START-OF-LOG: 2.3
CREATED-BY: TR Log POST Version 6.80
CALLSIGN: K4RO
CONTEST: CQ-WW-CW
ARRL-SECTION: TN
CATEGORY: SINGLE-OP ALL HIGH CW
CLAIMED-SCORE: 1901178
CLUB: Tennessee Contest Group
NAME: Kirk Pickering
OPERATORS: K4RO
SOAPBOX: Thanks to all of the DX stations for getting on.
QSO: 21000 CW 2005-11-27 1518 K4RO          599 04     OK1MMN        599 15
QSO: 21000 CW 2005-11-27 1518 K4RO          599 04     LY7A          599 15
QSO: 21000 CW 2005-11-27 1519 K4RO          599 04     EA3IW         599 14
QSO: 21000 CW 2005-11-27 1519 K4RO          599 04     PA0MIR        599 14
QSO: 21000 CW 2005-11-27 1520 K4RO          599 04     G4DBW         599 14
QSO: 21000 CW 2005-11-27 1521 K4RO          599 04     GM4XQJ        599 14
QSO: 21000 CW 2005-11-27 1522 K4RO          599 04     F5PLC         599 14
QSO: 21000 CW 2005-11-27 1524 K4RO          599 04     DL2KCK        599 14
QSO: 21000 CW 2005-11-27 1524 K4RO          599 04     OK2N          599 15
QSO: 21000 CW 2005-11-27 1524 K4RO          599 04     DC9ZP         599 14
QSO: 21000 CW 2005-11-27 1525 K4RO          599 04     G0RTN         599 14
QSO: 21000 CW 2005-11-27 1526 K4RO          599 04     G4IIY         599 14
QSO: 21000 CW 2005-11-27 1526 K4RO          599 04     PG7V          599 14
QSO: 28000 CW 2005-11-27 1528 K4RO          599 04     R1ANF         599 13
QSO: 21000 CW 2005-11-27 1530 K4RO          599 04     GM0IIO        599 14
QSO: 21000 CW 2005-11-27 1530 K4RO          599 04     F5PRH         599 14
QSO: 21000 CW 2005-11-27 1532 K4RO          599 04     DL1NUX        599 14
QSO: 28000 CW 2005-11-27 1532 K4RO          599 04     5J1W          599 09
QSO: 21000 CW 2005-11-27 1533 K4RO          599 04     EA8ASJ        599 33
QSO: 21000 CW 2005-11-27 1534 K4RO          599 04     OH10A         599 15
QSO: 21000 CW 2005-11-27 1535 K4RO          599 04     PF0X          599 14
QSO: 21000 CW 2005-11-27 1536 K4RO          599 04     YL3GFT        599 15
QSO: 21000 CW 2005-11-27 1537 K4RO          599 04     AD4EB         599 04
QSO: 21000 CW 2005-11-27 1537 K4RO          599 04     G3TXF         599 14
QSO: 21000 CW 2005-11-27 1539 K4RO          599 04     OH1TV         599 15
QSO: 21000 CW 2005-11-27 1539 K4RO          599 04     DJ9DZ         599 14
QSO: 21000 CW 2005-11-27 1540 K4RO          599 04     OO4CHK        599 14
QSO: 21000 CW 2005-11-27 1540 K4RO          599 04     G0UKX         599 14
QSO: 21000 CW 2005-11-27 1543 K4RO          599 04     DK8EY         599 14
QSO: 21000 CW 2005-11-27 1543 K4RO          599 04     DL3NAA        599 14
QSO: 21000 CW 2005-11-27 1544 K4RO          599 04     OM5M          599 15
QSO: 21000 CW 2005-11-27 1544 K4RO          599 04     NP2L          599 08
QSO: 21000 CW 2005-11-27 1545 K4RO          599 04     G0OPB         599 14
QSO: 21000 CW 2005-11-27 1547 K4RO          599 04     G4WGE         599 14
QSO: 21000 CW 2005-11-27 1548 K4RO          599 04     SM5Q          599 14
QSO: 21000 CW 2005-11-27 1550 K4RO          599 04     OO6ML         599 14
QSO: 21000 CW 2005-11-27 1553 K4RO          599 04     LY3JY         599 15
QSO: 14000 CW 2005-11-27 1554 K4RO          599 04     YO3APJ        599 20
QSO: 21000 CW 2005-11-27 1555 K4RO          599 04     CT8T          599 14
QSO: 14000 CW 2005-11-27 1555 K4RO          599 04     OH7M          599 15
QSO: 21000 CW 2005-11-27 1557 K4RO          599 04     HP1AC         599 07
QSO: 21000 CW 2005-11-27 1558 K4RO          599 04     F5JXU         599 14
QSO: 21000 CW 2005-11-27 1558 K4RO          599 04     HB9BXE        599 14
QSO: 21000 CW 2005-11-27 1559 K4RO          599 04     VE3XD         599 04
QSO: 21000 CW 2005-11-27 1559 K4RO          599 04     9A5Y          599 15
QSO: 21000 CW 2005-11-27 1601 K4RO          599 04     N5IN          599 04
QSO: 21000 CW 2005-11-27 1601 K4RO          599 04     YL2CV         599 15
QSO: 21000 CW 2005-11-27 1601 K4RO          599 04     F6FTB         599 14
QSO: 21000 CW 2005-11-27 1602 K4RO          599 04     OT5L          599 14
QSO: 21000 CW 2005-11-27 1603 K4RO          599 04     EU1DX         599 16
QSO: 21000 CW 2005-11-27 1604 K4RO          599 04     GM3W          599 14
QSO: 21000 CW 2005-11-27 1605 K4RO          599 04     RW2F          599 15
QSO: 21000 CW 2005-11-27 1606 K4RO          599 04     OH6TN         599 15
QSO: 21000 CW 2005-11-27 1606 K4RO          599 04     W8JY          599 04
QSO: 21000 CW 2005-11-27 1607 K4RO          599 04     N6KZB/VE2     599 01
QSO: 21000 CW 2005-11-27 1610 K4RO          599 04     EA7CA         599 14
QSO: 21000 CW 2005-11-27 1610 K4RO          599 04     F5QF          599 14
QSO: 21000 CW 2005-11-27 1611 K4RO          599 04     IS0OMH        599 15
QSO: 21000 CW 2005-11-27 1611 K4RO          599 04     F5RAB         599 14
QSO: 21000 CW 2005-11-27 1612 K4RO          599 04     OE4A          599 15
QSO: 21000 CW 2005-11-27 1612 K4RO          599 04     XE2MX         599 06
QSO: 21000 CW 2005-11-27 1614 K4RO          599 04     DL2ZAE        599 14
QSO: 21000 CW 2005-11-27 1614 K4RO          599 04     F5UKL         599 14
QSO: 21000 CW 2005-11-27 1615 K4RO          599 04     SP1IXG        599 15
QSO: 21000 CW 2005-11-27 1616 K4RO          599 04     D2DX          599 36
QSO: 21000 CW 2005-11-27 1617 K4RO          599 04     EI4DW         599 14
QSO: 21000 CW 2005-11-27 1619 K4RO          599 04     MW0YDX        599 14
QSO: 21000 CW 2005-11-27 1620 K4RO          599 04     G4PLY         599 14
QSO: 14000 CW 2005-11-27 1621 K4RO          599 04     HA80IARU      599 15
QSO: 21000 CW 2005-11-27 1623 K4RO          599 04     DD4B          599 14
QSO: 21000 CW 2005-11-27 1624 K4RO          599 04     G3CWW         599 14
QSO: 21000 CW 2005-11-27 1625 K4RO          599 04     9A5D          599 15
QSO: 21000 CW 2005-11-27 1629 K4RO          599 04     HB9AZZ        599 14
QSO: 21000 CW 2005-11-27 1629 K4RO          599 04     DK5DQ         599 14
QSO: 21000 CW 2005-11-27 1630 K4RO          599 04     OR5G          599 14
QSO: 21000 CW 2005-11-27 1632 K4RO          599 04     DL3YM         599 14
QSO: 21000 CW 2005-11-27 1632 K4RO          599 04     G3RLE         599 14
QSO: 21000 CW 2005-11-27 1632 K4RO          599 04     F6CXJ         599 14
QSO: 14000 CW 2005-11-27 1636 K4RO          599 04     S57DX         599 15
QSO: 21000 CW 2005-11-27 1637 K4RO          599 04     EA9JN         599 33
QSO: 21000 CW 2005-11-27 1639 K4RO          599 04     IK1TZ         599 15
QSO: 21000 CW 2005-11-27 1639 K4RO          599 04     DP3A          599 14
QSO: 21000 CW 2005-11-27 1641 K4RO          599 04     DJ6QT         599 14
QSO: 21000 CW 2005-11-27 1642 K4RO          599 04     VA1CHP        599 05
QSO: 21000 CW 2005-11-27 1644 K4RO          599 04     NZ6L          599 03
QSO: 21000 CW 2005-11-27 1645 K4RO          599 04     YT6A          599 15
QSO: 14000 CW 2005-11-27 1650 K4RO          599 04     F8CIL         599 14
QSO: 14000 CW 2005-11-27 1651 K4RO          599 04     EI2JD         599 14
QSO: 14000 CW 2005-11-27 1651 K4RO          599 04     DF3AX         599 14
QSO: 14000 CW 2005-11-27 1652 K4RO          599 04     DL1ARJ        599 14
QSO: 14000 CW 2005-11-27 1653 K4RO          599 04     HB9IIY        599 14
QSO: 14000 CW 2005-11-27 1654 K4RO          599 04     IK2SND        599 15
QSO: 14000 CW 2005-11-27 1655 K4RO          599 04     HB9JW         599 14
QSO: 14000 CW 2005-11-27 1655 K4RO          599 04     EA1CS         599 14
QSO: 14000 CW 2005-11-27 1656 K4RO          599 04     DL9CW         599 14
QSO: 14000 CW 2005-11-27 1656 K4RO          599 04     HB9AQA        599 14
QSO: 14000 CW 2005-11-27 1657 K4RO          599 04     PA1BX         599 14
QSO: 14000 CW 2005-11-27 1659 K4RO          599 04     AA4NN         599 05
QSO: 14000 CW 2005-11-27 1700 K4RO          599 04     IK0BAL        599 15
QSO: 14000 CW 2005-11-27 1702 K4RO          599 04     DL4AC         599 14
QSO: 14000 CW 2005-11-27 1703 K4RO          599 04     EA3IW         599 14
QSO: 14000 CW 2005-11-27 1703 K4RO          599 04     DJ2YA         599 14
QSO: 14000 CW 2005-11-27 1704 K4RO          599 04     OH4TY         599 15
QSO: 14000 CW 2005-11-27 1704 K4RO          599 04     DL5JRA        599 14
QSO: 14000 CW 2005-11-27 1705 K4RO          599 04     DL8UNF        599 14
QSO: 14000 CW 2005-11-27 1706 K4RO          599 04     DL7VMM        599 14
QSO: 14000 CW 2005-11-27 1707 K4RO          599 04     OK2FD         599 15
QSO: 14000 CW 2005-11-27 1707 K4RO          599 04     WA1ZYX        599 05
QSO: 14000 CW 2005-11-27 1708 K4RO          599 04     DJ1PQ         599 14
QSO: 14000 CW 2005-11-27 1709 K4RO          599 04     GW4ALG        599 14
QSO: 14000 CW 2005-11-27 1709 K4RO          599 04     DJ9MH         599 14
QSO: 14000 CW 2005-11-27 1710 K4RO          599 04     W1RO          599 03
QSO: 14000 CW 2005-11-27 1710 K4RO          599 04     YT5A          599 15
QSO: 14000 CW 2005-11-27 1712 K4RO          599 04     RV6LFE        599 16
QSO: 14000 CW 2005-11-27 1714 K4RO          599 04     UT8LO         599 16
QSO: 14000 CW 2005-11-27 1714 K4RO          599 04     EU1DX         599 16
QSO: 14000 CW 2005-11-27 1715 K4RO          599 04     F6DZD         599 14
QSO: 14000 CW 2005-11-27 1719 K4RO          599 04     VE3XB         599 04
QSO: 14000 CW 2005-11-27 1719 K4RO          599 04     F4DNW         599 14
QSO: 14000 CW 2005-11-27 1720 K4RO          599 04     F5RAB         599 14
QSO: 14000 CW 2005-11-27 1720 K4RO          599 04     F5QF          599 14
QSO: 14000 CW 2005-11-27 1721 K4RO          599 04     VE3LC         599 04
QSO: 14000 CW 2005-11-27 1721 K4RO          599 04     EA4BF         599 14
QSO: 14000 CW 2005-11-27 1723 K4RO          599 04     UA3QGT        599 16
QSO: 14000 CW 2005-11-27 1726 K4RO          599 04     ES1A          599 15
QSO: 14000 CW 2005-11-27 1726 K4RO          599 04     DM3PKK        599 14
QSO: 14000 CW 2005-11-27 1727 K4RO          599 04     OK2PYA        599 15
QSO: 14000 CW 2005-11-27 1728 K4RO          599 04     EI6IZ         599 14
QSO: 14000 CW 2005-11-27 1728 K4RO          599 04     DF6RI         599 14
QSO: 14000 CW 2005-11-27 1729 K4RO          599 04     F5JFU         599 14
QSO: 14000 CW 2005-11-27 1729 K4RO          599 04     EA4NP         599 14
QSO: 14000 CW 2005-11-27 1730 K4RO          599 04     3Z9IARU       599 15
QSO: 14000 CW 2005-11-27 1732 K4RO          599 04     VE6EX         599 04
QSO: 14000 CW 2005-11-27 1732 K4RO          599 04     DL5YM         599 14
QSO: 14000 CW 2005-11-27 1734 K4RO          599 04     DL1KUR        599 14
QSO: 14000 CW 2005-11-27 1735 K4RO          599 04     SM7CWI        599 14
QSO: 14000 CW 2005-11-27 1737 K4RO          599 04     UY4WWA        599 16
QSO: 14000 CW 2005-11-27 1737 K4RO          599 04     DL0CS         599 14
QSO: 14000 CW 2005-11-27 1738 K4RO          599 04     OM7M          599 15
QSO: 14000 CW 2005-11-27 1738 K4RO          599 04     OK2BRA        599 15
QSO: 14000 CW 2005-11-27 1739 K4RO          599 04     DL2F          599 14
QSO: 14000 CW 2005-11-27 1740 K4RO          599 04     DL9GFB        599 14
QSO: 14000 CW 2005-11-27 1740 K4RO          599 04     ER4DX         599 16
QSO: 14000 CW 2005-11-27 1740 K4RO          599 04     DF1DX         599 14
QSO: 14000 CW 2005-11-27 1741 K4RO          599 04     DJ6QT         599 14
QSO: 14000 CW 2005-11-27 1742 K4RO          599 04     EA7AAW        599 14
QSO: 14000 CW 2005-11-27 1742 K4RO          599 04     DF0CG         599 14
QSO: 14000 CW 2005-11-27 1743 K4RO          599 04     G3CWW         599 14
QSO: 14000 CW 2005-11-27 1743 K4RO          599 04     UT5UIA        599 16
QSO: 14000 CW 2005-11-27 1747 K4RO          599 04     RU6AI         599 16
QSO: 14000 CW 2005-11-27 1747 K4RO          599 04     EA8NQ         599 33
QSO: 14000 CW 2005-11-27 1748 K4RO          599 04     EA6DD         599 14
QSO: 14000 CW 2005-11-27 1748 K4RO          599 04     DF3CB         599 14
QSO: 14000 CW 2005-11-27 1749 K4RO          599 04     KU5D          599 05
QSO: 14000 CW 2005-11-27 1749 K4RO          599 04     G0OPB         599 14
QSO: 14000 CW 2005-11-27 1750 K4RO          599 04     PA3ARM        599 14
QSO: 14000 CW 2005-11-27 1752 K4RO          599 04     HG4I          599 15
QSO: 14000 CW 2005-11-27 1752 K4RO          599 04     G0LZY         599 14
QSO: 14000 CW 2005-11-27 1754 K4RO          599 04     DF6WE         599 14
QSO: 14000 CW 2005-11-27 1756 K4RO          599 04     WA2ART        599 05
QSO: 14000 CW 2005-11-27 1757 K4RO          599 04     VY2SS         599 05
QSO: 14000 CW 2005-11-27 1759 K4RO          599 04     S53XX         599 15
QSO: 14000 CW 2005-11-27 1800 K4RO          599 04     OZ8AE         599 14
QSO: 21000 CW 2005-11-27 1801 K4RO          599 04     NP3CW         599 08
QSO: 14000 CW 2005-11-27 1801 K4RO          599 04     UT1UL         599 16
QSO: 14000 CW 2005-11-27 1803 K4RO          599 04     LA1PHA        599 14
QSO: 14000 CW 2005-11-27 1803 K4RO          599 04     OH1BOI        599 15
QSO: 14000 CW 2005-11-27 1804 K4RO          599 04     DR5L          599 14
QSO: 14000 CW 2005-11-27 1804 K4RO          599 04     PA0RDY        599 14
QSO: 14000 CW 2005-11-27 1806 K4RO          599 04     EU4LY         599 16
QSO: 21000 CW 2005-11-27 1807 K4RO          599 04     VE7SV         599 03
QSO: 14000 CW 2005-11-27 1808 K4RO          599 04     VE3QDR        599 04
QSO: 14000 CW 2005-11-27 1810 K4RO          599 04     S57TA         599 15
QSO: 14000 CW 2005-11-27 1812 K4RO          599 04     EA6UN         599 14
QSO: 14000 CW 2005-11-27 1812 K4RO          599 04     F5PRH         599 14
QSO: 14000 CW 2005-11-27 1814 K4RO          599 04     SP3ASN        599 15
QSO: 14000 CW 2005-11-27 1815 K4RO          599 04     EA5GX         599 14
QSO: 14000 CW 2005-11-27 1816 K4RO          599 04     EA2BNU        599 14
QSO: 14000 CW 2005-11-27 1816 K4RO          599 04     YL7X          599 15
QSO: 14000 CW 2005-11-27 1817 K4RO          599 04     DL4MFP        599 14
QSO: 14000 CW 2005-11-27 1818 K4RO          599 04     UX0ZX         599 16
QSO: 14000 CW 2005-11-27 1820 K4RO          599 04     OZ7YL         599 14
QSO: 21000 CW 2005-11-27 1820 K4RO          599 04     EA8ZS         599 33
QSO: 14000 CW 2005-11-27 1821 K4RO          599 04     VE3KZ         599 04
QSO: 14000 CW 2005-11-27 1822 K4RO          599 04     CT1ANO        599 14
QSO: 14000 CW 2005-11-27 1823 K4RO          599 04     UT5ECZ        599 16
QSO: 14000 CW 2005-11-27 1826 K4RO          599 04     SK2T          599 14
QSO: 14000 CW 2005-11-27 1826 K4RO          599 04     OM5LD         599 15
QSO: 14000 CW 2005-11-27 1829 K4RO          599 04     UT4UW         599 16
QSO: 14000 CW 2005-11-27 1829 K4RO          599 04     IR4X          599 15
QSO: 14000 CW 2005-11-27 1830 K4RO          599 04     OL7R          599 15
QSO: 14000 CW 2005-11-27 1830 K4RO          599 04     EA4DRV        599 14
QSO: 14000 CW 2005-11-27 1831 K4RO          599 04     PA0JNH        599 14
QSO: 14000 CW 2005-11-27 1831 K4RO          599 04     PG7V          599 14
QSO: 14000 CW 2005-11-27 1831 K4RO          599 04     S51F          599 15
QSO: 14000 CW 2005-11-27 1832 K4RO          599 04     AE1N          599 05
QSO: 14000 CW 2005-11-27 1832 K4RO          599 04     VE7ALN        599 03
QSO: 14000 CW 2005-11-27 1832 K4RO          599 04     G3AB          599 14
QSO: 14000 CW 2005-11-27 1833 K4RO          599 04     RA2FAC        599 15
QSO: 14000 CW 2005-11-27 1834 K4RO          599 04     VE3GIB        599 04
QSO: 14000 CW 2005-11-27 1835 K4RO          599 04     DA3A          599 14
QSO: 14000 CW 2005-11-27 1839 K4RO          599 04     PA0LSK        599 14
QSO: 14000 CW 2005-11-27 1840 K4RO          599 04     LY7A          599 15
QSO: 14000 CW 2005-11-27 1841 K4RO          599 04     DF1QQ         599 14
QSO: 14000 CW 2005-11-27 1841 K4RO          599 04     EA1FAQ        599 14
QSO: 14000 CW 2005-11-27 1842 K4RO          599 04     DL2KCK        599 14
QSO: 14000 CW 2005-11-27 1843 K4RO          599 04     OE3GSA        599 15
QSO: 14000 CW 2005-11-27 1843 K4RO          599 04     EA7AJR        599 14
QSO: 14000 CW 2005-11-27 1846 K4RO          599 04     SK6QW         599 14
QSO: 14000 CW 2005-11-27 1847 K4RO          599 04     PE2T          599 14
QSO: 14000 CW 2005-11-27 1848 K4RO          599 04     YL6W          599 15
QSO: 14000 CW 2005-11-27 1849 K4RO          599 04     G4BUE         599 14
QSO: 14000 CW 2005-11-27 1849 K4RO          599 04     WB0DUL        599 04
QSO: 14000 CW 2005-11-27 1851 K4RO          599 04     EA8ASJ        599 33
QSO: 14000 CW 2005-11-27 1851 K4RO          599 04     TA4EV         599 20
QSO: 14000 CW 2005-11-27 1852 K4RO          599 04     DJ1AA         599 14
QSO: 14000 CW 2005-11-27 1852 K4RO          599 04     DL1KUR        599 14
QSO: 14000 CW 2005-11-27 1853 K4RO          599 04     G4IIY         599 14
QSO: 21000 CW 2005-11-27 1854 K4RO          599 04     VA7ST         599 03
QSO: 14000 CW 2005-11-27 1855 K4RO          599 04     OK2PDT        599 15
QSO: 14000 CW 2005-11-27 1855 K4RO          599 04     OM6KW         599 15
QSO: 14000 CW 2005-11-27 1856 K4RO          599 04     OM8ON         599 15
QSO: 14000 CW 2005-11-27 1900 K4RO          599 04     OO7SS         599 14
QSO: 28000 CW 2005-11-27 1942 K4RO          599 04     LU3HIP        599 13
QSO: 28000 CW 2005-11-27 1943 K4RO          599 04     PP1CZ         599 11
QSO: 21000 CW 2005-11-27 1947 K4RO          599 04     S9SS          599 36
QSO: 21000 CW 2005-11-27 1948 K4RO          599 04     L73E          599 13
QSO: 21000 CW 2005-11-27 1950 K4RO          599 04     XE1MM         599 06
QSO: 21000 CW 2005-11-27 1953 K4RO          599 04     CE3BFZ        599 12
QSO: 21000 CW 2005-11-27 1955 K4RO          599 04     8P5A          599 08
QSO: 21000 CW 2005-11-27 1956 K4RO          599 04     VE5UA         599 04
QSO: 21000 CW 2005-11-27 1957 K4RO          599 04     J88DR         599 08
QSO: 21000 CW 2005-11-27 1958 K4RO          599 04     PY2WC         599 11
QSO: 21000 CW 2005-11-27 1959 K4RO          599 04     XE1CT         599 06
QSO: 21000 CW 2005-11-27 2003 K4RO          599 04     V51AS         599 38
QSO: 21000 CW 2005-11-27 2005 K4RO          599 04     ZL3TE         599 32
QSO: 21000 CW 2005-11-27 2006 K4RO          599 04     VE6TN         599 04
QSO: 21000 CW 2005-11-27 2007 K4RO          599 04     K9FD/KH6      599 31
QSO: 21000 CW 2005-11-27 2009 K4RO          599 04     ZL6QH         599 32
QSO: 14000 CW 2005-11-27 2013 K4RO          599 04     XE1ZW         599 06
QSO: 14000 CW 2005-11-27 2015 K4RO          599 04     YV7QP         599 09
QSO: 14000 CW 2005-11-27 2016 K4RO          599 04     VE3EJ         599 04
QSO: 14000 CW 2005-11-27 2018 K4RO          599 04     5Z1A          599 37
QSO: 14000 CW 2005-11-27 2019 K4RO          599 04     XE1MM         599 06
QSO: 14000 CW 2005-11-27 2021 K4RO          599 04     VE3EY         599 04
QSO: 14000 CW 2005-11-27 2026 K4RO          599 04     FM5JC         599 08
QSO: 14000 CW 2005-11-27 2029 K4RO          599 04     J88DR         599 08
QSO: 14000 CW 2005-11-27 2038 K4RO          599 04     OH6AC         599 15
QSO: 14000 CW 2005-11-27 2043 K4RO          599 04     5J1W          599 09
QSO: 14000 CW 2005-11-27 2046 K4RO          599 04     YV5LIX        599 09
QSO: 14000 CW 2005-11-27 2048 K4RO          599 04     TI3M          599 07
QSO: 14000 CW 2005-11-27 2050 K4RO          599 04     KL7DX         599 01
QSO: 14000 CW 2005-11-27 2051 K4RO          599 04     VK2GC         599 30
QSO: 14000 CW 2005-11-27 2055 K4RO          599 04     NL7Z          599 01
QSO: 14000 CW 2005-11-27 2057 K4RO          599 04     J79CW         599 08
QSO: 14000 CW 2005-11-27 2100 K4RO          599 04     V31TM         599 07
QSO: 21000 CW 2005-11-27 2116 K4RO          599 04     HC2SL         599 10
QSO:  7000 CW 2005-11-27 2120 K4RO          599 04     VE3RM         599 04
QSO:  7000 CW 2005-11-27 2121 K4RO          599 04     S52ZW         599 15
QSO:  7000 CW 2005-11-27 2122 K4RO          599 04     DL2ZAE        599 14
QSO:  7000 CW 2005-11-27 2123 K4RO          599 04     HG8N          599 15
QSO:  7000 CW 2005-11-27 2124 K4RO          599 04     OT5G          599 14
QSO:  7000 CW 2005-11-27 2125 K4RO          599 04     3B8/OM3PC     599 39
QSO:  7000 CW 2005-11-27 2127 K4RO          599 04     RN4AD         599 16
QSO:  7000 CW 2005-11-27 2130 K4RO          599 04     UP5G          599 17
QSO:  7000 CW 2005-11-27 2132 K4RO          599 04     OL3Z          599 15
QSO:  7000 CW 2005-11-27 2132 K4RO          599 04     OM5M          599 15
QSO:  7000 CW 2005-11-27 2133 K4RO          599 04     DL2F          599 14
QSO:  7000 CW 2005-11-27 2134 K4RO          599 04     CU2JT         599 14
QSO:  7000 CW 2005-11-27 2134 K4RO          599 04     IR2C          599 15
QSO:  7000 CW 2005-11-27 2135 K4RO          599 04     OL8R          599 15
QSO:  7000 CW 2005-11-27 2137 K4RO          599 04     DJ5MW         599 14
QSO:  7000 CW 2005-11-27 2138 K4RO          599 04     OM8A          599 15
QSO:  7000 CW 2005-11-27 2139 K4RO          599 04     VE3EJ         599 04
QSO:  7000 CW 2005-11-27 2141 K4RO          599 04     VX6FR         599 04
QSO:  7000 CW 2005-11-27 2145 K4RO          599 04     HA9RT         599 15
QSO:  7000 CW 2005-11-27 2146 K4RO          599 04     US2IR         599 16
QSO:  7000 CW 2005-11-27 2153 K4RO          599 04     K4TX          599 05
QSO:  7000 CW 2005-11-27 2155 K4RO          599 04     HB9FBM        599 14
QSO:  7000 CW 2005-11-27 2156 K4RO          599 04     UT2UZ         599 16
QSO:  7000 CW 2005-11-27 2159 K4RO          599 04     OK2DW         599 15
QSO: 21000 CW 2005-11-27 2200 K4RO          599 04     VE7GL         599 03
QSO: 21000 CW 2005-11-27 2201 K4RO          599 04     ZD8A          599 36
QSO:  7000 CW 2005-11-27 2202 K4RO          599 04     DL0DYW        599 14
QSO:  7000 CW 2005-11-27 2203 K4RO          599 04     OK2BOB        599 15
QSO:  7000 CW 2005-11-27 2203 K4RO          599 04     OK1FHL        599 15
QSO:  7000 CW 2005-11-27 2205 K4RO          599 04     IK2WXQ        599 15
QSO:  7000 CW 2005-11-27 2206 K4RO          599 04     DJ5GG         599 14
QSO:  7000 CW 2005-11-27 2208 K4RO          599 04     DJ8OG         599 14
QSO:  7000 CW 2005-11-27 2211 K4RO          599 04     EA6AZ         599 14
QSO: 21000 CW 2005-11-27 2212 K4RO          599 04     JH7XGN        599 25
QSO: 21000 CW 2005-11-27 2214 K4RO          599 04     VK4XY         599 30
QSO: 21000 CW 2005-11-27 2216 K4RO          599 04     JA2JTN        599 25
QSO: 21000 CW 2005-11-27 2217 K4RO          599 04     VA7CAB        599 03
QSO: 21000 CW 2005-11-27 2218 K4RO          599 04     JK1OPL        599 25
QSO: 21000 CW 2005-11-27 2218 K4RO          599 04     JM1NKT        599 25
QSO: 21000 CW 2005-11-27 2219 K4RO          599 04     JA1XRH        599 25
QSO: 21000 CW 2005-11-27 2220 K4RO          599 04     JA1AQY        599 25
QSO: 14000 CW 2005-11-27 2223 K4RO          599 04     PP1CZ         599 11
QSO: 14000 CW 2005-11-27 2224 K4RO          599 04     6W1RW         599 35
QSO: 14000 CW 2005-11-27 2227 K4RO          599 04     P40A          599 09
QSO: 21000 CW 2005-11-27 2227 K4RO          599 04     KC9ECI        599 04
QSO: 14000 CW 2005-11-27 2237 K4RO          599 04     6Y7A          599 08
QSO: 14000 CW 2005-11-27 2238 K4RO          599 04     PY1NB         599 11
QSO: 21000 CW 2005-11-27 2241 K4RO          599 04     ZM1A          599 32
QSO: 14000 CW 2005-11-27 2242 K4RO          599 04     NP3CW         599 08
QSO: 14000 CW 2005-11-27 2243 K4RO          599 04     JA8BBD        599 25
QSO: 14000 CW 2005-11-27 2246 K4RO          599 04     JA5SUD        599 25
QSO: 14000 CW 2005-11-27 2248 K4RO          599 04     JP1QDH        599 25
QSO: 14000 CW 2005-11-27 2248 K4RO          599 04     VA7CAB        599 03
QSO: 14000 CW 2005-11-27 2248 K4RO          599 04     JA2KVB        599 25
QSO: 14000 CW 2005-11-27 2249 K4RO          599 04     JA1CWZ        599 25
QSO: 14000 CW 2005-11-27 2250 K4RO          599 04     JK4KSD        599 25
QSO: 14000 CW 2005-11-27 2250 K4RO          599 04     KL8DX         599 01
QSO: 14000 CW 2005-11-27 2251 K4RO          599 04     JA1BUI        599 25
QSO: 14000 CW 2005-11-27 2252 K4RO          599 04     JA2ODB        599 25
QSO: 14000 CW 2005-11-27 2253 K4RO          599 04     JA1HP         599 25
QSO: 14000 CW 2005-11-27 2255 K4RO          599 04     JA2BJW        599 25
QSO: 14000 CW 2005-11-27 2255 K4RO          599 04     JG1PED        599 25
QSO: 14000 CW 2005-11-27 2256 K4RO          599 04     UA0FAI        599 19
QSO: 14000 CW 2005-11-27 2257 K4RO          599 04     PY3AU         599 11
QSO: 14000 CW 2005-11-27 2257 K4RO          599 04     VE7BEH        599 03
QSO: 14000 CW 2005-11-27 2258 K4RO          599 04     JA7DOT        599 25
QSO: 14000 CW 2005-11-27 2259 K4RO          599 04     JA1PS         599 25
QSO: 14000 CW 2005-11-27 2300 K4RO          599 04     JA1HG         599 25
QSO: 14000 CW 2005-11-27 2301 K4RO          599 04     JA1NGD        599 25
QSO: 14000 CW 2005-11-27 2302 K4RO          599 04     W9YA          599 04
QSO: 14000 CW 2005-11-27 2305 K4RO          599 04     JA0AAQ        599 25
QSO: 14000 CW 2005-11-27 2306 K4RO          599 04     N5KY          599 04
QSO:  7000 CW 2005-11-27 2310 K4RO          599 04     UY2VC         599 16
QSO:  7000 CW 2005-11-27 2311 K4RO          599 04     ZD8R          599 36
QSO:  7000 CW 2005-11-27 2312 K4RO          599 04     OK1KQH        599 15
QSO: 14000 CW 2005-11-27 2313 K4RO          599 04     VE7SV         599 03
QSO:  7000 CW 2005-11-27 2321 K4RO          599 04     UT5ID         599 16
QSO:  7000 CW 2005-11-27 2321 K4RO          599 04     VE3CR         599 04
QSO:  7000 CW 2005-11-27 2322 K4RO          599 04     OL6P          599 15
QSO:  7000 CW 2005-11-27 2322 K4RO          599 04     VE3NWA        599 04
QSO:  7000 CW 2005-11-27 2330 K4RO          599 04     SQ9FMU        599 15
QSO:  7000 CW 2005-11-27 2331 K4RO          599 04     UU7J          599 16
QSO:  7000 CW 2005-11-27 2331 K4RO          599 04     G4IIY         599 14
QSO:  7000 CW 2005-11-27 2332 K4RO          599 04     G4BUE         599 14
QSO:  7000 CW 2005-11-27 2334 K4RO          599 04     OK2DU         599 15
QSO:  7000 CW 2005-11-27 2335 K4RO          599 04     3Z9IARU       599 15
