START-OF-LOG: 3.0
CATEGORY: Portable, multi operator, high power, assisted
CONTEST: FD SSB
SPECIFIC: H10
CALLSIGN: DH1O/P
LOCATION: DX
CLAIMED-SCORE: 182280
CREATED-BY: HAM FIELDDAY VERSION 2021-2.0, modified by DXHF upload.
CLUB: DARC
OPERATORS: DL3KF, DB4AD, DB1BB, DC5LY, DL1AAA, DL4BS, DL8AAI, DL5AAR, DL1AX, DG5IU
QSO: 14000 PH  2021-09-05 1127 DH1O/P 59  630               RA4HBS         59  094
QSO: 14000 PH  2021-09-05 1130 DH1O/P 59  631               W1OW           59  047
QSO: 14000 PH  2021-09-05 1134 DH1O/P 59  632               GI4XIR         59  013
QSO: 14000 PH  2021-09-05 1134 DH1O/P 59  633               MW6M           59  172
QSO: 14000 PH  2021-09-05 1138 DH1O/P 59  634               EC5SP          59  046
QSO: 7000  PH  2021-09-05 1142 DH1O/P 59  635               S59DCD/P       59  678
QSO: 7000  PH  2021-09-05 1145 DH1O/P 59  636               DK8MM          59  124
QSO: 7000  PH  2021-09-05 1147 DH1O/P 59  637               ON4MCL/P       59  826
QSO: 7000  PH  2021-09-05 1154 DH1O/P 59  638               G4FNL/P        59  844
QSO: 7000  PH  2021-09-05 1156 DH1O/P 59  639               G3TCR/P        59  286
QSO: 7000  PH  2021-09-05 1157 DH1O/P 59  640               G0AOJ          59  012
QSO: 7000  PH  2021-09-05 1159 DH1O/P 59  641               M0TRY/P        59  111
QSO: 7000  PH  2021-09-05 1200 DH1O/P 59  642               OZ7SKB/P       59  166
QSO: 7000  PH  2021-09-05 1201 DH1O/P 59  643               HB9NFB/P       59  712
QSO: 7000  PH  2021-09-05 1201 DH1O/P 59  644               DL1YCF         59  015
QSO: 7000  PH  2021-09-05 1202 DH1O/P 59  645               G3TGB          59  028
QSO: 7000  PH  2021-09-05 1205 DH1O/P 59  646               DL0WM/P        59  630
QSO: 7000  PH  2021-09-05 1207 DH1O/P 59  647               DF0A/P         59  371
QSO: 7000  PH  2021-09-05 1210 DH1O/P 59  648               OZ7A/P         59  490
QSO: 7000  PH  2021-09-05 1212 DH1O/P 59  649               HB9BS/P        59  368
QSO: 7000  PH  2021-09-05 1215 DH1O/P 59  650               3Z7H           59  953
QSO: 7000  PH  2021-09-05 1217 DH1O/P 59  651               G3ZTT/P        59  119
QSO: 7000  PH  2021-09-05 1218 DH1O/P 59  652               DL0FU/P        59  532
QSO: 7000  PH  2021-09-05 1219 DH1O/P 59  653               HB9AW/P        59  802
QSO: 7000  PH  2021-09-05 1224 DH1O/P 59  654               PI4AMF/P       59  1021
QSO: 7000  PH  2021-09-05 1226 DH1O/P 59  655               HB9BC/P        59  435
QSO: 7000  PH  2021-09-05 1227 DH1O/P 59  656               HB9CVQ         59  031
QSO: 7000  PH  2021-09-05 1230 DH1O/P 59  657               G3PYE/P        59  704
QSO: 7000  PH  2021-09-05 1231 DH1O/P 59  658               DL0LI/P        59  790
QSO: 7000  PH  2021-09-05 1233 DH1O/P 59  659               DK0B/P         59  649
QSO: 7000  PH  2021-09-05 1237 DH1O/P 59  660               HB9G/P         59  431
QSO: 7000  PH  2021-09-05 1240 DH1O/P 59  661               DJ6CX          59  024
QSO: 7000  PH  2021-09-05 1242 DH1O/P 59  662               I1NHC          59  000
QSO: 7000  PH  2021-09-05 1245 DH1O/P 59  663               G4BYE          59  042
QSO: 7000  PH  2021-09-05 1246 DH1O/P 59  664               GW3JVB         59  000
QSO: 7000  PH  2021-09-05 1248 DH1O/P 59  665               DK0GUB/P       59  501
QSO: 7000  PH  2021-09-05 1249 DH1O/P 59  666               MW6M           59  186
QSO: 7000  PH  2021-09-05 1251 DH1O/P 59  667               G3R            59  137
QSO: 7000  PH  2021-09-05 1253 DH1O/P 59  668               G0OLE/P        59  233
QSO: 7000  PH  2021-09-05 1254 DH1O/P 59  669               HB9EYE         59  004
QSO: 7000  PH  2021-09-05 1255 DH1O/P 59  670               OU7M/P         59  288
QSO: 7000  PH  2021-09-05 1255 DH1O/P 59  671               HB9BIN/P       59  022
QSO: 7000  PH  2021-09-05 1258 DH1O/P 59  672               OE8NDR/M       59  005
QSO: 7000  PH  2021-09-05 1259 DH1O/P 59  673               DP6KW/P        59  250
END-OF-LOG:
