START-OF-LOG: 2.0
CATEGORY: Multi-OP
CONTEST: WAE RTTY
ARRL-SECTION: MDC
CALLSIGN: N3DPB
CLUB: POTOMAC VALLEY RADIO CLUB
CLAIMED-SCORE: 474725
OPERATORS: N3DPB WA3EKL K0OO W3FP KC3IZX WT2F W3UL K3TBD KB3VQC KG4USN
QTC: 14089 RY 2017-11-12 1629 IW2MXY        30/10      N3DPB         1819 PY1ZV         0041
QTC: 14089 RY 2017-11-12 1629 IW2MXY        30/10      N3DPB         1823 K6MMM         0265
QTC: 14089 RY 2017-11-12 1629 IW2MXY        30/10      N3DPB         1831 KB7EEG        0012
QTC: 14089 RY 2017-11-12 1629 IW2MXY        30/10      N3DPB         1833 AA0AW         0021
QTC: 14089 RY 2017-11-12 1629 IW2MXY        30/10      N3DPB         1844 OH8A          0697
QTC: 14089 RY 2017-11-12 1629 IW2MXY        30/10      N3DPB         1850 N9NA          0219
QTC: 14089 RY 2017-11-12 1629 IW2MXY        30/10      N3DPB         1911 KS0AA         0122
QTC: 14089 RY 2017-11-12 1629 IW2MXY        30/10      N3DPB         1912 W7VXS         0188
QTC: 14089 RY 2017-11-12 1629 IW2MXY        30/10      N3DPB         1912 KO8V          0056
QTC: 14089 RY 2017-11-12 1629 IW2MXY        30/10      N3DPB         1914 AB5XM         0021
QSO: 14089 RY 2017-11-12 1630 N3DPB         599 0535   DL6UD         599 0499
QTC: 14089 RY 2017-11-12 1636 N3DPB         9/10       DL6UD         0702 GI7AXB        0003
QTC: 14089 RY 2017-11-12 1637 N3DPB         9/10       DL6UD         0704 IK2AUK        0028
QTC: 14089 RY 2017-11-12 1637 N3DPB         9/10       DL6UD         0705 S58Q          0075
QTC: 14089 RY 2017-11-12 1637 N3DPB         9/10       DL6UD         0709 YU1AST        0180
QTC: 14089 RY 2017-11-12 1637 N3DPB         9/10       DL6UD         0710 UY5ZZ         0025
QTC: 14089 RY 2017-11-12 1637 N3DPB         9/10       DL6UD         0714 Y2CI          0106
QTC: 14089 RY 2017-11-12 1637 N3DPB         9/10       DL6UD         0716 SE4E          0137
QTC: 14089 RY 2017-11-12 1637 N3DPB         9/10       DL6UD         0723 OK2SFP        0106
QTC: 14089 RY 2017-11-12 1637 N3DPB         9/10       DL6UD         0724 YO2IS         0035
QTC: 14089 RY 2017-11-12 1637 N3DPB         9/10       DL6UD         0708 G0HDV         0075
QSO: 14086 RY 2017-11-12 1645 N3DPB         599 0538   OP8NT         599 0065
QSO: 14087 RY 2017-11-12 1649 N3DPB         599 0539   CU7AA         599 0146
QSO: 21080 RY 2017-11-12 1650 N3DPB         599 0536   PY1GQ         599 0432
QSO: 14089 RY 2017-11-12 1652 N3DPB         599 0540   JW5E          599 0274
QTC: 21080 RY 2017-11-12 1653 N3DPB         41/10      PY1GQ         1449 I3FIY         0047
QTC: 21080 RY 2017-11-12 1653 N3DPB         41/10      PY1GQ         1450 WY9h          0124
QTC: 21080 RY 2017-11-12 1653 N3DPB         41/10      PY1GQ         1451 YL2CI         0819
QTC: 21080 RY 2017-11-12 1653 N3DPB         41/10      PY1GQ         1453 G&(7s         0054
QTC: 21080 RY 2017-11-12 1653 N3DPB         41/10      PY1GQ         1458 EA1XT         0588
QTC: 21080 RY 2017-11-12 1653 N3DPB         41/10      PY1GQ         1502 S53JW         0015
QTC: 21080 RY 2017-11-12 1653 N3DPB         41/10      PY1GQ         1506 EA8URL        1338
QTC: 21080 RY 2017-11-12 1653 N3DPB         41/10      PY1GQ         1505 EA2VE         0664
QTC: 21080 RY 2017-11-12 1653 N3DPB         41/10      PY1GQ         1513 DL5ZB         0171
QTC: 21080 RY 2017-11-12 1653 N3DPB         41/10      PY1GQ         1516 G3UAS         0030
QTC: 21094 RY 2017-11-12 1657 PX2A          31/10      N3DPB         1917 KH6ZM         0262
QTC: 21094 RY 2017-11-12 1657 PX2A          31/10      N3DPB         1921 VE7CC         0286
QTC: 21094 RY 2017-11-12 1657 PX2A          31/10      N3DPB         1922 K6HGF         0332
QTC: 21094 RY 2017-11-12 1657 PX2A          31/10      N3DPB         1923 PU4ENY        0012
QTC: 21094 RY 2017-11-12 1657 PX2A          31/10      N3DPB         1925 WM5DX         0199
QTC: 21094 RY 2017-11-12 1657 PX2A          31/10      N3DPB         1927 W7OM          0150
QTC: 21094 RY 2017-11-12 1657 PX2A          31/10      N3DPB         1929 W7RN          0589
QTC: 21094 RY 2017-11-12 1657 PX2A          31/10      N3DPB         1933 KD6TR         0078
QTC: 21094 RY 2017-11-12 1657 PX2A          31/10      N3DPB         1937 LU1DBQ        0035
QTC: 21094 RY 2017-11-12 1657 PX2A          31/10      N3DPB         1938 VP2MDL        0125
QTC: 21085 RY 2017-11-12 1701 EA8DED        32/10      N3DPB         1947 N6RV          0056
QTC: 21085 RY 2017-11-12 1701 EA8DED        32/10      N3DPB         1952 PY1AN         0016
QTC: 21085 RY 2017-11-12 1701 EA8DED        32/10      N3DPB         1956 PP1CZ         0029
QTC: 21085 RY 2017-11-12 1701 EA8DED        32/10      N3DPB         2005 W7ZR          0341
QTC: 21085 RY 2017-11-12 1701 EA8DED        32/10      N3DPB         2007 VE6TK         0133
QTC: 21085 RY 2017-11-12 1701 EA8DED        32/10      N3DPB         2019 VE7RAC        0093
QTC: 21085 RY 2017-11-12 1701 EA8DED        32/10      N3DPB         2024 N2YB          0277
QTC: 21085 RY 2017-11-12 1701 EA8DED        32/10      N3DPB         2027 W0GLB         0033
QTC: 21085 RY 2017-11-12 1701 EA8DED        32/10      N3DPB         2027 W7KPL         0012
QTC: 21085 RY 2017-11-12 1701 EA8DED        32/10      N3DPB         2029 WN6K          0119
QTC: 21083 RY 2017-11-12 1710 EA8URL        33/10      N3DPB         2042 IZ8XXE        0020
QTC: 21083 RY 2017-11-12 1710 EA8URL        33/10      N3DPB         2045 7Z1SJ         0296
QTC: 21083 RY 2017-11-12 1710 EA8URL        33/10      N3DPB         2048 CO8MGY        0202
QTC: 21083 RY 2017-11-12 1710 EA8URL        33/10      N3DPB         2049 IZ8JFL        0155
QTC: 21083 RY 2017-11-12 1710 EA8URL        33/10      N3DPB         2049 AK7O          0025
QTC: 21083 RY 2017-11-12 1710 EA8URL        33/10      N3DPB         2051 N0WVU         0023
QTC: 21083 RY 2017-11-12 1710 EA8URL        33/10      N3DPB         2108 CO2YQ         0141
QTC: 21083 RY 2017-11-12 1710 EA8URL        33/10      N3DPB         2109 VA7ST         0090
QTC: 21083 RY 2017-11-12 1710 EA8URL        33/10      N3DPB         2114 EM0I          1059
QTC: 21083 RY 2017-11-12 1710 EA8URL        33/10      N3DPB         2118 PX2A          0723
QSO: 21095 RY 2017-11-12 1717 N3DPB         599 0541   KC2LM         599 0056
QSO: 21095 RY 2017-11-12 1719 N3DPB         599 0543   VE3CX         599 0735
QSO: 21087 RY 2017-11-12 1723 N3DPB         599 0544   XE2AU         599 0080
QSO: 21088 RY 2017-11-12 1741 N3DPB         599 0545   N5HC          599 0344
QSO: 14099 RY 2017-11-12 1751 N3DPB         599 0542   NT9E          599 0158
QSO: 14099 RY 2017-11-12 1753 N3DPB         599 0546   NO9O          599 0004
QSO: 14099 RY 2017-11-12 1756 N3DPB         599 0547   MI0SAI        599 0309
QSO: 14098 RY 2017-11-12 1801 N3DPB         599 0548   VO1OE         599 0015
QSO: 14098 RY 2017-11-12 1805 N3DPB         599 0549   KH6ZM         599 0438
QSO: 21097 RY 2017-11-12 1821 N3DPB         599 0552   VE6TK         599 0247
QSO: 14098 RY 2017-11-12 1823 N3DPB         599 0550   WV5Y          599 0034
QSO: 21100 RY 2017-11-12 1824 N3DPB         599 0553   K1MK          599 1018
QSO: 14098 RY 2017-11-12 1824 N3DPB         599 0554   AA0AW         599 0164
QSO: 14098 RY 2017-11-12 1830 N3DPB         599 0555   NQ8O          599 0050
QSO: 14098 RY 2017-11-12 1831 N3DPB         599 0556   W5CVE         599 0001
QSO: 14098 RY 2017-11-12 1832 N3DPB         599 0557   AA6OC         599 0018
QSO: 14098 RY 2017-11-12 1833 N3DPB         599 0558   K4VOZ         599 0059
QSO: 14098 RY 2017-11-12 1834 N3DPB         599 0559   K6BIR         599 0081
QSO: 14098 RY 2017-11-12 1835 N3DPB         599 0560   W9KG          599 0042
QSO: 14098 RY 2017-11-12 1838 N3DPB         599 0561   W6MOB         599 0078
QSO: 14098 RY 2017-11-12 1840 N3DPB         599 0563   KC4SAW        599 0129
QSO: 14098 RY 2017-11-12 1845 N3DPB         599 0564   K6NV          599 0239
QSO: 14098 RY 2017-11-12 1847 N3DPB         599 0565   AI0Y          599 0108
QSO: 14098 RY 2017-11-12 1849 N3DPB         599 0566   KE1F          599 0224
QSO: 14098 RY 2017-11-12 1851 N3DPB         599 0567   W9ILY         599 0350
QSO: 14098 RY 2017-11-12 1854 N3DPB         599 0568   KE8M          599 0474
QSO: 14098 RY 2017-11-12 1855 N3DPB         599 0569   XE2AU         599 0113
QSO: 14098 RY 2017-11-12 1856 N3DPB         599 0570   KQ4KX         599 0026
QSO: 14098 RY 2017-11-12 1857 N3DPB         599 0571   WA8CLT        599 0040
QSO: 14098 RY 2017-11-12 1857 N3DPB         599 0572   KA4BVG        599 0034
QSO: 14098 RY 2017-11-12 1900 N3DPB         599 0573   K6XV          599 0031
QSO: 14098 RY 2017-11-12 1901 N3DPB         599 0574   K7LLC         599 0117
QSO: 14098 RY 2017-11-12 1902 N3DPB         599 0575   K7RI          599 0514
QSO: 14098 RY 2017-11-12 1905 N3DPB         599 0576   KG7BAN        599 0016
QSO: 14098 RY 2017-11-12 1905 N3DPB         599 0577   N5KWN         599 0293
QSO: 14098 RY 2017-11-12 1906 N3DPB         599 0578   W6EU          599 0071
QSO: 14098 RY 2017-11-12 1907 N3DPB         599 0579   W6ZL          599 0102
QSO: 14098 RY 2017-11-12 1913 N3DPB         599 0580   W5PF          599 0176
QSO: 14098 RY 2017-11-12 1914 N3DPB         599 0581   N4MW          599 0017
QSO: 14098 RY 2017-11-12 1915 N3DPB         599 0582   W3DAD         599 0104
QSO: 14098 RY 2017-11-12 1923 N3DPB         599 0583   W9IU          599 0716
QSO: 14098 RY 2017-11-12 1926 N3DPB         599 0584   AC0E          599 0016
QSO: 14098 RY 2017-11-12 1936 N3DPB         599 0585   N2CJN         599 0083
QSO: 14098 RY 2017-11-12 1937 N3DPB         599 0586   KC2LM         599 0086
QSO: 21089 RY 2017-11-12 1940 N3DPB         599 0587   K7RI          599 0526
QSO: 21092 RY 2017-11-12 1940 N3DPB         599 0588   WG7X          599 0084
QSO: 21083 RY 2017-11-12 1950 N3DPB         599 0590   CO6RD         599 0349
QSO: 21083 RY 2017-11-12 1952 N3DPB         599 0591   PY1TJH        599 0023
QSO: 21083 RY 2017-11-12 2001 N3DPB         599 0592   W4MYA         599 0802
QSO: 21083 RY 2017-11-12 2008 N3DPB         599 0593   W7NT          599 0069
QSO: 21093 RY 2017-11-12 2011 N3DPB         599 0594   PP1CZ         599 0145
QSO: 21093 RY 2017-11-12 2016 N3DPB         599 0595   N0KE          599 0022
QSO: 21083 RY 2017-11-12 2018 N3DPB         599 0596   W7OM          599 0310
QSO: 21087 RY 2017-11-12 2019 N3DPB         599 0597   W4PK          599 0563
QSO: 21085 RY 2017-11-12 2021 N3DPB         599 0598   W7VXS         599 0392
QSO: 21093 RY 2017-11-12 2023 N3DPB         599 0599   VE7BC         599 0161
QSO: 21094 RY 2017-11-12 2030 N3DPB         599 0600   N4DXS         599 0292
QSO: 14084 RY 2017-11-12 2034 N3DPB         599 0601   AA2MF         599 0284
QSO: 14085 RY 2017-11-12 2038 N3DPB         599 0602   K7OM          599 0420
QSO: 14085 RY 2017-11-12 2038 N3DPB         599 0603   N7NM          599 0396
QSO: 14104 RY 2017-11-12 2052 N3DPB         599 0604   VE7SZ         599 0014
QSO: 14102 RY 2017-11-12 2100 N3DPB         599 0605   W3FIZ         599 0720
QSO: 14080 RY 2017-11-12 2101 N3DPB         599 0606   W6OQI         599 0301
QSO: 14085 RY 2017-11-12 2102 N3DPB         599 0607   VE7DXH        599 0119
QSO: 14089 RY 2017-11-12 2105 N3DPB         599 0608   K6VUG         599 0015
QSO: 14082 RY 2017-11-12 2108 N3DPB         599 0609   VE7KC         599 0751
QSO: 14085 RY 2017-11-12 2109 N3DPB         599 0610   VE7IO         599 0275
QSO: 14086 RY 2017-11-12 2111 N3DPB         599 0611   VE7HBS        599 0070
QSO: 14083 RY 2017-11-12 2117 N3DPB         599 0612   UA0ZK         599 0161
QSO: 14099 RY 2017-11-12 2119 N3DPB         599 0613   W7PU          599 0167
QSO: 14087 RY 2017-11-12 2120 N3DPB         599 0614   W8WOM         599 0055
QSO: 14089 RY 2017-11-12 2121 N3DPB         599 0615   WB6JJJ        599 0169
QSO: 14098 RY 2017-11-12 2124 N3DPB         599 0616   JM1XCW        599 0441
QTC: 14098 RY 2017-11-12 2125 JM1XCW        34/10      N3DPB         2120 PY1GQ         0115
QTC: 14098 RY 2017-11-12 2125 JM1XCW        34/10      N3DPB         2141 YU1AST        0530
QTC: 14098 RY 2017-11-12 2125 JM1XCW        34/10      N3DPB         2150 JA2BQX        0204
QTC: 14098 RY 2017-11-12 2125 JM1XCW        34/10      N3DPB         2152 EI77WAW       0146
QTC: 14098 RY 2017-11-12 2125 JM1XCW        34/10      N3DPB         2159 9A7T          0426
QTC: 14098 RY 2017-11-12 2125 JM1XCW        34/10      N3DPB         2202 EA2VE         0474
QTC: 14098 RY 2017-11-12 2125 JM1XCW        34/10      N3DPB         2204 S500R         0454
QTC: 14098 RY 2017-11-12 2125 JM1XCW        34/10      N3DPB         2206 DL1T          0379
QTC: 14098 RY 2017-11-12 2125 JM1XCW        34/10      N3DPB         2207 I1NVU         0024
QTC: 14098 RY 2017-11-12 2125 JM1XCW        34/10      N3DPB         2212 LX7I          0769
QSO: 14084 RY 2017-11-12 2129 N3DPB         599 0617   TG9AHM        599 0007
QSO: 14111 RY 2017-11-12 2131 N3DPB         599 0618   WG7X          599 0136
QSO: 14091 RY 2017-11-12 2132 N3DPB         599 0619   N3XL          599 0069
QSO: 14106 RY 2017-11-12 2134 N3DPB         599 0620   KI6DY/0       599 0392
QSO: 14088 RY 2017-11-12 2135 N3DPB         599 0621   W0IZ          599 0272
QSO:  7043 RY 2017-11-12 2143 N3DPB         599 0622   K2NV          599 0321
QSO:  7044 RY 2017-11-12 2144 N3DPB         599 0623   DL5L          599 0995
QSO: 14093 RY 2017-11-12 2150 N3DPB         599 0589   PY1ZV         599 0117
QSO: 14102 RY 2017-11-12 2153 N3DPB         599 0625   N2BJ          599 0563
QSO: 14092 RY 2017-11-12 2154 N3DPB         599 0626   WS9M          599 0238
QSO:  7046 RY 2017-11-12 2201 N3DPB         599 0624   UW3U          599 1283
QSO:  7048 RY 2017-11-12 2205 N3DPB         599 0628   CN8KD         599 0872
QSO:  7051 RY 2017-11-12 2206 N3DPB         599 0629   NX8G          599 0168
QSO:  7051 RY 2017-11-12 2208 N3DPB         599 0630   NX8G          599 0170
QSO: 14107 RY 2017-11-12 2212 N3DPB         599 0632   JH4UYB        599 0622
QSO: 14097 RY 2017-11-12 2213 N3DPB         599 0633   JA7IC         599 0179
QSO:  7057 RY 2017-11-12 2219 N3DPB         599 0631   AA9L          599 0147
QTC:  7058 RY 2017-11-12 2223 LX7I          35/10      N3DPB         2215 K9NR          0239
QTC:  7058 RY 2017-11-12 2223 LX7I          35/10      N3DPB         2217 DL0V          0388
QTC:  7058 RY 2017-11-12 2223 LX7I          35/10      N3DPB         2224 K1SM          0247
QTC:  7058 RY 2017-11-12 2223 LX7I          35/10      N3DPB         2235 W0QU          0136
QTC:  7058 RY 2017-11-12 2224 LX7I          35/10      N3DPB         2238 F5BEG         0485
QTC:  7058 RY 2017-11-12 2224 LX7I          35/10      N3DPB         2242 N9TK          0003
QTC:  7058 RY 2017-11-12 2224 LX7I          35/10      N3DPB         2245 S56A          0467
QTC:  7058 RY 2017-11-12 2224 LX7I          35/10      N3DPB         2253 IU4CHE        0537
QTC:  7058 RY 2017-11-12 2224 LX7I          35/10      N3DPB         2255 N3QE          0567
QTC:  7058 RY 2017-11-12 2224 LX7I          35/10      N3DPB         2257 KA4BVG        0006
QSO:  7063 RY 2017-11-12 2231 N3DPB         599 0634   YP0C          599 0915
QSO:  7092 RY 2017-11-12 2232 N3DPB         599 0635   N2YB          599 0583
QSO:  7061 RY 2017-11-12 2233 N3DPB         599 0636   IZ8IBC        599 0021
QSO:  7050 RY 2017-11-12 2237 N3DPB         599 0637   DF8XC         599 0759
QSO:  7042 RY 2017-11-12 2245 N3DPB         599 0639   KS0AA         599 0392
QSO:  7044 RY 2017-11-12 2247 N3DPB         599 0640   EA8URL        599 1495
QSO:  7044 RY 2017-11-12 2254 N3DPB         599 0641   EA1AST        599 0058
QSO:  7045 RY 2017-11-12 2255 N3DPB         599 0642   CO2RQ         599 0295
QSO:  7047 RY 2017-11-12 2258 N3DPB         599 0643   NG1I          599 0322
QSO:  7054 RY 2017-11-12 2304 N3DPB         599 0644   DD1A          599 0567
QSO:  7060 RY 2017-11-12 2305 N3DPB         599 0645   N9TK          599 0098
QSO:  7060 RY 2017-11-12 2306 N3DPB         599 0646   K5ZD          599 0498
QSO:  7043 RY 2017-11-12 2309 N3DPB         599 0647   AA2MF         599 0322
QSO:  7046 RY 2017-11-12 2311 N3DPB         599 0648   K9DX          599 0037
QSO:  7052 RY 2017-11-12 2313 N3DPB         599 0649   M2E           599 0692
QSO:  7048 RY 2017-11-12 2315 N3DPB         599 0650   SI9AM         599 0753
QTC:  7048 RY 2017-11-12 2318 SI9AM         36/10      N3DPB         2302 WT2P          0147
QTC:  7048 RY 2017-11-12 2318 SI9AM         36/10      N3DPB         2303 KK5JY         0104
QTC:  7048 RY 2017-11-12 2318 SI9AM         36/10      N3DPB         2304 N9SB          0023
QTC:  7048 RY 2017-11-12 2318 SI9AM         36/10      N3DPB         2309 N5BMD         0008
QTC:  7048 RY 2017-11-12 2318 SI9AM         36/10      N3DPB         2323 K7OM          0200
QTC:  7048 RY 2017-11-12 2318 SI9AM         36/10      N3DPB         2324 K4VOZ         0031
QTC:  7048 RY 2017-11-12 2318 SI9AM         36/10      N3DPB         2357 WD0T          0221
QTC:  7048 RY 2017-11-12 2318 SI9AM         36/10      N3DPB         0000 K5ZG          0016
QTC:  7048 RY 2017-11-12 2318 SI9AM         36/10      N3DPB         0012 NG1I          0198
QTC:  7048 RY 2017-11-12 2318 SI9AM         36/10      N3DPB         0015 N2WK          0276
QSO:  7064 RY 2017-11-12 2324 N3DPB         599 0651   N2JF          599 0046
QSO:  7055 RY 2017-11-12 2327 N3DPB         599 0652   W1TO          599 0252
QSO:  7046 RY 2017-11-12 2338 N3DPB         599 0653   EA7TG         599 0279
QSO:  7043 RY 2017-11-12 2340 N3DPB         599 0654   W0IZ          599 0324
QSO:  7053 RY 2017-11-12 2343 N3DPB         599 0655   DH8WR         599 0399
QSO:  7053 RY 2017-11-12 2346 N3DPB         599 0656   WD9HSY        599 0487
QSO:  7053 RY 2017-11-12 2346 N3DPB         599 0657   CT1BXT        599 0481
QSO:  7053 RY 2017-11-12 2347 N3DPB         599 0658   K4GMH         599 0505
QSO:  7053 RY 2017-11-12 2348 N3DPB         599 0659   AB9TA         599 0034
QSO:  7053 RY 2017-11-12 2351 N3DPB         599 0660   N8CWU         599 0098
QSO:  7053 RY 2017-11-12 2354 N3DPB         599 0661   KO4XL         599 0007
QSO:  7053 RY 2017-11-12 2355 N3DPB         599 0662   IK3MLF        599 0001
QSO:  7053 RY 2017-11-12 2356 N3DPB         599 0663   KV4UD         599 0016
QSO:  7053 RY 2017-11-12 2359 N3DPB         599 0664   W9ILY         599 0402
END-OF-LOG:
