START-OF-LOG: 3.0
CONTEST: IARU-HF
CALLSIGN: PR1T
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
OPERATORS: PY1PL PY1ZV PY1FI PY1RI PY1LU PY1MNC PY1DK PY1MK PY1KV ARTUR
QSO: 28473 PH 2024-07-13 1606 PR1T 59 15 KF0QGW 59 07
QSO: 28473 PH 2024-07-13 1606 PR1T 59 15 KM4GX 59 08
QSO: 28470 PH 2024-07-13 1608 PR1T 59 15 ED3A 59 37
QSO: 28529 PH 2024-07-13 1610 PR1T 59 15 ER7HQ 59 ARM
QSO: 28510 PH 2024-07-13 1611 PR1T 59 15 EI0HQ 59 IRTS
QSO: 28023 CW 2024-07-13 1611 PR1T 599 15 W0EWD 599 07
QSO: 28005 CW 2024-07-13 1613 PR1T 599 15 UX3HX 599 29
QSO: 28005 CW 2024-07-13 1614 PR1T 599 15 UI7D 599 29
QSO: 28005 CW 2024-07-13 1614 PR1T 599 15 DM7A 599 28
QSO: 28005 CW 2024-07-13 1614 PR1T 599 15 DF8V 599 28
QSO: 28005 CW 2024-07-13 1615 PR1T 599 15 US3LX 599 29
QSO: 28005 CW 2024-07-13 1615 PR1T 599 15 W8FJ 599 08
QSO: 28005 CW 2024-07-13 1616 PR1T 599 15 LZ8E 599 28
QSO: 28005 CW 2024-07-13 1616 PR1T 599 15 AD5A 599 07
QSO: 28425 PH 2024-07-13 1617 PR1T 59 15 PY8ML 59 13
