START-OF-LOG: 3.0
CALLSIGN: OE1HHB
CONTEST: CQ-WPX-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 663040
NAME: Harald Hofbauer
LOCATION: DX
OPERATORS: OE1HHB
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger V14.9.0
SOAPBOX: Kenwood TS570D + vertical antennas on the 6th floor balcony.
QSO:  7000 PH 2016-03-27 2026 OE1HHB        59  0619   P3F           59  4016
QSO:  7000 PH 2016-03-27 2027 OE1HHB        59  0620   UC2K          59  0747
QSO:  7000 PH 2016-03-27 2031 OE1HHB        59  0621   YR8E          59  0487
QSO:  7000 PH 2016-03-27 2034 OE1HHB        59  0622   4L0A          59  4361
QSO:  7000 PH 2016-03-27 2036 OE1HHB        59  0623   PI4AMF        59  1544
QSO:  7000 PH 2016-03-27 2042 OE1HHB        59  0624   5P5X          59  0448
QSO:  7000 PH 2016-03-27 2044 OE1HHB        59  0625   DR7B          59  1037
QSO:  7000 PH 2016-03-27 2045 OE1HHB        59  0626   ES7GM         59  2799
QSO:  7000 PH 2016-03-27 2046 OE1HHB        59  0627   IB1A          59  0121
QSO:  7000 PH 2016-03-27 2047 OE1HHB        59  0628   LY5W          59  1096
QSO:  7000 PH 2016-03-27 2049 OE1HHB        59  0629   RC7KY         59  0900
QSO:  3500 PH 2016-03-27 2052 OE1HHB        59  0630   OO7P          59  1885
QSO:  3500 PH 2016-03-27 2055 OE1HHB        59  0631   I1JTQ         59  0570
QSO:  3500 PH 2016-03-27 2057 OE1HHB        59  0632   HA8LNN        59  0207
QSO:  3500 PH 2016-03-27 2058 OE1HHB        59  0633   UW2M          59  4109
QSO:  3500 PH 2016-03-27 2105 OE1HHB        59  0634   EM140Y        59  2282
QSO:  3500 PH 2016-03-27 2106 OE1HHB        59  0635   DL7URH        59  0772
QSO:  3500 PH 2016-03-27 2107 OE1HHB        59  0636   DP6A          59  0442
QSO:  3500 PH 2016-03-27 2109 OE1HHB        59  0637   IZ3SQW        59  1675
QSO:  3500 PH 2016-03-27 2127 OE1HHB        59  0638   DH5BS         59  0085
QSO:  3500 PH 2016-03-27 2127 OE1HHB        59  0639   SK3W          59  1348
QSO:  3500 PH 2016-03-27 2129 OE1HHB        59  0640   LY5O          59  0560
QSO:  3500 PH 2016-03-27 2130 OE1HHB        59  0641   4L0A          59  4476
QSO:  3500 PH 2016-03-27 2132 OE1HHB        59  0642   I2WIJ         59  0644
QSO:  3500 PH 2016-03-27 2134 OE1HHB        59  0643   I1EIS         59  0434
QSO:  3500 PH 2016-03-27 2138 OE1HHB        59  0644   LY26A         59  0710
QSO: 14000 PH 2016-03-27 2145 OE1HHB        59  0645   N4ZZ          59  0044
QSO: 14000 PH 2016-03-27 2146 OE1HHB        59  0646   NW3Y          59  0291
QSO: 14000 PH 2016-03-27 2153 OE1HHB        59  0647   KM2O          59  1127
QSO: 14000 PH 2016-03-27 2156 OE1HHB        59  0648   K1LZ          59  4215
QSO: 14000 PH 2016-03-27 2157 OE1HHB        59  0649   P49Y          59  4791
QSO: 14000 PH 2016-03-27 2159 OE1HHB        59  0650   P43E          59  0865
QSO: 14000 PH 2016-03-27 2202 OE1HHB        59  0651   9Y4D          59  2526
QSO: 14000 PH 2016-03-27 2203 OE1HHB        59  0652   FG4KH         59  1965
QSO:  7000 PH 2016-03-27 2214 OE1HHB        59  0653   LY2RJ         59  0278
QSO:  7000 PH 2016-03-27 2221 OE1HHB        59  0654   5E5E          59  1811
QSO:  7000 PH 2016-03-27 2237 OE1HHB        59  0655   EA5DFV        59  2185
QSO:  7000 PH 2016-03-27 2243 OE1HHB        59  0656   YL2SM         59  3091
QSO:  7000 PH 2016-03-27 2245 OE1HHB        59  0657   K1LZ          59  4318
QSO:  7000 PH 2016-03-27 2248 OE1HHB        59  0658   F4KIR         59  1695
QSO:  7000 PH 2016-03-27 2249 OE1HHB        59  0659   M0OSH         59  0418
QSO:  7000 PH 2016-03-27 2253 OE1HHB        59  0660   VA2EW         59  1906
QSO:  3500 PH 2016-03-27 2256 OE1HHB        59  0661   DQ2C          59  4313
QSO:  3500 PH 2016-03-27 2257 OE1HHB        59  0662   IW2HAJ        59  3238
QSO:  3500 PH 2016-03-27 2259 OE1HHB        59  0663   SE0X          59  1711
QSO:  3500 PH 2016-03-27 2300 OE1HHB        59  0664   OH2KW         59  0631
QSO:  3500 PH 2016-03-27 2303 OE1HHB        59  0665   OK1DWQ        59  0151
QSO:  7000 PH 2016-03-27 2306 OE1HHB        59  0666   UT5RB         59  0699
QSO:  7000 PH 2016-03-27 2308 OE1HHB        59  0667   CT1BXT        59  1219
QSO:  7000 PH 2016-03-27 2312 OE1HHB        59  0668   SC3A          59  0066
QSO:  3500 PH 2016-03-27 2323 OE1HHB        59  0669   DH0GHU        59  0807
QSO:  3500 PH 2016-03-27 2325 OE1HHB        59  0670   DK5A          59  0529
QSO:  3500 PH 2016-03-27 2326 OE1HHB        59  0671   LY5I          59  0448
QSO:  3500 PH 2016-03-27 2330 OE1HHB        59  0672   DK1QH         59  1145
QSO:  3500 PH 2016-03-27 2331 OE1HHB        59  0673   OH2LZC        59  0712
QSO:  3500 PH 2016-03-27 2332 OE1HHB        59  0674   OT5A          59  2163
QSO:  3500 PH 2016-03-27 2334 OE1HHB        59  0675   EW2W          59  1571
QSO:  3500 PH 2016-03-27 2335 OE1HHB        59  0676   TM7F          59  2753
QSO:  3500 PH 2016-03-27 2338 OE1HHB        59  0677   OK1AY         59  0606
QSO:  3500 PH 2016-03-27 2340 OE1HHB        59  0678   TM0T          59  4052
QSO:  3500 PH 2016-03-27 2342 OE1HHB        59  0679   IO8XX         59  1920
QSO:  7000 PH 2016-03-27 2344 OE1HHB        59  0680   LY26A         59  1663
QSO:  3500 PH 2016-03-27 2352 OE1HHB        59  0681   DL2TOS        59  0033
QSO:  3500 PH 2016-03-27 2356 OE1HHB        59  0682   4L2M          59  0684
END-OF-LOG:
