START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.20.0
CONTEST: REF-CW
LOCATION: 60
CALLSIGN: F5KMB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: CLUB
CLAIMED-SCORE: 1155224
OPERATORS: F6DWG F8BRL F8FFI
NAME: radio club pierre coulon
CERTIFICATE: NO
SOAPBOX: 
RIG: IC 756 PRO II + dipole 80/40 et beam 14/21/28
QSO: 21028 CW 2017-01-29 1214 F5KMB         599 60     UT7HM         599 028   
QSO: 21028 CW 2017-01-29 1215 F5KMB         599 60     R4BZ          599 158   
QSO: 21028 CW 2017-01-29 1216 F5KMB         599 60     UR4LIN        599 018   
QSO: 21028 CW 2017-01-29 1217 F5KMB         599 60     TA4CS         599 018   
QSO: 21028 CW 2017-01-29 1220 F5KMB         599 60     F6KBF         599 78    
QSO: 21028 CW 2017-01-29 1226 F5KMB         599 60     RC9A          599 188   
QSO: 21029 CW 2017-01-29 1227 F5KMB         599 60     R7RN          599 046   
QSO: 21029 CW 2017-01-29 1230 F5KMB         599 60     RA4HX         599 063   
QSO: 21029 CW 2017-01-29 1233 F5KMB         599 60     F5NKX         599 50    
QSO: 21029 CW 2017-01-29 1234 F5KMB         599 60     F8FUA         599 14    
QSO: 21029 CW 2017-01-29 1236 F5KMB         599 60     F4CWN         599 32    
QSO: 21029 CW 2017-01-29 1238 F5KMB         599 60     F6FDR         599 84    
QSO: 21029 CW 2017-01-29 1238 F5KMB         599 60     F8UFT         599 71    
QSO: 21029 CW 2017-01-29 1243 F5KMB         599 60     F8KGZ         599 54    
QSO: 21029 CW 2017-01-29 1245 F5KMB         599 60     DL5XJ         599 469   
QSO: 21029 CW 2017-01-29 1247 F5KMB         599 60     SV9/OG55W     599 003   
QSO: 21029 CW 2017-01-29 1248 F5KMB         599 60     UR7VA         599 107   
QSO: 14030 CW 2017-01-29 1257 F5KMB         599 60     F5IN          599 45    
QSO: 14027 CW 2017-01-29 1258 F5KMB         599 60     F8KLY         599 69    
QSO: 14024 CW 2017-01-29 1300 F5KMB         599 60     F5OHM         599 36    
QSO: 14030 CW 2017-01-29 1305 F5KMB         599 60     LA0FA         599 042   
QSO: 14030 CW 2017-01-29 1307 F5KMB         599 60     ES3RF         599 100   
QSO: 14030 CW 2017-01-29 1307 F5KMB         599 60     RA7R          599 112   
QSO: 14030 CW 2017-01-29 1307 F5KMB         599 60     RC6AA         599 076   
QSO: 14030 CW 2017-01-29 1309 F5KMB         599 60     OM3WZ         599 092   
QSO: 14030 CW 2017-01-29 1309 F5KMB         599 60     OH1CH         599 023   
QSO: 14030 CW 2017-01-29 1310 F5KMB         599 60     YL2IP         599 041   
QSO: 14030 CW 2017-01-29 1314 F5KMB         599 60     F5SGI         599 94    
QSO: 14030 CW 2017-01-29 1315 F5KMB         599 60     LA7SI         599 074   
QSO: 14030 CW 2017-01-29 1315 F5KMB         599 60     VE3IAE        599 035   
QSO: 14030 CW 2017-01-29 1317 F5KMB         599 60     RN4W          599 108   
QSO:  7027 CW 2017-01-29 1326 F5KMB         599 60     F4FWI         599 47    
QSO:  7027 CW 2017-01-29 1327 F5KMB         599 60     OP4A          599 096   
QSO:  7027 CW 2017-01-29 1328 F5KMB         599 60     F5ICC         599 24    
QSO:  7027 CW 2017-01-29 1328 F5KMB         599 60     F4EUN         599 40    
QSO:  7027 CW 2017-01-29 1330 F5KMB         599 60     F6HDI         599 57    
QSO:  7027 CW 2017-01-29 1331 F5KMB         599 60     M0MPM         599 012   
QSO:  7027 CW 2017-01-29 1332 F5KMB         599 60     F8KLY         599 69    
QSO:  7027 CW 2017-01-29 1332 F5KMB         599 60     F4FEP         599 29    
QSO:  7027 CW 2017-01-29 1333 F5KMB         599 60     F5OYM         599 83    
QSO:  7027 CW 2017-01-29 1336 F5KMB         599 60     DL8TG         599 054   
QSO:  7027 CW 2017-01-29 1337 F5KMB         599 60     G4FJW         599 061   
QSO:  7027 CW 2017-01-29 1338 F5KMB         599 60     OZ5RM         599 100   
QSO:  7027 CW 2017-01-29 1339 F5KMB         599 60     F5HPY         599 85    
QSO:  7027 CW 2017-01-29 1340 F5KMB         599 60     F4FUB         599 80    
QSO:  7027 CW 2017-01-29 1341 F5KMB         599 60     F2QH          599 95    
QSO:  7027 CW 2017-01-29 1342 F5KMB         599 60     F8EBY         599 54    
QSO:  7027 CW 2017-01-29 1343 F5KMB         599 60     IK2NUX        599 092   
QSO:  7027 CW 2017-01-29 1343 F5KMB         599 60     F5OWL         599 83    
QSO:  7027 CW 2017-01-29 1344 F5KMB         599 60     PA3GCU        599 058   
QSO:  7027 CW 2017-01-29 1345 F5KMB         599 60     PA2GRU        599 038   
QSO:  7027 CW 2017-01-29 1346 F5KMB         599 60     OK1MDK        599 061   
QSO:  7027 CW 2017-01-29 1347 F5KMB         599 60     F8DRE         599 28    
QSO:  7027 CW 2017-01-29 1348 F5KMB         599 60     F2CT          599 64    
QSO:  7027 CW 2017-01-29 1348 F5KMB         599 60     PA2PCH        599 153   
QSO:  7027 CW 2017-01-29 1352 F5KMB         599 60     F6ESQ         599 69    
QSO:  7027 CW 2017-01-29 1353 F5KMB         599 60     F6GLQ         599 35    
QSO:  7027 CW 2017-01-29 1354 F5KMB         599 60     F1BIJ         599 06    
QSO:  7027 CW 2017-01-29 1357 F5KMB         599 60     F6FSW         599 33    
QSO:  7027 CW 2017-01-29 1359 F5KMB         599 60     S58Q          599 059   
QSO:  7027 CW 2017-01-29 1400 F5KMB         599 60     F6IPQ         599 47    
QSO:  7027 CW 2017-01-29 1402 F5KMB         599 60     F5LBD         599 57    
QSO:  7027 CW 2017-01-29 1403 F5KMB         599 60     F6IQU         599 70    
QSO:  7035 CW 2017-01-29 1407 F5KMB         599 60     F5BQT         599 44    
QSO:  7035 CW 2017-01-29 1409 F5KMB         599 60     F8BUO         599 68    
QSO:  7035 CW 2017-01-29 1410 F5KMB         599 60     DL5OAB        599 110   
QSO:  7035 CW 2017-01-29 1410 F5KMB         599 60     F2FZ          599 47    
QSO:  7035 CW 2017-01-29 1413 F5KMB         599 60     F6KTW         599 87    
QSO: 14027 CW 2017-01-29 1419 F5KMB         599 60     SQ5EF         599 040   
QSO: 14027 CW 2017-01-29 1421 F5KMB         599 60     OF6NIO        599 043   
QSO: 14027 CW 2017-01-29 1423 F5KMB         599 60     ES4MM         599 027   
QSO: 14027 CW 2017-01-29 1424 F5KMB         599 60     TM5OTT        599 37    
QSO: 14027 CW 2017-01-29 1425 F5KMB         599 60     RN3P          599 095   
QSO: 14027 CW 2017-01-29 1426 F5KMB         599 60     W1ARY         599 009   
QSO: 14027 CW 2017-01-29 1428 F5KMB         599 60     K4BAI         599 085   
QSO: 14027 CW 2017-01-29 1428 F5KMB         599 60     UA3X          599 059   
QSO: 14027 CW 2017-01-29 1429 F5KMB         599 60     LZ1IA         599 133   
QSO: 14027 CW 2017-01-29 1432 F5KMB         599 60     NB3R          599 007   
QSO: 14027 CW 2017-01-29 1433 F5KMB         599 60     K8GL          599 038   
QSO: 14027 CW 2017-01-29 1434 F5KMB         599 60     VO1AW         599 060   
QSO: 14027 CW 2017-01-29 1436 F5KMB         599 60     UR4LIN        599 036   
QSO: 14027 CW 2017-01-29 1439 F5KMB         599 60     F6FET         599 53    
QSO: 14027 CW 2017-01-29 1440 F5KMB         599 60     LY4BF         599 067   
QSO: 14027 CW 2017-01-29 1440 F5KMB         599 60     YT7AR         599 011   
QSO: 14027 CW 2017-01-29 1442 F5KMB         599 60     N1IMW         599 003   
QSO: 14027 CW 2017-01-29 1443 F5KMB         599 60     WB8YSQ        599 005   
QSO: 14027 CW 2017-01-29 1444 F5KMB         599 60     W1GWN         599 005   
QSO: 14027 CW 2017-01-29 1445 F5KMB         599 60     F6BMX         599 94    
QSO: 14027 CW 2017-01-29 1446 F5KMB         599 60     N5AW          599 019   
QSO: 14027 CW 2017-01-29 1448 F5KMB         599 60     K3YP          599 039   
QSO: 14027 CW 2017-01-29 1452 F5KMB         599 60     N8NA          599 053   
QSO: 14027 CW 2017-01-29 1453 F5KMB         599 60     F8DYX         599 49    
QSO: 14027 CW 2017-01-29 1456 F5KMB         599 60     K4YTZ         599 055   
QSO: 14027 CW 2017-01-29 1458 F5KMB         599 60     N0BUI         599 022   
QSO: 14027 CW 2017-01-29 1500 F5KMB         599 60     F6KFL         599 68    
QSO: 14027 CW 2017-01-29 1502 F5KMB         599 60     RD1T          599 122   
QSO:  7038 CW 2017-01-29 1508 F5KMB         599 60     SP2MKT        599 056   
QSO:  7038 CW 2017-01-29 1509 F5KMB         599 60     F1GLJ         599 19    
QSO:  7038 CW 2017-01-29 1512 F5KMB         599 60     DL3DRN        599 049   
QSO:  7038 CW 2017-01-29 1513 F5KMB         599 60     DL9SEV        599 012   
QSO:  7038 CW 2017-01-29 1515 F5KMB         599 60     DF3SM         599 044   
QSO:  7038 CW 2017-01-29 1517 F5KMB         599 60     OM3BA         599 090   
QSO:  7038 CW 2017-01-29 1518 F5KMB         599 60     F6CZQ         599 73    
QSO:  7038 CW 2017-01-29 1520 F5KMB         599 60     RL4A          599 119   
QSO:  7038 CW 2017-01-29 1521 F5KMB         599 60     F8ATM         599 81    
QSO:  7038 CW 2017-01-29 1525 F5KMB         599 60     OE1EBC        599 033   
QSO:  7038 CW 2017-01-29 1526 F5KMB         599 60     DL1NKS        599 195   
QSO:  7038 CW 2017-01-29 1526 F5KMB         599 60     F2GA          599 81    
QSO:  7038 CW 2017-01-29 1527 F5KMB         599 60     SM5CSS        599 231   
QSO:  7033 CW 2017-01-29 1532 F5KMB         599 60     F6EBA         599 48    
QSO:  7038 CW 2017-01-29 1537 F5KMB         599 60     F4HTV         599 07    
QSO:  7038 CW 2017-01-29 1539 F5KMB         599 60     F5OGE         599 07    
QSO:  7038 CW 2017-01-29 1544 F5KMB         599 60     DF8TY         599 075   
QSO:  7036 CW 2017-01-29 1555 F5KMB         599 60     OE9WGI        599 198   
QSO:  7036 CW 2017-01-29 1559 F5KMB         599 60     F5IQJ         599 05    
QSO:  7036 CW 2017-01-29 1600 F5KMB         599 60     F5GFA         599 47    
QSO:  7036 CW 2017-01-29 1603 F5KMB         599 60     EI7GL         599 136   
QSO:  7036 CW 2017-01-29 1604 F5KMB         599 60     DL6UHA        599 034   
QSO:  7036 CW 2017-01-29 1605 F5KMB         599 60     F5SBS         599 64    
QSO:  7036 CW 2017-01-29 1607 F5KMB         599 60     SM7ZDI        599 040   
QSO:  7036 CW 2017-01-29 1608 F5KMB         599 60     HA7HQ         599 030   
QSO:  7036 CW 2017-01-29 1611 F5KMB         599 60     SV1JG         599 175   
QSO:  7036 CW 2017-01-29 1614 F5KMB         599 60     RA7C          599 056   
QSO:  7036 CW 2017-01-29 1617 F5KMB         599 60     F6CBA         599 40    
QSO:  7036 CW 2017-01-29 1619 F5KMB         599 60     EA4ESP        599 099   
QSO:  3532 CW 2017-01-29 1628 F5KMB         599 60     F5MFI         599 45    
QSO:  3532 CW 2017-01-29 1633 F5KMB         599 60     F8DYD         599 86    
QSO:  3532 CW 2017-01-29 1634 F5KMB         599 60     DO2MIT        599 035   
QSO:  3532 CW 2017-01-29 1637 F5KMB         599 60     IK2NUX        599 112   
QSO:  3532 CW 2017-01-29 1638 F5KMB         599 60     DL1JDT        599 168   
QSO:  3532 CW 2017-01-29 1640 F5KMB         599 60     F8GFA         599 60    
QSO:  3520 CW 2017-01-29 1643 F5KMB         599 60     F6HPP         599 02    
QSO:  3529 CW 2017-01-29 1646 F5KMB         599 60     F8GQO         599 81    
QSO:  3537 CW 2017-01-29 1650 F5KMB         599 60     F6HUI         599 01    
QSO:  3537 CW 2017-01-29 1653 F5KMB         599 60     F6BIP         599 92    
QSO:  3537 CW 2017-01-29 1654 F5KMB         599 60     DK3AX         599 113   
QSO:  3537 CW 2017-01-29 1655 F5KMB         599 60     DF8UO         599 011   
QSO:  3537 CW 2017-01-29 1656 F5KMB         599 60     OK1SI         599 136   
QSO:  3537 CW 2017-01-29 1658 F5KMB         599 60     F5MID         599 39    
QSO:  3537 CW 2017-01-29 1701 F5KMB         599 60     F5ROB         599 87    
QSO:  3537 CW 2017-01-29 1701 F5KMB         599 60     F6KHT         599 47    
QSO:  3524 CW 2017-01-29 1709 F5KMB         599 60     F8AAN         599 33    
QSO:  3549 CW 2017-01-29 1716 F5KMB         599 60     F8CED         599 44    
QSO:  3549 CW 2017-01-29 1717 F5KMB         599 60     F6EJN         599 81    
QSO:  3549 CW 2017-01-29 1718 F5KMB         599 60     G3SWC         599 071   
QSO:  3549 CW 2017-01-29 1721 F5KMB         599 60     DL5YM         599 132   
QSO:  3549 CW 2017-01-29 1724 F5KMB         599 60     F6HLW         599 82    
QSO:  3549 CW 2017-01-29 1726 F5KMB         599 60     F6API         599 31    
QSO:  3549 CW 2017-01-29 1731 F5KMB         599 60     OK2BJK        599 201   
QSO:  3549 CW 2017-01-29 1732 F5KMB         599 60     SD6M          599 182   
QSO:  3549 CW 2017-01-29 1735 F5KMB         599 60     F1TRE         599 68    
QSO:  3549 CW 2017-01-29 1735 F5KMB         599 60     DL9NEI        599 013   
QSO:  3549 CW 2017-01-29 1738 F5KMB         599 60     F8DCZ         599 56    
QSO:  3549 CW 2017-01-29 1740 F5KMB         599 60     F5JGY/P       599 46    
QSO:  3549 CW 2017-01-29 1742 F5KMB         599 60     OK1MDK        599 120   
QSO:  3549 CW 2017-01-29 1743 F5KMB         599 60     RL4A          599 188   
QSO:  3549 CW 2017-01-29 1746 F5KMB         599 60     F8CPA         599 56    
QSO:  3549 CW 2017-01-29 1750 F5KMB         599 60     IZ1CLA        599 143   
QSO:  3510 CW 2017-01-29 1756 F5KMB         599 60     F8BPN         599 19    
QSO:  3519 CW 2017-01-29 1757 F5KMB         599 60     F5NBX         599 87    
END-OF-LOG:
