START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: EA6SX
CATEGORY: SINGLE-OP ALL QRP
CLUB: EA CONTEST CLUB
CONTEST: EA-MAJESTAD-CW
CLAIMED-SCORE: 99456
OPERATORS: EA6SX
SOAPBOX: Muy buena propa el sabado con esporadica hasta los 100Mhz 
QSO: 14002 CW 2023-05-21 1034 EA6SX         599 IB     IZ8NWA        599 55       
QSO: 14002 CW 2023-05-21 1034 EA6SX         599 IB     EA7A          599 SE       
QSO: 14002 CW 2023-05-21 1034 EA6SX         599 IB     EV1R          599 778      
QSO: 14002 CW 2023-05-21 1034 EA6SX         599 IB     DR7T          599 595      
QSO: 14002 CW 2023-05-21 1035 EA6SX         599 IB     G3YRZ         599 41       
QSO: 14002 CW 2023-05-21 1035 EA6SX         599 IB     EA2CAR        599 VI       
QSO: 14002 CW 2023-05-21 1036 EA6SX         599 IB     LZ1ZJ         599 707      
QSO: 14002 CW 2023-05-21 1036 EA6SX         599 IB     RT6N          599 53       
QSO: 14002 CW 2023-05-21 1036 EA6SX         599 IB     UZ1WW         599 280      
QSO: 14002 CW 2023-05-21 1037 EA6SX         599 IB     IW3ILM        599 074      
QSO: 14002 CW 2023-05-21 1038 EA6SX         599 IB     LZ1ND         599 243      
QSO: 14002 CW 2023-05-21 1038 EA6SX         599 IB     SP8ARY        599 2        
QSO: 14002 CW 2023-05-21 1038 EA6SX         599 IB     LZ5R          599 2049     
QSO: 14002 CW 2023-05-21 1039 EA6SX         599 IB     CT7BJG        599 601      
QSO: 14002 CW 2023-05-21 1039 EA6SX         599 IB     SQ9MZ         599 30       
QSO: 14002 CW 2023-05-21 1039 EA6SX         599 IB     HA5BA         599 62       
QSO: 14002 CW 2023-05-21 1040 EA6SX         599 IB     PA0JED        599 60       
QSO: 14002 CW 2023-05-21 1040 EA6SX         599 IB     F8CRS         599 169      
QSO: 14002 CW 2023-05-21 1040 EA6SX         599 IB     DL5KUT        599 52       
QSO: 14002 CW 2023-05-21 1040 EA6SX         599 IB     PD0ME         599 91       
QSO: 14002 CW 2023-05-21 1041 EA6SX         599 IB     I3JUK         599 62       
QSO: 14002 CW 2023-05-21 1041 EA6SX         599 IB     UA9XO         599 141      
QSO: 14002 CW 2023-05-21 1042 EA6SX         599 IB     LZ8E          599 1203     
QSO: 14002 CW 2023-05-21 1042 EA6SX         599 IB     HB9DOS        599 029      
QSO: 14002 CW 2023-05-21 1043 EA6SX         599 IB     HA2KMR        599 871      
QSO: 14002 CW 2023-05-21 1043 EA6SX         599 IB     PA3CXB        599 047      
QSO: 14002 CW 2023-05-21 1043 EA6SX         599 IB     IK2WYI        599 87       
QSO: 14002 CW 2023-05-21 1045 EA6SX         599 IB     IK8UND        599 261      
QSO: 14002 CW 2023-05-21 1045 EA6SX         599 IB     PA4O          599 417      
QSO: 14002 CW 2023-05-21 1046 EA6SX         599 IB     LZ4W          599 349      
QSO: 14002 CW 2023-05-21 1046 EA6SX         599 IB     UR1YAA        599 223      
QSO: 14002 CW 2023-05-21 1046 EA6SX         599 IB     DL7DZ         599 147      
QSO: 14002 CW 2023-05-21 1047 EA6SX         599 IB     E77EA         599 985      
QSO: 14002 CW 2023-05-21 1047 EA6SX         599 IB     M5T           599 223      
QSO: 14002 CW 2023-05-21 1048 EA6SX         599 IB     W2TB          599 53       
QSO: 14002 CW 2023-05-21 1048 EA6SX         599 IB     EA1JK         599 S        
QSO: 14002 CW 2023-05-21 1049 EA6SX         599 IB     9A3MR         599 1        
QSO: 14002 CW 2023-05-21 1049 EA6SX         599 IB     PA3AAV        599 504      
QSO: 14011 CW 2023-05-21 1050 EA6SX         599 IB     EA1CS         599 O        
QSO: 14035 CW 2023-05-21 1051 EA6SX         599 IB     EA4TX         599 M        
QSO:  7018 CW 2023-05-21 1057 EA6SX         599 IB     EA5JWS        599 A        
QSO:  7029 CW 2023-05-21 1058 EA6SX         599 IB     EA5O          599 V        
QSO:  7032 CW 2023-05-21 1059 EA6SX         599 IB     EA2EWB        599 Z        
QSO:  7030 CW 2023-05-21 1101 EA6SX         599 IB     EA7FZP        599 AL       
QSO:  7021 CW 2023-05-21 1103 EA6SX         599 IB     EA5XA         599 V        
QSO:  7024 CW 2023-05-21 1106 EA6SX         599 IB     EA5EX         599 MU       
QSO:  7026 CW 2023-05-21 1107 EA6SX         599 IB     EA5YU         599 MU       
QSO:  7026 CW 2023-05-21 1108 EA6SX         599 IB     EA4GJT        599 M        
QSO:  7026 CW 2023-05-21 1109 EA6SX         599 IB     EA5MR         599 A        
QSO:  7026 CW 2023-05-21 1109 EA6SX         599 IB     EC3A          599 T        
QSO:  7026 CW 2023-05-21 1111 EA6SX         599 IB     EA2BTN        599 VI       
QSO:  7026 CW 2023-05-21 1111 EA6SX         599 IB     EF5F          599 CE       
QSO:  7026 CW 2023-05-21 1114 EA6SX         599 IB     EA5GX         599 CS       
QSO:  7026 CW 2023-05-21 1116 EA6SX         599 IB     EA5IFY        599 CS       
QSO:  7010 CW 2023-05-21 1118 EA6SX         599 IB     EA6UP         599 IB       
QSO:  7014 CW 2023-05-21 1119 EA6SX         599 IB     EA2KV         599 Z        
QSO: 21034 CW 2023-05-21 1124 EA6SX         599 IB     JN4MMO        599 244      
QSO: 21036 CW 2023-05-21 1125 EA6SX         599 IB     JA6GCE        599 578      
QSO: 28026 CW 2023-05-21 1126 EA6SX         599 IB     9N7AA         599 526      
QSO: 28015 CW 2023-05-21 1128 EA6SX         599 IB     PY3LX         599 044      
QSO: 28030 CW 2023-05-21 1129 EA6SX         599 IB     PY1VOY        599 148      
QSO: 28020 CW 2023-05-21 1132 EA6SX         599 IB     RK9CYA        599 196      
QSO: 28022 CW 2023-05-21 1135 EA6SX         599 IB     PV2K          599 86       
QSO: 14003 CW 2023-05-21 1144 EA6SX         599 IB     HG8W          599 665      
QSO: 14003 CW 2023-05-21 1144 EA6SX         599 IB     PA4Y          599 137      
QSO: 14003 CW 2023-05-21 1144 EA6SX         599 IB     DF1LX         599 3        
QSO: 14003 CW 2023-05-21 1145 EA6SX         599 IB     G3P           599 1090     
QSO: 14003 CW 2023-05-21 1145 EA6SX         599 IB     RW1A          599 325      
QSO: 14003 CW 2023-05-21 1145 EA6SX         599 IB     E72U          599 244      
QSO: 14003 CW 2023-05-21 1146 EA6SX         599 IB     E74JMA        599 542      
QSO: 14003 CW 2023-05-21 1146 EA6SX         599 IB     YT1XC         599 152      
QSO: 14003 CW 2023-05-21 1147 EA6SX         599 IB     M1X           599 403      
QSO: 14003 CW 2023-05-21 1147 EA6SX         599 IB     EU1A          599 49       
QSO: 14003 CW 2023-05-21 1148 EA6SX         599 IB     HA5ARR        599 007      
QSO: 21018 CW 2023-05-21 1149 EA6SX         599 IB     RX3AEX        599 82       
QSO:  7015 CW 2023-05-21 1151 EA6SX         599 IB     EA5IUS        599 V        
QSO:  7030 CW 2023-05-21 1155 EA6SX         599 IB     EA5BY         599 A        
QSO:  7026 CW 2023-05-21 1157 EA6SX         599 IB     EB5BRZ        599 V        
END-OF-LOG:
