START-OF-LOG: 2.0
CATEGORY: Portable, multi operator, low power, assisted
CONTEST: FD SSB
SPECIFIC: C25
CREATED-BY: Win-Test 4.24.0, modified by DXHF upload.
CALLSIGN: DK0ED/P
CLAIMED-SCORE: 376839
OPERATORS: DC2CL DF4MAA DG5LW DG8MG DJ8OG DK5MB DK6SP DL1MAJ DL3BY DL5MAE
QSO: 14270 PH 2017-09-03 0937 DK0ED/P       59  0602   LA4O/P        59  073
QSO: 14269 PH 2017-09-03 0938 DK0ED/P       59  0603   LA2KSG/P      59  005
QSO: 14269 PH 2017-09-03 0939 DK0ED/P       59  0604   EA1DHB        59  032
QSO: 14269 PH 2017-09-03 0941 DK0ED/P       59  0605   PA1DI/P       59  018
QSO: 14269 PH 2017-09-03 0943 DK0ED/P       59  0606   DK0FC/P       59  316
QSO: 14269 PH 2017-09-03 0944 DK0ED/P       59  0607   DF0M/P        59  326
QSO: 14240 PH 2017-09-03 0946 DK0ED/P       59  0608   PB8DX         59  037
QSO: 14269 PH 2017-09-03 0949 DK0ED/P       59  0609   SM/DK6HY/P    59  164
QSO: 14269 PH 2017-09-03 0950 DK0ED/P       59  0610   LY5N/P        59  201
QSO: 21340 PH 2017-09-03 0954 DK0ED/P       59  0611   LY5N/P        59  202
QSO:  7147 PH 2017-09-03 0958 DK0ED/P       59  0612   I2JJR/6       59  000
QSO:  7147 PH 2017-09-03 0959 DK0ED/P       59  0613   DC2PM/P       59  010
QSO:  7147 PH 2017-09-03 0959 DK0ED/P       59  0614   DK2CF         59  029
QSO:  7147 PH 2017-09-03 1000 DK0ED/P       59  0615   DH3CT/P       59  029
QSO:  7147 PH 2017-09-03 1001 DK0ED/P       59  0616   LY5N/P        59  203
QSO:  7147 PH 2017-09-03 1002 DK0ED/P       59  0617   DK0FL/P       59  123
QSO:  7147 PH 2017-09-03 1004 DK0ED/P       59  0618   DL0FC/P       59  061
QSO:  7147 PH 2017-09-03 1006 DK0ED/P       59  0619   HB9EYC        59  013
QSO:  7147 PH 2017-09-03 1007 DK0ED/P       59  0620   IK0JOE        59  001
QSO:  7147 PH 2017-09-03 1007 DK0ED/P       59  0621   DM5A/P        59  540
QSO:  7147 PH 2017-09-03 1008 DK0ED/P       59  0622   ON4ATO/P      59  078
QSO:  7147 PH 2017-09-03 1008 DK0ED/P       59  0623   HA2NK         59  004
QSO:  7147 PH 2017-09-03 1009 DK0ED/P       59  0624   HB9R/P        59  206
QSO:  7147 PH 2017-09-03 1009 DK0ED/P       59  0625   DK3T          59  001
QSO:  7147 PH 2017-09-03 1010 DK0ED/P       59  0626   DK0VHF        59  001
QSO:  7147 PH 2017-09-03 1010 DK0ED/P       59  0627   DK0TU/P       59  406
QSO:  7147 PH 2017-09-03 1010 DK0ED/P       59  0628   DL6MRS        59  015
QSO:  7147 PH 2017-09-03 1011 DK0ED/P       59  0629   ON4KVV        59  025
QSO:  7147 PH 2017-09-03 1012 DK0ED/P       59  0630   DK0FFO/P      59  277
QSO:  7147 PH 2017-09-03 1013 DK0ED/P       59  0631   DL6ON         59  184
QSO:  7147 PH 2017-09-03 1014 DK0ED/P       59  0632   GM7A/P        59  265
QSO:  7147 PH 2017-09-03 1014 DK0ED/P       59  0633   I2HBV         59  004
QSO:  7147 PH 2017-09-03 1015 DK0ED/P       59  0634   SN7H          59  387
QSO:  7147 PH 2017-09-03 1015 DK0ED/P       59  0635   DL0CN/P       59  029
QSO:  7147 PH 2017-09-03 1015 DK0ED/P       59  0636   DL7FP/P       59  153
QSO:  7147 PH 2017-09-03 1016 DK0ED/P       59  0637   DF5AU         59  005
QSO:  7147 PH 2017-09-03 1017 DK0ED/P       59  0638   ON7DQ/P       59  047
QSO:  7147 PH 2017-09-03 1018 DK0ED/P       59  0639   DL0TWK/P      59  280
QSO:  7147 PH 2017-09-03 1018 DK0ED/P       59  0640   IU0AVP        57  000
QSO:  7147 PH 2017-09-03 1019 DK0ED/P       59  0641   DL0M/P        59  103
QSO:  7147 PH 2017-09-03 1020 DK0ED/P       59  0642   DF3YG/P       59  003
QSO:  7147 PH 2017-09-03 1020 DK0ED/P       59  0643   GW1YQM        59  001
QSO: 14299 PH 2017-09-03 1022 DK0ED/P       59  0644   GW1YQM        59  002
QSO: 21333 PH 2017-09-03 1023 DK0ED/P       59  0645   GW1YQM        59  003
QSO: 28444 PH 2017-09-03 1024 DK0ED/P       59  0646   GW1YQM        59  004
QSO: 28444 PH 2017-09-03 1027 DK0ED/P       59  0647   MC0HJM        59  001
QSO: 14235 PH 2017-09-03 1030 DK0ED/P       59  0648   DK0ED         59  000
QSO: 21260 PH 2017-09-03 1035 DK0ED/P       59  0649   4Z5LY         59  054
QSO: 21226 PH 2017-09-03 1039 DK0ED/P       59  0650   UN4PG         59  057
QSO: 14262 PH 2017-09-03 1040 DK0ED/P       59  0651   3V8SS         59  007
QSO: 14180 PH 2017-09-03 1048 DK0ED/P       59  0652   MM1E          59  120
QSO: 21333 PH 2017-09-03 1049 DK0ED/P       59  0653   MM1E          59  121
QSO: 28444 PH 2017-09-03 1052 DK0ED/P       59  0654   DK0CN/P       59  381
QSO: 28442 PH 2017-09-03 1056 DK0ED/P       59  0655   OE3MZC        59  001
QSO: 21333 PH 2017-09-03 1058 DK0ED/P       59  0656   OE3MZC        59  002
QSO:  7136 PH 2017-09-03 1100 DK0ED/P       59  0657   DA3X/P        59  513
QSO:  7136 PH 2017-09-03 1100 DK0ED/P       59  0658   DK0MR/P       59  391
QSO:  7136 PH 2017-09-03 1102 DK0ED/P       59  0659   IZ1DNQ/P      59  009
QSO:  7137 PH 2017-09-03 1103 DK0ED/P       59  0660   OR5N/P        59  559
QSO:  7139 PH 2017-09-03 1104 DK0ED/P       59  0661   ON4BAF/P      59  230
QSO:  7145 PH 2017-09-03 1105 DK0ED/P       59  0662   OZ9EDR/P      59  618
QSO:  7178 PH 2017-09-03 1110 DK0ED/P       59  0663   ON4ATO/P      59  093
QSO:  7178 PH 2017-09-03 1111 DK0ED/P       59  0664   PA5MB         59  006
QSO:  7178 PH 2017-09-03 1111 DK0ED/P       59  0665   ON4JX/P       59  141
QSO:  7178 PH 2017-09-03 1111 DK0ED/P       59  0666   DL0MAN/P      59  143
QSO:  7178 PH 2017-09-03 1112 DK0ED/P       59  0667   PE2K          59  007
QSO:  7178 PH 2017-09-03 1112 DK0ED/P       59  0668   DK0FT/P       59  232
QSO:  7178 PH 2017-09-03 1113 DK0ED/P       59  0669   DL5FBB        59  027
QSO:  7178 PH 2017-09-03 1116 DK0ED/P       59  0670   DJ3FR         55  013
QSO:  7177 PH 2017-09-03 1117 DK0ED/P       59  0671   OZ0W/P        59  152
QSO:  7177 PH 2017-09-03 1118 DK0ED/P       59  0672   PA3HCC        59  056
QSO:  7177 PH 2017-09-03 1119 DK0ED/P       59  0673   ON7UZ         59  006
QSO:  7177 PH 2017-09-03 1119 DK0ED/P       59  0674   DL2CK/P       59  021
QSO:  7177 PH 2017-09-03 1120 DK0ED/P       59  0675   DA0C/P        59  347
QSO:  7177 PH 2017-09-03 1120 DK0ED/P       59  0676   ON6UJ/P       59  316
QSO:  7177 PH 2017-09-03 1121 DK0ED/P       59  0677   F1JVY         59  002
QSO:  7177 PH 2017-09-03 1122 DK0ED/P       59  0678   ON3GG         59  008
QSO:  7177 PH 2017-09-03 1123 DK0ED/P       59  0679   OK2JT         59  007
QSO:  7177 PH 2017-09-03 1125 DK0ED/P       59  0680   ON4GNT/P      59  192
QSO:  7177 PH 2017-09-03 1126 DK0ED/P       59  0681   F4HPV         59  000
QSO:  7177 PH 2017-09-03 1126 DK0ED/P       59  0682   DL0BV         59  075
QSO:  7177 PH 2017-09-03 1127 DK0ED/P       59  0683   DL4HJ/P       59  003
QSO:  7177 PH 2017-09-03 1128 DK0ED/P       59  0684   G3SAD/P       59  080
QSO:  7177 PH 2017-09-03 1128 DK0ED/P       59  0685   OT7X          59  056
QSO:  7177 PH 2017-09-03 1129 DK0ED/P       59  0686   DL0DRO/P      59  332
QSO:  7177 PH 2017-09-03 1129 DK0ED/P       59  0687   PE1CZY        59  041
QSO:  7177 PH 2017-09-03 1130 DK0ED/P       59  0688   DP4B/P        59  241
QSO:  7177 PH 2017-09-03 1130 DK0ED/P       59  0689   ON4TOP        59  001
QSO:  7177 PH 2017-09-03 1131 DK0ED/P       59  0690   DL0AT/P       59  546
QSO:  7177 PH 2017-09-03 1132 DK0ED/P       59  0691   OK2VK         59  014
QSO:  7177 PH 2017-09-03 1137 DK0ED/P       59  0692   DL0KWH/P      59  081
QSO:  7177 PH 2017-09-03 1138 DK0ED/P       59  0693   ON5IA         59  106
QSO:  7177 PH 2017-09-03 1144 DK0ED/P       59  0694   DJ8EW         59  003
QSO: 21333 PH 2017-09-03 1145 DK0ED/P       59  0695   DJ8EW         59  004
QSO: 28444 PH 2017-09-03 1145 DK0ED/P       59  0696   DJ8EW         59  005
QSO: 14180 PH 2017-09-03 1146 DK0ED/P       59  0697   DJ8EW         59  006
QSO: 14180 PH 2017-09-03 1147 DK0ED/P       59  0698   M0YRF/P       59  603
QSO: 21255 PH 2017-09-03 1151 DK0ED/P       59  0699   VU3NXI        59  042
QSO:  7177 PH 2017-09-03 1153 DK0ED/P       59  0700   HB9BS/P       59  313
QSO:  3750 PH 2017-09-03 1155 DK0ED/P       59  0701   DJ8EW         59  009
QSO:  7177 PH 2017-09-03 1156 DK0ED/P       59  0702   G6YB/P        59  808
QSO:  7177 PH 2017-09-03 1158 DK0ED/P       59  0703   PA7FRN/P      59  086
QSO: 21232 PH 2017-09-03 1159 DK0ED/P       59  0704   EI1C/P        59  770
QSO: 28444 PH 2017-09-03 1200 DK0ED/P       59  0705   EI1C/P        59  771
QSO:  7159 PH 2017-09-03 1203 DK0ED/P       59  0706   DK3XC/P       59  017
QSO:  7159 PH 2017-09-03 1204 DK0ED/P       59  0707   DF7DC         59  008
QSO: 21272 PH 2017-09-03 1206 DK0ED/P       59  0708   G0HDV/P       59  425
QSO:  7159 PH 2017-09-03 1216 DK0ED/P       59  0709   DL0LK/P       59  425
QSO:  7176 PH 2017-09-03 1218 DK0ED/P       59  0710   TK/F6GXI      59  010
QSO:  7176 PH 2017-09-03 1218 DK0ED/P       59  0711   DK8R/P        59  458
QSO:  7176 PH 2017-09-03 1220 DK0ED/P       59  0712   IK0VWH/P      59  011
QSO:  7176 PH 2017-09-03 1220 DK0ED/P       59  0713   DF1HF/P       59  058
QSO:  7176 PH 2017-09-03 1221 DK0ED/P       59  0714   PE1ODY        59  004
QSO:  7176 PH 2017-09-03 1222 DK0ED/P       59  0715   DL8HK         59  108
QSO:  7176 PH 2017-09-03 1224 DK0ED/P       59  0716   DL0M/P        59  114
QSO:  7176 PH 2017-09-03 1225 DK0ED/P       59  0717   DL0EI/P       59  490
QSO:  7176 PH 2017-09-03 1226 DK0ED/P       59  0718   PA3AQU/P      59  053
QSO:  7176 PH 2017-09-03 1226 DK0ED/P       59  0719   DK0WK/P       59  314
QSO:  7176 PH 2017-09-03 1226 DK0ED/P       59  0720   DL0VN/P       59  434
QSO:  7176 PH 2017-09-03 1228 DK0ED/P       59  0721   DL4DCK        59  000
QSO:  7176 PH 2017-09-03 1229 DK0ED/P       59  0722   DL0KAC        59  060
QSO:  7176 PH 2017-09-03 1230 DK0ED/P       59  0723   DL8LY         59  007
QSO:  7176 PH 2017-09-03 1230 DK0ED/P       59  0724   DB2HG         59  004
QSO:  7176 PH 2017-09-03 1232 DK0ED/P       59  0725   KE0HWZ/DL     59  062
QSO:  7176 PH 2017-09-03 1233 DK0ED/P       59  0726   SP2GCE        59  030
QSO: 14192 PH 2017-09-03 1235 DK0ED/P       59  0727   EA9ACD        59  000
QSO:  7176 PH 2017-09-03 1236 DK0ED/P       59  0728   G4JRY/P       59  032
QSO:  7176 PH 2017-09-03 1237 DK0ED/P       59  0729   DL0RD/P       59  294
QSO:  7176 PH 2017-09-03 1237 DK0ED/P       59  0730   DL0MZ/P       59  576
QSO:  7176 PH 2017-09-03 1238 DK0ED/P       59  0731   DM5R/P        59  348
QSO:  7176 PH 2017-09-03 1239 DK0ED/P       59  0732   OF1SIC        59  049
QSO:  7176 PH 2017-09-03 1239 DK0ED/P       59  0733   DK4VF         59  015
QSO:  7176 PH 2017-09-03 1240 DK0ED/P       59  0734   DL7USW/P      59  084
QSO:  7176 PH 2017-09-03 1241 DK0ED/P       59  0735   SM9A          59  122
QSO:  7176 PH 2017-09-03 1242 DK0ED/P       59  0736   ON4GNT/P      59  205
QSO:  7176 PH 2017-09-03 1242 DK0ED/P       59  0737   DL0EFD/P      59  049
QSO:  7176 PH 2017-09-03 1242 DK0ED/P       59  0738   HB9G/P        59  298
QSO: 21253 PH 2017-09-03 1244 DK0ED/P       59  0739   G6YB/P        59  846
QSO:  7177 PH 2017-09-03 1245 DK0ED/P       59  0740   DL1SWT/P      59  015
QSO:  7177 PH 2017-09-03 1246 DK0ED/P       59  0741   DB1VQ         59  059
QSO:  7177 PH 2017-09-03 1247 DK0ED/P       59  0742   ON6NR/P       59  280
QSO:  7177 PH 2017-09-03 1248 DK0ED/P       59  0743   DL2ABM        59  046
QSO:  7177 PH 2017-09-03 1250 DK0ED/P       59  0744   G4SJM/P       59  300
QSO:  7177 PH 2017-09-03 1252 DK0ED/P       59  0745   DR7B/P        59  257
QSO:  7177 PH 2017-09-03 1257 DK0ED/P       59  0746   DF0RN         59  121
END-OF-LOG:
