START-OF-LOG: 3.0
CREATED-BY: yota-public-qso-downloader
CONTEST: YOTA-CONTEST
CALLSIGN: DJ0SP
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY: Single Operator All band
CLAIMED-SCORE: 0
QSO:  7015 CW 2022-12-30 1200 DJ0SP         599 62     G3SVK         599 71    
QSO:  7013 CW 2022-12-30 1202 DJ0SP         599 62     SE6K          599 72    
QSO:  7013 CW 2022-12-30 1204 DJ0SP         599 62     HA1YI         599 64    
QSO: 14024 CW 2022-12-30 1207 DJ0SP         599 62     LY7K          599 24    
QSO:  3524 CW 2022-12-30 1840 DJ0SP         599 62     SP4AWE        599 77    
QSO:  3531 CW 2022-12-30 1841 DJ0SP         599 62     SP4G          599 67    
QSO:  3529 CW 2022-12-30 1842 DJ0SP         599 62     HA6AA         599 18    
QSO:  3526 CW 2022-12-30 1843 DJ0SP         599 62     HA2KMR        599 67    
QSO:  3523 CW 2022-12-30 1845 DJ0SP         599 62     LY7K          599 24    
QSO:  3522 CW 2022-12-30 1845 DJ0SP         599 62     DQ0YOTA       599 16    
QSO:  3525 CW 2022-12-30 1847 DJ0SP         599 62     SD1A          599 50    
QSO:  3523 CW 2022-12-30 1850 DJ0SP         599 62     HA5MA         599 69    
QSO:  3523 CW 2022-12-30 1851 DJ0SP         599 62     EA7IZ         599 56    
QSO:  3523 CW 2022-12-30 1852 DJ0SP         599 62     OK4RQ         599 70    
QSO:  3523 CW 2022-12-30 1852 DJ0SP         599 62     LY7M          599 65    
QSO:  3523 CW 2022-12-30 1855 DJ0SP         599 62     OK5NW         599 56    
QSO:  3523 CW 2022-12-30 1856 DJ0SP         599 62     9A7B          599 16    
QSO:  3523 CW 2022-12-30 1856 DJ0SP         599 62     HA7MF         599 71    
QSO:  3523 CW 2022-12-30 1857 DJ0SP         599 62     9A2R          599 63    
QSO:  3523 CW 2022-12-30 1858 DJ0SP         599 62     M0AZB         599 55    
END-OF-LOG:
