START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: GM7V
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
GRID-LOCATOR: IO77WS
CLAIMED-SCORE: 1255650
NAME: Chris Tran GM3WOJ
OPERATORS: GM3WOJ
CLUB: NORTH OF SCOTLAND CG
CREATED-BY: Win-Test 4.30.0
SOAPBOX:   The  #1 phone      contest of               the  year! Tnx              for  the  QSOs
QSO:   14131  PH 2020-10-24 1404  GM7V             59   14  US7IA            59   16    0
QSO:   14131  PH 2020-10-24 1405  GM7V             59   14  PG2AA            59   14    0
QSO:   14131  PH 2020-10-24 1405  GM7V             59   14  YB1TIA           59   28    0
QSO:   14131  PH 2020-10-24 1405  GM7V             59   14  PD0HF            59   14    0
QSO:   14131  PH 2020-10-24 1405  GM7V             59   14  M0CVO            59   14    0
QSO:   14131  PH 2020-10-24 1406  GM7V             59   14  YC1RIK           59   28    0
QSO:   14131  PH 2020-10-24 1406  GM7V             59   14  DG7DBR           59   14    0
QSO:   14131  PH 2020-10-24 1406  GM7V             59   14  LY2N             59   15    0
QSO:   14131  PH 2020-10-24 1407  GM7V             59   14  M3AWD            59   14    0
QSO:   14131  PH 2020-10-24 1407  GM7V             59   14  UR6EA            59   16    0
QSO:   14131  PH 2020-10-24 1407  GM7V             59   14  UY2ZZ            59   16    0
QSO:   14131  PH 2020-10-24 1407  GM7V             59   14  PA1CWI           59   14    0
QSO:   14131  PH 2020-10-24 1407  GM7V             59   14  G4KNO            59   14    0
QSO:   14131  PH 2020-10-24 1408  GM7V             59   14  SP6JOE           59   15    0
QSO:   14131  PH 2020-10-24 1408  GM7V             59   14  PB75A            59   14    0
QSO:   14131  PH 2020-10-24 1408  GM7V             59   14  RL6M             59   16    0
QSO:   14131  PH 2020-10-24 1408  GM7V             59   14  TM3R             59   14    0
QSO:   14131  PH 2020-10-24 1409  GM7V             59   14  DF5BX            59   14    0
QSO:   14131  PH 2020-10-24 1409  GM7V             59   14  UD4C             59   16    0
QSO:   14131  PH 2020-10-24 1410  GM7V             59   14  F6EZV            59   14    0
QSO:   14131  PH 2020-10-24 1410  GM7V             59   14  EW8W             59   16    0
QSO:   14131  PH 2020-10-24 1411  GM7V             59   14  YC0IEM           59   28    0
QSO:   14131  PH 2020-10-24 1412  GM7V             59   14  YO3VU            59   20    0
QSO:   14131  PH 2020-10-24 1412  GM7V             59   14  N4RV             59   05    0
QSO:   14131  PH 2020-10-24 1413  GM7V             59   14  OG7A             59   15    0
QSO:   28486  PH 2020-10-24 1417  GM7V             59   14  IV3JVJ           59   15    0
QSO:   28486  PH 2020-10-24 1417  GM7V             59   14  OR5T             59   14    0
QSO:   28486  PH 2020-10-24 1417  GM7V             59   14  HB9TRR           59   14    0
QSO:   28486  PH 2020-10-24 1418  GM7V             59   14  I1HJT            59   15    0
QSO:   28486  PH 2020-10-24 1418  GM7V             59   14  DK6XZ            59   14    0
QSO:   28486  PH 2020-10-24 1418  GM7V             59   14  DD4JC            59   14    0
QSO:   28486  PH 2020-10-24 1418  GM7V             59   14  IZ2OOS           59   15    0
QSO:   28486  PH 2020-10-24 1419  GM7V             59   14  DL5IC            59   14    0
QSO:   28486  PH 2020-10-24 1419  GM7V             59   14  HB9IQY           59   14    0
QSO:   28486  PH 2020-10-24 1419  GM7V             59   14  OE5T             59   15    0
QSO:   28486  PH 2020-10-24 1419  GM7V             59   14  ON5RZ            59   14    0
QSO:   28486  PH 2020-10-24 1419  GM7V             59   14  IZ5FDD           59   15    0
QSO:   28486  PH 2020-10-24 1420  GM7V             59   14  DB9RZ            59   14    0
QSO:   28486  PH 2020-10-24 1420  GM7V             59   14  G8GFF            59   14    0
QSO:   28486  PH 2020-10-24 1420  GM7V             59   14  F5KKD            59   14    0
QSO:   28486  PH 2020-10-24 1420  GM7V             59   14  LX1SG            59   14    0
QSO:   28486  PH 2020-10-24 1420  GM7V             59   14  DH0GHU           59   14    0
QSO:   28486  PH 2020-10-24 1421  GM7V             59   14  DO4JS            59   14    0
QSO:   28486  PH 2020-10-24 1421  GM7V             59   14  DO3UW            59   14    0
QSO:   28486  PH 2020-10-24 1421  GM7V             59   14  IZ2NZQ           59   15    0
QSO:   28486  PH 2020-10-24 1421  GM7V             59   14  IR4B             59   15    0
QSO:   28486  PH 2020-10-24 1422  GM7V             59   14  DF4XX            59   14    0
QSO:   28486  PH 2020-10-24 1422  GM7V             59   14  DL9YJ            59   14    0
QSO:   28486  PH 2020-10-24 1422  GM7V             59   14  DF2AK            59   14    0
QSO:   28486  PH 2020-10-24 1422  GM7V             59   14  DD3VV            59   14    0
QSO:   28486  PH 2020-10-24 1422  GM7V             59   14  V51JP            59   38    0
QSO:   28486  PH 2020-10-24 1423  GM7V             59   14  YP8A             59   20    0
QSO:   28486  PH 2020-10-24 1423  GM7V             59   14  F4CVO            59   14    0
QSO:   28486  PH 2020-10-24 1423  GM7V             59   14  DF2RG            59   14    0
QSO:   28486  PH 2020-10-24 1423  GM7V             59   14  DL6GV            59   14    0
QSO:   28486  PH 2020-10-24 1423  GM7V             59   14  OK1K             59   15    0
QSO:   28486  PH 2020-10-24 1424  GM7V             59   14  G3UML            59   14    0
QSO:   28486  PH 2020-10-24 1424  GM7V             59   14  DL8UV            59   14    0
QSO:   28486  PH 2020-10-24 1424  GM7V             59   14  DL7UXG           59   14    0
QSO:   28486  PH 2020-10-24 1425  GM7V             59   14  F5JNX            59   14    0
QSO:   28486  PH 2020-10-24 1425  GM7V             59   14  PE1NCP           59   14    0
QSO:   28486  PH 2020-10-24 1425  GM7V             59   14  SP5ICS           59   15    0
QSO:   28486  PH 2020-10-24 1425  GM7V             59   14  G0MBA            59   14    0
QSO:   28486  PH 2020-10-24 1425  GM7V             59   14  DL1GPS           59   14    0
QSO:   28486  PH 2020-10-24 1426  GM7V             59   14  2E1CAQ           59   14    0
QSO:   28486  PH 2020-10-24 1426  GM7V             59   14  F6BBQ            59   14    0
QSO:   28486  PH 2020-10-24 1427  GM7V             59   14  IU4FLO           59   15    0
QSO:   28486  PH 2020-10-24 1427  GM7V             59   14  ON7TLT           59   14    0
QSO:   28486  PH 2020-10-24 1427  GM7V             59   14  ON3ND            59   14    0
QSO:   28486  PH 2020-10-24 1428  GM7V             59   14  DF1WR            59   14    0
QSO:   28486  PH 2020-10-24 1428  GM7V             59   14  DL7ABA           59   14    0
QSO:   28486  PH 2020-10-24 1428  GM7V             59   14  F4HZZ            59   14    0
QSO:   28486  PH 2020-10-24 1428  GM7V             59   14  DL1NKS           59   14    0
QSO:   28486  PH 2020-10-24 1429  GM7V             59   14  DK6FA            59   14    0
QSO:   28486  PH 2020-10-24 1429  GM7V             59   14  DL8ULO           59   14    0
QSO:   28486  PH 2020-10-24 1429  GM7V             59   14  HB0WR            59   14    0
QSO:   28486  PH 2020-10-24 1429  GM7V             59   14  DJ3GE            59   14    0
QSO:   28486  PH 2020-10-24 1430  GM7V             59   14  DL2NBU           59   14    0
QSO:   28486  PH 2020-10-24 1430  GM7V             59   14  IZ4AIF           59   15    0
QSO:   28486  PH 2020-10-24 1430  GM7V             59   14  IK4VET           59   15    0
QSO:   28486  PH 2020-10-24 1430  GM7V             59   14  IK2HLM           59   15    0
QSO:   28486  PH 2020-10-24 1430  GM7V             59   14  SP1JQJ           59   15    0
QSO:   28486  PH 2020-10-24 1431  GM7V             59   14  IT9BLB           59   15    0
QSO:   28486  PH 2020-10-24 1431  GM7V             59   14  DL1EAR           59   14    0
QSO:   28486  PH 2020-10-24 1432  GM7V             59   14  DD2HZ            59   14    0
QSO:   28486  PH 2020-10-24 1432  GM7V             59   14  F1OOG            59   14    0
QSO:   28486  PH 2020-10-24 1432  GM7V             59   14  IW3GRG           59   15    0
QSO:   28486  PH 2020-10-24 1432  GM7V             59   14  DL7FUA           59   14    0
QSO:   28486  PH 2020-10-24 1433  GM7V             59   14  PI4RS            59   14    0
QSO:   28486  PH 2020-10-24 1433  GM7V             59   14  EA4EUI           59   14    0
QSO:   28486  PH 2020-10-24 1433  GM7V             59   14  IZ2ACF           59   15    0
QSO:   28486  PH 2020-10-24 1433  GM7V             59   14  F6EZV            59   14    0
QSO:   28486  PH 2020-10-24 1433  GM7V             59   14  SP5ES            59   15    0
QSO:   28486  PH 2020-10-24 1434  GM7V             59   14  DH1UK            59   14    0
QSO:   28486  PH 2020-10-24 1434  GM7V             59   14  PA1MAR           59   14    0
QSO:   28486  PH 2020-10-24 1434  GM7V             59   14  DL7AOS           59   14    0
QSO:   28486  PH 2020-10-24 1434  GM7V             59   14  PA3DDP           59   14    0
QSO:   28486  PH 2020-10-24 1434  GM7V             59   14  IO3F             59   15    0
QSO:   28486  PH 2020-10-24 1435  GM7V             59   14  IZ2FLX           59   15    0
QSO:   28486  PH 2020-10-24 1435  GM7V             59   14  DJ4IP            59   14    0
QSO:   28486  PH 2020-10-24 1435  GM7V             59   14  PD0SBJ           59   14    0
QSO:   28486  PH 2020-10-24 1435  GM7V             59   14  F5TLZ            59   14    0
QSO:   28486  PH 2020-10-24 1435  GM7V             59   14  PA3GRM           59   14    0
QSO:   28486  PH 2020-10-24 1436  GM7V             59   14  PA3GDL           59   14    0
QSO:   28486  PH 2020-10-24 1436  GM7V             59   14  DL9GCG           59   14    0
QSO:   28486  PH 2020-10-24 1436  GM7V             59   14  IK4NQW           59   15    0
QSO:   28486  PH 2020-10-24 1437  GM7V             59   14  DG1IU            59   14    0
QSO:   28486  PH 2020-10-24 1437  GM7V             59   14  PC4C             59   14    0
QSO:   28486  PH 2020-10-24 1437  GM7V             59   14  IV3JEM           59   15    0
QSO:   28486  PH 2020-10-24 1437  GM7V             59   14  SN5R             59   15    0
QSO:   28486  PH 2020-10-24 1438  GM7V             59   14  SP7JLH           59   15    0
QSO:   28486  PH 2020-10-24 1438  GM7V             59   14  HB9EDH           59   14    0
QSO:   28486  PH 2020-10-24 1438  GM7V             59   14  I2BRT            59   15    0
QSO:   28486  PH 2020-10-24 1438  GM7V             59   14  SQ9ANS           59   15    0
QSO:   28486  PH 2020-10-24 1439  GM7V             59   14  OK4DZ            59   15    0
QSO:   28486  PH 2020-10-24 1440  GM7V             59   14  DL9KV            59   14    0
QSO:   28486  PH 2020-10-24 1440  GM7V             59   14  DL9USA           59   14    0
QSO:   28486  PH 2020-10-24 1440  GM7V             59   14  PA3AJR           59   14    0
QSO:   28486  PH 2020-10-24 1440  GM7V             59   14  DF5TV            59   14    0
QSO:   28486  PH 2020-10-24 1440  GM7V             59   14  DL3SBD           59   14    0
QSO:   28486  PH 2020-10-24 1441  GM7V             59   14  ON4UZ            59   14    0
QSO:   28486  PH 2020-10-24 1441  GM7V             59   14  F4FIP            59   14    0
QSO:   28486  PH 2020-10-24 1441  GM7V             59   14  OH0V             59   15    0
QSO:   28486  PH 2020-10-24 1442  GM7V             59   14  DL7UZO           59   14    0
QSO:   28486  PH 2020-10-24 1442  GM7V             59   14  OE4EIE           59   15    0
QSO:   28486  PH 2020-10-24 1442  GM7V             59   14  HB9EYP           59   14    0
QSO:   28486  PH 2020-10-24 1442  GM7V             59   14  DG7FFC           59   14    0
QSO:   28486  PH 2020-10-24 1442  GM7V             59   14  DL1MHJ           59   14    0
QSO:   28486  PH 2020-10-24 1444  GM7V             59   14  IV3JEM           59   15    0
QSO:   28486  PH 2020-10-24 1444  GM7V             59   14  DO2QS            59   14    0
QSO:   28486  PH 2020-10-24 1444  GM7V             59   14  OK2BRX           59   15    0
QSO:   28486  PH 2020-10-24 1444  GM7V             59   14  F5NKP            59   14    0
QSO:   28486  PH 2020-10-24 1445  GM7V             59   14  M6ETL            59   14    0
QSO:   28486  PH 2020-10-24 1445  GM7V             59   14  DG1EAD           59   14    0
QSO:   28486  PH 2020-10-24 1445  GM7V             59   14  G8XTJ            59   14    0
QSO:   28486  PH 2020-10-24 1445  GM7V             59   14  DH2PA            59   14    0
QSO:   28486  PH 2020-10-24 1445  GM7V             59   14  S53K             59   15    0
QSO:   28486  PH 2020-10-24 1446  GM7V             59   14  DD4JK            59   14    0
QSO:   28486  PH 2020-10-24 1446  GM7V             59   14  DB7BN            59   14    0
QSO:   28486  PH 2020-10-24 1446  GM7V             59   14  DL1CG            59   14    0
QSO:   28486  PH 2020-10-24 1446  GM7V             59   14  DK1KC            59   14    0
QSO:   28486  PH 2020-10-24 1446  GM7V             59   14  HB9NE            59   14    0
QSO:   28486  PH 2020-10-24 1447  GM7V             59   14  ON1LB            59   14    0
QSO:   28486  PH 2020-10-24 1447  GM7V             59   14  F4IRT            59   14    0
QSO:   28486  PH 2020-10-24 1447  GM7V             59   14  IK2SAI           59   15    0
QSO:   28486  PH 2020-10-24 1447  GM7V             59   14  DO4KGT           59   14    0
QSO:   28486  PH 2020-10-24 1447  GM7V             59   14  OR2F             59   14    0
QSO:   28486  PH 2020-10-24 1448  GM7V             59   14  DH8BQA           59   14    0
QSO:   28486  PH 2020-10-24 1448  GM7V             59   14  PA5O             59   14    0
QSO:   28486  PH 2020-10-24 1448  GM7V             59   14  DF2LH            59   14    0
QSO:   28486  PH 2020-10-24 1449  GM7V             59   14  G3VKW            59   14    0
QSO:   28486  PH 2020-10-24 1449  GM7V             59   14  DK0TU            59   14    0
QSO:   28486  PH 2020-10-24 1449  GM7V             59   14  G4ELJ            59   14    0
QSO:   28486  PH 2020-10-24 1449  GM7V             59   14  IK2GOQ           59   15    0
QSO:   28486  PH 2020-10-24 1450  GM7V             59   14  G4ZEJ            59   14    0
QSO:   28486  PH 2020-10-24 1450  GM7V             59   14  M0MCV            59   14    0
QSO:   28486  PH 2020-10-24 1450  GM7V             59   14  OE4C             59   15    0
QSO:   28486  PH 2020-10-24 1450  GM7V             59   14  PA2CVD           59   14    0
QSO:   28486  PH 2020-10-24 1450  GM7V             59   14  DK5WO            59   14    0
QSO:   28486  PH 2020-10-24 1451  GM7V             59   14  DO3NPM           59   14    0
QSO:   28486  PH 2020-10-24 1451  GM7V             59   14  DL6JZ            59   14    0
QSO:   28486  PH 2020-10-24 1451  GM7V             59   14  HB9VQQ           59   14    0
QSO:   28486  PH 2020-10-24 1451  GM7V             59   14  DL8KX            59   14    0
QSO:   28486  PH 2020-10-24 1451  GM7V             59   14  DL1SBF           59   14    0
QSO:   28486  PH 2020-10-24 1452  GM7V             59   14  ON3GEO           59   14    0
QSO:   28486  PH 2020-10-24 1452  GM7V             59   14  HB3XUC           59   14    0
QSO:   28486  PH 2020-10-24 1452  GM7V             59   14  SQ3POS           59   15    0
QSO:   28486  PH 2020-10-24 1452  GM7V             59   14  IK1JJM           59   15    0
QSO:   28486  PH 2020-10-24 1453  GM7V             59   14  IK4POI           59   15    0
QSO:   28486  PH 2020-10-24 1453  GM7V             59   14  ON3DVD           59   14    0
QSO:   28486  PH 2020-10-24 1453  GM7V             59   14  ON2LMP           59   14    0
QSO:   28486  PH 2020-10-24 1453  GM7V             59   14  M0URX            59   14    0
QSO:   28486  PH 2020-10-24 1454  GM7V             59   14  M0JGH            59   14    0
QSO:   28486  PH 2020-10-24 1454  GM7V             59   14  IV3ZXQ           59   15    0
QSO:   28486  PH 2020-10-24 1454  GM7V             59   14  DL8MF            59   14    0
QSO:   28486  PH 2020-10-24 1454  GM7V             59   14  DG3FBL           59   14    0
QSO:   28486  PH 2020-10-24 1455  GM7V             59   14  DG9MEH           59   14    0
QSO:   28486  PH 2020-10-24 1455  GM7V             59   14  DJ4TP            59   14    0
QSO:   28486  PH 2020-10-24 1455  GM7V             59   14  LZ8E             59   20    0
