START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: RL3A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 14351080
OPERATORS: UA3ASZ RA3ATX RV3BA RM5D RA3CO RX3APM RK3AD RN3DNM RT3DX RU3RQ RL3FT
QSO: 14323 PH 2012-10-27 0127 RL3A          59  16     N8II          59  05     0
QSO: 14289 PH 2012-10-27 0127 RL3A          59  16     AA9D          59  04     0
QSO: 14289 PH 2012-10-27 0127 RL3A          59  16     K9IDQ         59  04     0
QSO: 14188 PH 2012-10-27 0128 RL3A          59  16     XE5AE         59  06     0
QSO: 14289 PH 2012-10-27 0128 RL3A          59  16     K2AX          59  05     0
QSO: 14289 PH 2012-10-27 0128 RL3A          59  16     KS0MO         59  04     0
QSO: 14289 PH 2012-10-27 0128 RL3A          59  16     K6EMI         59  03     0
QSO: 14191 PH 2012-10-27 0128 RL3A          59  16     XE1RCS        59  06     0
QSO: 14289 PH 2012-10-27 0128 RL3A          59  16     KB7KYK        59  03     0
QSO: 14301 PH 2012-10-27 0129 RL3A          59  16     A73A          59  21     0
QSO: 14289 PH 2012-10-27 0129 RL3A          59  16     WD8EOL        59  04     0
QSO: 14289 PH 2012-10-27 0129 RL3A          59  16     W1KRS         59  05     0
QSO: 14289 PH 2012-10-27 0129 RL3A          59  16     W0VX          59  04     0
QSO: 14216 PH 2012-10-27 0129 RL3A          59  16     9K2HN         59  21     0
QSO: 14289 PH 2012-10-27 0129 RL3A          59  16     W8ZR          59  04     0
QSO: 14289 PH 2012-10-27 0130 RL3A          59  16     N2RJ          59  05     0
QSO: 14169 PH 2012-10-27 0130 RL3A          59  16     W0AIH         59  04     0
QSO: 14289 PH 2012-10-27 0130 RL3A          59  16     N9ORD         59  04     0
QSO: 14289 PH 2012-10-27 0130 RL3A          59  16     K0CD          59  04     0
QSO: 14289 PH 2012-10-27 0131 RL3A          59  16     W6AAN         59  05     0
QSO: 14289 PH 2012-10-27 0131 RL3A          59  16     W2IRT         59  05     0
QSO: 14289 PH 2012-10-27 0131 RL3A          59  16     N9YKE         59  04     0
QSO: 14289 PH 2012-10-27 0131 RL3A          59  16     W9DX          59  04     0
QSO: 14289 PH 2012-10-27 0131 RL3A          59  16     AC0IG         59  04     0
QSO: 14289 PH 2012-10-27 0132 RL3A          59  16     WI6I          59  03     0
QSO: 14289 PH 2012-10-27 0132 RL3A          59  16     AA1K          59  05     0
QSO: 14289 PH 2012-10-27 0132 RL3A          59  16     W5RU          59  04     0
QSO: 14289 PH 2012-10-27 0132 RL3A          59  16     K8ZZU         59  04     0
QSO: 14289 PH 2012-10-27 0132 RL3A          59  16     N3ZA          59  05     0
QSO: 14289 PH 2012-10-27 0133 RL3A          59  16     N2BJ          59  04     0
QSO: 14289 PH 2012-10-27 0133 RL3A          59  16     WD8S          59  04     0
QSO: 14289 PH 2012-10-27 0133 RL3A          59  16     K8ESQ         59  04     0
QSO: 14289 PH 2012-10-27 0133 RL3A          59  16     W0XL          59  04     0
QSO: 14289 PH 2012-10-27 0133 RL3A          59  16     K0BUD         59  04     0
QSO: 14289 PH 2012-10-27 0133 RL3A          59  16     K9CT          59  04     0
QSO: 14289 PH 2012-10-27 0134 RL3A          59  16     NB4M          59  04     0
QSO: 14289 PH 2012-10-27 0134 RL3A          59  16     K3XC          59  05     0
QSO: 14289 PH 2012-10-27 0134 RL3A          59  16     WK1Q          59  05     0
QSO: 14289 PH 2012-10-27 0135 RL3A          59  16     K0MQ          59  04     0
QSO: 14289 PH 2012-10-27 0135 RL3A          59  16     KM1W          59  05     0
QSO: 14289 PH 2012-10-27 0135 RL3A          59  16     N9ZM          59  04     0
QSO: 14289 PH 2012-10-27 0135 RL3A          59  16     K2QPN         59  05     0
QSO: 14289 PH 2012-10-27 0135 RL3A          59  16     N9UFO         59  04     0
QSO: 14289 PH 2012-10-27 0136 RL3A          59  16     K1LT          59  04     0
QSO: 14289 PH 2012-10-27 0136 RL3A          59  16     KH6MB         59  31     0
QSO:  1832 PH 2012-10-27 0136 RL3A          59  16     3V8CB         59  33     1
QSO:  1889 PH 2012-10-27 0137 RL3A          59  16     LY4T          59  15     1
QSO: 14289 PH 2012-10-27 0137 RL3A          59  16     WA2C          59  05     0
QSO:  1836 PH 2012-10-27 0137 RL3A          59  16     9A1A          59  15     1
QSO: 14289 PH 2012-10-27 0137 RL3A          59  16     N2SQW         59  05     0
QSO:  1887 PH 2012-10-27 0138 RL3A          59  16     YO3APJ        59  20     1
QSO:  1829 PH 2012-10-27 0138 RL3A          59  16     LZ9W          59  20     1
QSO: 14289 PH 2012-10-27 0138 RL3A          59  16     KB3LIX        59  05     0
QSO: 14289 PH 2012-10-27 0138 RL3A          59  16     K1ZZ          59  05     0
QSO:  1843 PH 2012-10-27 0139 RL3A          59  16     I4FYF         59  15     1
QSO: 14289 PH 2012-10-27 0139 RL3A          59  16     KF9TI         59  05     0
QSO:  1884 PH 2012-10-27 0139 RL3A          59  16     OK5W          59  15     1
QSO: 14289 PH 2012-10-27 0139 RL3A          59  16     K0GTO         59  04     0
QSO: 14289 PH 2012-10-27 0139 RL3A          59  16     K0JE          59  04     0
QSO: 14289 PH 2012-10-27 0139 RL3A          59  16     K2CYE         59  05     0
QSO: 14289 PH 2012-10-27 0139 RL3A          59  16     K7AR          59  03     0
QSO: 14289 PH 2012-10-27 0139 RL3A          59  16     K4LY          59  05     0
QSO:  1851 PH 2012-10-27 0140 RL3A          59  16     UX2U          59  16     1
QSO: 14289 PH 2012-10-27 0140 RL3A          59  16     N1PGA         59  05     0
QSO:  1854 PH 2012-10-27 0140 RL3A          59  16     DF0HQ         59  14     1
QSO: 14139 PH 2012-10-27 0140 RL3A          59  16     RW2B          59  16     0
QSO:  1861 PH 2012-10-27 0140 RL3A          59  16     ON4IA         59  14     1
QSO: 14289 PH 2012-10-27 0141 RL3A          59  16     W0PI          59  04     0
QSO: 14289 PH 2012-10-27 0141 RL3A          59  16     KA8HDE        59  04     0
QSO:  1881 PH 2012-10-27 0141 RL3A          59  16     S54ZZ         59  15     1
QSO: 14289 PH 2012-10-27 0141 RL3A          59  16     WZ8DX         59  04     0
QSO: 14156 PH 2012-10-27 0141 RL3A          59  16     PP1CZ         59  11     0
QSO: 14268 PH 2012-10-27 0141 RL3A          59  16     N0MA          59  04     0
QSO:  1870 PH 2012-10-27 0142 RL3A          59  16     3Z2X          59  15     1
QSO: 14289 PH 2012-10-27 0142 RL3A          59  16     K7ZZ          59  03     0
QSO: 14289 PH 2012-10-27 0142 RL3A          59  16     NN3Q          59  05     0
QSO:  1845 PH 2012-10-27 0143 RL3A          59  16     YU7AU         59  15     1
QSO: 14163 PH 2012-10-27 0143 RL3A          59  16     W4RM          59  05     0
QSO:  1834 PH 2012-10-27 0143 RL3A          59  16     GM2V          59  14     1
QSO: 14289 PH 2012-10-27 0143 RL3A          59  16     KF7RNL        59  03     0
QSO: 14289 PH 2012-10-27 0143 RL3A          59  16     W0MOT         59  04     0
QSO: 14342 PH 2012-10-27 0144 RL3A          59  16     PY1NB         59  11     0
QSO: 14289 PH 2012-10-27 0144 RL3A          59  16     K0MD          59  04     0
QSO: 14289 PH 2012-10-27 0144 RL3A          59  16     NA8M          59  04     0
QSO: 14289 PH 2012-10-27 0144 RL3A          59  16     ND0C          59  04     0
QSO: 14252 PH 2012-10-27 0144 RL3A          59  16     NQ4I          59  05     0
QSO: 14289 PH 2012-10-27 0144 RL3A          59  16     K3KO          59  05     0
QSO: 14289 PH 2012-10-27 0144 RL3A          59  16     KD0QEA        59  04     0
QSO:  1830 PH 2012-10-27 0145 RL3A          59  16     LN9Z          59  14     1
QSO: 14289 PH 2012-10-27 0145 RL3A          59  16     KY4P          59  05     0
QSO: 14289 PH 2012-10-27 0145 RL3A          59  16     KB8UHN        59  04     0
QSO: 14289 PH 2012-10-27 0146 RL3A          59  16     K5LLA         59  04     0
QSO: 14289 PH 2012-10-27 0146 RL3A          59  16     NE7Q          59  03     0
QSO: 14289 PH 2012-10-27 0146 RL3A          59  16     K7RI          59  03     0
QSO:  1825 PH 2012-10-27 0146 RL3A          59  16     RA9FW/9       59  17     1
QSO: 14289 PH 2012-10-27 0146 RL3A          59  16     WA6AEE        59  03     0
QSO: 14289 PH 2012-10-27 0147 RL3A          59  16     WA9JM         59  04     0
QSO:  1838 PH 2012-10-27 0147 RL3A          59  16     OH6DX         59  15     1
QSO: 14289 PH 2012-10-27 0147 RL3A          59  16     AA4DD         59  04     0
QSO:  1827 PH 2012-10-27 0147 RL3A          59  16     HG1S          59  15     1
QSO: 14289 PH 2012-10-27 0147 RL3A          59  16     W4TUN         59  05     0
QSO:  1820 PH 2012-10-27 0148 RL3A          59  16     A73A          59  21     1
QSO: 14289 PH 2012-10-27 0148 RL3A          59  16     GM2T          59  14     0
QSO:  1853 PH 2012-10-27 0148 RL3A          59  16     PA0AA         59  14     1
QSO: 14185 PH 2012-10-27 0148 RL3A          59  16     K3ZO          59  05     0
QSO: 14289 PH 2012-10-27 0149 RL3A          59  16     WB9WZA        59  04     0
QSO: 14289 PH 2012-10-27 0149 RL3A          59  16     WB2TFM        59  05     0
QSO: 14199 PH 2012-10-27 0150 RL3A          59  16     VA6UK         59  04     0
QSO: 14289 PH 2012-10-27 0150 RL3A          59  16     N5JR          59  04     0
QSO: 14289 PH 2012-10-27 0151 RL3A          59  16     AC0ZM         59  04     0
QSO: 14289 PH 2012-10-27 0151 RL3A          59  16     WA6PSI        59  03     0
QSO: 14289 PH 2012-10-27 0151 RL3A          59  16     N3AM          59  05     0
QSO: 14289 PH 2012-10-27 0152 RL3A          59  16     KD7PCE        59  03     0
QSO: 14211 PH 2012-10-27 0152 RL3A          59  16     W8MJ          59  04     0
QSO: 14289 PH 2012-10-27 0152 RL3A          59  16     K8GL          59  04     0
QSO: 14289 PH 2012-10-27 0152 RL3A          59  16     K5WA          59  04     0
QSO: 14289 PH 2012-10-27 0152 RL3A          59  16     W9BGX         59  04     0
QSO: 14289 PH 2012-10-27 0152 RL3A          59  16     KB1W          59  05     0
QSO: 14289 PH 2012-10-27 0153 RL3A          59  16     K5DXX         59  04     0
QSO: 14221 PH 2012-10-27 0153 RL3A          59  16     PR5B          59  11     0
QSO:  1893 PH 2012-10-27 0153 RL3A          59  16     EA5RU         59  14     1
QSO: 14289 PH 2012-10-27 0154 RL3A          59  16     VA3ZDX        59  04     0
QSO: 14289 PH 2012-10-27 0154 RL3A          59  16     VE7PCH        59  03     0
QSO: 14289 PH 2012-10-27 0154 RL3A          59  16     K0SR          59  04     0
QSO: 14289 PH 2012-10-27 0155 RL3A          59  16     WB8TLI        59  04     0
QSO: 14289 PH 2012-10-27 0155 RL3A          59  16     K0KX          59  04     0
QSO: 14289 PH 2012-10-27 0155 RL3A          59  16     N5CR          59  03     0
QSO: 14289 PH 2012-10-27 0155 RL3A          59  16     KT0A          59  04     0
QSO: 14289 PH 2012-10-27 0156 RL3A          59  16     AA3B          59  05     0
QSO: 14289 PH 2012-10-27 0156 RL3A          59  16     K0HB          59  04     0
QSO: 14289 PH 2012-10-27 0156 RL3A          59  16     A61ZX         59  21     0
QSO: 14289 PH 2012-10-27 0156 RL3A          59  16     N4DXY         59  04     0
QSO: 14289 PH 2012-10-27 0156 RL3A          59  16     N8OXC         59  04     0
QSO: 14289 PH 2012-10-27 0156 RL3A          59  16     N8BI          59  04     0
QSO: 14289 PH 2012-10-27 0157 RL3A          59  16     KJ4WNW        59  04     0
QSO: 14245 PH 2012-10-27 0157 RL3A          59  16     4Z5FI         59  20     0
QSO:  7094 PH 2012-10-27 0157 RL3A          59  16     GD3RXQ        59  14     1
QSO: 14289 PH 2012-10-27 0157 RL3A          59  16     K7RZW         59  04     0
QSO: 14289 PH 2012-10-27 0158 RL3A          59  16     KE4CQ         59  05     0
QSO:  7067 PH 2012-10-27 0158 RL3A          59  16     ED9Z          59  33     1
QSO: 14289 PH 2012-10-27 0158 RL3A          59  16     KB7QOS        59  04     0
QSO: 14289 PH 2012-10-27 0158 RL3A          59  16     N4JF          59  04     0
QSO: 14289 PH 2012-10-27 0158 RL3A          59  16     K9IMM         59  04     0
QSO: 14289 PH 2012-10-27 0158 RL3A          59  16     K3WW          59  05     0
QSO: 14289 PH 2012-10-27 0159 RL3A          59  16     KG9G          59  04     0
QSO: 14139 PH 2012-10-27 0159 RL3A          59  16     VA7ST         59  03     0
QSO:  7060 PH 2012-10-27 0159 RL3A          59  16     TA5CV         59  20     1
QSO: 14289 PH 2012-10-27 0159 RL3A          59  16     WD9DZV        59  04     0
QSO: 14289 PH 2012-10-27 0159 RL3A          59  16     K0OB          59  04     0
QSO: 14289 PH 2012-10-27 0159 RL3A          59  16     KG7HR         59  03     0
QSO: 14289 PH 2012-10-27 0200 RL3A          59  16     KA2D          59  05     0
QSO: 14289 PH 2012-10-27 0200 RL3A          59  16     PY9MM         59  11     0
QSO: 14289 PH 2012-10-27 0200 RL3A          59  16     K6GHA         59  03     0
QSO: 14289 PH 2012-10-27 0200 RL3A          59  16     KG1E          59  05     0
QSO: 14289 PH 2012-10-27 0201 RL3A          59  16     W0BH          59  04     0
QSO: 14289 PH 2012-10-27 0201 RL3A          59  16     K5TR          59  04     0
QSO: 14289 PH 2012-10-27 0201 RL3A          59  16     K7DSE         59  03     0
QSO: 14289 PH 2012-10-27 0201 RL3A          59  16     VE5ZX         59  04     0
QSO: 14289 PH 2012-10-27 0201 RL3A          59  16     W4JAM         59  05     0
QSO: 14289 PH 2012-10-27 0201 RL3A          59  16     N8KIM         59  04     0
QSO: 14289 PH 2012-10-27 0202 RL3A          59  16     WA5BR         59  04     0
QSO: 14289 PH 2012-10-27 0202 RL3A          59  16     NF4A          59  05     0
QSO: 14130 PH 2012-10-27 0202 RL3A          59  16     VY1EI         59  01     0
QSO: 14289 PH 2012-10-27 0202 RL3A          59  16     KI7MT         59  04     0
QSO: 14289 PH 2012-10-27 0202 RL3A          59  16     AA4R          59  04     0
QSO: 14289 PH 2012-10-27 0203 RL3A          59  16     KF7UXC        59  03     0
QSO: 14289 PH 2012-10-27 0203 RL3A          59  16     WE9R          59  04     0
QSO: 14289 PH 2012-10-27 0203 RL3A          59  16     N7XG          59  03     0
QSO: 14289 PH 2012-10-27 0203 RL3A          59  16     K8ZT          59  04     0
QSO: 14289 PH 2012-10-27 0203 RL3A          59  16     VE7SAG        59  03     0
QSO: 14289 PH 2012-10-27 0204 RL3A          59  16     KM6HB         59  03     0
QSO: 14289 PH 2012-10-27 0204 RL3A          59  16     KC9KLA        59  04     0
QSO: 14270 PH 2012-10-27 0204 RL3A          59  16     HD2A          59  10     0
QSO: 14289 PH 2012-10-27 0204 RL3A          59  16     NE6I          59  03     0
QSO: 14289 PH 2012-10-27 0204 RL3A          59  16     K8ZOG         59  04     0
QSO: 14289 PH 2012-10-27 0205 RL3A          59  16     K3TC          59  05     0
QSO: 14289 PH 2012-10-27 0205 RL3A          59  16     N0BK          59  04     0
QSO: 14289 PH 2012-10-27 0205 RL3A          59  16     W6GJB         59  03     0
QSO: 14289 PH 2012-10-27 0205 RL3A          59  16     K1GG          59  05     0
QSO: 14227 PH 2012-10-27 0206 RL3A          59  16     4X2M          59  20     0
QSO: 14289 PH 2012-10-27 0206 RL3A          59  16     W4WWQ         59  05     0
QSO: 14289 PH 2012-10-27 0206 RL3A          59  16     NN3W          59  05     0
QSO: 14289 PH 2012-10-27 0207 RL3A          59  16     N8KR          59  04     0
QSO: 14289 PH 2012-10-27 0207 RL3A          59  16     N9OK          59  04     0
QSO: 14132 PH 2012-10-27 0207 RL3A          59  16     VE7SV         59  03     0
QSO: 14289 PH 2012-10-27 0207 RL3A          59  16     N8UM          59  04     0
QSO: 14289 PH 2012-10-27 0208 RL3A          59  16     W0OR          59  04     0
QSO: 14289 PH 2012-10-27 0208 RL3A          59  16     KA2AUZ        59  05     0
QSO: 14289 PH 2012-10-27 0208 RL3A          59  16     WB0ULX        59  04     0
QSO: 14289 PH 2012-10-27 0208 RL3A          59  16     AB2DE         59  05     0
QSO: 14289 PH 2012-10-27 0209 RL3A          59  16     VE3XB         59  04     0
QSO: 14289 PH 2012-10-27 0209 RL3A          59  16     KF7CSO        59  03     0
QSO: 14289 PH 2012-10-27 0209 RL3A          59  16     KF0GE         59  04     0
QSO: 14289 PH 2012-10-27 0209 RL3A          59  16     AJ4A          59  04     0
QSO: 14289 PH 2012-10-27 0209 RL3A          59  16     K7IA          59  04     0
QSO: 14183 PH 2012-10-27 0210 RL3A          59  16     VE6SV         59  04     0
QSO: 14289 PH 2012-10-27 0210 RL3A          59  16     W7CAR         59  03     0
QSO: 14289 PH 2012-10-27 0210 RL3A          59  16     N9MW          59  04     0
QSO: 14289 PH 2012-10-27 0210 RL3A          59  16     KG0AL         59  04     0
QSO:  1872 PH 2012-10-27 0210 RL3A          59  16     GJ2A          59  14     1
QSO: 14289 PH 2012-10-27 0210 RL3A          59  16     N6DA          59  03     0
QSO: 14289 PH 2012-10-27 0211 RL3A          59  16     WD0ECO        59  04     0
QSO: 14289 PH 2012-10-27 0211 RL3A          59  16     KU4V          59  05     0
QSO:  1875 PH 2012-10-27 0211 RL3A          59  16     OE3K          59  15     1
QSO: 14289 PH 2012-10-27 0211 RL3A          59  16     KN6KJ         59  03     0
QSO: 14289 PH 2012-10-27 0212 RL3A          59  16     VE7GPK        59  03     0
QSO: 14289 PH 2012-10-27 0212 RL3A          59  16     W5TMC         59  04     0
QSO: 14289 PH 2012-10-27 0212 RL3A          59  16     NC4MI         59  05     0
QSO: 14289 PH 2012-10-27 0212 RL3A          59  16     W0AO          59  04     0
QSO:  1862 PH 2012-10-27 0213 RL3A          59  16     EV1R          59  16     1
QSO: 14289 PH 2012-10-27 0213 RL3A          59  16     KB7RUQ        59  03     0
QSO: 14289 PH 2012-10-27 0213 RL3A          59  16     VE7TK         59  03     0
QSO: 14289 PH 2012-10-27 0213 RL3A          59  16     W4KW          59  04     0
QSO: 14289 PH 2012-10-27 0214 RL3A          59  16     WA0KAQ        59  04     0
QSO: 14289 PH 2012-10-27 0214 RL3A          59  16     K9DU          59  04     0
QSO: 14289 PH 2012-10-27 0214 RL3A          59  16     K0CN          59  04     0
QSO: 14289 PH 2012-10-27 0214 RL3A          59  16     K0QB          59  04     0
QSO: 14289 PH 2012-10-27 0214 RL3A          59  16     AG5Z          59  04     0
QSO: 14289 PH 2012-10-27 0214 RL3A          59  16     K9JM          59  03     0
QSO: 14289 PH 2012-10-27 0215 RL3A          59  16     VE4RA         59  04     0
QSO: 14289 PH 2012-10-27 0215 RL3A          59  16     KC9QQ         59  04     0
QSO: 14289 PH 2012-10-27 0215 RL3A          59  16     WA0DKC        59  04     0
QSO: 14289 PH 2012-10-27 0216 RL3A          59  16     K0IR          59  04     0
QSO: 14289 PH 2012-10-27 0216 RL3A          59  16     KT0G          59  04     0
QSO: 14289 PH 2012-10-27 0216 RL3A          59  16     N8BJQ         59  04     0
QSO: 14289 PH 2012-10-27 0216 RL3A          59  16     WC8VOA        59  04     0
