START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: OH0X
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 8925306
OPERATORS: OH6KZP
CLUB: Contest Club Finland
NAME: Kim Östman
SOAPBOX: Great fun, but good high band conditions ended with nightfall.
QSO: 21365 PH 2012-10-28 1242 OH0X          59  15     WA3OFC        59  05     0
QSO: 21365 PH 2012-10-28 1243 OH0X          59  15     N0BK          59  04     0
QSO: 21365 PH 2012-10-28 1243 OH0X          59  15     M0HRC         59  14     0
QSO: 21365 PH 2012-10-28 1243 OH0X          59  15     W1EQ          59  05     0
QSO: 21365 PH 2012-10-28 1244 OH0X          59  15     UN6P          59  17     0
QSO: 21365 PH 2012-10-28 1244 OH0X          59  15     KG8P          59  04     0
QSO: 21365 PH 2012-10-28 1245 OH0X          59  15     W9K           59  04     0
QSO: 21365 PH 2012-10-28 1245 OH0X          59  15     K2SX          59  05     0
QSO: 21365 PH 2012-10-28 1245 OH0X          59  15     TI8M          59  07     0
QSO: 21365 PH 2012-10-28 1246 OH0X          59  15     N4NO          59  04     0
QSO: 21365 PH 2012-10-28 1246 OH0X          59  15     K5AUP         59  05     0
QSO: 21365 PH 2012-10-28 1246 OH0X          59  15     N4TL          59  05     0
QSO: 21365 PH 2012-10-28 1247 OH0X          59  15     KA2ABA        59  05     0
QSO: 21365 PH 2012-10-28 1247 OH0X          59  15     9A1CIG        59  15     0
QSO: 21365 PH 2012-10-28 1248 OH0X          59  15     M1JJK         59  14     0
QSO: 21365 PH 2012-10-28 1248 OH0X          59  15     OE6MDF        59  15     0
QSO: 21365 PH 2012-10-28 1249 OH0X          59  15     KE1V          59  05     0
QSO: 21365 PH 2012-10-28 1249 OH0X          59  15     DK9JS         59  14     0
QSO: 21365 PH 2012-10-28 1249 OH0X          59  15     K9MY          59  04     0
QSO: 21365 PH 2012-10-28 1250 OH0X          59  15     PA0AA         59  14     0
QSO: 21365 PH 2012-10-28 1250 OH0X          59  15     OM2ALA        59  15     0
QSO: 21365 PH 2012-10-28 1250 OH0X          59  15     RK9DC         59  17     0
QSO: 21365 PH 2012-10-28 1251 OH0X          59  15     DF2RG         59  14     0
QSO: 28465 PH 2012-10-28 1251 OH0X          59  15     CR3A          59  03     0
QSO: 21365 PH 2012-10-28 1251 OH0X          59  15     YR0R          59  20     0
QSO: 21365 PH 2012-10-28 1251 OH0X          59  15     NF8J          59  04     0
QSO: 21365 PH 2012-10-28 1252 OH0X          59  15     YB0MZI/4      59  28     0
QSO: 21365 PH 2012-10-28 1252 OH0X          59  15     EA5URT        59  14     0
QSO: 21365 PH 2012-10-28 1253 OH0X          59  15     DK7ZH         59  14     0
QSO: 21365 PH 2012-10-28 1254 OH0X          59  15     NK3Y          59  05     0
QSO: 21365 PH 2012-10-28 1254 OH0X          59  15     VK2IM         59  30     0
QSO: 21365 PH 2012-10-28 1254 OH0X          59  15     UX3HA         59  16     0
QSO: 21365 PH 2012-10-28 1255 OH0X          59  15     KN3A          59  05     0
QSO: 21365 PH 2012-10-28 1255 OH0X          59  15     K3OQ          59  05     0
QSO: 21365 PH 2012-10-28 1255 OH0X          59  15     LY7Z          59  15     0
QSO: 21365 PH 2012-10-28 1256 OH0X          59  15     WA2YSJ        59  05     0
QSO: 21365 PH 2012-10-28 1256 OH0X          59  15     IQ2CJ         59  15     0
QSO: 21365 PH 2012-10-28 1256 OH0X          59  15     NK8N          59  04     0
QSO: 21365 PH 2012-10-28 1256 OH0X          59  15     KR4F          59  04     0
QSO: 21365 PH 2012-10-28 1257 OH0X          59  15     N4ZZ          59  04     0
QSO: 21365 PH 2012-10-28 1257 OH0X          59  15     9M6YBG        59  28     0
QSO: 21365 PH 2012-10-28 1257 OH0X          59  15     EI9E          59  14     0
QSO: 21365 PH 2012-10-28 1258 OH0X          59  15     YC1BYM        59  28     0
QSO: 21365 PH 2012-10-28 1258 OH0X          59  15     RT5K          59  16     0
QSO: 21365 PH 2012-10-28 1258 OH0X          59  15     R9KD          59  17     0
QSO: 21365 PH 2012-10-28 1258 OH0X          59  15     K3TUF         59  05     0
QSO: 21365 PH 2012-10-28 1258 OH0X          59  15     UA9AU         59  17     0
QSO: 21365 PH 2012-10-28 1259 OH0X          59  15     W4UFO         59  05     0
QSO: 21365 PH 2012-10-28 1259 OH0X          59  15     WB4VMH        59  05     0
QSO: 21365 PH 2012-10-28 1259 OH0X          59  15     SP1NY         59  15     0
QSO: 21365 PH 2012-10-28 1259 OH0X          59  15     PA1PE         59  14     0
QSO: 21365 PH 2012-10-28 1300 OH0X          59  15     HA3OK         59  15     0
QSO: 21365 PH 2012-10-28 1300 OH0X          59  15     M0UAT         59  14     0
QSO: 21365 PH 2012-10-28 1300 OH0X          59  15     VE1ZA         59  05     0
QSO: 21365 PH 2012-10-28 1300 OH0X          59  15     WA4JUK        59  05     0
QSO: 21365 PH 2012-10-28 1301 OH0X          59  15     TI5N          59  07     0
QSO: 21365 PH 2012-10-28 1301 OH0X          59  15     EA2NN         59  14     0
QSO: 28110 PH 2012-10-28 1302 OH0X          59  15     TI5N          59  07     0
QSO: 21365 PH 2012-10-28 1302 OH0X          59  15     VK3HJ         59  30     0
QSO: 21365 PH 2012-10-28 1302 OH0X          59  15     KJ4YQK        59  05     0
QSO: 21365 PH 2012-10-28 1303 OH0X          59  15     W2VQ          59  05     0
QSO: 21365 PH 2012-10-28 1303 OH0X          59  15     YV5HNJ        59  09     0
QSO: 21365 PH 2012-10-28 1303 OH0X          59  15     F6DRP         59  14     0
QSO: 21365 PH 2012-10-28 1304 OH0X          59  15     WA8TJL        59  04     0
QSO: 21365 PH 2012-10-28 1304 OH0X          59  15     NF1O          59  05     0
QSO: 21365 PH 2012-10-28 1305 OH0X          59  15     UA0BA         59  18     0
QSO: 21365 PH 2012-10-28 1305 OH0X          59  15     NA8V          59  04     0
QSO: 21365 PH 2012-10-28 1305 OH0X          59  15     WO1N          59  05     0
QSO: 21365 PH 2012-10-28 1307 OH0X          59  15     N0FCD         59  04     0
QSO: 21365 PH 2012-10-28 1308 OH0X          59  15     KS4S          59  05     0
QSO: 21365 PH 2012-10-28 1308 OH0X          59  15     HG8W          59  15     0
QSO: 28606 PH 2012-10-28 1309 OH0X          59  15     WA3AAN        59  05     0
QSO: 28606 PH 2012-10-28 1310 OH0X          59  15     LZ3SD         59  20     0
QSO: 28621 PH 2012-10-28 1311 OH0X          59  15     PP5JN         59  11     0
QSO: 28621 PH 2012-10-28 1311 OH0X          59  15     N3OW          59  05     0
QSO: 28621 PH 2012-10-28 1312 OH0X          59  15     LZ2DZ         59  20     0
QSO: 28621 PH 2012-10-28 1312 OH0X          59  15     VO1TX         59  05     0
QSO: 28621 PH 2012-10-28 1313 OH0X          59  15     DL6JFR        59  14     0
QSO: 28621 PH 2012-10-28 1313 OH0X          59  15     W3OA          59  05     0
QSO: 28621 PH 2012-10-28 1313 OH0X          59  15     W8DA          59  04     0
QSO: 28621 PH 2012-10-28 1314 OH0X          59  15     W5RU          59  04     0
QSO: 28621 PH 2012-10-28 1314 OH0X          59  15     WW4LL         59  05     0
QSO: 28621 PH 2012-10-28 1314 OH0X          59  15     IZ8GBT        59  15     0
QSO: 28621 PH 2012-10-28 1314 OH0X          59  15     S57L          59  15     0
QSO: 28621 PH 2012-10-28 1315 OH0X          59  15     RN7F          59  16     0
QSO: 28621 PH 2012-10-28 1316 OH0X          59  15     F4FEP         59  14     0
QSO: 28621 PH 2012-10-28 1316 OH0X          59  15     DL7URH        59  14     0
QSO: 28621 PH 2012-10-28 1316 OH0X          59  15     IR3Y          59  15     0
QSO: 28621 PH 2012-10-28 1316 OH0X          59  15     KB3WD         59  05     0
QSO: 28621 PH 2012-10-28 1316 OH0X          59  15     IZ0EUS        59  15     0
QSO: 28621 PH 2012-10-28 1317 OH0X          59  15     SY1AEA        59  20     0
QSO: 28621 PH 2012-10-28 1317 OH0X          59  15     VE2EBK        59  05     0
QSO: 28621 PH 2012-10-28 1317 OH0X          59  15     F1JXQ         59  14     0
QSO: 28621 PH 2012-10-28 1317 OH0X          59  15     KB1ST         59  05     0
QSO: 28621 PH 2012-10-28 1317 OH0X          59  15     KA8Q          59  05     0
QSO: 28621 PH 2012-10-28 1317 OH0X          59  15     KB1W          59  05     0
QSO: 28621 PH 2012-10-28 1318 OH0X          59  15     TA1DX         59  20     0
QSO: 28621 PH 2012-10-28 1318 OH0X          59  15     N4SS          59  05     0
QSO: 28621 PH 2012-10-28 1318 OH0X          59  15     W4DKS         59  05     0
QSO: 21100 PH 2012-10-28 1318 OH0X          59  15     TA1DX         59  20     0
QSO: 28621 PH 2012-10-28 1319 OH0X          59  15     DJ0A          59  14     0
QSO: 14100 PH 2012-10-28 1320 OH0X          59  15     TA1DX         59  20     0
QSO: 28621 PH 2012-10-28 1320 OH0X          59  15     OH1XX         59  15     0
QSO: 28621 PH 2012-10-28 1320 OH0X          59  15     WD9GNF        59  05     0
QSO: 28621 PH 2012-10-28 1320 OH0X          59  15     OL3R          59  15     0
QSO: 28621 PH 2012-10-28 1320 OH0X          59  15     K1CP          59  05     0
QSO: 28621 PH 2012-10-28 1320 OH0X          59  15     N9JTA         59  04     0
QSO: 28621 PH 2012-10-28 1321 OH0X          59  15     DK2TG         59  14     0
QSO: 28621 PH 2012-10-28 1321 OH0X          59  15     W4GA          59  05     0
QSO: 28621 PH 2012-10-28 1321 OH0X          59  15     IR9Z          59  15     0
QSO: 28621 PH 2012-10-28 1321 OH0X          59  15     DL6MRS        59  14     0
QSO: 28621 PH 2012-10-28 1322 OH0X          59  15     W9IIX         59  04     0
QSO: 28621 PH 2012-10-28 1322 OH0X          59  15     VE9HF         59  05     0
QSO: 28621 PH 2012-10-28 1322 OH0X          59  15     K2TR          59  05     0
QSO: 28621 PH 2012-10-28 1322 OH0X          59  15     DJ0QN         59  14     0
QSO: 28621 PH 2012-10-28 1323 OH0X          59  15     AE1T          59  05     0
QSO: 28621 PH 2012-10-28 1323 OH0X          59  15     WR4K          59  05     0
QSO: 28621 PH 2012-10-28 1323 OH0X          59  15     N4KJR         59  04     0
QSO: 28621 PH 2012-10-28 1323 OH0X          59  15     F5JY          59  14     0
QSO: 28621 PH 2012-10-28 1324 OH0X          59  15     RT6A          59  16     0
QSO: 28621 PH 2012-10-28 1324 OH0X          59  15     F8KCF         59  14     0
QSO: 21104 PH 2012-10-28 1325 OH0X          59  15     6Y9X          59  08     0
QSO: 28621 PH 2012-10-28 1325 OH0X          59  15     IZ1CRA        59  15     0
QSO: 28621 PH 2012-10-28 1326 OH0X          59  15     LZ5W          59  20     0
QSO: 28621 PH 2012-10-28 1326 OH0X          59  15     6Y9X          59  08     0
QSO: 14112 PH 2012-10-28 1327 OH0X          59  15     6Y9X          59  08     0
QSO: 28621 PH 2012-10-28 1328 OH0X          59  15     OL1C          59  15     0
QSO: 28621 PH 2012-10-28 1328 OH0X          59  15     EA1HOE        59  14     0
QSO: 28621 PH 2012-10-28 1328 OH0X          59  15     IK6GPZ        59  15     0
QSO: 28621 PH 2012-10-28 1329 OH0X          59  15     W2ID          59  05     0
QSO: 28621 PH 2012-10-28 1330 OH0X          59  15     F4CPF         59  14     0
QSO: 28621 PH 2012-10-28 1330 OH0X          59  15     AA4ZU         59  04     0
QSO: 28621 PH 2012-10-28 1330 OH0X          59  15     IZ5JLF        59  15     0
QSO: 28621 PH 2012-10-28 1331 OH0X          59  15     OK2KOJ        59  15     0
QSO: 28621 PH 2012-10-28 1331 OH0X          59  15     TA3AX         59  20     0
QSO: 28621 PH 2012-10-28 1332 OH0X          59  15     W3SM          59  05     0
QSO: 28621 PH 2012-10-28 1332 OH0X          59  15     VE3XAT        59  04     0
QSO: 28621 PH 2012-10-28 1332 OH0X          59  15     N5MT          59  04     0
QSO: 28621 PH 2012-10-28 1332 OH0X          59  15     WA5DTK        59  04     0
QSO: 28621 PH 2012-10-28 1333 OH0X          59  15     K3KO          59  05     0
QSO: 28621 PH 2012-10-28 1333 OH0X          59  15     K3XC          59  05     0
QSO: 28621 PH 2012-10-28 1333 OH0X          59  15     SM7LPY        59  14     0
QSO: 28621 PH 2012-10-28 1333 OH0X          59  15     W3NO          59  05     0
QSO: 28621 PH 2012-10-28 1334 OH0X          59  15     YV5ESN        59  09     0
QSO: 28621 PH 2012-10-28 1334 OH0X          59  15     W5GN          59  04     0
QSO: 28621 PH 2012-10-28 1334 OH0X          59  15     K2YYD         59  05     0
QSO: 28621 PH 2012-10-28 1334 OH0X          59  15     F6KOP         59  14     0
QSO: 28621 PH 2012-10-28 1335 OH0X          59  15     W2IMT         59  05     0
QSO: 28621 PH 2012-10-28 1335 OH0X          59  15     W1MJB         59  05     0
QSO: 28621 PH 2012-10-28 1335 OH0X          59  15     VE3IQ         59  04     0
QSO: 28621 PH 2012-10-28 1335 OH0X          59  15     AA3AZ         59  05     0
QSO: 28621 PH 2012-10-28 1335 OH0X          59  15     K5TV          59  04     0
QSO: 28621 PH 2012-10-28 1335 OH0X          59  15     EA2BNU        59  14     0
QSO: 28621 PH 2012-10-28 1336 OH0X          59  15     K3WW          59  05     0
QSO: 28621 PH 2012-10-28 1336 OH0X          59  15     N3MVX         59  05     0
QSO: 28621 PH 2012-10-28 1336 OH0X          59  15     LZ2JR         59  20     0
QSO: 28621 PH 2012-10-28 1336 OH0X          59  15     IZ0RPS        59  15     0
QSO: 28621 PH 2012-10-28 1337 OH0X          59  15     SP4Z          59  15     0
QSO: 28621 PH 2012-10-28 1337 OH0X          59  15     W9CPV         59  04     0
QSO: 28621 PH 2012-10-28 1337 OH0X          59  15     VA3KA         59  04     0
QSO: 28621 PH 2012-10-28 1337 OH0X          59  15     IK5BAF        59  15     0
QSO: 28621 PH 2012-10-28 1337 OH0X          59  15     NU1B          59  05     0
QSO: 28621 PH 2012-10-28 1337 OH0X          59  15     N4TL          59  05     0
QSO: 28621 PH 2012-10-28 1338 OH0X          59  15     W4YE          59  05     0
QSO: 28621 PH 2012-10-28 1338 OH0X          59  15     UA6JFG        59  16     0
QSO: 28621 PH 2012-10-28 1338 OH0X          59  15     KA4RRU        59  05     0
QSO: 28621 PH 2012-10-28 1338 OH0X          59  15     KC2WUF        59  05     0
QSO: 28621 PH 2012-10-28 1338 OH0X          59  15     IZ5NFD        59  15     0
QSO: 28621 PH 2012-10-28 1338 OH0X          59  15     N3AD          59  05     0
QSO: 28621 PH 2012-10-28 1339 OH0X          59  15     AJ4IM         59  05     0
QSO: 28621 PH 2012-10-28 1339 OH0X          59  15     N2MUN         59  05     0
QSO: 28621 PH 2012-10-28 1339 OH0X          59  15     KG1D          59  05     0
QSO: 28621 PH 2012-10-28 1339 OH0X          59  15     N2ESP         59  05     0
QSO: 28621 PH 2012-10-28 1339 OH0X          59  15     N3ER          59  05     0
QSO: 28621 PH 2012-10-28 1339 OH0X          59  15     N2BJ          59  04     0
QSO: 28621 PH 2012-10-28 1339 OH0X          59  15     K8RQ          59  04     0
QSO: 28621 PH 2012-10-28 1340 OH0X          59  15     SP2KPD        59  15     0
QSO: 28621 PH 2012-10-28 1340 OH0X          59  15     N4MIK         59  04     0
QSO: 28621 PH 2012-10-28 1340 OH0X          59  15     CU7AA         59  14     0
QSO: 28621 PH 2012-10-28 1340 OH0X          59  15     K3SU          59  05     0
QSO: 28621 PH 2012-10-28 1341 OH0X          59  15     AK4DW         59  05     0
QSO: 28621 PH 2012-10-28 1341 OH0X          59  15     K9LA          59  04     0
QSO: 28621 PH 2012-10-28 1341 OH0X          59  15     N9OK          59  04     0
QSO: 28621 PH 2012-10-28 1341 OH0X          59  15     N2US          59  05     0
QSO: 28621 PH 2012-10-28 1342 OH0X          59  15     K4TJM         59  05     0
QSO: 28621 PH 2012-10-28 1342 OH0X          59  15     NE5W          59  04     0
QSO: 28621 PH 2012-10-28 1342 OH0X          59  15     W5ABC         59  04     0
QSO: 28621 PH 2012-10-28 1342 OH0X          59  15     IK0OPS        59  15     0
QSO: 28621 PH 2012-10-28 1343 OH0X          59  15     K1BV          59  05     0
QSO: 28621 PH 2012-10-28 1343 OH0X          59  15     KC2LSD        59  05     0
QSO: 28621 PH 2012-10-28 1343 OH0X          59  15     DM4X          59  14     0
QSO: 28621 PH 2012-10-28 1343 OH0X          59  15     WA7ZXD        59  04     0
QSO: 28621 PH 2012-10-28 1344 OH0X          59  15     W4FIN         59  04     0
QSO: 28621 PH 2012-10-28 1344 OH0X          59  15     W4YBB         59  05     0
QSO: 28621 PH 2012-10-28 1344 OH0X          59  15     N9WW          59  04     0
QSO: 28621 PH 2012-10-28 1344 OH0X          59  15     NN1N          59  05     0
QSO: 28621 PH 2012-10-28 1345 OH0X          59  15     N8UM          59  04     0
QSO: 28621 PH 2012-10-28 1345 OH0X          59  15     AE9DX         59  04     0
QSO: 28621 PH 2012-10-28 1345 OH0X          59  15     AB0RX         59  04     0
QSO: 28621 PH 2012-10-28 1345 OH0X          59  15     IK8MRD        59  15     0
QSO: 28621 PH 2012-10-28 1345 OH0X          59  15     IW8RRF        59  15     0
QSO: 28621 PH 2012-10-28 1346 OH0X          59  15     KA2KON        59  05     0
QSO: 28621 PH 2012-10-28 1346 OH0X          59  15     W9ROG         59  04     0
QSO: 28621 PH 2012-10-28 1346 OH0X          59  15     W4VIC         59  05     0
QSO: 28621 PH 2012-10-28 1346 OH0X          59  15     W4CLJ         59  05     0
QSO: 28621 PH 2012-10-28 1347 OH0X          59  15     KJ4BUG        59  05     0
QSO: 28621 PH 2012-10-28 1347 OH0X          59  15     K0KX          59  04     0
QSO: 28621 PH 2012-10-28 1348 OH0X          59  15     F/LX1ER       59  14     0
QSO: 28621 PH 2012-10-28 1348 OH0X          59  15     KB8RJ         59  04     0
QSO: 28621 PH 2012-10-28 1348 OH0X          59  15     NB3R          59  05     0
QSO: 28621 PH 2012-10-28 1348 OH0X          59  15     VA3XH         59  04     0
QSO: 28621 PH 2012-10-28 1349 OH0X          59  15     W3GQ          59  05     0
QSO: 28621 PH 2012-10-28 1349 OH0X          59  15     K0QB          59  04     0
QSO: 28621 PH 2012-10-28 1349 OH0X          59  15     K3MD          59  05     0
QSO: 28621 PH 2012-10-28 1349 OH0X          59  15     N8NYI         59  04     0
QSO: 28621 PH 2012-10-28 1350 OH0X          59  15     K8CQ          59  05     0
QSO: 28621 PH 2012-10-28 1350 OH0X          59  15     KK4HEG        59  05     0
QSO: 28621 PH 2012-10-28 1351 OH0X          59  15     NA8V          59  04     0
QSO: 21139 PH 2012-10-28 1351 OH0X          59  15     VC2X          59  02     0
QSO: 21140 PH 2012-10-28 1352 OH0X          59  15     VC3X          59  04     0
QSO: 28621 PH 2012-10-28 1353 OH0X          59  15     AA2DT         59  05     0
QSO: 28621 PH 2012-10-28 1353 OH0X          59  15     RZ6LY         59  16     0
QSO: 28621 PH 2012-10-28 1353 OH0X          59  15     W5GG          59  04     0
QSO: 28636 PH 2012-10-28 1355 OH0X          59  15     K8AZ          59  04     0
QSO: 28682 PH 2012-10-28 1356 OH0X          59  15     W2RE          59  05     0
QSO: 28685 PH 2012-10-28 1356 OH0X          59  15     K3CR          59  05     0
QSO: 28707 PH 2012-10-28 1356 OH0X          59  15     K1ZR          59  05     0
QSO: 28788 PH 2012-10-28 1358 OH0X          59  15     VE3MMQ        59  04     0
QSO: 28813 PH 2012-10-28 1359 OH0X          59  15     DL9GWD        59  14     0
QSO: 28850 PH 2012-10-28 1401 OH0X          59  15     K1DG          59  05     0
QSO: 28328 PH 2012-10-28 1403 OH0X          59  15     ND4W          59  05     0
QSO: 28328 PH 2012-10-28 1403 OH0X          59  15     N5XZ          59  04     0
QSO: 28328 PH 2012-10-28 1404 OH0X          59  15     NQ4I          59  05     0
QSO: 28328 PH 2012-10-28 1404 OH0X          59  15     W5RZ          59  04     0
QSO: 28328 PH 2012-10-28 1404 OH0X          59  15     N4CR          59  05     0
QSO: 28328 PH 2012-10-28 1404 OH0X          59  15     K9FY          59  05     0
QSO: 28328 PH 2012-10-28 1404 OH0X          59  15     KG8CW         59  04     0
QSO: 28328 PH 2012-10-28 1404 OH0X          59  15     W0RX          59  04     0
QSO: 28328 PH 2012-10-28 1404 OH0X          59  15     W1NT          59  05     0
QSO: 28328 PH 2012-10-28 1405 OH0X          59  15     N2MM          59  05     0
QSO: 28328 PH 2012-10-28 1405 OH0X          59  15     K0OB          59  04     0
QSO: 28328 PH 2012-10-28 1406 OH0X          59  15     N2WK          59  05     0
QSO: 28328 PH 2012-10-28 1406 OH0X          59  15     LA7JO         59  14     0
QSO: 28328 PH 2012-10-28 1406 OH0X          59  15     W4ZAO         59  05     0
QSO: 28328 PH 2012-10-28 1406 OH0X          59  15     AB2JC         59  05     0
QSO: 28328 PH 2012-10-28 1406 OH0X          59  15     ND0C          59  04     0
QSO: 28328 PH 2012-10-28 1407 OH0X          59  15     VP9NNL        59  05     0
QSO: 28328 PH 2012-10-28 1407 OH0X          59  15     N9JFF         59  04     0
QSO: 28950 PH 2012-10-28 1409 OH0X          59  15     KA2MLH        59  04     0
QSO: 28950 PH 2012-10-28 1411 OH0X          59  15     GW4BLE        59  14     0
QSO: 28950 PH 2012-10-28 1412 OH0X          59  15     K0JPL         59  04     0
QSO: 28950 PH 2012-10-28 1412 OH0X          59  15     K5ZK          59  04     0
QSO: 28950 PH 2012-10-28 1412 OH0X          59  15     N0VD          59  04     0
QSO: 28950 PH 2012-10-28 1412 OH0X          59  15     DB6VP         59  14     0
QSO: 28950 PH 2012-10-28 1412 OH0X          59  15     K5UA          59  04     0
QSO: 28950 PH 2012-10-28 1412 OH0X          59  15     N8GP          59  04     0
QSO: 28950 PH 2012-10-28 1413 OH0X          59  15     LW5EAE        59  13     0
QSO: 28950 PH 2012-10-28 1413 OH0X          59  15     K2KQ          59  05     0
QSO: 28950 PH 2012-10-28 1413 OH0X          59  15     WX0V          59  04     0
QSO:  7169 PH 2012-10-28 1413 OH0X          59  15     A73A          59  21     0
QSO: 28950 PH 2012-10-28 1414 OH0X          59  15     OH6RE         59  15     0
QSO: 28950 PH 2012-10-28 1414 OH0X          59  15     KB1WSR        59  05     0
QSO: 28950 PH 2012-10-28 1414 OH0X          59  15     KK4BBA        59  05     0
QSO: 28950 PH 2012-10-28 1415 OH0X          59  15     FM4LV         59  08     0
QSO: 28950 PH 2012-10-28 1415 OH0X          59  15     VE3GNF        59  04     0
QSO: 28950 PH 2012-10-28 1415 OH0X          59  15     N1DG          59  05     0
QSO: 28950 PH 2012-10-28 1415 OH0X          59  15     K9AIH         59  05     0
QSO: 28950 PH 2012-10-28 1416 OH0X          59  15     KC0DEB        59  04     0
QSO: 28950 PH 2012-10-28 1416 OH0X          59  15     WB8TLI        59  04     0
QSO: 28950 PH 2012-10-28 1416 OH0X          59  15     K4SPA         53  05     0
QSO: 28950 PH 2012-10-28 1417 OH0X          59  15     G8APB         59  14     0
QSO: 28950 PH 2012-10-28 1417 OH0X          59  15     M0MXX         59  14     0
QSO: 28950 PH 2012-10-28 1417 OH0X          59  15     W9ILY         59  04     0
QSO: 28950 PH 2012-10-28 1417 OH0X          59  15     CO6LC         59  08     0
QSO: 28950 PH 2012-10-28 1418 OH0X          59  15     8S5A          59  14     0
QSO: 28950 PH 2012-10-28 1418 OH0X          59  15     CX4AD         59  13     0
QSO: 28950 PH 2012-10-28 1419 OH0X          59  15     N0AV          59  04     0
QSO: 28950 PH 2012-10-28 1420 OH0X          59  15     W4TTY         59  05     0
QSO: 28950 PH 2012-10-28 1420 OH0X          59  15     DJ5MW         59  14     0
QSO: 28950 PH 2012-10-28 1421 OH0X          59  15     DL5ALW        59  14     0
QSO: 28950 PH 2012-10-28 1421 OH0X          59  15     OE5JSL        59  15     0
QSO: 28950 PH 2012-10-28 1421 OH0X          59  15     LY2W          59  15     0
QSO: 28950 PH 2012-10-28 1422 OH0X          59  15     DL9NDV        59  14     0
QSO: 28950 PH 2012-10-28 1422 OH0X          59  15     VE3LOE        59  04     0
QSO: 28950 PH 2012-10-28 1423 OH0X          59  15     N0ZS          59  05     0
QSO: 21254 PH 2012-10-28 1424 OH0X          59  15     W2AV          59  05     0
QSO: 28950 PH 2012-10-28 1424 OH0X          59  15     SM5S          59  14     0
QSO: 28950 PH 2012-10-28 1424 OH0X          59  15     NF1O          59  05     0
QSO: 28950 PH 2012-10-28 1425 OH0X          59  15     DJ8LX         59  14     0
QSO: 28950 PH 2012-10-28 1425 OH0X          59  15     NE1F          59  05     0
QSO: 28950 PH 2012-10-28 1425 OH0X          59  15     DK2CX         59  14     0
QSO: 28950 PH 2012-10-28 1426 OH0X          59  15     K2JB          59  05     0
QSO: 28950 PH 2012-10-28 1426 OH0X          59  15     IV3AOL        59  15     0
QSO: 21292 PH 2012-10-28 1426 OH0X          59  15     A60A          59  21     0
QSO: 28950 PH 2012-10-28 1427 OH0X          59  15     VE3WA         59  04     0
QSO: 28950 PH 2012-10-28 1428 OH0X          59  15     OH3RF         59  15     0
QSO: 28950 PH 2012-10-28 1428 OH0X          59  15     WB0N          59  04     0
QSO: 28426 PH 2012-10-28 1431 OH0X          59  15     EW2A          59  16     0
QSO: 28426 PH 2012-10-28 1432 OH0X          59  15     W5GAI         59  04     0
QSO: 21100 PH 2012-10-28 1433 OH0X          59  15     EW2A          59  16     0
QSO: 28400 PH 2012-10-28 1434 OH0X          59  15     N4VG          59  04     0
QSO: 28400 PH 2012-10-28 1435 OH0X          59  15     N0UY          59  04     0
QSO: 28713 PH 2012-10-28 1440 OH0X          59  15     EA3AKA        59  14     0
QSO: 28713 PH 2012-10-28 1440 OH0X          59  15     WA5IYX        59  04     0
QSO:  7048 PH 2012-10-28 1442 OH0X          59  15     RW9WJ/4       59  16     0
QSO: 28713 PH 2012-10-28 1442 OH0X          59  15     W4AS          59  05     0
QSO: 28713 PH 2012-10-28 1442 OH0X          59  15     K0JE          59  04     0
QSO: 28713 PH 2012-10-28 1442 OH0X          59  15     KC0VFP        59  04     0
QSO: 28713 PH 2012-10-28 1443 OH0X          59  15     K1MZ          59  05     0
QSO: 21380 PH 2012-10-28 1447 OH0X          59  15     KT4TL         59  05     0
QSO: 21380 PH 2012-10-28 1447 OH0X          59  15     NX2X          59  05     0
QSO: 21422 PH 2012-10-28 1451 OH0X          59  15     NP2X          59  08     0
QSO: 21422 PH 2012-10-28 1451 OH0X          59  15     N7JXS         59  03     0
QSO: 21422 PH 2012-10-28 1451 OH0X          59  15     VE9HF         59  05     0
QSO: 21422 PH 2012-10-28 1451 OH0X          59  15     NX0X          59  04     0
QSO: 21422 PH 2012-10-28 1452 OH0X          59  15     VE3LMP        59  04     0
QSO: 21422 PH 2012-10-28 1453 OH0X          59  15     WA5BJB        59  04     0
QSO: 21422 PH 2012-10-28 1453 OH0X          59  15     K0MD          59  04     0
QSO: 21422 PH 2012-10-28 1453 OH0X          59  15     EK7DX         59  21     0
QSO: 21422 PH 2012-10-28 1453 OH0X          59  15     K4EU          59  05     0
QSO: 21422 PH 2012-10-28 1454 OH0X          59  15     AK8E          59  03     0
QSO:  7043 PH 2012-10-28 1454 OH0X          59  15     EK7DX         59  21     0
QSO: 21422 PH 2012-10-28 1455 OH0X          59  15     ND0C          59  04     0
QSO: 21422 PH 2012-10-28 1455 OH0X          59  15     K0OB          59  04     0
QSO: 21422 PH 2012-10-28 1455 OH0X          59  15     W7PP          59  03     0
QSO: 21422 PH 2012-10-28 1455 OH0X          59  15     W2YC          59  05     0
