START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: G3LET
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 80M
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
GRID-LOCATOR: IO90WX
CLAIMED-SCORE: 158326
NAME: Peter Hobbs
OPERATORS: G3LET
CLUB: HORSHAM AMATEUR RADIO  CLUB
CREATED-BY: SD by EI5DI
SOAPBOX: First CQWW for a while - wonderful!  Unfortunately, I
SOAPBOX: had to abandon a nice US run in the early hours of
SOAPBOX: Sunday due to an appointment - Sunday was much better
SOAPBOX: than Saturday.  Plenty of JAs but all S&P and with LP
SOAPBOX:     I was unable     to    attract          any. Thanks to               all  for  the
QSO:    3503  CW 2020-11-29 0051  G3LET            599  14  K2UF             599  05  
QSO:    3503  CW 2020-11-29 0051  G3LET            599  14  E77D             599  15  
QSO:    3503  CW 2020-11-29 0053  G3LET            599  14  OK2BRQ           599  15  
QSO:    3503  CW 2020-11-29 0054  G3LET            599  14  R9RA             599  17  
QSO:    3503  CW 2020-11-29 0055  G3LET            599  14  W3NO             599  05  
QSO:    3503  CW 2020-11-29 0055  G3LET            599  14  W1NT             599  05  
QSO:    3503  CW 2020-11-29 0055  G3LET            599  14  W1GQ             599  05  
QSO:    3503  CW 2020-11-29 0056  G3LET            599  14  OK2ZV            599  15  
QSO:    3503  CW 2020-11-29 0057  G3LET            599  14  WY3A             599  05  
QSO:    3503  CW 2020-11-29 0057  G3LET            599  14  9A2KI            599  15  
QSO:    3503  CW 2020-11-29 0058  G3LET            599  14  W2CDO            599  05  
QSO:    3503  CW 2020-11-29 0058  G3LET            599  14  EA3FZT           599  14  
QSO:    3503  CW 2020-11-29 0059  G3LET            599  14  DG7RO            599  14  
QSO:    3503  CW 2020-11-29 0100  G3LET            599  14  G3WCB            599  14  
QSO:    3503  CW 2020-11-29 0100  G3LET            599  14  N1MM             599  05  
QSO:    3503  CW 2020-11-29 0102  G3LET            599  14  ER3R             599  16  
QSO:    3503  CW 2020-11-29 0102  G3LET            599  14  OM4Q             599  15  
QSO:    3503  CW 2020-11-29 0103  G3LET            599  14  VE9ML            599  05  
QSO:    3503  CW 2020-11-29 0103  G3LET            599  14  F8BSI            599  14  
QSO:    3503  CW 2020-11-29 0104  G3LET            599  14  DL9NCR           599  14  
QSO:    3503  CW 2020-11-29 0104  G3LET            599  14  N3RJ             599  05  
QSO:    3503  CW 2020-11-29 0106  G3LET            599  14  K4WMS            599  05  
QSO:    3503  CW 2020-11-29 0106  G3LET            599  14  YU5R             599  15  
QSO:    3503  CW 2020-11-29 0106  G3LET            599  14  DL5ARZ           599  14  
QSO:    3503  CW 2020-11-29 0107  G3LET            599  14  YO9HP            599  20  
QSO:    3503  CW 2020-11-29 0109  G3LET            599  14  W1AN             599  05  
QSO:    3503  CW 2020-11-29 0111  G3LET            599  14  YO3FRI           599  20  
QSO:    3503  CW 2020-11-29 0113  G3LET            599  14  W3FV             599  05  
QSO:    3503  CW 2020-11-29 0113  G3LET            599  14  F5OKB            599  14  
QSO:    3503  CW 2020-11-29 0114  G3LET            599  14  RN4NF            599  16  
QSO:    3503  CW 2020-11-29 0115  G3LET            599  14  N6AR             599  05  
QSO:    3503  CW 2020-11-29 0116  G3LET            599  14  RD0A             599  18  
QSO:    3503  CW 2020-11-29 0117  G3LET            599  14  N4TB             599  05  
QSO:    3503  CW 2020-11-29 0117  G3LET            599  14  VO2AC            599  02  
QSO:    3503  CW 2020-11-29 0118  G3LET            599  14  SP9CXN           599  15  
QSO:    3503  CW 2020-11-29 0118  G3LET            599  14  KX4TT            599  05  
QSO:    3503  CW 2020-11-29 0119  G3LET            599  14  9A3QB            599  15  
QSO:    3503  CW 2020-11-29 0119  G3LET            599  14  R3OM             599  16  
QSO:    3503  CW 2020-11-29 0120  G3LET            599  14  N2TK             599  05  
QSO:    3503  CW 2020-11-29 0122  G3LET            599  14  VE1RSM           599  05  
QSO:    3503  CW 2020-11-29 0122  G3LET            599  14  F6IRA            599  14  
QSO:    3503  CW 2020-11-29 0123  G3LET            599  14  YO5OHY           599  20  
QSO:    3503  CW 2020-11-29 0124  G3LET            599  14  VA2AM            599  05  
QSO:    3503  CW 2020-11-29 0125  G3LET            599  14  K2TW             599  05  
QSO:    3503  CW 2020-11-29 0126  G3LET            599  14  R2AHS            599  16  
QSO:    3503  CW 2020-11-29 0126  G3LET            599  14  UT4U             599  16  
QSO:    3503  CW 2020-11-29 0126  G3LET            599  14  NF3R             599  05  
QSO:    3503  CW 2020-11-29 0127  G3LET            599  14  DG7EE            599  14  
QSO:    3503  CW 2020-11-29 0127  G3LET            599  14  DM2XM            599  14  
QSO:    3503  CW 2020-11-29 0127  G3LET            599  14  RT4H             599  16  
QSO:    3503  CW 2020-11-29 0127  G3LET            599  14  W1TC             599  05  
QSO:    3503  CW 2020-11-29 0128  G3LET            599  14  DJ5LA            599  14  
QSO:    3503  CW 2020-11-29 0129  G3LET            599  14  HG6E             599  15  
QSO:    3503  CW 2020-11-29 0129  G3LET            599  14  SN4X             599  15  
QSO:    3503  CW 2020-11-29 0130  G3LET            599  14  DL7VMM           599  14  
QSO:    3503  CW 2020-11-29 0131  G3LET            599  14  YO7ARZ           599  20  
QSO:    3503  CW 2020-11-29 0132  G3LET            599  14  VE2EZD           599  05  
QSO:    3503  CW 2020-11-29 0132  G3LET            599  14  W8FN             599  05  
QSO:    3503  CW 2020-11-29 0133  G3LET            599  14  N1DG             599  05  
QSO:    3503  CW 2020-11-29 0134  G3LET            599  14  WA2JLW           599  05  
QSO:    3503  CW 2020-11-29 0134  G3LET            599  14  NB3I             599  05  
QSO:    3503  CW 2020-11-29 0135  G3LET            599  14  K2QPN            599  05  
QSO:    3503  CW 2020-11-29 0138  G3LET            599  14  W1NN             599  04  
QSO:    3503  CW 2020-11-29 0138  G3LET            599  14  K4PI             599  05  
QSO:    3503  CW 2020-11-29 0139  G3LET            599  14  VA2AM            599  05  
QSO:    3503  CW 2020-11-29 0139  G3LET            599  14  K8LSB            599  05  
QSO:    3503  CW 2020-11-29 0140  G3LET            599  14  AA1SU            599  05  
QSO:    3503  CW 2020-11-29 0142  G3LET            599  14  K2TE             599  05  
QSO:    3503  CW 2020-11-29 0143  G3LET            599  14  N3QE             599  05  
QSO:    3521  CW 2020-11-29 0150  G3LET            599  14  AD4ES            599  05  
QSO:    3524  CW 2020-11-29 0151  G3LET            599  14  W2RQ             599  05  
QSO:    3526  CW 2020-11-29 0152  G3LET            599  14  WW2Y             599  05  
QSO:    3540  CW 2020-11-29 0158  G3LET            599  14  WS6X             599  05  
QSO:    3542  CW 2020-11-29 0159  G3LET            599  14  K1GU             599  04  
QSO:    3557  CW 2020-11-29 0208  G3LET            599  14  VE1ZA            599  05  
QSO:    3550  CW 2020-11-29 0212  G3LET            599  14  K3KU             599  05  
QSO:    3550  CW 2020-11-29 0214  G3LET            599  14  E72U             599  15  
QSO:    3550  CW 2020-11-29 0215  G3LET            599  14  K9IMM            599  04  
QSO:    3550  CW 2020-11-29 0215  G3LET            599  14  W8FJ             599  05  
QSO:    3550  CW 2020-11-29 0216  G3LET            599  14  HA7PO            599  15  
QSO:    3550  CW 2020-11-29 0216  G3LET            599  14  K3AU             599  05  
QSO:    3550  CW 2020-11-29 0217  G3LET            599  14  LZ5EE            599  20  
QSO:    3550  CW 2020-11-29 0219  G3LET            599  14  WA2AAW           599  05  
QSO:    3502  CW 2020-11-29 0221  G3LET            599  14  W2FU             599  05  
QSO:    3512  CW 2020-11-29 0225  G3LET            599  14  KA8G             599  04  
QSO:    3512  CW 2020-11-29 0225  G3LET            599  14  N7US             599  04  
QSO:    3512  CW 2020-11-29 0225  G3LET            599  14  LY2XW            599  15  
QSO:    3512  CW 2020-11-29 0225  G3LET            599  14  N4XD             599  05  
QSO:    3512  CW 2020-11-29 0227  G3LET            599  14  KD9MS            599  04  
QSO:    3512  CW 2020-11-29 0227  G3LET            599  14  WT3K             599  05  
QSO:    3512  CW 2020-11-29 0229  G3LET            599  14  UX1CL            599  16  
QSO:    3512  CW 2020-11-29 0230  G3LET            599  14  HA8AT            599  15  
QSO:    3512  CW 2020-11-29 0231  G3LET            599  14  K8MM             599  04  
QSO:    3512  CW 2020-11-29 0232  G3LET            599  14  DL1DBR           599  14  
QSO:    3512  CW 2020-11-29 0232  G3LET            599  14  K8CX             599  04  
QSO:    3512  CW 2020-11-29 0233  G3LET            599  14  KA3D             599  05  
QSO:    3512  CW 2020-11-29 0233  G3LET            599  14  NO2C             599  05  
QSO:    3512  CW 2020-11-29 0234  G3LET            599  14  WE5P             599  04  
QSO:    3512  CW 2020-11-29 0234  G3LET            599  14  K0TQ             599  04  
QSO:    3512  CW 2020-11-29 0234  G3LET            599  14  AI4WW            599  05  
QSO:    3512  CW 2020-11-29 0235  G3LET            599  14  AA3K             599  05  
QSO:    3512  CW 2020-11-29 0235  G3LET            599  14  WB4OMM           599  05  
QSO:    3512  CW 2020-11-29 0236  G3LET            599  14  NX3A             599  05  
QSO:    3512  CW 2020-11-29 0236  G3LET            599  14  WK1J             599  05  
QSO:    3512  CW 2020-11-29 0237  G3LET            599  14  N1MM             599  05  
QSO:    3512  CW 2020-11-29 0237  G3LET            599  14  K5ESW            599  05  
QSO:    3512  CW 2020-11-29 0238  G3LET            599  14  W4AG             599  05  
QSO:    3512  CW 2020-11-29 0239  G3LET            599  14  N4OO             599  05  
QSO:    3512  CW 2020-11-29 0239  G3LET            599  14  WK2G             599  05  
QSO:    3512  CW 2020-11-29 0242  G3LET            599  14  W6XR             599  05  
QSO:    3512  CW 2020-11-29 0243  G3LET            599  14  W1WBB            599  05  
QSO:    3512  CW 2020-11-29 0245  G3LET            599  14  K3PP             599  05  
QSO:    3512  CW 2020-11-29 0246  G3LET            599  14  YO8BDW           599  20  
QSO:    3512  CW 2020-11-29 0247  G3LET            599  14  RZ6BR            599  16  
X-QSO: 14085  CW 2020-11-29 1208  G3LET            599  14  VP5M             599  08  
X-QSO: 28026  CW 2020-11-29 1350  G3LET            599  14  WB9Z             599  04  
X-QSO: 28005  CW 2020-11-29 1352  G3LET            599  14  CX1AA            599  13  
X-QSO: 21081  CW 2020-11-29 1443  G3LET            599  14  9G5FI            599  35  
QSO:    3518  CW 2020-11-29 1448  G3LET            599  14  PA6X             599  14  
QSO:    3501  CW 2020-11-29 1458  G3LET            599  14  DL8TG            599  14  
QSO:    3510  CW 2020-11-29 1506  G3LET            599  14  SP8JUR           599  15  
QSO:    3516  CW 2020-11-29 1508  G3LET            599  14  DL8QS            599  14  
QSO:    3519  CW 2020-11-29 1509  G3LET            599  14  SP4BEU           599  15  
QSO:    3542  CW 2020-11-29 1512  G3LET            599  14  ON7TQ            599  14  
QSO:    3533  CW 2020-11-29 1513  G3LET            599  14  LA1TV            599  14  
QSO:    3513  CW 2020-11-29 1516  G3LET            599  14  OH5VT            599  15  
QSO:    3501  CW 2020-11-29 1522  G3LET            599  14  SM6JSO           599  14  
QSO:    3501  CW 2020-11-29 1522  G3LET            599  14  SP6TRH           599  15  
QSO:    3501  CW 2020-11-29 1526  G3LET            599  14  HB9HDV           599  14  
QSO:    3501  CW 2020-11-29 1529  G3LET            599  14  G3YRZ            599  14  
QSO:    3501  CW 2020-11-29 1530  G3LET            599  14  DL8MF            599  14  
QSO:    3501  CW 2020-11-29 1534  G3LET            599  14  OH4TY            599  15  
QSO:    3501  CW 2020-11-29 1535  G3LET            599  14  SM5AOG           599  14  
QSO:    3501  CW 2020-11-29 1537  G3LET            599  14  PA3A             599  14  
QSO:    3501  CW 2020-11-29 1539  G3LET            599  14  R4MM             599  16  
QSO:    3501  CW 2020-11-29 1542  G3LET            599  14  F8AOF            599  14  
QSO:    3501  CW 2020-11-29 1543  G3LET            599  14  OZ3MC            599  14  
QSO:    3501  CW 2020-11-29 1546  G3LET            599  14  SP3VT            599  15  
QSO:    3501  CW 2020-11-29 1550  G3LET            599  14  DK1FW            599  14  
QSO:    3501  CW 2020-11-29 1551  G3LET            599  14  DK6OR            599  14  
QSO:    3501  CW 2020-11-29 1551  G3LET            599  14  DO9SR            599  14  
QSO:    3517  CW 2020-11-29 1601  G3LET            599  14  RN9S             599  16  
QSO:    3521  CW 2020-11-29 1603  G3LET            599  14  I1NKU            599  15  
QSO:    3524  CW 2020-11-29 1613  G3LET            599  14  SM5FUG           599  14  
QSO:    3525  CW 2020-11-29 1614  G3LET            599  14  PA75PKZ          599  14  
QSO:    3535  CW 2020-11-29 1619  G3LET            599  14  OM0AS            599  15  
QSO:    3546  CW 2020-11-29 1622  G3LET            599  14  HA2VH            599  15  
QSO:    3546  CW 2020-11-29 1627  G3LET            599  14  DD7CW            599  14  
QSO:    3557  CW 2020-11-29 1629  G3LET            599  14  HG7J             599  15  
QSO:    3506  CW 2020-11-29 2026  G3LET            599  14  OM7AG            599  15  
QSO:    3509  CW 2020-11-29 2028  G3LET            599  14  P3X              599  20  
QSO:    3511  CW 2020-11-29 2033  G3LET            599  14  F5NTZ            599  14  
QSO:    3519  CW 2020-11-29 2036  G3LET            599  14  HG7T             599  15  
QSO:    3522  CW 2020-11-29 2039  G3LET            599  14  OM6AL            599  15  
QSO:    3524  CW 2020-11-29 2041  G3LET            599  14  HA3HK            599  15  
QSO:    3524  CW 2020-11-29 2042  G3LET            599  14  LY2FN            599  15  
QSO:    3524  CW 2020-11-29 2042  G3LET            599  14  OK4MM            599  15  
QSO:    3524  CW 2020-11-29 2044  G3LET            599  14  HG3N             599  15  
QSO:    3524  CW 2020-11-29 2044  G3LET            599  14  YO4NF            599  20  
QSO:    3524  CW 2020-11-29 2045  G3LET            599  14  YO2URS           599  20  
QSO:    3524  CW 2020-11-29 2045  G3LET            599  14  9A5Y             599  15  
QSO:    3524  CW 2020-11-29 2048  G3LET            599  14  OH2LU            599  15  
QSO:    3524  CW 2020-11-29 2050  G3LET            599  14  SP8FHK           599  15  
QSO:    3524  CW 2020-11-29 2050  G3LET            599  14  DK2CC            599  14  
QSO:    3524  CW 2020-11-29 2051  G3LET            599  14  R3AIR            599  16  
QSO:    3524  CW 2020-11-29 2053  G3LET            599  14  DL4DTL           599  14  
QSO:    3524  CW 2020-11-29 2053  G3LET            599  14  DL1AQU           599  14  
QSO:    3524  CW 2020-11-29 2055  G3LET            599  14  F6EZV            599  14  
QSO:    3524  CW 2020-11-29 2056  G3LET            599  14  HA5SE            599  15  
QSO:    3524  CW 2020-11-29 2056  G3LET            599  14  ON6BV            599  14  
QSO:    3524  CW 2020-11-29 2057  G3LET            599  14  UA0SR            599  18  
QSO:    3524  CW 2020-11-29 2058  G3LET            599  14  IV3DXW           599  15  
QSO:    3524  CW 2020-11-29 2059  G3LET            599  14  HA8WY            599  15  
QSO:    3524  CW 2020-11-29 2059  G3LET            599  14  SD6F             599  14  
QSO:    3524  CW 2020-11-29 2100  G3LET            599  14  SP8R             599  15  
QSO:    3524  CW 2020-11-29 2101  G3LET            599  14  F6HDX            599  14  
QSO:    3524  CW 2020-11-29 2102  G3LET            599  14  IR7T             599  15  
QSO:    3524  CW 2020-11-29 2104  G3LET            599  14  ON5JT            599  14  
QSO:    3524  CW 2020-11-29 2104  G3LET            599  14  DD7NT            599  14  
QSO:    3524  CW 2020-11-29 2105  G3LET            599  14  IZ5AHB           599  15  
QSO:    3524  CW 2020-11-29 2106  G3LET            599  14  LA5LJA           599  14  
QSO:    3524  CW 2020-11-29 2109  G3LET            599  14  DO6AN            599  14  
QSO:    3524  CW 2020-11-29 2110  G3LET            599  14  DJ3XA            599  14  
QSO:    3524  CW 2020-11-29 2111  G3LET            599  14  SM5DXR           599  14  
QSO:    3524  CW 2020-11-29 2112  G3LET            599  14  OM8ON            599  15  
QSO:    3524  CW 2020-11-29 2114  G3LET            599  14  IK1JJM           599  15  
QSO:    3524  CW 2020-11-29 2115  G3LET            599  14  UA6GO            599  16  
QSO:    3524  CW 2020-11-29 2115  G3LET            599  14  DK1KC            599  14  
QSO:    3524  CW 2020-11-29 2115  G3LET            599  14  IK2RLS           599  15  
QSO:    3524  CW 2020-11-29 2117  G3LET            599  14  EA4JJ            599  14  
QSO:    3524  CW 2020-11-29 2118  G3LET            599  14  EA6ZS            599  14  
QSO:    3524  CW 2020-11-29 2120  G3LET            599  14  DL8UKW           599  14  
QSO:    3524  CW 2020-11-29 2123  G3LET            599  14  YU1FO            599  15  
QSO:    3524  CW 2020-11-29 2124  G3LET            599  14  DL7AU            599  14  
QSO:    3524  CW 2020-11-29 2125  G3LET            599  14  UR5MD            599  16  
QSO:    3524  CW 2020-11-29 2128  G3LET            599  14  EI2KC            599  14  
QSO:    3524  CW 2020-11-29 2128  G3LET            599  14  GM4Z             599  14  
QSO:    3524  CW 2020-11-29 2128  G3LET            599  14  YO8DOH           599  20  
QSO:    3524  CW 2020-11-29 2129  G3LET            599  14  UZ5ZV            599  16  
QSO:    3524  CW 2020-11-29 2130  G3LET            599  14  DL9NCR           599  14  
QSO:    3524  CW 2020-11-29 2130  G3LET            599  14  SX2K             599  20  
QSO:    3524  CW 2020-11-29 2130  G3LET            599  14  EI2FG            599  14  
QSO:    3524  CW 2020-11-29 2131  G3LET            599  14  SQ9DXN           599  15  
QSO:    3524  CW 2020-11-29 2131  G3LET            599  14  SC3A             599  14  
QSO:    3524  CW 2020-11-29 2132  G3LET            599  14  LY2TS            599  15  
QSO:    3524  CW 2020-11-29 2133  G3LET            599  14  F6AUS            599  14  
QSO:    3524  CW 2020-11-29 2134  G3LET            599  14  DK0RX            599  14  
QSO:    3524  CW 2020-11-29 2135  G3LET            599  14  GM6NX            599  14  
QSO:    3524  CW 2020-11-29 2136  G3LET            599  14  SP7JLH           599  15  
QSO:    3524  CW 2020-11-29 2136  G3LET            599  14  MM4D             599  14  
QSO:    3524  CW 2020-11-29 2136  G3LET            599  14  DK1TW            599  14  
QSO:    3524  CW 2020-11-29 2138  G3LET            599  14  RQ9O             599  18  
QSO:    3524  CW 2020-11-29 2138  G3LET            599  14  EI8CC            599  14  
QSO:    3524  CW 2020-11-29 2138  G3LET            599  14  DL2AMT           599  14  
QSO:    3524  CW 2020-11-29 2140  G3LET            599  14  HB9CGL           599  14  
QSO:    3524  CW 2020-11-29 2140  G3LET            599  14  DL5GAC           599  14  
QSO:    3524  CW 2020-11-29 2142  G3LET            599  14  ON6FC            599  14  
QSO:    3524  CW 2020-11-29 2142  G3LET            599  14  OH3FM            599  15  
QSO:    3524  CW 2020-11-29 2143  G3LET            599  14  CT2IWW           599  14  
QSO:    3524  CW 2020-11-29 2143  G3LET            599  14  SP5WAZ           599  15  
QSO:    3524  CW 2020-11-29 2144  G3LET            599  14  IZ2FME           599  15  
QSO:    3524  CW 2020-11-29 2145  G3LET            599  14  9A2W             599  15  
QSO:    3524  CW 2020-11-29 2145  G3LET            599  14  DM5MA            599  14  
QSO:    3524  CW 2020-11-29 2146  G3LET            599  14  F1TRE            599  14  
QSO:    3524  CW 2020-11-29 2146  G3LET            599  14  DL4YAO           599  14  
QSO:    3524  CW 2020-11-29 2147  G3LET            599  14  SP9JBE           599  15  
QSO:    3524  CW 2020-11-29 2148  G3LET            599  14  DL5NO            599  14  
QSO:    3524  CW 2020-11-29 2148  G3LET            599  14  SF1Z             599  14  
QSO:    3524  CW 2020-11-29 2149  G3LET            599  14  DF6QC            599  14  
QSO:    3524  CW 2020-11-29 2150  G3LET            599  14  DK3YD            599  14  
QSO:    3524  CW 2020-11-29 2150  G3LET            599  14  RZ1OK            599  16  
QSO:    3524  CW 2020-11-29 2151  G3LET            599  14  DL1PAN           599  14  
QSO:    3524  CW 2020-11-29 2151  G3LET            599  14  S51MF            599  15  
QSO:    3524  CW 2020-11-29 2152  G3LET            599  14  YU7AF            599  15  
QSO:    3524  CW 2020-11-29 2152  G3LET            599  14  F8BMG            599  14  
QSO:    3524  CW 2020-11-29 2153  G3LET            599  14  DL9UP            599  14  
QSO:    3524  CW 2020-11-29 2153  G3LET            599  14  SP2WGD           599  15  
QSO:    3524  CW 2020-11-29 2154  G3LET            599  14  I1JBO            599  15  
QSO:    3524  CW 2020-11-29 2154  G3LET            599  14  MW6M             599  14  
QSO:    3524  CW 2020-11-29 2156  G3LET            599  14  SM0MPV/0         599  14  
QSO:    3524  CW 2020-11-29 2157  G3LET            599  14  AA1V             599  05  
QSO:    3524  CW 2020-11-29 2158  G3LET            599  14  SM5EFX           599  14  
QSO:    3524  CW 2020-11-29 2202  G3LET            599  14  GM0V             599  14  
QSO:    3524  CW 2020-11-29 2202  G3LET            599  14  SJ2W             599  14  
QSO:    3524  CW 2020-11-29 2204  G3LET            599  14  OK2RN            599  15  
QSO:    3524  CW 2020-11-29 2205  G3LET            599  14  UR7HCX           599  16  
QSO:    3524  CW 2020-11-29 2205  G3LET            599  14  SM0N             599  14  
QSO:    3524  CW 2020-11-29 2207  G3LET            599  14  F4FCE            599  14  
QSO:    3524  CW 2020-11-29 2207  G3LET            599  14  ON4ATW           599  14  
QSO:    3524  CW 2020-11-29 2208  G3LET            599  14  DM2RN            599  14  
QSO:    3531  CW 2020-11-29 2219  G3LET            599  14  SP8D             599  15  
QSO:    3539  CW 2020-11-29 2222  G3LET            599  14  OL3A             599  15  
QSO:    3540  CW 2020-11-29 2223  G3LET            599  14  I3FDZ            599  15  
QSO:    3548  CW 2020-11-29 2227  G3LET            599  14  EA8RM            599  33  
QSO:    3549  CW 2020-11-29 2227  G3LET            599  14  LY9A             599  15  
QSO:    3555  CW 2020-11-29 2229  G3LET            599  14  IK0YVV           599  15  
QSO:    3556  CW 2020-11-29 2231  G3LET            599  14  IT9UFP           599  15  
QSO:    3563  CW 2020-11-29 2235  G3LET            599  14  MW2I             599  14  
QSO:    3568  CW 2020-11-29 2239  G3LET            599  14  3V8SS            599  33  
QSO:    3569  CW 2020-11-29 2240  G3LET            599  14  EA5KM            599  14  
QSO:    3571  CW 2020-11-29 2241  G3LET            599  14  ON6MG            599  14  
QSO:    3571  CW 2020-11-29 2243  G3LET            599  14  DL4SL            599  14  
QSO:    3575  CW 2020-11-29 2244  G3LET            599  14  LZ7O             599  20  
QSO:    3578  CW 2020-11-29 2245  G3LET            599  14  OK2SGY           599  15  
QSO:    3578  CW 2020-11-29 2246  G3LET            599  14  I1NVU            599  15  
QSO:    3584  CW 2020-11-29 2247  G3LET            599  14  LZ3FN            599  20  
QSO:    3501  CW 2020-11-29 2251  G3LET            599  14  DL5ANS           599  14  
QSO:    3501  CW 2020-11-29 2252  G3LET            599  14  HB9FBL           599  14  
QSO:    3501  CW 2020-11-29 2254  G3LET            599  14  DL7LX            599  14  
QSO:    3501  CW 2020-11-29 2254  G3LET            599  14  DF3CE            599  14  
QSO:    3501  CW 2020-11-29 2257  G3LET            599  14  SO3O             599  15  
QSO:    3501  CW 2020-11-29 2258  G3LET            599  14  SA1A             599  15  
QSO:    3501  CW 2020-11-29 2300  G3LET            599  14  DL3HAA           599  14  
QSO:    3501  CW 2020-11-29 2300  G3LET            599  14  S52AW            599  15  
QSO:    3501  CW 2020-11-29 2301  G3LET            599  14  YO9AYN           599  20  
QSO:    3501  CW 2020-11-29 2302  G3LET            599  14  OM3TBG           599  15  
QSO:    3501  CW 2020-11-29 2304  G3LET            599  14  EI6HB            599  14  
QSO:    3501  CW 2020-11-29 2305  G3LET            599  14  S56A             599  15  
QSO:    3501  CW 2020-11-29 2308  G3LET            599  14  HA3FMR           599  15  
QSO:    3501  CW 2020-11-29 2308  G3LET            599  14  OM7DX            599  15  
QSO:    3501  CW 2020-11-29 2309  G3LET            599  14  PA0INA           599  14  
QSO:    3501  CW 2020-11-29 2309  G3LET            599  14  UA5C             599  16  
QSO:    3501  CW 2020-11-29 2311  G3LET            599  14  YO4AR            599  20  
QSO:    3501  CW 2020-11-29 2314  G3LET            599  14  LC5T             599  14  
QSO:    3501  CW 2020-11-29 2315  G3LET            599  14  DH3IKO           599  14  
QSO:    3501  CW 2020-11-29 2317  G3LET            599  14  DK7ZT            599  14  
QSO:    3501  CW 2020-11-29 2318  G3LET            599  14  ON7CC            599  14  
QSO:    3501  CW 2020-11-29 2320  G3LET            599  14  S57AL            599  15  
QSO:    3501  CW 2020-11-29 2321  G3LET            599  14  EA5/RV2A         599  15  
QSO:    3501  CW 2020-11-29 2322  G3LET            599  14  DL7URH           599  14  
QSO:    3501  CW 2020-11-29 2322  G3LET            599  14  SJ0X             599  14  
QSO:    3501  CW 2020-11-29 2323  G3LET            599  14  W1GD             599  05  
QSO:    3501  CW 2020-11-29 2323  G3LET            599  14  Z39Z             599  15  
QSO:    3501  CW 2020-11-29 2325  G3LET            599  14  F5PLC            599  14  
QSO:    3501  CW 2020-11-29 2325  G3LET            599  14  K3CT             599  05  
QSO:    3501  CW 2020-11-29 2326  G3LET            599  14  ON6MR            599  14  
QSO:    3501  CW 2020-11-29 2326  G3LET            599  14  SP6TGC           599  15  
QSO:    3501  CW 2020-11-29 2330  G3LET            599  14  MM2N             599  14  
QSO:    3501  CW 2020-11-29 2330  G3LET            599  14  SP5ELA           599  15  
QSO:    3501  CW 2020-11-29 2331  G3LET            599  14  OH3PE            599  15  
QSO:    3501  CW 2020-11-29 2331  G3LET            599  14  OM5CM            599  15  
QSO:    3501  CW 2020-11-29 2335  G3LET            599  14  KF3B             599  05  
QSO:    3501  CW 2020-11-29 2336  G3LET            599  14  EI0W             599  14  
QSO:    3501  CW 2020-11-29 2336  G3LET            599  14  IQ3ME            599  15  
QSO:    3501  CW 2020-11-29 2337  G3LET            599  14  DK0SU            599  14  
QSO:    3501  CW 2020-11-29 2339  G3LET            599  14  W3GQ             599  05  
QSO:    3501  CW 2020-11-29 2341  G3LET            599  14  OK1DKU           599  15  
QSO:    3501  CW 2020-11-29 2342  G3LET            599  14  SE5B             599  14  
QSO:    3501  CW 2020-11-29 2343  G3LET            599  14  RU4LM            599  16  
QSO:    3501  CW 2020-11-29 2343  G3LET            599  14  DK5JM            599  14  
QSO:    3501  CW 2020-11-29 2346  G3LET            599  14  SP3AMO           599  15  
QSO:    3501  CW 2020-11-29 2347  G3LET            599  14  S53FO            599  15  
QSO:    3501  CW 2020-11-29 2348  G3LET            599  14  DJ8UL            599  14  
QSO:    3501  CW 2020-11-29 2348  G3LET            599  14  DL4FN            599  14  
QSO:    3501  CW 2020-11-29 2349  G3LET            599  14  OK2LW            599  15  
QSO:    3501  CW 2020-11-29 2353  G3LET            599  14  WB2KSP           599  05  
QSO:    3501  CW 2020-11-29 2353  G3LET            599  14  DL1NKS           599  14  
QSO:    3501  CW 2020-11-29 2354  G3LET            599  14  W1HIS            599  05  
QSO:    3501  CW 2020-11-29 2354  G3LET            599  14  DJ9CN            599  14  
QSO:    3501  CW 2020-11-29 2354  G3LET            599  14  YO3FRI           599  20  
END-OF-LOG:
