START-OF-LOG: 3.0
CALLSIGN: G5O
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE: 2251535
NAME: Kieron Murphy
LOCATION: DX
OPERATORS: G3SHF G0LZL G0SYP M5KJM M0DCG M0TJU M1PTR
CLUB: G5O Contest Group
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5966.0
SOAPBOX: Enjoyable contest with some good openings on the lower bands.
QSO: 14295 PH 2016-10-30 2016 G5O           59  14     OE3K          59  15     0
QSO:  7046 PH 2016-10-30 2017 G5O           59  14     DL7DCL        59  14     1
QSO:  7046 PH 2016-10-30 2017 G5O           59  14     LY5W          59  15     1
QSO:  7046 PH 2016-10-30 2019 G5O           59  14     UT5ULB        59  16     1
QSO: 14321 PH 2016-10-30 2019 G5O           59  14     II9P          59  15     0
QSO:  7046 PH 2016-10-30 2019 G5O           59  14     DL2DUA        59  14     1
QSO:  7046 PH 2016-10-30 2020 G5O           59  14     HA3FUT        59  15     1
QSO: 14344 PH 2016-10-30 2021 G5O           59  14     NP2P          59  08     0
QSO:  7046 PH 2016-10-30 2022 G5O           59  14     IV3ARJ        59  15     1
QSO:  7046 PH 2016-10-30 2024 G5O           59  14     DL/YO2LDE     59  14     1
QSO:  7046 PH 2016-10-30 2025 G5O           59  14     DL4ZA         59  14     1
QSO:  7046 PH 2016-10-30 2025 G5O           59  14     HB20AA        59  14     1
QSO:  7046 PH 2016-10-30 2026 G5O           59  14     HB2K          59  14     1
QSO:  7046 PH 2016-10-30 2027 G5O           59  14     VE1TK         59  05     1
QSO: 14244 PH 2016-10-30 2028 G5O           59  14     CB1H          59  12     0
QSO:  7046 PH 2016-10-30 2029 G5O           59  14     OK4DZ         59  15     1
QSO:  7046 PH 2016-10-30 2032 G5O           59  14     LY4T          59  15     1
QSO:  3795 PH 2016-10-30 2036 G5O           59  14     EW6W          59  16     0
QSO:  7053 PH 2016-10-30 2036 G5O           59  14     DL0CS         59  14     1
QSO:  3739 PH 2016-10-30 2037 G5O           59  14     RO5F          59  16     0
QSO:  7093 PH 2016-10-30 2037 G5O           59  14     EE2K          59  14     1
QSO:  7101 PH 2016-10-30 2037 G5O           59  14     IQ5PJ         59  15     1
QSO:  3731 PH 2016-10-30 2038 G5O           59  14     DG8AM         59  14     0
QSO:  3727 PH 2016-10-30 2038 G5O           59  14     3Z3AHK        59  15     0
QSO:  3759 PH 2016-10-30 2041 G5O           59  14     IU4FNO        59  15     0
QSO:  3737 PH 2016-10-30 2043 G5O           59  14     RA2F          59  15     0
QSO:  1850 PH 2016-10-30 2043 G5O           59  14     DF0HG         59  14     1
QSO:  1845 PH 2016-10-30 2044 G5O           59  14     GM2T          59  14     1
QSO:  3724 PH 2016-10-30 2045 G5O           59  14     PA1CWI        59  14     0
QSO:  3724 PH 2016-10-30 2047 G5O           59  14     EA7JXZ        59  14     0
QSO:  1912 PH 2016-10-30 2047 G5O           59  14     5P9R          59  14     1
QSO:  3724 PH 2016-10-30 2047 G5O           59  14     SM7E          59  14     0
QSO:  3724 PH 2016-10-30 2048 G5O           59  14     ED1S          59  14     0
QSO:  1912 PH 2016-10-30 2048 G5O           59  14     LY4T          59  15     1
QSO:  1912 PH 2016-10-30 2048 G5O           59  14     SN5V          59  15     1
QSO:  1912 PH 2016-10-30 2049 G5O           59  14     HB2K          59  14     1
QSO:  1912 PH 2016-10-30 2050 G5O           59  14     DK0RX         59  14     1
QSO:  3724 PH 2016-10-30 2050 G5O           59  14     YO6LA         59  20     0
QSO:  3724 PH 2016-10-30 2051 G5O           59  14     F5BEG         59  14     0
QSO:  1912 PH 2016-10-30 2052 G5O           59  14     DG0LFG        59  14     1
QSO:  3724 PH 2016-10-30 2053 G5O           59  14     PG1R          59  14     0
QSO:  1912 PH 2016-10-30 2053 G5O           59  14     OE1TKW        59  15     1
QSO:  1912 PH 2016-10-30 2053 G5O           59  14     DJ0A          59  14     1
QSO:  3724 PH 2016-10-30 2055 G5O           59  14     F5BMI         59  14     0
QSO:  1912 PH 2016-10-30 2055 G5O           59  14     LY60KTU       59  15     1
QSO:  1912 PH 2016-10-30 2055 G5O           59  14     DM5CT         59  14     1
QSO:  3724 PH 2016-10-30 2056 G5O           59  14     DH8BQA        59  14     0
QSO:  1912 PH 2016-10-30 2057 G5O           59  14     LA1K          59  14     1
QSO:  3724 PH 2016-10-30 2057 G5O           59  14     DF2LH         59  14     0
QSO:  3724 PH 2016-10-30 2057 G5O           59  14     ON4KCY        59  14     0
QSO:  3724 PH 2016-10-30 2058 G5O           59  14     DM2GM         59  14     0
QSO:  1912 PH 2016-10-30 2058 G5O           59  14     OZ6OM         59  14     1
QSO:  1912 PH 2016-10-30 2058 G5O           59  14     YT5RQ         59  15     1
QSO:  3724 PH 2016-10-30 2058 G5O           59  14     IU8ACV        59  15     0
QSO:  1912 PH 2016-10-30 2058 G5O           59  14     OZ7D          59  14     1
QSO:  3724 PH 2016-10-30 2059 G5O           59  14     DL1PT         59  14     0
QSO:  1912 PH 2016-10-30 2059 G5O           59  14     DB2BJT        59  14     1
QSO:  3724 PH 2016-10-30 2059 G5O           59  14     F4HMX         59  14     0
QSO:  1912 PH 2016-10-30 2059 G5O           59  14     DL8VX         59  14     1
QSO:  3724 PH 2016-10-30 2100 G5O           59  14     IQ2XZ         59  15     0
QSO:  3724 PH 2016-10-30 2100 G5O           59  14     UZ3A          59  16     0
QSO:  1912 PH 2016-10-30 2100 G5O           59  14     DG8KAD        59  14     1
QSO:  3724 PH 2016-10-30 2100 G5O           59  14     DG6YY         59  14     0
QSO:  1912 PH 2016-10-30 2100 G5O           59  14     LY2MM         59  15     1
QSO:  3724 PH 2016-10-30 2101 G5O           59  14     DK0RX         59  14     0
QSO:  3724 PH 2016-10-30 2101 G5O           59  14     LZ7A          59  20     0
QSO:  3724 PH 2016-10-30 2102 G5O           59  14     OK2AF         59  15     0
QSO:  1912 PH 2016-10-30 2102 G5O           59  14     S53F          59  15     1
QSO:  3724 PH 2016-10-30 2102 G5O           59  14     SN6A          59  15     0
QSO:  1912 PH 2016-10-30 2102 G5O           59  14     DM4X          59  14     1
QSO:  3724 PH 2016-10-30 2102 G5O           59  14     HB9EOU        59  14     0
QSO:  1912 PH 2016-10-30 2103 G5O           59  14     LZ4T          59  20     1
QSO:  1912 PH 2016-10-30 2103 G5O           59  14     DL0PE         59  14     1
QSO:  3724 PH 2016-10-30 2103 G5O           59  14     TF3JB         59  40     0
QSO:  1912 PH 2016-10-30 2104 G5O           59  14     GM3WIL        59  14     1
QSO:  3724 PH 2016-10-30 2104 G5O           59  14     OE6HZG        59  15     0
QSO:  1912 PH 2016-10-30 2104 G5O           59  14     EF8R          59  33     1
QSO:  1912 PH 2016-10-30 2105 G5O           59  14     YO6HOY        59  20     1
QSO:  1912 PH 2016-10-30 2105 G5O           59  14     DF0WRTC       59  14     1
QSO:  1912 PH 2016-10-30 2106 G5O           59  14     EA3YK         59  14     1
QSO:  3724 PH 2016-10-30 2106 G5O           59  14     EA1JO         59  14     0
QSO:  1912 PH 2016-10-30 2106 G5O           59  14     EA2QU         59  14     1
QSO:  3724 PH 2016-10-30 2107 G5O           59  14     OM0CS         59  15     0
QSO:  3724 PH 2016-10-30 2108 G5O           59  14     F6GWV         59  14     0
QSO:  1912 PH 2016-10-30 2109 G5O           59  14     DO8WA         59  14     1
QSO:  3724 PH 2016-10-30 2109 G5O           59  14     DO9ST         59  14     0
QSO:  1912 PH 2016-10-30 2110 G5O           59  14     LY7Z          59  15     1
QSO:  1912 PH 2016-10-30 2110 G5O           59  14     UA4M          59  16     1
QSO:  3724 PH 2016-10-30 2110 G5O           59  14     EA4UV         59  14     0
QSO:  1912 PH 2016-10-30 2110 G5O           59  14     DL7URH        59  14     1
QSO:  3724 PH 2016-10-30 2111 G5O           59  14     OK1BJ         59  15     0
QSO:  1912 PH 2016-10-30 2111 G5O           59  14     IW2CTQ        59  15     1
QSO:  3724 PH 2016-10-30 2111 G5O           59  14     F4CDR         59  14     0
QSO:  3724 PH 2016-10-30 2112 G5O           59  14     C37NL         59  14     0
QSO:  1912 PH 2016-10-30 2112 G5O           59  14     DJ6OZ         59  14     1
QSO:  3724 PH 2016-10-30 2113 G5O           59  14     MU0GSY        59  14     0
QSO:  1912 PH 2016-10-30 2113 G5O           59  14     DJ5WS         59  14     1
QSO:  3724 PH 2016-10-30 2114 G5O           59  14     TM6M          59  14     0
QSO:  1912 PH 2016-10-30 2114 G5O           59  14     DF0AT         59  14     1
QSO:  1912 PH 2016-10-30 2115 G5O           59  14     EW8RR         59  16     1
QSO:  3724 PH 2016-10-30 2115 G5O           59  14     SN8B          59  15     0
QSO:  3724 PH 2016-10-30 2117 G5O           59  14     DL0CS         59  14     0
QSO:  3724 PH 2016-10-30 2117 G5O           59  14     DG5LP         59  14     0
QSO:  3724 PH 2016-10-30 2117 G5O           59  14     DH1RK         59  14     0
QSO:  3724 PH 2016-10-30 2117 G5O           59  14     LZ2ZY         59  20     0
QSO:  3724 PH 2016-10-30 2118 G5O           59  14     DL7USW/P      59  14     0
QSO:  3724 PH 2016-10-30 2118 G5O           59  14     DL5AWE        59  14     0
QSO:  1912 PH 2016-10-30 2119 G5O           59  14     IB9KB         59  15     1
QSO:  3724 PH 2016-10-30 2119 G5O           59  14     SQ9ZAX        59  15     0
QSO:  3724 PH 2016-10-30 2119 G5O           59  14     ON6WY         59  14     0
QSO:  1912 PH 2016-10-30 2119 G5O           59  14     ED3C          59  14     1
QSO:  1912 PH 2016-10-30 2120 G5O           59  14     S51A          59  15     1
QSO:  3724 PH 2016-10-30 2120 G5O           59  14     OK1DHP        59  15     0
QSO:  3724 PH 2016-10-30 2120 G5O           59  14     IZ1KGY        59  15     0
QSO:  1912 PH 2016-10-30 2120 G5O           59  14     DO2HEY        59  14     1
QSO:  3724 PH 2016-10-30 2121 G5O           59  14     IV3ONZ        59  15     0
QSO:  3724 PH 2016-10-30 2121 G5O           59  14     HB9BUN        59  14     0
QSO:  3724 PH 2016-10-30 2122 G5O           59  14     HA3MN         59  15     0
QSO:  1912 PH 2016-10-30 2122 G5O           59  14     SP9RTL        59  15     1
QSO:  1912 PH 2016-10-30 2124 G5O           59  14     DL1YD         59  14     1
QSO:  1912 PH 2016-10-30 2124 G5O           59  14     G0C           59  14     1
QSO:  1912 PH 2016-10-30 2125 G5O           59  14     DL3DRN        59  14     1
QSO:  3724 PH 2016-10-30 2125 G5O           59  14     DL1SBF        59  14     0
QSO:  1912 PH 2016-10-30 2125 G5O           59  14     SQ3JPV        59  15     1
QSO:  3724 PH 2016-10-30 2126 G5O           59  14     UV7V          59  16     0
QSO:  3724 PH 2016-10-30 2128 G5O           59  14     IU4FNO        59  15     0
QSO:  3724 PH 2016-10-30 2128 G5O           59  14     PA2S          59  14     0
QSO:  3724 PH 2016-10-30 2128 G5O           59  14     R7GA          59  16     0
QSO:  1912 PH 2016-10-30 2129 G5O           59  14     G8CYK         59  14     1
QSO:  3724 PH 2016-10-30 2129 G5O           59  14     IK6CWQ        59  15     0
QSO:  3724 PH 2016-10-30 2129 G5O           59  14     DG1EA         59  14     0
QSO:  3724 PH 2016-10-30 2130 G5O           59  14     DJ2YA         59  14     0
QSO:  3724 PH 2016-10-30 2131 G5O           59  14     DG8KAD        59  14     0
QSO:  1912 PH 2016-10-30 2131 G5O           59  14     DK3GG         59  14     1
QSO:  1912 PH 2016-10-30 2133 G5O           59  14     RX3XA         59  16     1
QSO:  1912 PH 2016-10-30 2134 G5O           59  14     S51V          59  15     1
QSO:  3724 PH 2016-10-30 2134 G5O           59  14     DF7JU         59  14     0
QSO:  1912 PH 2016-10-30 2135 G5O           59  14     DL0LN         59  14     1
QSO:  3724 PH 2016-10-30 2136 G5O           59  14     ED1MK         59  14     0
QSO:  1912 PH 2016-10-30 2136 G5O           59  14     DJ7UC         59  14     1
QSO:  3724 PH 2016-10-30 2138 G5O           59  14     A62A          59  21     0
QSO:  3724 PH 2016-10-30 2139 G5O           59  14     YO4RDW        59  20     0
QSO:  1912 PH 2016-10-30 2139 G5O           59  14     DH1RK         59  14     1
QSO:  1912 PH 2016-10-30 2140 G5O           59  14     DG5NEN        59  14     1
QSO:  3724 PH 2016-10-30 2140 G5O           59  14     SQ9PUW        59  15     0
QSO:  3724 PH 2016-10-30 2141 G5O           59  14     IQ2MI         59  15     0
QSO:  3724 PH 2016-10-30 2142 G5O           59  14     EA5MON        59  14     0
QSO:  3724 PH 2016-10-30 2142 G5O           59  14     9A2GA         59  15     0
QSO:  1912 PH 2016-10-30 2142 G5O           59  14     DO2KR         59  14     1
QSO:  3724 PH 2016-10-30 2145 G5O           59  14     DM6M          59  14     0
QSO:  3724 PH 2016-10-30 2147 G5O           59  14     DD1US         59  14     0
QSO:  3724 PH 2016-10-30 2147 G5O           59  14     F4FFH         59  14     0
QSO:  3724 PH 2016-10-30 2147 G5O           59  14     SP9AQF        59  15     0
QSO:  3724 PH 2016-10-30 2148 G5O           59  14     OR2F          59  14     0
QSO:  1893 PH 2016-10-30 2148 G5O           59  14     ON6NL         59  14     1
QSO:  3724 PH 2016-10-30 2149 G5O           59  14     DF9LW         59  14     0
QSO:  1893 PH 2016-10-30 2149 G5O           59  14     DF9XV         59  14     1
QSO:  3724 PH 2016-10-30 2149 G5O           59  14     DM4M          59  14     0
QSO:  1893 PH 2016-10-30 2149 G5O           59  14     DL8UD         59  14     1
QSO:  1893 PH 2016-10-30 2150 G5O           59  14     DO1MGN        59  14     1
QSO:  3724 PH 2016-10-30 2151 G5O           59  14     UX5IS         59  16     0
QSO:  3724 PH 2016-10-30 2151 G5O           59  14     HB9EDY        59  14     0
QSO:  3724 PH 2016-10-30 2152 G5O           59  14     ON5UJ         59  14     0
QSO:  1893 PH 2016-10-30 2152 G5O           59  14     OZ30EU        59  14     1
QSO:  1893 PH 2016-10-30 2152 G5O           59  14     OO7P          59  14     1
QSO:  1893 PH 2016-10-30 2153 G5O           59  14     DL7GP         59  14     1
QSO:  1893 PH 2016-10-30 2155 G5O           59  14     OK6Y          59  15     1
QSO:  1893 PH 2016-10-30 2155 G5O           59  14     RD1AH         59  16     1
QSO:  3724 PH 2016-10-30 2156 G5O           59  14     DD4EW         59  14     0
QSO:  3724 PH 2016-10-30 2157 G5O           59  14     SP3IOE        59  15     0
QSO:  3724 PH 2016-10-30 2158 G5O           59  14     DL1AWC        59  14     0
QSO:  1893 PH 2016-10-30 2158 G5O           59  14     DM5JL         59  14     1
QSO:  3724 PH 2016-10-30 2158 G5O           59  14     DO8MA         59  14     0
QSO:  3724 PH 2016-10-30 2159 G5O           59  14     OK1MDK        59  15     0
QSO:  1893 PH 2016-10-30 2200 G5O           59  14     DG5LP         59  14     1
QSO:  3724 PH 2016-10-30 2200 G5O           59  14     F6BQG         59  14     0
QSO:  1893 PH 2016-10-30 2200 G5O           59  14     OZ7OX         59  14     1
QSO:  3724 PH 2016-10-30 2201 G5O           59  14     OM7KW         59  15     0
QSO:  3724 PH 2016-10-30 2203 G5O           59  14     DK8TA         59  14     0
QSO:  3724 PH 2016-10-30 2205 G5O           59  14     OK1XBF        59  15     0
QSO:  3724 PH 2016-10-30 2207 G5O           59  14     DO1MGN        59  14     0
QSO:  3714 PH 2016-10-30 2214 G5O           59  14     F0AT          59  14     0
QSO:  3628 PH 2016-10-30 2215 G5O           59  14     S55X          59  15     0
QSO:  3703 PH 2016-10-30 2216 G5O           59  14     IO1X          59  15     0
QSO:  3724 PH 2016-10-30 2217 G5O           59  14     LY60KTU       59  15     0
QSO: 14159 PH 2016-10-30 2218 G5O           59  14     CB1W          59  12     1
QSO:  3758 PH 2016-10-30 2218 G5O           59  14     S58N          59  15     0
QSO:  3751 PH 2016-10-30 2225 G5O           59  14     IO4W          59  15     0
QSO:  3725 PH 2016-10-30 2228 G5O           59  14     LY2MM         59  15     0
QSO:  7146 PH 2016-10-30 2229 G5O           59  14     ED1R          59  14     1
QSO:  3705 PH 2016-10-30 2231 G5O           59  14     IW2HAJ        59  15     0
QSO:  3701 PH 2016-10-30 2231 G5O           59  14     TK9R          59  15     0
QSO:  7151 PH 2016-10-30 2232 G5O           59  14     W3LL          59  05     1
QSO:  3693 PH 2016-10-30 2232 G5O           59  14     I1EIS         59  15     0
QSO:  7150 PH 2016-10-30 2242 G5O           59  14     TM6M          59  14     1
QSO:  3685 PH 2016-10-30 2246 G5O           59  14     J42T          59  20     0
QSO:  7158 PH 2016-10-30 2253 G5O           59  14     S53A          59  15     0
QSO:  3701 PH 2016-10-30 2255 G5O           59  14     EA4EJR        59  14     1
QSO:  7057 PH 2016-10-30 2256 G5O           59  14     EF8U          59  33     0
QSO:  3701 PH 2016-10-30 2256 G5O           59  14     DF5BX         59  14     1
QSO:  7055 PH 2016-10-30 2257 G5O           59  14     F5HX          59  14     0
QSO:  3701 PH 2016-10-30 2259 G5O           59  14     IW2CTQ        59  15     1
QSO:  3602 PH 2016-10-30 2308 G5O           59  14     4O3A          59  15     1
QSO:  3658 PH 2016-10-30 2311 G5O           59  14     3V8SS         59  33     0
QSO:  3609 PH 2016-10-30 2316 G5O           59  14     F5MUX         59  14     0
QSO:  3615 PH 2016-10-30 2316 G5O           59  14     US5D          59  16     0
QSO:  3640 PH 2016-10-30 2316 G5O           59  14     SI9AM         59  14     0
QSO:  3665 PH 2016-10-30 2317 G5O           59  14     CN8VO         59  33     0
QSO:  3638 PH 2016-10-30 2325 G5O           59  14     IZ6FXP        59  15     0
QSO:  1842 PH 2016-10-30 2326 G5O           59  14     II2S          59  15     1
QSO:  3614 PH 2016-10-30 2328 G5O           59  14     LA3BPA        59  14     0
QSO:  1855 PH 2016-10-30 2329 G5O           59  14     C37NL         59  14     1
QSO:  1895 PH 2016-10-30 2330 G5O           59  14     SP9AQF        59  15     1
QSO:  1912 PH 2016-10-30 2331 G5O           59  14     SP9IAU        59  15     1
QSO:  3670 PH 2016-10-30 2335 G5O           59  14     IO5O          59  15     0
QSO:  3687 PH 2016-10-30 2335 G5O           59  14     UB7K          59  16     0
QSO:  1888 PH 2016-10-30 2337 G5O           59  14     DR5N          59  14     1
