START-OF-LOG: 3.0
CALLSIGN: DG1EA
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 404028
NAME: Bernhard Klink
LOCATION: DX
OPERATORS: DG1EA
CLUB:
CERTIFICATE: YES
CREATED-BY: UcxLog 7.67
SOAPBOX: I only began at 06
SOAPBOX: UTC= 06
SOAPBOX: If something is not ok, just drop me a line, please!
QSO:  7000 PH 2016-10-30 1510 DG1EA         59  14     TM5X          59  14     0
QSO:  7000 PH 2016-10-30 1516 DG1EA         59  14     S59ACP        59  15     0
QSO:  7000 PH 2016-10-30 1518 DG1EA         59  14     YO9HP         59  20     0
QSO:  7000 PH 2016-10-30 1519 DG1EA         59  14     TM7F          59  14     0
QSO:  7000 PH 2016-10-30 1520 DG1EA         59  14     SO9Q          59  15     0
QSO:  7000 PH 2016-10-30 1522 DG1EA         59  14     I4AUM         59  15     0
QSO:  7000 PH 2016-10-30 1523 DG1EA         59  14     UA4M          59  16     0
QSO:  7000 PH 2016-10-30 1526 DG1EA         59  14     UP0L          59  17     0
QSO: 14000 PH 2016-10-30 1529 DG1EA         59  14     HG4F          59  15     0
QSO: 14000 PH 2016-10-30 1530 DG1EA         59  14     R7AB          59  16     0
QSO: 14000 PH 2016-10-30 1531 DG1EA         59  14     UX2U          59  16     0
QSO: 14000 PH 2016-10-30 1538 DG1EA         59  14     RG4I          59  16     0
QSO: 14000 PH 2016-10-30 1540 DG1EA         59  14     IB2VIG        59  15     0
QSO: 14000 PH 2016-10-30 1545 DG1EA         59  14     W1WEF         59  05     0
QSO: 14000 PH 2016-10-30 1546 DG1EA         59  14     N2RJ          59  05     0
QSO: 14000 PH 2016-10-30 1546 DG1EA         59  14     VU2XE         59  22     0
QSO: 14000 PH 2016-10-30 1548 DG1EA         59  14     SQ8N          59  15     0
QSO: 14000 PH 2016-10-30 1549 DG1EA         59  14     HG1S          59  15     0
QSO: 14000 PH 2016-10-30 1550 DG1EA         59  14     HA3DX         59  15     0
QSO: 14000 PH 2016-10-30 1553 DG1EA         59  14     LY5R          59  15     0
QSO: 14000 PH 2016-10-30 1556 DG1EA         59  14     EW2A          59  16     0
QSO: 14000 PH 2016-10-30 1558 DG1EA         59  14     IQ3RK         59  15     0
QSO: 14000 PH 2016-10-30 1559 DG1EA         59  14     OM8A          59  15     0
QSO: 14000 PH 2016-10-30 1600 DG1EA         59  14     IB4A          59  15     0
QSO: 14000 PH 2016-10-30 1601 DG1EA         59  14     EA4TD         59  14     0
QSO: 14000 PH 2016-10-30 1602 DG1EA         59  14     SN8B          59  15     0
QSO: 14000 PH 2016-10-30 1603 DG1EA         59  14     S53M          59  15     0
QSO: 14000 PH 2016-10-30 1604 DG1EA         59  14     CR5T          59  14     0
QSO: 14000 PH 2016-10-30 1605 DG1EA         59  14     S58FA         59  15     0
QSO:  7000 PH 2016-10-30 1607 DG1EA         59  14     RT4F          59  16     0
QSO:  7000 PH 2016-10-30 1607 DG1EA         59  14     IK3UNA        59  15     0
QSO:  7000 PH 2016-10-30 1609 DG1EA         59  14     OL1C          59  15     0
QSO:  7000 PH 2016-10-30 1610 DG1EA         59  14     UW5ZM         59  16     0
QSO:  7000 PH 2016-10-30 1611 DG1EA         59  14     OJ0B          59  15     0
QSO:  7000 PH 2016-10-30 1612 DG1EA         59  14     SP9KAO        59  15     0
QSO:  7000 PH 2016-10-30 1614 DG1EA         59  14     HA5UA         59  15     0
QSO:  7000 PH 2016-10-30 1616 DG1EA         59  14     SZ1A          59  20     0
QSO:  7000 PH 2016-10-30 1619 DG1EA         59  14     S57O          59  15     0
QSO:  7000 PH 2016-10-30 1621 DG1EA         59  14     GW9X          59  14     0
QSO:  7000 PH 2016-10-30 1623 DG1EA         59  14     RK4FL         59  16     0
QSO:  7000 PH 2016-10-30 1625 DG1EA         59  14     DL5MEV        59  14     0
QSO:  7000 PH 2016-10-30 1630 DG1EA         59  14     IK2AQZ        59  15     0
QSO:  7000 PH 2016-10-30 1632 DG1EA         59  14     DJ5MW         59  14     0
QSO:  7000 PH 2016-10-30 1633 DG1EA         59  14     9A8FCC        59  15     0
QSO:  7000 PH 2016-10-30 1636 DG1EA         59  14     DF3IS         59  14     0
QSO:  7000 PH 2016-10-30 1637 DG1EA         59  14     LY4T          59  15     0
QSO:  7000 PH 2016-10-30 1638 DG1EA         59  14     DM4X          59  14     0
QSO:  7000 PH 2016-10-30 1639 DG1EA         59  14     S57O          59  15     0
QSO:  7000 PH 2016-10-30 1641 DG1EA         59  14     DG8AM         59  14     0
QSO:  3500 PH 2016-10-30 1647 DG1EA         59  14     M6T           59  14     0
QSO:  3500 PH 2016-10-30 1651 DG1EA         59  14     SQ1OD         59  15     0
QSO:  3500 PH 2016-10-30 1653 DG1EA         59  14     OK6T          59  15     0
QSO:  3500 PH 2016-10-30 1656 DG1EA         59  14     UA4M          59  16     0
QSO: 14000 PH 2016-10-30 1659 DG1EA         59  14     S53MM         59  15     0
QSO: 14000 PH 2016-10-30 1700 DG1EA         59  14     IN3ZNR        59  15     0
QSO: 14000 PH 2016-10-30 1703 DG1EA         59  14     OE5BGN        59  15     0
QSO: 14000 PH 2016-10-30 1706 DG1EA         59  14     II3E          59  15     0
QSO: 14000 PH 2016-10-30 1708 DG1EA         59  14     DJ4MO         59  14     0
QSO: 14000 PH 2016-10-30 1708 DG1EA         59  14     YL2VW         59  15     0
QSO: 14000 PH 2016-10-30 1709 DG1EA         59  14     IK1BPL        59  15     0
QSO: 14000 PH 2016-10-30 1710 DG1EA         59  14     OE9GHV        59  15     0
QSO: 14000 PH 2016-10-30 1710 DG1EA         59  14     IW5ECP        59  15     0
QSO: 14000 PH 2016-10-30 1711 DG1EA         59  14     OE5REO        59  15     0
QSO: 14000 PH 2016-10-30 1711 DG1EA         59  14     OE5WHN        59  15     0
QSO: 14000 PH 2016-10-30 1711 DG1EA         59  14     OM5UM         59  15     0
QSO: 14000 PH 2016-10-30 1712 DG1EA         59  14     OE9DAI        59  15     0
QSO: 14000 PH 2016-10-30 1712 DG1EA         59  14     S53K          59  15     0
QSO: 14000 PH 2016-10-30 1713 DG1EA         59  14     OE1TKW        59  15     0
QSO: 14000 PH 2016-10-30 1714 DG1EA         59  14     DG7FEQ        59  14     0
QSO: 14000 PH 2016-10-30 1715 DG1EA         59  14     IU3FCR        59  15     0
QSO: 14000 PH 2016-10-30 1715 DG1EA         59  14     RA1AUW        59  16     0
QSO: 14000 PH 2016-10-30 1716 DG1EA         59  14     EE1G          59  14     0
QSO: 14000 PH 2016-10-30 1716 DG1EA         59  14     YU7ZZ         59  15     0
QSO: 14000 PH 2016-10-30 1717 DG1EA         59  14     IT9PZM        59  15     0
QSO: 14000 PH 2016-10-30 1719 DG1EA         59  14     IZ3NVR        59  15     0
QSO: 14000 PH 2016-10-30 1720 DG1EA         59  14     LZ1UBO        59  20     0
QSO: 14000 PH 2016-10-30 1720 DG1EA         59  14     S51UN         59  15     0
QSO: 14000 PH 2016-10-30 1721 DG1EA         59  14     ES1BH         59  15     0
QSO: 14000 PH 2016-10-30 1721 DG1EA         59  14     E72U          59  15     0
QSO: 14000 PH 2016-10-30 1723 DG1EA         59  14     IZ7XIB        59  15     0
QSO: 14000 PH 2016-10-30 1724 DG1EA         59  14     IK3SSW        59  15     0
QSO: 14000 PH 2016-10-30 1724 DG1EA         59  14     IU3BPW        59  15     0
QSO: 14000 PH 2016-10-30 1724 DG1EA         59  14     IV3IYH        59  15     0
QSO: 21000 PH 2016-10-30 1727 DG1EA         59  14     EA5DD         59  14     0
QSO: 21000 PH 2016-10-30 1727 DG1EA         59  14     IK4RVG        59  15     0
QSO: 21000 PH 2016-10-30 1727 DG1EA         59  14     IK4LZH        59  15     0
QSO: 21000 PH 2016-10-30 1728 DG1EA         59  14     9A7A          59  15     0
QSO: 21000 PH 2016-10-30 1729 DG1EA         59  14     DP4M          59  14     0
QSO: 21000 PH 2016-10-30 1729 DG1EA         59  14     HA8GZ         59  15     0
QSO: 28000 PH 2016-10-30 1731 DG1EA         59  14     YT5A          59  15     0
QSO: 14000 PH 2016-10-30 1734 DG1EA         59  14     IZ5CML        59  15     0
QSO: 14000 PH 2016-10-30 1735 DG1EA         59  14     HA3OU         59  15     0
QSO: 14000 PH 2016-10-30 1736 DG1EA         59  14     IW2MXY        59  15     0
QSO: 14000 PH 2016-10-30 1738 DG1EA         59  14     OE2S          59  15     0
QSO: 14000 PH 2016-10-30 1739 DG1EA         59  14     IK4ZGO        59  15     0
QSO: 14000 PH 2016-10-30 1739 DG1EA         59  14     LY2IJ         59  15     0
QSO: 14000 PH 2016-10-30 1740 DG1EA         59  14     HB9OK         59  14     0
QSO: 14000 PH 2016-10-30 1741 DG1EA         59  14     HB9H          59  14     0
QSO: 14000 PH 2016-10-30 1743 DG1EA         59  14     HA7GN         59  15     0
QSO: 14000 PH 2016-10-30 1743 DG1EA         59  14     E74A          59  15     0
QSO: 14000 PH 2016-10-30 1747 DG1EA         59  14     IB1K          59  15     0
QSO: 14000 PH 2016-10-30 1748 DG1EA         59  14     IQ2LS         59  15     0
QSO: 14000 PH 2016-10-30 1749 DG1EA         59  14     EI9E          59  14     0
QSO: 14000 PH 2016-10-30 1750 DG1EA         59  14     IR3Z          59  15     0
QSO: 14000 PH 2016-10-30 1750 DG1EA         59  14     IV3CNZ        59  15     0
QSO: 14000 PH 2016-10-30 1752 DG1EA         59  14     EI7M          59  14     0
QSO: 14000 PH 2016-10-30 1753 DG1EA         59  14     F4FFH         59  14     0
QSO: 14000 PH 2016-10-30 1754 DG1EA         59  14     F4GGQ         59  14     0
QSO: 14000 PH 2016-10-30 1755 DG1EA         59  14     IW1CHX        59  15     0
QSO: 14000 PH 2016-10-30 1756 DG1EA         59  14     IR6A          59  15     0
QSO: 14000 PH 2016-10-30 1757 DG1EA         59  14     IU3BTY        59  15     0
QSO: 14000 PH 2016-10-30 1759 DG1EA         59  14     OL1C          59  15     0
QSO: 21000 PH 2016-10-30 1803 DG1EA         59  14     IZ2ODM        59  15     0
QSO: 21000 PH 2016-10-30 1804 DG1EA         59  14     S56B          59  15     0
QSO: 21000 PH 2016-10-30 1806 DG1EA         59  14     9A3K          59  15     0
QSO: 21000 PH 2016-10-30 1808 DG1EA         59  14     9A1A          59  15     0
QSO: 21000 PH 2016-10-30 1810 DG1EA         59  14     IB4X          59  15     0
QSO: 21000 PH 2016-10-30 1811 DG1EA         59  14     EA5RM         59  14     0
QSO: 21000 PH 2016-10-30 1813 DG1EA         59  14     CT1BXT        59  14     0
QSO: 21000 PH 2016-10-30 1814 DG1EA         59  14     FY5KE         59  09     0
QSO: 21000 PH 2016-10-30 1817 DG1EA         59  14     S51A          59  15     0
QSO:  7000 PH 2016-10-30 1825 DG1EA         59  14     S58M          59  15     0
QSO:  7000 PH 2016-10-30 1826 DG1EA         59  14     SN3A          59  15     0
QSO:  7000 PH 2016-10-30 1827 DG1EA         59  14     S58N          59  15     0
QSO:  7000 PH 2016-10-30 1829 DG1EA         59  14     SI9AM         59  14     0
QSO:  7000 PH 2016-10-30 1830 DG1EA         59  14     M4A           59  14     0
QSO:  7000 PH 2016-10-30 1831 DG1EA         59  14     EW6W          59  16     0
QSO:  7000 PH 2016-10-30 1831 DG1EA         59  14     IY1A          59  15     0
QSO:  7000 PH 2016-10-30 1832 DG1EA         59  14     IB3A          59  15     0
QSO:  7000 PH 2016-10-30 1833 DG1EA         59  14     OH0Z          59  15     0
QSO:  7000 PH 2016-10-30 1834 DG1EA         59  14     RM5A          59  16     0
QSO:  7000 PH 2016-10-30 1835 DG1EA         59  14     IZ1OSP        59  15     0
QSO:  7000 PH 2016-10-30 1836 DG1EA         59  14     SN7D          59  15     0
QSO:  7000 PH 2016-10-30 1837 DG1EA         59  14     IO1X          59  15     0
QSO:  7000 PH 2016-10-30 1840 DG1EA         59  14     OL9R          59  15     0
QSO:  7000 PH 2016-10-30 1841 DG1EA         59  14     TC3P          59  20     0
QSO:  3500 PH 2016-10-30 1843 DG1EA         59  14     SP9RCL        59  15     0
QSO:  3500 PH 2016-10-30 1844 DG1EA         59  14     ON7HLU        59  14     0
QSO:  3500 PH 2016-10-30 1844 DG1EA         59  14     PA3EWP        59  14     0
QSO:  3500 PH 2016-10-30 1845 DG1EA         59  14     F5ASD         59  14     0
QSO:  3500 PH 2016-10-30 1848 DG1EA         59  14     S57Z          59  15     0
QSO:  3500 PH 2016-10-30 1849 DG1EA         59  14     DB2B          59  14     0
QSO:  1800 PH 2016-10-30 1850 DG1EA         59  14     S53O          59  15     0
QSO:  1800 PH 2016-10-30 1851 DG1EA         59  14     UP2L          59  17     0
QSO:  1800 PH 2016-10-30 1853 DG1EA         59  14     OE6MDF        59  15     0
QSO:  1800 PH 2016-10-30 1854 DG1EA         59  14     EA1SA         59  14     0
QSO:  1800 PH 2016-10-30 1857 DG1EA         59  14     OH2XX         59  15     0
QSO:  1800 PH 2016-10-30 1859 DG1EA         59  14     HA5NB         59  15     0
QSO:  1800 PH 2016-10-30 1900 DG1EA         59  14     OK1CRM        59  15     0
QSO: 28000 PH 2016-10-30 1905 DG1EA         59  14     CR6K          59  14     0
QSO: 28000 PH 2016-10-30 1906 DG1EA         59  14     EA4EUI        59  14     0
QSO: 28000 PH 2016-10-30 1908 DG1EA         59  14     SP9KAO        59  15     0
QSO: 21000 PH 2016-10-30 1913 DG1EA         59  14     EC2DX         59  14     0
QSO: 21000 PH 2016-10-30 1914 DG1EA         59  14     IR1X          59  15     0
QSO: 21000 PH 2016-10-30 1917 DG1EA         59  14     I0LYO         59  15     0
QSO: 21000 PH 2016-10-30 1919 DG1EA         59  14     IK3UNA        59  15     0
QSO: 21000 PH 2016-10-30 1921 DG1EA         59  14     EF2A          59  14     0
QSO: 21000 PH 2016-10-30 1923 DG1EA         59  14     ED7P          59  14     0
QSO: 21000 PH 2016-10-30 1923 DG1EA         59  14     YT5A          59  15     0
QSO: 21000 PH 2016-10-30 1925 DG1EA         59  14     CR6K          59  14     0
QSO: 21000 PH 2016-10-30 1928 DG1EA         59  14     ED4W          59  14     0
QSO: 21000 PH 2016-10-30 1930 DG1EA         59  14     IK4GRO        59  15     0
QSO: 21000 PH 2016-10-30 1933 DG1EA         59  14     YU5R          59  15     0
QSO: 21000 PH 2016-10-30 1933 DG1EA         59  14     4O3A          59  15     0
QSO: 14000 PH 2016-10-30 1936 DG1EA         59  14     US5D          59  16     0
QSO: 14000 PH 2016-10-30 1937 DG1EA         59  14     HB9PUE        59  14     0
QSO: 14000 PH 2016-10-30 1938 DG1EA         59  14     I2JSB         59  15     0
QSO: 14000 PH 2016-10-30 1939 DG1EA         59  14     ZV5O          59  11     0
QSO: 14000 PH 2016-10-30 1940 DG1EA         59  14     DF2F          59  14     0
QSO: 14000 PH 2016-10-30 1945 DG1EA         59  14     ZZ2T          59  11     0
QSO:  7000 PH 2016-10-30 1954 DG1EA         59  14     LZ1KU         59  20     0
QSO:  7000 PH 2016-10-30 1955 DG1EA         59  14     HB9EOU        59  14     0
QSO:  7000 PH 2016-10-30 1956 DG1EA         59  14     DL0CS         59  14     0
QSO:  7000 PH 2016-10-30 1956 DG1EA         59  14     IQ5PJ         59  15     0
QSO:  7000 PH 2016-10-30 2001 DG1EA         59  14     TK4RB         59  15     0
QSO:  7000 PH 2016-10-30 2002 DG1EA         59  14     S50L          59  15     0
QSO:  7000 PH 2016-10-30 2004 DG1EA         59  14     OH1F          59  15     0
QSO:  7000 PH 2016-10-30 2006 DG1EA         59  14     S56K          59  15     0
QSO:  7000 PH 2016-10-30 2009 DG1EA         59  14     YR8D          59  20     0
QSO:  7000 PH 2016-10-30 2011 DG1EA         59  14     DF0RW         59  14     0
QSO:  7000 PH 2016-10-30 2012 DG1EA         59  14     OG3MS         59  15     0
QSO:  7000 PH 2016-10-30 2013 DG1EA         59  14     LY60KTU       59  15     0
QSO:  3500 PH 2016-10-30 2027 DG1EA         59  14     DL1NKS        59  14     0
QSO:  3500 PH 2016-10-30 2029 DG1EA         59  14     M7W           59  14     0
QSO:  3500 PH 2016-10-30 2031 DG1EA         59  14     LZ9W          59  20     0
QSO:  3500 PH 2016-10-30 2033 DG1EA         59  14     OT5A          59  14     0
QSO:  3500 PH 2016-10-30 2034 DG1EA         59  14     IO1X          59  15     0
QSO:  3500 PH 2016-10-30 2035 DG1EA         59  14     PA4O          59  14     0
QSO:  3500 PH 2016-10-30 2035 DG1EA         59  14     IB2A          59  15     0
QSO:  3500 PH 2016-10-30 2039 DG1EA         59  14     LA5YJ         59  14     0
QSO:  3500 PH 2016-10-30 2040 DG1EA         59  14     IS0XDA        59  15     0
QSO:  3500 PH 2016-10-30 2043 DG1EA         59  14     HB9OK         59  14     0
QSO:  3500 PH 2016-10-30 2048 DG1EA         59  14     GM2T          59  14     0
QSO:  1800 PH 2016-10-30 2051 DG1EA         59  14     OP4K          59  14     0
QSO:  1800 PH 2016-10-30 2051 DG1EA         59  14     DF0AT         59  14     0
QSO:  1800 PH 2016-10-30 2055 DG1EA         59  14     9A1A          59  15     0
QSO:  1800 PH 2016-10-30 2055 DG1EA         59  14     E7DX          59  15     0
QSO:  1800 PH 2016-10-30 2056 DG1EA         59  14     TM7F          59  14     0
QSO:  1800 PH 2016-10-30 2057 DG1EA         59  14     OK1DPU        59  15     0
QSO:  1800 PH 2016-10-30 2058 DG1EA         59  14     YT5A          59  15     0
QSO:  1800 PH 2016-10-30 2059 DG1EA         59  14     EI0R          59  14     0
QSO:  3500 PH 2016-10-30 2102 DG1EA         59  14     SK5HD         59  14     0
QSO:  3500 PH 2016-10-30 2104 DG1EA         59  14     M4A           59  14     0
QSO:  3500 PH 2016-10-30 2107 DG1EA         59  14     LY5R          59  15     0
QSO:  3500 PH 2016-10-30 2117 DG1EA         59  14     EF1W          59  14     0
QSO:  3500 PH 2016-10-30 2120 DG1EA         59  14     9K2HN         59  21     0
QSO:  3500 PH 2016-10-30 2122 DG1EA         59  14     EA3PT         59  14     0
QSO:  3500 PH 2016-10-30 2122 DG1EA         59  14     LY2IJ         59  15     0
QSO:  3500 PH 2016-10-30 2124 DG1EA         59  14     IZ1OSP        59  15     0
QSO:  3500 PH 2016-10-30 2125 DG1EA         59  14     IQ2LS         59  15     0
QSO:  3500 PH 2016-10-30 2126 DG1EA         59  14     YP7P          59  20     0
QSO:  3500 PH 2016-10-30 2126 DG1EA         59  14     ED3X          59  14     0
QSO:  3500 PH 2016-10-30 2127 DG1EA         59  14     II2S          59  15     0
QSO:  3500 PH 2016-10-30 2129 DG1EA         59  14     G5O           59  14     0
QSO:  3500 PH 2016-10-30 2131 DG1EA         59  14     YR8D          59  20     0
QSO:  3500 PH 2016-10-30 2131 DG1EA         59  14     E77CV         59  15     0
QSO:  3500 PH 2016-10-30 2132 DG1EA         59  14     DL0CS         59  14     0
QSO:  3500 PH 2016-10-30 2133 DG1EA         59  14     IT9RBW        59  15     0
QSO:  3500 PH 2016-10-30 2134 DG1EA         59  14     S58N          59  15     0
QSO:  3500 PH 2016-10-30 2134 DG1EA         59  14     HG6N          59  15     0
QSO:  3500 PH 2016-10-30 2135 DG1EA         59  14     DR1A          59  14     0
QSO:  3500 PH 2016-10-30 2135 DG1EA         59  14     IW1FGY        59  15     0
QSO:  3500 PH 2016-10-30 2136 DG1EA         59  14     YT6W          59  15     0
QSO:  3500 PH 2016-10-30 2137 DG1EA         59  14     SK6HD         59  14     0
QSO:  3500 PH 2016-10-30 2138 DG1EA         59  14     R7AB          59  16     0
QSO: 14000 PH 2016-10-30 2143 DG1EA         59  14     IZ8FDG        59  15     0
QSO: 14000 PH 2016-10-30 2144 DG1EA         59  14     IZ8STO        59  15     0
QSO: 14000 PH 2016-10-30 2152 DG1EA         59  14     IZ0DXD        59  15     0
QSO:  7000 PH 2016-10-30 2201 DG1EA         59  14     IO4W          59  15     0
QSO:  7000 PH 2016-10-30 2208 DG1EA         59  14     EF0O          59  14     0
QSO:  7000 PH 2016-10-30 2212 DG1EA         59  14     EF8U          59  33     0
QSO:  7000 PH 2016-10-30 2224 DG1EA         59  14     A47RS         59  21     0
QSO:  7000 PH 2016-10-30 2235 DG1EA         59  14     YM7KA         59  20     0
QSO:  7000 PH 2016-10-30 2244 DG1EA         59  14     HG0R          59  15     0
QSO:  7000 PH 2016-10-30 2245 DG1EA         59  14     UA4S          59  16     0
QSO:  7000 PH 2016-10-30 2246 DG1EA         59  14     HA8FM         59  15     0
QSO:  7000 PH 2016-10-30 2248 DG1EA         59  14     IS0M          59  15     0
QSO:  7000 PH 2016-10-30 2250 DG1EA         59  14     US1I          59  16     0
QSO:  7000 PH 2016-10-30 2257 DG1EA         59  14     HA8FM         59  15     0
QSO:  3500 PH 2016-10-30 2317 DG1EA         59  14     S53M          59  15     0
QSO:  7000 PH 2016-10-30 2319 DG1EA         59  14     PR7AA         59  11     0
QSO:  7000 PH 2016-10-30 2322 DG1EA         59  14     YT6W          59  15     0
QSO:  7000 PH 2016-10-30 2330 DG1EA         59  14     PJ4X          59  09     0
QSO:  7000 PH 2016-10-30 2330 DG1EA         59  14     YR5N          59  20     0
QSO:  1800 PH 2016-10-30 2333 DG1EA         59  14     DL1NKS        59  14     0
QSO:  1800 PH 2016-10-30 2335 DG1EA         59  14     PI4CC         59  14     0
QSO:  1800 PH 2016-10-30 2338 DG1EA         59  14     SP9AQF        59  15     0
QSO:  1800 PH 2016-10-30 2340 DG1EA         59  14     EI9E          59  14     0
QSO:  3500 PH 2016-10-30 2343 DG1EA         59  14     TC0F          59  20     0
QSO:  3500 PH 2016-10-30 2344 DG1EA         59  14     3Z0X          59  15     0
QSO:  3500 PH 2016-10-30 2345 DG1EA         59  14     EE3A          59  14     0
QSO:  3500 PH 2016-10-30 2346 DG1EA         59  14     CN2R          59  33     0
QSO:  3500 PH 2016-10-30 2347 DG1EA         59  14     TK9R          59  15     0
QSO:  3500 PH 2016-10-30 2348 DG1EA         59  14     TM6M          59  14     0
QSO:  3500 PH 2016-10-30 2353 DG1EA         59  14     SI9AM         59  14     0
QSO:  3500 PH 2016-10-30 2354 DG1EA         59  14     IQ5PJ         59  15     0
QSO:  3500 PH 2016-10-30 2356 DG1EA         59  14     IO5O          59  15     0
END-OF-LOG:
