START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.20.0
CONTEST: REF-SSB
LOCATION: 77
CALLSIGN: F6KOP
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: CLUB
CLAIMED-SCORE: 3068016
OPERATORS: F4AJQ IU0BMX F4BDG F6GHC F4GYM F8UHU F5IYU F4TTR F4EAT F5NQL
QSO:  3607 PH 2018-02-24 1715 F6KOP         59  77     F3IC          59  85    
QSO:  3607 PH 2018-02-24 1716 F6KOP         59  77     DL1NKS        59  107   
QSO: 14240 PH 2018-02-24 1716 F6KOP         59  77     AB1PA/M       59  001   
QSO: 14240 PH 2018-02-24 1717 F6KOP         59  77     KG5QKK        59  026   
QSO: 14240 PH 2018-02-24 1718 F6KOP         59  77     F5KDC         59  63    
QSO:  7092 PH 2018-02-24 1719 F6KOP         59  77     G7AGZ         59  019   
QSO: 14240 PH 2018-02-24 1719 F6KOP         59  77     K8EJU         59  001   
QSO: 14240 PH 2018-02-24 1719 F6KOP         59  77     W1EFC         59  003   
QSO:  3607 PH 2018-02-24 1719 F6KOP         59  77     F4FKB         59  58    
QSO: 14240 PH 2018-02-24 1719 F6KOP         59  77     W7TX          59  005   
QSO: 14240 PH 2018-02-24 1721 F6KOP         59  77     F5KDY         59  28    
QSO:  3607 PH 2018-02-24 1721 F6KOP         59  77     F4GYI         59  86    
QSO: 14240 PH 2018-02-24 1721 F6KOP         59  77     K3MOV         59  001   
QSO: 14240 PH 2018-02-24 1722 F6KOP         59  77     KD9DGS        59  003   
QSO:  3607 PH 2018-02-24 1723 F6KOP         59  77     F1MCO         59  19    
QSO:  7068 PH 2018-02-24 1726 F6KOP         59  77     F4BYA         59  02    
QSO:  7082 PH 2018-02-24 1728 F6KOP         59  77     TM55M         59  55    
QSO:  7111 PH 2018-02-24 1732 F6KOP         59  77     FR4NT         59  FR    
QSO:  7134 PH 2018-02-24 1733 F6KOP         59  77     F8DNX         59  64    
QSO:  3661 PH 2018-02-24 1733 F6KOP         59  77     F6ARS         59  77    
QSO:  3666 PH 2018-02-24 1734 F6KOP         59  77     F6DEO         59  95    
QSO:  3687 PH 2018-02-24 1737 F6KOP         59  77     F4GER         59  35    
QSO:  7085 PH 2018-02-24 1738 F6KOP         59  77     F6KLO         59  19    
QSO:  3706 PH 2018-02-24 1741 F6KOP         59  77     F6GLQ         59  35    
QSO:  3714 PH 2018-02-24 1747 F6KOP         59  77     F4HRG         59  44    
QSO:  3746 PH 2018-02-24 1753 F6KOP         59  77     F5MS          59  10    
QSO:  3762 PH 2018-02-24 1755 F6KOP         59  77     F4BHW         59  18    
QSO:  7165 PH 2018-02-24 1758 F6KOP         59  77     F6HPP         59  02    
QSO: 14240 PH 2018-02-24 1801 F6KOP         59  77     KM4NXW        59  001   
QSO: 14240 PH 2018-02-24 1802 F6KOP         59  77     WA0AUX        59  004   
QSO: 14240 PH 2018-02-24 1802 F6KOP         59  77     WR4F          59  013   
QSO: 14240 PH 2018-02-24 1804 F6KOP         59  77     KJ4TLC        59  018   
QSO: 14240 PH 2018-02-24 1804 F6KOP         59  77     K9RJH         59  003   
QSO: 14240 PH 2018-02-24 1805 F6KOP         59  77     KA4MRW        59  001   
QSO: 14240 PH 2018-02-24 1806 F6KOP         59  77     KD1WR         59  006   
QSO: 14240 PH 2018-02-24 1806 F6KOP         59  77     N1SOH         59  017   
QSO: 14240 PH 2018-02-24 1807 F6KOP         59  77     KW4FF         59  004   
QSO: 14240 PH 2018-02-24 1807 F6KOP         59  77     KF4LHN        59  001   
QSO: 14240 PH 2018-02-24 1807 F6KOP         59  77     KK4NBR        59  001   
QSO: 14240 PH 2018-02-24 1808 F6KOP         59  77     VA3RTX        59  002   
QSO:  7134 PH 2018-02-24 1808 F6KOP         59  77     F4HJO         59  76    
QSO: 14240 PH 2018-02-24 1808 F6KOP         59  77     K5KND         59  002   
QSO: 14240 PH 2018-02-24 1809 F6KOP         59  77     KA6PDG        59  003   
QSO: 14240 PH 2018-02-24 1809 F6KOP         59  77     AG5IL         59  001   
QSO: 14240 PH 2018-02-24 1809 F6KOP         59  77     FP5AC         59  FP    
QSO:  3745 PH 2018-02-24 1810 F6KOP         59  77     F6DTZ         59  65    
QSO: 14240 PH 2018-02-24 1810 F6KOP         59  77     VE3PQ         59  007   
QSO:  7178 PH 2018-02-24 1811 F6KOP         59  77     TM5XR         59  86    
QSO: 14240 PH 2018-02-24 1811 F6KOP         59  77     KA3IHR        59  007   
QSO: 14240 PH 2018-02-24 1811 F6KOP         59  77     W1YSM         59  004   
QSO: 14240 PH 2018-02-24 1811 F6KOP         59  77     W3CWT         59  001   
QSO:  3745 PH 2018-02-24 1811 F6KOP         59  77     F5INJ         59  80    
QSO: 14240 PH 2018-02-24 1812 F6KOP         59  77     W1YU          59  002   
QSO:  3745 PH 2018-02-24 1812 F6KOP         59  77     DK9VA         59  017   
QSO: 14240 PH 2018-02-24 1812 F6KOP         59  77     KB9KCT        59  001   
QSO: 14240 PH 2018-02-24 1812 F6KOP         59  77     QQ4ZM         59  05    
QSO: 14240 PH 2018-02-24 1813 F6KOP         59  77     XL3A          59  005   
QSO:  3745 PH 2018-02-24 1813 F6KOP         59  77     IX1CKN        59  020   
QSO: 14240 PH 2018-02-24 1813 F6KOP         59  77     K8ST          59  001   
QSO: 14240 PH 2018-02-24 1814 F6KOP         59  77     KC2NVG        59  002   
QSO:  7098 PH 2018-02-24 1815 F6KOP         59  77     SM5SYO        59  024   
QSO: 14240 PH 2018-02-24 1815 F6KOP         59  77     N9YZA         59  007   
QSO:  7098 PH 2018-02-24 1816 F6KOP         59  77     F6EQZ         59  51    
QSO:  3745 PH 2018-02-24 1816 F6KOP         59  77     F5NWL         59  50    
QSO: 14240 PH 2018-02-24 1817 F6KOP         59  77     N1WIB         59  001   
QSO: 14240 PH 2018-02-24 1817 F6KOP         59  77     N1PSX         59  006   
QSO: 14240 PH 2018-02-24 1818 F6KOP         59  77     KB3RM         59  016   
QSO:  3745 PH 2018-02-24 1819 F6KOP         59  77     F4HNP         59  14    
QSO: 14240 PH 2018-02-24 1819 F6KOP         59  77     WS4WW         59  001   
QSO: 14240 PH 2018-02-24 1819 F6KOP         59  77     WE4RIC        59  001   
QSO:  3745 PH 2018-02-24 1821 F6KOP         59  77     F2MM          59  17    
QSO:  3745 PH 2018-02-24 1821 F6KOP         59  77     F5LMJ         59  94    
QSO:  3745 PH 2018-02-24 1824 F6KOP         59  77     IN3HDE        59  148   
QSO: 14242 PH 2018-02-24 1825 F6KOP         59  77     PA2LO         59  017   
QSO:  3745 PH 2018-02-24 1826 F6KOP         59  77     F5KEK         59  03    
QSO: 14242 PH 2018-02-24 1826 F6KOP         59  77     WB4KUU        59  001   
QSO:  3745 PH 2018-02-24 1827 F6KOP         59  77     MU0GSY        59  152   
QSO: 14242 PH 2018-02-24 1827 F6KOP         59  77     N1KOZ         59  003   
QSO: 14242 PH 2018-02-24 1828 F6KOP         59  77     W4AOC         59  001   
QSO: 14242 PH 2018-02-24 1828 F6KOP         59  77     KK4YCL        59  001   
QSO: 14242 PH 2018-02-24 1829 F6KOP         59  77     KC3HRV        59  001   
QSO: 14242 PH 2018-02-24 1829 F6KOP         59  77     HH2GMR        59  015   
QSO:  3745 PH 2018-02-24 1829 F6KOP         59  77     F4WBL         59  42    
QSO: 14242 PH 2018-02-24 1830 F6KOP         59  77     K1CPJ         59  003   
QSO:  3745 PH 2018-02-24 1830 F6KOP         59  77     F5PZR         59  77    
QSO:  7090 PH 2018-02-24 1831 F6KOP         59  77     SQ8ERS        59  077   
QSO:  3745 PH 2018-02-24 1831 F6KOP         59  77     F6BFQ         59  55    
QSO:  7112 PH 2018-02-24 1833 F6KOP         59  77     YL3CW         59  138   
QSO: 14160 PH 2018-02-24 1833 F6KOP         59  77     FM5AN         59  FM    
QSO: 14242 PH 2018-02-24 1834 F6KOP         59  77     AF1Q          59  001   
QSO: 14242 PH 2018-02-24 1835 F6KOP         59  77     KA1GIJ        59  004   
QSO: 14242 PH 2018-02-24 1835 F6KOP         59  77     KI4MJK        59  003   
QSO: 14242 PH 2018-02-24 1836 F6KOP         59  77     WV8DCR        59  001   
QSO:  3745 PH 2018-02-24 1836 F6KOP         59  77     SP1GA         59  170   
QSO: 14242 PH 2018-02-24 1836 F6KOP         59  77     F5GVA         59  77    
QSO: 14242 PH 2018-02-24 1838 F6KOP         59  77     KF3F          59  007   
QSO: 14242 PH 2018-02-24 1838 F6KOP         59  77     F8DRE         59  28    
QSO: 14242 PH 2018-02-24 1839 F6KOP         59  77     K2MFY         59  004   
QSO:  3745 PH 2018-02-24 1839 F6KOP         59  77     F4DSE         59  16    
QSO: 14242 PH 2018-02-24 1839 F6KOP         59  77     KX4GG         59  003   
QSO:  7098 PH 2018-02-24 1840 F6KOP         59  77     YO6HEM/QRP    59  004   
QSO: 14242 PH 2018-02-24 1840 F6KOP         59  77     VE3AD         59  002   
QSO: 14242 PH 2018-02-24 1840 F6KOP         59  77     KM4IAJ        59  008   
QSO:  7098 PH 2018-02-24 1840 F6KOP         59  77     LZ1PUB        59  032   
QSO: 14242 PH 2018-02-24 1842 F6KOP         59  77     VA2RIO        59  006   
QSO: 14242 PH 2018-02-24 1842 F6KOP         59  77     K4RU          59  008   
QSO:  7098 PH 2018-02-24 1842 F6KOP         59  77     F4DSE         59  16    
QSO: 14242 PH 2018-02-24 1843 F6KOP         59  77     N8MZ          59  002   
QSO: 14242 PH 2018-02-24 1843 F6KOP         59  77     KD2MHV        59  001   
QSO:  7098 PH 2018-02-24 1843 F6KOP         59  77     LZ1DM         59  016   
QSO:  7098 PH 2018-02-24 1844 F6KOP         59  77     F5HPY         59  85    
QSO:  7098 PH 2018-02-24 1845 F6KOP         59  77     4L4GB         59  021   
QSO: 14242 PH 2018-02-24 1845 F6KOP         59  77     KB3RHR/M      59  001   
QSO: 14242 PH 2018-02-24 1846 F6KOP         59  77     VE2XBO        59  002   
QSO:  7098 PH 2018-02-24 1847 F6KOP         59  77     IT9GHW        59  001   
QSO:  7098 PH 2018-02-24 1848 F6KOP         59  77     YL1XN         59  155   
QSO:  7098 PH 2018-02-24 1849 F6KOP         59  77     F8BUI         59  45    
QSO:  3668 PH 2018-02-24 1855 F6KOP         59  77     F6KQV         59  67    
QSO:  3658 PH 2018-02-24 1855 F6KOP         59  77     F8DHE         59  42    
QSO:  3642 PH 2018-02-24 1857 F6KOP         59  77     F6HPP         59  02    
QSO:  7157 PH 2018-02-24 1857 F6KOP         59  77     TM5L          59  71    
QSO:  3661 PH 2018-02-24 1858 F6KOP         59  77     F5BSB         59  12    
QSO:  3722 PH 2018-02-24 1859 F6KOP         59  77     F4HQZ         59  29    
QSO:  3690 PH 2018-02-24 1859 F6KOP         59  77     F4DPW         59  95    
QSO:  3675 PH 2018-02-24 1859 F6KOP         59  77     F5IQA         59  01    
QSO:  7099 PH 2018-02-24 1902 F6KOP         59  77     RZ2D          59  023   
QSO:  3682 PH 2018-02-24 1902 F6KOP         59  77     TM2B          59  03    
QSO:  3735 PH 2018-02-24 1906 F6KOP         59  77     F4FRF         59  42    
QSO:  3735 PH 2018-02-24 1906 F6KOP         59  77     F5OZC         59  49    
QSO:  3735 PH 2018-02-24 1907 F6KOP         59  77     DM90AIW       59  102   
QSO:  3735 PH 2018-02-24 1908 F6KOP         59  77     DF5DY         59  002   
QSO:  3735 PH 2018-02-24 1909 F6KOP         59  77     F1GZV         59  84    
QSO:  3774 PH 2018-02-24 1910 F6KOP         59  77     F6HQP         59  73    
QSO:  3651 PH 2018-02-24 1913 F6KOP         59  77     F6APE         59  49    
QSO:  3647 PH 2018-02-24 1914 F6KOP         59  77     TM5OTT        59  37    
QSO:  3637 PH 2018-02-24 1915 F6KOP         59  77     F5BQV         59  56    
QSO:  3627 PH 2018-02-24 1916 F6KOP         59  77     F4KKH         59  28    
QSO:  3619 PH 2018-02-24 1917 F6KOP         59  77     F6KLO         59  19    
QSO:  3694 PH 2018-02-24 2022 F6KOP         59  77     F8KGZ         59  54    
QSO:  3676 PH 2018-02-24 2022 F6KOP         59  77     F5OHM         59  36    
QSO:  3661 PH 2018-02-24 2023 F6KOP         59  77     F5KMB         59  60    
QSO:  3615 PH 2018-02-24 2023 F6KOP         59  77     F6KRK         59  78    
QSO:  7111 PH 2018-02-24 2025 F6KOP         59  77     FG5GP         59  FG    
QSO:  3691 PH 2018-02-24 2025 F6KOP         59  77     F6EBA         59  48    
QSO:  7140 PH 2018-02-24 2025 F6KOP         59  77     FG4NN         59  FG    
QSO:  3703 PH 2018-02-24 2027 F6KOP         59  77     TM5G          59  44    
QSO:  3711 PH 2018-02-24 2028 F6KOP         59  77     F6KAT         59  57    
QSO:  3720 PH 2018-02-24 2029 F6KOP         59  77     F6KBO         59  22    
QSO:  3720 PH 2018-02-24 2032 F6KOP         59  77     F5VBD         59  73    
QSO:  3720 PH 2018-02-24 2032 F6KOP         59  77     F5IRQ         59  85    
QSO:  3720 PH 2018-02-24 2033 F6KOP         59  77     F8AHQ/P       59  39    
QSO:  3720 PH 2018-02-24 2035 F6KOP         59  77     F4DLL         59  93    
QSO:  3720 PH 2018-02-24 2035 F6KOP         59  77     F4FAO         59  85    
QSO:  3720 PH 2018-02-24 2036 F6KOP         59  77     F4GKP         59  87    
QSO:  3720 PH 2018-02-24 2037 F6KOP         59  77     F8CPA         59  56    
QSO:  3720 PH 2018-02-24 2037 F6KOP         59  77     F5HB          59  33    
QSO:  3720 PH 2018-02-24 2037 F6KOP         59  77     F6BCC         59  17    
QSO:  3720 PH 2018-02-24 2039 F6KOP         59  77     DJ7FY         59  012   
QSO:  3720 PH 2018-02-24 2039 F6KOP         59  77     F8NAN         59  63    
QSO:  3720 PH 2018-02-24 2041 F6KOP         59  77     F4VSE         59  59    
QSO:  3720 PH 2018-02-24 2041 F6KOP         59  77     F5LUZ         59  26    
QSO:  3720 PH 2018-02-24 2043 F6KOP         59  77     F1ROA         59  87    
QSO:  3720 PH 2018-02-24 2044 F6KOP         59  77     F9OE          59  29    
QSO:  3720 PH 2018-02-24 2045 F6KOP         59  77     F6GTH         59  47    
QSO:  3720 PH 2018-02-24 2046 F6KOP         59  77     HA5PL         59  075   
QSO:  3720 PH 2018-02-24 2047 F6KOP         59  77     F4HXJ         59  29    
QSO:  3664 PH 2018-02-24 2049 F6KOP         59  77     F8FUA         59  14    
QSO:  3673 PH 2018-02-24 2051 F6KOP         59  77     F5LBL         59  30    
QSO:  7103 PH 2018-02-24 2052 F6KOP         59  77     SP8JUS        59  004   
QSO:  7125 PH 2018-02-24 2054 F6KOP         59  77     CN8SG         59  255   
QSO:  3720 PH 2018-02-24 2057 F6KOP         59  77     F5CYM         59  35    
QSO:  7103 PH 2018-02-24 2057 F6KOP         59  77     IT9FRD        59  073   
QSO:  7103 PH 2018-02-24 2058 F6KOP         59  77     TA4RC         59  054   
QSO:  3720 PH 2018-02-24 2059 F6KOP         59  77     F1DZF         59  68    
QSO:  3720 PH 2018-02-24 2101 F6KOP         59  77     OO4P          59  073   
QSO:  7168 PH 2018-02-24 2102 F6KOP         59  77     F8CFU         59  63    
QSO:  3720 PH 2018-02-24 2103 F6KOP         59  77     F1MGE         59  13    
QSO:  3720 PH 2018-02-24 2104 F6KOP         59  77     F4FSB         59  49    
QSO:  3720 PH 2018-02-24 2104 F6KOP         59  77     F6CTT         59  35    
QSO:  7140 PH 2018-02-24 2105 F6KOP         59  77     IU8AIB        59  001   
QSO:  3720 PH 2018-02-24 2105 F6KOP         59  77     F4FYV         59  45    
QSO:  3720 PH 2018-02-24 2106 F6KOP         59  77     F6DZD         59  56    
QSO:  3720 PH 2018-02-24 2107 F6KOP         59  77     F4EAU         59  91    
QSO:  3720 PH 2018-02-24 2108 F6KOP         59  77     F6BTX         59  82    
QSO:  3720 PH 2018-02-24 2109 F6KOP         59  77     IK8UND        59  233   
QSO:  7140 PH 2018-02-24 2110 F6KOP         59  77     AA3GZ         59  003   
QSO:  3678 PH 2018-02-24 2113 F6KOP         59  77     F4ENJ         59  72    
QSO:  3662 PH 2018-02-24 2116 F6KOP         59  77     F5KOU         59  80    
QSO:  3662 PH 2018-02-24 2117 F6KOP         59  77     F5JJE         59  17    
QSO:  3662 PH 2018-02-24 2118 F6KOP         59  77     F5ANZ         59  73    
QSO:  3662 PH 2018-02-24 2119 F6KOP         59  77     F1POG         59  03    
QSO:  7138 PH 2018-02-24 2119 F6KOP         59  77     F5OTS/P       59  58    
QSO:  3662 PH 2018-02-24 2119 F6KOP         59  77     F5PVX         59  83    
QSO:  3662 PH 2018-02-24 2119 F6KOP         59  77     F4CTG         59  85    
QSO:  3662 PH 2018-02-24 2119 F6KOP         59  77     F4TXU         59  30    
QSO:  3662 PH 2018-02-24 2120 F6KOP         59  77     HB3YAP        59  011   
QSO:  3662 PH 2018-02-24 2121 F6KOP         59  77     F4EPM         59  88    
QSO:  3662 PH 2018-02-24 2121 F6KOP         59  77     F4CHF         59  74    
QSO:  3662 PH 2018-02-24 2121 F6KOP         59  77     F1MQJ         59  35    
QSO:  3662 PH 2018-02-24 2122 F6KOP         59  77     F6CZV/P       59  29    
QSO:  3662 PH 2018-02-24 2123 F6KOP         59  77     PE1FTV        59  099   
QSO:  3662 PH 2018-02-24 2126 F6KOP         59  77     F6DHI         59  13    
QSO:  3662 PH 2018-02-24 2127 F6KOP         59  77     F4ASS         59  42    
QSO:  3662 PH 2018-02-24 2128 F6KOP         59  77     TK4LS         59  2B    
QSO:  3662 PH 2018-02-24 2129 F6KOP         59  77     TM5J          59  31    
QSO:  3662 PH 2018-02-24 2131 F6KOP         59  77     F4BYF         59  44    
QSO:  3662 PH 2018-02-24 2132 F6KOP         59  77     F5AUB         59  81    
QSO:  3662 PH 2018-02-24 2133 F6KOP         59  77     F4AQG/QRP     59  13    
QSO:  3662 PH 2018-02-24 2133 F6KOP         59  77     F4CUO         59  31    
QSO:  3662 PH 2018-02-24 2134 F6KOP         59  77     F4DZR         59  83    
QSO:  3662 PH 2018-02-24 2135 F6KOP         59  77     F1GRH/P       59  54    
QSO:  3662 PH 2018-02-24 2136 F6KOP         59  77     F5KSE         59  31    
QSO:  3662 PH 2018-02-24 2136 F6KOP         59  77     F5JU          59  35    
QSO:  3662 PH 2018-02-24 2137 F6KOP         59  77     F4HVE         59  63    
QSO:  3662 PH 2018-02-24 2137 F6KOP         59  77     F4EZC         59  44    
QSO:  3662 PH 2018-02-24 2138 F6KOP         59  77     F6GWL         59  33    
QSO:  7185 PH 2018-02-24 2140 F6KOP         59  77     FM4RU         59  FM    
QSO:  7145 PH 2018-02-24 2141 F6KOP         59  77     YP0C          59  568   
QSO:  3662 PH 2018-02-24 2142 F6KOP         59  77     PA/F8GFK      59  096   
QSO:  3662 PH 2018-02-24 2143 F6KOP         59  77     F4EVV         59  72    
QSO:  3662 PH 2018-02-24 2145 F6KOP         59  77     F6FGH         59  49    
QSO:  3662 PH 2018-02-24 2146 F6KOP         59  77     F8UFT         59  66    
QSO:  3662 PH 2018-02-24 2147 F6KOP         59  77     F4AIT         59  22    
QSO:  3662 PH 2018-02-24 2147 F6KOP         59  77     F8BXS         59  01    
QSO:  3662 PH 2018-02-24 2148 F6KOP         59  77     F5SKW         59  68    
QSO:  3662 PH 2018-02-24 2150 F6KOP         59  77     F4GNB         59  46    
QSO:  3662 PH 2018-02-24 2151 F6KOP         59  77     F2VX          59  33    
QSO:  3662 PH 2018-02-24 2152 F6KOP         59  77     F4GOU/P       59  16    
QSO:  3662 PH 2018-02-24 2152 F6KOP         59  77     F8FLK         59  80    
QSO:  3662 PH 2018-02-24 2153 F6KOP         59  77     F5MFI         59  45    
QSO:  3662 PH 2018-02-24 2154 F6KOP         59  77     F8FZC         59  17    
QSO:  3662 PH 2018-02-24 2154 F6KOP         59  77     F1OKV         59  19    
QSO:  3662 PH 2018-02-24 2155 F6KOP         59  77     F6BHK         59  26    
QSO:  3662 PH 2018-02-24 2156 F6KOP         59  77     F6BQG         59  35    
QSO:  3662 PH 2018-02-24 2158 F6KOP         59  77     F6COW         59  44    
QSO:  7147 PH 2018-02-24 2200 F6KOP         59  77     FM5AN         59  FM    
QSO:  3662 PH 2018-02-24 2201 F6KOP         59  77     NL2GP         59  002   
QSO:  3662 PH 2018-02-24 2202 F6KOP         59  77     F5AGB         59  77    
QSO:  3662 PH 2018-02-24 2205 F6KOP         59  77     SO5MAX        59  026   
QSO:  3662 PH 2018-02-24 2205 F6KOP         59  77     F5KEQ         59  44    
QSO:  3662 PH 2018-02-24 2205 F6KOP         59  77     F4GNN         59  61    
QSO:  3662 PH 2018-02-24 2206 F6KOP         59  77     F6IWW         59  08    
QSO:  3662 PH 2018-02-24 2206 F6KOP         59  77     F4FQE         59  34    
QSO:  3662 PH 2018-02-24 2207 F6KOP         59  77     F5OVZ         59  24    
QSO:  3662 PH 2018-02-24 2208 F6KOP         59  77     F8EBY         59  54    
QSO:  3662 PH 2018-02-24 2210 F6KOP         59  77     PA1H          59  072   
QSO:  3662 PH 2018-02-24 2210 F6KOP         59  77     F1HGH         59  13    
QSO:  3662 PH 2018-02-24 2211 F6KOP         59  77     F8KUQ         59  33    
QSO:  3662 PH 2018-02-24 2211 F6KOP         59  77     F4GTB         59  77    
QSO:  3662 PH 2018-02-24 2214 F6KOP         59  77     ON6WF         59  022   
QSO:  3662 PH 2018-02-24 2215 F6KOP         59  77     F8KIS         59  17    
QSO:  3662 PH 2018-02-24 2215 F6KOP         59  77     F6DCQ         59  74    
QSO:  7197 PH 2018-02-24 2215 F6KOP         59  77     TM5G          59  44    
QSO:  3662 PH 2018-02-24 2216 F6KOP         59  77     IT9FRX        59  110   
QSO:  3662 PH 2018-02-24 2218 F6KOP         59  77     F6DXL         59  17    
QSO:  3662 PH 2018-02-24 2219 F6KOP         59  77     F5TLZ         59  54    
QSO:  3662 PH 2018-02-24 2220 F6KOP         59  77     F6KUP         59  55    
QSO:  3662 PH 2018-02-24 2220 F6KOP         59  77     F4HHY         59  77    
QSO:  3662 PH 2018-02-24 2221 F6KOP         59  77     F6BGH         59  57    
QSO:  3662 PH 2018-02-24 2222 F6KOP         59  77     F1UDC         59  75    
QSO:  3662 PH 2018-02-24 2224 F6KOP         59  77     F6AVK         59  73    
QSO:  3662 PH 2018-02-24 2226 F6KOP         59  77     GM4ATA        59  003   
QSO:  3662 PH 2018-02-24 2228 F6KOP         59  77     DO4JS         59  062   
QSO:  7180 PH 2018-02-24 2228 F6KOP         59  77     FR4QT         59  FR    
QSO:  3662 PH 2018-02-24 2229 F6KOP         59  77     F1DXQ         59  46    
QSO:  3662 PH 2018-02-24 2230 F6KOP         59  77     F5GGL         59  33    
QSO:  3662 PH 2018-02-24 2233 F6KOP         59  77     F1GLJ         59  19    
QSO:  3662 PH 2018-02-24 2233 F6KOP         59  77     F4ETT         59  58    
QSO:  3662 PH 2018-02-24 2234 F6KOP         59  77     F8GGZ         59  39    
QSO:  3662 PH 2018-02-24 2235 F6KOP         59  77     F5UDM         59  51    
QSO:  3662 PH 2018-02-24 2235 F6KOP         59  77     F4GGT         59  44    
QSO:  7126 PH 2018-02-24 2236 F6KOP         59  77     FY5KE         59  FY    
QSO:  3662 PH 2018-02-24 2237 F6KOP         59  77     F1TZE         59  60    
QSO:  3662 PH 2018-02-24 2238 F6KOP         59  77     F5MIV         59  62    
QSO:  3662 PH 2018-02-24 2239 F6KOP         59  77     F6KJG         59  10    
QSO:  3662 PH 2018-02-24 2240 F6KOP         59  77     DF3TE         59  078   
QSO:  3662 PH 2018-02-24 2241 F6KOP         59  77     F4HWJ         59  49    
QSO:  3662 PH 2018-02-24 2241 F6KOP         59  77     F6ILO         59  49    
QSO:  3662 PH 2018-02-24 2242 F6KOP         59  77     F5NKX         59  50    
QSO:  3662 PH 2018-02-24 2242 F6KOP         59  77     F4GPL         59  78    
QSO:  3662 PH 2018-02-24 2243 F6KOP         59  77     F6ITQ         59  33    
QSO:  3662 PH 2018-02-24 2245 F6KOP         59  77     F5MNO         59  59    
QSO:  3662 PH 2018-02-24 2246 F6KOP         59  77     F6ERL         59  06    
QSO:  3662 PH 2018-02-24 2247 F6KOP         59  77     YL3CW         59  190   
QSO:  3662 PH 2018-02-24 2247 F6KOP         59  77     F9SS          59  51    
QSO:  3662 PH 2018-02-24 2250 F6KOP         59  77     F4HYU         59  19    
QSO:  3662 PH 2018-02-24 2252 F6KOP         59  77     SV1CQN        59  018   
QSO:  3662 PH 2018-02-24 2255 F6KOP         59  77     F5GBS         59  49    
QSO:  3662 PH 2018-02-24 2255 F6KOP         59  77     F6DHA         59  51    
QSO:  3662 PH 2018-02-24 2256 F6KOP         59  77     PA1VD         59  026   
QSO:  3662 PH 2018-02-24 2259 F6KOP         59  77     F1PYN         59  69    
QSO:  3743 PH 2018-02-24 2302 F6KOP         59  77     TM5XR         59  86    
QSO:  7119 PH 2018-02-24 2302 F6KOP         59  77     CT7ATX        59  340   
QSO:  3642 PH 2018-02-24 2305 F6KOP         59  77     F4FRX         59  82    
QSO:  7119 PH 2018-02-24 2306 F6KOP         59  77     SV1CQN        59  022   
QSO:  3662 PH 2018-02-24 2307 F6KOP         59  77     F4HQK         59  13    
QSO:  7119 PH 2018-02-24 2307 F6KOP         59  77     TO3Z          59  FG    
QSO:  7119 PH 2018-02-24 2308 F6KOP         59  77     TM2B          59  03    
QSO:  3662 PH 2018-02-24 2308 F6KOP         59  77     DF2IY         59  049   
QSO:  3662 PH 2018-02-24 2309 F6KOP         59  77     GW5R          59  305   
QSO:  7119 PH 2018-02-24 2309 F6KOP         59  77     YO7MSJ        59  006   
QSO:  3662 PH 2018-02-24 2310 F6KOP         59  77     F5PNI         59  33    
QSO:  3662 PH 2018-02-24 2310 F6KOP         59  77     TM2D          59  32    
QSO:  7119 PH 2018-02-24 2311 F6KOP         59  77     F4DPW         59  95    
QSO:  3662 PH 2018-02-24 2311 F6KOP         59  77     F8VNU         59  34    
QSO:  7119 PH 2018-02-24 2315 F6KOP         59  77     TM2T          59  13    
QSO:  3662 PH 2018-02-24 2315 F6KOP         59  77     F6DCI         59  58    
QSO:  3662 PH 2018-02-24 2316 F6KOP         59  77     F2AI          59  77    
QSO:  3662 PH 2018-02-24 2317 F6KOP         59  77     F6BNX         59  06    
QSO:  7119 PH 2018-02-24 2317 F6KOP         59  77     VE2VNH        59  025   
QSO:  7119 PH 2018-02-24 2317 F6KOP         59  77     F8KLY         59  69    
QSO:  3662 PH 2018-02-24 2318 F6KOP         59  77     F5NLG         59  22    
QSO:  3662 PH 2018-02-24 2319 F6KOP         59  77     F6KSO         59  49    
QSO:  3662 PH 2018-02-24 2320 F6KOP         59  77     DL4MFR        59  061   
QSO:  3662 PH 2018-02-24 2325 F6KOP         59  77     ON8ZA         59  025   
QSO:  3662 PH 2018-02-24 2326 F6KOP         59  77     DC9BG         59  005   
QSO:  3662 PH 2018-02-24 2328 F6KOP         59  77     F6KJJ         59  38    
QSO:  3662 PH 2018-02-24 2328 F6KOP         59  77     TM55M         59  55    
QSO:  3662 PH 2018-02-24 2330 F6KOP         59  77     F4BWI         59  76    
QSO:  3662 PH 2018-02-24 2334 F6KOP         59  77     IQ5CQ         59  027   
QSO:  3662 PH 2018-02-24 2339 F6KOP         59  77     F8AWE         59  67    
QSO:  3662 PH 2018-02-24 2340 F6KOP         59  77     F4HHL         59  95    
QSO:  7119 PH 2018-02-24 2340 F6KOP         59  77     TM5OTT        59  37    
