START-OF-LOG: 3.0
CONTEST: ARRL-160
LOCATION: NNJ
CALLSIGN: W2ID
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: 160M
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CREATED-BY: N1MM LOGGER+ 1.0.7342.0
CLUB: Frankford Radio Club
OPERATORS: W2ID
HQ-CATEGORY: Single Operator, High Power
HQ-GRID-LOCATOR: FN20ot
QSO: 1823 CW 2019-12-07 2303 W2ID 599 NNJ ZF9CW 599
QSO: 1827 CW 2019-12-08 1340 W2ID 599 NNJ N7RQ 599 AZ
QSO: 1827 CW 2019-12-08 1340 W2ID 599 NNJ K3SEW 599 WPA
QSO: 1827 CW 2019-12-08 1340 W2ID 599 NNJ K1TR 599 NH
QSO: 1827 CW 2019-12-08 1341 W2ID 599 NNJ K4CWW 599 AL
QSO: 1827 CW 2019-12-08 1342 W2ID 599 NNJ W1RAN 599 CT
QSO: 1827 CW 2019-12-08 1343 W2ID 599 NNJ K6AM 599 SDG
QSO: 1827 CW 2019-12-08 1346 W2ID 599 NNJ K3TN 599 MDC
QSO: 1827 CW 2019-12-08 1347 W2ID 599 NNJ W4KLY 599 GA
QSO: 1827 CW 2019-12-08 1350 W2ID 599 NNJ WG8Y 599 NC
QSO: 1827 CW 2019-12-08 1350 W2ID 599 NNJ N0AV 599 IA
QSO: 1827 CW 2019-12-08 1351 W2ID 599 NNJ KS4X 599 TN
QSO: 1827 CW 2019-12-08 1352 W2ID 599 NNJ W5PET 599 KY
QSO: 1827 CW 2019-12-08 1354 W2ID 599 NNJ K9BGL 599 IL
QSO: 1827 CW 2019-12-08 1355 W2ID 599 NNJ WB2RPW 599 OH
QSO: 1827 CW 2019-12-08 1356 W2ID 599 NNJ K9MA 599 WI
QSO: 1827 CW 2019-12-08 1358 W2ID 599 NNJ KA8CNI 599 OH
QSO: 1827 CW 2019-12-08 1359 W2ID 599 NNJ KV2X 599 WNY
QSO: 1827 CW 2019-12-08 1402 W2ID 599 NNJ N4AF 599 NC
QSO: 1827 CW 2019-12-08 1402 W2ID 599 NNJ NE1B 599 NH
QSO: 1827 CW 2019-12-08 1403 W2ID 599 NNJ K9ZO 599 IL
QSO: 1827 CW 2019-12-08 1404 W2ID 599 NNJ K2YAZ 599 MI
QSO: 1827 CW 2019-12-08 1407 W2ID 599 NNJ WZ9Z 599 IN
QSO: 1827 CW 2019-12-08 1409 W2ID 599 NNJ N3ND 599 NC
QSO: 1827 CW 2019-12-08 1410 W2ID 599 NNJ K8BKM 599 MI
QSO: 1827 CW 2019-12-08 1412 W2ID 599 NNJ ND3R 599 WPA
QSO: 1827 CW 2019-12-08 1412 W2ID 599 NNJ W5KI 599 AR
QSO: 1827 CW 2019-12-08 1413 W2ID 599 NNJ KI0I 599 MO
QSO: 1827 CW 2019-12-08 1414 W2ID 599 NNJ NR1DX 599 WCF
QSO: 1827 CW 2019-12-08 1416 W2ID 599 NNJ K4RUM 599 NLI
QSO: 1827 CW 2019-12-08 1418 W2ID 599 NNJ K8RQX 599 MI
QSO: 1827 CW 2019-12-08 1419 W2ID 599 NNJ K2ZF 599 NNJ
END-OF-LOG:
