START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: K8GL
LOCATION: MI
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 1593086
NAME: Greg Surma
OPERATORS: K8GL
CLUB: Bay Area DXers
CREATED-BY: NA Version 10.53
SOAPBOX: Excellent! Thanks for all the QSO's.  Africa was well represented.
QSO: 14000 CW 2019-11-24 1519 K8GL         599  04   DM3M         599 14
QSO: 14000 CW 2019-11-24 1519 K8GL         599  04   DF6FQ        599 14
QSO: 14000 CW 2019-11-24 1519 K8GL         599  04   IZ2BZT       599 15
QSO: 14000 CW 2019-11-24 1520 K8GL         599  04   S57NL        599 15
QSO: 14000 CW 2019-11-24 1520 K8GL         599  04   DH2FW        599 14
QSO: 14000 CW 2019-11-24 1521 K8GL         599  04   IK5OWC       599 15
QSO: 14000 CW 2019-11-24 1522 K8GL         599  04   OM3CPF       599 15
QSO: 14000 CW 2019-11-24 1523 K8GL         599  04   DL2GPK       599 14
QSO: 14000 CW 2019-11-24 1523 K8GL         599  04   GD5F         599 14
QSO: 14000 CW 2019-11-24 1526 K8GL         599  04   IV3DRP       599 15
QSO: 14000 CW 2019-11-24 1528 K8GL         599  04   IS0ESG       599 15
QSO: 14000 CW 2019-11-24 1528 K8GL         599  04   PG4I         599 14
QSO: 14000 CW 2019-11-24 1529 K8GL         599  04   UR3GU        599 16
QSO: 14000 CW 2019-11-24 1530 K8GL         599  04   GU7DAI       599 14
QSO: 21000 CW 2019-11-24 1533 K8GL         599  04   CR2X         599 14
QSO: 21000 CW 2019-11-24 1534 K8GL         599  04   ED5R         599 14
QSO: 21000 CW 2019-11-24 1535 K8GL         599  04   EA8/OL1A     599 33
QSO: 21000 CW 2019-11-24 1537 K8GL         599  04   EI5KF        599 14
QSO: 21000 CW 2019-11-24 1539 K8GL         599  04   YN2CC        599 07
QSO: 21000 CW 2019-11-24 1542 K8GL         599  04   PX2A         599 11
QSO: 21000 CW 2019-11-24 1544 K8GL         599  04   IM0SDX       599 15
QSO: 21000 CW 2019-11-24 1546 K8GL         599  04   3B8M         599 39
QSO: 21000 CW 2019-11-24 1547 K8GL         599  04   9G5W         599 35
QSO: 21000 CW 2019-11-24 1547 K8GL         599  04   EA5RS        599 14
QSO: 21000 CW 2019-11-24 1549 K8GL         599  04   V55A         599 38
QSO: 21000 CW 2019-11-24 1550 K8GL         599  04   CR3W         599 33
QSO: 21000 CW 2019-11-24 1553 K8GL         599  04   8R1/AG6UT    599 09
QSO: 21000 CW 2019-11-24 1554 K8GL         599  04   VP2MDM       599 08
QSO: 21000 CW 2019-11-24 1555 K8GL         599  04   PJ2T         599 09
QSO: 21000 CW 2019-11-24 1556 K8GL         599  04   6V7A         599 35
QSO: 21000 CW 2019-11-24 1556 K8GL         599  04   II9P         599 15
QSO: 21000 CW 2019-11-24 1557 K8GL         599  04   TM6M         599 14
QSO: 21000 CW 2019-11-24 1602 K8GL         599  04   ED1R         599 14
QSO: 21000 CW 2019-11-24 1603 K8GL         599  04   TK0C         599 15
QSO: 21000 CW 2019-11-24 1607 K8GL         599  04   CT3KN        599 33
QSO: 21000 CW 2019-11-24 1614 K8GL         599  04   EF2X         599 14
QSO: 21000 CW 2019-11-24 1615 K8GL         599  04   EA3DU        599 14
QSO: 21000 CW 2019-11-24 1617 K8GL         599  04   CT7/G4BJM    599 14
QSO: 21000 CW 2019-11-24 1619 K8GL         599  04   V26K         599 08
QSO: 21000 CW 2019-11-24 1622 K8GL         599  04   CR3S         599 33
QSO: 21000 CW 2019-11-24 1624 K8GL         599  04   ZW8T         599 11
QSO: 21000 CW 2019-11-24 1634 K8GL         599  04   LU2WA        599 13
QSO: 21000 CW 2019-11-24 1635 K8GL         599  04   OA4SS        599 10
QSO: 21000 CW 2019-11-24 1637 K8GL         599  04   PY2RH        599 11
QSO: 21000 CW 2019-11-24 1639 K8GL         599  04   PP5BZ        599 11
QSO: 14000 CW 2019-11-24 1641 K8GL         599  04   P40C         599 09
QSO: 14000 CW 2019-11-24 1643 K8GL         599  04   EA1WX        599 14
QSO: 14000 CW 2019-11-24 1645 K8GL         599  04   S52AU        599 15
QSO: 14000 CW 2019-11-24 1646 K8GL         599  04   IM0SDX       599 15
QSO: 14000 CW 2019-11-24 1650 K8GL         599  04   E73B         599 15
QSO: 14000 CW 2019-11-24 1654 K8GL         599  04   EC4TA        599 14
QSO: 14000 CW 2019-11-24 1654 K8GL         599  04   CN3A         599 33
QSO: 14000 CW 2019-11-24 1657 K8GL         599  04   S57S         599 15
QSO: 14000 CW 2019-11-24 1658 K8GL         599  04   EA7URO       599 14
QSO: 14000 CW 2019-11-24 1700 K8GL         599  04   VE2IM        599 02
QSO: 14000 CW 2019-11-24 1702 K8GL         599  04   PA3AAV       599 14
QSO: 14000 CW 2019-11-24 1702 K8GL         599  04   GM4X         599 14
QSO: 14000 CW 2019-11-24 1703 K8GL         599  04   IW5EDI       599 15
QSO: 14000 CW 2019-11-24 1703 K8GL         599  04   LA9OI        599 14
QSO: 14000 CW 2019-11-24 1705 K8GL         599  04   EA1GT        599 14
QSO: 14000 CW 2019-11-24 1706 K8GL         599  04   I2BRT        599 15
QSO: 14000 CW 2019-11-24 1707 K8GL         599  04   EA3PT        599 14
QSO: 14000 CW 2019-11-24 1708 K8GL         599  04   4O4T         599 15
QSO: 14000 CW 2019-11-24 1710 K8GL         599  04   N7GL         599 03
QSO: 14000 CW 2019-11-24 1711 K8GL         599  04   OK7O         599 15
QSO: 14000 CW 2019-11-24 1711 K8GL         599  04   F6FET        599 14
QSO: 14000 CW 2019-11-24 1712 K8GL         599  04   IK5AMB       599 15
QSO: 14000 CW 2019-11-24 1714 K8GL         599  04   HB9IJC       599 14
QSO: 14000 CW 2019-11-24 1715 K8GL         599  04   N7LKL        599 03
QSO: 14000 CW 2019-11-24 1716 K8GL         599  04   IK1JJM       599 15
QSO: 14000 CW 2019-11-24 1718 K8GL         599  04   HB9CA        599 14
QSO: 14000 CW 2019-11-24 1718 K8GL         599  04   DL6NDW       599 14
QSO: 14000 CW 2019-11-24 1719 K8GL         599  04   CR3DX        599 33
QSO: 14000 CW 2019-11-24 1724 K8GL         599  04   ON4LDP       599 14
QSO: 14000 CW 2019-11-24 1725 K8GL         599  04   HC0T         599 10
QSO: 14000 CW 2019-11-24 1725 K8GL         599  04   GM7R         599 14
QSO: 14000 CW 2019-11-24 1726 K8GL         599  04   CR3W         599 33
QSO: 14000 CW 2019-11-24 1739 K8GL         599  04   VA7ST        599 03
QSO: 14000 CW 2019-11-24 1748 K8GL         599  04   ZD7W         599 36
QSO: 14000 CW 2019-11-24 1750 K8GL         599  04   CO2AME       599 08
QSO: 14000 CW 2019-11-24 1752 K8GL         599  04   EA8DIG       599 33
QSO: 14000 CW 2019-11-24 1755 K8GL         599  04   VE7NY        599 03
QSO: 14000 CW 2019-11-24 1756 K8GL         599  04   HA8DU        599 15
QSO: 14000 CW 2019-11-24 1758 K8GL         599  04   DA1A         599 14
QSO: 14000 CW 2019-11-24 1800 K8GL         599  04   TK5MH        599 15
QSO: 14000 CW 2019-11-24 1800 K8GL         599  04   IK8BIZ       599 15
QSO: 14000 CW 2019-11-24 1803 K8GL         599  04   IK8BIZ       599 14
QSO: 14000 CW 2019-11-24 1805 K8GL         599  04   EA1AOQ       599 14
QSO: 14000 CW 2019-11-24 1805 K8GL         599  04   LZ5DD        599 20
QSO: 14000 CW 2019-11-24 1806 K8GL         599  04   IT9JGX       599 15
QSO: 14000 CW 2019-11-24 1807 K8GL         599  04   IT9PPG       599 15
QSO: 14000 CW 2019-11-24 1807 K8GL         599  04   F5PHY        599 14
QSO: 14000 CW 2019-11-24 1808 K8GL         599  04   EB2RA        599 14
QSO: 14000 CW 2019-11-24 1808 K8GL         599  04   KW7A         599 03
QSO: 14000 CW 2019-11-24 1809 K8GL         599  04   YU1LM        599 15
QSO: 14000 CW 2019-11-24 1810 K8GL         599  04   IK0ISD       599 15
QSO: 14000 CW 2019-11-24 1811 K8GL         599  04   EF5F         599 14
QSO: 14000 CW 2019-11-24 1812 K8GL         599  04   VE7JKZ       599 03
QSO: 14000 CW 2019-11-24 1814 K8GL         599  04   IZ5EBL       599 15
QSO: 14000 CW 2019-11-24 1815 K8GL         599  04   VA7MG        599 03
QSO: 14000 CW 2019-11-24 1815 K8GL         599  04   S55KA        599 15
QSO: 14000 CW 2019-11-24 1817 K8GL         599  04   VE7YBH       599 03
QSO: 21000 CW 2019-11-24 1819 K8GL         599  04   ZM1A         599 32
QSO: 21000 CW 2019-11-24 1823 K8GL         599  04   FM5KC        599 08
QSO: 14000 CW 2019-11-24 1840 K8GL         599  04   ZS1C         599 38
QSO: 14000 CW 2019-11-24 1845 K8GL         599  04   VE6SV        599 04
QSO: 14000 CW 2019-11-24 1849 K8GL         599  04   EA8TZ        599 33
QSO: 14000 CW 2019-11-24 1849 K8GL         599  04   VE3TW        599 04
QSO: 14000 CW 2019-11-24 1850 K8GL         599  04   EA8DP        599 33
QSO: 14000 CW 2019-11-24 1850 K8GL         599  04   IU1DUB/MM    599 37
QSO: 14000 CW 2019-11-24 1851 K8GL         599  04   VE6CSX       599 04
QSO: 14000 CW 2019-11-24 1852 K8GL         599  04   CT7AUP       599 14
QSO: 14000 CW 2019-11-24 1853 K8GL         599  04   EA8GO        599 33
QSO: 14000 CW 2019-11-24 1853 K8GL         599  04   K1PL         599 05
QSO: 14000 CW 2019-11-24 1854 K8GL         599  04   F6IPQ        599 14
QSO: 14000 CW 2019-11-24 1901 K8GL         599  04   EA2AFV       599 14
QSO: 14000 CW 2019-11-24 1903 K8GL         599  04   VA7KO        599 03
QSO: 14000 CW 2019-11-24 1903 K8GL         599  04   EF7A         599 14
QSO: 14000 CW 2019-11-24 1908 K8GL         599  04   9Z4Y         599 09
QSO: 14000 CW 2019-11-24 1913 K8GL         599  04   HP3SS        599 07
QSO: 14000 CW 2019-11-24 1915 K8GL         599  04   VA7DX        599 03
QSO: 21000 CW 2019-11-24 1931 K8GL         599  04   WH7M         599 31
QSO: 21000 CW 2019-11-24 1945 K8GL         599  04   ZM2B         599 32
QSO: 21000 CW 2019-11-24 1948 K8GL         599  04   ZL3X         599 32
QSO: 14000 CW 2019-11-24 1952 K8GL         599  04   5T0AA        599 35
QSO: 14000 CW 2019-11-24 1953 K8GL         599  04   V55A         599 38
QSO: 14000 CW 2019-11-24 1957 K8GL         599  04   PJ7/K0CD     599 08
QSO: 14000 CW 2019-11-24 2002 K8GL         599  04   VE6BBP       599 04
QSO: 14000 CW 2019-11-24 2003 K8GL         599  04   D4C          599 35
QSO: 14000 CW 2019-11-24 2004 K8GL         599  04   VP5M         599 08
QSO: 14000 CW 2019-11-24 2005 K8GL         599  04   P40W         599 09
QSO: 14000 CW 2019-11-24 2007 K8GL         599  04   HK1N         599 09
QSO: 14000 CW 2019-11-24 2011 K8GL         599  04   PY4HO        599 11
QSO: 14000 CW 2019-11-24 2014 K8GL         599  04   VE6EX        599 04
QSO: 14000 CW 2019-11-24 2017 K8GL         599  04   PR7GY        599 11
QSO: 14000 CW 2019-11-24 2019 K8GL         599  04   VE7VR        599 03
QSO: 14000 CW 2019-11-24 2024 K8GL         599  04   VA7DZ        599 03
QSO: 14000 CW 2019-11-24 2030 K8GL         599  04   VA1MM        599 05
QSO: 14000 CW 2019-11-24 2039 K8GL         599  04   VP2VWW       599 08
QSO: 14000 CW 2019-11-24 2040 K8GL         599  04   FS/VA3DF     599 08
QSO: 14000 CW 2019-11-24 2040 K8GL         599  04   ZW5B         599 11
QSO: 14000 CW 2019-11-24 2043 K8GL         599  04   FG8NY        599 08
QSO:  7000 CW 2019-11-24 2048 K8GL         599  04   HB0A         599 14
QSO:  7000 CW 2019-11-24 2052 K8GL         599  04   9A/DK2RO     599 15
QSO:  7000 CW 2019-11-24 2054 K8GL         599  04   LZ9W         599 20
QSO:  7000 CW 2019-11-24 2056 K8GL         599  04   LX7I         599 14
QSO:  7000 CW 2019-11-24 2057 K8GL         599  04   EI5KF        599 14
QSO:  7000 CW 2019-11-24 2102 K8GL         599  04   TK0C         599 15
QSO:  7000 CW 2019-11-24 2103 K8GL         599  04   DK7A         599 14
QSO:  7000 CW 2019-11-24 2105 K8GL         599  04   UW2M         599 16
QSO:  7000 CW 2019-11-24 2106 K8GL         599  04   S57Z         599 15
QSO:  7000 CW 2019-11-24 2108 K8GL         599  04   HG6Y         599 15
QSO:  7000 CW 2019-11-24 2108 K8GL         599  04   IH9/OK6RA    599 33
QSO:  7000 CW 2019-11-24 2109 K8GL         599  04   IW1QIF       599 15
QSO:  7000 CW 2019-11-24 2112 K8GL         599  04   DF0HQ        599 14
QSO:  7000 CW 2019-11-24 2114 K8GL         599  04   S58J         599 15
QSO:  7000 CW 2019-11-24 2115 K8GL         599  04   OM3CW        599 15
QSO:  7000 CW 2019-11-24 2115 K8GL         599  04   DL2NBU       599 14
QSO:  7000 CW 2019-11-24 2116 K8GL         599  04   UZ1WW        599 16
QSO:  7000 CW 2019-11-24 2117 K8GL         599  04   YL7X         599 15
QSO:  7000 CW 2019-11-24 2117 K8GL         599  04   IK8UND       599 15
QSO:  7000 CW 2019-11-24 2118 K8GL         599  04   LZ7DX        599 20
QSO:  7000 CW 2019-11-24 2120 K8GL         599  04   OM7M         599 15
QSO:  7000 CW 2019-11-24 2122 K8GL         599  04   OK1OA        599 15
QSO:  7000 CW 2019-11-24 2123 K8GL         599  04   OR2F         599 14
QSO:  7000 CW 2019-11-24 2124 K8GL         599  04   IR2L         599 15
QSO:  7000 CW 2019-11-24 2124 K8GL         599  04   YO9HP        599 20
QSO:  7000 CW 2019-11-24 2125 K8GL         599  04   OQ5M         599 14
QSO:  7000 CW 2019-11-24 2127 K8GL         599  04   IK2SND       599 15
QSO:  7000 CW 2019-11-24 2130 K8GL         599  04   IT9RWB       599 15
QSO:  7000 CW 2019-11-24 2135 K8GL         599  04   SX1T         599 20
QSO:  7000 CW 2019-11-24 2138 K8GL         599  04   EA3AKA       599 14
QSO:  7000 CW 2019-11-24 2140 K8GL         599  04   HG1S         599 15
QSO:  7000 CW 2019-11-24 2142 K8GL         599  04   9A9R         599 15
QSO:  7000 CW 2019-11-24 2143 K8GL         599  04   RG5A         599 16
QSO:  7000 CW 2019-11-24 2144 K8GL         599  04   G3V          599 14
QSO:  7000 CW 2019-11-24 2146 K8GL         599  04   TM3R         599 14
QSO:  7000 CW 2019-11-24 2147 K8GL         599  04   9H6A         599 15
QSO:  7000 CW 2019-11-24 2152 K8GL         599  04   YT7A         599 15
QSO:  7000 CW 2019-11-24 2153 K8GL         599  04   S53XX        599 15
QSO:  7000 CW 2019-11-24 2153 K8GL         599  04   VE2QA        599 05
QSO: 14000 CW 2019-11-24 2156 K8GL         599  04   JI1RXQ       599 25
QSO: 14000 CW 2019-11-24 2157 K8GL         599  04   VE6UM        599 04
QSO: 14000 CW 2019-11-24 2158 K8GL         599  04   JH7UJU       599 25
QSO: 14000 CW 2019-11-24 2159 K8GL         599  04   JI7GBI       599 25
QSO: 14000 CW 2019-11-24 2200 K8GL         599  04   JA6LCJ       599 25
QSO: 14000 CW 2019-11-24 2201 K8GL         599  04   JH0NEC       599 25
QSO: 14000 CW 2019-11-24 2202 K8GL         599  04   JN1KKY       599 25
QSO: 14000 CW 2019-11-24 2203 K8GL         599  04   JH4UYB       599 25
QSO: 14000 CW 2019-11-24 2207 K8GL         599  04   JA7IC        599 25
QSO: 14000 CW 2019-11-24 2210 K8GL         599  04   JA2ODB       599 25
QSO: 14000 CW 2019-11-24 2211 K8GL         599  04   JA3YBK       599 25
QSO: 14000 CW 2019-11-24 2212 K8GL         599  04   JR2GRX       599 25
QSO: 14000 CW 2019-11-24 2213 K8GL         599  04   RT0C         599 19
QSO: 14000 CW 2019-11-24 2214 K8GL         599  04   UA0ZAM       599 19
QSO: 14000 CW 2019-11-24 2216 K8GL         599  04   VE7SK        599 03
QSO: 14000 CW 2019-11-24 2217 K8GL         599  04   JE1RZR       599 25
QSO: 14000 CW 2019-11-24 2218 K8GL         599  04   JA2KVB       599 25
QSO: 14000 CW 2019-11-24 2219 K8GL         599  04   JI1BDQ       599 25
QSO: 14000 CW 2019-11-24 2219 K8GL         599  04   JH1VIG       599 25
QSO: 14000 CW 2019-11-24 2220 K8GL         599  04   VA7QCE       599 03
QSO: 14000 CW 2019-11-24 2220 K8GL         599  04   JG3FEA       599 25
QSO: 14000 CW 2019-11-24 2221 K8GL         599  04   JA7BEW       599 25
QSO: 14000 CW 2019-11-24 2221 K8GL         599  04   JO7KMB       599 25
QSO: 14000 CW 2019-11-24 2222 K8GL         599  04   JA1QOW       599 25
QSO: 14000 CW 2019-11-24 2222 K8GL         599  04   JH7IQQ       599 25
QSO: 14000 CW 2019-11-24 2222 K8GL         599  04   JR3IIR       599 25
QSO: 14000 CW 2019-11-24 2223 K8GL         599  04   VE7XT        599 03
QSO: 14000 CW 2019-11-24 2224 K8GL         599  04   VE7IO        599 03
QSO: 14000 CW 2019-11-24 2224 K8GL         599  04   JH0AHI       599 25
QSO: 14000 CW 2019-11-24 2229 K8GL         599  04   JF9JTS       599 25
QSO: 14000 CW 2019-11-24 2231 K8GL         599  04   JS3CTQ       599 25
QSO: 14000 CW 2019-11-24 2232 K8GL         599  04   JR1IJV       599 25
QSO:  7000 CW 2019-11-24 2240 K8GL         599  04   UR6EA        599 16
QSO:  7000 CW 2019-11-24 2243 K8GL         599  04   IO3F         599 15
QSO:  7000 CW 2019-11-24 2243 K8GL         599  04   5B/RN3QO     599 20
QSO:  7000 CW 2019-11-24 2244 K8GL         599  04   OM7RU        599 15
QSO:  7000 CW 2019-11-24 2247 K8GL         599  04   VA7KO        599 03
QSO:  7000 CW 2019-11-24 2250 K8GL         599  04   5B4AGU       599 20
QSO:  7000 CW 2019-11-24 2255 K8GL         599  04   IS0SWW       599 15
QSO:  7000 CW 2019-11-24 2257 K8GL         599  04   G9Y          599 14
QSO:  7000 CW 2019-11-24 2259 K8GL         599  04   NP3A         599 08
QSO:  7000 CW 2019-11-24 2302 K8GL         599  04   UW1M         599 16
QSO:  7000 CW 2019-11-24 2302 K8GL         599  04   VE7DZO       599 03
QSO:  7000 CW 2019-11-24 2306 K8GL         599  04   TG0AA        599 07
QSO:  7000 CW 2019-11-24 2307 K8GL         599  04   SN6O         599 15
QSO:  7000 CW 2019-11-24 2309 K8GL         599  04   VY0ERC       599 02
QSO:  7000 CW 2019-11-24 2311 K8GL         599  04   VE9ML        599 05
QSO:  7000 CW 2019-11-24 2314 K8GL         599  04   HA8A         599 15
QSO:  7000 CW 2019-11-24 2316 K8GL         599  04   UT5NR        599 16
QSO:  7000 CW 2019-11-24 2316 K8GL         599  04   UV5U         599 16
QSO:  7000 CW 2019-11-24 2317 K8GL         599  04   EM2Q         599 16
QSO:  7000 CW 2019-11-24 2321 K8GL         599  04   HA8JV        599 15
QSO:  7000 CW 2019-11-24 2324 K8GL         599  04   HP3SS        599 07
QSO:  7000 CW 2019-11-24 2324 K8GL         599  04   OM4Q         599 15
QSO:  7000 CW 2019-11-24 2326 K8GL         599  04   YO4DW        599 20
QSO:  7000 CW 2019-11-24 2329 K8GL         599  04   6W7PCT       599 35
QSO:  7000 CW 2019-11-24 2331 K8GL         599  04   EA3FZT       599 14
QSO:  7000 CW 2019-11-24 2337 K8GL         599  04   EA3FZT       599 15
QSO:  3500 CW 2019-11-24 2339 K8GL         599  04   F6ARC        599 14
QSO:  3500 CW 2019-11-24 2342 K8GL         599  04   SN7Q         599 15
QSO:  3500 CW 2019-11-24 2349 K8GL         599  04   HB90TOC      599 14
QSO:  3500 CW 2019-11-24 2353 K8GL         599  04   DA2X         599 14
QSO:  3500 CW 2019-11-24 2353 K8GL         599  04   VE3YAA       599 04
END-OF-LOG:
