START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: NH
CALLSIGN: KC1XX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 35394375
OPERATORS: KC1XX W1UE W1FV WA1Z DL1MGB K1EA K1QX N1KWF K1TR W2RQ KM3T
QSO: 21129 CW 2011-11-27 1145 KC1XX         599 5      UA1CEC        599 16     0
QSO: 14063 CW 2011-11-27 1145 KC1XX         599 5      OR3A          599 14     0
QSO: 21000 CW 2011-11-27 1145 KC1XX         599 5      PA3GVI        599 14     0
QSO: 21000 CW 2011-11-27 1145 KC1XX         599 5      DJ5BT         599 14     0
QSO: 28006 CW 2011-11-27 1145 KC1XX         599 5      UP0L          599 17     0
QSO: 14000 CW 2011-11-27 1145 KC1XX         599 5      GM4OSS        599 14     0
QSO: 21127 CW 2011-11-27 1146 KC1XX         599 5      TA3X          599 20     0
QSO: 28083 CW 2011-11-27 1146 KC1XX         599 5      4K7Z          599 21     0
QSO: 21000 CW 2011-11-27 1146 KC1XX         599 5      IV3KKW        599 15     0
QSO: 14095 CW 2011-11-27 1146 KC1XX         599 5      LY8O          599 15     0
QSO: 21000 CW 2011-11-27 1146 KC1XX         599 5      DJ6UP         599 14     0
QSO: 21000 CW 2011-11-27 1147 KC1XX         599 5      LY2TS         599 15     0
QSO: 21122 CW 2011-11-27 1147 KC1XX         599 5      LZ1ONK        599 20     0
QSO: 14000 CW 2011-11-27 1147 KC1XX         599 5      LY2OM         599 15     0
QSO: 28048 CW 2011-11-27 1147 KC1XX         599 5      RA4HO         599 16     0
QSO: 14000 CW 2011-11-27 1147 KC1XX         599 5      R7AO          599 16     0
QSO: 21000 CW 2011-11-27 1147 KC1XX         599 5      9A6C          599 15     0
QSO: 14000 CW 2011-11-27 1148 KC1XX         599 5      RA6AN         599 16     0
QSO: 21111 CW 2011-11-27 1148 KC1XX         599 5      YL2IP         599 15     0
QSO: 21000 CW 2011-11-27 1148 KC1XX         599 5      IW3RUA        599 15     0
QSO:  3533 CW 2011-11-27 1148 KC1XX         599 5      JA0FVU        599 25     0
QSO: 21000 CW 2011-11-27 1148 KC1XX         599 5      RA7G          599 16     0
QSO: 14000 CW 2011-11-27 1148 KC1XX         599 5      DL1A          599 14     0
QSO: 21000 CW 2011-11-27 1148 KC1XX         599 5      HB9APJ        599 14     0
QSO: 14000 CW 2011-11-27 1148 KC1XX         599 5      RK9CR         599 17     0
QSO: 21000 CW 2011-11-27 1149 KC1XX         599 5      G0ABY         599 14     0
QSO: 28048 CW 2011-11-27 1149 KC1XX         599 5      LZ2SX         599 20     0
QSO: 14000 CW 2011-11-27 1149 KC1XX         599 5      DL5RMH        599 14     0
QSO: 21103 CW 2011-11-27 1149 KC1XX         599 5      Z33A          599 15     0
QSO: 21000 CW 2011-11-27 1149 KC1XX         599 5      US5FA         599 16     0
QSO: 14000 CW 2011-11-27 1149 KC1XX         599 5      SF5D          599 14     0
QSO: 28048 CW 2011-11-27 1149 KC1XX         599 5      G4EDG         599 14     0
QSO: 21000 CW 2011-11-27 1149 KC1XX         599 5      RW3ZA         599 16     0
QSO: 14000 CW 2011-11-27 1149 KC1XX         599 5      RK3RX         599 16     0
QSO: 28048 CW 2011-11-27 1150 KC1XX         599 5      DJ3GE         599 14     0
QSO: 21000 CW 2011-11-27 1150 KC1XX         599 5      DL1WF         599 14     0
QSO: 28048 CW 2011-11-27 1150 KC1XX         599 5      DL5BAW        599 14     0
QSO: 21000 CW 2011-11-27 1150 KC1XX         599 5      EF5G          599 14     0
QSO: 14000 CW 2011-11-27 1150 KC1XX         599 5      MD2C          599 14     0
QSO:  7015 CW 2011-11-27 1151 KC1XX         599 5      OA1F          599 10     0
QSO: 21094 CW 2011-11-27 1151 KC1XX         599 5      S52W          599 15     0
QSO: 28048 CW 2011-11-27 1151 KC1XX         599 5      DO4TC         599 14     0
QSO: 14000 CW 2011-11-27 1151 KC1XX         599 5      OH7BX         599 15     0
QSO: 28048 CW 2011-11-27 1151 KC1XX         599 5      OH2XX         599 15     0
QSO: 14000 CW 2011-11-27 1152 KC1XX         599 5      RA3AN         599 16     0
QSO: 28048 CW 2011-11-27 1152 KC1XX         599 5      G8KVP         599 14     0
QSO: 21000 CW 2011-11-27 1152 KC1XX         599 5      UA6EED        599 16     0
QSO: 21000 CW 2011-11-27 1152 KC1XX         599 5      R3RR          599 16     0
QSO: 28048 CW 2011-11-27 1153 KC1XX         599 5      UZ5I          599 16     0
QSO: 21000 CW 2011-11-27 1153 KC1XX         599 5      EW2A          599 16     0
QSO: 28048 CW 2011-11-27 1153 KC1XX         599 5      SV1KMU        599 20     0
QSO: 21000 CW 2011-11-27 1153 KC1XX         599 5      R7GX          599 16     0
QSO: 28048 CW 2011-11-27 1153 KC1XX         599 5      DK2GZ         599 14     0
QSO: 21000 CW 2011-11-27 1153 KC1XX         599 5      G3PXF         599 14     0
QSO: 14000 CW 2011-11-27 1153 KC1XX         599 5      LZ8E          599 20     0
QSO: 28048 CW 2011-11-27 1154 KC1XX         599 5      DL2TM         599 14     0
QSO: 21081 CW 2011-11-27 1154 KC1XX         599 5      R7MM          599 16     0
QSO: 21000 CW 2011-11-27 1154 KC1XX         599 5      SM3EAE        599 14     0
QSO: 28048 CW 2011-11-27 1154 KC1XX         599 5      EW8DD         599 16     0
QSO: 28048 CW 2011-11-27 1154 KC1XX         599 5      DL9EI         599 14     0
QSO: 28048 CW 2011-11-27 1155 KC1XX         599 5      F3CW          599 14     0
QSO: 14000 CW 2011-11-27 1155 KC1XX         599 5      OK6Y          599 15     0
QSO:  7003 CW 2011-11-27 1155 KC1XX         599 5      UA4W          599 16     0
QSO: 28048 CW 2011-11-27 1155 KC1XX         599 5      RU9MX         599 17     0
QSO: 28048 CW 2011-11-27 1156 KC1XX         599 5      SP3GXH        599 15     0
QSO: 21000 CW 2011-11-27 1156 KC1XX         599 5      4L1MA         599 21     0
QSO: 28048 CW 2011-11-27 1156 KC1XX         599 5      OK2BHD        599 15     0
QSO: 28048 CW 2011-11-27 1156 KC1XX         599 5      HG1S          599 15     0
QSO: 21000 CW 2011-11-27 1157 KC1XX         599 5      SP8CGU        599 15     0
QSO: 28048 CW 2011-11-27 1157 KC1XX         599 5      DM2DXA        599 14     0
QSO: 21070 CW 2011-11-27 1157 KC1XX         599 5      RG9A          599 17     0
QSO: 28048 CW 2011-11-27 1157 KC1XX         599 5      DK1KC         599 14     0
QSO: 21000 CW 2011-11-27 1157 KC1XX         599 5      UA9AL         599 17     0
QSO: 21000 CW 2011-11-27 1157 KC1XX         599 5      RW3WX         599 16     0
QSO: 14000 CW 2011-11-27 1157 KC1XX         599 5      HA7YS         599 15     0
QSO:  3507 CW 2011-11-27 1158 KC1XX         599 5      WA7SHP        599 03     0
QSO: 21000 CW 2011-11-27 1158 KC1XX         599 5      DL2AWB        599 14     0
QSO: 21063 CW 2011-11-27 1158 KC1XX         599 5      US1GBH/A      599 16     0
QSO: 21000 CW 2011-11-27 1159 KC1XX         599 5      ES4MM         599 15     0
QSO: 28048 CW 2011-11-27 1159 KC1XX         599 5      4L1MA         599 21     0
QSO: 21000 CW 2011-11-27 1159 KC1XX         599 5      UA9AFS        599 17     0
QSO: 14054 CW 2011-11-27 1159 KC1XX         599 5      SE0X          599 14     0
QSO: 21062 CW 2011-11-27 1159 KC1XX         599 5      EA4KD         599 14     0
QSO: 21000 CW 2011-11-27 1159 KC1XX         599 5      OH7CW         599 15     0
QSO: 28048 CW 2011-11-27 1159 KC1XX         599 5      OK7SX         599 15     0
QSO: 28048 CW 2011-11-27 1200 KC1XX         599 5      M0RYB         599 14     0
QSO: 28048 CW 2011-11-27 1200 KC1XX         599 5      E74BQ         599 15     0
QSO: 14096 CW 2011-11-27 1200 KC1XX         599 5      7S5Q          599 14     0
QSO: 28048 CW 2011-11-27 1200 KC1XX         599 5      UA9TF         599 16     0
QSO: 28048 CW 2011-11-27 1200 KC1XX         599 5      M0BJL         599 14     0
QSO: 14000 CW 2011-11-27 1201 KC1XX         599 5      VA3EC         599 04     0
QSO: 28048 CW 2011-11-27 1201 KC1XX         599 5      RZ3DX         599 16     0
QSO: 21000 CW 2011-11-27 1201 KC1XX         599 5      SN2Z          599 15     0
QSO: 28048 CW 2011-11-27 1201 KC1XX         599 5      DL3WKG        599 14     0
QSO:  7038 CW 2011-11-27 1201 KC1XX         599 5      VE2AWR        599 05     0
QSO: 14089 CW 2011-11-27 1201 KC1XX         599 5      SN6F          599 15     0
QSO: 21000 CW 2011-11-27 1201 KC1XX         599 5      RA3FD         599 16     0
QSO: 28048 CW 2011-11-27 1202 KC1XX         599 5      R2AB          599 16     0
QSO: 14000 CW 2011-11-27 1202 KC1XX         599 5      RU9UN         599 18     0
QSO: 28048 CW 2011-11-27 1202 KC1XX         599 5      PA6Y          599 14     0
QSO:  7038 CW 2011-11-27 1202 KC1XX         599 5      VE3LHY        599 04     0
QSO: 28048 CW 2011-11-27 1202 KC1XX         599 5      EA6URA        599 14     0
QSO: 21000 CW 2011-11-27 1202 KC1XX         599 5      DL3KWF        599 14     0
QSO: 14083 CW 2011-11-27 1202 KC1XX         599 5      S52P          599 15     0
QSO: 21000 CW 2011-11-27 1203 KC1XX         599 5      DL3MBX        599 14     0
QSO: 28048 CW 2011-11-27 1203 KC1XX         599 5      SM5CCE        599 14     0
QSO: 14000 CW 2011-11-27 1203 KC1XX         599 5      OK1AQW        599 15     0
QSO: 21000 CW 2011-11-27 1203 KC1XX         599 5      M6ZSE         599 14     0
QSO: 28048 CW 2011-11-27 1203 KC1XX         599 5      SM5CCE        599 14     0
QSO: 21000 CW 2011-11-27 1204 KC1XX         599 5      OK2SAR        599 15     0
QSO: 28048 CW 2011-11-27 1204 KC1XX         599 5      DL5AWI        599 14     0
QSO: 14000 CW 2011-11-27 1204 KC1XX         599 5      SP9CXN        599 15     0
QSO: 21000 CW 2011-11-27 1204 KC1XX         599 5      LZ2FM         599 20     0
QSO: 28048 CW 2011-11-27 1204 KC1XX         599 5      YP6C          599 20     0
QSO: 28048 CW 2011-11-27 1204 KC1XX         599 5      PE2JMR        599 14     0
QSO: 21000 CW 2011-11-27 1205 KC1XX         599 5      IK4TVP        599 15     0
QSO: 14055 CW 2011-11-27 1205 KC1XX         599 5      9A4WY         599 15     0
QSO: 28048 CW 2011-11-27 1205 KC1XX         599 5      RY4W          599 16     0
QSO: 21000 CW 2011-11-27 1205 KC1XX         599 5      PA4XA         599 14     0
QSO: 21041 CW 2011-11-27 1205 KC1XX         599 5      EA6SX         599 14     0
QSO: 28048 CW 2011-11-27 1205 KC1XX         599 5      I2SVA         599 15     0
QSO: 21000 CW 2011-11-27 1206 KC1XX         599 5      DL5JS         599 14     0
QSO: 21038 CW 2011-11-27 1206 KC1XX         599 5      UT0RM         599 16     0
QSO: 28048 CW 2011-11-27 1206 KC1XX         599 5      HA8CQ         599 15     0
QSO:  3511 CW 2011-11-27 1206 KC1XX         599 5      VK4KW         599 30     0
QSO: 28048 CW 2011-11-27 1206 KC1XX         599 5      UY5YA         599 16     0
QSO: 21000 CW 2011-11-27 1206 KC1XX         599 5      DO9HSK        599 14     0
QSO: 28048 CW 2011-11-27 1206 KC1XX         599 5      IK2NCF        599 15     0
QSO: 21033 CW 2011-11-27 1207 KC1XX         599 5      RA4S          599 16     0
QSO: 14000 CW 2011-11-27 1207 KC1XX         599 5      RW4WA         599 16     0
QSO: 21000 CW 2011-11-27 1207 KC1XX         599 5      OH1B          599 15     0
QSO: 28048 CW 2011-11-27 1207 KC1XX         599 5      RA6DT         599 16     0
QSO: 21000 CW 2011-11-27 1207 KC1XX         599 5      IZ0BTV        599 15     0
QSO: 21032 CW 2011-11-27 1207 KC1XX         599 5      DL5WW         599 14     0
QSO: 21000 CW 2011-11-27 1208 KC1XX         599 5      UX8ML         599 16     0
QSO: 28048 CW 2011-11-27 1208 KC1XX         599 5      4L1MA         599 21     0
QSO: 21000 CW 2011-11-27 1208 KC1XX         599 5      PA3HK         599 14     0
QSO: 28048 CW 2011-11-27 1208 KC1XX         599 5      UW1WU         599 16     0
QSO: 28048 CW 2011-11-27 1208 KC1XX         599 5      YO5TP         599 20     0
QSO: 28048 CW 2011-11-27 1208 KC1XX         599 5      DP9A          599 14     0
QSO: 21000 CW 2011-11-27 1209 KC1XX         599 5      E71AVW        599 15     0
QSO: 28048 CW 2011-11-27 1209 KC1XX         599 5      RU3DU         599 16     0
QSO: 21000 CW 2011-11-27 1209 KC1XX         599 5      SM6MCW        599 14     0
QSO: 21022 CW 2011-11-27 1209 KC1XX         599 5      R3PA          599 16     0
QSO: 28048 CW 2011-11-27 1209 KC1XX         599 5      OM5EA         599 15     0
QSO: 21000 CW 2011-11-27 1209 KC1XX         599 5      LZ2PL         599 20     0
QSO: 28048 CW 2011-11-27 1209 KC1XX         599 5      OK1NI         599 15     0
QSO: 28048 CW 2011-11-27 1210 KC1XX         599 5      RK2A          599 16     0
QSO: 21000 CW 2011-11-27 1210 KC1XX         599 5      9A2WJ         599 15     0
QSO: 14000 CW 2011-11-27 1210 KC1XX         599 5      RA9UIV/9      599 18     0
QSO: 28048 CW 2011-11-27 1210 KC1XX         599 5      RM5O          599 16     0
QSO: 14000 CW 2011-11-27 1210 KC1XX         599 5      DH5NT         599 14     0
QSO: 21000 CW 2011-11-27 1210 KC1XX         599 5      ER5AA         599 16     0
QSO: 28048 CW 2011-11-27 1210 KC1XX         599 5      UR5ZQV        599 16     0
QSO: 14000 CW 2011-11-27 1210 KC1XX         599 5      PA3N          599 14     0
QSO: 21000 CW 2011-11-27 1210 KC1XX         599 5      OK8ACS        599 15     0
QSO: 28048 CW 2011-11-27 1211 KC1XX         599 5      G3RXP         599 14     0
QSO: 14000 CW 2011-11-27 1211 KC1XX         599 5      DJ9CN         599 14     0
QSO: 21000 CW 2011-11-27 1211 KC1XX         599 5      DL3ANK        599 14     0
QSO: 28048 CW 2011-11-27 1211 KC1XX         599 5      YO6CFB        599 20     0
QSO: 21000 CW 2011-11-27 1211 KC1XX         599 5      G3LZQ         599 14     0
QSO: 14067 CW 2011-11-27 1211 KC1XX         599 5      ED8A          599 33     0
QSO: 28048 CW 2011-11-27 1211 KC1XX         599 5      UT0L          599 16     0
QSO: 21000 CW 2011-11-27 1211 KC1XX         599 5      DJ7RL         599 14     0
QSO: 28048 CW 2011-11-27 1212 KC1XX         599 5      ON6LO         599 14     0
QSO: 14000 CW 2011-11-27 1212 KC1XX         599 5      IK2WYI        599 15     0
QSO: 21000 CW 2011-11-27 1212 KC1XX         599 5      UA9KB         599 17     0
QSO: 14000 CW 2011-11-27 1213 KC1XX         599 5      9A2XW         599 15     0
QSO: 21000 CW 2011-11-27 1213 KC1XX         599 5      DL4EPM        599 14     0
QSO: 14000 CW 2011-11-27 1213 KC1XX         599 5      DF5BM         599 14     0
QSO: 21003 CW 2011-11-27 1213 KC1XX         599 5      PC3M          599 14     0
QSO: 14000 CW 2011-11-27 1213 KC1XX         599 5      YU2DX         599 15     0
QSO: 28048 CW 2011-11-27 1213 KC1XX         599 5      R3OM          599 16     0
QSO: 14000 CW 2011-11-27 1213 KC1XX         599 5      YL2NK         599 15     0
QSO: 28048 CW 2011-11-27 1213 KC1XX         599 5      RN3BO         599 16     0
QSO: 21136 CW 2011-11-27 1214 KC1XX         599 5      DF3AX         599 14     0
QSO: 28048 CW 2011-11-27 1214 KC1XX         599 5      YL2KO         599 15     0
QSO: 14000 CW 2011-11-27 1214 KC1XX         599 5      R3CW          599 16     0
QSO: 28048 CW 2011-11-27 1214 KC1XX         599 5      F8AKC         599 14     0
QSO: 28048 CW 2011-11-27 1214 KC1XX         599 5      UT1IM         599 16     0
QSO: 28048 CW 2011-11-27 1215 KC1XX         599 5      DL9CW         599 14     0
QSO: 28048 CW 2011-11-27 1215 KC1XX         599 5      DL1SAN        599 14     0
QSO: 21125 CW 2011-11-27 1215 KC1XX         599 5      OM5NL         599 15     0
QSO: 21000 CW 2011-11-27 1215 KC1XX         599 5      YW5T          599 09     0
QSO:  7050 CW 2011-11-27 1215 KC1XX         599 5      JA7MJ         599 25     0
QSO: 28115 CW 2011-11-27 1216 KC1XX         599 5      OY1CT         599 14     0
QSO: 21000 CW 2011-11-27 1216 KC1XX         599 5      LA8AW         599 14     0
QSO: 21123 CW 2011-11-27 1216 KC1XX         599 5      HA5UA         599 15     0
QSO: 28048 CW 2011-11-27 1216 KC1XX         599 5      RT5Z          599 16     0
QSO: 28048 CW 2011-11-27 1216 KC1XX         599 5      YO3BL         599 20     0
QSO: 14063 CW 2011-11-27 1216 KC1XX         599 5      PA6Y          599 14     0
QSO: 28048 CW 2011-11-27 1216 KC1XX         599 5      YL2AG         599 15     0
QSO: 21122 CW 2011-11-27 1217 KC1XX         599 5      UR5IFB        599 16     0
QSO: 28048 CW 2011-11-27 1217 KC1XX         599 5      DK8NT         599 14     0
QSO: 28081 CW 2011-11-27 1217 KC1XX         599 5      8Q7DV         599 22     0
QSO: 14000 CW 2011-11-27 1217 KC1XX         599 5      SM4DQE        599 14     0
QSO: 28048 CW 2011-11-27 1217 KC1XX         599 5      YI9EO         599 21     0
QSO: 21117 CW 2011-11-27 1217 KC1XX         599 5      LN5O          599 14     0
QSO: 21000 CW 2011-11-27 1218 KC1XX         599 5      DL6OG         599 14     0
QSO: 28048 CW 2011-11-27 1218 KC1XX         599 5      F6EDO         599 14     0
QSO: 14077 CW 2011-11-27 1218 KC1XX         599 5      UT4EK         599 16     0
QSO: 21081 CW 2011-11-27 1218 KC1XX         599 5      4J5A          599 21     0
QSO: 28048 CW 2011-11-27 1218 KC1XX         599 5      DL2QT         599 14     0
QSO: 28048 CW 2011-11-27 1219 KC1XX         599 5      YT2AA         599 15     0
QSO: 28048 CW 2011-11-27 1219 KC1XX         599 5      ES1CN         599 15     0
QSO: 28048 CW 2011-11-27 1219 KC1XX         599 5      OK2BRQ        599 15     0
QSO: 21000 CW 2011-11-27 1220 KC1XX         599 5      OH2NC         599 15     0
QSO: 14095 CW 2011-11-27 1220 KC1XX         599 5      DL2DX         599 14     0
QSO: 21000 CW 2011-11-27 1220 KC1XX         599 5      DJ5BWD        599 14     0
QSO: 21000 CW 2011-11-27 1220 KC1XX         599 5      UR5XMM        599 16     0
QSO: 28048 CW 2011-11-27 1220 KC1XX         599 5      YR5T          599 20     0
QSO: 28048 CW 2011-11-27 1221 KC1XX         599 5      YT2RX         599 15     0
QSO: 14000 CW 2011-11-27 1221 KC1XX         599 5      DJ1RK         599 14     0
QSO: 21000 CW 2011-11-27 1221 KC1XX         599 5      DL7CB         599 14     0
QSO: 14000 CW 2011-11-27 1221 KC1XX         599 5      RZ3EE         599 16     0
QSO: 21027 CW 2011-11-27 1221 KC1XX         599 5      DL4CF         599 14     0
QSO: 28048 CW 2011-11-27 1221 KC1XX         599 5      RZ3AV         599 16     0
QSO: 28048 CW 2011-11-27 1222 KC1XX         599 5      YP3A          599 20     0
QSO: 14068 CW 2011-11-27 1222 KC1XX         599 5      S53EO         599 15     0
QSO: 21000 CW 2011-11-27 1222 KC1XX         599 5      RK4HYT        599 16     0
QSO: 28048 CW 2011-11-27 1222 KC1XX         599 5      VU2UR         599 22     0
QSO: 28048 CW 2011-11-27 1223 KC1XX         599 5      UT8EL         599 16     0
QSO: 21072 CW 2011-11-27 1223 KC1XX         599 5      I1EIS         599 15     0
QSO: 28048 CW 2011-11-27 1223 KC1XX         599 5      RX3AGD        599 16     0
QSO:  7045 CW 2011-11-27 1223 KC1XX         599 5      RJ9J          599 17     0
QSO: 28048 CW 2011-11-27 1223 KC1XX         599 5      OM3KWZ        599 15     0
QSO: 28048 CW 2011-11-27 1224 KC1XX         599 5      DL1ARJ        599 14     0
QSO: 21026 CW 2011-11-27 1224 KC1XX         599 5      DF7ZS         599 14     0
QSO: 21089 CW 2011-11-27 1224 KC1XX         599 5      DL8ZAW        599 14     0
QSO: 28048 CW 2011-11-27 1224 KC1XX         599 5      IK2VFR        599 15     0
QSO: 14000 CW 2011-11-27 1225 KC1XX         599 5      SM0BDS        599 14     0
QSO: 28048 CW 2011-11-27 1225 KC1XX         599 5      RZ4AG         599 16     0
QSO: 28048 CW 2011-11-27 1225 KC1XX         599 5      G3TBK         599 14     0
QSO: 21000 CW 2011-11-27 1225 KC1XX         599 5      UA1ODM        599 16     0
QSO: 21067 CW 2011-11-27 1225 KC1XX         599 5      YR1A          599 20     0
QSO: 21000 CW 2011-11-27 1225 KC1XX         599 5      F5KKD         599 14     0
QSO: 28048 CW 2011-11-27 1225 KC1XX         599 5      OK1RR         599 15     0
QSO: 21000 CW 2011-11-27 1226 KC1XX         599 5      UR5LJD        599 16     0
QSO: 21000 CW 2011-11-27 1226 KC1XX         599 5      UC6A          599 16     0
QSO: 28048 CW 2011-11-27 1226 KC1XX         599 5      DJ9EG         599 14     0
QSO: 21000 CW 2011-11-27 1226 KC1XX         599 5      RA7Y          599 16     0
QSO: 21077 CW 2011-11-27 1226 KC1XX         599 5      9A2L          599 15     0
QSO: 21000 CW 2011-11-27 1227 KC1XX         599 5      OH3VX         599 15     0
QSO: 14000 CW 2011-11-27 1227 KC1XX         599 5      RX3DBH        599 16     0
QSO: 21101 CW 2011-11-27 1227 KC1XX         599 5      YO9AGI        599 20     0
QSO: 28048 CW 2011-11-27 1227 KC1XX         599 5      OE5JKL        599 15     0
QSO: 28048 CW 2011-11-27 1227 KC1XX         599 5      YL5W          599 15     0
QSO: 21000 CW 2011-11-27 1227 KC1XX         599 5      E73ECJ        599 15     0
QSO: 21000 CW 2011-11-27 1227 KC1XX         599 5      OE3GCU        599 15     0
QSO: 28048 CW 2011-11-27 1227 KC1XX         599 5      G4KMH         599 14     0
QSO: 21074 CW 2011-11-27 1228 KC1XX         599 5      EI7CC         599 14     0
QSO: 21000 CW 2011-11-27 1228 KC1XX         599 5      OH5YU         599 15     0
QSO: 28048 CW 2011-11-27 1228 KC1XX         599 5      RW4WN         599 16     0
QSO: 28048 CW 2011-11-27 1228 KC1XX         599 5      OK1FAV        599 15     0
QSO: 21119 CW 2011-11-27 1229 KC1XX         599 5      S53V          599 15     0
QSO: 28048 CW 2011-11-27 1229 KC1XX         599 5      DL7HU         599 14     0
QSO: 14053 CW 2011-11-27 1229 KC1XX         599 5      OL1C          599 15     0
QSO: 28048 CW 2011-11-27 1229 KC1XX         599 5      UA1OMS        599 16     0
QSO: 14056 CW 2011-11-27 1229 KC1XX         599 5      DL5GAC        599 14     0
QSO: 21000 CW 2011-11-27 1229 KC1XX         599 5      HB9CIC        599 14     0
QSO: 21010 CW 2011-11-27 1230 KC1XX         599 5      RF4M          599 16     0
QSO: 28048 CW 2011-11-27 1230 KC1XX         599 5      OK2YT         599 15     0
QSO: 21012 CW 2011-11-27 1230 KC1XX         599 5      RT9A          599 17     0
QSO: 28048 CW 2011-11-27 1230 KC1XX         599 5      SM6MSG        599 14     0
QSO: 21000 CW 2011-11-27 1230 KC1XX         599 5      UX1QQ         599 16     0
QSO: 28048 CW 2011-11-27 1230 KC1XX         599 5      G3JNB         599 14     0
QSO: 14073 CW 2011-11-27 1231 KC1XX         599 5      OM4KW         599 15     0
QSO: 21000 CW 2011-11-27 1231 KC1XX         599 5      EW2EO         599 16     0
QSO: 28048 CW 2011-11-27 1232 KC1XX         599 5      VU2NKS        599 22     0
QSO: 21000 CW 2011-11-27 1232 KC1XX         599 5      SI5Y          599 14     0
QSO: 14067 CW 2011-11-27 1232 KC1XX         599 5      UX1UX         599 16     0
QSO: 21040 CW 2011-11-27 1232 KC1XX         599 5      UA4CNZ        599 16     0
QSO: 28048 CW 2011-11-27 1232 KC1XX         599 5      F5VKT         599 14     0
QSO: 21000 CW 2011-11-27 1232 KC1XX         599 5      ON3ND         599 14     0
QSO: 21000 CW 2011-11-27 1232 KC1XX         599 5      DL4DQA        599 14     0
QSO: 21000 CW 2011-11-27 1233 KC1XX         599 5      LY2DV         599 15     0
QSO: 28048 CW 2011-11-27 1233 KC1XX         599 5      YO9IGV        599 20     0
QSO: 28048 CW 2011-11-27 1234 KC1XX         599 5      OV3X          599 14     0
QSO: 28048 CW 2011-11-27 1234 KC1XX         599 5      YO9IF         599 20     0
QSO: 21116 CW 2011-11-27 1235 KC1XX         599 5      SE2I          599 14     0
QSO: 28048 CW 2011-11-27 1235 KC1XX         599 5      F6AXX         599 14     0
QSO: 28048 CW 2011-11-27 1235 KC1XX         599 5      G3JNB         599 14     0
QSO: 28048 CW 2011-11-27 1236 KC1XX         599 5      SP7KHR        599 15     0
QSO: 28048 CW 2011-11-27 1236 KC1XX         599 5      UW1M          599 16     0
QSO: 28048 CW 2011-11-27 1236 KC1XX         599 5      RW4NN         599 16     0
QSO: 28048 CW 2011-11-27 1237 KC1XX         599 5      DL4UL         599 14     0
QSO: 28048 CW 2011-11-27 1237 KC1XX         599 5      OM3TPN        599 15     0
QSO: 14020 CW 2011-11-27 1237 KC1XX         599 5      DJ3XA         599 14     0
QSO: 14020 CW 2011-11-27 1237 KC1XX         599 5      EA7CIX        599 14     0
QSO: 28048 CW 2011-11-27 1237 KC1XX         599 5      DK2EX         599 14     0
QSO: 21000 CW 2011-11-27 1237 KC1XX         599 5      HB9TST        599 14     0
QSO: 28048 CW 2011-11-27 1238 KC1XX         599 5      SM6NET        599 14     0
QSO: 28048 CW 2011-11-27 1238 KC1XX         599 5      M0GFO         599 14     0
QSO: 21007 CW 2011-11-27 1238 KC1XX         599 5      GW3NJW        599 14     0
QSO: 28048 CW 2011-11-27 1238 KC1XX         599 5      SP6FXY        599 15     0
QSO: 21000 CW 2011-11-27 1239 KC1XX         599 5      DL1AZA        599 14     0
QSO: 28048 CW 2011-11-27 1239 KC1XX         599 5      OH2VZ         599 15     0
QSO: 21098 CW 2011-11-27 1239 KC1XX         599 5      SP1MGM        599 15     0
QSO: 21000 CW 2011-11-27 1239 KC1XX         599 5      YO3CVG        599 20     0
QSO: 28048 CW 2011-11-27 1239 KC1XX         599 5      RT4F          599 16     0
QSO: 28048 CW 2011-11-27 1240 KC1XX         599 5      YO7MGG        599 20     0
QSO: 28048 CW 2011-11-27 1240 KC1XX         599 5      DL7YS         599 14     0
QSO: 14000 CW 2011-11-27 1240 KC1XX         599 5      RT8YT         599 18     0
QSO: 28048 CW 2011-11-27 1240 KC1XX         599 5      OK1FCA        599 15     0
QSO: 21093 CW 2011-11-27 1241 KC1XX         599 5      LY2KM         599 15     0
QSO: 14094 CW 2011-11-27 1241 KC1XX         599 5      R4RT          599 16     0
QSO: 21000 CW 2011-11-27 1241 KC1XX         599 5      RZ3DCK        599 16     0
QSO: 28048 CW 2011-11-27 1241 KC1XX         599 5      G3MXH         599 14     0
QSO: 21000 CW 2011-11-27 1241 KC1XX         599 5      PA2GRU        599 14     0
QSO: 14000 CW 2011-11-27 1241 KC1XX         599 5      DL2NEA        599 14     0
QSO: 28048 CW 2011-11-27 1241 KC1XX         599 5      YU1AT         599 15     0
QSO: 21093 CW 2011-11-27 1241 KC1XX         599 5      9A3SM         599 15     0
QSO: 21088 CW 2011-11-27 1242 KC1XX         599 5      OQ5A          599 14     0
QSO: 28048 CW 2011-11-27 1242 KC1XX         599 5      DH3AB         599 14     0
QSO: 28048 CW 2011-11-27 1242 KC1XX         599 5      UX2KA         599 16     0
QSO: 28048 CW 2011-11-27 1243 KC1XX         599 5      HA0HW         599 15     0
QSO: 21014 CW 2011-11-27 1243 KC1XX         599 5      SP9W          599 15     0
