START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.7.0
CONTEST: CQ-WW-CW
LOCATION: CO
CALLSIGN: K0RF
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 16187472
OPERATORS: K0RF W0DLE WB0GAZ W0UA W0ZP AD1C W1XE W2CO W2UP K7NV
NAME: chuck cullian
SOAPBOX: Been trying for a new zero-land M/M record for many years.
QSO: 14015 CW 2011-11-26 2207 K0RF          599 4      VK7ZE         599 30     0
QSO: 14015 CW 2011-11-26 2207 K0RF          599 4      JA2KPW        599 25     0
QSO: 28043 CW 2011-11-26 2206 K0RF          599 4      JL1DUE        599 25     0
QSO: 14015 CW 2011-11-26 2208 K0RF          599 4      JK1NSR        599 25     0
QSO: 28053 CW 2011-11-26 2208 K0RF          599 4      JF1SQC        599 25     0
QSO: 21000 CW 2011-11-26 2209 K0RF          599 4      JE4QGF        599 25     0
QSO: 14015 CW 2011-11-26 2209 K0RF          599 4      JR2PAU        599 25     0
QSO: 28048 CW 2011-11-26 2209 K0RF          599 4      JA1ZGP        599 25     0
QSO: 21062 CW 2011-11-26 2209 K0RF          599 4      JS1IFK        599 25     0
QSO: 28044 CW 2011-11-26 2207 K0RF          599 4      JH1EAQ        599 25     0
QSO: 28058 CW 2011-11-26 2210 K0RF          599 4      JI1RXQ        599 25     0
QSO: 21000 CW 2011-11-26 2210 K0RF          599 4      JA3AVO        599 25     0
QSO: 28061 CW 2011-11-26 2208 K0RF          599 4      RU0FM         599 19     0
QSO: 14015 CW 2011-11-26 2210 K0RF          599 4      JA1HNW        599 25     0
QSO: 21000 CW 2011-11-26 2211 K0RF          599 4      JR2FJC        599 25     0
QSO: 21000 CW 2011-11-26 2211 K0RF          599 4      JE4MHL        599 25     0
QSO: 14015 CW 2011-11-26 2211 K0RF          599 4      VE7JKZ        599 03     0
QSO: 28078 CW 2011-11-26 2211 K0RF          599 4      JA1PNA        599 25     0
QSO: 21000 CW 2011-11-26 2212 K0RF          599 4      VK4IMX        599 30     0
QSO: 21000 CW 2011-11-26 2212 K0RF          599 4      JR6AWQ        599 25     0
QSO: 21000 CW 2011-11-26 2212 K0RF          599 4      JP1HUJ        599 25     0
QSO: 28084 CW 2011-11-26 2212 K0RF          599 4      VK6DU         599 29     0
QSO: 21067 CW 2011-11-26 2212 K0RF          599 4      JR0ETA        599 25     0
QSO: 14015 CW 2011-11-26 2213 K0RF          599 4      JA1KEV        599 25     0
QSO: 14015 CW 2011-11-26 2213 K0RF          599 4      JA1KEB        599 25     0
QSO: 21000 CW 2011-11-26 2214 K0RF          599 4      JA1AZR        599 25     0
QSO: 14015 CW 2011-11-26 2214 K0RF          599 4      JN3SAC        599 25     0
QSO: 21069 CW 2011-11-26 2214 K0RF          599 4      JF2IWW        599 25     0
QSO: 14015 CW 2011-11-26 2214 K0RF          599 4      JF1KWG        599 25     0
QSO: 28010 CW 2011-11-26 2215 K0RF          599 4      UA0ZAM        599 19     0
QSO: 28011 CW 2011-11-26 2213 K0RF          599 4      K0RF          599 05     0
QSO: 21076 CW 2011-11-26 2216 K0RF          599 4      JJ1LBJ        599 25     0
QSO: 21000 CW 2011-11-26 2216 K0RF          599 4      KD7UI         599 03     0
QSO: 28057 CW 2011-11-26 2216 K0RF          599 4      JA6WIF        599 25     0
QSO: 28068 CW 2011-11-26 2217 K0RF          599 4      JA1BPA        599 25     0
QSO: 14015 CW 2011-11-26 2217 K0RF          599 4      JR0KVU        599 25     0
QSO: 28069 CW 2011-11-26 2217 K0RF          599 4      JH7CUO        599 25     0
QSO: 21077 CW 2011-11-26 2217 K0RF          599 4      JF1RWZ        599 25     0
QSO: 21000 CW 2011-11-26 2218 K0RF          599 4      JP3AWA        599 25     0
QSO: 14015 CW 2011-11-26 2218 K0RF          599 4      AA1VA         599 05     0
QSO: 28073 CW 2011-11-26 2218 K0RF          599 4      JM4MGM        599 25     0
QSO: 21085 CW 2011-11-26 2219 K0RF          599 4      HC2/KF6ZWD    599 10     0
QSO: 28034 CW 2011-11-26 2217 K0RF          599 4      JE6CAJ        599 25     0
QSO: 21000 CW 2011-11-26 2219 K0RF          599 4      YS1GR         599 07     0
QSO: 21000 CW 2011-11-26 2220 K0RF          599 4      JH0BQX        599 25     0
QSO: 28075 CW 2011-11-26 2220 K0RF          599 4      JF9JTS        599 25     0
QSO: 21000 CW 2011-11-26 2221 K0RF          599 4      JA5SUD        599 25     0
QSO: 14015 CW 2011-11-26 2220 K0RF          599 4      JJ1LBJ        599 25     0
QSO: 21000 CW 2011-11-26 2221 K0RF          599 4      JN1CCF        599 25     0
QSO: 28034 CW 2011-11-26 2219 K0RF          599 4      RW0CWA        599 19     0
QSO: 14015 CW 2011-11-26 2221 K0RF          599 4      JG5DHX        599 25     0
QSO: 21062 CW 2011-11-26 2221 K0RF          599 4      JR3EOI        599 25     0
QSO: 28088 CW 2011-11-26 2222 K0RF          599 4      JR1BTG        599 25     0
QSO: 14015 CW 2011-11-26 2222 K0RF          599 4      RA0CHK        599 19     0
QSO: 28089 CW 2011-11-26 2222 K0RF          599 4      JH9KVF        599 25     0
QSO: 28026 CW 2011-11-26 2220 K0RF          599 4      ZL2JZL        599 32     0
QSO: 21000 CW 2011-11-26 2223 K0RF          599 4      JO7WXN        599 25     0
QSO: 14015 CW 2011-11-26 2223 K0RF          599 4      HL5UOG        599 25     0
QSO: 21047 CW 2011-11-26 2223 K0RF          599 4      VE3EK         599 04     0
QSO: 28059 CW 2011-11-26 2222 K0RF          599 4      JE7JDL        599 25     0
QSO: 14015 CW 2011-11-26 2224 K0RF          599 4      JJ1PEA        599 25     0
QSO: 14017 CW 2011-11-26 2224 K0RF          599 4      OH8A          599 15     0
QSO: 28066 CW 2011-11-26 2225 K0RF          599 4      JF7XKY        599 25     0
QSO: 21000 CW 2011-11-26 2225 K0RF          599 4      PP5IX         599 11     0
QSO: 14025 CW 2011-11-26 2226 K0RF          599 4      OH7M          599 15     0
QSO: 14015 CW 2011-11-26 2226 K0RF          599 4      7N4QCQ        599 25     0
QSO: 21000 CW 2011-11-26 2226 K0RF          599 4      9Y4VU         599 09     0
QSO: 28085 CW 2011-11-26 2225 K0RF          599 4      JI0VWL        599 25     0
QSO: 14015 CW 2011-11-26 2227 K0RF          599 4      JE1AEX        599 25     0
QSO: 28045 CW 2011-11-26 2227 K0RF          599 4      JA2FSM        599 25     0
QSO: 21000 CW 2011-11-26 2228 K0RF          599 4      JA1RRA        599 25     0
QSO: 28038 CW 2011-11-26 2228 K0RF          599 4      JH3AIU        599 25     0
QSO: 14015 CW 2011-11-26 2228 K0RF          599 4      JA2IKK/1      599 25     0
QSO: 28093 CW 2011-11-26 2226 K0RF          599 4      JA8AJE        599 25     0
QSO: 14015 CW 2011-11-26 2228 K0RF          599 4      JH0CCK        599 25     0
QSO: 21032 CW 2011-11-26 2228 K0RF          599 4      9M6NA         599 28     0
QSO: 28026 CW 2011-11-26 2228 K0RF          599 4      JA3YDK        599 25     0
QSO: 21000 CW 2011-11-26 2229 K0RF          599 4      LU1DP         599 13     0
QSO: 28008 CW 2011-11-26 2229 K0RF          599 4      JA2AXB        599 25     0
QSO: 28089 CW 2011-11-26 2227 K0RF          599 4      JH9KVU        599 25     0
QSO: 14047 CW 2011-11-26 2230 K0RF          599 4      EF8M          599 33     0
QSO: 14015 CW 2011-11-26 2230 K0RF          599 4      BD4SX         599 24     0
QSO: 21000 CW 2011-11-26 2230 K0RF          599 4      JA1BPN        599 25     0
QSO: 28048 CW 2011-11-26 2230 K0RF          599 4      JA6ZPR        599 25     0
QSO: 21029 CW 2011-11-26 2231 K0RF          599 4      JH3CUL        599 25     0
QSO: 14015 CW 2011-11-26 2231 K0RF          599 4      JE3ACU        599 25     0
QSO: 21000 CW 2011-11-26 2232 K0RF          599 4      JG1PED        599 25     0
QSO: 28070 CW 2011-11-26 2232 K0RF          599 4      AH0BT         599 27     0
QSO: 21000 CW 2011-11-26 2232 K0RF          599 4      JH6QIL        599 25     0
QSO: 28077 CW 2011-11-26 2232 K0RF          599 4      JJ3JJL        599 25     0
QSO: 21000 CW 2011-11-26 2233 K0RF          599 4      HL2SU         599 25     0
QSO: 21016 CW 2011-11-26 2233 K0RF          599 4      VE7CC         599 03     0
QSO: 28093 CW 2011-11-26 2233 K0RF          599 4      JA8AJ         599 25     0
QSO: 21000 CW 2011-11-26 2234 K0RF          599 4      HL2ST         599 25     0
QSO: 14015 CW 2011-11-26 2233 K0RF          599 4      JA7ACM        599 25     0
QSO: 28101 CW 2011-11-26 2234 K0RF          599 4      JH1RNI        599 25     0
QSO: 28073 CW 2011-11-26 2232 K0RF          599 4      JF1NHD        599 25     0
QSO: 14034 CW 2011-11-26 2234 K0RF          599 4      JA7AKH        599 25     0
QSO: 14015 CW 2011-11-26 2234 K0RF          599 4      BX100         599 24     0
QSO: 14015 CW 2011-11-26 2235 K0RF          599 4      JP3BEE        599 25     0
QSO: 21000 CW 2011-11-26 2235 K0RF          599 4      V51YJ         599 38     0
QSO: 21000 CW 2011-11-26 2235 K0RF          599 4      VE3KI         599 04     0
QSO: 28007 CW 2011-11-26 2236 K0RF          599 4      NE2U          599 05     0
QSO: 21003 CW 2011-11-26 2236 K0RF          599 4      WH6R          599 31     0
QSO: 28007 CW 2011-11-26 2236 K0RF          599 4      JA7GUT        599 25     0
QSO: 21000 CW 2011-11-26 2237 K0RF          599 4      JR3IIR        599 25     0
QSO: 14015 CW 2011-11-26 2237 K0RF          599 4      VR2XLN        599 24     0
QSO: 28105 CW 2011-11-26 2235 K0RF          599 4      JR4GPA        599 25     0
QSO: 21000 CW 2011-11-26 2237 K0RF          599 4      JK3RHX        599 25     0
QSO: 28007 CW 2011-11-26 2237 K0RF          599 4      JP1SRG        599 25     0
QSO: 21025 CW 2011-11-26 2237 K0RF          599 4      NL7Z          599 01     0
QSO: 28007 CW 2011-11-26 2238 K0RF          599 4      JA8TIV        599 25     0
QSO: 28007 CW 2011-11-26 2238 K0RF          599 4      JH1GNU        599 25     0
QSO: 14015 CW 2011-11-26 2238 K0RF          599 4      JE5JHZ        599 25     0
QSO: 28007 CW 2011-11-26 2238 K0RF          599 4      JA8KXA        599 25     0
QSO: 14015 CW 2011-11-26 2238 K0RF          599 4      AA5XJ         599 04     0
QSO: 21000 CW 2011-11-26 2239 K0RF          599 4      JR2PAU        599 25     0
QSO: 28007 CW 2011-11-26 2239 K0RF          599 4      JA7GUT        599 25     0
QSO: 21000 CW 2011-11-26 2240 K0RF          599 4      JI3OQO        599 25     0
QSO: 28107 CW 2011-11-26 2238 K0RF          599 4      JR5XPG        599 25     0
QSO: 21000 CW 2011-11-26 2240 K0RF          599 4      JL3QNN        599 25     0
QSO: 28007 CW 2011-11-26 2240 K0RF          599 4      JA1CJP        599 25     0
QSO: 14068 CW 2011-11-26 2240 K0RF          599 4      XE2AI         599 06     0
QSO: 21000 CW 2011-11-26 2240 K0RF          599 4      JA3KKE        599 25     0
QSO: 21000 CW 2011-11-26 2241 K0RF          599 4      JL7FBV/1      599 25     0
QSO: 28007 CW 2011-11-26 2241 K0RF          599 4      JF9BLA/1      599 25     0
QSO: 14015 CW 2011-11-26 2241 K0RF          599 4      JG2KKG        599 25     0
QSO: 21000 CW 2011-11-26 2242 K0RF          599 4      N1AM          599 05     0
QSO: 14015 CW 2011-11-26 2242 K0RF          599 4      NB1N          599 05     0
QSO: 28079 CW 2011-11-26 2240 K0RF          599 4      JM4WUZ        599 25     0
QSO: 21000 CW 2011-11-26 2243 K0RF          599 4      JH7FMJ        599 25     0
QSO: 21000 CW 2011-11-26 2243 K0RF          599 4      UA0LDW        599 19     0
QSO: 28007 CW 2011-11-26 2243 K0RF          599 4      JA1BFN        599 25     0
QSO: 28007 CW 2011-11-26 2244 K0RF          599 4      VE3ZT         599 04     0
QSO: 14015 CW 2011-11-26 2244 K0RF          599 4      WL7BDZ        599 01     0
QSO: 28066 CW 2011-11-26 2242 K0RF          599 4      JK1JHU        599 25     0
QSO: 28007 CW 2011-11-26 2244 K0RF          599 4      JH4RUF        599 25     0
QSO: 21000 CW 2011-11-26 2244 K0RF          599 4      JH4BTI        599 25     0
QSO: 21000 CW 2011-11-26 2245 K0RF          599 4      JA6KTY        599 25     0
QSO: 21000 CW 2011-11-26 2245 K0RF          599 4      JE3UHV        599 25     0
QSO: 28007 CW 2011-11-26 2245 K0RF          599 4      JA1VVH        599 25     0
QSO: 21070 CW 2011-11-26 2245 K0RF          599 4      JR2SCJ        599 25     0
QSO:  7009 CW 2011-11-26 2246 K0RF          599 4      G0EFO         599 14     0
QSO: 14015 CW 2011-11-26 2246 K0RF          599 4      BY1CW         599 24     0
QSO: 21000 CW 2011-11-26 2247 K0RF          599 4      JA1COP        599 25     0
QSO: 28052 CW 2011-11-26 2244 K0RF          599 4      JH4UTP        599 25     0
QSO:  7009 CW 2011-11-26 2247 K0RF          599 4      G4BJM         599 14     0
QSO: 21000 CW 2011-11-26 2247 K0RF          599 4      RW0LQ         599 19     0
QSO: 28007 CW 2011-11-26 2247 K0RF          599 4      JS6RTJ        599 25     0
QSO: 14015 CW 2011-11-26 2247 K0RF          599 4      BD2OB/7       599 24     0
QSO: 28007 CW 2011-11-26 2247 K0RF          599 4      JA6WFM        599 25     0
QSO:  7009 CW 2011-11-26 2248 K0RF          599 4      OM5NL         599 15     0
QSO: 28007 CW 2011-11-26 2248 K0RF          599 4      JM1RPV/1      599 25     0
QSO: 21000 CW 2011-11-26 2248 K0RF          599 4      BH4RRG        599 24     0
QSO: 28007 CW 2011-11-26 2248 K0RF          599 4      JI5NWQ        599 25     0
QSO: 14055 CW 2011-11-26 2248 K0RF          599 4      PP2RON        599 11     0
QSO:  7035 CW 2011-11-26 2248 K0RF          599 4      DL0GL         599 14     0
QSO: 21000 CW 2011-11-26 2249 K0RF          599 4      JP3BEE        599 25     0
QSO: 14015 CW 2011-11-26 2248 K0RF          599 4      HL1LUA        599 25     0
QSO: 28007 CW 2011-11-26 2249 K0RF          599 4      JF2MBF        599 25     0
QSO: 21000 CW 2011-11-26 2249 K0RF          599 4      JA2HNP        599 25     0
QSO: 28044 CW 2011-11-26 2247 K0RF          599 4      JH4UYB        599 25     0
QSO: 28007 CW 2011-11-26 2249 K0RF          599 4      JA6DIJ        599 25     0
QSO: 21000 CW 2011-11-26 2250 K0RF          599 4      JM1KLO        599 25     0
QSO: 14015 CW 2011-11-26 2250 K0RF          599 4      JN1IZK        599 25     0
QSO: 14015 CW 2011-11-26 2250 K0RF          599 4      JR5XXS/3      599 25     0
QSO: 21000 CW 2011-11-26 2251 K0RF          599 4      JA3TYF        599 25     0
QSO: 28040 CW 2011-11-26 2249 K0RF          599 4      JS3CTQ        599 25     0
QSO: 14039 CW 2011-11-26 2251 K0RF          599 4      KP2B          599 08     0
QSO:  7030 CW 2011-11-26 2250 K0RF          599 4      S52ZW         599 15     0
QSO: 14040 CW 2011-11-26 2251 K0RF          599 4      PR7AB         599 11     0
QSO:  7029 CW 2011-11-26 2251 K0RF          599 4      HG4I          599 15     0
QSO: 28007 CW 2011-11-26 2252 K0RF          599 4      JA1NUT        599 25     0
QSO:  7028 CW 2011-11-26 2253 K0RF          599 4      HA9RT         599 15     0
QSO: 21022 CW 2011-11-26 2253 K0RF          599 4      JA7IC         599 25     0
QSO: 28007 CW 2011-11-26 2255 K0RF          599 4      VK3FM         599 30     0
QSO: 21060 CW 2011-11-26 2255 K0RF          599 4      AH0KT         599 27     0
QSO: 14018 CW 2011-11-26 2255 K0RF          599 4      VE3JM         599 04     0
QSO: 28007 CW 2011-11-26 2255 K0RF          599 4      VA7IO         599 03     0
QSO: 21000 CW 2011-11-26 2256 K0RF          599 4      JA9PAK        599 25     0
QSO: 28007 CW 2011-11-26 2256 K0RF          599 4      JG0GGI        599 25     0
QSO:  7025 CW 2011-11-26 2256 K0RF          599 4      OL3Z          599 15     0
QSO: 21077 CW 2011-11-26 2256 K0RF          599 4      L73D          599 13     0
QSO: 28007 CW 2011-11-26 2256 K0RF          599 4      JG1GHE        599 25     0
QSO: 14005 CW 2011-11-26 2257 K0RF          599 4      LU9DPM        599 13     0
QSO:  7024 CW 2011-11-26 2257 K0RF          599 4      E73M          599 15     0
QSO: 21000 CW 2011-11-26 2257 K0RF          599 4      JH8ACZ        599 25     0
QSO: 28112 CW 2011-11-26 2255 K0RF          599 4      6M0HZ         599 25     0
QSO:  7024 CW 2011-11-26 2258 K0RF          599 4      9A1P          599 15     0
QSO: 14056 CW 2011-11-26 2258 K0RF          599 4      JA5FDJ        599 25     0
QSO:  7021 CW 2011-11-26 2258 K0RF          599 4      F5KIN         599 14     0
QSO: 14015 CW 2011-11-26 2258 K0RF          599 4      VA1MM         599 05     0
QSO: 21000 CW 2011-11-26 2258 K0RF          599 4      JL1GXO        599 25     0
QSO:  7020 CW 2011-11-26 2258 K0RF          599 4      YT5A          599 15     0
QSO: 14019 CW 2011-11-26 2259 K0RF          599 4      JA0FVU        599 25     0
QSO: 28007 CW 2011-11-26 2259 K0RF          599 4      JA1CPZ        599 25     0
QSO: 21000 CW 2011-11-26 2259 K0RF          599 4      JI7HAV        599 25     0
QSO:  7021 CW 2011-11-26 2259 K0RF          599 4      DJ1MMT        599 14     0
QSO: 21000 CW 2011-11-26 2259 K0RF          599 4      JQ1TAR        599 25     0
QSO: 21000 CW 2011-11-26 2300 K0RF          599 4      JA9EJG        599 25     0
QSO: 14015 CW 2011-11-26 2259 K0RF          599 4      VE2EZD        599 05     0
QSO:  7018 CW 2011-11-26 2300 K0RF          599 4      YT7KM         599 15     0
QSO: 28007 CW 2011-11-26 2300 K0RF          599 4      JM1LRA        599 25     0
QSO:  7015 CW 2011-11-26 2300 K0RF          599 4      DK1NO         599 14     0
QSO: 14028 CW 2011-11-26 2300 K0RF          599 4      PY2PT         599 11     0
QSO: 14015 CW 2011-11-26 2300 K0RF          599 4      JA7OXR        599 25     0
QSO: 21000 CW 2011-11-26 2301 K0RF          599 4      JG1BGT        599 25     0
QSO: 21000 CW 2011-11-26 2301 K0RF          599 4      VE3GFN        599 04     0
QSO: 28007 CW 2011-11-26 2301 K0RF          599 4      VK6XX         599 29     0
QSO: 21028 CW 2011-11-26 2301 K0RF          599 4      VE3OI         599 04     0
QSO: 28007 CW 2011-11-26 2302 K0RF          599 4      JA2MOG        599 25     0
QSO: 14017 CW 2011-11-26 2302 K0RF          599 4      YE1ZAW        599 28     0
QSO: 28007 CW 2011-11-26 2302 K0RF          599 4      JE7SOG        599 25     0
QSO:  7003 CW 2011-11-26 2303 K0RF          599 4      DF0HQ         599 14     0
QSO: 14015 CW 2011-11-26 2303 K0RF          599 4      JA1BJI        599 25     0
QSO:  7002 CW 2011-11-26 2303 K0RF          599 4      9A8M          599 15     0
QSO: 28007 CW 2011-11-26 2303 K0RF          599 4      JR9GMS        599 25     0
QSO: 21000 CW 2011-11-26 2303 K0RF          599 4      KW7Q          599 03     0
QSO: 14068 CW 2011-11-26 2304 K0RF          599 4      ZP9EH         599 11     0
QSO: 28007 CW 2011-11-26 2304 K0RF          599 4      JA3EGE        599 25     0
QSO: 21000 CW 2011-11-26 2304 K0RF          599 4      JR3OQJ        599 25     0
QSO: 14015 CW 2011-11-26 2304 K0RF          599 4      JA3DAY        599 25     0
QSO: 21000 CW 2011-11-26 2304 K0RF          599 4      WL7BDO        599 01     0
QSO:  7000 CW 2011-11-26 2304 K0RF          599 4      UR7GO         599 16     0
QSO: 14015 CW 2011-11-26 2304 K0RF          599 4      JA1BIV        599 25     0
QSO: 21039 CW 2011-11-26 2305 K0RF          599 4      JA2CUS        599 25     0
QSO: 14015 CW 2011-11-26 2305 K0RF          599 4      JR8QFG        599 25     0
QSO: 28007 CW 2011-11-26 2305 K0RF          599 4      JA1CTZ        599 25     0
QSO: 21000 CW 2011-11-26 2305 K0RF          599 4      K2EL          599 05     0
QSO: 21000 CW 2011-11-26 2306 K0RF          599 4      JH1IVD        599 25     0
QSO:  7014 CW 2011-11-26 2305 K0RF          599 4      YU2A          599 15     0
QSO: 28020 CW 2011-11-26 2304 K0RF          599 4      JE1LFX        599 25     0
QSO: 28007 CW 2011-11-26 2307 K0RF          599 4      JA2KPW        599 25     0
QSO: 28007 CW 2011-11-26 2307 K0RF          599 4      JN3DSH        599 25     0
QSO: 21046 CW 2011-11-26 2307 K0RF          599 4      JF3IYW        599 25     0
QSO: 21003 CW 2011-11-26 2308 K0RF          599 4      BA7IO         599 24     0
QSO: 28007 CW 2011-11-26 2308 K0RF          599 4      JA3ITQ        599 25     0
QSO: 28007 CW 2011-11-26 2309 K0RF          599 4      JA8CEA        599 25     0
QSO: 21000 CW 2011-11-26 2309 K0RF          599 4      JA4EZP        599 25     0
QSO: 21000 CW 2011-11-26 2309 K0RF          599 4      JE7JYE        599 25     0
QSO: 28007 CW 2011-11-26 2309 K0RF          599 4      7K1MAG        599 25     0
QSO: 28041 CW 2011-11-26 2307 K0RF          599 4      VK6AA         599 29     0
QSO: 21000 CW 2011-11-26 2310 K0RF          599 4      JA8DIV        599 25     0
QSO: 21000 CW 2011-11-26 2310 K0RF          599 4      JH1OTZ        599 25     0
QSO: 28007 CW 2011-11-26 2310 K0RF          599 4      VK6HD         599 29     0
QSO: 14015 CW 2011-11-26 2310 K0RF          599 4      JN1GLB        599 25     0
QSO:  7021 CW 2011-11-26 2310 K0RF          599 4      PW7T          599 11     0
QSO: 28007 CW 2011-11-26 2311 K0RF          599 4      JA7AUM        599 25     0
QSO: 21000 CW 2011-11-26 2311 K0RF          599 4      JL1TJM        599 25     0
QSO: 28007 CW 2011-11-26 2311 K0RF          599 4      JF2OHQ        599 25     0
QSO: 21000 CW 2011-11-26 2311 K0RF          599 4      JL1RXW        599 25     0
QSO: 14061 CW 2011-11-26 2311 K0RF          599 4      LU5FR         599 13     0
QSO:  7015 CW 2011-11-26 2311 K0RF          599 4      8Q7DV         599 22     0
QSO:  7026 CW 2011-11-26 2312 K0RF          599 4      IR4M          599 15     0
QSO: 21035 CW 2011-11-26 2312 K0RF          599 4      KL7AC         599 01     0
QSO:  7028 CW 2011-11-26 2313 K0RF          599 4      IS0HQJ        599 15     0
QSO: 14015 CW 2011-11-26 2313 K0RF          599 4      EA8QP         599 33     0
QSO: 28007 CW 2011-11-26 2313 K0RF          599 4      JF2OZH        599 25     0
QSO: 21000 CW 2011-11-26 2314 K0RF          599 4      DU1/JJ5GMJ    599 27     0
QSO: 14015 CW 2011-11-26 2314 K0RF          599 4      BV1EK         599 24     0
QSO: 21000 CW 2011-11-26 2314 K0RF          599 4      JA1BUI        599 25     0
QSO: 28007 CW 2011-11-26 2314 K0RF          599 4      JA1XTN        599 25     0
QSO: 21000 CW 2011-11-26 2314 K0RF          599 4      JM1GHT        599 25     0
QSO: 21000 CW 2011-11-26 2315 K0RF          599 4      JR6GHN        599 25     0
QSO: 14015 CW 2011-11-26 2315 K0RF          599 4      BD4QA         599 24     0
QSO: 28007 CW 2011-11-26 2315 K0RF          599 4      JA9RPU        599 25     0
QSO: 21035 CW 2011-11-26 2316 K0RF          599 4      AH2R          599 27     0
QSO: 28007 CW 2011-11-26 2316 K0RF          599 4      ZL3AB         599 32     0
QSO: 14007 CW 2011-11-26 2317 K0RF          599 4      NL7G          599 01     0
QSO: 28007 CW 2011-11-26 2317 K0RF          599 4      JE1NVD        599 25     0
QSO: 28007 CW 2011-11-26 2317 K0RF          599 4      JF1KML        599 25     0
QSO:  7029 CW 2011-11-26 2317 K0RF          599 4      IO5O          599 15     0
QSO: 14015 CW 2011-11-26 2318 K0RF          599 4      W5DY          599 04     0
QSO: 21000 CW 2011-11-26 2318 K0RF          599 4      JA3QOS        599 25     0
QSO: 28007 CW 2011-11-26 2319 K0RF          599 4      JR3NDM        599 25     0
QSO: 28039 CW 2011-11-26 2317 K0RF          599 4      JL1MUT        599 25     0
QSO: 21000 CW 2011-11-26 2320 K0RF          599 4      JA3JND        599 25     0
QSO:  7074 CW 2011-11-26 2320 K0RF          599 4      YU5R          599 15     0
QSO: 14015 CW 2011-11-26 2320 K0RF          599 4      K8MP          599 04     0
QSO: 28007 CW 2011-11-26 2321 K0RF          599 4      JA2AJA        599 25     0
QSO: 28007 CW 2011-11-26 2321 K0RF          599 4      JR2ALA        599 25     0
QSO:  7086 CW 2011-11-26 2321 K0RF          599 4      OK3AA         599 15     0
QSO: 14015 CW 2011-11-26 2321 K0RF          599 4      JT1FUF        599 23     0
QSO: 28007 CW 2011-11-26 2322 K0RF          599 4      JI1HNC        599 25     0
QSO: 21000 CW 2011-11-26 2322 K0RF          599 4      JA1CJP        599 25     0
QSO: 28007 CW 2011-11-26 2322 K0RF          599 4      JG3CQJ        599 25     0
QSO: 28007 CW 2011-11-26 2322 K0RF          599 4      JA4MOK        599 25     0
QSO: 21000 CW 2011-11-26 2323 K0RF          599 4      HL1IWD        599 25     0
QSO: 14032 CW 2011-11-26 2323 K0RF          599 4      VE3EK         599 04     0
QSO: 21000 CW 2011-11-26 2323 K0RF          599 4      JR8QFG        599 25     0
QSO: 28007 CW 2011-11-26 2323 K0RF          599 4      7L3DGP        599 25     0
QSO: 21086 CW 2011-11-26 2323 K0RF          599 4      JI0VWL        599 25     0
QSO:  7076 CW 2011-11-26 2324 K0RF          599 4      R7HF          599 16     0
QSO: 28007 CW 2011-11-26 2324 K0RF          599 4      JH6SCA        599 25     0
QSO: 14042 CW 2011-11-26 2324 K0RF          599 4      HT7A          599 07     0
QSO: 28114 CW 2011-11-26 2322 K0RF          599 4      JL1ARF        599 25     0
QSO:  7080 CW 2011-11-26 2324 K0RF          599 4      YT9M          599 15     0
QSO: 28007 CW 2011-11-26 2325 K0RF          599 4      JE4QGF        599 25     0
QSO:  7076 CW 2011-11-26 2325 K0RF          599 4      YP9W          599 20     0
QSO: 28007 CW 2011-11-26 2326 K0RF          599 4      JA5XPD        599 25     0
QSO: 14015 CW 2011-11-26 2325 K0RF          599 4      JA1XUY        599 25     0
QSO:  7073 CW 2011-11-26 2326 K0RF          599 4      UR5WCQ        599 16     0
QSO: 28082 CW 2011-11-26 2324 K0RF          599 4      JF1SEK        599 25     0
QSO: 28007 CW 2011-11-26 2327 K0RF          599 4      JH7BAY        599 25     0
QSO: 14058 CW 2011-11-26 2327 K0RF          599 4      VE9DX         599 05     0
QSO:  7072 CW 2011-11-26 2327 K0RF          599 4      OL60DG        599 15     0
QSO: 21000 CW 2011-11-26 2327 K0RF          599 4      9M2TO         599 28     0
QSO: 21000 CW 2011-11-26 2328 K0RF          599 4      JR0QUR        599 25     0
QSO:  7068 CW 2011-11-26 2328 K0RF          599 4      OM3RRC        599 15     0
QSO: 14055 CW 2011-11-26 2328 K0RF          599 4      P40W          599 09     0
QSO: 28007 CW 2011-11-26 2329 K0RF          599 4      JR2MIN        599 25     0
QSO: 21000 CW 2011-11-26 2329 K0RF          599 4      JF2VAX        599 25     0
QSO:  7052 CW 2011-11-26 2329 K0RF          599 4      EE3T          599 14     0
QSO: 21000 CW 2011-11-26 2329 K0RF          599 4      JA3VXH        599 25     0
QSO: 28007 CW 2011-11-26 2330 K0RF          599 4      JN3IEN        599 25     0
QSO: 14015 CW 2011-11-26 2330 K0RF          599 4      JM1SBU        599 25     0
QSO: 28007 CW 2011-11-26 2330 K0RF          599 4      JG3LDD        599 25     0
QSO:  7067 CW 2011-11-26 2330 K0RF          599 4      SV4FFL        599 20     0
QSO: 21056 CW 2011-11-26 2329 K0RF          599 4      JA6BZI        599 25     0
