START-OF-LOG: 3.0
LOCATION: NC
CALLSIGN: W2HTI
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1470152
CLUB: North Carolina DX and Contest Club
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.69D
NAME: Ed Benkis
OPERATORS: W2HTI
SOAPBOX: Computer logging is new for this old-timer who has
QSO:  3503 CW 2011-11-27 0837 W2HTI         599      5 VE7CC         599      3
QSO:  3525 CW 2011-11-27 0840 W2HTI         599      5 FM5CD         599      8
QSO:  3525 CW 2011-11-27 0842 W2HTI         599      5 VE6SV         599      4
QSO:  3530 CW 2011-11-27 0843 W2HTI         599      5 C6AQQ         599      8
QSO:  3517 CW 2011-11-27 0850 W2HTI         599      5 FG8NY         599     31
QSO:  3503 CW 2011-11-27 0858 W2HTI         599      5 JH1AEP        599     25
QSO:  3513 CW 2011-11-27 0903 W2HTI         599      5 VE7GL         599      3
QSO:  7010 CW 2011-11-27 0924 W2HTI         599      5 V31OT         599      7
QSO:  7012 CW 2011-11-27 0928 W2HTI         599      5 AH0BT         599     27
QSO:  7015 CW 2011-11-27 0929 W2HTI         599      5 PZ5T          599      9
QSO:  7017 CW 2011-11-27 0930 W2HTI         599      5 JA6SSL        599     25
QSO:  7004 CW 2011-11-27 0940 W2HTI         599      5 SM6MCW        599     14
QSO:  7006 CW 2011-11-27 0942 W2HTI         599      5 KP2M          599      8
QSO:  7017 CW 2011-11-27 0946 W2HTI         599      5 JA6SHL        599     25
QSO:  7025 CW 2011-11-27 0949 W2HTI         599      5 TO7A          599      8
QSO:  7039 CW 2011-11-27 0955 W2HTI         599      5 VP5CW         599      8
QSO:  7003 CW 2011-11-27 1005 W2HTI         599      5 ZL2J          599     32
QSO:  7003 CW 2011-11-27 1006 W2HTI         599      5 VE7UF         599      3
QSO:  7004 CW 2011-11-27 1008 W2HTI         599      5 VK4KW         599     30
QSO:  7005 CW 2011-11-27 1009 W2HTI         599      5 WH6R          599     31
QSO:  7016 CW 2011-11-27 1017 W2HTI         599      5 VE7CC         599      3
QSO:  7019 CW 2011-11-27 1019 W2HTI         599      5 VP9/N3AD      599      5
QSO:  7020 CW 2011-11-27 1022 W2HTI         599      5 VK2IM         599     30
QSO:  7042 CW 2011-11-27 1024 W2HTI         599      5 KL7RA         599      1
QSO:  7054 CW 2011-11-27 1026 W2HTI         599      5 VP2MWG        599      8
QSO:  7025 CW 2011-11-27 1031 W2HTI         599      5 JA1JKG        599     25
QSO:  7024 CW 2011-11-27 1040 W2HTI         599      5 ZM4T          599     32
QSO:  7026 CW 2011-11-27 1042 W2HTI         599      5 YE1ZAW        599     28
QSO:  7043 CW 2011-11-27 1050 W2HTI         599      5 KH6/W1JO      599     31
QSO:  7030 CW 2011-11-27 1058 W2HTI         599      5 VE3EK         599      4
QSO:  7029 CW 2011-11-27 1100 W2HTI         599      5 OK3R          599     15
QSO:  7027 CW 2011-11-27 1101 W2HTI         599      5 C6AQQ         599      8
QSO:  7025 CW 2011-11-27 1103 W2HTI         599      5 J79WE         599      8
QSO:  7023 CW 2011-11-27 1108 W2HTI         599      5 EI4CF         599     14
QSO:  7010 CW 2011-11-27 1111 W2HTI         599      5 HI8A          599      8
QSO: 28002 CW 2011-11-27 1421 W2HTI         599      5 EF5F          559     14
QSO: 28002 CW 2011-11-27 1422 W2HTI         599      5 OL7C          599     15
QSO: 28003 CW 2011-11-27 1422 W2HTI         599      5 DP9A          599     14
QSO: 28004 CW 2011-11-27 1425 W2HTI         599      5 4O3A          599     15
QSO: 28004 CW 2011-11-27 1426 W2HTI         599      5 UT1FA         599     16
QSO: 28005 CW 2011-11-27 1426 W2HTI         599      5 LZ9A          599     20
QSO: 28005 CW 2011-11-27 1428 W2HTI         599      5 P3J           599     20
QSO: 28006 CW 2011-11-27 1429 W2HTI         599      5 EI5DI         599     14
QSO: 28007 CW 2011-11-27 1431 W2HTI         599      5 M0TRN         599     14
QSO: 28008 CW 2011-11-27 1433 W2HTI         599      5 IR4X          599     15
QSO: 28008 CW 2011-11-27 1434 W2HTI         599      5 UW1M          599     16
QSO: 28011 CW 2011-11-27 1437 W2HTI         599      5 G3P           599     14
QSO: 28012 CW 2011-11-27 1437 W2HTI         599      5 HG1S          599     15
QSO: 28013 CW 2011-11-27 1439 W2HTI         599      5 LZ9W          599     20
QSO: 28013 CW 2011-11-27 1439 W2HTI         599      5 IR4M          599     15
QSO: 28014 CW 2011-11-27 1440 W2HTI         599      5 PA4XA         599     14
QSO: 28014 CW 2011-11-27 1441 W2HTI         599      5 HQ5X          599      7
QSO: 28015 CW 2011-11-27 1442 W2HTI         599      5 EE2K          599     14
QSO: 28015 CW 2011-11-27 1443 W2HTI         599      5 DL2DX         599     14
QSO: 28016 CW 2011-11-27 1444 W2HTI         599      5 TM6M          599     14
QSO: 28017 CW 2011-11-27 1445 W2HTI         599      5 EF8M          599     33
QSO: 28017 CW 2011-11-27 1446 W2HTI         599      5 HA5X          599     15
QSO: 28017 CW 2011-11-27 1446 W2HTI         599      5 YU5R          599     15
QSO: 28018 CW 2011-11-27 1448 W2HTI         599      5 9A1P          599     15
QSO: 28019 CW 2011-11-27 1449 W2HTI         599      5 YU2FG         599     15
QSO: 28019 CW 2011-11-27 1450 W2HTI         599      5 S59ABC        599     15
QSO: 28020 CW 2011-11-27 1451 W2HTI         599      5 DF0HQ         599     14
QSO: 28020 CW 2011-11-27 1452 W2HTI         599      5 GW3KDB        599     14
QSO: 28020 CW 2011-11-27 1454 W2HTI         599      5 9A3IH         599     15
QSO: 28022 CW 2011-11-27 1457 W2HTI         599      5 HA1A          599     15
QSO: 28023 CW 2011-11-27 1458 W2HTI         599      5 E7DX          599     15
QSO: 28023 CW 2011-11-27 1458 W2HTI         599      5 S50G          599     15
QSO: 28025 CW 2011-11-27 1500 W2HTI         599      5 DF3CB         599     14
QSO: 28025 CW 2011-11-27 1501 W2HTI         599      5 M2G           599     14
QSO: 28026 CW 2011-11-27 1501 W2HTI         599      5 9A7A          599     15
QSO: 28026 CW 2011-11-27 1503 W2HTI         599      5 IK1QBT        599     15
QSO: 28027 CW 2011-11-27 1504 W2HTI         599      5 9A1A          599     15
QSO: 28027 CW 2011-11-27 1504 W2HTI         599      5 SM0T          599     14
QSO: 28028 CW 2011-11-27 1506 W2HTI         599      5 YP9W          599     20
QSO: 28028 CW 2011-11-27 1506 W2HTI         599      5 LZ5R          599     20
QSO: 28029 CW 2011-11-27 1507 W2HTI         599      5 YU5ZM         599     15
QSO: 28029 CW 2011-11-27 1508 W2HTI         599      5 9A4WY         599     15
QSO: 28031 CW 2011-11-27 1512 W2HTI         599      5 IR8C          599     15
QSO: 28031 CW 2011-11-27 1512 W2HTI         599      5 ES9C          599     15
QSO: 28032 CW 2011-11-27 1514 W2HTI         599      5 S50R          599     15
QSO: 28032 CW 2011-11-27 1516 W2HTI         599      5 VE3EJ         599      4
QSO: 28033 CW 2011-11-27 1518 W2HTI         599      5 DL4YR         599     14
QSO: 28034 CW 2011-11-27 1519 W2HTI         599      5 ED9M          599     33
QSO: 28035 CW 2011-11-27 1521 W2HTI         599      5 SV8GKE        599     20
QSO: 28036 CW 2011-11-27 1522 W2HTI         599      5 M3I           599     14
QSO: 28037 CW 2011-11-27 1523 W2HTI         599      5 SK3W          599     14
QSO: 28037 CW 2011-11-27 1525 W2HTI         599      5 EA2IF         599     14
QSO: 28037 CW 2011-11-27 1526 W2HTI         599      5 II2S          599     15
QSO: 28038 CW 2011-11-27 1527 W2HTI         599      5 OL3Z          599     15
QSO: 28041 CW 2011-11-27 1528 W2HTI         599      5 S52OP         599     15
QSO: 28043 CW 2011-11-27 1532 W2HTI         599      5 IT9MUO        599     15
QSO: 28043 CW 2011-11-27 1533 W2HTI         599      5 E77A          599     15
QSO: 28044 CW 2011-11-27 1534 W2HTI         599      5 DL1IAO        599     14
QSO: 28045 CW 2011-11-27 1536 W2HTI         599      5 OL1C          599     15
QSO: 28046 CW 2011-11-27 1538 W2HTI         599      5 MM3T          599     14
QSO: 28046 CW 2011-11-27 1540 W2HTI         599      5 F5KIN         599     14
QSO: 28047 CW 2011-11-27 1541 W2HTI         599      5 IO3X          599     15
QSO: 28047 CW 2011-11-27 1542 W2HTI         599      5 CS2W          599     14
QSO: 28048 CW 2011-11-27 1543 W2HTI         599      5 EA6SX         599     14
QSO: 28050 CW 2011-11-27 1545 W2HTI         599      5 V31OT         599      7
QSO: 28050 CW 2011-11-27 1546 W2HTI         599      5 YT9X          599     15
QSO: 28051 CW 2011-11-27 1546 W2HTI         599      5 SN7Q          599     15
QSO: 28051 CW 2011-11-27 1547 W2HTI         599      5 IT9ESW        599     15
QSO: 28052 CW 2011-11-27 1549 W2HTI         599      5 DJ5QV         599     14
QSO: 28052 CW 2011-11-27 1550 W2HTI         599      5 SP9LJD        599     15
QSO: 28052 CW 2011-11-27 1551 W2HTI         599      5 IO3P          599     15
QSO: 28052 CW 2011-11-27 1553 W2HTI         599      5 I2SVA         599     15
QSO: 28053 CW 2011-11-27 1554 W2HTI         599      5 DM8D          599     14
QSO: 28053 CW 2011-11-27 1556 W2HTI         599      5 DL9ABM        599     14
QSO: 28054 CW 2011-11-27 1557 W2HTI         599      5 ON4LDP        599     14
QSO: 28055 CW 2011-11-27 1558 W2HTI         599      5 F6KNB         599     14
QSO: 28057 CW 2011-11-27 1600 W2HTI         599      5 DK3GI         599     14
QSO: 28058 CW 2011-11-27 1601 W2HTI         599      5 GI4DOH        599     14
QSO: 28058 CW 2011-11-27 1603 W2HTI         599      5 D4C           599     35
QSO: 28061 CW 2011-11-27 1606 W2HTI         599      5 TM4Q          599     14
QSO: 28062 CW 2011-11-27 1607 W2HTI         599      5 SP2JMB        599     15
QSO: 28062 CW 2011-11-27 1608 W2HTI         599      5 DL2OBO        599     14
QSO: 28065 CW 2011-11-27 1611 W2HTI         599      5 ST2AR         599     34
QSO: 28066 CW 2011-11-27 1612 W2HTI         599      5 CS2C          599     14
QSO: 28080 CW 2011-11-27 1615 W2HTI         599      5 CR3L          599     33
QSO: 28080 CW 2011-11-27 1616 W2HTI         599      5 VE9SF         599      5
QSO: 28084 CW 2011-11-27 1618 W2HTI         599      5 DF9LJ         599     14
QSO: 28088 CW 2011-11-27 1620 W2HTI         599      5 IW1ARB        599     15
QSO: 28089 CW 2011-11-27 1621 W2HTI         599      5 HG7T          599     14
QSO: 28095 CW 2011-11-27 1624 W2HTI         599      5 S58N          599     15
QSO: 28095 CW 2011-11-27 1625 W2HTI         599      5 S53EO         599     15
QSO: 28096 CW 2011-11-27 1628 W2HTI         599      5 ZD8W          599     36
QSO: 28098 CW 2011-11-27 1629 W2HTI         599      5 KP2M          599      8
QSO: 28098 CW 2011-11-27 1631 W2HTI         599      5 EA7LM         599     14
QSO: 28104 CW 2011-11-27 1633 W2HTI         599      5 DL2KQ         599     14
QSO: 28105 CW 2011-11-27 1634 W2HTI         599      5 EA3JW         599     14
QSO: 28107 CW 2011-11-27 1644 W2HTI         599      5 IS0/K7QB      599     15
QSO: 28114 CW 2011-11-27 1647 W2HTI         599      5 ZS1EL         599     38
QSO: 28115 CW 2011-11-27 1647 W2HTI         599      5 DF0DX         599     14
QSO: 28117 CW 2011-11-27 1649 W2HTI         599      5 PJ5G          599      8
QSO: 21149 CW 2011-11-27 1703 W2HTI         599      5 XE1NW         599      6
QSO: 21147 CW 2011-11-27 1705 W2HTI         599      5 MJ0ASP        599     14
QSO: 21145 CW 2011-11-27 1706 W2HTI         599      5 G4CWH         599     14
QSO: 21142 CW 2011-11-27 1707 W2HTI         599      5 5N7M          599     35
QSO: 21134 CW 2011-11-27 1709 W2HTI         599      5 OH3JF         599     15
QSO: 21131 CW 2011-11-27 1710 W2HTI         599      5 VO1TA         599      5
QSO: 21129 CW 2011-11-27 1712 W2HTI         599      5 CT1DJE        599     14
QSO: 21120 CW 2011-11-27 1717 W2HTI         599      5 OK1DEK        599     15
QSO: 21120 CW 2011-11-27 1718 W2HTI         599      5 OM5NL         599     15
QSO: 21120 CW 2011-11-27 1718 W2HTI         599      5 DF2RG         599     14
QSO: 21120 CW 2011-11-27 1719 W2HTI         599      5 IS0LYN        599     15
QSO: 21120 CW 2011-11-27 1719 W2HTI         599      5 I4KRF         599     15
QSO: 21120 CW 2011-11-27 1720 W2HTI         599      5 SQ9JKS        599     15
QSO: 21120 CW 2011-11-27 1720 W2HTI         599      5 F2AR          599     14
QSO: 21120 CW 2011-11-27 1721 W2HTI         599      5 SN7C          599     15
QSO: 21120 CW 2011-11-27 1721 W2HTI         599      5 HA3DX         599     15
QSO: 21120 CW 2011-11-27 1722 W2HTI         599      5 YO4DW         599     20
QSO: 21120 CW 2011-11-27 1723 W2HTI         599      5 S50C          599     15
QSO: 21120 CW 2011-11-27 1725 W2HTI         599      5 EA5GB         599     14
QSO: 21120 CW 2011-11-27 1727 W2HTI         599      5 IR1Y          599     15
QSO: 21120 CW 2011-11-27 1727 W2HTI         599      5 OK1AJY        599     15
QSO: 21120 CW 2011-11-27 1728 W2HTI         599      5 OK1FCA        599     15
QSO: 21120 CW 2011-11-27 1729 W2HTI         599      5 YL2CV         599     15
QSO: 21120 CW 2011-11-27 1730 W2HTI         599      5 PA7LV         599     14
QSO: 21120 CW 2011-11-27 1730 W2HTI         599      5 OK3C          599     15
QSO: 21120 CW 2011-11-27 1731 W2HTI         599      5 SM6CNN        599     14
QSO: 21120 CW 2011-11-27 1731 W2HTI         599      5 OU2I          599     14
QSO: 21120 CW 2011-11-27 1732 W2HTI         599      5 DL2GBB        599     14
QSO: 21120 CW 2011-11-27 1732 W2HTI         599      5 LA8AW         599     14
QSO: 21120 CW 2011-11-27 1733 W2HTI         599      5 IK1RQQ        599     15
QSO: 21120 CW 2011-11-27 1734 W2HTI         599      5 DL1MIM        599     14
QSO: 21120 CW 2011-11-27 1734 W2HTI         599      5 DL5YM         599     14
QSO: 21120 CW 2011-11-27 1735 W2HTI         599      5 DK0ED         599     14
QSO: 21120 CW 2011-11-27 1735 W2HTI         599      5 SA6G          599     14
QSO: 21120 CW 2011-11-27 1735 W2HTI         599      5 DF1IAQ        599     14
QSO: 21120 CW 2011-11-27 1736 W2HTI         599      5 S58M          599     15
QSO: 21120 CW 2011-11-27 1736 W2HTI         599      5 DJ8EW         599     14
QSO: 21120 CW 2011-11-27 1737 W2HTI         599      5 IR4X          599     15
QSO: 21120 CW 2011-11-27 1738 W2HTI         599      5 IV3GTH        599     15
QSO: 21120 CW 2011-11-27 1738 W2HTI         599      5 NX1C          599      5
QSO: 21120 CW 2011-11-27 1739 W2HTI         599      5 F6DYX         599     14
QSO: 21120 CW 2011-11-27 1739 W2HTI         599      5 HA0BR         599     15
QSO: 21120 CW 2011-11-27 1740 W2HTI         599      5 LZ9W          599     20
QSO: 21120 CW 2011-11-27 1740 W2HTI         599      5 G4FSU         599     14
QSO: 21120 CW 2011-11-27 1741 W2HTI         599      5 IK2RLS        599     15
QSO: 21120 CW 2011-11-27 1742 W2HTI         599      5 OR7B/P        599     14
QSO: 21120 CW 2011-11-27 1745 W2HTI         599      5 S50XX         599     15
QSO: 21120 CW 2011-11-27 1746 W2HTI         599      5 SP7SQM        599     15
QSO: 21120 CW 2011-11-27 1746 W2HTI         599      5 SO4M          599     15
QSO: 21120 CW 2011-11-27 1747 W2HTI         599      5 DK7ZHB        599     14
QSO: 21120 CW 2011-11-27 1748 W2HTI         599      5 EI4II         599     14
QSO: 21120 CW 2011-11-27 1749 W2HTI         599      5 SO2W          599     15
QSO: 21120 CW 2011-11-27 1749 W2HTI         599      5 SQ8LSC        599     15
QSO: 21120 CW 2011-11-27 1750 W2HTI         599      5 EA1DR         599     14
QSO: 21120 CW 2011-11-27 1750 W2HTI         599      5 DL1AKP        599     14
QSO: 21120 CW 2011-11-27 1751 W2HTI         599      5 SM6JCC        599     14
QSO: 21120 CW 2011-11-27 1751 W2HTI         599      5 SP5CNA        599     15
QSO: 21120 CW 2011-11-27 1752 W2HTI         599      5 GI4SJQ        599     14
QSO: 21120 CW 2011-11-27 1752 W2HTI         599      5 S57JA         599     15
QSO: 21120 CW 2011-11-27 1754 W2HTI         599      5 SP4YPB        599     15
QSO: 21120 CW 2011-11-27 1754 W2HTI         599      5 IK2TYP        599     15
QSO: 21120 CW 2011-11-27 1755 W2HTI         599      5 ON4CAS        599     14
QSO: 21120 CW 2011-11-27 1756 W2HTI         599      5 ES7GM         599     15
QSO: 21120 CW 2011-11-27 1757 W2HTI         599      5 DL7UIO        599     14
QSO: 21120 CW 2011-11-27 1758 W2HTI         599      5 DL6NDW        599     14
QSO: 21120 CW 2011-11-27 1759 W2HTI         599      5 SQ9FMU        599     15
QSO: 21120 CW 2011-11-27 1801 W2HTI         599      5 F4FDA         599     14
QSO: 21120 CW 2011-11-27 1801 W2HTI         599      5 OK1FAV        599     15
QSO: 21120 CW 2011-11-27 1802 W2HTI         599      5 OK1KT         599     15
QSO: 21120 CW 2011-11-27 1802 W2HTI         599      5 OK2EC         599     15
QSO: 21120 CW 2011-11-27 1804 W2HTI         599      5 EA5CW         599     14
QSO: 21120 CW 2011-11-27 1804 W2HTI         599      5 OK2BXE        599     15
QSO: 21120 CW 2011-11-27 1805 W2HTI         599      5 DL1NEO        599     14
QSO: 21120 CW 2011-11-27 1806 W2HTI         599      5 OQ4A          599     14
QSO: 21120 CW 2011-11-27 1806 W2HTI         599      5 IK4TVP        599     15
QSO: 21120 CW 2011-11-27 1807 W2HTI         599      5 DL8TG         599     14
QSO: 21120 CW 2011-11-27 1808 W2HTI         599      5 S53RA         599     15
QSO: 21120 CW 2011-11-27 1809 W2HTI         599      5 G3ORY         599     14
QSO: 21120 CW 2011-11-27 1809 W2HTI         599      5 DK6CQ         599     14
QSO: 21120 CW 2011-11-27 1810 W2HTI         599      5 OM4XA         599     15
QSO: 21120 CW 2011-11-27 1810 W2HTI         599      5 DL6OCM        599     14
QSO: 21120 CW 2011-11-27 1811 W2HTI         599      5 DL6XA         599     14
QSO: 21120 CW 2011-11-27 1812 W2HTI         599      5 CT1FAC        599     14
QSO: 21120 CW 2011-11-27 1812 W2HTI         599      5 OL6W          599     15
QSO: 21120 CW 2011-11-27 1813 W2HTI         599      5 DM2DXA        599     14
QSO: 21120 CW 2011-11-27 1813 W2HTI         599      5 DL4WG         599     14
QSO: 21120 CW 2011-11-27 1815 W2HTI         599      5 SN3C          599     15
QSO: 21120 CW 2011-11-27 1815 W2HTI         599      5 KL7RA         599      1
QSO: 21120 CW 2011-11-27 1817 W2HTI         599      5 OZ7YL         599     14
QSO: 21120 CW 2011-11-27 1817 W2HTI         599      5 IV3AOL        599     15
QSO: 21120 CW 2011-11-27 1819 W2HTI         599      5 F5VV          599     14
QSO: 21120 CW 2011-11-27 1821 W2HTI         599      5 S51NZ         599     15
QSO: 21120 CW 2011-11-27 1822 W2HTI         599      5 DF0HQ         599     14
QSO: 21120 CW 2011-11-27 1822 W2HTI         599      5 PG2AA         599     14
QSO: 21120 CW 2011-11-27 1824 W2HTI         599      5 DJ3JD         599     14
QSO: 21120 CW 2011-11-27 1825 W2HTI         599      5 SP2KPD        599     15
QSO: 21120 CW 2011-11-27 1827 W2HTI         599      5 DK5OCE        599     14
QSO: 21120 CW 2011-11-27 1828 W2HTI         599      5 DH3RB         599     14
QSO: 21120 CW 2011-11-27 1829 W2HTI         599      5 I3JSS         599     15
QSO: 21120 CW 2011-11-27 1830 W2HTI         599      5 PI4CC         599     14
QSO: 21114 CW 2011-11-27 1833 W2HTI         599      5 CO8LY         599      8
QSO: 21113 CW 2011-11-27 1834 W2HTI         599      5 OK7K          599     15
QSO: 21106 CW 2011-11-27 1837 W2HTI         599      5 PR5B          599     11
QSO: 21093 CW 2011-11-27 1839 W2HTI         599      5 DL4MCF        599     14
QSO: 21090 CW 2011-11-27 1841 W2HTI         599      5 ZD8N          599     36
QSO: 21090 CW 2011-11-27 1842 W2HTI         599      5 S50A          599     15
QSO: 21089 CW 2011-11-27 1844 W2HTI         599      5 PV8DX         599     11
QSO: 21088 CW 2011-11-27 1845 W2HTI         599      5 FY5PO         599      9
QSO: 21086 CW 2011-11-27 1846 W2HTI         599      5 VE3OI         599      4
QSO: 21085 CW 2011-11-27 1849 W2HTI         599      5 EA8BMG        599     33
QSO: 21084 CW 2011-11-27 1851 W2HTI         599      5 VA7KJ         599      3
QSO: 21084 CW 2011-11-27 1853 W2HTI         599      5 C91NW         599     37
QSO: 21083 CW 2011-11-27 1855 W2HTI         599      5 VE5ZX         599      4
QSO: 21081 CW 2011-11-27 1858 W2HTI         599      5 J6M           599      8
QSO: 21078 CW 2011-11-27 1900 W2HTI         599      5 VE3MMQ        599      4
QSO: 21078 CW 2011-11-27 1901 W2HTI         599      5 ST2AR         599     34
QSO: 21076 CW 2011-11-27 1902 W2HTI         599      5 EI5FR         599     14
QSO: 21075 CW 2011-11-27 1903 W2HTI         599      5 EA4GB         599     14
QSO: 21074 CW 2011-11-27 1904 W2HTI         599      5 DK5DQ         599     14
QSO: 21066 CW 2011-11-27 1905 W2HTI         599      5 OK5W          599     15
QSO: 21063 CW 2011-11-27 1908 W2HTI         599      5 EA8CN         599     33
QSO: 21061 CW 2011-11-27 1909 W2HTI         599      5 OL3Z          599     15
QSO: 21058 CW 2011-11-27 1911 W2HTI         599      5 VP9/N3AD      599      5
QSO: 21058 CW 2011-11-27 1912 W2HTI         599      5 LP1H          599     13
QSO: 21057 CW 2011-11-27 1913 W2HTI         599      5 VE2BWL        599      5
QSO: 21054 CW 2011-11-27 1916 W2HTI         599      5 PY4RGS        599     11
QSO: 21053 CW 2011-11-27 1918 W2HTI         599      5 PV8ADI        599     11
QSO: 21053 CW 2011-11-27 1919 W2HTI         599      5 DL1REM        599     14
QSO: 21050 CW 2011-11-27 1922 W2HTI         599      5 CR2X          599     14
QSO: 21050 CW 2011-11-27 1924 W2HTI         599      5 9L7G          599     35
QSO: 21048 CW 2011-11-27 1925 W2HTI         599      5 TM6X          599     14
QSO: 21048 CW 2011-11-27 1926 W2HTI         599      5 ZM1A          599     32
QSO: 21046 CW 2011-11-27 1927 W2HTI         599      5 DL0GL         599     14
QSO: 21046 CW 2011-11-27 1927 W2HTI         599      5 E73W          599     15
QSO: 21041 CW 2011-11-27 1930 W2HTI         599      5 PY9MM         599     11
QSO: 21039 CW 2011-11-27 1931 W2HTI         599      5 MM0GPZ        599     14
QSO: 21037 CW 2011-11-27 1932 W2HTI         599      5 VE6JY         599      4
QSO: 21036 CW 2011-11-27 1933 W2HTI         599      5 VE3CX         599      4
QSO: 21035 CW 2011-11-27 1935 W2HTI         599      5 VE1AL         599      5
QSO: 21034 CW 2011-11-27 1937 W2HTI         599      5 ED8A          599     33
QSO: 21033 CW 2011-11-27 1937 W2HTI         599      5 V31AO         599      7
QSO: 21033 CW 2011-11-27 1941 W2HTI         599      5 G4BJM         599     14
QSO: 21029 CW 2011-11-27 1942 W2HTI         599      5 F6HKA         599     14
QSO: 21028 CW 2011-11-27 1945 W2HTI         599      5 LU9DPM        599     13
QSO: 21027 CW 2011-11-27 1946 W2HTI         599      5 C6AAW         599      8
QSO: 21027 CW 2011-11-27 1947 W2HTI         599      5 CE3AA         599     12
QSO: 21024 CW 2011-11-27 1949 W2HTI         599      5 TM6M          599     14
QSO: 21017 CW 2011-11-27 1951 W2HTI         599      5 P40L          599      9
QSO: 21016 CW 2011-11-27 1953 W2HTI         599      5 VE7UF         599      3
QSO: 21018 CW 2011-11-27 1955 W2HTI         599      5 PY2TIM        599     11
QSO: 14007 CW 2011-11-27 2017 W2HTI         599      5 VE3JM         599      4
QSO: 14009 CW 2011-11-27 2018 W2HTI         599      5 VE7GL         599      3
QSO: 14015 CW 2011-11-27 2021 W2HTI         599      5 VY2TT         599      5
QSO: 14016 CW 2011-11-27 2022 W2HTI         599      5 VE6SV         599      4
QSO: 14017 CW 2011-11-27 2023 W2HTI         599      5 IK6MNB        599     15
QSO: 14021 CW 2011-11-27 2026 W2HTI         599      5 EF5F          599     14
QSO: 14023 CW 2011-11-27 2027 W2HTI         599      5 VE3EJ         599      4
QSO: 14025 CW 2011-11-27 2030 W2HTI         599      5 VK2IM         599     30
QSO: 14033 CW 2011-11-27 2035 W2HTI         599      5 SJ2W          599     14
QSO: 14034 CW 2011-11-27 2046 W2HTI         599      5 XE2S          599      6
QSO: 14038 CW 2011-11-27 2050 W2HTI         599      5 VE3TW         599      4
QSO: 14042 CW 2011-11-27 2053 W2HTI         599      5 VA2EW         599      5
QSO: 14044 CW 2011-11-27 2054 W2HTI         599      5 9A1P          599     15
QSO: 14045 CW 2011-11-27 2055 W2HTI         599      5 EA6SX         599     14
QSO: 14046 CW 2011-11-27 2104 W2HTI         599      5 9N7MD         599     22
QSO: 14050 CW 2011-11-27 2110 W2HTI         599      5 ZF1A          599      8
QSO: 14053 CW 2011-11-27 2111 W2HTI         599      5 EA2EA         599     14
QSO: 14056 CW 2011-11-27 2112 W2HTI         599      5 VK4KW         599     30
QSO: 14057 CW 2011-11-27 2113 W2HTI         599      5 TI5A          599      7
QSO: 14058 CW 2011-11-27 2114 W2HTI         599      5 VE3OI         599      4
QSO: 14060 CW 2011-11-27 2115 W2HTI         599      5 ED9M          599     33
QSO: 14062 CW 2011-11-27 2117 W2HTI         599      5 XE1MM         599      6
QSO: 14065 CW 2011-11-27 2121 W2HTI         599      5 PJ5G          599      8
QSO: 14070 CW 2011-11-27 2125 W2HTI         599      5 AH0BT         599     27
QSO: 14076 CW 2011-11-27 2126 W2HTI         599      5 LT1F          599     13
QSO: 14085 CW 2011-11-27 2127 W2HTI         599      5 VE3IAE        599      4
QSO: 28018 CW 2011-11-27 2133 W2HTI         599      5 CX9AU         599     13
QSO: 28021 CW 2011-11-27 2136 W2HTI         599      5 PY2FN         599     11
QSO: 28026 CW 2011-11-27 2140 W2HTI         599      5 KG6DX         599     27
QSO: 28027 CW 2011-11-27 2142 W2HTI         599      5 PJ4A          599      9
QSO: 28028 CW 2011-11-27 2145 W2HTI         599      5 LW1E          599     13
QSO: 28032 CW 2011-11-27 2146 W2HTI         599      5 P40L          599      9
QSO: 28035 CW 2011-11-27 2148 W2HTI         599      5 J39BS         599      8
QSO: 28037 CW 2011-11-27 2149 W2HTI         599      5 KL7RA         599      1
QSO: 28046 CW 2011-11-27 2152 W2HTI         599      5 9Y4VU         599      9
QSO: 28061 CW 2011-11-27 2155 W2HTI         599      5 HP1WW         519      7
QSO: 28072 CW 2011-11-27 2156 W2HTI         599      5 VE5UF         599      4
QSO: 28085 CW 2011-11-27 2206 W2HTI         599      5 PP5BZ         599     11
QSO: 28075 CW 2011-11-27 2210 W2HTI         599      5 LU7HZ         599     13
QSO: 28074 CW 2011-11-27 2211 W2HTI         599      5 ZW5B          599     11
QSO: 28070 CW 2011-11-27 2213 W2HTI         599      5 LP1H          599     13
QSO: 28063 CW 2011-11-27 2216 W2HTI         599      5 JF1NSD        599     25
QSO: 28056 CW 2011-11-27 2218 W2HTI         599      5 JA2FJP        599     25
QSO: 28056 CW 2011-11-27 2220 W2HTI         599      5 JA0FVU        599     25
QSO: 28055 CW 2011-11-27 2221 W2HTI         599      5 JF2OZH        599     25
QSO: 28055 CW 2011-11-27 2222 W2HTI         599      5 KL7AC         599      1
QSO: 28054 CW 2011-11-27 2223 W2HTI         599      5 VA3DX         599      4
QSO: 28049 CW 2011-11-27 2224 W2HTI         599      5 KH6LC         599     31
QSO: 28046 CW 2011-11-27 2225 W2HTI         599      5 JA1PNA        599     25
