START-OF-LOG: 3.0
CALLSIGN: MM3T
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 501426
NAME: Douglas Maxwell
LOCATION: DX
OPERATORS: GM0ELP
CLUB: Lanarkshire Contest Group
CERTIFICATE: NO
CREATED-BY: Win-Test 4.18.0
SOAPBOX: Elecraft K3 and OCFD. Lots of stations from Eastern Europe and Russia
SOAPBOX: with incredibly loud and clear audio on their frequency, but garbled
QSO: 14161 PH 2015-10-25 1657 MM3T          59  14     IZ2EEV        59  15     0
QSO: 14161 PH 2015-10-25 1657 MM3T          59  14     EA7JXZ        59  14     0
QSO: 14161 PH 2015-10-25 1658 MM3T          59  14     MM2N          59  14     0
QSO: 14161 PH 2015-10-25 1700 MM3T          59  14     IK2SAI        59  15     0
QSO: 14161 PH 2015-10-25 1700 MM3T          59  14     IK2PFL        59  15     0
QSO: 14161 PH 2015-10-25 1700 MM3T          59  14     S52BT         59  15     0
QSO: 14161 PH 2015-10-25 1701 MM3T          59  14     UA2FT         59  15     0
QSO: 14161 PH 2015-10-25 1701 MM3T          59  14     IK1SLD        59  15     0
QSO: 14161 PH 2015-10-25 1702 MM3T          59  14     OK1K          59  15     0
QSO: 14161 PH 2015-10-25 1702 MM3T          59  14     YT6T          59  15     0
QSO: 14161 PH 2015-10-25 1702 MM3T          59  14     EW4R          59  16     0
QSO: 14161 PH 2015-10-25 1703 MM3T          59  14     SQ7ACP        59  15     0
QSO: 14161 PH 2015-10-25 1705 MM3T          59  14     IZ0FUW        59  15     0
QSO: 14161 PH 2015-10-25 1705 MM3T          59  14     OM7SR         59  15     0
QSO: 14161 PH 2015-10-25 1706 MM3T          59  14     HA8VX         59  15     0
QSO: 14161 PH 2015-10-25 1706 MM3T          59  14     R3LW          59  16     0
QSO: 14161 PH 2015-10-25 1706 MM3T          59  14     OK2VK         59  15     0
QSO: 14161 PH 2015-10-25 1708 MM3T          59  14     SP8P          59  15     0
QSO: 14161 PH 2015-10-25 1708 MM3T          59  14     HA6PJ         59  15     0
QSO: 14161 PH 2015-10-25 1709 MM3T          59  14     ER1BF         59  16     0
QSO: 14161 PH 2015-10-25 1709 MM3T          59  14     OH1RX         59  15     0
QSO: 14161 PH 2015-10-25 1709 MM3T          59  14     IK5FKF        59  15     0
QSO: 14161 PH 2015-10-25 1711 MM3T          59  14     UT5PY         59  16     0
QSO: 14161 PH 2015-10-25 1711 MM3T          59  14     S57PKT        59  15     0
QSO: 14161 PH 2015-10-25 1711 MM3T          59  14     S56WYB        59  15     0
QSO: 14161 PH 2015-10-25 1712 MM3T          59  14     ES2MC         59  15     0
QSO: 14161 PH 2015-10-25 1713 MM3T          59  14     E72M          59  15     0
QSO: 14161 PH 2015-10-25 1713 MM3T          59  14     S50D          59  15     0
QSO: 14161 PH 2015-10-25 1713 MM3T          59  14     HA7JQK        59  15     0
QSO: 14161 PH 2015-10-25 1714 MM3T          59  14     IZ1JOB        59  15     0
QSO: 14161 PH 2015-10-25 1715 MM3T          59  14     HA8ITU        59  15     0
QSO: 14161 PH 2015-10-25 1716 MM3T          59  14     OM8AA         59  15     0
QSO: 14161 PH 2015-10-25 1716 MM3T          59  14     SP8BQL        59  15     0
QSO: 14161 PH 2015-10-25 1719 MM3T          59  14     SP9CLO        59  15     0
QSO: 14161 PH 2015-10-25 1719 MM3T          59  14     OM2BK         59  15     0
QSO: 14161 PH 2015-10-25 1719 MM3T          59  14     UT7E          59  16     0
QSO: 14161 PH 2015-10-25 1720 MM3T          59  14     IO1X          59  15     0
QSO: 14161 PH 2015-10-25 1720 MM3T          59  14     9A2BD         59  15     0
QSO: 14161 PH 2015-10-25 1720 MM3T          59  14     OM6H          59  15     0
QSO: 14161 PH 2015-10-25 1721 MM3T          59  14     VE7SV         59  03     0
QSO: 14161 PH 2015-10-25 1722 MM3T          59  14     IZ5IMD        59  15     0
QSO: 14161 PH 2015-10-25 1722 MM3T          59  14     IZ1ANK        59  15     0
QSO: 14161 PH 2015-10-25 1723 MM3T          59  14     OK2SSJ        59  15     0
QSO: 14161 PH 2015-10-25 1724 MM3T          59  14     SQ5NBE        59  15     0
QSO: 14161 PH 2015-10-25 1724 MM3T          59  14     SQ9DXN        59  15     0
QSO: 14161 PH 2015-10-25 1725 MM3T          59  14     HA0ITU        59  15     0
QSO: 14161 PH 2015-10-25 1726 MM3T          59  14     R1AK          59  16     0
QSO: 14161 PH 2015-10-25 1726 MM3T          59  14     EU6DX         59  16     0
QSO: 14161 PH 2015-10-25 1727 MM3T          59  14     SP9IBJ        59  15     0
QSO: 14161 PH 2015-10-25 1727 MM3T          59  14     IK8JDH        59  15     0
QSO: 14161 PH 2015-10-25 1728 MM3T          59  14     E71AVW        59  15     0
QSO: 14161 PH 2015-10-25 1729 MM3T          59  14     YT2AAA        59  15     0
QSO: 14161 PH 2015-10-25 1730 MM3T          59  14     OH6EOG        59  15     0
QSO: 14161 PH 2015-10-25 1730 MM3T          59  14     9A2GA         59  15     0
QSO: 14161 PH 2015-10-25 1731 MM3T          59  14     LZ1VCT        59  20     0
QSO: 14165 PH 2015-10-25 1735 MM3T          59  14     YR8E          59  20     0
QSO: 14175 PH 2015-10-25 1735 MM3T          59  14     UW5Y          59  16     0
QSO: 14177 PH 2015-10-25 1736 MM3T          59  14     RA3Y          59  16     0
QSO: 14184 PH 2015-10-25 1737 MM3T          59  14     S57AW         59  15     0
QSO: 14197 PH 2015-10-25 1738 MM3T          59  14     YM7KA         59  20     0
QSO: 14203 PH 2015-10-25 1740 MM3T          59  14     HA3A          59  15     0
QSO: 14209 PH 2015-10-25 1741 MM3T          59  14     VA2WA         59  05     0
QSO: 14216 PH 2015-10-25 1741 MM3T          59  14     S58M          59  15     0
QSO: 14219 PH 2015-10-25 1742 MM3T          59  14     CN3A          59  33     0
QSO: 14222 PH 2015-10-25 1743 MM3T          59  14     EW6W          59  16     0
QSO: 14238 PH 2015-10-25 1744 MM3T          59  14     9A7A          59  15     0
QSO: 14242 PH 2015-10-25 1744 MM3T          59  14     HG1S          59  15     0
QSO: 14253 PH 2015-10-25 1746 MM3T          59  14     VU2RCT        59  22     0
QSO: 14254 PH 2015-10-25 1747 MM3T          59  14     OM0M          59  15     0
QSO: 14258 PH 2015-10-25 1747 MM3T          59  14     EA5DFV        59  14     0
QSO: 14264 PH 2015-10-25 1748 MM3T          59  14     S52NR         59  15     0
QSO: 14269 PH 2015-10-25 1748 MM3T          59  14     YP8T          59  20     0
QSO: 14278 PH 2015-10-25 1749 MM3T          59  14     9A8M          59  15     0
QSO: 14283 PH 2015-10-25 1749 MM3T          59  14     OG6N          59  15     0
QSO: 14287 PH 2015-10-25 1750 MM3T          59  14     RT6A          59  16     0
QSO: 14295 PH 2015-10-25 1751 MM3T          59  14     EU1WW         59  16     0
QSO: 14304 PH 2015-10-25 1752 MM3T          59  14     4O3A          59  15     0
QSO: 14307 PH 2015-10-25 1753 MM3T          59  14     E7DX          59  15     0
QSO: 14310 PH 2015-10-25 1754 MM3T          59  14     SO4B          59  15     0
QSO: 14314 PH 2015-10-25 1755 MM3T          59  14     UW7LL         59  16     0
QSO: 14317 PH 2015-10-25 1755 MM3T          59  14     OM7M          59  15     0
QSO: 14321 PH 2015-10-25 1756 MM3T          59  14     G9W           59  14     0
QSO: 14329 PH 2015-10-25 1756 MM3T          59  14     LY7Z          59  15     0
QSO: 14340 PH 2015-10-25 1757 MM3T          59  14     UT3EV         59  16     0
QSO: 14343 PH 2015-10-25 1758 MM3T          59  14     YP0C          59  20     0
QSO:  7194 PH 2015-10-25 1936 MM3T          59  14     ON2LLC        59  14     0
QSO:  7194 PH 2015-10-25 1938 MM3T          59  14     UA4ARF        59  16     0
QSO:  7194 PH 2015-10-25 1938 MM3T          59  14     EW2W          59  16     0
QSO:  7194 PH 2015-10-25 1939 MM3T          59  14     OT4T          59  14     0
QSO:  7194 PH 2015-10-25 1940 MM3T          59  14     OK6AB         59  15     0
QSO:  7194 PH 2015-10-25 1940 MM3T          59  14     DL6OCF        59  14     0
QSO:  7194 PH 2015-10-25 1941 MM3T          59  14     2E0VCC        59  14     0
QSO:  7194 PH 2015-10-25 1942 MM3T          59  14     EB1EB         59  14     0
QSO:  7194 PH 2015-10-25 1943 MM3T          59  14     LX1NO         59  14     0
QSO:  7194 PH 2015-10-25 1944 MM3T          59  14     UA4ATR        59  16     0
QSO:  7194 PH 2015-10-25 1946 MM3T          59  14     LA8PDA        59  14     0
QSO:  7194 PH 2015-10-25 1946 MM3T          59  14     DF8UO         59  14     0
QSO:  7194 PH 2015-10-25 1946 MM3T          59  14     OZ0AP         59  14     0
QSO:  7194 PH 2015-10-25 1946 MM3T          59  14     DL4MG         59  14     0
QSO:  7194 PH 2015-10-25 1947 MM3T          59  14     F6CYT         59  14     0
QSO:  7194 PH 2015-10-25 1948 MM3T          59  14     UA4HRZ        59  16     0
QSO:  7194 PH 2015-10-25 1948 MM3T          59  14     UX4CR         59  16     0
QSO:  7194 PH 2015-10-25 1948 MM3T          59  14     U1BD          59  16     0
QSO:  7194 PH 2015-10-25 1948 MM3T          59  14     SN7D          59  15     0
QSO:  7194 PH 2015-10-25 1949 MM3T          59  14     DJ0MCZ        59  14     0
QSO:  7194 PH 2015-10-25 1949 MM3T          59  14     UW7W          59  16     0
QSO:  7194 PH 2015-10-25 1950 MM3T          59  14     SM3C          59  14     0
QSO:  7182 PH 2015-10-25 1954 MM3T          59  14     DF4GA         59  14     0
QSO:  7182 PH 2015-10-25 1956 MM3T          59  14     DF2LH         59  14     0
QSO:  7182 PH 2015-10-25 1957 MM3T          59  14     YO7CJB        59  20     0
QSO:  7182 PH 2015-10-25 1959 MM3T          59  14     ON7PX         59  14     0
QSO:  7182 PH 2015-10-25 1959 MM3T          59  14     DR3W          59  14     0
QSO:  7182 PH 2015-10-25 2000 MM3T          59  14     OH6DX         59  15     0
QSO:  7182 PH 2015-10-25 2000 MM3T          59  14     SM6Q          59  14     0
QSO:  7182 PH 2015-10-25 2001 MM3T          59  14     ON5ARY        59  14     0
QSO:  7182 PH 2015-10-25 2002 MM3T          59  14     IW2CTQ        59  15     0
QSO:  7182 PH 2015-10-25 2002 MM3T          59  14     SP9NLX        59  15     0
QSO:  7182 PH 2015-10-25 2003 MM3T          59  14     DL8ULO        59  14     0
QSO:  7182 PH 2015-10-25 2003 MM3T          59  14     HA8LMZ        59  15     0
QSO:  7182 PH 2015-10-25 2004 MM3T          59  14     EU1A          59  16     0
QSO:  7182 PH 2015-10-25 2007 MM3T          59  14     LB7ZG         59  14     0
QSO:  7182 PH 2015-10-25 2008 MM3T          59  14     RF9C          59  17     0
QSO:  7182 PH 2015-10-25 2008 MM3T          59  14     DK0TU         59  14     0
QSO:  7182 PH 2015-10-25 2008 MM3T          59  14     HB9CIC        59  14     0
QSO:  7182 PH 2015-10-25 2009 MM3T          59  14     OZ1NF         59  14     0
QSO:  7182 PH 2015-10-25 2009 MM3T          59  14     DL3ARM        59  14     0
QSO:  7182 PH 2015-10-25 2010 MM3T          59  14     DL1A          59  14     0
QSO:  7182 PH 2015-10-25 2012 MM3T          59  14     OE1HHB        59  15     0
QSO:  7182 PH 2015-10-25 2014 MM3T          59  14     RK3VWA        59  16     0
QSO:  7182 PH 2015-10-25 2014 MM3T          59  14     SM5ACQ        59  14     0
QSO:  7182 PH 2015-10-25 2015 MM3T          59  14     OE5HEL        59  15     0
QSO:  7182 PH 2015-10-25 2016 MM3T          59  14     LA1DSA        59  14     0
QSO:  7182 PH 2015-10-25 2018 MM3T          59  14     DL4FAP        59  14     0
QSO:  7182 PH 2015-10-25 2022 MM3T          59  14     ED5N          59  14     0
QSO:  7182 PH 2015-10-25 2023 MM3T          59  14     DL1WA         59  14     0
QSO:  7182 PH 2015-10-25 2024 MM3T          59  14     YU1DX         59  15     0
QSO:  7182 PH 2015-10-25 2024 MM3T          59  14     SQ5KWJ        59  15     0
QSO:  7182 PH 2015-10-25 2025 MM3T          59  14     OK7N          59  15     0
QSO:  7182 PH 2015-10-25 2026 MM3T          59  14     F5JU          59  14     0
QSO:  7182 PH 2015-10-25 2027 MM3T          59  14     DK2AT         59  14     0
QSO:  7182 PH 2015-10-25 2027 MM3T          59  14     RK6CC         59  16     0
QSO:  7182 PH 2015-10-25 2028 MM3T          59  14     MM1E          59  14     0
QSO:  7182 PH 2015-10-25 2029 MM3T          59  14     DL5RU         59  14     0
QSO:  7182 PH 2015-10-25 2029 MM3T          59  14     UT2T          59  16     0
QSO:  7182 PH 2015-10-25 2029 MM3T          59  14     ES2MC         59  15     0
QSO:  7182 PH 2015-10-25 2030 MM3T          59  14     OE3OOG        59  15     0
QSO:  7182 PH 2015-10-25 2031 MM3T          59  14     AA1K          59  05     0
QSO:  7182 PH 2015-10-25 2032 MM3T          59  14     YO4RDW        59  20     0
QSO:  7182 PH 2015-10-25 2033 MM3T          59  14     OK2MBP        59  15     0
QSO:  7182 PH 2015-10-25 2033 MM3T          59  14     DK3WN         59  14     0
QSO:  7182 PH 2015-10-25 2034 MM3T          59  14     YO4NF         59  20     0
QSO:  7182 PH 2015-10-25 2036 MM3T          59  14     SP1FPG        59  15     0
QSO:  7152 PH 2015-10-25 2042 MM3T          59  14     HG1S          59  15     0
QSO:  7149 PH 2015-10-25 2044 MM3T          59  14     ED9K          59  33     0
QSO:  7127 PH 2015-10-25 2045 MM3T          59  14     EW6W          59  16     0
QSO:  7121 PH 2015-10-25 2046 MM3T          59  14     OK7Z          59  15     0
QSO:  7115 PH 2015-10-25 2046 MM3T          59  14     LZ7A          59  20     0
QSO:  7072 PH 2015-10-25 2049 MM3T          59  14     ES5TV         59  15     0
QSO:  7068 PH 2015-10-25 2049 MM3T          59  14     RM3DA         59  16     0
QSO:  7049 PH 2015-10-25 2051 MM3T          59  14     DL1NKS        59  14     0
QSO:  7047 PH 2015-10-25 2052 MM3T          59  14     OK1DTC        59  15     0
QSO:  7079 PH 2015-10-25 2053 MM3T          59  14     IO1X          59  15     0
QSO:  7091 PH 2015-10-25 2054 MM3T          59  14     IR1X          59  15     0
QSO:  7114 PH 2015-10-25 2056 MM3T          59  14     SK3W          59  14     0
QSO:  7119 PH 2015-10-25 2056 MM3T          59  14     DL0NM         59  14     0
QSO:  7160 PH 2015-10-25 2057 MM3T          59  14     TM7G          59  14     0
QSO:  7165 PH 2015-10-25 2057 MM3T          59  14     9A2L          59  15     0
QSO:  7176 PH 2015-10-25 2058 MM3T          59  14     OK1DOY        59  15     0
QSO:  7179 PH 2015-10-25 2059 MM3T          59  14     ES6RW         59  15     0
QSO:  7189 PH 2015-10-25 2059 MM3T          59  14     LZ8E          59  20     0
QSO:  7152 PH 2015-10-25 2103 MM3T          59  14     IR8C          59  15     0
QSO:  7140 PH 2015-10-25 2104 MM3T          59  14     US1I          59  16     0
QSO:  7131 PH 2015-10-25 2105 MM3T          59  14     SP1I          59  15     0
QSO:  7131 PH 2015-10-25 2106 MM3T          59  14     DJ4MZ         59  14     0
QSO:  7109 PH 2015-10-25 2108 MM3T          59  14     HG7T          59  15     0
QSO:  7133 PH 2015-10-25 2109 MM3T          59  14     OE3K          59  15     0
QSO:  7162 PH 2015-10-25 2112 MM3T          59  14     HA3A          59  15     0
QSO:  7199 PH 2015-10-25 2115 MM3T          59  14     UW7LL         59  16     0
QSO:  7170 PH 2015-10-25 2140 MM3T          59  14     UA2F          59  15     0
QSO:  7102 PH 2015-10-25 2141 MM3T          59  14     SO2O          59  15     0
QSO:  7074 PH 2015-10-25 2142 MM3T          59  14     RJ4P          59  16     0
QSO:  7048 PH 2015-10-25 2143 MM3T          59  14     OH1Z          59  15     0
QSO:  7040 PH 2015-10-25 2143 MM3T          59  14     S54K          59  15     0
QSO:  7043 PH 2015-10-25 2144 MM3T          59  14     S57C          59  15     0
QSO:  7047 PH 2015-10-25 2144 MM3T          59  14     LY7Z          59  15     0
QSO:  7051 PH 2015-10-25 2145 MM3T          59  14     LY2IJ         59  15     0
QSO:  7068 PH 2015-10-25 2146 MM3T          59  14     OH5Z          59  15     0
QSO:  7094 PH 2015-10-25 2147 MM3T          59  14     ED5O          59  14     0
QSO:  7100 PH 2015-10-25 2148 MM3T          59  14     LZ5R          59  20     0
QSO:  7112 PH 2015-10-25 2150 MM3T          59  14     OL5E          59  15     0
QSO:  3696 PH 2015-10-25 2151 MM3T          59  14     R8TT          59  16     0
QSO:  3663 PH 2015-10-25 2152 MM3T          59  14     5Q2J          59  14     0
QSO:  3658 PH 2015-10-25 2152 MM3T          59  14     GM2T          59  14     0
QSO:  3650 PH 2015-10-25 2153 MM3T          59  14     OK1DTC        59  15     0
QSO:  3634 PH 2015-10-25 2155 MM3T          59  14     DB2B          59  14     0
QSO:  3609 PH 2015-10-25 2155 MM3T          59  14     SM5S          59  14     0
QSO:  3628 PH 2015-10-25 2155 MM3T          59  14     G5O           59  14     0
QSO:  3703 PH 2015-10-25 2158 MM3T          59  14     SP9KDA        59  15     0
QSO:  3719 PH 2015-10-25 2159 MM3T          59  14     DF2LH         59  14     0
QSO:  3721 PH 2015-10-25 2200 MM3T          59  14     SP9RCL        59  15     0
QSO:  3724 PH 2015-10-25 2200 MM3T          59  14     OL7T          59  15     0
QSO:  3733 PH 2015-10-25 2201 MM3T          59  14     EI9E          59  14     0
QSO:  3736 PH 2015-10-25 2201 MM3T          59  14     M0BTZ         59  14     0
QSO:  3747 PH 2015-10-25 2202 MM3T          59  14     UP2L          59  17     0
QSO:  3761 PH 2015-10-25 2204 MM3T          59  14     HA8RT         59  15     0
QSO:  3772 PH 2015-10-25 2205 MM3T          59  14     DK1QH         59  14     0
QSO:  3778 PH 2015-10-25 2207 MM3T          59  14     II9P          59  15     0
QSO:  3790 PH 2015-10-25 2209 MM3T          59  14     ES5TV         59  15     0
QSO:  3792 PH 2015-10-25 2210 MM3T          59  14     SP5KAB        59  15     0
QSO:  3763 PH 2015-10-25 2212 MM3T          59  14     OQ5M          59  14     0
QSO:  3752 PH 2015-10-25 2213 MM3T          59  14     SP8K          59  15     0
QSO:  3740 PH 2015-10-25 2213 MM3T          59  14     M9K           59  14     0
QSO:  3730 PH 2015-10-25 2215 MM3T          59  14     CN2R          59  33     0
QSO:  3723 PH 2015-10-25 2216 MM3T          59  14     S51A          59  15     0
QSO:  3716 PH 2015-10-25 2216 MM3T          59  14     SK3W          59  14     0
QSO:  3697 PH 2015-10-25 2220 MM3T          59  14     OM4M          59  15     0
END-OF-LOG:
