START-OF-LOG: 3.0
CALLSIGN: GM9N
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-OVERLAY:
CLAIMED-SCORE: 5766426
NAME: Stirling & District Amateur Radio Society
LOCATION: DX
OPERATORS: MM0OKG, GM1BSG, MM0HST, GM0OBX, MM0OPX, MM0GCF, 2M0GEK, MM0KFX,
OPERATORS: GM4UYE, MM0MWS, GM0BKC, MM6BJJ, MM6EJO,
CLUB: GMDX Group
CERTIFICATE: NO
CREATED-BY: Win-Test 4.17.0
SOAPBOX: Good to see 10m open on both days for the contest
QSO: 21368 PH 2015-10-24 1835 GM9N          59  14     W1UE          59  05     0
QSO:  7127 PH 2015-10-24 1835 GM9N          59  14     RK4FD         59  16     0
QSO: 14122 PH 2015-10-24 1835 GM9N          59  14     VA2WA         59  05     0
QSO: 14200 PH 2015-10-24 1837 GM9N          59  14     TK/PB8DX      59  15     0
QSO: 14170 PH 2015-10-24 1839 GM9N          59  14     IT9FRX        59  15     0
QSO: 21343 PH 2015-10-24 1840 GM9N          59  14     K1BX          59  05     0
QSO:  7136 PH 2015-10-24 1840 GM9N          59  14     SN3A          59  15     0
QSO: 21343 PH 2015-10-24 1841 GM9N          59  14     AD5XD         59  04     0
QSO: 21343 PH 2015-10-24 1841 GM9N          59  14     KM1D          59  05     0
QSO: 14280 PH 2015-10-24 1841 GM9N          59  14     EB5GC         59  14     0
QSO: 14277 PH 2015-10-24 1842 GM9N          59  14     CR6P          59  14     0
QSO:  7136 PH 2015-10-24 1842 GM9N          59  14     TM7G          59  14     0
QSO: 21343 PH 2015-10-24 1842 GM9N          59  14     KB4JZ         59  05     0
QSO: 21343 PH 2015-10-24 1844 GM9N          59  14     W8KRZ         59  05     0
QSO:  7134 PH 2015-10-24 1844 GM9N          59  14     SP5C          59  15     0
QSO: 14108 PH 2015-10-24 1849 GM9N          59  14     VO1MP         59  05     0
QSO: 21288 PH 2015-10-24 1851 GM9N          59  14     K1RO          59  05     0
QSO: 14130 PH 2015-10-24 1851 GM9N          59  14     IZ8FWN        59  14     0
QSO: 21288 PH 2015-10-24 1852 GM9N          59  14     WA2JQK        59  05     0
QSO:  7093 PH 2015-10-24 1853 GM9N          59  14     RK9AX         59  17     0
QSO: 21288 PH 2015-10-24 1853 GM9N          59  14     K2LE          59  05     0
QSO: 14141 PH 2015-10-24 1854 GM9N          59  14     UA6LUQ        59  16     0
QSO: 21288 PH 2015-10-24 1854 GM9N          59  14     WK1Q          59  05     0
QSO: 21288 PH 2015-10-24 1854 GM9N          59  14     W3MF          59  05     0
QSO: 21288 PH 2015-10-24 1854 GM9N          59  14     W1CTN         59  05     0
QSO: 14141 PH 2015-10-24 1854 GM9N          59  14     IS0FV         59  15     0
QSO: 21288 PH 2015-10-24 1855 GM9N          59  14     W1GNR         59  05     0
QSO: 14141 PH 2015-10-24 1855 GM9N          59  14     IZ7ZKV        59  15     0
QSO: 21302 PH 2015-10-24 1858 GM9N          59  14     CU4DX         59  14     0
QSO: 14110 PH 2015-10-24 1858 GM9N          59  14     VY2ZM         59  05     0
QSO: 14124 PH 2015-10-24 1859 GM9N          59  14     VE3MIS        59  04     0
QSO: 21298 PH 2015-10-24 1859 GM9N          59  14     VE3JAQ        59  04     0
QSO: 14184 PH 2015-10-24 1900 GM9N          59  14     KN5TX         59  04     0
QSO:  1869 PH 2015-10-24 1901 GM9N          59  14     ON6NA         59  14     0
QSO: 21223 PH 2015-10-24 1902 GM9N          59  14     K4AB          59  04     0
QSO: 21210 PH 2015-10-24 1903 GM9N          59  14     CB3W          59  12     0
QSO:  1877 PH 2015-10-24 1905 GM9N          59  14     ON4UN         59  14     0
QSO:  7186 PH 2015-10-24 1905 GM9N          59  14     R4CC          59  16     0
QSO: 21443 PH 2015-10-24 1906 GM9N          59  14     TO1E          59  08     0
QSO: 21424 PH 2015-10-24 1908 GM9N          59  14     CX9AU         59  13     0
QSO:  1877 PH 2015-10-24 1908 GM9N          59  14     DD7ZN         59  14     0
QSO: 21416 PH 2015-10-24 1909 GM9N          59  14     VP2V/N3DXX    59  08     0
QSO: 14194 PH 2015-10-24 1910 GM9N          59  14     G2F           59  14     0
QSO: 21401 PH 2015-10-24 1910 GM9N          59  14     CX2CC         59  13     0
QSO: 21396 PH 2015-10-24 1911 GM9N          59  14     TO4K          59  08     0
QSO:  7118 PH 2015-10-24 1911 GM9N          59  14     HA3ITU        59  15     0
QSO: 21383 PH 2015-10-24 1911 GM9N          59  14     HI3TT         59  08     0
QSO: 14208 PH 2015-10-24 1912 GM9N          59  14     K6ND          59  05     0
QSO: 21356 PH 2015-10-24 1913 GM9N          59  14     CR9ABG        59  33     0
QSO: 14222 PH 2015-10-24 1913 GM9N          59  14     WW4LL         59  05     0
QSO: 21330 PH 2015-10-24 1915 GM9N          59  14     ZP5DBC        59  11     0
QSO: 21312 PH 2015-10-24 1917 GM9N          59  14     P49Y          59  09     0
QSO: 21311 PH 2015-10-24 1918 GM9N          59  14     PY5ZD         59  11     0
QSO:  7199 PH 2015-10-24 1920 GM9N          59  14     YU7U          59  15     0
QSO: 21270 PH 2015-10-24 1920 GM9N          59  14     PX5E          59  11     0
QSO: 21263 PH 2015-10-24 1920 GM9N          59  14     PR9M          59  11     0
QSO: 14177 PH 2015-10-24 1921 GM9N          59  14     VE3VEE        59  05     0
QSO: 21246 PH 2015-10-24 1922 GM9N          59  14     PY90IARU      59  11     0
QSO: 21236 PH 2015-10-24 1923 GM9N          59  14     CB1H          59  12     0
QSO: 21182 PH 2015-10-24 1926 GM9N          59  14     PY2MC         59  11     0
QSO: 21436 PH 2015-10-24 1933 GM9N          59  14     EF8U          59  33     0
QSO: 14197 PH 2015-10-24 1935 GM9N          59  14     N4GU          59  05     0
QSO:  7139 PH 2015-10-24 1935 GM9N          59  14     RU9CZD        59  17     0
QSO: 14197 PH 2015-10-24 1936 GM9N          59  14     OL7T          59  15     0
QSO:  7092 PH 2015-10-24 1937 GM9N          59  14     SN1D          59  15     0
QSO:  7141 PH 2015-10-24 1938 GM9N          59  14     SN3Q          59  15     0
QSO:  3729 PH 2015-10-24 1940 GM9N          59  14     E73ESP        59  15     0
QSO:  3752 PH 2015-10-24 1941 GM9N          59  14     OM7RU         59  15     0
QSO:  3754 PH 2015-10-24 1941 GM9N          59  14     RM5A          59  16     0
QSO:  3765 PH 2015-10-24 1942 GM9N          59  14     PI4D          59  14     0
QSO:  3734 PH 2015-10-24 1944 GM9N          59  14     LY7A          59  15     0
QSO:  3772 PH 2015-10-24 1944 GM9N          59  14     C37N          59  14     0
QSO:  7093 PH 2015-10-24 1946 GM9N          59  14     RU1A          59  16     0
QSO:  7064 PH 2015-10-24 1947 GM9N          59  14     SO9T          59  15     0
QSO: 14212 PH 2015-10-24 1948 GM9N          59  14     EE5M          59  14     0
QSO:  7112 PH 2015-10-24 1948 GM9N          59  14     UW7LL         59  16     0
QSO:  7189 PH 2015-10-24 1949 GM9N          59  14     OM3RRC        59  15     0
QSO:  3684 PH 2015-10-24 1950 GM9N          59  14     DF9BN         59  14     0
QSO: 14324 PH 2015-10-24 1950 GM9N          59  14     KP2M          59  08     0
QSO:  3684 PH 2015-10-24 1951 GM9N          59  14     G8X           59  14     0
QSO:  7073 PH 2015-10-24 1952 GM9N          59  14     UP0L          59  17     0
QSO:  3684 PH 2015-10-24 1953 GM9N          59  14     OK9AMR        59  15     0
QSO:  3684 PH 2015-10-24 1953 GM9N          59  14     ON4SV         59  14     0
QSO:  7103 PH 2015-10-24 1953 GM9N          59  14     DP6T          59  14     0
QSO:  3684 PH 2015-10-24 1954 GM9N          59  14     OH1KF         59  15     0
QSO:  7047 PH 2015-10-24 1954 GM9N          59  14     4O7CC         59  15     0
QSO:  3684 PH 2015-10-24 1955 GM9N          59  14     PA2CVD        59  14     0
QSO:  3684 PH 2015-10-24 1955 GM9N          59  14     SM7RZJ        59  14     0
QSO:  3684 PH 2015-10-24 1956 GM9N          59  14     9A4AA         59  15     0
QSO:  3684 PH 2015-10-24 1957 GM9N          59  14     G4TXF         59  14     0
QSO:  3684 PH 2015-10-24 1957 GM9N          59  14     HB9AWS        59  14     0
QSO: 14230 PH 2015-10-24 1957 GM9N          59  14     CO2GG         59  08     0
QSO:  3684 PH 2015-10-24 1958 GM9N          59  14     DL8DBW        59  14     0
QSO:  3684 PH 2015-10-24 1959 GM9N          59  14     DL4ZA         59  14     0
QSO:  3684 PH 2015-10-24 1959 GM9N          59  14     DO4JS         59  14     0
QSO: 14327 PH 2015-10-24 2000 GM9N          59  14     OM7M          59  15     0
QSO:  3684 PH 2015-10-24 2000 GM9N          59  14     DK2ER         59  16     0
QSO:  3684 PH 2015-10-24 2000 GM9N          59  14     EA1HTF        59  14     0
QSO:  3684 PH 2015-10-24 2001 GM9N          59  14     F4GVZ         59  14     0
QSO:  3684 PH 2015-10-24 2001 GM9N          59  14     PA0MIR        59  14     0
QSO:  3684 PH 2015-10-24 2002 GM9N          59  14     GI4VHO        59  14     0
QSO: 14349 PH 2015-10-24 2002 GM9N          59  14     VC3X          59  04     0
QSO:  3684 PH 2015-10-24 2002 GM9N          59  14     M0MCV         59  14     0
QSO:  3684 PH 2015-10-24 2002 GM9N          59  14     DL1SX         59  14     0
QSO: 14191 PH 2015-10-24 2004 GM9N          59  14     GW9X          59  14     0
QSO: 14119 PH 2015-10-24 2005 GM9N          59  14     VE3CX         59  05     0
QSO: 14132 PH 2015-10-24 2006 GM9N          59  14     VA2EN         59  05     0
QSO: 14142 PH 2015-10-24 2007 GM9N          59  14     VO2NS         59  02     0
QSO: 14182 PH 2015-10-24 2010 GM9N          59  14     CO6LC         59  08     0
QSO:  3777 PH 2015-10-24 2010 GM9N          59  14     A73A          59  21     0
QSO:  3740 PH 2015-10-24 2011 GM9N          59  14     EW8Y          59  16     0
QSO: 14115 PH 2015-10-24 2011 GM9N          59  14     VE3DZ         59  04     0
QSO:  3703 PH 2015-10-24 2011 GM9N          59  14     M5B           59  14     0
QSO:  7166 PH 2015-10-24 2011 GM9N          59  14     OK2D          59  15     0
QSO:  3723 PH 2015-10-24 2012 GM9N          59  14     LA3BPA        59  14     0
QSO:  3733 PH 2015-10-24 2013 GM9N          59  14     YP8T          59  20     0
QSO:  3769 PH 2015-10-24 2014 GM9N          59  14     UR6EA         59  16     0
QSO:  7179 PH 2015-10-24 2014 GM9N          59  14     IQ3RK         59  15     0
QSO:  3779 PH 2015-10-24 2015 GM9N          59  14     ES5TV         59  15     0
QSO:  3693 PH 2015-10-24 2017 GM9N          59  14     EW4A          59  16     0
QSO: 14232 PH 2015-10-24 2017 GM9N          59  14     N9RV          59  04     0
QSO:  7145 PH 2015-10-24 2018 GM9N          59  14     HF0WFF        59  15     0
QSO:  3678 PH 2015-10-24 2021 GM9N          59  14     EU1A          59  16     0
QSO: 14188 PH 2015-10-24 2022 GM9N          59  14     K9CT          59  04     0
QSO:  3700 PH 2015-10-24 2023 GM9N          59  14     PI4ZU         59  14     0
QSO:  7083 PH 2015-10-24 2023 GM9N          59  14     RC7KY         59  16     0
QSO:  7142 PH 2015-10-24 2024 GM9N          59  14     YT5CT         59  15     0
QSO: 14158 PH 2015-10-24 2028 GM9N          59  14     VE3BZ         59  04     0
QSO:  3735 PH 2015-10-24 2030 GM9N          59  14     II1W          59  15     0
QSO:  3737 PH 2015-10-24 2030 GM9N          59  14     DO5DGH        59  14     0
QSO: 14182 PH 2015-10-24 2031 GM9N          59  14     WS7X          59  04     0
QSO:  3738 PH 2015-10-24 2031 GM9N          59  14     RU9CZD        59  17     0
QSO: 14165 PH 2015-10-24 2031 GM9N          59  14     K4PV          59  05     0
QSO:  3790 PH 2015-10-24 2032 GM9N          59  14     SP8K          59  15     0
QSO: 14168 PH 2015-10-24 2033 GM9N          59  14     N3RS          59  05     0
QSO:  3792 PH 2015-10-24 2033 GM9N          59  14     DF4HQ         59  14     0
QSO:  3796 PH 2015-10-24 2034 GM9N          59  14     A71CV         59  21     0
QSO: 14119 PH 2015-10-24 2034 GM9N          59  14     P40A          59  09     0
QSO:  7050 PH 2015-10-24 2035 GM9N          59  14     HB9TOC        59  14     0
QSO: 14154 PH 2015-10-24 2040 GM9N          59  14     W3LPL         59  05     0
QSO:  3695 PH 2015-10-24 2044 GM9N          59  14     OH2XX         59  15     0
QSO:  1861 PH 2015-10-24 2047 GM9N          59  14     YU0T          59  15     0
QSO: 14167 PH 2015-10-24 2048 GM9N          59  14     NA2U          59  05     0
QSO:  1885 PH 2015-10-24 2049 GM9N          59  14     LZ9W          59  20     0
QSO: 14253 PH 2015-10-24 2057 GM9N          59  14     KB1EFS        59  05     0
QSO: 14284 PH 2015-10-24 2057 GM9N          59  14     V26B          59  08     0
QSO: 14162 PH 2015-10-24 2059 GM9N          59  14     KQ2M          59  05     0
QSO: 14238 PH 2015-10-24 2102 GM9N          59  14     NY6DX         59  05     0
QSO:  1845 PH 2015-10-24 2103 GM9N          59  14     IO4C          59  16     0
QSO: 14191 PH 2015-10-24 2106 GM9N          59  14     TF3CW         59  40     0
QSO:  3720 PH 2015-10-24 2111 GM9N          59  14     9K2HN         59  21     0
QSO:  3799 PH 2015-10-24 2112 GM9N          59  14     LZ9W          59  20     0
QSO:  3744 PH 2015-10-24 2115 GM9N          59  14     RJ4P          59  16     0
QSO: 14144 PH 2015-10-24 2115 GM9N          59  14     HI7SBR        59  08     0
QSO: 14170 PH 2015-10-24 2116 GM9N          59  14     NW3Y          59  05     0
QSO:  1851 PH 2015-10-24 2116 GM9N          59  14     DP6T          59  14     0
QSO: 14178 PH 2015-10-24 2116 GM9N          59  14     CE2MVF        59  12     0
QSO:  3614 PH 2015-10-24 2116 GM9N          59  14     OT5X          59  14     0
QSO:  3646 PH 2015-10-24 2117 GM9N          59  14     DR1E          59  14     0
QSO: 14201 PH 2015-10-24 2118 GM9N          59  14     N2NT          59  05     0
QSO: 14230 PH 2015-10-24 2118 GM9N          59  14     K4TCG         59  04     0
QSO:  1833 PH 2015-10-24 2119 GM9N          59  14     OH2XX         59  15     0
QSO:  3704 PH 2015-10-24 2120 GM9N          59  14     UP2L          59  17     0
QSO:  1825 PH 2015-10-24 2121 GM9N          59  14     HB9DOC        59  14     0
QSO: 14126 PH 2015-10-24 2122 GM9N          59  14     VE9AA         59  05     0
QSO:  3727 PH 2015-10-24 2122 GM9N          59  14     PI4M          59  14     0
QSO:  3731 PH 2015-10-24 2124 GM9N          59  14     HG7T          59  15     0
QSO:  3785 PH 2015-10-24 2126 GM9N          59  14     YL1ZT         59  15     0
QSO:  1858 PH 2015-10-24 2129 GM9N          59  14     EF8S          59  33     0
QSO:  7040 PH 2015-10-24 2130 GM9N          59  14     OH3WW         59  15     0
QSO: 14261 PH 2015-10-24 2130 GM9N          59  14     WK1Q          59  05     0
QSO:  7045 PH 2015-10-24 2130 GM9N          59  14     F8DHB         59  14     0
QSO:  3711 PH 2015-10-24 2131 GM9N          59  14     LY5O          59  15     0
QSO:  1914 PH 2015-10-24 2131 GM9N          59  14     DO8CW/P       59  14     0
QSO:  7057 PH 2015-10-24 2131 GM9N          59  14     II2S          59  15     0
QSO: 14188 PH 2015-10-24 2132 GM9N          59  14     KI1H          59  05     0
QSO:  1883 PH 2015-10-24 2132 GM9N          59  14     SP7MC         59  15     0
QSO:  7061 PH 2015-10-24 2133 GM9N          59  14     OE9MON        59  15     0
QSO:  3626 PH 2015-10-24 2134 GM9N          59  14     YP0C          59  20     0
QSO: 14188 PH 2015-10-24 2136 GM9N          59  14     K9MA          55  04     0
QSO: 14188 PH 2015-10-24 2136 GM9N          59  14     W0HBH         59  04     0
QSO:  3650 PH 2015-10-24 2137 GM9N          59  14     PI4CC         59  14     0
QSO:  1871 PH 2015-10-24 2137 GM9N          59  14     DO1MGN        59  14     0
QSO: 14188 PH 2015-10-24 2138 GM9N          59  14     WA1OTZ        59  05     0
QSO: 14188 PH 2015-10-24 2139 GM9N          59  14     K2CM          59  05     0
QSO:  1871 PH 2015-10-24 2141 GM9N          59  14     G3NIC         59  14     0
QSO: 14188 PH 2015-10-24 2142 GM9N          59  14     WJ3J          59  05     0
QSO:  1871 PH 2015-10-24 2142 GM9N          59  14     UI2K          59  15     0
QSO:  1871 PH 2015-10-24 2142 GM9N          59  14     G2F           59  14     0
QSO:  1871 PH 2015-10-24 2143 GM9N          59  14     US0HZ         59  16     0
QSO:  7083 PH 2015-10-24 2143 GM9N          59  14     UA9XL         59  17     0
QSO:  1871 PH 2015-10-24 2143 GM9N          59  14     DL0HN         59  14     0
QSO:  1871 PH 2015-10-24 2144 GM9N          59  14     DK0EE         59  14     0
QSO:  1871 PH 2015-10-24 2145 GM9N          59  14     CN2R          59  33     0
QSO:  7049 PH 2015-10-24 2146 GM9N          59  14     YT8A          59  15     0
QSO:  3644 PH 2015-10-24 2146 GM9N          59  14     TM0R          59  14     0
QSO:  1871 PH 2015-10-24 2150 GM9N          59  14     DK1HV         59  14     0
QSO:  1871 PH 2015-10-24 2151 GM9N          59  14     UA3XAC        59  16     0
QSO: 14214 PH 2015-10-24 2153 GM9N          59  14     FR5DX         59  39     0
QSO:  1883 PH 2015-10-24 2155 GM9N          59  14     HG1S          59  15     0
QSO:  3653 PH 2015-10-24 2157 GM9N          59  14     OP0P          59  14     0
QSO: 14211 PH 2015-10-24 2157 GM9N          59  14     GM0OQV        59  14     0
QSO:  3663 PH 2015-10-24 2200 GM9N          59  14     DK0EE         59  14     0
QSO: 14157 PH 2015-10-24 2201 GM9N          59  14     K3MD          59  05     0
QSO: 14164 PH 2015-10-24 2202 GM9N          59  14     HK1NA         59  09     0
QSO: 14165 PH 2015-10-24 2202 GM9N          59  14     KC1XX         59  05     0
QSO:  3660 PH 2015-10-24 2203 GM9N          59  14     5Q2J          59  14     0
QSO:  3686 PH 2015-10-24 2204 GM9N          59  14     LZ5K          59  20     0
QSO: 14194 PH 2015-10-24 2206 GM9N          59  14     CO0CT         59  08     0
QSO:  3730 PH 2015-10-24 2207 GM9N          59  14     OZ30EU        59  14     0
QSO:  3736 PH 2015-10-24 2208 GM9N          59  14     RC3W          59  16     0
QSO: 14186 PH 2015-10-24 2208 GM9N          59  14     K9NW          59  04     0
QSO: 14203 PH 2015-10-24 2209 GM9N          59  14     LU1VM         59  13     0
QSO:  3778 PH 2015-10-24 2210 GM9N          59  14     IR4X          59  15     0
QSO: 14207 PH 2015-10-24 2213 GM9N          59  14     CX7ACH        59  13     0
QSO: 14179 PH 2015-10-24 2215 GM9N          59  14     CO2VE         59  08     0
QSO:  3708 PH 2015-10-24 2216 GM9N          59  14     SN8B          59  15     0
QSO: 14221 PH 2015-10-24 2216 GM9N          59  14     PY7ZZ         59  11     0
QSO:  3754 PH 2015-10-24 2219 GM9N          59  14     DL5GAC        59  14     0
QSO:  3619 PH 2015-10-24 2222 GM9N          59  14     OR1Z          59  14     0
QSO:  3615 PH 2015-10-24 2222 GM9N          59  14     ON3DI         59  14     0
QSO:  3605 PH 2015-10-24 2222 GM9N          59  14     J42T          59  20     0
QSO:  3625 PH 2015-10-24 2223 GM9N          59  14     SE5N          59  14     0
QSO:  7065 PH 2015-10-24 2227 GM9N          59  14     R3GMT         59  16     0
QSO:  7061 PH 2015-10-24 2229 GM9N          59  14     ES6RW         59  15     0
QSO:  7068 PH 2015-10-24 2230 GM9N          59  14     HG7T          59  15     0
QSO:  3698 PH 2015-10-24 2231 GM9N          59  14     UW9I          59  16     0
QSO:  3770 PH 2015-10-24 2234 GM9N          59  14     UP0L          59  17     0
QSO:  3755 PH 2015-10-24 2239 GM9N          59  14     EU1WW         59  16     0
QSO:  3734 PH 2015-10-24 2243 GM9N          59  14     PH0AS         59  14     0
QSO:  3730 PH 2015-10-24 2243 GM9N          59  14     CN2R          59  33     0
QSO:  7092 PH 2015-10-24 2244 GM9N          59  14     VO1AX         59  05     0
QSO:  3716 PH 2015-10-24 2245 GM9N          59  14     IW2HAJ        59  15     0
QSO:  3705 PH 2015-10-24 2246 GM9N          59  14     LY2W          59  15     0
QSO:  3682 PH 2015-10-24 2249 GM9N          59  14     ED5O          59  14     0
QSO:  7108 PH 2015-10-24 2252 GM9N          59  14     EF1A          59  14     0
QSO:  3650 PH 2015-10-24 2255 GM9N          59  14     UI2K          59  15     0
QSO:  7065 PH 2015-10-24 2255 GM9N          59  14     VE9CB         59  05     0
QSO:  1880 PH 2015-10-24 2256 GM9N          59  14     5Q2J          59  14     0
QSO:  7066 PH 2015-10-24 2257 GM9N          59  14     TC2C          59  20     0
QSO:  3631 PH 2015-10-24 2257 GM9N          59  14     ON7HLU        59  14     0
QSO:  7106 PH 2015-10-24 2300 GM9N          59  14     EG2ATU        59  14     0
QSO:  1876 PH 2015-10-24 2301 GM9N          59  14     EA3FF         59  14     0
QSO:  7113 PH 2015-10-24 2301 GM9N          59  14     DL1A          59  14     0
QSO:  1876 PH 2015-10-24 2302 GM9N          59  14     EI4GNB        59  14     0
QSO:  1876 PH 2015-10-24 2303 GM9N          59  14     RA3Y          59  16     0
QSO:  1876 PH 2015-10-24 2303 GM9N          59  14     G3YPE         59  14     0
QSO:  3794 PH 2015-10-24 2304 GM9N          59  14     4L0A          59  21     0
QSO:  1876 PH 2015-10-24 2304 GM9N          59  14     PE1EWR        59  14     0
QSO:  1876 PH 2015-10-24 2304 GM9N          59  14     RA5AO         59  16     0
QSO:  7116 PH 2015-10-24 2305 GM9N          59  14     DJ5MW         59  14     0
QSO:  7130 PH 2015-10-24 2306 GM9N          59  14     W3LL          59  05     0
QSO:  1876 PH 2015-10-24 2306 GM9N          59  14     RM5A          59  16     0
QSO:  1876 PH 2015-10-24 2307 GM9N          59  14     G0RRM         59  14     0
QSO:  1876 PH 2015-10-24 2307 GM9N          59  14     G3R           59  14     0
QSO:  1876 PH 2015-10-24 2308 GM9N          59  14     EI3GYB        59  14     0
QSO:  1876 PH 2015-10-24 2308 GM9N          59  14     F1EMX         59  14     0
QSO:  1876 PH 2015-10-24 2309 GM9N          59  14     ON4WY         59  14     0
QSO:  3726 PH 2015-10-24 2309 GM9N          59  14     UW2M          59  16     0
QSO:  1876 PH 2015-10-24 2310 GM9N          59  14     DL1DAW        59  14     0
QSO:  7124 PH 2015-10-24 2312 GM9N          59  14     VA3TIC        59  05     0
QSO:  1876 PH 2015-10-24 2312 GM9N          59  14     ON4AXU        59  14     0
QSO:  1858 PH 2015-10-24 2313 GM9N          59  14     PI4COM        59  14     0
QSO:  7058 PH 2015-10-24 2322 GM9N          59  14     G2F           59  14     0
QSO:  1888 PH 2015-10-24 2322 GM9N          59  14     9A1P          59  15     0
QSO:  7061 PH 2015-10-24 2325 GM9N          59  14     ED2C          59  14     0
QSO:  7106 PH 2015-10-24 2330 GM9N          59  14     VC3X          59  04     0
QSO:  1852 PH 2015-10-24 2334 GM9N          59  14     SP9KAO        59  15     0
QSO:  1832 PH 2015-10-24 2336 GM9N          59  14     TM6M          59  14     0
QSO:  1820 PH 2015-10-24 2337 GM9N          59  14     ED9K          59  33     0
QSO:  1842 PH 2015-10-24 2341 GM9N          59  14     LZ5K          59  20     0
QSO:  1864 PH 2015-10-24 2343 GM9N          59  14     LY5R          59  15     0
QSO:  1871 PH 2015-10-24 2344 GM9N          59  14     SN8B          59  15     0
QSO:  1880 PH 2015-10-24 2346 GM9N          59  14     DL1NKS        59  14     0
QSO:  7045 PH 2015-10-24 2351 GM9N          59  14     4X7R          59  20     0
QSO:  1853 PH 2015-10-24 2354 GM9N          59  14     II1W          59  15     0
QSO:  3695 PH 2015-10-24 2355 GM9N          59  14     OK1KQD        59  15     0
QSO:  3701 PH 2015-10-24 2357 GM9N          59  14     SP7MC         59  15     0
QSO:  3708 PH 2015-10-24 2358 GM9N          59  14     C4A           59  20     0
QSO:  3714 PH 2015-10-24 2359 GM9N          59  14     4O3A          59  15     0
QSO:  3674 PH 2015-10-25 0000 GM9N          59  14     CT7ACG        59  14     0
QSO:  7067 PH 2015-10-25 0001 GM9N          59  14     DR5N          59  14     0
QSO:  3695 PH 2015-10-25 0002 GM9N          59  14     OK1KQH        59  15     0
QSO:  3739 PH 2015-10-25 0004 GM9N          59  14     ED1R          59  14     0
QSO:  3639 PH 2015-10-25 0005 GM9N          59  14     EA5MON        59  14     0
QSO:  3633 PH 2015-10-25 0006 GM9N          59  14     5Q1A          59  14     0
QSO:  7070 PH 2015-10-25 0006 GM9N          59  14     PI4COM        59  14     0
QSO:  3611 PH 2015-10-25 0009 GM9N          59  14     UT5ID         59  16     0
QSO:  7090 PH 2015-10-25 0012 GM9N          59  14     SZ1A          59  20     0
QSO:  3690 PH 2015-10-25 0013 GM9N          59  14     Z35M          59  15     0
QSO:  7092 PH 2015-10-25 0014 GM9N          59  14     PD1D          59  14     0
QSO:  3738 PH 2015-10-25 0015 GM9N          59  14     TC2C          59  20     0
QSO:  7096 PH 2015-10-25 0015 GM9N          59  14     EI1Y          59  14     0
QSO:  7098 PH 2015-10-25 0017 GM9N          59  14     VP9I          59  05     0
QSO:  3766 PH 2015-10-25 0019 GM9N          59  14     EF8R          59  33     0
QSO:  3716 PH 2015-10-25 0020 GM9N          59  14     EE2K          59  14     0
QSO:  7060 PH 2015-10-25 0020 GM9N          59  14     DP7D          59  14     0
QSO:  3737 PH 2015-10-25 0020 GM9N          59  14     M4A           59  14     0
QSO:  3790 PH 2015-10-25 0021 GM9N          59  14     LY4T          59  15     0
QSO:  3739 PH 2015-10-25 0026 GM9N          59  14     M0NKR         59  14     0
QSO:  3760 PH 2015-10-25 0033 GM9N          59  14     DL1AS         33  14     0
QSO:  3760 PH 2015-10-25 0033 GM9N          59  14     OH3RF         59  15     0
QSO:  3760 PH 2015-10-25 0034 GM9N          59  14     SQ6H          59  15     0
QSO:  7064 PH 2015-10-25 0034 GM9N          59  14     9A3B          59  15     0
QSO:  3760 PH 2015-10-25 0034 GM9N          59  14     EW1IP         59  16     0
QSO:  3760 PH 2015-10-25 0035 GM9N          59  14     DL6RG         59  14     0
QSO:  7126 PH 2015-10-25 0035 GM9N          59  14     HG1S          59  15     0
QSO:  7108 PH 2015-10-25 0036 GM9N          59  14     S58N          59  15     0
QSO:  3760 PH 2015-10-25 0037 GM9N          59  14     VE3BW         59  04     0
QSO:  7135 PH 2015-10-25 0037 GM9N          59  14     WE3C          59  05     0
QSO:  7147 PH 2015-10-25 0037 GM9N          59  14     IR4M          59  15     0
QSO:  3760 PH 2015-10-25 0038 GM9N          59  14     K1LT          59  04     0
QSO:  3760 PH 2015-10-25 0039 GM9N          59  14     UA9XL         59  17     0
QSO:  7165 PH 2015-10-25 0040 GM9N          59  14     EW6W          59  16     0
QSO:  7175 PH 2015-10-25 0042 GM9N          59  14     S51A          59  15     0
QSO:  3760 PH 2015-10-25 0043 GM9N          59  14     OE5XIL        59  15     0
QSO:  3760 PH 2015-10-25 0044 GM9N          59  14     OL1Z          59  15     0
QSO:  7181 PH 2015-10-25 0044 GM9N          59  14     II9P          59  15     0
QSO:  3760 PH 2015-10-25 0044 GM9N          59  14     YR8E          59  20     0
QSO:  3760 PH 2015-10-25 0045 GM9N          59  14     DL0PE         59  14     0
QSO:  3760 PH 2015-10-25 0045 GM9N          59  14     EF1A          59  14     0
QSO:  3760 PH 2015-10-25 0045 GM9N          59  14     M1WDK         59  14     0
QSO:  3760 PH 2015-10-25 0046 GM9N          59  14     IQ4AD         59  15     0
QSO:  3760 PH 2015-10-25 0046 GM9N          59  14     DM9EE         59  14     0
QSO:  3760 PH 2015-10-25 0046 GM9N          59  14     DL1T          59  14     0
