START-OF-LOG: 3.0
CALLSIGN: FY5KE
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 14415452
NAME: Radio Amateurs Club de Kourou
LOCATION: DX
OPERATORS: FY5FY F1HAR F5HRY F5UII F6FVY
CLUB: BAVARIAN CONTEST CLUB
CERTIFICATE: NO
CREATED-BY: Win-Test 4.20.0-dev
SOAPBOX: Our come back to M/S in LP category. Great fun!
QSO: 14338 PH 2015-10-25 0057 FY5KE         59  09     AF7Z          59  03     0
QSO: 14338 PH 2015-10-25 0057 FY5KE         59  09     K7WP          59  03     0
QSO: 14338 PH 2015-10-25 0057 FY5KE         59  09     K6ZED         59  03     0
QSO: 14338 PH 2015-10-25 0057 FY5KE         59  09     K1RH          59  05     0
QSO: 14338 PH 2015-10-25 0057 FY5KE         59  09     K4AB          59  04     0
QSO: 14338 PH 2015-10-25 0058 FY5KE         59  09     WF9Y          59  04     0
QSO: 14338 PH 2015-10-25 0059 FY5KE         59  09     WA1FXK        59  05     0
QSO: 14338 PH 2015-10-25 0100 FY5KE         59  09     KB9VT         59  04     0
QSO: 14338 PH 2015-10-25 0101 FY5KE         59  09     W8OVH         59  05     0
QSO: 14338 PH 2015-10-25 0101 FY5KE         59  09     N9LAH         59  04     0
QSO: 14338 PH 2015-10-25 0101 FY5KE         59  09     KE1IH         59  05     0
QSO: 14338 PH 2015-10-25 0104 FY5KE         59  09     WB2UBW        59  04     0
QSO: 14338 PH 2015-10-25 0104 FY5KE         59  09     VE7IJJ        59  03     0
QSO: 14338 PH 2015-10-25 0105 FY5KE         59  09     K9WD          59  04     0
QSO: 14338 PH 2015-10-25 0105 FY5KE         59  09     FM5FJ         59  08     0
QSO: 14338 PH 2015-10-25 0105 FY5KE         59  09     N7YK          59  03     0
QSO: 14338 PH 2015-10-25 0106 FY5KE         59  09     W1UJ          59  05     0
QSO: 14338 PH 2015-10-25 0106 FY5KE         59  09     K6UM          59  03     0
QSO: 14338 PH 2015-10-25 0107 FY5KE         59  09     AD0H          59  04     0
QSO: 14338 PH 2015-10-25 0107 FY5KE         59  09     KC8VPQ        59  04     0
QSO: 14338 PH 2015-10-25 0107 FY5KE         59  09     WB5JHY        59  04     0
QSO: 14338 PH 2015-10-25 0109 FY5KE         59  09     KG4EM         59  08     0
QSO: 14338 PH 2015-10-25 0109 FY5KE         59  09     KI4UVE        59  04     0
QSO: 14338 PH 2015-10-25 0109 FY5KE         59  09     N5OB          59  04     0
QSO: 14338 PH 2015-10-25 0110 FY5KE         59  09     NB3I          59  05     0
QSO: 14338 PH 2015-10-25 0110 FY5KE         59  09     W5WLX         59  04     0
QSO: 14338 PH 2015-10-25 0111 FY5KE         59  09     AF9US         59  04     0
QSO: 14338 PH 2015-10-25 0111 FY5KE         59  09     AB4AM         59  05     0
QSO: 14338 PH 2015-10-25 0112 FY5KE         59  09     K0OB          59  04     0
QSO: 14338 PH 2015-10-25 0112 FY5KE         59  09     KA3PCX        59  05     0
QSO: 14338 PH 2015-10-25 0112 FY5KE         59  09     NP2P          59  08     0
QSO: 14338 PH 2015-10-25 0113 FY5KE         59  09     NC4MI         59  05     0
QSO: 14338 PH 2015-10-25 0113 FY5KE         59  09     W4PGM         59  04     0
QSO: 14338 PH 2015-10-25 0113 FY5KE         59  09     AA7UN         59  03     0
QSO: 14338 PH 2015-10-25 0114 FY5KE         59  09     AE5TD         59  04     0
QSO: 14338 PH 2015-10-25 0114 FY5KE         59  09     WA4USA        59  04     0
QSO: 14338 PH 2015-10-25 0114 FY5KE         59  09     VE7SA         59  03     0
QSO: 14338 PH 2015-10-25 0115 FY5KE         59  09     N3NVA         59  05     0
QSO: 14338 PH 2015-10-25 0115 FY5KE         59  09     K1RV          59  05     0
QSO: 14338 PH 2015-10-25 0116 FY5KE         59  09     N5LKE         59  04     0
QSO: 14338 PH 2015-10-25 0116 FY5KE         59  09     VA3TIC        59  04     0
QSO: 14338 PH 2015-10-25 0116 FY5KE         59  09     N9NS          59  04     0
QSO: 14338 PH 2015-10-25 0116 FY5KE         59  09     W5VUY         59  04     0
QSO: 14338 PH 2015-10-25 0117 FY5KE         59  09     K9SF          59  04     0
QSO: 14338 PH 2015-10-25 0117 FY5KE         59  09     AB1JV         59  05     0
QSO: 14338 PH 2015-10-25 0117 FY5KE         59  09     VE3TMT        59  04     0
QSO: 14338 PH 2015-10-25 0117 FY5KE         59  09     N6MB          59  03     0
QSO: 14338 PH 2015-10-25 0118 FY5KE         59  09     VE3RNF        59  04     0
QSO: 14338 PH 2015-10-25 0118 FY5KE         59  09     W4ZAO         59  05     0
QSO: 14338 PH 2015-10-25 0118 FY5KE         59  09     WB6BFG        59  03     0
QSO:  7224 PH 2015-10-25 0118 FY5KE         59  09     VP2V/N3DXX    59  08     1
QSO: 14338 PH 2015-10-25 0118 FY5KE         59  09     VE7RK         59  03     0
QSO: 14338 PH 2015-10-25 0119 FY5KE         59  09     WB4CTX        59  04     0
QSO: 14338 PH 2015-10-25 0119 FY5KE         59  09     WB7BBQ        59  03     0
QSO: 14338 PH 2015-10-25 0119 FY5KE         59  09     WA2WGF        59  05     0
QSO: 14338 PH 2015-10-25 0119 FY5KE         59  09     W8HPJ         59  04     0
QSO: 14338 PH 2015-10-25 0120 FY5KE         59  09     NJ8J          59  05     0
QSO: 14338 PH 2015-10-25 0120 FY5KE         59  09     K8MEG         59  04     0
QSO: 14338 PH 2015-10-25 0120 FY5KE         59  09     N2VM          59  05     0
QSO: 14338 PH 2015-10-25 0120 FY5KE         59  09     W1UK          59  05     0
QSO: 14338 PH 2015-10-25 0121 FY5KE         59  09     W1PIT         59  04     0
QSO: 14338 PH 2015-10-25 0121 FY5KE         59  09     KD0JLN        59  04     0
QSO: 14338 PH 2015-10-25 0121 FY5KE         59  09     K8NWD         59  04     0
QSO:  7154 PH 2015-10-25 0121 FY5KE         59  09     ZP5CGL        59  11     1
QSO: 14338 PH 2015-10-25 0121 FY5KE         59  09     N2TSQ         59  04     0
QSO: 14338 PH 2015-10-25 0122 FY5KE         59  09     WI9WI         59  04     0
QSO: 14338 PH 2015-10-25 0122 FY5KE         59  09     W6FCS         59  03     0
QSO: 14338 PH 2015-10-25 0122 FY5KE         59  09     WO1N          59  05     0
QSO: 14338 PH 2015-10-25 0122 FY5KE         59  09     W2JU          59  05     0
QSO: 14338 PH 2015-10-25 0123 FY5KE         59  09     KB2GD         59  05     0
QSO: 14338 PH 2015-10-25 0123 FY5KE         59  09     K0FX          59  04     0
QSO: 14338 PH 2015-10-25 0123 FY5KE         59  09     K9FRO         59  04     0
QSO: 14338 PH 2015-10-25 0123 FY5KE         59  09     VA2EN         59  05     0
QSO: 14338 PH 2015-10-25 0124 FY5KE         59  09     W1IE          59  05     0
QSO: 14338 PH 2015-10-25 0124 FY5KE         59  09     KB0ARZ        59  04     0
QSO: 14338 PH 2015-10-25 0124 FY5KE         59  09     N7NBS         59  04     0
QSO: 14338 PH 2015-10-25 0124 FY5KE         59  09     EA3CCN        59  14     0
QSO: 14338 PH 2015-10-25 0125 FY5KE         59  09     N5FIW         59  04     0
QSO: 14338 PH 2015-10-25 0125 FY5KE         59  09     K2LML         59  05     0
QSO: 14338 PH 2015-10-25 0126 FY5KE         59  09     VA3ATB        59  04     0
QSO: 14338 PH 2015-10-25 0126 FY5KE         59  09     KD0HIY        59  04     0
QSO: 14338 PH 2015-10-25 0126 FY5KE         59  09     K3UL          59  05     0
QSO: 14338 PH 2015-10-25 0126 FY5KE         59  09     N8XGS         59  04     0
QSO: 14338 PH 2015-10-25 0127 FY5KE         59  09     KC1AMZ        59  05     0
QSO: 14338 PH 2015-10-25 0127 FY5KE         59  09     W1GD          59  05     0
QSO: 14338 PH 2015-10-25 0127 FY5KE         59  09     W3ZV          59  05     0
QSO: 14338 PH 2015-10-25 0127 FY5KE         59  09     K1IX          59  05     0
QSO: 14338 PH 2015-10-25 0128 FY5KE         59  09     W0SEI         59  04     0
QSO: 14338 PH 2015-10-25 0128 FY5KE         59  09     RJ4P          59  16     0
QSO: 14338 PH 2015-10-25 0129 FY5KE         59  09     KA8NJW        59  05     0
QSO: 14338 PH 2015-10-25 0129 FY5KE         59  09     K3WJV         59  05     0
QSO: 14338 PH 2015-10-25 0129 FY5KE         59  09     W7FSL         59  03     0
QSO: 14338 PH 2015-10-25 0130 FY5KE         59  09     W7RIS         59  03     0
QSO: 14338 PH 2015-10-25 0130 FY5KE         59  09     N7AT          59  03     0
QSO: 14338 PH 2015-10-25 0130 FY5KE         59  09     JR4OZR        59  25     0
QSO: 14338 PH 2015-10-25 0130 FY5KE         59  09     W0OVM         59  04     0
QSO: 14338 PH 2015-10-25 0131 FY5KE         59  09     KF5ZPL        59  04     0
QSO: 14338 PH 2015-10-25 0131 FY5KE         59  09     K7KU          59  04     0
QSO: 14338 PH 2015-10-25 0131 FY5KE         59  09     K5VIP         59  05     0
QSO: 14338 PH 2015-10-25 0131 FY5KE         59  09     KB3Z          59  05     0
QSO: 14338 PH 2015-10-25 0131 FY5KE         59  09     W2DZ          59  05     0
QSO: 14338 PH 2015-10-25 0132 FY5KE         59  09     NE8O          59  04     0
QSO: 14338 PH 2015-10-25 0132 FY5KE         59  09     WB9RFV        59  04     0
QSO: 14338 PH 2015-10-25 0132 FY5KE         59  09     K7ABV         59  04     0
QSO: 14338 PH 2015-10-25 0133 FY5KE         59  09     KE5GFJ        59  04     0
QSO: 14338 PH 2015-10-25 0133 FY5KE         59  09     VA2KF         59  05     0
QSO: 14338 PH 2015-10-25 0133 FY5KE         59  09     W2DFC         59  05     0
QSO: 14338 PH 2015-10-25 0134 FY5KE         59  09     WA8RCN        59  04     0
QSO: 14338 PH 2015-10-25 0134 FY5KE         59  09     N0CVW         59  04     0
QSO: 14338 PH 2015-10-25 0134 FY5KE         59  09     WB0N          59  04     0
QSO: 14338 PH 2015-10-25 0135 FY5KE         59  09     KB9LMN        59  04     0
QSO: 14338 PH 2015-10-25 0136 FY5KE         59  09     VO1OK         59  05     0
QSO: 14338 PH 2015-10-25 0136 FY5KE         59  09     W4VIC         59  05     0
QSO: 14338 PH 2015-10-25 0136 FY5KE         59  09     KA1VMG        59  05     0
QSO: 14338 PH 2015-10-25 0136 FY5KE         59  09     N7NG          59  04     0
QSO: 14338 PH 2015-10-25 0138 FY5KE         59  09     KC9LVT        59  04     0
QSO: 14338 PH 2015-10-25 0139 FY5KE         59  09     K7IDX         59  03     0
QSO: 14338 PH 2015-10-25 0139 FY5KE         59  09     N2NT          59  05     0
QSO: 14338 PH 2015-10-25 0139 FY5KE         59  09     K0HCV         59  04     0
QSO: 14338 PH 2015-10-25 0139 FY5KE         59  09     NH6Y          59  31     0
QSO: 14338 PH 2015-10-25 0140 FY5KE         59  09     JG3RPL        59  25     0
QSO: 14338 PH 2015-10-25 0140 FY5KE         59  09     NA9VY         59  04     0
QSO: 14338 PH 2015-10-25 0140 FY5KE         59  09     N4HB          59  05     0
QSO: 14338 PH 2015-10-25 0140 FY5KE         59  09     WA1F          59  05     0
QSO: 14338 PH 2015-10-25 0140 FY5KE         59  09     KI7ZV         59  03     0
QSO: 14338 PH 2015-10-25 0141 FY5KE         59  09     KC1ANM        59  05     0
QSO: 14338 PH 2015-10-25 0141 FY5KE         59  09     PY2VI         59  11     0
QSO: 14338 PH 2015-10-25 0141 FY5KE         59  09     K5DC          59  04     0
QSO: 14338 PH 2015-10-25 0141 FY5KE         59  09     NO9Y          59  04     0
QSO: 14338 PH 2015-10-25 0141 FY5KE         59  09     K6VMV         59  03     0
QSO: 14338 PH 2015-10-25 0142 FY5KE         59  09     VE6NS         59  04     0
QSO: 14338 PH 2015-10-25 0142 FY5KE         59  09     KC9VYX        59  04     0
QSO: 14338 PH 2015-10-25 0143 FY5KE         59  09     KB9IIZ        59  04     0
QSO: 14338 PH 2015-10-25 0143 FY5KE         59  09     W7DRM         59  03     0
QSO: 14338 PH 2015-10-25 0143 FY5KE         59  09     W7WHY         59  03     0
QSO: 14338 PH 2015-10-25 0143 FY5KE         59  09     WX4G          59  05     0
QSO: 14338 PH 2015-10-25 0144 FY5KE         59  09     VE6AMI        59  04     0
QSO: 14338 PH 2015-10-25 0144 FY5KE         59  09     K0BOG         59  05     0
QSO: 14338 PH 2015-10-25 0144 FY5KE         59  09     WU2SWS        59  03     0
QSO:  3691 PH 2015-10-25 0145 FY5KE         59  09     DP6A          59  14     1
QSO: 14338 PH 2015-10-25 0145 FY5KE         59  09     FG4KH         59  08     0
QSO: 14338 PH 2015-10-25 0146 FY5KE         59  09     WA2SQQ        59  05     0
QSO: 14338 PH 2015-10-25 0146 FY5KE         59  09     W9EVT         59  04     0
QSO: 14338 PH 2015-10-25 0147 FY5KE         59  09     R8DX          59  17     0
QSO: 14338 PH 2015-10-25 0147 FY5KE         59  09     KA2KON        59  05     0
QSO: 14338 PH 2015-10-25 0147 FY5KE         59  09     W8KID         59  04     0
QSO: 14338 PH 2015-10-25 0147 FY5KE         59  09     K9DJ          59  04     0
QSO: 14338 PH 2015-10-25 0148 FY5KE         59  09     K8PGJ         59  04     0
QSO: 14338 PH 2015-10-25 0148 FY5KE         59  09     K0NM          59  04     0
QSO: 14338 PH 2015-10-25 0148 FY5KE         59  09     WA6QYS        59  03     0
QSO: 14338 PH 2015-10-25 0149 FY5KE         59  09     W9MO          59  04     0
QSO: 14338 PH 2015-10-25 0149 FY5KE         59  09     K1LZ          59  05     0
QSO: 14338 PH 2015-10-25 0149 FY5KE         59  09     KJ4QHL        59  05     0
QSO: 14338 PH 2015-10-25 0149 FY5KE         59  09     AA3LX         59  05     0
QSO: 14338 PH 2015-10-25 0150 FY5KE         59  09     KC9RRN        59  04     0
QSO: 14338 PH 2015-10-25 0151 FY5KE         59  09     NP4RA         59  08     0
QSO: 14338 PH 2015-10-25 0151 FY5KE         59  09     NN4X          59  05     0
QSO: 14338 PH 2015-10-25 0151 FY5KE         59  09     NE5OK         59  04     0
QSO: 14338 PH 2015-10-25 0151 FY5KE         59  09     KC9WJH        59  04     0
QSO: 14338 PH 2015-10-25 0152 FY5KE         59  09     VE3WPZ        59  04     0
QSO: 14338 PH 2015-10-25 0152 FY5KE         59  09     N0DOW         59  04     0
QSO: 14338 PH 2015-10-25 0152 FY5KE         59  09     WA2BFW        59  03     0
QSO: 14338 PH 2015-10-25 0153 FY5KE         59  09     N2YB          59  05     0
QSO: 14338 PH 2015-10-25 0153 FY5KE         59  09     KD7PCE        59  03     0
QSO: 14338 PH 2015-10-25 0153 FY5KE         59  09     AA1V          59  05     0
QSO: 14338 PH 2015-10-25 0153 FY5KE         59  09     VA7BEC        59  03     0
QSO: 14338 PH 2015-10-25 0154 FY5KE         59  09     WA2OAX        59  05     0
QSO: 14338 PH 2015-10-25 0154 FY5KE         59  09     W0YJT         59  04     0
QSO: 14338 PH 2015-10-25 0154 FY5KE         59  09     W8GOC         59  04     0
QSO: 14338 PH 2015-10-25 0154 FY5KE         59  09     KC9RXT        59  04     0
QSO: 14338 PH 2015-10-25 0155 FY5KE         59  09     K4ELI         59  05     0
QSO: 14338 PH 2015-10-25 0155 FY5KE         59  09     KD2FWG        59  05     0
QSO: 14338 PH 2015-10-25 0155 FY5KE         59  09     NK7L          59  03     0
QSO: 14338 PH 2015-10-25 0155 FY5KE         59  09     VA7ST         59  03     0
QSO: 14338 PH 2015-10-25 0156 FY5KE         59  09     K2MFY         59  05     0
QSO: 14338 PH 2015-10-25 0156 FY5KE         59  09     K1VOI         59  05     0
QSO: 14338 PH 2015-10-25 0156 FY5KE         59  09     AE1T          59  05     0
QSO: 14338 PH 2015-10-25 0157 FY5KE         59  09     N6XEW         59  03     0
QSO: 14338 PH 2015-10-25 0157 FY5KE         59  09     JR5YCE        59  25     0
QSO: 14338 PH 2015-10-25 0158 FY5KE         59  09     W8KSC         59  04     0
QSO: 14338 PH 2015-10-25 0158 FY5KE         59  09     K6NA          59  03     0
QSO: 14338 PH 2015-10-25 0158 FY5KE         59  09     K5RRD         59  04     0
QSO:  7060 PH 2015-10-25 0158 FY5KE         59  09     FG4KH         59  08     1
QSO: 14338 PH 2015-10-25 0158 FY5KE         59  09     K5MDK         59  04     0
QSO: 14338 PH 2015-10-25 0159 FY5KE         59  09     N7IR          59  03     0
QSO: 14338 PH 2015-10-25 0159 FY5KE         59  09     K0FD          59  04     0
QSO: 14338 PH 2015-10-25 0159 FY5KE         59  09     NU7F          59  03     0
QSO: 14338 PH 2015-10-25 0159 FY5KE         59  09     KE7IHG        59  03     0
QSO: 14338 PH 2015-10-25 0200 FY5KE         59  09     KC9AMY        59  04     0
QSO: 14338 PH 2015-10-25 0200 FY5KE         59  09     VE7CV         59  03     0
QSO: 14338 PH 2015-10-25 0200 FY5KE         59  09     W8NU          59  04     0
QSO: 14338 PH 2015-10-25 0201 FY5KE         59  09     K7SR          59  03     0
QSO: 14338 PH 2015-10-25 0201 FY5KE         59  09     KF4SKY        59  05     0
QSO: 14338 PH 2015-10-25 0201 FY5KE         59  09     WB0DHB        59  04     0
QSO: 14338 PH 2015-10-25 0201 FY5KE         59  09     K3OO          59  05     0
QSO:  7072 PH 2015-10-25 0202 FY5KE         59  09     C4A           59  20     1
QSO: 14338 PH 2015-10-25 0202 FY5KE         59  09     JA7GYP        59  25     0
QSO: 14338 PH 2015-10-25 0202 FY5KE         59  09     VE7SAR        59  03     0
QSO: 14338 PH 2015-10-25 0203 FY5KE         59  09     KC4SIG        59  04     0
QSO: 14338 PH 2015-10-25 0204 FY5KE         59  09     W1ZQ          59  05     0
QSO: 14338 PH 2015-10-25 0205 FY5KE         59  09     JH1KLE        59  25     0
QSO: 14338 PH 2015-10-25 0205 FY5KE         59  09     K7HBN         59  03     0
QSO: 14338 PH 2015-10-25 0206 FY5KE         59  09     K7BX          59  03     0
QSO: 14338 PH 2015-10-25 0206 FY5KE         59  09     VA3EON        59  04     0
QSO: 14338 PH 2015-10-25 0206 FY5KE         59  09     KD0OYC        59  04     0
QSO: 14338 PH 2015-10-25 0207 FY5KE         59  09     JA6SVP        59  25     0
QSO: 14338 PH 2015-10-25 0207 FY5KE         59  09     W7ZOI         59  03     0
QSO: 14338 PH 2015-10-25 0207 FY5KE         59  09     W0HBH         59  04     0
QSO: 14338 PH 2015-10-25 0208 FY5KE         59  09     N9VPV         59  04     0
QSO: 14338 PH 2015-10-25 0208 FY5KE         59  09     K2ANT         59  03     0
QSO: 14338 PH 2015-10-25 0209 FY5KE         59  09     AL4B          59  04     0
QSO: 14338 PH 2015-10-25 0209 FY5KE         59  09     AD0HJ         59  04     0
QSO: 14338 PH 2015-10-25 0209 FY5KE         59  09     S51A          59  15     0
QSO: 14338 PH 2015-10-25 0210 FY5KE         59  09     KG7KVH        59  03     0
QSO: 14338 PH 2015-10-25 0210 FY5KE         59  09     W4OBY         59  05     0
QSO: 14338 PH 2015-10-25 0211 FY5KE         59  09     W0ZQ          59  04     0
QSO: 14338 PH 2015-10-25 0211 FY5KE         59  09     KK4HPY        59  04     0
QSO: 14338 PH 2015-10-25 0212 FY5KE         59  09     KE9B          59  04     0
QSO: 14338 PH 2015-10-25 0212 FY5KE         59  09     W7OBI         59  03     0
QSO: 14338 PH 2015-10-25 0212 FY5KE         59  09     K9JF/7        59  03     0
QSO: 14338 PH 2015-10-25 0212 FY5KE         59  09     NN4SA         59  04     0
QSO: 14338 PH 2015-10-25 0213 FY5KE         59  09     WK2X          59  04     0
QSO: 14338 PH 2015-10-25 0213 FY5KE         59  09     WM7D          59  03     0
QSO: 14338 PH 2015-10-25 0213 FY5KE         59  09     KS0DX         59  04     0
QSO: 14338 PH 2015-10-25 0213 FY5KE         59  09     N5KF          59  04     0
QSO: 14338 PH 2015-10-25 0213 FY5KE         59  09     VE3PUX        59  04     0
QSO: 14338 PH 2015-10-25 0214 FY5KE         59  09     WB9QAF        59  04     0
QSO: 14338 PH 2015-10-25 0214 FY5KE         59  09     RN6AJ         59  16     0
QSO: 14338 PH 2015-10-25 0215 FY5KE         59  09     WC6H          59  03     0
QSO: 14338 PH 2015-10-25 0215 FY5KE         59  09     KH7CW         59  31     0
QSO: 14338 PH 2015-10-25 0215 FY5KE         59  09     AF5Q          59  04     0
QSO: 14338 PH 2015-10-25 0215 FY5KE         59  09     KD8SLS        59  04     0
QSO: 14338 PH 2015-10-25 0215 FY5KE         59  09     W2LU          59  05     0
QSO: 14338 PH 2015-10-25 0216 FY5KE         59  09     JE1LET        59  25     0
QSO: 14338 PH 2015-10-25 0216 FY5KE         59  09     VE1SQ         59  05     0
QSO: 14338 PH 2015-10-25 0216 FY5KE         59  09     KC0W          59  04     0
QSO: 14338 PH 2015-10-25 0217 FY5KE         59  09     AE0EE         59  04     0
QSO: 14338 PH 2015-10-25 0217 FY5KE         59  09     N5TU          59  04     0
QSO: 14338 PH 2015-10-25 0217 FY5KE         59  09     KD8JAM        59  04     0
QSO:  3732 PH 2015-10-25 0218 FY5KE         59  09     HG7T          59  15     1
QSO: 14338 PH 2015-10-25 0218 FY5KE         59  09     UT5EO         59  16     0
QSO: 14338 PH 2015-10-25 0219 FY5KE         59  09     RL4A          59  16     0
QSO: 14338 PH 2015-10-25 0219 FY5KE         59  09     NE0U          59  04     0
QSO: 14338 PH 2015-10-25 0220 FY5KE         59  09     KI0KN         59  04     0
QSO: 14338 PH 2015-10-25 0220 FY5KE         59  09     NF9V          59  04     0
QSO: 14338 PH 2015-10-25 0220 FY5KE         59  09     OH8L          59  15     0
QSO: 14338 PH 2015-10-25 0220 FY5KE         59  09     JA1HGY        59  25     0
QSO: 14338 PH 2015-10-25 0221 FY5KE         59  09     WB9VGO        59  04     0
QSO: 14338 PH 2015-10-25 0221 FY5KE         59  09     K6JEB         59  03     0
QSO: 14338 PH 2015-10-25 0221 FY5KE         59  09     WX8G          59  04     0
QSO: 14338 PH 2015-10-25 0222 FY5KE         59  09     W0ZF          59  04     0
QSO: 14338 PH 2015-10-25 0222 FY5KE         59  09     N0LIW         59  03     0
QSO: 14338 PH 2015-10-25 0222 FY5KE         59  09     KD8VSQ        59  04     0
QSO: 14338 PH 2015-10-25 0222 FY5KE         59  09     KW9U          59  04     0
QSO: 14338 PH 2015-10-25 0223 FY5KE         59  09     NR0T          59  04     0
QSO: 14338 PH 2015-10-25 0223 FY5KE         59  09     W1QK          59  05     0
QSO: 14338 PH 2015-10-25 0223 FY5KE         59  09     W8ILC         59  04     0
QSO: 14338 PH 2015-10-25 0223 FY5KE         59  09     K5YZ          59  04     0
QSO: 14338 PH 2015-10-25 0224 FY5KE         59  09     N0VRM         59  04     0
QSO: 14338 PH 2015-10-25 0224 FY5KE         59  09     N6AB          59  03     0
QSO: 14338 PH 2015-10-25 0224 FY5KE         59  09     VE7BYI        59  03     0
QSO: 14338 PH 2015-10-25 0224 FY5KE         59  09     UA4HBW        59  16     0
QSO: 14338 PH 2015-10-25 0225 FY5KE         59  09     KA6RLQ        59  04     0
QSO: 14338 PH 2015-10-25 0225 FY5KE         59  09     JA3AOP        59  25     0
QSO: 14338 PH 2015-10-25 0226 FY5KE         59  09     KC9UJS        59  04     0
QSO: 14338 PH 2015-10-25 0226 FY5KE         59  09     AC0WL         59  04     0
QSO: 14338 PH 2015-10-25 0226 FY5KE         59  09     N7VZU         59  03     0
QSO: 14338 PH 2015-10-25 0227 FY5KE         59  09     W4HG          59  05     0
QSO: 14338 PH 2015-10-25 0227 FY5KE         59  09     VA3ONO        59  04     0
QSO: 14338 PH 2015-10-25 0227 FY5KE         59  09     KX7L          59  03     0
QSO: 14338 PH 2015-10-25 0228 FY5KE         59  09     KC9LDO        59  04     0
QSO: 14338 PH 2015-10-25 0228 FY5KE         59  09     W0KT          59  04     0
QSO: 14338 PH 2015-10-25 0228 FY5KE         59  09     W8AJT         59  04     0
QSO: 14338 PH 2015-10-25 0230 FY5KE         59  09     K0BJ          59  04     0
QSO: 14338 PH 2015-10-25 0230 FY5KE         59  09     OE2S          59  15     0
QSO: 14338 PH 2015-10-25 0231 FY5KE         59  09     N0KVN         59  03     0
QSO: 14338 PH 2015-10-25 0231 FY5KE         59  09     VE7XT         59  03     0
QSO: 14338 PH 2015-10-25 0232 FY5KE         59  09     K2PLF         59  05     0
QSO: 14338 PH 2015-10-25 0232 FY5KE         59  09     NN1N          59  05     0
QSO: 14338 PH 2015-10-25 0232 FY5KE         59  09     KE0NO         59  04     0
QSO: 14338 PH 2015-10-25 0232 FY5KE         59  09     K0EA          59  04     0
QSO: 14338 PH 2015-10-25 0233 FY5KE         59  09     S53EA         59  15     0
QSO: 14338 PH 2015-10-25 0233 FY5KE         59  09     JA0QNJ        59  25     0
QSO: 14338 PH 2015-10-25 0233 FY5KE         59  09     JE1FQV        59  25     0
QSO: 14338 PH 2015-10-25 0234 FY5KE         59  09     AH0K          59  27     0
QSO: 14338 PH 2015-10-25 0234 FY5KE         59  09     VE6AX         59  04     0
QSO: 14338 PH 2015-10-25 0234 FY5KE         59  09     VE3KRP        59  04     0
QSO: 14338 PH 2015-10-25 0235 FY5KE         59  09     N4SVC         59  05     0
QSO: 14338 PH 2015-10-25 0235 FY5KE         59  09     KF7QIY        59  03     0
QSO: 14338 PH 2015-10-25 0236 FY5KE         59  09     RV9UCN        59  18     0
QSO: 14338 PH 2015-10-25 0236 FY5KE         59  09     NY9X          59  04     0
QSO: 14338 PH 2015-10-25 0237 FY5KE         59  09     W6AEA         59  03     0
QSO: 14338 PH 2015-10-25 0237 FY5KE         59  09     K3PA          59  04     0
QSO: 14338 PH 2015-10-25 0238 FY5KE         59  09     K0OE          59  04     0
QSO: 14338 PH 2015-10-25 0238 FY5KE         59  09     AB2E          59  05     0
QSO: 14338 PH 2015-10-25 0238 FY5KE         59  09     KB9O          59  04     0
QSO: 14338 PH 2015-10-25 0239 FY5KE         59  09     II2S          59  15     0
QSO: 14338 PH 2015-10-25 0240 FY5KE         59  09     K9AQ          59  04     0
QSO: 14338 PH 2015-10-25 0240 FY5KE         59  09     LA3T          59  14     0
QSO: 14338 PH 2015-10-25 0241 FY5KE         59  09     W8BFX         59  03     0
QSO: 14338 PH 2015-10-25 0241 FY5KE         59  09     JL1PPS        59  25     0
QSO: 14338 PH 2015-10-25 0242 FY5KE         59  09     KZ1W          59  03     0
QSO: 14338 PH 2015-10-25 0242 FY5KE         59  09     JA8GQZ        59  25     0
QSO: 14338 PH 2015-10-25 0243 FY5KE         59  09     PY1SX         59  11     0
QSO: 14338 PH 2015-10-25 0243 FY5KE         59  09     K7VE          59  03     0
QSO: 14338 PH 2015-10-25 0244 FY5KE         59  09     WK7G          59  04     0
QSO: 14338 PH 2015-10-25 0244 FY5KE         59  09     VE3IQZ        59  04     0
QSO: 14338 PH 2015-10-25 0244 FY5KE         59  09     AA9WS         59  04     0
QSO: 14338 PH 2015-10-25 0245 FY5KE         59  09     IV3SKB        59  15     0
QSO: 14338 PH 2015-10-25 0245 FY5KE         59  09     N8GLS         59  04     0
QSO: 14338 PH 2015-10-25 0246 FY5KE         59  09     K0TC          59  04     0
QSO: 14338 PH 2015-10-25 0247 FY5KE         59  09     HK3C          59  09     0
QSO: 14338 PH 2015-10-25 0247 FY5KE         59  09     K0AD          59  04     0
QSO: 14338 PH 2015-10-25 0248 FY5KE         59  09     W2VM          59  05     0
QSO: 14338 PH 2015-10-25 0249 FY5KE         59  09     KE8FT         59  04     0
QSO: 14338 PH 2015-10-25 0250 FY5KE         59  09     UW2M          59  16     0
QSO: 14338 PH 2015-10-25 0251 FY5KE         59  09     VA7CRZ        59  03     0
