START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RUSSIAN-DX
CALLSIGN: RA3AN
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: RA3AN
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RUSSIAN-DX RussianDXContest/2020.
QSO: 14002 CW 2020-03-21 1200 RA3AN         599 MA DM3MM         599 0001
QSO: 14052 CW 2020-03-22 0706 RA3AN         599 MA E72U          599 0285
QSO: 14067 CW 2020-03-22 0715 RA3AN         599 MA UN8PT         599 0272
QSO:  7004 CW 2020-03-22 0715 RA3AN         599 MA DK2FG         599 0338
QSO: 14000 CW 2020-03-22 0716 RA3AN         599 MA LZ1BP         599 0579
QSO: 14062 CW 2020-03-22 0717 RA3AN         599 MA YO4RDW        599 0697
QSO:  7000 CW 2020-03-22 0717 RA3AN         599 MA UT6CW         599 0273
QSO:  7005 CW 2020-03-22 0718 RA3AN         599 MA DJ9DZ         599 0869
QSO:  7007 CW 2020-03-22 0719 RA3AN         599 MA LY5O          599 0199
QSO: 14041 CW 2020-03-22 0721 RA3AN         599 MA YR8D          599 0951
QSO: 14044 CW 2020-03-22 0721 RA3AN         599 MA 9A5D          599 1136
QSO: 14038 CW 2020-03-22 0724 RA3AN         599 MA T6AA          599 1504
QSO: 14035 CW 2020-03-22 0729 RA3AN         599 MA EC5K          599 0699
QSO:  7027 CW 2020-03-22 0731 RA3AN         599 MA UW1M          599 1690
QSO:  7000 CW 2020-03-22 0734 RA3AN         599 MA DL1NKS        599 0687
QSO: 14060 CW 2020-03-22 0735 RA3AN         599 MA DL7ON         599 1024
QSO: 14059 CW 2020-03-22 0736 RA3AN         599 MA YO4NF         599 1061
QSO: 14037 CW 2020-03-22 0737 RA3AN         599 MA OE3K          599 2257
QSO: 14022 CW 2020-03-22 0742 RA3AN         599 MA OZ0B          599 0748
QSO: 14027 CW 2020-03-22 0742 RA3AN         599 MA SP3HLM        599 0519
QSO: 21014 CW 2020-03-22 0802 RA3AN         599 MA LZ5R          599 2786
QSO: 14068 CW 2020-03-22 0805 RA3AN         599 MA PA3AAV        599 1302
QSO: 14062 CW 2020-03-22 0808 RA3AN         599 MA SV1JG         599 0864
QSO: 14056 CW 2020-03-22 0809 RA3AN         599 MA 9A7T          599 0354
QSO: 14040 CW 2020-03-22 0811 RA3AN         599 MA DL4HG         599 0453
QSO: 21009 CW 2020-03-22 0815 RA3AN         599 MA SN7Q          599 1884
QSO: 21009 CW 2020-03-22 0817 RA3AN         599 MA HA3NU         599 1890
QSO: 14042 CW 2020-03-22 0820 RA3AN         599 MA DL5ARM        599 0404
QSO: 14042 CW 2020-03-22 0821 RA3AN         599 MA DL1IAO        599 1338
QSO: 14042 CW 2020-03-22 0821 RA3AN         599 MA SP3A          599 0606
QSO: 14042 CW 2020-03-22 0823 RA3AN         599 MA HB9AMO        599 0474
QSO: 14042 CW 2020-03-22 0823 RA3AN         599 MA IK8UND        599 1120
QSO: 14042 CW 2020-03-22 0823 RA3AN         599 MA IZ2JQP        599 0218
QSO: 14043 CW 2020-03-22 0824 RA3AN         599 MA OP4A          599 0200
QSO: 14000 CW 2020-03-22 0825 RA3AN         599 MA F5ICC         599 0333
QSO: 14042 CW 2020-03-22 0826 RA3AN         599 MA DJ0IF         599 0343
QSO: 14042 CW 2020-03-22 0826 RA3AN         599 MA G9F           599 0136
QSO: 14042 CW 2020-03-22 0826 RA3AN         599 MA OM5ZW         599 1904
QSO: 14043 CW 2020-03-22 0828 RA3AN         599 MA LZ1QN         599 0662
QSO: 14042 CW 2020-03-22 0829 RA3AN         599 MA DL9NEI        599 0104
QSO: 14042 CW 2020-03-22 0829 RA3AN         599 MA SM5DXT        599 0627
QSO: 14009 CW 2020-03-22 0831 RA3AN         599 MA OZ4FF         599 0073
QSO: 14042 CW 2020-03-22 0831 RA3AN         599 MA ER3DX         599 0452
QSO: 14042 CW 2020-03-22 0831 RA3AN         599 MA LZ3FN         599 1749
QSO: 14042 CW 2020-03-22 0832 RA3AN         599 MA 9A2NO         599 0435
QSO: 14042 CW 2020-03-22 0832 RA3AN         599 MA OM5RM         599 0990
QSO: 14000 CW 2020-03-22 0833 RA3AN         599 MA HF5WIM        599 0184
QSO: 14042 CW 2020-03-22 0833 RA3AN         599 MA DK3QZ         599 0460
QSO: 14042 CW 2020-03-22 0834 RA3AN         599 MA HA9PP         599 0370
QSO: 14000 CW 2020-03-22 0835 RA3AN         599 MA F8NAN         599 0193
QSO: 14042 CW 2020-03-22 0835 RA3AN         599 MA SM6FPC        599 0486
QSO: 14000 CW 2020-03-22 0836 RA3AN         599 MA DL6AG         599 0378
QSO: 14043 CW 2020-03-22 0836 RA3AN         599 MA OM3CM         599 0137
QSO: 14043 CW 2020-03-22 0836 RA3AN         599 MA OZ8AE         599 0637
QSO: 14000 CW 2020-03-22 0837 RA3AN         599 MA DL5CC         599 0140
QSO: 14043 CW 2020-03-22 0837 RA3AN         599 MA DH8BQA        599 0027
QSO: 14042 CW 2020-03-22 0838 RA3AN         599 MA DK7ZT         599 0224
QSO: 14042 CW 2020-03-22 0838 RA3AN         599 MA YU8A          599 0278
QSO: 14042 CW 2020-03-22 0839 RA3AN         599 MA YO3GCL        599 0510
QSO: 21027 CW 2020-03-22 0845 RA3AN         599 MA DQ4Q          599 1219
QSO: 21021 CW 2020-03-22 0849 RA3AN         599 MA 7Z1SJ         599 0861
QSO: 21019 CW 2020-03-22 0900 RA3AN         599 MA YT0Z          599 1822
QSO: 21038 CW 2020-03-22 0902 RA3AN         599 MA UP2L          599 0129
QSO: 21007 CW 2020-03-22 0905 RA3AN         599 MA HB7X          599 1336
QSO: 21011 CW 2020-03-22 0907 RA3AN         599 MA ZR2A/4        599 1425
QSO: 14052 CW 2020-03-22 0910 RA3AN         599 MA 4U25B         599 0434
QSO: 14020 CW 2020-03-22 0911 RA3AN         599 MA LA8HGA        599 0230
QSO: 14036 CW 2020-03-22 0911 RA3AN         599 MA OH3FM         599 0598
QSO: 14048 CW 2020-03-22 0912 RA3AN         599 MA YL7X          599 1592
QSO: 14003 CW 2020-03-22 0913 RA3AN         599 MA OH0X          599 1453
QSO: 14052 CW 2020-03-22 0913 RA3AN         599 MA OY1CT         599 0619
QSO: 14063 CW 2020-03-22 0915 RA3AN         599 MA ES7A          599 1948
QSO: 14014 CW 2020-03-22 0916 RA3AN         599 MA LY2A          599 0206
QSO: 14050 CW 2020-03-22 0919 RA3AN         599 MA D4Z           599 0968
QSO: 21025 CW 2020-03-22 0921 RA3AN         599 MA YU5R          599 1685
QSO: 14000 CW 2020-03-22 0929 RA3AN         599 MA OM3BA         599 0269
QSO: 14023 CW 2020-03-22 0929 RA3AN         599 MA DR5X          599 1450
QSO: 14000 CW 2020-03-22 0930 RA3AN         599 MA OM5NL         599 0473
QSO: 14023 CW 2020-03-22 0930 RA3AN         599 MA DL6RAI        599 0953
QSO: 14023 CW 2020-03-22 0930 RA3AN         599 MA OG6N          599 0946
QSO: 14023 CW 2020-03-22 0931 RA3AN         599 MA DL6FBL        599 1999
QSO: 14023 CW 2020-03-22 0931 RA3AN         599 MA IZ8EYP        599 0259
QSO: 14023 CW 2020-03-22 0932 RA3AN         599 MA SN5N          599 0906
QSO: 14023 CW 2020-03-22 0932 RA3AN         599 MA SP5GQX        599 0106
QSO: 14024 CW 2020-03-22 0932 RA3AN         599 MA F5IYC         599 0184
QSO: 14023 CW 2020-03-22 0933 RA3AN         599 MA IK4VET        599 1031
QSO: 14023 CW 2020-03-22 0933 RA3AN         599 MA SP2LNW        599 1077
QSO: 14024 CW 2020-03-22 0934 RA3AN         599 MA SM6A          599 0253
QSO: 14024 CW 2020-03-22 0934 RA3AN         599 MA YO3IRM        599 1180
QSO: 14023 CW 2020-03-22 0935 RA3AN         599 MA DL0XM         599 0319
QSO: 14023 CW 2020-03-22 0935 RA3AN         599 MA OH2PM         599 0440
QSO: 14023 CW 2020-03-22 0936 RA3AN         599 MA DL4CF         599 0182
QSO: 14023 CW 2020-03-22 0936 RA3AN         599 MA DL5RMH        599 0337
QSO: 14023 CW 2020-03-22 0936 RA3AN         599 MA OK3X          599 0948
QSO: 14024 CW 2020-03-22 0936 RA3AN         599 MA G4SGI         599 0232
QSO: 14024 CW 2020-03-22 0937 RA3AN         599 MA LZ3YY         599 0328
QSO: 14024 CW 2020-03-22 0937 RA3AN         599 MA YU7D          599 0426
QSO: 14023 CW 2020-03-22 0938 RA3AN         599 MA OK7T          599 0365
QSO: 14024 CW 2020-03-22 0938 RA3AN         599 MA S52W          599 0720
QSO: 14023 CW 2020-03-22 0939 RA3AN         599 MA OM7LW         599 1151
QSO: 14024 CW 2020-03-22 0939 RA3AN         599 MA DM2RN         599 0172
QSO: 14000 CW 2020-03-22 0940 RA3AN         599 MA IZ5WTV        599 0130
QSO: 14023 CW 2020-03-22 0941 RA3AN         599 MA IV3JCC        599 0505
QSO: 14024 CW 2020-03-22 0941 RA3AN         599 MA DL1NEO        599 0637
QSO: 14024 CW 2020-03-22 0941 RA3AN         599 MA SN8T          599 0735
QSO: 14023 CW 2020-03-22 0942 RA3AN         599 MA DL1TS         599 0171
QSO: 14024 CW 2020-03-22 0942 RA3AN         599 MA DL3KUD        599 0384
QSO: 14024 CW 2020-03-22 0942 RA3AN         599 MA LZ1FH         599 0589
QSO: 14024 CW 2020-03-22 0943 RA3AN         599 MA DJ5MO         599 0437
QSO: 14023 CW 2020-03-22 0944 RA3AN         599 MA EA1WH         599 0491
QSO: 14023 CW 2020-03-22 0944 RA3AN         599 MA LZ4W          599 0439
QSO: 14000 CW 2020-03-22 0945 RA3AN         599 MA F8DGF         599 0043
QSO: 14023 CW 2020-03-22 0945 RA3AN         599 MA YO2IS         599 0284
QSO: 14024 CW 2020-03-22 0945 RA3AN         599 MA LZ5DD         599 0570
QSO: 14000 CW 2020-03-22 0946 RA3AN         599 MA YO7ARZ        599 0185
QSO: 14023 CW 2020-03-22 0946 RA3AN         599 MA DJ5TT         599 0076
QSO: 14023 CW 2020-03-22 0946 RA3AN         599 MA PA0JNH        599 0426
QSO: 14023 CW 2020-03-22 0947 RA3AN         599 MA DD5M          599 0559
QSO: 14036 CW 2020-03-22 0952 RA3AN         599 MA SM7IUN        599 0358
QSO: 14037 CW 2020-03-22 0952 RA3AN         599 MA HB9CIC        599 0274
QSO: 14037 CW 2020-03-22 0953 RA3AN         599 MA UT1AA         599 0573
QSO: 14037 CW 2020-03-22 0955 RA3AN         599 MA CT1ELZ        599 0251
QSO: 14036 CW 2020-03-22 0956 RA3AN         599 MA DM6V          599 1739
QSO: 14037 CW 2020-03-22 0956 RA3AN         599 MA LY2TS         599 0508
QSO: 14036 CW 2020-03-22 0957 RA3AN         599 MA DL1RTL        599 0519
QSO: 14037 CW 2020-03-22 0958 RA3AN         599 MA PA1BX         599 0169
QSO: 14037 CW 2020-03-22 0959 RA3AN         599 MA OK5OK         599 0283
QSO: 14036 CW 2020-03-22 1002 RA3AN         599 MA HA8V          599 0224
QSO: 14036 CW 2020-03-22 1002 RA3AN         599 MA LY5G          599 0703
QSO: 14036 CW 2020-03-22 1002 RA3AN         599 MA YT1HA         599 0591
QSO: 14037 CW 2020-03-22 1004 RA3AN         599 MA PA3GDD        599 0198
QSO: 14037 CW 2020-03-22 1004 RA3AN         599 MA SP7JLH        599 0834
QSO: 14036 CW 2020-03-22 1005 RA3AN         599 MA DF7CB         599 0105
QSO: 14037 CW 2020-03-22 1005 RA3AN         599 MA HA3HK         599 0422
QSO: 14037 CW 2020-03-22 1005 RA3AN         599 MA OT5Q          599 0251
QSO: 14000 CW 2020-03-22 1006 RA3AN         599 MA DJ3HW         599 0208
QSO: 14037 CW 2020-03-22 1006 RA3AN         599 MA DF3VM         599 0137
QSO: 14037 CW 2020-03-22 1006 RA3AN         599 MA YO2GL         599 0267
QSO: 14000 CW 2020-03-22 1007 RA3AN         599 MA YO9CWY        599 0229
QSO: 14000 CW 2020-03-22 1008 RA3AN         599 MA DM3SWD        599 0027
QSO: 14037 CW 2020-03-22 1008 RA3AN         599 MA CR5O          599 0920
QSO: 14037 CW 2020-03-22 1008 RA3AN         599 MA UT3UV         599 0125
QSO: 14037 CW 2020-03-22 1009 RA3AN         599 MA DK9IP         599 1106
QSO: 14000 CW 2020-03-22 1010 RA3AN         599 MA TM5Y          599 0387
QSO: 14000 CW 2020-03-22 1011 RA3AN         599 MA OK1LV         599 0169
QSO: 14037 CW 2020-03-22 1011 RA3AN         599 MA HA6NL         599 0635
QSO: 14036 CW 2020-03-22 1012 RA3AN         599 MA OM8ON         599 0282
QSO: 14036 CW 2020-03-22 1012 RA3AN         599 MA YT6W          599 1163
QSO: 14037 CW 2020-03-22 1012 RA3AN         599 MA DF5EG         599 0475
QSO: 14037 CW 2020-03-22 1013 RA3AN         599 MA SN1W          599 0837
QSO: 14037 CW 2020-03-22 1013 RA3AN         599 MA YT5YTT        599 0416
QSO: 14037 CW 2020-03-22 1014 RA3AN         599 MA DD5KG         599 0134
QSO: 14037 CW 2020-03-22 1014 RA3AN         599 MA PA3GRM        599 0185
QSO: 14037 CW 2020-03-22 1015 RA3AN         599 MA SP9DLY        599 0540
QSO: 14000 CW 2020-03-22 1016 RA3AN         599 MA OK1FKD        599 0377
QSO: 14036 CW 2020-03-22 1016 RA3AN         599 MA LZ9W          599 1018
QSO: 14036 CW 2020-03-22 1016 RA3AN         599 MA UN2E          599 0144
QSO: 14036 CW 2020-03-22 1017 RA3AN         599 MA DM3F          599 0174
QSO: 14036 CW 2020-03-22 1017 RA3AN         599 MA F8FUA         599 0087
QSO: 14037 CW 2020-03-22 1017 RA3AN         599 MA LY2BAA        599 0264
QSO: 14036 CW 2020-03-22 1018 RA3AN         599 MA LY5AX         599 0269
QSO: 14037 CW 2020-03-22 1018 RA3AN         599 MA OZ6TL         599 0187
QSO: 14037 CW 2020-03-22 1021 RA3AN         599 MA S53V          599 0965
QSO: 14036 CW 2020-03-22 1022 RA3AN         599 MA HG4I          599 1054
QSO: 14037 CW 2020-03-22 1022 RA3AN         599 MA IK0GDG        599 0260
QSO: 14000 CW 2020-03-22 1023 RA3AN         599 MA F5PHY         599 0220
QSO: 14037 CW 2020-03-22 1023 RA3AN         599 MA DL1DQW        599 0088
QSO: 14037 CW 2020-03-22 1023 RA3AN         599 MA GD5F          599 0167
QSO: 14000 CW 2020-03-22 1024 RA3AN         599 MA EA5ITT        599 0351
QSO: 14037 CW 2020-03-22 1025 RA3AN         599 MA G3RLE         599 0148
QSO: 14000 CW 2020-03-22 1026 RA3AN         599 MA DM5JBN        599 0236
QSO: 14036 CW 2020-03-22 1026 RA3AN         599 MA DL4WA         599 0593
QSO: 14036 CW 2020-03-22 1026 RA3AN         599 MA UP5B          599 0994
QSO: 14037 CW 2020-03-22 1028 RA3AN         599 MA M1X           599 0532
QSO: 14040 CW 2020-03-22 1031 RA3AN         599 MA EA6FO         599 1412
QSO: 14026 CW 2020-03-22 1033 RA3AN         599 MA SV9DJO        599 0863
QSO: 14045 CW 2020-03-22 1041 RA3AN         599 MA LY7Z          599 2368
QSO: 14046 CW 2020-03-22 1041 RA3AN         599 MA IZ2JQP        599 0274
QSO: 14000 CW 2020-03-22 1042 RA3AN         599 MA Z35W          599 0314
QSO: 14046 CW 2020-03-22 1043 RA3AN         599 MO DL9SEV        599 0314
QSO: 14046 CW 2020-03-22 1043 RA3AN         599 MA DM3PKK        599 0504
QSO: 14046 CW 2020-03-22 1043 RA3AN         599 MA YO3GNF        599 0379
QSO: 14045 CW 2020-03-22 1044 RA3AN         599 MA PE2K          599 0241
QSO: 14000 CW 2020-03-22 1045 RA3AN         599 MA DL9LM         599 0135
QSO: 14045 CW 2020-03-22 1045 RA3AN         599 MA DJ9MH         599 0348
QSO: 14046 CW 2020-03-22 1045 RA3AN         599 MA DJ6OZ         599 0203
QSO: 14046 CW 2020-03-22 1045 RA3AN         599 MA YO8DOH        599 0870
QSO: 14000 CW 2020-03-22 1046 RA3AN         599 MA PA1B          599 0047
QSO: 14000 CW 2020-03-22 1047 RA3AN         599 MA LZ1DQ         599 0323
QSO: 14046 CW 2020-03-22 1047 RA3AN         599 MA OM7LM         599 0299
QSO: 14046 CW 2020-03-22 1048 RA3AN         599 MA PA2REH        599 0074
QSO: 14000 CW 2020-03-22 1049 RA3AN         599 MA G3VQO         599 0045
QSO: 14045 CW 2020-03-22 1049 RA3AN         599 MA DK2AT         599 0220
QSO: 14000 CW 2020-03-22 1050 RA3AN         599 MA F5MA          599 0044
QSO: 14045 CW 2020-03-22 1050 RA3AN         599 MA S53EOP        599 0474
QSO: 14046 CW 2020-03-22 1051 RA3AN         599 MA HB9DVZ        599 0384
QSO: 21022 CW 2020-03-22 1052 RA3AN         599 MA YO9HP         599 1378
QSO: 14045 CW 2020-03-22 1053 RA3AN         599 MA D1A           599 0262
QSO: 14046 CW 2020-03-22 1055 RA3AN         599 MA DF1LON        599 0284
QSO: 21020 CW 2020-03-22 1056 RA3AN         599 MA OM3BH         599 2099
QSO: 21050 CW 2020-03-22 1057 RA3AN         599 MA 4U1A          599 1711
QSO: 14046 CW 2020-03-22 1059 RA3AN         599 MA DJ0AH         599 0321
QSO: 14000 CW 2020-03-22 1101 RA3AN         599 MA DK2AMS        599 0190
QSO: 14046 CW 2020-03-22 1101 RA3AN         599 MA OK1CZ         599 0393
QSO: 14045 CW 2020-03-22 1102 RA3AN         599 MA G0MTN         599 0037
QSO: 14046 CW 2020-03-22 1102 RA3AN         599 MA DL1CW         599 0701
QSO: 14045 CW 2020-03-22 1104 RA3AN         599 MA IV3FPX        599 0200
QSO: 14046 CW 2020-03-22 1104 RA3AN         599 MA IZ3NVR        599 0480
QSO: 14046 CW 2020-03-22 1104 RA3AN         599 MA SV1ENG        599 1043
QSO: 14045 CW 2020-03-22 1107 RA3AN         599 MA YU1YV         599 0581
QSO: 14046 CW 2020-03-22 1107 RA3AN         599 MA LZ5I          599 0271
QSO: 14000 CW 2020-03-22 1108 RA3AN         599 MA DL2OM         599 0212
QSO: 14046 CW 2020-03-22 1110 RA3AN         599 MA AA4LS         599 1633
QSO: 14046 CW 2020-03-22 1110 RA3AN         599 MA OU2I          599 0918
QSO: 14046 CW 2020-03-22 1111 RA3AN         599 MA DL1RNN        599 0334
QSO: 14046 CW 2020-03-22 1111 RA3AN         599 MA HA6PJ         599 0702
QSO: 14046 CW 2020-03-22 1111 RA3AN         599 MA PA9M          599 0291
QSO: 14000 CW 2020-03-22 1112 RA3AN         599 MA S58MU         599 0650
QSO: 14012 CW 2020-03-22 1113 RA3AN         599 MA KP3DX         599 2160
QSO: 14015 CW 2020-03-22 1114 RA3AN         599 MA NP2X          599 0467
QSO: 21032 CW 2020-03-22 1120 RA3AN         599 MA S57Q          599 1168
QSO: 21011 CW 2020-03-22 1122 RA3AN         599 MA E70T          599 2266
QSO: 14000 CW 2020-03-22 1125 RA3AN         599 MA HC2AO         599 0428
QSO: 14044 CW 2020-03-22 1126 RA3AN         599 MA OP4K          599 0474
END-OF-LOG:
