START-OF-LOG: 3.0
CONTEST: IARU-HF
LOCATION: DX
CALLSIGN: E2HQ
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-STATION: HQ
CATEGORY-TRANSMITTER: UNLIMITED
CREATED-BY: N1MM LOGGER+ 1.0.9188.0
OPERATORS: E20MDN HS5NMF HS8HEX HS8JWH HS3NBR E25ETT E23NEZ E24NQN HS0KRM HS6MYW
QSO: 21015 CW 2021-07-11 0521 E2HQ 599 RAST US1Q 599 29
QSO: 21015 CW 2021-07-11 0525 E2HQ 599 RAST RL5A 599 29
QSO: 28035 CW 2021-07-11 0526 E2HQ 599 RAST S50HQ 599 ZRS
QSO: 28035 CW 2021-07-11 0527 E2HQ 599 RAST RU7A 599 29
QSO: 28035 CW 2021-07-11 0527 E2HQ 599 RAST IR4M 599 28
QSO: 21015 CW 2021-07-11 0527 E2HQ 599 RAST BV3DR 599 44
QSO: 28035 CW 2021-07-11 0528 E2HQ 599 RAST R2AA 599 29
QSO: 28035 CW 2021-07-11 0529 E2HQ 599 RAST UA6CC 599 29
QSO: 28035 CW 2021-07-11 0529 E2HQ 599 RAST UT5EO 599 29
QSO: 28035 CW 2021-07-11 0531 E2HQ 599 RAST US1Q 599 29
QSO: 28035 CW 2021-07-11 0531 E2HQ 599 RAST HA5JI 599 28
QSO: 28035 CW 2021-07-11 0532 E2HQ 599 RAST DA0HQ 599 DARC
QSO: 21025 CW 2021-07-11 0533 E2HQ 599 RAST EM5HQ 599 UARL
QSO: 28035 CW 2021-07-11 0533 E2HQ 599 RAST UG4A 599 29
QSO: 28035 CW 2021-07-11 0534 E2HQ 599 RAST R7TW 599 29
QSO: 21034 CW 2021-07-11 0536 E2HQ 599 RAST HG0HQ 599 MRASZ
QSO: 21038 CW 2021-07-11 0538 E2HQ 599 RAST LZ0HQ 599 BFRA
QSO: 28036 CW 2021-07-11 0540 E2HQ 599 RAST OL1HQ 599 CRC
QSO: 21045 CW 2021-07-11 0542 E2HQ 599 RAST YB9GDP 599 54
QSO: 28031 CW 2021-07-11 0542 E2HQ 599 RAST YR0HQ 599 FRR
QSO: 21044 CW 2021-07-11 0543 E2HQ 599 RAST OE0HQ 599 OV
QSO: 28035 CW 2021-07-11 0544 E2HQ 599 RAST S53A 599 28
QSO: 28035 CW 2021-07-11 0544 E2HQ 599 RAST OK1DOL 599 28
QSO: 21023 CW 2021-07-11 0547 E2HQ 599 RAST OM8CW 599 28
QSO: 28035 CW 2021-07-11 0547 E2HQ 599 RAST HG6N 599 28
QSO: 28035 CW 2021-07-11 0548 E2HQ 599 RAST UA4M 599 29
QSO: 28035 CW 2021-07-11 0548 E2HQ 599 RAST BD2RJ 599 44
QSO: 21019 CW 2021-07-11 0549 E2HQ 599 RAST OM1HQ 599 SARA
QSO: 28035 CW 2021-07-11 0550 E2HQ 599 RAST RA3UT 599 29
QSO: 21015 CW 2021-07-11 0551 E2HQ 599 RAST BG6GQE 599 44
QSO: 28035 CW 2021-07-11 0553 E2HQ 599 RAST HL1VAU 599 44
QSO: 21015 CW 2021-07-11 0553 E2HQ 599 RAST VU2CVS 599 41
QSO: 21015 CW 2021-07-11 0554 E2HQ 599 RAST RK8I 599 31
QSO: 21015 CW 2021-07-11 0556 E2HQ 599 RAST E7HQ 599 ARABH
QSO: 28035 CW 2021-07-11 0556 E2HQ 599 RAST JA1BPA 599 45
QSO: 21015 CW 2021-07-11 0557 E2HQ 599 RAST IR4M 599 28
QSO: 21015 CW 2021-07-11 0559 E2HQ 599 RAST BY6QS 599 44
QSO: 28035 CW 2021-07-11 0559 E2HQ 599 RAST HG3N 599 28
QSO: 14242 PH 2021-07-11 0600 E2HQ 59 RAST JA4DC 59 45
QSO: 21198 PH 2021-07-11 0604 E2HQ 59 RAST RM9A 59 30
QSO: 28013 CW 2021-07-11 0605 E2HQ 599 RAST RG6G 599 29
QSO: 21325 PH 2021-07-11 0606 E2HQ 59 RAST B7HQ 59 CRAC
QSO: 28035 CW 2021-07-11 0611 E2HQ 599 RAST HA8BE 599 28
QSO: 21292 PH 2021-07-11 0613 E2HQ 59 RAST 4X6DK 59 39
QSO: 28035 CW 2021-07-11 0613 E2HQ 599 RAST E24OYI 599 49
QSO: 28035 CW 2021-07-11 0618 E2HQ 599 RAST 9A7T 599 28
QSO: 28035 CW 2021-07-11 0619 E2HQ 599 RAST LZ3DX 599 28
QSO: 28035 CW 2021-07-11 0620 E2HQ 599 RAST UA6YH 599 29
QSO: 28435 PH 2021-07-11 0621 E2HQ 59 RAST E7HQ 59 ARABH
QSO: 21292 PH 2021-07-11 0622 E2HQ 59 RAST JA8RY 59 45
QSO: 14051 CW 2021-07-11 0623 E2HQ 599 RAST RW9TA 599 30
QSO: 14036 CW 2021-07-11 0625 E2HQ 599 RAST RK9AX 599 30
QSO: 28465 PH 2021-07-11 0625 E2HQ 59 RAST S50HQ 59 ZRS
QSO: 21292 PH 2021-07-11 0625 E2HQ 59 RAST SN0HQ 59 PZK
QSO: 21292 PH 2021-07-11 0626 E2HQ 59 RAST JM7SKE 59 45
QSO: 28035 CW 2021-07-11 0627 E2HQ 599 RAST IO3X 599 28
QSO: 21292 PH 2021-07-11 0628 E2HQ 59 RAST SP3HLM 59 28
QSO: 14241 PH 2021-07-11 0629 E2HQ 59 RAST R9PA 59 31
QSO: 21292 PH 2021-07-11 0629 E2HQ 59 RAST RA3NA 59 29
QSO: 28466 PH 2021-07-11 0630 E2HQ 59 RAST TM0HQ 59 REF
QSO: 21015 CW 2021-07-11 0630 E2HQ 599 RAST JE1NVD 599 45
QSO: 14051 CW 2021-07-11 0631 E2HQ 599 RAST LA0CX 599 18
QSO: 28035 CW 2021-07-11 0631 E2HQ 599 RAST A60HQ 599 EARS
QSO: 21015 CW 2021-07-11 0631 E2HQ 599 RAST JA6GCE 599 45
QSO: 14051 CW 2021-07-11 0631 E2HQ 599 RAST ES4RD 599 29
QSO: 21292 PH 2021-07-11 0632 E2HQ 59 RAST EM5HQ 59 UARL
QSO: 21292 PH 2021-07-11 0634 E2HQ 59 RAST RT2C 59 29
QSO: 28035 CW 2021-07-11 0634 E2HQ 599 RAST SP3HLM 599 28
QSO: 21015 CW 2021-07-11 0634 E2HQ 599 RAST BY4SZ 599 44
QSO: 28458 PH 2021-07-11 0635 E2HQ 59 RAST YT0HQ 59 SRS
QSO: 28477 PH 2021-07-11 0637 E2HQ 59 RAST YR0HQ 59 FRR
QSO: 14049 CW 2021-07-11 0639 E2HQ 599 RAST RT4W 599 30
QSO: 21292 PH 2021-07-11 0639 E2HQ 59 RAST SN0HQ 59 PZK
QSO: 14228 PH 2021-07-11 0640 E2HQ 59 RAST BH7JJW 59 44
QSO: 14049 CW 2021-07-11 0643 E2HQ 599 RAST NT6Q 599 06
QSO: 21015 CW 2021-07-11 0643 E2HQ 599 RAST UA9BA 599 30
QSO: 28035 CW 2021-07-11 0644 E2HQ 599 RAST YQ6A 599 28
QSO: 21042 CW 2021-07-11 0647 E2HQ 599 RAST RT4G 599 29
QSO: 14051 CW 2021-07-11 0649 E2HQ 599 RAST JA2HYD 599 45
QSO: 28035 CW 2021-07-11 0649 E2HQ 599 RAST IK3HHX 599 28
QSO: 14051 CW 2021-07-11 0650 E2HQ 599 RAST HS3PIK 599 49
QSO: 14110 PH 2021-07-11 0651 E2HQ 59 RAST YC3DOC 59 54
QSO: 14051 CW 2021-07-11 0651 E2HQ 599 RAST JA2AXB 599 45
QSO: 28035 CW 2021-07-11 0653 E2HQ 599 RAST R8OM 599 31
QSO: 14051 CW 2021-07-11 0654 E2HQ 599 RAST JA0LXP 599 45
QSO: 14051 CW 2021-07-11 0654 E2HQ 599 RAST NT6X 599 06
QSO: 21246 PH 2021-07-11 0656 E2HQ 59 RAST EW5HQ 59 BFRR
QSO: 14051 CW 2021-07-11 0656 E2HQ 599 RAST BH7JUO 599 44
QSO: 14051 CW 2021-07-11 0657 E2HQ 599 RAST JJ1DJW 599 45
QSO: 28035 CW 2021-07-11 0657 E2HQ 599 RAST LZ5R 599 28
QSO: 14051 CW 2021-07-11 0658 E2HQ 599 RAST JA1RPK 599 45
QSO: 14051 CW 2021-07-11 0659 E2HQ 599 RAST JA5KJD/1 599 45
QSO: 14051 CW 2021-07-11 0659 E2HQ 599 RAST JJ1XBQ 599 45
QSO: 21246 PH 2021-07-11 0700 E2HQ 59 RAST BG2VIA 59 44
QSO: 14051 CW 2021-07-11 0700 E2HQ 599 RAST JA1IRH 599 45
QSO: 14051 CW 2021-07-11 0701 E2HQ 599 RAST HS3NOQ 599 49
QSO: 28035 CW 2021-07-11 0702 E2HQ 599 RAST R8IZ 599 31
QSO: 14051 CW 2021-07-11 0702 E2HQ 599 RAST BG7SSK 599 43
QSO: 14051 CW 2021-07-11 0703 E2HQ 599 RAST JA2GHP 599 45
QSO: 14052 CW 2021-07-11 0707 E2HQ 599 RAST JR6HK 599 45
QSO: 21015 CW 2021-07-11 0707 E2HQ 599 RAST BD7BW 599 44
QSO: 14052 CW 2021-07-11 0708 E2HQ 599 RAST JA1CJP 599 R3
QSO: 14052 CW 2021-07-11 0708 E2HQ 599 RAST JH7IXX 599 45
QSO: 21246 PH 2021-07-11 0709 E2HQ 59 RAST JE2HVK 59 45
QSO: 14052 CW 2021-07-11 0709 E2HQ 599 RAST AJ6V 599 06
QSO: 14052 CW 2021-07-11 0710 E2HQ 599 RAST K6MM 599 06
QSO: 14052 CW 2021-07-11 0711 E2HQ 599 RAST JA3GZE/1 599 45
QSO: 21015 CW 2021-07-11 0712 E2HQ 599 RAST JA1GQC 599 45
QSO: 21015 CW 2021-07-11 0713 E2HQ 599 RAST JJ1LBJ 599 45
QSO: 14052 CW 2021-07-11 0716 E2HQ 599 RAST K5TR 599 07
QSO: 14052 CW 2021-07-11 0716 E2HQ 599 RAST VE7CC 599 02
QSO: 28035 CW 2021-07-11 0721 E2HQ 599 RAST YU5DX 599 28
QSO: 14052 CW 2021-07-11 0722 E2HQ 599 RAST AJ6V 599 06
QSO: 21021 CW 2021-07-11 0723 E2HQ 599 RAST BG6TVZ 599 44
QSO: 28035 CW 2021-07-11 0724 E2HQ 599 RAST HS1FVL 599 R3
QSO: 14052 CW 2021-07-11 0725 E2HQ 599 RAST K7JA 599 06
QSO: 21246 PH 2021-07-11 0726 E2HQ 59 RAST JQ1IBI 59 45
QSO: 7000 PH 2021-07-11 0727 E2HQ 59 RAST YH7AM 59 54
QSO: 14052 CW 2021-07-11 0728 E2HQ 599 RAST JK1BVN 599 45
QSO: 14052 CW 2021-07-11 0730 E2HQ 599 RAST AK6W 599 06
QSO: 21246 PH 2021-07-11 0730 E2HQ 59 RAST JA4KCG 59 45
QSO: 14271 PH 2021-07-11 0731 E2HQ 59 RAST DU1AV 59 50
QSO: 14052 CW 2021-07-11 0731 E2HQ 599 RAST JK7UST 599 45
QSO: 28038 CW 2021-07-11 0731 E2HQ 599 RAST W1AW/KL7 599 ARRL
QSO: 14052 CW 2021-07-11 0732 E2HQ 599 RAST JA2KPW 599 45
QSO: 14052 CW 2021-07-11 0732 E2HQ 599 RAST JH2CMH 599 45
QSO: 21246 PH 2021-07-11 0733 E2HQ 59 RAST JR3ICF 59 45
QSO: 14052 CW 2021-07-11 0734 E2HQ 599 RAST AI6Z 599 06
QSO: 14052 CW 2021-07-11 0734 E2HQ 599 RAST N7DX 599 06
QSO: 14052 CW 2021-07-11 0735 E2HQ 599 RAST YB7MP 599 54
QSO: 14052 CW 2021-07-11 0736 E2HQ 599 RAST AH6KO 599 61
QSO: 14052 CW 2021-07-11 0736 E2HQ 599 RAST JA2KKA 599 45
QSO: 14052 CW 2021-07-11 0736 E2HQ 599 RAST JE1CTM 599 45
QSO: 14052 CW 2021-07-11 0737 E2HQ 599 RAST JI7OED/7 599 45
QSO: 28035 CW 2021-07-11 0738 E2HQ 599 RAST IO6A 599 28
QSO: 14052 CW 2021-07-11 0738 E2HQ 599 RAST AC6BW 599 06
QSO: 14052 CW 2021-07-11 0739 E2HQ 599 RAST BG7XWF 599 43
QSO: 14052 CW 2021-07-11 0740 E2HQ 599 RAST JK2VOC 599 45
QSO: 14052 CW 2021-07-11 0740 E2HQ 599 RAST JA6FFO 599 45
QSO: 14052 CW 2021-07-11 0742 E2HQ 599 RAST JH1MTR/4 599 45
QSO: 14052 CW 2021-07-11 0743 E2HQ 599 RAST JA6ELV 599 45
QSO: 14052 CW 2021-07-11 0744 E2HQ 599 RAST JI1PBK 599 45
QSO: 14052 CW 2021-07-11 0744 E2HQ 599 RAST JA0BZY 599 45
QSO: 14052 CW 2021-07-11 0745 E2HQ 599 RAST JA0CXQ 599 45
QSO: 28035 CW 2021-07-11 0747 E2HQ 599 RAST BH8MDV 599 43
QSO: 14052 CW 2021-07-11 0747 E2HQ 599 RAST JA0JHQ 599 45
QSO: 14052 CW 2021-07-11 0749 E2HQ 599 RAST B7/BH4UMN 599 44
QSO: 14052 CW 2021-07-11 0753 E2HQ 599 RAST VK6HG 599 58
QSO: 14052 CW 2021-07-11 0756 E2HQ 599 RAST HS0ZNV 599 49
QSO: 28035 CW 2021-07-11 0757 E2HQ 599 RAST BI1EIH 599 44
QSO: 14052 CW 2021-07-11 0758 E2HQ 599 RAST YB1BTJ 599 54
QSO: 28035 CW 2021-07-11 0802 E2HQ 599 RAST IF9A 599 28
QSO: 14212 PH 2021-07-11 0803 E2HQ 59 RAST VR2CC 59 44
QSO: 28035 CW 2021-07-11 0804 E2HQ 599 RAST HB9NE 599 28
QSO: 14255 PH 2021-07-11 0804 E2HQ 59 RAST BH1MCB 59 44
QSO: 14052 CW 2021-07-11 0805 E2HQ 599 RAST HL1VAU 599 44
QSO: 21246 PH 2021-07-11 0805 E2HQ 59 RAST JO4IPQ 59 45
QSO: 14052 CW 2021-07-11 0805 E2HQ 599 RAST BY6QS 599 44
QSO: 14052 CW 2021-07-11 0806 E2HQ 599 RAST JK1WSH 599 45
QSO: 14052 CW 2021-07-11 0807 E2HQ 599 RAST JS2PHO 599 45
QSO: 14052 CW 2021-07-11 0808 E2HQ 599 RAST JA4VNE 599 45
QSO: 21246 PH 2021-07-11 0808 E2HQ 59 RAST JI6MCI 59 45
QSO: 21246 PH 2021-07-11 0810 E2HQ 59 RAST JI7UUO 59 45
QSO: 14052 CW 2021-07-11 0810 E2HQ 599 RAST BG8SXC 599 43
QSO: 14150 PH 2021-07-11 0811 E2HQ 59 RAST BH4OUO 59 44
QSO: 14052 CW 2021-07-11 0811 E2HQ 599 RAST JF2FIU 599 45
QSO: 21246 PH 2021-07-11 0811 E2HQ 59 RAST BU2EV 59 44
QSO: 21246 PH 2021-07-11 0812 E2HQ 59 RAST BH1MCB 59 44
QSO: 28035 CW 2021-07-11 0812 E2HQ 599 RAST BG3GRU 599 43
QSO: 21246 PH 2021-07-11 0812 E2HQ 59 RAST JO3DDD 59 45
QSO: 21246 PH 2021-07-11 0813 E2HQ 59 RAST BH7ACO 59 44
QSO: 14052 CW 2021-07-11 0814 E2HQ 599 RAST JA6GGD 599 45
QSO: 28035 CW 2021-07-11 0814 E2HQ 599 RAST UN1HQ 599 KFRR
QSO: 14150 PH 2021-07-11 0814 E2HQ 59 RAST BG5BBI 59 44
QSO: 14052 CW 2021-07-11 0814 E2HQ 599 RAST NX6T 599 06
QSO: 14228 PH 2021-07-11 0818 E2HQ 59 RAST BG7JJW 59 44
QSO: 28035 CW 2021-07-11 0818 E2HQ 599 RAST DL9GS 599 28
QSO: 14052 CW 2021-07-11 0819 E2HQ 599 RAST HG3N 599 28
QSO: 14052 CW 2021-07-11 0822 E2HQ 599 RAST JA2QCX 599 45
QSO: 21240 PH 2021-07-11 0823 E2HQ 59 RAST BV30HQ 59 CTARL
QSO: 14277 PH 2021-07-11 0824 E2HQ 59 RAST DX0HQ 59 PARA
QSO: 14052 CW 2021-07-11 0825 E2HQ 599 RAST JA3JM 599 45
QSO: 21220 PH 2021-07-11 0825 E2HQ 59 RAST 8N1OLP 59 45
QSO: 14282 PH 2021-07-11 0828 E2HQ 59 RAST JA7ZFN 59 45
QSO: 28022 CW 2021-07-11 0828 E2HQ 599 RAST R0HQ 599 SRR
QSO: 14052 CW 2021-07-11 0829 E2HQ 599 RAST JR7ASO 599 45
QSO: 14052 CW 2021-07-11 0832 E2HQ 599 RAST JM2RUV 599 45
QSO: 14052 CW 2021-07-11 0833 E2HQ 599 RAST JA1BWD 599 45
QSO: 14052 CW 2021-07-11 0834 E2HQ 599 RAST JA0IXW 599 45
QSO: 14052 CW 2021-07-11 0835 E2HQ 599 RAST JH3SIF 599 45
QSO: 14052 CW 2021-07-11 0836 E2HQ 599 RAST BD4QB 599 44
QSO: 7000 PH 2021-07-11 0837 E2HQ 59 RAST HS0ZNV 59 49
QSO: 14052 CW 2021-07-11 0837 E2HQ 599 RAST JH1FQW 599 45
QSO: 21246 PH 2021-07-11 0837 E2HQ 59 RAST BD3IAQ 59 44
QSO: 14052 CW 2021-07-11 0838 E2HQ 599 RAST RX9SN 599 30
QSO: 14052 CW 2021-07-11 0839 E2HQ 599 RAST RC0L 599 34
QSO: 21246 PH 2021-07-11 0839 E2HQ 59 RAST BH9DSS 59 43
QSO: 14284 PH 2021-07-11 0842 E2HQ 59 RAST 4I1LCP 59 50
QSO: 21246 PH 2021-07-11 0843 E2HQ 59 RAST BG6TVZ 59 44
QSO: 14052 CW 2021-07-11 0843 E2HQ 599 RAST KK6P 599 06
QSO: 21246 PH 2021-07-11 0843 E2HQ 59 RAST YC3DOC 59 54
QSO: 14290 PH 2021-07-11 0844 E2HQ 59 RAST DX7HQ 59 50
QSO: 14052 CW 2021-07-11 0845 E2HQ 599 RAST ND7K 599 06
QSO: 14052 CW 2021-07-11 0846 E2HQ 599 RAST BG8PM 599 43
QSO: 14052 CW 2021-07-11 0848 E2HQ 599 RAST JK1AJA 599 45
QSO: 21246 PH 2021-07-11 0849 E2HQ 59 RAST YF6EIS 59 54
QSO: 21246 PH 2021-07-11 0850 E2HQ 59 RAST DX1EVM 59 50
QSO: 21246 PH 2021-07-11 0851 E2HQ 59 RAST VU3ION 59 41
QSO: 21015 CW 2021-07-11 0852 E2HQ 599 RAST DX9EVM 599 50
QSO: 21246 PH 2021-07-11 0852 E2HQ 59 RAST BA3LFI 59 44
QSO: 21246 PH 2021-07-11 0853 E2HQ 59 RAST 4I1BNC 59 50
QSO: 7000 PH 2021-07-11 0853 E2HQ 59 RAST DU1AV 59 50
QSO: 21246 PH 2021-07-11 0854 E2HQ 59 RAST JE1CSW 59 45
QSO: 14268 PH 2021-07-11 0855 E2HQ 59 RAST 8N3HQ 59 JARL
QSO: 21246 PH 2021-07-11 0855 E2HQ 59 RAST DX3EVM 59 50
QSO: 21246 PH 2021-07-11 0858 E2HQ 59 RAST YC9XYP 59 51
QSO: 21246 PH 2021-07-11 0859 E2HQ 59 RAST JH1CCN 59 45
QSO: 21246 PH 2021-07-11 0905 E2HQ 59 RAST BG5GLV 59 44
QSO: 14052 CW 2021-07-11 0905 E2HQ 599 RAST JA8RWU 599 45
QSO: 21246 PH 2021-07-11 0905 E2HQ 59 RAST VR2CC 59 44
QSO: 14004 CW 2021-07-11 0906 E2HQ 599 RAST JF3KCH 599 45
QSO: 21246 PH 2021-07-11 0908 E2HQ 59 RAST JH1WHZ 59 45
QSO: 14016 CW 2021-07-11 0908 E2HQ 599 RAST BA4DL 599 44
QSO: 14020 CW 2021-07-11 0909 E2HQ 599 RAST YC0VM 599 54
QSO: 21246 PH 2021-07-11 0910 E2HQ 59 RAST VR2UNG 59 44
QSO: 21246 PH 2021-07-11 0911 E2HQ 59 RAST BD7LQM 59 44
QSO: 14029 CW 2021-07-11 0912 E2HQ 599 RAST JR1YSZ 599 45
QSO: 21246 PH 2021-07-11 0913 E2HQ 59 RAST JH7IHT 59 45
QSO: 21246 PH 2021-07-11 0915 E2HQ 59 RAST OF2HQ 59 SRAL
QSO: 21246 PH 2021-07-11 0917 E2HQ 59 RAST BG5MVD 59 44
QSO: 28020 CW 2021-07-11 0921 E2HQ 599 RAST JH1EAQ 599 45
QSO: 28020 CW 2021-07-11 0922 E2HQ 599 RAST E20NGF 599 49
QSO: 28020 CW 2021-07-11 0922 E2HQ 599 RAST JK1WSH 599 45
QSO: 21246 PH 2021-07-11 0923 E2HQ 59 RAST DU1JM 59 50
QSO: 28020 CW 2021-07-11 0923 E2HQ 599 RAST JA6GCE 599 45
QSO: 14180 PH 2021-07-11 0924 E2HQ 59 RAST HL1VAU 59 44
QSO: 28020 CW 2021-07-11 0924 E2HQ 599 RAST JM1FST 599 45
QSO: 14180 PH 2021-07-11 0925 E2HQ 59 RAST JH0IEW 59 45
QSO: 28020 CW 2021-07-11 0925 E2HQ 599 RAST JH0HBC 599 45
QSO: 21246 PH 2021-07-11 0927 E2HQ 59 RAST JA7BEW 59 45
QSO: 21042 CW 2021-07-11 0929 E2HQ 599 RAST JR1VAY 599 45
QSO: 28020 CW 2021-07-11 0929 E2HQ 599 RAST JM7GTK 599 45
QSO: 21042 CW 2021-07-11 0930 E2HQ 599 RAST R0HQ 599 SRR
QSO: 21246 PH 2021-07-11 0930 E2HQ 59 RAST 7M4OAQ 59 45
QSO: 14050 CW 2021-07-11 0930 E2HQ 599 RAST WH7T 599 61
QSO: 21042 CW 2021-07-11 0930 E2HQ 599 RAST BG8SXC 599 43
QSO: 21042 CW 2021-07-11 0933 E2HQ 599 RAST JH1EAQ 599 45
QSO: 28020 CW 2021-07-11 0933 E2HQ 599 RAST UA0LDY 599 34
QSO: 14215 PH 2021-07-11 0934 E2HQ 59 RAST E2A 59 49
QSO: 21246 PH 2021-07-11 0936 E2HQ 59 RAST JA4DC 59 45
QSO: 28020 CW 2021-07-11 0937 E2HQ 599 RAST JR1NKN 599 45
QSO: 28020 CW 2021-07-11 0941 E2HQ 599 RAST JI1XKH 599 45
QSO: 28020 CW 2021-07-11 0942 E2HQ 599 RAST JE2NRT/1 599 45
QSO: 28020 CW 2021-07-11 0943 E2HQ 599 RAST 7N2SPK 599 45
QSO: 28020 CW 2021-07-11 0944 E2HQ 599 RAST JS6THD 599 45
QSO: 28020 CW 2021-07-11 0945 E2HQ 599 RAST JF1OVA 599 45
QSO: 28020 CW 2021-07-11 0945 E2HQ 599 RAST JA1ALR 599 45
QSO: 28020 CW 2021-07-11 0946 E2HQ 599 RAST JH4UTP 599 45
QSO: 28020 CW 2021-07-11 0946 E2HQ 599 RAST JK8PBO 599 45
QSO: 28020 CW 2021-07-11 0948 E2HQ 599 RAST JE1SGH 599 45
QSO: 28020 CW 2021-07-11 0953 E2HQ 599 RAST JR7BVQ 599 45
QSO: 28020 CW 2021-07-11 0954 E2HQ 599 RAST R0HQ 599 SRR
QSO: 28020 CW 2021-07-11 0954 E2HQ 599 RAST JR6HK 599 45
QSO: 28020 CW 2021-07-11 0955 E2HQ 599 RAST JK1JAS 599 45
QSO: 28020 CW 2021-07-11 0958 E2HQ 599 RAST JA1UII 599 45
QSO: 21246 PH 2021-07-11 0959 E2HQ 59 RAST JA1CRJ 59 45
QSO: 21004 CW 2021-07-11 0959 E2HQ 599 RAST DX0HQ 599 PARA
QSO: 28020 CW 2021-07-11 1000 E2HQ 599 RAST JK1KPF 599 45
QSO: 28020 CW 2021-07-11 1001 E2HQ 599 RAST JH7UJU 599 45
QSO: 21246 PH 2021-07-11 1001 E2HQ 59 RAST RC3C 59 24
QSO: 28020 CW 2021-07-11 1002 E2HQ 599 RAST JH1IFS 599 45
QSO: 28020 CW 2021-07-11 1003 E2HQ 599 RAST JO1WIZ 599 45
QSO: 21042 CW 2021-07-11 1004 E2HQ 599 RAST JA1CRJ 599 45
QSO: 7000 PH 2021-07-11 1005 E2HQ 59 RAST DU1JM 59 50
QSO: 28020 CW 2021-07-11 1007 E2HQ 599 RAST JJ1KZZ 599 45
QSO: 21246 PH 2021-07-11 1007 E2HQ 59 RAST YF8HYV 59 54
QSO: 21246 PH 2021-07-11 1008 E2HQ 59 RAST YF8DJ 59 54
QSO: 28020 CW 2021-07-11 1008 E2HQ 599 RAST JL1HOV 599 45
QSO: 7000 PH 2021-07-11 1008 E2HQ 59 RAST YD2DEW 59 54
QSO: 28020 CW 2021-07-11 1009 E2HQ 599 RAST JA7IL 599 45
QSO: 28020 CW 2021-07-11 1010 E2HQ 599 RAST JR0ECQ 599 45
QSO: 28020 CW 2021-07-11 1010 E2HQ 599 RAST JQ3TAN 599 45
QSO: 14038 CW 2021-07-11 1011 E2HQ 599 RAST JR2NMJ 599 45
QSO: 14038 CW 2021-07-11 1012 E2HQ 599 RAST JH6WDG 599 45
QSO: 14038 CW 2021-07-11 1014 E2HQ 599 RAST 7N2JZT 599 45
QSO: 28020 CW 2021-07-11 1015 E2HQ 599 RAST JA1UOA 599 45
QSO: 28020 CW 2021-07-11 1015 E2HQ 599 RAST JA1AKL 599 45
QSO: 14038 CW 2021-07-11 1017 E2HQ 599 RAST VK3JA 599 59
QSO: 14038 CW 2021-07-11 1017 E2HQ 599 RAST VU2BQN 599 41
QSO: 21042 CW 2021-07-11 1018 E2HQ 599 RAST 7C2C 599 51
QSO: 14038 CW 2021-07-11 1019 E2HQ 599 RAST NI6W 599 06
QSO: 14170 PH 2021-07-11 1019 E2HQ 59 RAST BG0CAB 59 42
QSO: 28020 CW 2021-07-11 1020 E2HQ 599 RAST JI1BBN 599 45
QSO: 14038 CW 2021-07-11 1020 E2HQ 599 RAST JF1TEU 599 45
QSO: 14038 CW 2021-07-11 1020 E2HQ 599 RAST JE1TSD 599 45
QSO: 28020 CW 2021-07-11 1021 E2HQ 599 RAST BG3ILY 599 43
QSO: 21042 CW 2021-07-11 1021 E2HQ 599 RAST EF4HQ 599 URE
QSO: 14038 CW 2021-07-11 1023 E2HQ 599 RAST BG3GRU 599 43
QSO: 14200 PH 2021-07-11 1023 E2HQ 59 RAST RM2AA 59 29
QSO: 14038 CW 2021-07-11 1024 E2HQ 599 RAST JR2RIA 599 45
QSO: 14038 CW 2021-07-11 1025 E2HQ 599 RAST 7K1MAG/2 599 45
QSO: 14038 CW 2021-07-11 1026 E2HQ 599 RAST R0RG 599 32
QSO: 21042 CW 2021-07-11 1027 E2HQ 599 RAST BG7SSK 599 43
QSO: 14038 CW 2021-07-11 1028 E2HQ 599 RAST E24OYI 599 49
QSO: 7000 PH 2021-07-11 1028 E2HQ 59 RAST DV4ZAR 59 50
QSO: 21033 CW 2021-07-11 1029 E2HQ 599 RAST DA0HQ 599 DARC
QSO: 14038 CW 2021-07-11 1030 E2HQ 599 RAST JH0UUY/1 599 45
QSO: 28020 CW 2021-07-11 1031 E2HQ 599 RAST JA0FVU 599 45
QSO: 21246 PH 2021-07-11 1031 E2HQ 59 RAST VU2DV 59 41
QSO: 14038 CW 2021-07-11 1032 E2HQ 599 RAST JA7BEW 599 45
QSO: 7000 PH 2021-07-11 1032 E2HQ 59 RAST DU1VNA 59 50
QSO: 28020 CW 2021-07-11 1032 E2HQ 599 RAST JA8FXO 599 45
QSO: 21019 CW 2021-07-11 1033 E2HQ 599 RAST PA6HQ 599 VERON
QSO: 28020 CW 2021-07-11 1033 E2HQ 599 RAST JK8CEE 599 45
QSO: 14038 CW 2021-07-11 1033 E2HQ 599 RAST YC0SAS 599 54
QSO: 21013 CW 2021-07-11 1036 E2HQ 599 RAST EA8RM 599 36
QSO: 14038 CW 2021-07-11 1036 E2HQ 599 RAST JE2SOY 599 45
QSO: 21246 PH 2021-07-11 1036 E2HQ 59 RAST BU2BE 59 44
QSO: 28020 CW 2021-07-11 1036 E2HQ 599 RAST JA5QYR 599 45
