START-OF-LOG: 3.0
CONTEST: IARU-HF
LOCATION: DX
CALLSIGN: OZ1HQ
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-STATION: HQ
CATEGORY-TRANSMITTER: UNLIMITED
CREATED-BY: UCXLOG 8.14
OPERATORS: OZ30EU OZ1LO 5P0O OZ2TF OZ5BD OZ1BCG OZ1RH OZ2U OZ6CM OZ8ABA OZ4HJ
OPERATORS: OZ1ISY OZ1ETA OZ2I OZ1JUX OV3T OZ1ADL OZ7AM OZ1AA OZ1IKY OZ6OM
QSO: 3514 CW 2021-07-10 2004 OZ1HQ 599 EDR P3X 599 39
QSO: 3514 CW 2021-07-10 2004 OZ1HQ 599 EDR R3QA 599 29
QSO: 3514 CW 2021-07-10 2004 OZ1HQ 599 EDR OU4N 599 18
QSO: 7193 PH 2021-07-10 2004 OZ1HQ 59 EDR YO9HRB 59 28
QSO: 7193 PH 2021-07-10 2004 OZ1HQ 59 EDR ON8PH 59 27
QSO: 14282 PH 2021-07-10 2004 OZ1HQ 59 EDR WB9LYH 59 08
QSO: 14021 CW 2021-07-10 2004 OZ1HQ 599 EDR AA8OY 599 08
QSO: 28029 CW 2021-07-10 2004 OZ1HQ 599 EDR EA3NO 599 37
QSO: 1810 PH 2021-07-10 2005 OZ1HQ 59 EDR DK0KG 59 28
QSO: 1810 PH 2021-07-10 2005 OZ1HQ 59 EDR DK2BK 59 28
QSO: 1828 CW 2021-07-10 2005 OZ1HQ 599 EDR DL3JAN 599 28
QSO: 3514 CW 2021-07-10 2005 OZ1HQ 599 EDR US1Q 599 29
QSO: 3514 CW 2021-07-10 2005 OZ1HQ 599 EDR ON4LG 599 27
QSO: 3514 CW 2021-07-10 2005 OZ1HQ 599 EDR RU4A 599 29
QSO: 7026 CW 2021-07-10 2005 OZ1HQ 599 EDR OM3RM 599 28
QSO: 14282 PH 2021-07-10 2005 OZ1HQ 59 EDR KI4RGD 59 08
QSO: 21000 PH 2021-07-10 2005 OZ1HQ 59 EDR F4IXC 59 27
QSO: 1810 PH 2021-07-10 2006 OZ1HQ 59 EDR DO1CS 59 28
QSO: 3514 CW 2021-07-10 2006 OZ1HQ 599 EDR RW9DX 599 30
QSO: 3514 CW 2021-07-10 2006 OZ1HQ 599 EDR RA3AN 599 29
QSO: 3514 CW 2021-07-10 2006 OZ1HQ 599 EDR DF1GRA 599 28
QSO: 14282 PH 2021-07-10 2006 OZ1HQ 59 EDR KC3DLL 59 08
QSO: 14282 PH 2021-07-10 2006 OZ1HQ 59 EDR WP4JD 59 11
QSO: 1810 PH 2021-07-10 2007 OZ1HQ 59 EDR DJ6CX 59 28
QSO: 1810 PH 2021-07-10 2007 OZ1HQ 59 EDR SP6VWX 59 28
QSO: 1810 PH 2021-07-10 2007 OZ1HQ 59 EDR DL9HB 59 28
QSO: 1828 CW 2021-07-10 2007 OZ1HQ 599 EDR DF5BX 599 28
QSO: 1828 CW 2021-07-10 2007 OZ1HQ 599 EDR SN7O 599 28
QSO: 3514 CW 2021-07-10 2007 OZ1HQ 599 EDR DL1BWU 599 28
QSO: 3514 CW 2021-07-10 2007 OZ1HQ 599 EDR OZ7DK 599 18
QSO: 3514 CW 2021-07-10 2007 OZ1HQ 599 EDR S57KV 599 28
QSO: 7193 PH 2021-07-10 2007 OZ1HQ 59 EDR DL8LR 59 28
QSO: 7193 PH 2021-07-10 2007 OZ1HQ 59 EDR OZ8ZN 59 18
QSO: 7004 CW 2021-07-10 2007 OZ1HQ 599 EDR SM5ACQ 599 18
QSO: 14282 PH 2021-07-10 2007 OZ1HQ 59 EDR HI8RD 59 11
QSO: 1810 PH 2021-07-10 2008 OZ1HQ 59 EDR OM5CD 59 28
QSO: 1828 CW 2021-07-10 2008 OZ1HQ 599 EDR OH8MJ 599 18
QSO: 3786 PH 2021-07-10 2008 OZ1HQ 59 EDR LY1K 59 29
QSO: 3514 CW 2021-07-10 2008 OZ1HQ 599 EDR R3OM 599 29
QSO: 3514 CW 2021-07-10 2008 OZ1HQ 599 EDR R3SM 599 29
QSO: 3514 CW 2021-07-10 2008 OZ1HQ 599 EDR DM3M 599 28
QSO: 3514 CW 2021-07-10 2008 OZ1HQ 599 EDR RA3Y 599 29
QSO: 7193 PH 2021-07-10 2008 OZ1HQ 59 EDR DK4FZ 59 28
QSO: 7006 CW 2021-07-10 2008 OZ1HQ 599 EDR RT6Y 599 29
QSO: 7008 CW 2021-07-10 2008 OZ1HQ 599 EDR DM2RN 599 28
QSO: 14282 PH 2021-07-10 2008 OZ1HQ 59 EDR KI4NSP 59 08
QSO: 14282 PH 2021-07-10 2008 OZ1HQ 59 EDR WF3J 59 08
QSO: 1810 PH 2021-07-10 2009 OZ1HQ 59 EDR OL1HQ 59 CRC
QSO: 1810 PH 2021-07-10 2009 OZ1HQ 59 EDR HA3NU 59 28
QSO: 1828 CW 2021-07-10 2009 OZ1HQ 599 EDR DP8M 599 28
QSO: 3786 PH 2021-07-10 2009 OZ1HQ 59 EDR DB7BN 59 28
QSO: 3786 PH 2021-07-10 2009 OZ1HQ 59 EDR SO9B 59 28
QSO: 3786 PH 2021-07-10 2009 OZ1HQ 59 EDR DJ7TW 59 28
QSO: 3514 CW 2021-07-10 2009 OZ1HQ 599 EDR OK1MDK 599 28
QSO: 3514 CW 2021-07-10 2009 OZ1HQ 599 EDR OK1AY 599 28
QSO: 7193 PH 2021-07-10 2009 OZ1HQ 59 EDR MM7DMW 59 27
QSO: 7193 PH 2021-07-10 2009 OZ1HQ 59 EDR LZ1UBO 59 28
QSO: 7008 CW 2021-07-10 2009 OZ1HQ 599 EDR OV7X 599 18
QSO: 14282 PH 2021-07-10 2009 OZ1HQ 59 EDR W4RP 59 08
QSO: 14282 PH 2021-07-10 2009 OZ1HQ 59 EDR WA3ZIC 59 08
QSO: 14282 PH 2021-07-10 2009 OZ1HQ 59 EDR RA3OA 59 29
QSO: 14021 CW 2021-07-10 2009 OZ1HQ 599 EDR N2BJ 599 08
QSO: 1810 PH 2021-07-10 2010 OZ1HQ 59 EDR OF2HQ 59 SRAL
QSO: 1810 PH 2021-07-10 2010 OZ1HQ 59 EDR DL2KV 59 28
QSO: 1828 CW 2021-07-10 2010 OZ1HQ 599 EDR DL1CC 599 28
QSO: 1828 CW 2021-07-10 2010 OZ1HQ 599 EDR DL0HBS 599 28
QSO: 3786 PH 2021-07-10 2010 OZ1HQ 59 EDR SP9TPZ 59 28
QSO: 3514 CW 2021-07-10 2010 OZ1HQ 599 EDR RA3NC 599 29
QSO: 3514 CW 2021-07-10 2010 OZ1HQ 599 EDR DL2YBG 599 28
QSO: 7193 PH 2021-07-10 2010 OZ1HQ 59 EDR IW2NOO 59 28
QSO: 7193 PH 2021-07-10 2010 OZ1HQ 59 EDR IS0/ON4EI 59 28
QSO: 7011 CW 2021-07-10 2010 OZ1HQ 599 EDR DL3RHN 599 28
QSO: 14282 PH 2021-07-10 2010 OZ1HQ 59 EDR N6RC 59 06
QSO: 14282 PH 2021-07-10 2010 OZ1HQ 59 EDR W8RID 59 08
QSO: 14282 PH 2021-07-10 2010 OZ1HQ 59 EDR N3OZD 59 08
QSO: 14021 CW 2021-07-10 2010 OZ1HQ 599 EDR UR7HCX 599 29
QSO: 14021 CW 2021-07-10 2010 OZ1HQ 599 EDR K9RS 599 08
QSO: 14021 CW 2021-07-10 2010 OZ1HQ 599 EDR W3US 599 08
QSO: 14021 CW 2021-07-10 2010 OZ1HQ 599 EDR W0PV 599 08
QSO: 21000 PH 2021-07-10 2010 OZ1HQ 59 EDR IK4ZIF 59 28
QSO: 1810 PH 2021-07-10 2011 OZ1HQ 59 EDR YO8BDQ 59 28
QSO: 1810 PH 2021-07-10 2011 OZ1HQ 59 EDR HG0R 59 28
QSO: 3514 CW 2021-07-10 2011 OZ1HQ 599 EDR UR5LF 599 29
QSO: 7193 PH 2021-07-10 2011 OZ1HQ 59 EDR OM8ST 59 28
QSO: 7193 PH 2021-07-10 2011 OZ1HQ 59 EDR M0AID 59 27
QSO: 7193 PH 2021-07-10 2011 OZ1HQ 59 EDR IZ3CLE 59 28
QSO: 14282 PH 2021-07-10 2011 OZ1HQ 59 EDR IT9FRX 59 28
QSO: 14282 PH 2021-07-10 2011 OZ1HQ 59 EDR EA6AMM 59 37
QSO: 14282 PH 2021-07-10 2011 OZ1HQ 59 EDR W1LTX 59 08
QSO: 14021 CW 2021-07-10 2011 OZ1HQ 599 EDR DK3RY 599 28
QSO: 14021 CW 2021-07-10 2011 OZ1HQ 599 EDR N4WE 599 08
QSO: 1810 PH 2021-07-10 2012 OZ1HQ 59 EDR DL2DCX 59 28
QSO: 1810 PH 2021-07-10 2012 OZ1HQ 59 EDR DL0WM 59 28
QSO: 1810 PH 2021-07-10 2012 OZ1HQ 59 EDR DL5AWE 59 28
QSO: 1828 CW 2021-07-10 2012 OZ1HQ 599 EDR DJ1YFK 599 28
QSO: 3786 PH 2021-07-10 2012 OZ1HQ 59 EDR DB5ABS 59 28
QSO: 3514 CW 2021-07-10 2012 OZ1HQ 599 EDR RA3FT 599 29
QSO: 7193 PH 2021-07-10 2012 OZ1HQ 59 EDR SP2JMR 59 28
QSO: 7193 PH 2021-07-10 2012 OZ1HQ 59 EDR E2A 59 49
QSO: 7013 CW 2021-07-10 2012 OZ1HQ 599 EDR E7HQ 599 ARABA
QSO: 14282 PH 2021-07-10 2012 OZ1HQ 59 EDR K5DHY 59 07
QSO: 14282 PH 2021-07-10 2012 OZ1HQ 59 EDR K0TJT 59 07
QSO: 14021 CW 2021-07-10 2012 OZ1HQ 599 EDR KC9UR 599 08
QSO: 14021 CW 2021-07-10 2012 OZ1HQ 599 EDR UR3MG 599 29
QSO: 1828 CW 2021-07-10 2013 OZ1HQ 599 EDR DL1NKS 599 28
QSO: 3786 PH 2021-07-10 2013 OZ1HQ 59 EDR OE1HHB 59 28
QSO: 3786 PH 2021-07-10 2013 OZ1HQ 59 EDR SP6VWX 59 28
QSO: 7193 PH 2021-07-10 2013 OZ1HQ 59 EDR IT9ELT 59 28
QSO: 7193 PH 2021-07-10 2013 OZ1HQ 59 EDR RU1A 59 29
QSO: 7193 PH 2021-07-10 2013 OZ1HQ 59 EDR EC1DJ 59 37
QSO: 7193 PH 2021-07-10 2013 OZ1HQ 59 EDR LC5C 59 18
QSO: 7013 CW 2021-07-10 2013 OZ1HQ 599 EDR OM8CW 599 28
QSO: 7015 CW 2021-07-10 2013 OZ1HQ 599 EDR SM0HRP 599 18
QSO: 14282 PH 2021-07-10 2013 OZ1HQ 59 EDR WA9TTC 59 08
QSO: 14021 CW 2021-07-10 2013 OZ1HQ 599 EDR AC4G 599 08
QSO: 14021 CW 2021-07-10 2013 OZ1HQ 599 EDR N4UA 599 08
QSO: 21000 PH 2021-07-10 2013 OZ1HQ 59 EDR EA3AYQ 59 37
QSO: 1810 PH 2021-07-10 2014 OZ1HQ 59 EDR HA1TI 59 28
QSO: 1810 PH 2021-07-10 2014 OZ1HQ 59 EDR PA4CC 59 27
QSO: 1828 CW 2021-07-10 2014 OZ1HQ 599 EDR F5PLC 599 27
QSO: 1828 CW 2021-07-10 2014 OZ1HQ 599 EDR OM3CPF 599 28
QSO: 3786 PH 2021-07-10 2014 OZ1HQ 59 EDR SN9A 59 28
QSO: 3514 CW 2021-07-10 2014 OZ1HQ 599 EDR OH4MFA 599 18
QSO: 3514 CW 2021-07-10 2014 OZ1HQ 599 EDR DL5YM 599 28
QSO: 7193 PH 2021-07-10 2014 OZ1HQ 59 EDR RT2C 59 29
QSO: 7193 PH 2021-07-10 2014 OZ1HQ 59 EDR PA3T 59 27
QSO: 7193 PH 2021-07-10 2014 OZ1HQ 59 EDR LZ5Y 59 28
QSO: 7019 CW 2021-07-10 2014 OZ1HQ 599 EDR R3KM 599 29
QSO: 1810 PH 2021-07-10 2015 OZ1HQ 59 EDR SP5BBG 59 28
QSO: 1810 PH 2021-07-10 2015 OZ1HQ 59 EDR SP4GHL 59 28
QSO: 1828 CW 2021-07-10 2015 OZ1HQ 599 EDR RT5Z 599 29
QSO: 1828 CW 2021-07-10 2015 OZ1HQ 599 EDR RM9A 599 30
QSO: 3514 CW 2021-07-10 2015 OZ1HQ 599 EDR UA5R 599 29
QSO: 3514 CW 2021-07-10 2015 OZ1HQ 599 EDR UW1M 599 29
QSO: 7193 PH 2021-07-10 2015 OZ1HQ 59 EDR EA3KT 59 37
QSO: 7020 CW 2021-07-10 2015 OZ1HQ 599 EDR OL6D 599 28
QSO: 14021 CW 2021-07-10 2015 OZ1HQ 599 EDR DJ0YI 599 28
QSO: 14021 CW 2021-07-10 2015 OZ1HQ 599 EDR AB9H 599 08
QSO: 1810 PH 2021-07-10 2016 OZ1HQ 59 EDR RC3FL 59 29
QSO: 1810 PH 2021-07-10 2016 OZ1HQ 59 EDR 9A3B 59 28
QSO: 1828 CW 2021-07-10 2016 OZ1HQ 599 EDR SQ5M 599 28
QSO: 1828 CW 2021-07-10 2016 OZ1HQ 599 EDR DK0IU 599 28
QSO: 3786 PH 2021-07-10 2016 OZ1HQ 59 EDR SM6VDN 53 18
QSO: 3786 PH 2021-07-10 2016 OZ1HQ 59 EDR UW7W 59 29
QSO: 3514 CW 2021-07-10 2016 OZ1HQ 599 EDR OK2BRD 599 28
QSO: 3514 CW 2021-07-10 2016 OZ1HQ 599 EDR F8FLN 599 27
QSO: 7193 PH 2021-07-10 2016 OZ1HQ 59 EDR M0JQH 59 27
QSO: 7193 PH 2021-07-10 2016 OZ1HQ 59 EDR YO3RU 59 28
QSO: 7021 CW 2021-07-10 2016 OZ1HQ 599 EDR BY3CQ 599 44
QSO: 7021 CW 2021-07-10 2016 OZ1HQ 599 EDR RW9QA 599 30
QSO: 14021 CW 2021-07-10 2016 OZ1HQ 599 EDR K4RUM 599 08
QSO: 14021 CW 2021-07-10 2016 OZ1HQ 599 EDR OE5POP 599 28
QSO: 28016 CW 2021-07-10 2016 OZ1HQ 599 EDR KP2M 599 11
QSO: 1810 PH 2021-07-10 2017 OZ1HQ 59 EDR SQ8MFM 59 28
QSO: 1828 CW 2021-07-10 2017 OZ1HQ 599 EDR F6AUS 599 27
QSO: 3786 PH 2021-07-10 2017 OZ1HQ 59 EDR US0YA 59 29
QSO: 3514 CW 2021-07-10 2017 OZ1HQ 599 EDR DJ2SEA 599 28
QSO: 3514 CW 2021-07-10 2017 OZ1HQ 599 EDR DL8MF 599 28
QSO: 7193 PH 2021-07-10 2017 OZ1HQ 59 EDR IU8JLN 59 28
QSO: 7193 PH 2021-07-10 2017 OZ1HQ 59 EDR SP5DJ 59 28
QSO: 7022 CW 2021-07-10 2017 OZ1HQ 599 EDR OK1OA 599 28
QSO: 14282 PH 2021-07-10 2017 OZ1HQ 59 EDR W1IP 59 08
QSO: 14021 CW 2021-07-10 2017 OZ1HQ 599 EDR PY4ARS 599 15
QSO: 14021 CW 2021-07-10 2017 OZ1HQ 599 EDR W9UM 599 08
QSO: 14021 CW 2021-07-10 2017 OZ1HQ 599 EDR K3XO 599 08
QSO: 1810 PH 2021-07-10 2018 OZ1HQ 59 EDR E7HQ 59 ARABH
QSO: 1828 CW 2021-07-10 2018 OZ1HQ 599 EDR OH2MA 599 18
QSO: 1828 CW 2021-07-10 2018 OZ1HQ 599 EDR OM7AG 599 28
QSO: 3514 CW 2021-07-10 2018 OZ1HQ 599 EDR DL1AH 599 28
QSO: 7193 PH 2021-07-10 2018 OZ1HQ 59 EDR EA3FP 59 37
QSO: 7193 PH 2021-07-10 2018 OZ1HQ 59 EDR F1GRH 59 27
QSO: 7193 PH 2021-07-10 2018 OZ1HQ 59 EDR E74AVW 59 28
QSO: 7193 PH 2021-07-10 2018 OZ1HQ 59 EDR ON6ZK 59 27
QSO: 7024 CW 2021-07-10 2018 OZ1HQ 599 EDR OM1HQ 599 SARA
QSO: 14021 CW 2021-07-10 2018 OZ1HQ 599 EDR RM7C 599 29
QSO: 14021 CW 2021-07-10 2018 OZ1HQ 599 EDR XE1CT 599 10
QSO: 21000 PH 2021-07-10 2018 OZ1HQ 59 EDR IO6A 59 28
QSO: 1828 CW 2021-07-10 2019 OZ1HQ 599 EDR DL5ST 599 28
QSO: 1828 CW 2021-07-10 2019 OZ1HQ 599 EDR SQ7U 599 28
QSO: 3786 PH 2021-07-10 2019 OZ1HQ 59 EDR SP6MI 59 28
QSO: 3514 CW 2021-07-10 2019 OZ1HQ 599 EDR SP2BMX 599 28
QSO: 3514 CW 2021-07-10 2019 OZ1HQ 599 EDR UF5A 599 29
QSO: 3514 CW 2021-07-10 2019 OZ1HQ 599 EDR DJ3XA 599 28
QSO: 7193 PH 2021-07-10 2019 OZ1HQ 59 EDR EA3RCI 59 37
QSO: 7193 PH 2021-07-10 2019 OZ1HQ 59 EDR SQ9KQS 59 28
QSO: 7025 CW 2021-07-10 2019 OZ1HQ 599 EDR EF4HQ 599 URE
QSO: 14282 PH 2021-07-10 2019 OZ1HQ 59 EDR AE0MO 59 07
QSO: 14021 CW 2021-07-10 2019 OZ1HQ 599 EDR KN4GDX 599 08
QSO: 14021 CW 2021-07-10 2019 OZ1HQ 599 EDR K4VBM 599 08
QSO: 1810 PH 2021-07-10 2020 OZ1HQ 59 EDR UR2Y 59 29
QSO: 1828 CW 2021-07-10 2020 OZ1HQ 599 EDR OE5YEL 599 28
QSO: 3514 CW 2021-07-10 2020 OZ1HQ 599 EDR UT8AS 599 29
QSO: 3514 CW 2021-07-10 2020 OZ1HQ 599 EDR HA5NR 599 28
QSO: 7193 PH 2021-07-10 2020 OZ1HQ 59 EDR SP1G 59 28
QSO: 7026 CW 2021-07-10 2020 OZ1HQ 599 EDR UV1IX 599 29
QSO: 14282 PH 2021-07-10 2020 OZ1HQ 59 EDR N9EAX 59 08
QSO: 14282 PH 2021-07-10 2020 OZ1HQ 59 EDR N2TRX 59 08
QSO: 1810 PH 2021-07-10 2021 OZ1HQ 59 EDR SP2HYO 59 28
QSO: 1828 CW 2021-07-10 2021 OZ1HQ 599 EDR EU4T 599 29
QSO: 1828 CW 2021-07-10 2021 OZ1HQ 599 EDR DK3WJ 599 28
QSO: 3786 PH 2021-07-10 2021 OZ1HQ 59 EDR YO9IAB 59 28
QSO: 3514 CW 2021-07-10 2021 OZ1HQ 599 EDR R8CT 599 30
QSO: 7193 PH 2021-07-10 2021 OZ1HQ 59 EDR DJ9UN 59 28
QSO: 7193 PH 2021-07-10 2021 OZ1HQ 59 EDR M0PAR 59 27
QSO: 7193 PH 2021-07-10 2021 OZ1HQ 59 EDR G3ZBU 59 27
QSO: 7029 CW 2021-07-10 2021 OZ1HQ 599 EDR HA3DX 599 28
QSO: 14282 PH 2021-07-10 2021 OZ1HQ 59 EDR AB2TC 59 08
QSO: 14282 PH 2021-07-10 2021 OZ1HQ 59 EDR LZ1OMG 59 28
QSO: 14282 PH 2021-07-10 2021 OZ1HQ 59 EDR K1GMM 59 08
QSO: 14021 CW 2021-07-10 2021 OZ1HQ 599 EDR K4IU 599 07
QSO: 1810 PH 2021-07-10 2022 OZ1HQ 59 EDR OG3B 59 18
QSO: 1828 CW 2021-07-10 2022 OZ1HQ 599 EDR SP8EEX 599 28
QSO: 3786 PH 2021-07-10 2022 OZ1HQ 59 EDR DL2JST 59 28
QSO: 3514 CW 2021-07-10 2022 OZ1HQ 599 EDR I3FIY 599 28
QSO: 3514 CW 2021-07-10 2022 OZ1HQ 599 EDR RA6CA 599 29
QSO: 3514 CW 2021-07-10 2022 OZ1HQ 599 EDR RT9A 599 30
QSO: 7032 CW 2021-07-10 2022 OZ1HQ 599 EDR OM4Q 599 28
QSO: 14282 PH 2021-07-10 2022 OZ1HQ 59 EDR NJ4P 59 08
QSO: 14282 PH 2021-07-10 2022 OZ1HQ 59 EDR KC3D 59 08
QSO: 14021 CW 2021-07-10 2022 OZ1HQ 599 EDR W9VQ 599 08
QSO: 14021 CW 2021-07-10 2022 OZ1HQ 599 EDR N5TOO 599 08
QSO: 21000 PH 2021-07-10 2022 OZ1HQ 59 EDR OL1HQ 59 CRC
QSO: 1810 PH 2021-07-10 2023 OZ1HQ 59 EDR DO9YY 59 28
QSO: 1810 PH 2021-07-10 2023 OZ1HQ 59 EDR HB9FGH 59 28
QSO: 3786 PH 2021-07-10 2023 OZ1HQ 59 EDR SP2TQQ 59 28
QSO: 3786 PH 2021-07-10 2023 OZ1HQ 59 EDR YL3IR 59 29
QSO: 3514 CW 2021-07-10 2023 OZ1HQ 599 EDR DL4EAX 599 28
QSO: 3514 CW 2021-07-10 2023 OZ1HQ 599 EDR DK0RPO 599 28
QSO: 14282 PH 2021-07-10 2023 OZ1HQ 59 EDR N5GI 59 07
QSO: 14021 CW 2021-07-10 2023 OZ1HQ 599 EDR W4HXH 599 08
QSO: 14021 CW 2021-07-10 2023 OZ1HQ 599 EDR WB9Z 599 08
QSO: 14021 CW 2021-07-10 2023 OZ1HQ 599 EDR W2RZ 599 08
QSO: 1810 PH 2021-07-10 2024 OZ1HQ 59 EDR RA3Y 59 29
QSO: 1810 PH 2021-07-10 2024 OZ1HQ 59 EDR SO7E 59 28
QSO: 1810 PH 2021-07-10 2024 OZ1HQ 59 EDR SP2X 59 28
QSO: 3786 PH 2021-07-10 2024 OZ1HQ 59 EDR SP5TE 59 28
QSO: 3514 CW 2021-07-10 2024 OZ1HQ 599 EDR 9A3JH 599 28
QSO: 3514 CW 2021-07-10 2024 OZ1HQ 599 EDR OZ7BQ 599 18
QSO: 7039 CW 2021-07-10 2024 OZ1HQ 599 EDR HA8BE 599 28
QSO: 14282 PH 2021-07-10 2024 OZ1HQ 59 EDR WW5L 59 07
QSO: 14282 PH 2021-07-10 2024 OZ1HQ 59 EDR K0TRL 59 07
QSO: 14021 CW 2021-07-10 2024 OZ1HQ 599 EDR KG9X 599 08
QSO: 14021 CW 2021-07-10 2024 OZ1HQ 599 EDR W0ECC 599 07
QSO: 21000 PH 2021-07-10 2024 OZ1HQ 59 EDR 9A0HQ 59 CRK
QSO: 1810 PH 2021-07-10 2025 OZ1HQ 59 EDR LY5W 59 29
QSO: 1810 PH 2021-07-10 2025 OZ1HQ 59 EDR OK1LRD 59 28
QSO: 3786 PH 2021-07-10 2025 OZ1HQ 59 EDR DK0KG 59 28
QSO: 3786 PH 2021-07-10 2025 OZ1HQ 59 EDR DK2BK 59 28
QSO: 3514 CW 2021-07-10 2025 OZ1HQ 599 EDR DF1LON 599 28
QSO: 7193 PH 2021-07-10 2025 OZ1HQ 59 EDR EA3O 59 37
QSO: 14282 PH 2021-07-10 2025 OZ1HQ 59 EDR KC2OSR 59 08
QSO: 14282 PH 2021-07-10 2025 OZ1HQ 59 EDR KX4IB 59 08
QSO: 14021 CW 2021-07-10 2025 OZ1HQ 599 EDR LZ7D 599 28
QSO: 14021 CW 2021-07-10 2025 OZ1HQ 599 EDR LW3DG 599 14
QSO: 1810 PH 2021-07-10 2026 OZ1HQ 59 EDR SQ3WW 59 28
QSO: 3786 PH 2021-07-10 2026 OZ1HQ 59 EDR DK1SJ 59 28
QSO: 7193 PH 2021-07-10 2026 OZ1HQ 59 EDR G7ILZ 59 27
QSO: 7042 CW 2021-07-10 2026 OZ1HQ 599 EDR 9A7T 599 28
QSO: 14282 PH 2021-07-10 2026 OZ1HQ 59 EDR VE3KGK 59 04
QSO: 14282 PH 2021-07-10 2026 OZ1HQ 59 EDR W8VS 59 08
QSO: 14021 CW 2021-07-10 2026 OZ1HQ 599 EDR S58RU 599 28
QSO: 14021 CW 2021-07-10 2026 OZ1HQ 599 EDR K4HAL 599 08
QSO: 1810 PH 2021-07-10 2027 OZ1HQ 59 EDR DM2XM 59 28
QSO: 3514 CW 2021-07-10 2027 OZ1HQ 599 EDR PA3DZM 599 27
QSO: 3514 CW 2021-07-10 2027 OZ1HQ 599 EDR OG5O 599 18
QSO: 3514 CW 2021-07-10 2027 OZ1HQ 599 EDR DL8MBS 599 28
QSO: 7051 CW 2021-07-10 2027 OZ1HQ 599 EDR LZ4AE 599 28
QSO: 14282 PH 2021-07-10 2027 OZ1HQ 59 EDR N9HQ 59 08
QSO: 14021 CW 2021-07-10 2027 OZ1HQ 599 EDR UN1HQ 599 KFRR
QSO: 21000 PH 2021-07-10 2027 OZ1HQ 59 EDR F1SEC 59 27
QSO: 1810 PH 2021-07-10 2028 OZ1HQ 59 EDR SP2QOT 59 28
QSO: 7193 PH 2021-07-10 2028 OZ1HQ 59 EDR IT9RJE 59 28
QSO: 14282 PH 2021-07-10 2028 OZ1HQ 59 EDR N3ZA 59 08
QSO: 14021 CW 2021-07-10 2028 OZ1HQ 599 EDR K3HW 599 08
QSO: 14021 CW 2021-07-10 2028 OZ1HQ 599 EDR SK9HQ 599 SSA
QSO: 21000 PH 2021-07-10 2028 OZ1HQ 59 EDR F4ARM 59 27
QSO: 1810 PH 2021-07-10 2029 OZ1HQ 59 EDR EM5HQ 59 UARL
QSO: 1836 CW 2021-07-10 2029 OZ1HQ 599 EDR UA9MA 599 30
QSO: 3514 CW 2021-07-10 2029 OZ1HQ 599 EDR UT4LW 599 29
QSO: 3514 CW 2021-07-10 2029 OZ1HQ 599 EDR DL8ULF 599 28
QSO: 3514 CW 2021-07-10 2029 OZ1HQ 599 EDR DL3JAN 599 28
QSO: 7193 PH 2021-07-10 2029 OZ1HQ 59 EDR OO4P 59 27
QSO: 7023 CW 2021-07-10 2029 OZ1HQ 599 EDR LZ2RS 599 28
QSO: 14282 PH 2021-07-10 2029 OZ1HQ 59 EDR W9TC 59 08
QSO: 14021 CW 2021-07-10 2029 OZ1HQ 599 EDR AD4ES 599 08
QSO: 21000 PH 2021-07-10 2029 OZ1HQ 59 EDR LZ2YO 59 28
QSO: 1822 CW 2021-07-10 2030 OZ1HQ 599 EDR RD4A 599 29
QSO: 3514 CW 2021-07-10 2030 OZ1HQ 599 EDR SP6AEG 599 28
QSO: 3514 CW 2021-07-10 2030 OZ1HQ 599 EDR LZ1ZJ 599 28
QSO: 7023 CW 2021-07-10 2030 OZ1HQ 599 EDR BD7OB 599 44
QSO: 14021 CW 2021-07-10 2030 OZ1HQ 599 EDR HG7Y 599 28
QSO: 21000 PH 2021-07-10 2030 OZ1HQ 59 EDR IQ0PH 59 28
QSO: 1810 PH 2021-07-10 2031 OZ1HQ 59 EDR DF5ZW 59 28
QSO: 1831 CW 2021-07-10 2031 OZ1HQ 599 EDR RW3X 599 29
QSO: 3514 CW 2021-07-10 2031 OZ1HQ 599 EDR DF8KY 599 28
QSO: 7193 PH 2021-07-10 2031 OZ1HQ 59 EDR F4DXP 59 27
QSO: 14282 PH 2021-07-10 2031 OZ1HQ 59 EDR K3AJ 59 08
QSO: 14021 CW 2021-07-10 2031 OZ1HQ 599 EDR N9WK 599 08
QSO: 1810 PH 2021-07-10 2032 OZ1HQ 59 EDR DD0VS 59 28
QSO: 1810 PH 2021-07-10 2032 OZ1HQ 59 EDR TM0HQ 59 REF
QSO: 3772 PH 2021-07-10 2032 OZ1HQ 59 EDR EM5HQ 59 UARL
QSO: 3514 CW 2021-07-10 2032 OZ1HQ 599 EDR HG6O 599 28
QSO: 3514 CW 2021-07-10 2032 OZ1HQ 599 EDR US6EX 599 29
QSO: 7193 PH 2021-07-10 2032 OZ1HQ 59 EDR DJ2FL 59 28
QSO: 7023 CW 2021-07-10 2032 OZ1HQ 599 EDR SF0A 599 18
QSO: 7023 CW 2021-07-10 2032 OZ1HQ 599 EDR LZ5R 599 28
QSO: 14282 PH 2021-07-10 2032 OZ1HQ 59 EDR N3RM 59 08
QSO: 14282 PH 2021-07-10 2032 OZ1HQ 59 EDR NT9W 59 08
