START-OF-LOG: 3.0
CONTEST: CQ-WPX-CW
CALLSIGN: OE1CIW
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: JN88EE
CLAIMED-SCORE: 862035
NAME: Ernst Michael Zitta
CREATED-BY: DXLog.net v2.4.21
SOAPBOX: 2020 CQ WPX CW Contest - Incredible propagation!!!
SOAPBOX: OE1CIW SO AB LP
SOAPBOX: OMG what a great contest - that really was a lot of fun, fun, fun .... and once more fun 😃.
SOAPBOX: I´m so happy to see that the shortwave bands were in an excellent shape despite of no sunspots! We had also big Sporadic-E openings almost the whole time! So for the first time i didn´t know which band i should use first - almost every kilohertz was occupied by any station ... was not easy to get a free space for calling CQ especially when using low power!
SOAPBOX: The crowd of stations was tremendous all over the time. Just the 36 hour rule for single operators has stopped my energy to work totally 48 hours. I was active day and night for slightly less than 36 hours.
SOAPBOX: When was the last time while i had 168 contacts on 15 m and 150 contacts (!) on 10 m actually ? It´s a long time ago when i saw the shortwave bands so crowded!!!
SOAPBOX: Because recently we had band openings at 10 and 15 m until late night i decided to try these bands first and it was a good decision. At 15 m i could also work some US stations in the first hour. I didn´t hear US stations anymore after this time on 15 m - just worked FY5FY at Saturday evening after 2100z (!) and PX2A after 1900z on the last day - no other station worked from South America.
SOAPBOX: Big surprise for me was ZR2A/4 on 40 m from South Africa which has been worked after the first call.
SOAPBOX: Nothing heard from any japanese station or VK/ZL, just heard some chinese BY stations but it seems they only have big power amplifiers but they´re always deaf.
SOAPBOX: I also had no luck with Chile ... CE3CT on 15 m and 3G2M on 20 m even though their signals were not weak. Same procedure with CJ3A from Canada on 20 m ... unfortunately he didn´t hear me.
SOAPBOX: I was glad to meet a lot of wellknown stations - e.g. MM3AWD Scott on 40 m with his last activity from his QTH in Scotland before his move to England and Mario DD7CW on 20 m.
SOAPBOX: Don´t forget it ... i´m using just 100 watts from a Elecraft K3 and simple wire antennas in the attic under the roof of the house - that´s all!
SOAPBOX: My contest logging software is DXLog 2.4.21 and the morse code key is my beloved HST II single lever key 3 .
SOAPBOX: These were my highlights during the contest:
SOAPBOX: 40 m: 48 x USA, WP2DX US Virgin Islands, ZR2A/4 South Africa, 4X6FR Israel
SOAPBOX: 20 m: 29 x USA, VE9CB Canada, WP2DX US Virgin Islands, WP4X Puerto Rico, D4Z Cap Verde,
SOAPBOX: VE3JM Canada, KP2M US Virgin Islands, TI7W Costa Rica, 4X6FR Israel
QSO: 21044 CW 2020-05-31 1534 OE1CIW        599 0798   HA0HV         599 1328   0
QSO: 21048 CW 2020-05-31 1537 OE1CIW        599 0799   HG8Z          599 1243   0
QSO: 21049 CW 2020-05-31 1539 OE1CIW        599 0800   YL4U          599 1613   0
QSO: 21054 CW 2020-05-31 1540 OE1CIW        599 0801   UT5EPP        599 0609   0
QSO: 21058 CW 2020-05-31 1543 OE1CIW        599 0802   HG7T          599 1026   0
QSO: 21060 CW 2020-05-31 1545 OE1CIW        599 0803   OH8WR         599 0119   0
QSO: 21063 CW 2020-05-31 1547 OE1CIW        599 0804   Z39A          599 0440   0
QSO: 21064 CW 2020-05-31 1549 OE1CIW        599 0805   YP8T          599 2192   0
QSO: 21072 CW 2020-05-31 1552 OE1CIW        599 0806   OR2F          599 1857   0
QSO: 21073 CW 2020-05-31 1554 OE1CIW        599 0807   DH0GHU        599 1183   0
QSO: 28067 CW 2020-05-31 1555 OE1CIW        599 0808   IT9RWB        599 0575   0
QSO: 28066 CW 2020-05-31 1559 OE1CIW        599 0809   OZ8PG         599 0176   0
QSO: 14091 CW 2020-05-31 1605 OE1CIW        599 0810   DQ5M          599 1800   0
QSO: 14091 CW 2020-05-31 1608 OE1CIW        599 0811   IZ2GRG        599 0469   0
QSO: 14051 CW 2020-05-31 1811 OE1CIW        599 0812   DL5AXX        599 3155   0
QSO: 14046 CW 2020-05-31 1813 OE1CIW        599 0813   LY5E          599 3040   0
QSO: 14045 CW 2020-05-31 1814 OE1CIW        599 0814   DG1CMZ        599 0566   0
QSO: 14044 CW 2020-05-31 1815 OE1CIW        599 0815   PA8AD         599 0871   0
QSO: 14044 CW 2020-05-31 1815 OE1CIW        599 0816   LZ1QN         599 1567   0
QSO: 14041 CW 2020-05-31 1816 OE1CIW        599 0817   EA1WH         599 1105   0
QSO: 14039 CW 2020-05-31 1817 OE1CIW        599 0818   DK5KK         599 2127   0
QSO: 14030 CW 2020-05-31 1820 OE1CIW        599 0819   PA3GDD        599 0310   0
QSO: 28006 CW 2020-05-31 1828 OE1CIW        599 0820   RA1AL         599 0763   0
QSO: 28013 CW 2020-05-31 1830 OE1CIW        599 0821   RC2A          599 0549   0
QSO: 28021 CW 2020-05-31 1833 OE1CIW        599 0822   YL6W          599 0451   0
QSO: 28024 CW 2020-05-31 1834 OE1CIW        599 0823   US1Q          599 3466   0
QSO: 28026 CW 2020-05-31 1835 OE1CIW        599 0824   RU7M          599 1167   0
QSO: 28026 CW 2020-05-31 1838 OE1CIW        599 0825   UT7QF         599 0208   0
QSO: 28030 CW 2020-05-31 1840 OE1CIW        599 0826   LY2PX         599 0017   0
QSO:  3551 CW 2020-05-31 1848 OE1CIW        599 0827   OM7AG         599 0878   0
QSO:  3544 CW 2020-05-31 1850 OE1CIW        599 0828   OM7LM         599 1088   0
QSO:  3537 CW 2020-05-31 1852 OE1CIW        599 0829   E74Y          599 0549   0
QSO:  3534 CW 2020-05-31 1853 OE1CIW        599 0830   LY3BB         599 0677   0
QSO:  3528 CW 2020-05-31 1857 OE1CIW        599 0831   LZ5KW         599 1928   0
QSO:  3523 CW 2020-05-31 1859 OE1CIW        599 0832   DO4DXA        599 0215   0
QSO:  3519 CW 2020-05-31 1900 OE1CIW        599 0833   OK2BTJ        599 0751   0
QSO:  3514 CW 2020-05-31 1903 OE1CIW        599 0834   SQ3RX         599 1545   0
QSO:  3513 CW 2020-05-31 1903 OE1CIW        599 0835   OM7M          599 0489   0
QSO:  3510 CW 2020-05-31 1906 OE1CIW        599 0836   DM1A          599 4515   0
QSO:  3509 CW 2020-05-31 1907 OE1CIW        599 0837   OE3K          599 3146   0
QSO:  3507 CW 2020-05-31 1908 OE1CIW        599 0838   HA0LP         599 1043   0
QSO:  3503 CW 2020-05-31 1909 OE1CIW        599 0839   LZ33E         599 0585   0
QSO: 21011 CW 2020-05-31 1913 OE1CIW        599 0840   PX2A          599 1379   0
QSO: 21020 CW 2020-05-31 1917 OE1CIW        599 0841   RY4F          599 2318   0
QSO: 21026 CW 2020-05-31 1918 OE1CIW        599 0842   UY1HY         599 1294   0
QSO: 14005 CW 2020-05-31 1924 OE1CIW        599 0843   HB9CVQ        599 1319   0
QSO:  7000 CW 2020-05-31 1931 OE1CIW        599 0844   S50G          599 4191   0
QSO:  7000 CW 2020-05-31 1931 OE1CIW        599 0845   DF8AE         599 0114   0
QSO:  7001 CW 2020-05-31 1932 OE1CIW        599 0846   UT5NR         599 1110   0
QSO:  7002 CW 2020-05-31 1933 OE1CIW        599 0847   RT9A          599 2222   0
QSO:  7003 CW 2020-05-31 1935 OE1CIW        599 0848   OL9Z          599 1918   0
QSO:  7004 CW 2020-05-31 1939 OE1CIW        599 0849   OM6NM         599 1587   0
QSO:  7004 CW 2020-05-31 1941 OE1CIW        599 0850   RT8U          599 3002   0
QSO:  7005 CW 2020-05-31 1942 OE1CIW        599 0851   OM3BH         599 3266   0
QSO:  7006 CW 2020-05-31 1943 OE1CIW        599 0852   RN1ON         599 1049   0
QSO:  7007 CW 2020-05-31 1944 OE1CIW        599 0853   RA5G          599 4847   0
QSO:  7007 CW 2020-05-31 1946 OE1CIW        599 0854   RA9P          599 2851   0
QSO:  7008 CW 2020-05-31 1949 OE1CIW        599 0855   S53A          599 3142   0
QSO:  7010 CW 2020-05-31 1950 OE1CIW        599 0856   DL6FBL        599 3590   0
QSO:  7011 CW 2020-05-31 1953 OE1CIW        599 0857   LY6A          599 2088   0
QSO:  7012 CW 2020-05-31 1955 OE1CIW        599 0858   OH1SIC        599 0276   0
QSO:  7012 CW 2020-05-31 1957 OE1CIW        599 0859   DM3PKK        599 1482   0
QSO:  7014 CW 2020-05-31 2000 OE1CIW        599 0860   ED5R          599 1695   0
QSO:  7015 CW 2020-05-31 2001 OE1CIW        599 0861   EW1TO         599 1074   0
QSO:  7018 CW 2020-05-31 2005 OE1CIW        599 0862   EA3X          599 0936   0
QSO:  7019 CW 2020-05-31 2007 OE1CIW        599 0863   DL7JV         599 1440   0
QSO:  7019 CW 2020-05-31 2007 OE1CIW        599 0864   YU1KT         599 0561   0
QSO:  7020 CW 2020-05-31 2008 OE1CIW        599 0865   SP2R          599 1128   0
QSO:  7020 CW 2020-05-31 2010 OE1CIW        599 0866   I0UZF         599 0107   0
QSO:  7023 CW 2020-05-31 2014 OE1CIW        599 0867   UT7NY         599 1308   0
QSO:  7026 CW 2020-05-31 2015 OE1CIW        599 0868   YO7CW         599 0477   0
QSO:  7028 CW 2020-05-31 2017 OE1CIW        599 0869   LY2MM         599 1738   0
QSO:  7030 CW 2020-05-31 2018 OE1CIW        599 0870   DL1GBQ        599 0842   0
QSO:  7032 CW 2020-05-31 2019 OE1CIW        599 0871   DK5XG         599 0618   0
QSO:  7033 CW 2020-05-31 2024 OE1CIW        599 0872   DL1OJ         599 0222   0
QSO:  7034 CW 2020-05-31 2025 OE1CIW        599 0873   S53MM         599 3403   0
QSO:  7035 CW 2020-05-31 2027 OE1CIW        599 0874   DL5JQ         599 0416   0
QSO:  7036 CW 2020-05-31 2028 OE1CIW        599 0875   UW7LL         599 2873   0
QSO:  7037 CW 2020-05-31 2029 OE1CIW        599 0876   UR7R          599 0631   0
QSO:  7037 CW 2020-05-31 2031 OE1CIW        599 0877   OK7O          599 3605   0
QSO:  7040 CW 2020-05-31 2033 OE1CIW        599 0878   9A7T          599 2292   0
QSO:  7042 CW 2020-05-31 2037 OE1CIW        599 0879   EA1DAV        599 0868   0
QSO:  7042 CW 2020-05-31 2038 OE1CIW        599 0880   LZ1ZM         599 0503   0
QSO:  7049 CW 2020-05-31 2040 OE1CIW        599 0881   SP4Z          599 1158   0
QSO:  7050 CW 2020-05-31 2042 OE1CIW        599 0882   IK2HKT        599 0186   0
QSO:  7051 CW 2020-05-31 2043 OE1CIW        599 0883   UZ1U          599 1122   0
QSO:  7054 CW 2020-05-31 2045 OE1CIW        599 0884   LZ1QV         599 0566   0
QSO:  7055 CW 2020-05-31 2046 OE1CIW        599 0885   DL6ON         599 0718   0
QSO: 14008 CW 2020-05-31 2100 OE1CIW        599 0886   WC1M          599 2734   0
QSO: 14014 CW 2020-05-31 2105 OE1CIW        599 0887   KM9P          599 3020   0
QSO: 14014 CW 2020-05-31 2107 OE1CIW        599 0888   K3RA          599 2478   0
QSO:  3552 CW 2020-05-31 2113 OE1CIW        599 0889   YT1WA         599 0704   0
QSO:  3552 CW 2020-05-31 2113 OE1CIW        599 0890   HA8WY         599 0378   0
QSO:  3552 CW 2020-05-31 2114 OE1CIW        599 0891   OM3RM         599 1839   0
QSO:  3552 CW 2020-05-31 2115 OE1CIW        599 0892   R3ZZ          599 0894   0
QSO:  3552 CW 2020-05-31 2116 OE1CIW        599 0893   SN5N          599 1220   0
QSO:  3552 CW 2020-05-31 2116 OE1CIW        599 0894   DM7CW         599 0506   0
QSO:  3552 CW 2020-05-31 2117 OE1CIW        599 0895   OK1USP        599 0382   0
QSO:  3552 CW 2020-05-31 2117 OE1CIW        599 0896   SN8T          599 0855   0
QSO:  3552 CW 2020-05-31 2117 OE1CIW        599 0897   HB9CAT        599 0861   0
QSO:  3552 CW 2020-05-31 2119 OE1CIW        599 0898   EW8OM         599 1797   0
QSO:  3552 CW 2020-05-31 2120 OE1CIW        599 0899   9A1AD         599 0541   0
QSO:  3552 CW 2020-05-31 2121 OE1CIW        599 0900   SP9RCL        599 0349   0
QSO:  3552 CW 2020-05-31 2121 OE1CIW        599 0901   OM7LW         599 1656   0
QSO:  3552 CW 2020-05-31 2122 OE1CIW        599 0902   UW1WU         599 0992   0
QSO:  3552 CW 2020-05-31 2124 OE1CIW        599 0903   G3XTT         599 0943   0
QSO:  3552 CW 2020-05-31 2124 OE1CIW        599 0904   OT6M          599 0160   0
QSO:  3552 CW 2020-05-31 2125 OE1CIW        599 0905   LX20I         599 0843   0
QSO:  3552 CW 2020-05-31 2126 OE1CIW        599 0906   OK1QM         599 0551   0
QSO:  7062 CW 2020-05-31 2131 OE1CIW        599 0907   OL0M          599 2582   0
QSO:  7062 CW 2020-05-31 2132 OE1CIW        599 0908   G3TXF         599 0143   0
QSO:  7062 CW 2020-05-31 2132 OE1CIW        599 0909   IK2XDE        599 0785   0
QSO:  7062 CW 2020-05-31 2133 OE1CIW        599 0910   S53O          599 4307   0
QSO:  7062 CW 2020-05-31 2134 OE1CIW        599 0911   SV2BXA        599 0747   0
QSO:  7062 CW 2020-05-31 2134 OE1CIW        599 0912   ED1R          599 1186   0
QSO:  7062 CW 2020-05-31 2135 OE1CIW        599 0913   F4VSQ         599 1440   0
QSO:  7062 CW 2020-05-31 2137 OE1CIW        599 0914   YU1LM/QRP     599 0884   0
QSO:  7062 CW 2020-05-31 2138 OE1CIW        599 0915   IU1LCU        599 1083   0
QSO: 14003 CW 2020-05-31 2146 OE1CIW        599 0916   N3UA          599 0615   0
QSO: 14008 CW 2020-05-31 2148 OE1CIW        599 0917   NR4M          599 2234   0
QSO: 14015 CW 2020-05-31 2152 OE1CIW        599 0918   AB3CX         599 2521   0
QSO: 14026 CW 2020-05-31 2158 OE1CIW        599 0919   LN8W          599 1845   0
END-OF-LOG:
