START-OF-LOG: 3.0
CREATED-BY:    CT Version 10.03.001
CALLSIGN:      K0RF
NAME:          Chuck Cullian
CLUB:          GRAND MESA CONTESTERS OF COLORADO
CLAIMED-SCORE: 7421400
CONTEST:       CQ-WW-CW
LOCATION:      CO
OPERATORS:     AA0RS AC0DS K7NV N4VI W0CGR W0UA W0ZP W1XE W2CO W2UP K0RF
QSO: 14112 CW 2009-11-29 1353 K0RF          599 4      DL4AAE        599 14     1
QSO:  7001 CW 2009-11-29 1354 K0RF          599 4      MU0FAL        599 14     1
QSO:  7001 CW 2009-11-29 1354 K0RF          599 4      EU1CL         599 16     1
QSO:  7001 CW 2009-11-29 1355 K0RF          599 4      4L6QC         599 21     1
QSO:  7001 CW 2009-11-29 1356 K0RF          599 4      RW3PK         599 16     1
QSO: 14074 CW 2009-11-29 1356 K0RF          599 4      EV2A          599 16     1
QSO:  7001 CW 2009-11-29 1356 K0RF          599 4      SM6IQN        599 14     1
QSO:  7001 CW 2009-11-29 1357 K0RF          599 4      UX8IX         599 16     1
QSO:  7001 CW 2009-11-29 1358 K0RF          599 4      DK2CF         599 14     1
QSO:  7001 CW 2009-11-29 1358 K0RF          599 4      ER4DX         599 16     1
QSO: 14055 CW 2009-11-29 1359 K0RF          599 4      SO9S          599 15     1
QSO: 14053 CW 2009-11-29 1359 K0RF          599 4      YU1LA         599 15     1
QSO:  7001 CW 2009-11-29 1400 K0RF          599 4      XE2I          599 06     1
QSO:  7001 CW 2009-11-29 1400 K0RF          599 4      UY5BA         599 16     1
QSO: 14050 CW 2009-11-29 1400 K0RF          599 4      PA1T          599 14     1
QSO:  3512 CW 2009-11-29 1401 K0RF          599 4      JF1KWG        599 25     1
QSO:  7001 CW 2009-11-29 1402 K0RF          599 4      LZ8E          599 20     1
QSO:  3512 CW 2009-11-29 1403 K0RF          599 4      JA1MOD        599 25     1
QSO:  3512 CW 2009-11-29 1403 K0RF          599 4      HL1VAU        599 25     1
QSO:  7001 CW 2009-11-29 1403 K0RF          599 4      ER1DA         599 16     1
QSO: 14070 CW 2009-11-29 1404 K0RF          599 4      OH5KW         599 15     1
QSO: 14093 CW 2009-11-29 1406 K0RF          599 4      JY6HQ         599 20     1
QSO:  7001 CW 2009-11-29 1406 K0RF          599 4      UT5IA         599 16     1
QSO: 14069 CW 2009-11-29 1406 K0RF          599 4      SP3FYX        599 15     1
QSO:  7001 CW 2009-11-29 1406 K0RF          599 4      UA4WKW        599 16     1
QSO: 14019 CW 2009-11-29 1407 K0RF          599 4      YL2KO         599 15     1
QSO: 14066 CW 2009-11-29 1408 K0RF          599 4      9A5DU         599 15     1
QSO:  7001 CW 2009-11-29 1408 K0RF          599 4      RU9WZ         599 16     1
QSO: 14066 CW 2009-11-29 1408 K0RF          599 4      DL5RMH        599 14     1
QSO: 14005 CW 2009-11-29 1409 K0RF          599 4      TA1C/2        599 20     1
QSO: 14065 CW 2009-11-29 1409 K0RF          599 4      PI4COM        599 14     1
QSO:  7001 CW 2009-11-29 1410 K0RF          599 4      UY0DM         599 16     1
QSO: 14063 CW 2009-11-29 1410 K0RF          599 4      DP4K          599 14     1
QSO:  7001 CW 2009-11-29 1411 K0RF          599 4      RX3ACD        599 16     1
QSO:  3504 CW 2009-11-29 1411 K0RF          599 4      T88CI         599 27     1
QSO:  7001 CW 2009-11-29 1412 K0RF          599 4      RA6GW         599 16     1
QSO:  3504 CW 2009-11-29 1413 K0RF          599 4      B5TT          599 24     1
QSO:  7001 CW 2009-11-29 1413 K0RF          599 4      UR5MBA        599 16     1
QSO:  7001 CW 2009-11-29 1413 K0RF          599 4      SN3T          599 15     1
QSO:  3506 CW 2009-11-29 1413 K0RF          599 4      JA6SRB        599 25     1
QSO:  7001 CW 2009-11-29 1414 K0RF          599 4      RW9WA         599 16     1
QSO:  7001 CW 2009-11-29 1415 K0RF          599 4      OK2ZO         599 15     1
QSO:  7001 CW 2009-11-29 1415 K0RF          599 4      RU4UR         599 16     1
QSO:  7001 CW 2009-11-29 1415 K0RF          599 4      UW2F          599 16     1
QSO: 14061 CW 2009-11-29 1416 K0RF          599 4      YR9F          599 20     1
QSO:  3512 CW 2009-11-29 1416 K0RF          599 4      RU0LL         599 19     1
QSO:  7001 CW 2009-11-29 1416 K0RF          599 4      YM3A          599 20     1
QSO: 14002 CW 2009-11-29 1416 K0RF          599 4      IK2HDF        599 15     1
QSO:  7001 CW 2009-11-29 1416 K0RF          599 4      OG3A          599 15     1
QSO:  7001 CW 2009-11-29 1417 K0RF          599 4      YQ5Q          599 20     1
QSO:  7001 CW 2009-11-29 1419 K0RF          599 4      RN3QY         599 16     1
QSO: 14008 CW 2009-11-29 1419 K0RF          599 4      DR4A          599 14     1
QSO:  7001 CW 2009-11-29 1419 K0RF          599 4      ZC4T          599 20     1
QSO:  7001 CW 2009-11-29 1420 K0RF          599 4      YT1QQ         599 15     1
QSO:  7001 CW 2009-11-29 1421 K0RF          599 4      UR4MH         599 16     1
QSO:  7001 CW 2009-11-29 1422 K0RF          599 4      J43J          599 20     1
QSO: 21020 CW 2009-11-29 1422 K0RF          599 4      GM0GAV        599 14     1
QSO:  7001 CW 2009-11-29 1423 K0RF          599 4      OZ1KEF        599 14     1
QSO: 21017 CW 2009-11-29 1423 K0RF          599 4      LX7I          599 14     1
QSO:  7001 CW 2009-11-29 1423 K0RF          599 4      JH7BVH        599 25     1
QSO:  7001 CW 2009-11-29 1424 K0RF          599 4      JA2ODB        599 25     1
QSO:  7001 CW 2009-11-29 1425 K0RF          599 4      UA6GM         599 16     1
QSO: 21017 CW 2009-11-29 1425 K0RF          599 4      G5W           599 14     1
QSO: 21023 CW 2009-11-29 1425 K0RF          599 4      PA3AAV        599 14     1
QSO:  7001 CW 2009-11-29 1425 K0RF          599 4      UA6FF         599 16     1
QSO:  7001 CW 2009-11-29 1426 K0RF          599 4      UA9ACK        599 18     1
QSO: 14004 CW 2009-11-29 1426 K0RF          599 4      ED2R          599 14     1
QSO: 14012 CW 2009-11-29 1427 K0RF          599 4      DL2F          599 14     1
QSO: 14005 CW 2009-11-29 1427 K0RF          599 4      IO3X          599 15     1
QSO:  7001 CW 2009-11-29 1427 K0RF          599 4      JH2KLY        599 25     1
QSO: 14019 CW 2009-11-29 1427 K0RF          599 4      EF1A          599 14     1
QSO:  7001 CW 2009-11-29 1428 K0RF          599 4      OK1MGM        599 15     1
QSO: 14020 CW 2009-11-29 1428 K0RF          599 4      HB9TSW        599 14     1
QSO: 14007 CW 2009-11-29 1428 K0RF          599 4      TA2KK         599 20     1
QSO:  7001 CW 2009-11-29 1428 K0RF          599 4      JR1DIU        599 25     1
QSO: 21048 CW 2009-11-29 1429 K0RF          599 4      VE9DX         599 05     1
QSO:  7001 CW 2009-11-29 1429 K0RF          599 4      JO1SIM        599 25     1
QSO: 14021 CW 2009-11-29 1429 K0RF          599 4      SO8A          599 15     1
QSO: 14022 CW 2009-11-29 1430 K0RF          599 4      YL4U          599 15     1
QSO:  7001 CW 2009-11-29 1431 K0RF          599 4      UA6AIR        599 16     1
QSO:  7001 CW 2009-11-29 1431 K0RF          599 4      DK0IU         599 14     1
QSO: 14023 CW 2009-11-29 1432 K0RF          599 4      S52OP         599 15     1
QSO: 14024 CW 2009-11-29 1432 K0RF          599 4      S59N          599 15     1
QSO: 14019 CW 2009-11-29 1433 K0RF          599 4      T70A          599 15     1
QSO:  7006 CW 2009-11-29 1435 K0RF          599 4      LY8O          599 15     1
QSO:  7009 CW 2009-11-29 1436 K0RF          599 4      UA3TCJ        599 16     1
QSO:  7009 CW 2009-11-29 1437 K0RF          599 4      B7M           599 24     1
QSO: 21073 CW 2009-11-29 1439 K0RF          599 4      MD0CCE        599 14     1
QSO: 21078 CW 2009-11-29 1439 K0RF          599 4      ED4R/8        599 33     1
QSO: 21078 CW 2009-11-29 1440 K0RF          599 4      G5O           599 14     1
QSO: 14025 CW 2009-11-29 1440 K0RF          599 4      DL2DX         599 14     1
QSO: 14058 CW 2009-11-29 1441 K0RF          599 4      YU6DX         599 15     1
QSO: 21006 CW 2009-11-29 1441 K0RF          599 4      G4MKP         599 14     1
QSO: 14058 CW 2009-11-29 1441 K0RF          599 4      OM7M          599 15     1
QSO: 21014 CW 2009-11-29 1442 K0RF          599 4      EI4IZ         599 14     1
QSO: 14026 CW 2009-11-29 1442 K0RF          599 4      TF4X          599 40     1
QSO: 14029 CW 2009-11-29 1443 K0RF          599 4      GA3WUX        599 14     1
QSO: 14062 CW 2009-11-29 1443 K0RF          599 4      PF7M          599 14     1
QSO: 14062 CW 2009-11-29 1444 K0RF          599 4      PA7F          599 14     1
QSO: 14033 CW 2009-11-29 1444 K0RF          599 4      DP9A          599 14     1
QSO: 14066 CW 2009-11-29 1445 K0RF          599 4      LZ6W          599 20     1
QSO: 21025 CW 2009-11-29 1445 K0RF          599 4      PA4TUE        599 14     1
QSO: 14036 CW 2009-11-29 1446 K0RF          599 4      9A1A          599 15     1
QSO: 21028 CW 2009-11-29 1446 K0RF          599 4      G3RXP         599 14     1
QSO: 14040 CW 2009-11-29 1448 K0RF          599 4      IR4X          599 15     1
QSO: 21029 CW 2009-11-29 1448 K0RF          599 4      TK5EP         599 15     1
QSO: 14041 CW 2009-11-29 1448 K0RF          599 4      SK3W          599 14     1
QSO: 21038 CW 2009-11-29 1449 K0RF          599 4      TM0R          599 14     1
QSO: 14042 CW 2009-11-29 1449 K0RF          599 4      GI0RQK        599 14     1
QSO: 14081 CW 2009-11-29 1450 K0RF          599 4      SP5JTF        599 15     1
QSO: 14084 CW 2009-11-29 1450 K0RF          599 4      9A1P          599 15     1
QSO: 21047 CW 2009-11-29 1451 K0RF          599 4      VA3PL         599 04     1
QSO: 14084 CW 2009-11-29 1451 K0RF          599 4      HG1A          599 15     1
QSO: 14044 CW 2009-11-29 1452 K0RF          599 4      9A9A          599 15     1
QSO:  7009 CW 2009-11-29 1452 K0RF          599 4      DK1NO         599 14     1
QSO: 21049 CW 2009-11-29 1452 K0RF          599 4      VE3NE         599 04     1
QSO: 14085 CW 2009-11-29 1453 K0RF          599 4      F8BPN         599 14     1
QSO: 21059 CW 2009-11-29 1454 K0RF          599 4      F6IIT         599 14     1
QSO: 21059 CW 2009-11-29 1454 K0RF          599 4      MD4K          599 14     1
QSO: 21061 CW 2009-11-29 1455 K0RF          599 4      GI4SJQ        599 14     1
QSO: 21080 CW 2009-11-29 1459 K0RF          599 4      DR1A          599 14     1
QSO: 14062 CW 2009-11-29 1501 K0RF          599 4      IS0AFM        599 15     1
QSO: 21010 CW 2009-11-29 1501 K0RF          599 4      OL3Z          599 15     1
QSO: 14063 CW 2009-11-29 1502 K0RF          599 4      DL5YM         599 14     1
QSO: 14064 CW 2009-11-29 1502 K0RF          599 4      HA8IB         599 15     1
QSO: 14080 CW 2009-11-29 1503 K0RF          599 4      PI4CC         599 14     1
QSO: 21040 CW 2009-11-29 1506 K0RF          599 4      HE8AFI        599 14     1
QSO: 14105 CW 2009-11-29 1506 K0RF          599 4      LA8PDA        599 14     1
QSO: 21048 CW 2009-11-29 1507 K0RF          599 4      DF0HQ         599 14     1
QSO: 21051 CW 2009-11-29 1507 K0RF          599 4      5R8ZO         599 39     1
QSO: 14109 CW 2009-11-29 1508 K0RF          599 4      AO7A          599 14     1
QSO: 21058 CW 2009-11-29 1509 K0RF          599 4      AM5M          599 14     1
QSO: 21062 CW 2009-11-29 1509 K0RF          599 4      PI4COM        599 14     1
QSO: 14113 CW 2009-11-29 1510 K0RF          599 4      DD4BA         599 14     1
QSO: 14088 CW 2009-11-29 1510 K0RF          599 4      F5RKL         599 14     1
QSO: 21066 CW 2009-11-29 1510 K0RF          599 4      DR5N          599 14     1
QSO: 21078 CW 2009-11-29 1511 K0RF          599 4      IS0/K7QB      599 15     1
QSO: 14121 CW 2009-11-29 1512 K0RF          599 4      EF7A          599 14     1
QSO: 21014 CW 2009-11-29 1512 K0RF          599 4      OP4K          599 14     1
QSO: 14078 CW 2009-11-29 1513 K0RF          599 4      DL3YM         599 14     1
QSO: 14127 CW 2009-11-29 1513 K0RF          599 4      LX30AK        599 14     1
QSO: 21017 CW 2009-11-29 1514 K0RF          599 4      ON6BR         599 14     1
QSO: 14069 CW 2009-11-29 1514 K0RF          599 4      DL9ABM        599 14     1
QSO: 14128 CW 2009-11-29 1515 K0RF          599 4      OK4BX         599 15     1
QSO: 21029 CW 2009-11-29 1516 K0RF          599 4      DL0AO         599 14     1
QSO: 14054 CW 2009-11-29 1516 K0RF          599 4      9A7D          599 15     1
QSO: 14128 CW 2009-11-29 1516 K0RF          599 4      DL9GFB        599 14     1
QSO: 14128 CW 2009-11-29 1516 K0RF          599 4      OK2QA         599 15     1
QSO: 14128 CW 2009-11-29 1517 K0RF          599 4      DL5NO         599 14     1
QSO: 14128 CW 2009-11-29 1518 K0RF          599 4      DL4SDW        599 14     1
QSO: 14041 CW 2009-11-29 1518 K0RF          599 4      OM8A          599 15     1
QSO: 21039 CW 2009-11-29 1518 K0RF          599 4      DF9ZP         599 14     1
QSO: 14128 CW 2009-11-29 1519 K0RF          599 4      DK3WN         599 14     1
QSO: 14034 CW 2009-11-29 1519 K0RF          599 4      EA5FV         599 14     1
QSO: 14128 CW 2009-11-29 1520 K0RF          599 4      VE1ZA         599 05     1
QSO: 14030 CW 2009-11-29 1520 K0RF          599 4      DK3GI         599 14     1
QSO: 14128 CW 2009-11-29 1521 K0RF          599 4      M0CNP         599 14     1
QSO: 14128 CW 2009-11-29 1521 K0RF          599 4      DL1NUX        599 14     1
QSO: 14128 CW 2009-11-29 1522 K0RF          599 4      PB1TT         599 14     1
QSO: 14128 CW 2009-11-29 1523 K0RF          599 4      OK2RU         599 15     1
QSO: 14026 CW 2009-11-29 1523 K0RF          599 4      IU9T          599 15     1
QSO: 14128 CW 2009-11-29 1523 K0RF          599 4      LA5YJ         599 14     1
QSO: 14128 CW 2009-11-29 1524 K0RF          599 4      EA4NW         599 14     1
QSO: 14027 CW 2009-11-29 1524 K0RF          599 4      EA1RJ         599 14     1
QSO: 21050 CW 2009-11-29 1524 K0RF          599 4      PI4CC         599 14     1
QSO: 14128 CW 2009-11-29 1525 K0RF          599 4      ON3ND         599 14     1
QSO: 14128 CW 2009-11-29 1525 K0RF          599 4      OK1DM         599 15     1
QSO: 14128 CW 2009-11-29 1525 K0RF          599 4      DF3HD         599 14     1
QSO: 14128 CW 2009-11-29 1526 K0RF          599 4      DF5WW         599 14     1
QSO: 21057 CW 2009-11-29 1527 K0RF          599 4      PA5KT         599 14     1
QSO: 14128 CW 2009-11-29 1527 K0RF          599 4      G3RIK         599 14     1
QSO: 14035 CW 2009-11-29 1527 K0RF          599 4      IO3N          599 15     1
QSO: 14128 CW 2009-11-29 1528 K0RF          599 4      W0MRZ         599 4      1
QSO: 14128 CW 2009-11-29 1531 K0RF          599 4      IK1TWC        599 15     1
QSO: 21015 CW 2009-11-29 1532 K0RF          599 4      EF1A          599 14     1
QSO: 14036 CW 2009-11-29 1533 K0RF          599 4      SM6A          599 14     1
QSO: 14128 CW 2009-11-29 1533 K0RF          599 4      SN3C          599 15     1
QSO: 14033 CW 2009-11-29 1534 K0RF          599 4      S51W          599 15     1
QSO: 14128 CW 2009-11-29 1535 K0RF          599 4      OQ5A          599 14     1
QSO: 21048 CW 2009-11-29 1535 K0RF          599 4      CR3E          599 33     1
QSO: 14032 CW 2009-11-29 1535 K0RF          599 4      GM3YEH        599 14     1
QSO: 14128 CW 2009-11-29 1536 K0RF          599 4      G3BBR         599 14     1
QSO: 28026 CW 2009-11-29 1536 K0RF          599 4      KJ4AOM        599 05     1
QSO: 14128 CW 2009-11-29 1537 K0RF          599 4      K3RH          599 5      1
QSO: 14031 CW 2009-11-29 1537 K0RF          599 4      9A4WY         599 15     1
QSO: 14128 CW 2009-11-29 1537 K0RF          599 4      PA7RA         599 14     1
QSO: 21011 CW 2009-11-29 1537 K0RF          599 4      EA2LU         599 14     1
QSO: 28026 CW 2009-11-29 1537 K0RF          599 4      W6UB          599 4      1
QSO: 14128 CW 2009-11-29 1538 K0RF          599 4      DL1SMA        599 14     1
QSO: 28026 CW 2009-11-29 1538 K0RF          599 4      K0TPP         599 04     1
QSO: 14024 CW 2009-11-29 1538 K0RF          599 4      HG6N          599 15     1
QSO: 28026 CW 2009-11-29 1538 K0RF          599 4      NA8W          599 04     1
QSO: 14128 CW 2009-11-29 1539 K0RF          599 4      HB9JW         599 14     1
QSO: 21025 CW 2009-11-29 1539 K0RF          599 4      PI4TUE        599 14     1
QSO: 14128 CW 2009-11-29 1540 K0RF          599 4      DF1VB         599 14     1
QSO: 14128 CW 2009-11-29 1540 K0RF          599 4      F5PRH         599 14     1
QSO: 21036 CW 2009-11-29 1541 K0RF          599 4      TM6X          599 14     1
QSO: 28005 CW 2009-11-29 1541 K0RF          599 4      6W1RW         599 35     1
QSO: 14128 CW 2009-11-29 1541 K0RF          599 4      S57J          599 15     1
QSO: 14128 CW 2009-11-29 1542 K0RF          599 4      DL3KUM        599 14     1
QSO: 21040 CW 2009-11-29 1542 K0RF          599 4      G4BUO         599 14     1
QSO: 14018 CW 2009-11-29 1543 K0RF          599 4      EA5CW         599 14     1
QSO: 21041 CW 2009-11-29 1543 K0RF          599 4      VC3O          599 4      1
QSO: 14128 CW 2009-11-29 1544 K0RF          599 4      F5AKL         599 14     1
QSO: 21048 CW 2009-11-29 1545 K0RF          599 4      ON4CT         599 14     1
QSO: 21058 CW 2009-11-29 1546 K0RF          599 4      HB9CA         599 14     1
QSO: 28028 CW 2009-11-29 1546 K0RF          599 4      9L5A          599 35     1
QSO: 14128 CW 2009-11-29 1548 K0RF          599 4      DK9HE         599 14     1
QSO: 21066 CW 2009-11-29 1549 K0RF          599 4      EA1OS         599 14     1
QSO: 14008 CW 2009-11-29 1550 K0RF          599 4      DM3MM         599 14     1
QSO: 21066 CW 2009-11-29 1550 K0RF          599 4      VE3ICV        599 4      1
QSO: 14128 CW 2009-11-29 1552 K0RF          599 4      PD1KSA        599 14     1
QSO: 14065 CW 2009-11-29 1552 K0RF          599 4      TM6X          599 14     1
QSO: 14128 CW 2009-11-29 1553 K0RF          599 4      IK2XDE        599 15     1
QSO: 14128 CW 2009-11-29 1554 K0RF          599 4      HB9CIC        599 14     1
QSO: 14128 CW 2009-11-29 1554 K0RF          599 4      TF8SM         599 40     1
QSO: 14128 CW 2009-11-29 1555 K0RF          599 4      HK3UA         599 9      1
QSO: 21043 CW 2009-11-29 1556 K0RF          599 4      GW4BLE        599 14     1
QSO: 14092 CW 2009-11-29 1557 K0RF          599 4      DF1IAQ        599 14     1
QSO: 21065 CW 2009-11-29 1558 K0RF          599 4      F5GOJ         599 14     1
QSO: 14128 CW 2009-11-29 1559 K0RF          599 4      EA3AVV        599 14     1
QSO: 14080 CW 2009-11-29 1559 K0RF          599 4      OL3Z          599 15     1
QSO: 14128 CW 2009-11-29 1559 K0RF          599 4      HB9CPS        599 14     1
QSO: 21065 CW 2009-11-29 1600 K0RF          599 4      F5LVL         599 14     1
QSO: 21065 CW 2009-11-29 1601 K0RF          599 4      VE2AXO        599 5      1
QSO: 21065 CW 2009-11-29 1602 K0RF          599 4      DL9GS         599 14     1
QSO: 14128 CW 2009-11-29 1602 K0RF          599 4      F5PCV         599 14     1
QSO: 21065 CW 2009-11-29 1602 K0RF          599 4      VA3RNJ        599 4      1
QSO: 21065 CW 2009-11-29 1603 K0RF          599 4      VA2ZA         599 5      1
QSO: 14128 CW 2009-11-29 1604 K0RF          599 4      ON4YN         599 14     1
QSO: 21065 CW 2009-11-29 1604 K0RF          599 4      WE2Y          599 5      1
QSO: 21065 CW 2009-11-29 1605 K0RF          599 4      G4EDG         599 14     1
QSO: 21065 CW 2009-11-29 1605 K0RF          599 4      VE3FJ         599 4      1
QSO: 21065 CW 2009-11-29 1606 K0RF          599 4      GM4ESD        599 14     1
QSO: 14030 CW 2009-11-29 1606 K0RF          599 4      DL4FN         599 14     1
QSO: 14030 CW 2009-11-29 1607 K0RF          599 4      F8DOR         599 14     1
QSO: 21065 CW 2009-11-29 1607 K0RF          599 4      K2PAL         599 5      1
QSO: 14030 CW 2009-11-29 1607 K0RF          599 4      ON4WE         599 14     1
QSO: 14030 CW 2009-11-29 1608 K0RF          599 4      G3LHJ         599 14     1
QSO: 14030 CW 2009-11-29 1608 K0RF          599 4      XE2HUM        599 6      1
QSO: 14030 CW 2009-11-29 1609 K0RF          599 4      F5OHM         599 14     1
QSO: 14019 CW 2009-11-29 1613 K0RF          599 4      TK5MH         599 15     1
QSO: 14030 CW 2009-11-29 1614 K0RF          599 4      IK0IXI        599 15     1
QSO: 14030 CW 2009-11-29 1615 K0RF          599 4      VC3O          599 4      1
QSO: 14030 CW 2009-11-29 1616 K0RF          599 4      G4BUO         599 14     1
QSO: 14087 CW 2009-11-29 1616 K0RF          599 4      OY6A          599 14     1
QSO: 14030 CW 2009-11-29 1616 K0RF          599 4      VE1AL         599 5      1
QSO: 14030 CW 2009-11-29 1617 K0RF          599 4      ET3NW         599 14     1
QSO: 14030 CW 2009-11-29 1617 K0RF          599 4      G0WSC         599 14     1
QSO: 14030 CW 2009-11-29 1619 K0RF          599 4      IK2CZQ        599 15     1
QSO: 21065 CW 2009-11-29 1620 K0RF          599 4      G3TA          599 14     1
QSO: 14030 CW 2009-11-29 1621 K0RF          599 4      F5CBQ         599 14     1
QSO: 14030 CW 2009-11-29 1622 K0RF          599 4      VE2VIG        599 5      1
QSO: 14030 CW 2009-11-29 1622 K0RF          599 4      F8STZ         599 14     1
QSO: 14030 CW 2009-11-29 1623 K0RF          599 4      I4KRF         599 15     1
QSO: 14030 CW 2009-11-29 1625 K0RF          599 4      G4DDX         599 14     1
QSO: 14030 CW 2009-11-29 1626 K0RF          599 4      PA0MIR        599 14     1
QSO: 14030 CW 2009-11-29 1626 K0RF          599 4      G3SJX         599 14     1
QSO: 14030 CW 2009-11-29 1627 K0RF          599 4      PI4WLD        599 14     1
QSO: 14019 CW 2009-11-29 1628 K0RF          599 4      CE0Y/SM6CUK   599 12     1
QSO: 14030 CW 2009-11-29 1628 K0RF          599 4      DL8WX         599 14     1
QSO: 14030 CW 2009-11-29 1630 K0RF          599 4      DH6BH         599 14     1
QSO: 14043 CW 2009-11-29 1631 K0RF          599 4      G3VMW         599 14     1
QSO: 14040 CW 2009-11-29 1632 K0RF          599 4      PE5T          599 14     1
QSO: 14030 CW 2009-11-29 1634 K0RF          599 4      F5IWO         599 14     1
QSO: 14038 CW 2009-11-29 1634 K0RF          599 4      G5W           599 14     1
QSO: 14028 CW 2009-11-29 1637 K0RF          599 4      EA6NB         599 14     1
QSO: 14030 CW 2009-11-29 1637 K0RF          599 4      OL6P15        599 15     1
QSO: 14030 CW 2009-11-29 1639 K0RF          599 4      VE7NI         599 3      1
QSO: 21027 CW 2009-11-29 1639 K0RF          599 4      VE2FK         599 5      1
QSO: 14030 CW 2009-11-29 1639 K0RF          599 4      EI9ES         599 14     1
QSO: 21039 CW 2009-11-29 1640 K0RF          599 4      YN3M          599 7      1
QSO: 14030 CW 2009-11-29 1640 K0RF          599 4      VE3FH         599 4      1
QSO: 14030 CW 2009-11-29 1640 K0RF          599 4      TF/G0TSM      599 40     1
QSO: 14030 CW 2009-11-29 1641 K0RF          599 4      KU8T          599 04     1
QSO: 14030 CW 2009-11-29 1642 K0RF          599 4      F6HRP         599 14     1
QSO: 14030 CW 2009-11-29 1643 K0RF          599 4      G0HVQ         599 14     1
QSO: 21023 CW 2009-11-29 1644 K0RF          599 4      VE2DC         599 5      1
QSO: 21023 CW 2009-11-29 1644 K0RF          599 4      G3XTT         599 14     1
QSO: 14030 CW 2009-11-29 1646 K0RF          599 4      G3KNU         599 14     1
QSO: 14021 CW 2009-11-29 1646 K0RF          599 4      OP4K          599 14     1
QSO: 14030 CW 2009-11-29 1648 K0RF          599 4      VE2AXO        599 5      1
QSO: 21023 CW 2009-11-29 1648 K0RF          599 4      TF8SM         599 40     1
QSO: 21023 CW 2009-11-29 1649 K0RF          599 4      ZS2NF         599 38     1
QSO: 14030 CW 2009-11-29 1650 K0RF          599 4      G3VDD         599 14     1
QSO: 14030 CW 2009-11-29 1652 K0RF          599 4      EA4XT         599 14     1
QSO: 14047 CW 2009-11-29 1656 K0RF          599 4      F5CQ          599 14     1
QSO: 28009 CW 2009-11-29 1657 K0RF          599 4      V51AS         599 38     1
QSO: 14054 CW 2009-11-29 1658 K0RF          599 4      RK9JWV        599 17     1
QSO: 21018 CW 2009-11-29 1702 K0RF          599 4      XE3RR         599 06     1
QSO: 14030 CW 2009-11-29 1703 K0RF          599 4      VE3FWF        599 04     1
QSO: 21025 CW 2009-11-29 1703 K0RF          599 4      PJ4T          599 9      1
QSO: 14030 CW 2009-11-29 1703 K0RF          599 4      G4FKA         599 14     1
QSO: 14062 CW 2009-11-29 1703 K0RF          599 4      J79WE         599 8      1
QSO: 14030 CW 2009-11-29 1704 K0RF          599 4      LA3FL         599 14     1
QSO: 28006 CW 2009-11-29 1704 K0RF          599 4      NP4A          599 08     1
QSO: 14030 CW 2009-11-29 1705 K0RF          599 4      GW6W          599 14     1
QSO: 14066 CW 2009-11-29 1706 K0RF          599 4      GU4YOX        599 14     1
QSO: 21058 CW 2009-11-29 1707 K0RF          599 4      PY2MTV        599 11     1
QSO: 14069 CW 2009-11-29 1708 K0RF          599 4      TK5EP         599 15     1
QSO: 14095 CW 2009-11-29 1710 K0RF          599 4      EI6IZ         599 14     1
QSO: 14098 CW 2009-11-29 1711 K0RF          599 4      EA7TG         599 14     1
QSO: 14030 CW 2009-11-29 1711 K0RF          599 4      EA7WA         599 14     1
QSO: 14030 CW 2009-11-29 1712 K0RF          599 4      EA5AWJ        599 14     1
QSO: 21083 CW 2009-11-29 1712 K0RF          599 4      CX1AA         599 13     1
QSO: 14030 CW 2009-11-29 1712 K0RF          599 4      K2GTC         599 05     1
QSO: 14030 CW 2009-11-29 1713 K0RF          599 4      F5VJC         599 14     1
QSO: 28020 CW 2009-11-29 1713 K0RF          599 4      CE6VMO        599 12     1
QSO: 14030 CW 2009-11-29 1714 K0RF          599 4      VE3MYF        599 03     1
QSO: 21050 CW 2009-11-29 1714 K0RF          599 4      KP2B          599 08     1
QSO: 21024 CW 2009-11-29 1717 K0RF          599 4      PY1NB         599 11     1
QSO: 21022 CW 2009-11-29 1720 K0RF          599 4      N1TM          599 5      1
QSO: 14060 CW 2009-11-29 1720 K0RF          599 4      VE1OP         599 05     1
QSO: 14062 CW 2009-11-29 1724 K0RF          599 4      G3UJE         599 14     1
QSO: 14063 CW 2009-11-29 1724 K0RF          599 4      VE5XZ         599 04     1
QSO: 14070 CW 2009-11-29 1728 K0RF          599 4      F5JFU         599 14     1
QSO: 21022 CW 2009-11-29 1728 K0RF          599 4      PU9OSB        599 11     1
QSO: 14070 CW 2009-11-29 1728 K0RF          599 4      VE1DT         599 05     1
QSO: 21022 CW 2009-11-29 1730 K0RF          599 4      KB2PIZ        599 5      1
QSO: 21022 CW 2009-11-29 1732 K0RF          599 4      N3NR          599 5      1
QSO: 14069 CW 2009-11-29 1733 K0RF          599 4      G4IIY         599 14     1
QSO: 21022 CW 2009-11-29 1736 K0RF          599 4      EA7LM         599 14     1
QSO: 14114 CW 2009-11-29 1736 K0RF          599 4      EA1FBU        599 14     1
QSO: 14036 CW 2009-11-29 1744 K0RF          599 4      PI4TUE        599 14     1
QSO: 21008 CW 2009-11-29 1801 K0RF          599 4      XE2S          599 06     1
QSO: 14043 CW 2009-11-29 1804 K0RF          599 4      SM5BGG        599 14     1
QSO: 14043 CW 2009-11-29 1804 K0RF          599 4      RO4W          599 16     1
QSO: 14043 CW 2009-11-29 1806 K0RF          599 4      VE3VA         599 04     1
