START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: G0TSM
CATEGORY: SINGLE-OP-ASSISTED ALL
CLAIMED-SCORE: 508080
CLUB: 
CONTEST: CQ-WW-SSB
CREATED-BY: WriteLog V10.55D
NAME: Darren Collins
OPERATORS: G0TSM
SOAPBOX: FT1000MP, Yaesu Quadra, 10,15,20M Hexbeam @25ft. 40/80/160 Windom @ 40ft.
QSO:  7044 PH 2005-10-30 1953 G0TSM          59     14 OE50CWL        59     15 
QSO:  7046 PH 2005-10-30 1953 G0TSM          59     14 HB9OK          59     14 
QSO:  7049 PH 2005-10-30 1955 G0TSM          59     14 9A2EU          59     15 
QSO:  7049 PH 2005-10-30 1956 G0TSM          59     14 IO2A           59     15 
QSO:  7049 PH 2005-10-30 1957 G0TSM          59     14 HA5FQ          59     15 
QSO:  7049 PH 2005-10-30 1957 G0TSM          59     14 HB9EP          59     14 
QSO:  7049 PH 2005-10-30 1957 G0TSM          59     14 CT7F           59     14 
QSO:  7049 PH 2005-10-30 2000 G0TSM          59     14 RA2FIA         59     15 
QSO:  7049 PH 2005-10-30 2000 G0TSM          59     14 LZ2GS          59     20 
QSO:  7049 PH 2005-10-30 2000 G0TSM          59     14 IN3KCV         59     15 
QSO:  7049 PH 2005-10-30 2001 G0TSM          59     14 SP2DNI         59     15 
QSO:  7049 PH 2005-10-30 2001 G0TSM          59     14 IK2DZN         59     15 
QSO:  7049 PH 2005-10-30 2002 G0TSM          59     14 ZA/Z35M        59     15 
QSO:  7049 PH 2005-10-30 2002 G0TSM          59     14 EA7ESM         59     14 
QSO:  7049 PH 2005-10-30 2002 G0TSM          59     14 S51F           59     15 
QSO:  7049 PH 2005-10-30 2003 G0TSM          59     14 SP2QG          59     15 
QSO:  7049 PH 2005-10-30 2003 G0TSM          59     14 DM3ML          59     14 
QSO:  7049 PH 2005-10-30 2003 G0TSM          59     14 EA5TS          59     14 
QSO:  7049 PH 2005-10-30 2004 G0TSM          59     14 SP9KRT         59     15 
QSO:  7049 PH 2005-10-30 2004 G0TSM          59     14 SP5BUJ         59     15 
QSO:  7049 PH 2005-10-30 2005 G0TSM          59     14 OM5UM          59     15 
QSO:  7049 PH 2005-10-30 2006 G0TSM          59     14 YO5OHY         59     20 
QSO:  7049 PH 2005-10-30 2007 G0TSM          59     14 SP9EMI         59     15 
QSO:  7049 PH 2005-10-30 2007 G0TSM          59     14 SQ9FMU         59     15 
QSO:  7049 PH 2005-10-30 2008 G0TSM          59     14 UV5U           59     16 
QSO:  7049 PH 2005-10-30 2009 G0TSM          59     14 LY2HM          59     15 
QSO:  7049 PH 2005-10-30 2009 G0TSM          59     14 UA4LA          59     16 
QSO:  7049 PH 2005-10-30 2009 G0TSM          59     14 ES7GM          59     15 
QSO:  7049 PH 2005-10-30 2011 G0TSM          59     14 9M2CNC         59     28 
QSO:  7049 PH 2005-10-30 2011 G0TSM          59     14 YL9T           59     15 
QSO:  7049 PH 2005-10-30 2012 G0TSM          59     14 SP4SHD         59     15 
QSO:  7049 PH 2005-10-30 2013 G0TSM          59     14 EA4DXP         59     14 
QSO:  7049 PH 2005-10-30 2015 G0TSM          59     14 CT2IZW         59     14 
QSO:  7049 PH 2005-10-30 2015 G0TSM          59     14 S58O           59     15 
QSO:  7049 PH 2005-10-30 2015 G0TSM          59     14 YO2MAX         59     20 
QSO:  7049 PH 2005-10-30 2016 G0TSM          59     14 HA6IAM         59     15 
QSO:  7049 PH 2005-10-30 2016 G0TSM          59     14 SP9W           59     15 
QSO:  7049 PH 2005-10-30 2017 G0TSM          59     14 OH1MM          59     15 
QSO:  7049 PH 2005-10-30 2018 G0TSM          59     14 LY3BU          59     15 
QSO:  7049 PH 2005-10-30 2019 G0TSM          59     14 YO3CZW         59     20 
QSO:  7049 PH 2005-10-30 2020 G0TSM          59     14 IK0XBX         59     15 
QSO:  7049 PH 2005-10-30 2020 G0TSM          59     14 SP4LVK         59     15 
QSO:  7049 PH 2005-10-30 2020 G0TSM          59     14 SP4AAZ         59     15 
QSO:  7049 PH 2005-10-30 2021 G0TSM          59     14 LY7X           59     15 
QSO:  7049 PH 2005-10-30 2023 G0TSM          59     14 SP4DDS         59     15 
QSO:  7049 PH 2005-10-30 2023 G0TSM          59     14 SP5CGN         59     15 
QSO:  7049 PH 2005-10-30 2023 G0TSM          59     14 OH6OS          59     15 
QSO:  7049 PH 2005-10-30 2026 G0TSM          59     14 ES5RY          59     15 
QSO:  7049 PH 2005-10-30 2026 G0TSM          59     14 EA4AFP         59     14 
QSO:  7049 PH 2005-10-30 2027 G0TSM          59     14 SP5ELM         59     15 
QSO:  7049 PH 2005-10-30 2028 G0TSM          59     14 SN5N           59     15 
QSO:  7049 PH 2005-10-30 2029 G0TSM          59     14 SP8DHJ         59     15 
QSO:  7049 PH 2005-10-30 2030 G0TSM          59     14 YO9IF          59     20 
QSO:  7039 PH 2005-10-30 2035 G0TSM          59     14 TF/N0HJZ       59     40 
QSO:  7033 PH 2005-10-30 2036 G0TSM          59     14 3V5A           59     33 
QSO:  7045 PH 2005-10-30 2037 G0TSM          59     14 PX8C           59     11 
QSO:  7105 PH 2005-10-30 2105 G0TSM          59     14 K2FL           59      5 
QSO:  3800 PH 2005-10-30 2116 G0TSM          59     14 ER1Q           59     16 
QSO:  3679 PH 2005-10-30 2117 G0TSM          59     14 5B/AJ2O        59     20 
QSO:  3668 PH 2005-10-30 2118 G0TSM          59     14 LB8IB          59     14 
QSO:  3644 PH 2005-10-30 2119 G0TSM          59     14 J49Z           59     20 
QSO:  3762 PH 2005-10-30 2129 G0TSM          59     14 OE4A           59     15 
QSO:  7064 PH 2005-10-30 2139 G0TSM          59     14 JA5BJC         59     25 
END-OF-LOG:
