START-OF-LOG: 2.0
CREATED-BY: E21EIC
CALLSIGN: HS0AR
NAME: SIAM DX GROUP CONTEST CLUB
CLUB: SIAM DX GROUP
CLAIMED-SCORE: 887260
CONTEST: CQ-WW-SSB
OPERATORS: E21EIC,E21YDP,E20PFE,HS0EHF,HS6MYW,HS8KGG
OPERATORS:
SOAPBOX: We run 100 watts limited power in Multi Single class and
QSO: 21000 PH 2005-10-29 1207 HS0AR 59 26 PA3BWD 59 14 1
QSO: 21000 PH 2005-10-29 1208 HS0AR 59 26 SP1S 59 15 1
QSO: 21000 PH 2005-10-29 1208 HS0AR 59 26 OO3IDX 59 14 1
QSO: 21000 PH 2005-10-29 1212 HS0AR 59 26 S21DM 59 22 1
QSO: 21000 PH 2005-10-29 1213 HS0AR 59 26 IZ2DPX 59 15 1
QSO: 21000 PH 2005-10-29 1214 HS0AR 59 26 OH6XX 59 15 1
QSO: 21000 PH 2005-10-29 1222 HS0AR 59 26 CN8NK 59 33 1
QSO: 21000 PH 2005-10-29 1229 HS0AR 59 26 EA8ZS 59 33 1
QSO: 21000 PH 2005-10-29 1230 HS0AR 59 26 I8QLS 59 15 1
QSO: 14000 PH 2005-10-29 1233 HS0AR 59 26 S57DX 59 15 1
QSO: 14000 PH 2005-10-29 1237 HS0AR 59 26 DL4WA 59 14 1
QSO: 14000 PH 2005-10-29 1240 HS0AR 59 26 VQ9X 59 39 1
QSO: 14000 PH 2005-10-29 1240 HS0AR 59 26 DQ5T 59 14 1
QSO: 14000 PH 2005-10-29 1241 HS0AR 59 26 A45WG 59 21 1
QSO: 14000 PH 2005-10-29 1244 HS0AR 59 26 A61B 59 21 1
QSO: 14000 PH 2005-10-29 1245 HS0AR 59 26 F8KGM 59 14 1
QSO: 14000 PH 2005-10-29 1246 HS0AR 59 26 BG7KLO 59 24 1
QSO: 14000 PH 2005-10-29 1248 HS0AR 59 26 YL6W 59 15 1
QSO: 14000 PH 2005-10-29 1252 HS0AR 59 26 RA9UAD 59 18 1
QSO: 7000 PH 2005-10-29 1303 HS0AR 59 26 HS0ZGL 59 26 1
QSO: 7000 PH 2005-10-29 1306 HS0AR 59 26 JA6RCH 59 25 1
QSO: 7000 PH 2005-10-29 1309 HS0AR 59 26 VU2PHD 59 22 1
QSO: 7000 PH 2005-10-29 1309 HS0AR 59 26 VU3YFD 59 22 1
QSO: 7000 PH 2005-10-29 1311 HS0AR 59 26 YB0VB 59 28 1
QSO: 7000 PH 2005-10-29 1312 HS0AR 59 26 YC3MM 59 28 1
QSO: 7000 PH 2005-10-29 1312 HS0AR 59 26 YB2VTO 59 28 1
QSO: 7000 PH 2005-10-29 1314 HS0AR 59 26 YB2UJY 59 28 1
QSO: 7000 PH 2005-10-29 1316 HS0AR 59 26 VR2XMT 59 24 1
QSO: 7000 PH 2005-10-29 1317 HS0AR 59 26 RU1A 59 16 1
QSO: 7000 PH 2005-10-29 1317 HS0AR 59 26 RL3A 59 16 1
QSO: 7000 PH 2005-10-29 1320 HS0AR 59 26 YC5JAU 59 28 1
QSO: 7000 PH 2005-10-29 1322 HS0AR 59 26 HS5FAI 59 26 1
QSO: 7000 PH 2005-10-29 1326 HS0AR 59 26 9V1UV 59 28 1
QSO: 7000 PH 2005-10-29 1326 HS0AR 59 26 VK6DU 59 29 1
QSO: 7000 PH 2005-10-29 1328 HS0AR 59 26 YC0HET 59 28 1
QSO: 7000 PH 2005-10-29 1328 HS0AR 59 26 VU3APQ 59 22 1
QSO: 7000 PH 2005-10-29 1329 HS0AR 59 26 DU6BG 59 27 1
QSO: 7000 PH 2005-10-29 1330 HS0AR 59 26 HS4CJV 59 26 1
QSO: 7000 PH 2005-10-29 1330 HS0AR 59 26 VK6AY 59 29 1
QSO: 7000 PH 2005-10-29 1331 HS0AR 59 26 VU3HPU 59 22 1
QSO: 7000 PH 2005-10-29 1332 HS0AR 59 26 EY8MM 59 17 1
QSO: 7000 PH 2005-10-29 1333 HS0AR 59 26 YC0VH 59 28 1
QSO: 7000 PH 2005-10-29 1338 HS0AR 59 26 HS1NBR 59 26 1
QSO: 14000 PH 2005-10-29 1352 HS0AR 59 26 M6T 59 14 1
QSO: 14000 PH 2005-10-29 1352 HS0AR 59 26 DL0CS 59 14 1
QSO: 14000 PH 2005-10-29 1357 HS0AR 59 26 7Q7RS 59 37 1
QSO: 21000 PH 2005-10-29 1409 HS0AR 59 26 YB1TC 59 28 1
QSO: 14000 PH 2005-10-29 1421 HS0AR 59 26 9V1YC 59 28 1
QSO: 14000 PH 2005-10-29 1421 HS0AR 59 26 OK1TN 59 15 1
QSO: 14000 PH 2005-10-29 1425 HS0AR 59 26 SQ9HZM 59 15 1
QSO: 14000 PH 2005-10-29 1425 HS0AR 59 26 IU2R 59 15 1
QSO: 14000 PH 2005-10-29 1425 HS0AR 59 26 OL7R 59 15 1
QSO: 14000 PH 2005-10-29 1425 HS0AR 59 26 IZ0FKE 59 15 1
QSO: 14000 PH 2005-10-29 1425 HS0AR 59 26 DK5HB 59 14 1
QSO: 14000 PH 2005-10-29 1426 HS0AR 59 26 J49Z 59 20 1
QSO: 14000 PH 2005-10-29 1427 HS0AR 59 26 JA0JHA 59 25 1
QSO: 14000 PH 2005-10-29 1428 HS0AR 59 26 G3B 59 14 1
QSO: 14000 PH 2005-10-29 1429 HS0AR 59 26 OH4MDY 59 15 1
QSO: 14000 PH 2005-10-29 1429 HS0AR 59 26 OH8JT 59 15 1
QSO: 14000 PH 2005-10-29 1429 HS0AR 59 26 DK1MAX 59 14 1
QSO: 14000 PH 2005-10-29 1430 HS0AR 59 26 RN6HI 59 16 1
QSO: 14000 PH 2005-10-29 1430 HS0AR 59 26 VR2UIP 59 24 1
QSO: 14000 PH 2005-10-29 1433 HS0AR 59 26 VR2XLN 59 24 1
QSO: 14000 PH 2005-10-29 1434 HS0AR 59 26 G3RAU 59 14 1
QSO: 14000 PH 2005-10-29 1438 HS0AR 59 26 DL2ARD 59 14 1
QSO: 7000 PH 2005-10-29 1441 HS0AR 59 26 RW4LYL 59 16 1
QSO: 7000 PH 2005-10-29 1448 HS0AR 59 26 OK1RI 59 15 1
QSO: 7000 PH 2005-10-29 1448 HS0AR 59 26 4X1DX 59 20 1
QSO: 7000 PH 2005-10-29 1449 HS0AR 59 26 JA4FHE 59 25 1
QSO: 7000 PH 2005-10-29 1453 HS0AR 59 26 BV0J 59 24 1
QSO: 7000 PH 2005-10-29 1503 HS0AR 59 26 OZ1ADL 59 14 1
QSO: 7000 PH 2005-10-29 1505 HS0AR 59 26 UW2M 59 16 1
QSO: 7000 PH 2005-10-29 1506 HS0AR 59 26 YB0AI 59 28 1
QSO: 7000 PH 2005-10-29 1512 HS0AR 59 26 R3R 59 16 1
QSO: 7000 PH 2005-10-29 1513 HS0AR 59 26 A61AR 59 21 1
QSO: 7000 PH 2005-10-29 1516 HS0AR 59 26 IR7G 59 15 1
QSO: 7000 PH 2005-10-29 1517 HS0AR 59 26 ES5MC 59 15 1
QSO: 7000 PH 2005-10-29 1520 HS0AR 59 26 SM0P 59 14 1
QSO: 7000 PH 2005-10-29 1522 HS0AR 59 26 UA3TCJ 59 16 1
QSO: 14000 PH 2005-10-29 1529 HS0AR 59 26 OK1WCF 59 15 1
QSO: 14000 PH 2005-10-29 1535 HS0AR 59 26 RW4LYL 59 16 1
QSO: 14000 PH 2005-10-29 1538 HS0AR 59 26 DF2KK 59 14 1
QSO: 14000 PH 2005-10-29 1540 HS0AR 59 26 IZ0BVU 59 15 1
QSO: 14000 PH 2005-10-29 1544 HS0AR 59 26 IW5BT 59 15 1
QSO: 14000 PH 2005-10-29 1545 HS0AR 59 26 EA3EYD 59 14 1
QSO: 14000 PH 2005-10-29 1550 HS0AR 59 26 ZS6FX 59 38 1
QSO: 14000 PH 2005-10-29 1551 HS0AR 59 26 JI2ZJS 59 25 1
QSO: 14000 PH 2005-10-29 1552 HS0AR 59 26 JJ0KRD 59 25 1
QSO: 14000 PH 2005-10-29 1552 HS0AR 59 26 IZ1DBY 59 15 1
QSO: 14000 PH 2005-10-29 1554 HS0AR 59 26 YB6LYS 59 28 1
QSO: 14000 PH 2005-10-29 1555 HS0AR 59 26 RK6FS 59 16 1
QSO: 14000 PH 2005-10-29 1559 HS0AR 59 26 RU6FA 59 16 1
QSO: 14000 PH 2005-10-29 1601 HS0AR 59 26 UA9SP 59 16 1
QSO: 14000 PH 2005-10-29 1603 HS0AR 59 26 UT7CL 59 16 1
QSO: 14000 PH 2005-10-29 1610 HS0AR 59 26 UA4PKN 59 16 1
QSO: 14000 PH 2005-10-29 1613 HS0AR 59 26 JF2QNM 59 25 1
QSO: 14000 PH 2005-10-29 1613 HS0AR 59 26 JI3BFC 59 25 1
QSO: 14000 PH 2005-10-29 1615 HS0AR 59 26 YB4IR 59 28 1
QSO: 14000 PH 2005-10-29 1615 HS0AR 59 26 JA1FUI 59 25 1
QSO: 14000 PH 2005-10-29 1616 HS0AR 59 26 JA5BJC 59 25 1
QSO: 14000 PH 2005-10-29 1618 HS0AR 59 26 HS0ZEE 59 26 1
QSO: 14000 PH 2005-10-29 1622 HS0AR 59 26 RT3T 59 16 1
QSO: 14000 PH 2005-10-29 1628 HS0AR 59 26 CT3YA 59 33 1
QSO: 14000 PH 2005-10-29 1633 HS0AR 59 26 ZS1SR 59 38 1
QSO: 14000 PH 2005-10-29 1636 HS0AR 59 26 VR2CIA 59 24 1
QSO: 14000 PH 2005-10-29 1641 HS0AR 59 26 YE1ZAT 59 28 1
QSO: 7000 PH 2005-10-29 1653 HS0AR 59 26 UT7L 59 16 1
QSO: 7000 PH 2005-10-29 1655 HS0AR 59 26 YL7A 59 15 1
QSO: 7000 PH 2005-10-29 1658 HS0AR 59 26 HG6N 59 15 1
QSO: 7000 PH 2005-10-29 1703 HS0AR 59 26 JH4UYB 59 25 1
QSO: 7000 PH 2005-10-29 1706 HS0AR 59 26 YB1AR 59 28 1
QSO: 7000 PH 2005-10-29 1707 HS0AR 59 26 YB7KNV 59 28 1
QSO: 7000 PH 2005-10-29 1708 HS0AR 59 26 JS2LGN 59 25 1
QSO: 7000 PH 2005-10-29 1713 HS0AR 59 26 ES5TV 59 15 1
QSO: 7000 PH 2005-10-29 1715 HS0AR 59 26 AH2R 59 27 1
QSO: 7000 PH 2005-10-29 1717 HS0AR 59 26 RW9USA 59 18 1
QSO: 14000 PH 2005-10-29 1719 HS0AR 59 26 8P1A 59 08 1
QSO: 14000 PH 2005-10-29 1720 HS0AR 59 26 DU1BP 59 27 1
QSO: 14000 PH 2005-10-29 1723 HS0AR 59 26 EA8EA 59 33 1
QSO: 14000 PH 2005-10-29 1724 HS0AR 59 26 DR0W 59 14 1
QSO: 14000 PH 2005-10-29 1727 HS0AR 59 26 WH0V 59 27 1
QSO: 14000 PH 2005-10-29 1730 HS0AR 59 26 5Z4DZ 59 37 1
QSO: 21000 PH 2005-10-29 1740 HS0AR 59 26 PQ7Q 59 11 1
QSO: 21000 PH 2005-10-29 1741 HS0AR 59 26 PP1CZ 59 11 1
QSO: 21000 PH 2005-10-29 1742 HS0AR 59 26 ZP5MAL 59 11 1
QSO: 21000 PH 2005-10-29 1743 HS0AR 59 26 PW2C 59 11 1
QSO: 21000 PH 2005-10-29 1755 HS0AR 59 26 PY1KN 59 11 1
QSO: 21000 PH 2005-10-29 1800 HS0AR 59 26 PY2LTY 59 11 1
QSO: 21000 PH 2005-10-29 1803 HS0AR 59 26 ZX2B 59 11 1
QSO: 14000 PH 2005-10-29 1815 HS0AR 59 26 9G5A 59 35 1
QSO: 7000 PH 2005-10-29 1826 HS0AR 59 26 CN2R 59 33 1
QSO: 7000 PH 2005-10-29 1829 HS0AR 59 26 UU7J 59 16 1
QSO: 7000 PH 2005-10-29 1830 HS0AR 59 26 S50A 59 15 1
QSO: 7000 PH 2005-10-29 1831 HS0AR 59 26 YT7A 59 15 1
QSO: 7000 PH 2005-10-29 1833 HS0AR 59 26 HA80IARU 59 15 1
QSO: 7000 PH 2005-10-29 1834 HS0AR 59 26 OM7M 59 15 1
QSO: 7000 PH 2005-10-29 1838 HS0AR 59 26 YE1ZAT 59 28 1
QSO: 7000 PH 2005-10-29 1843 HS0AR 59 26 SO6X 59 15 1
QSO: 7000 PH 2005-10-29 1846 HS0AR 59 26 JI2KXK 59 25 1
QSO: 7000 PH 2005-10-29 1849 HS0AR 59 26 LY7Z 59 15 1
QSO: 7000 PH 2005-10-29 1854 HS0AR 59 26 OK5W 59 15 1
QSO: 7000 PH 2005-10-29 1854 HS0AR 59 26 9A2EU 59 15 1
QSO: 7000 PH 2005-10-29 1855 HS0AR 59 26 IR4X 59 15 1
QSO: 7000 PH 2005-10-29 1855 HS0AR 59 26 IQ5LV 59 15 1
QSO: 7000 PH 2005-10-29 1856 HS0AR 59 26 OM8A 59 15 1
QSO: 7000 PH 2005-10-29 1856 HS0AR 59 26 UA3MEJ 59 16 1
QSO: 7000 PH 2005-10-29 1857 HS0AR 59 26 SQ6Z 59 15 1
QSO: 7000 PH 2005-10-29 1858 HS0AR 59 26 OE4A 59 15 1
QSO: 7000 PH 2005-10-29 1858 HS0AR 59 26 DL0CS 59 14 1
QSO: 7000 PH 2005-10-29 1903 HS0AR 59 26 RX3MA 59 16 1
QSO: 7000 PH 2005-10-29 1903 HS0AR 59 26 VU2VSD 59 22 1
QSO: 7000 PH 2005-10-29 1906 HS0AR 59 26 S58M 59 15 1
QSO: 7000 PH 2005-10-29 1907 HS0AR 59 26 YR7M 59 20 1
QSO: 7000 PH 2005-10-29 1909 HS0AR 59 26 VK8AV 59 29 1
QSO: 7000 PH 2005-10-29 1910 HS0AR 59 26 YB0KVN 59 28 1
QSO: 7000 PH 2005-10-29 1911 HS0AR 59 26 UT0U 59 16 1
QSO: 7000 PH 2005-10-29 1913 HS0AR 59 26 VK2BPL 59 30 1
QSO: 7000 PH 2005-10-29 1915 HS0AR 59 26 RZ4CWW 59 16 1
QSO: 7000 PH 2005-10-29 1916 HS0AR 59 26 RA3AGN 59 16 1
QSO: 7000 PH 2005-10-29 1916 HS0AR 59 26 RA1ZZ/3 59 16 1
QSO: 7000 PH 2005-10-29 1926 HS0AR 59 26 ZS6JR 59 38 1
QSO: 7000 PH 2005-10-29 1927 HS0AR 59 26 JA5BJC 59 25 1
QSO: 7000 PH 2005-10-29 1932 HS0AR 59 26 RW2F 59 15 1
QSO: 14000 PH 2005-10-29 1958 HS0AR 59 26 PS2T 59 11 1
QSO: 14000 PH 2005-10-29 1959 HS0AR 59 26 PY2NY 59 11 1
QSO: 14000 PH 2005-10-29 2002 HS0AR 59 26 LT1F 59 13 1
QSO: 14000 PH 2005-10-29 2018 HS0AR 59 26 W7WA 59 03 1
QSO: 14000 PH 2005-10-29 2021 HS0AR 59 26 KT1V 59 05 1
QSO: 14000 PH 2005-10-29 2027 HS0AR 59 26 KC1XX 59 05 1
QSO: 14000 PH 2005-10-29 2028 HS0AR 59 26 W3LPL 59 05 1
QSO: 14000 PH 2005-10-29 2029 HS0AR 59 26 K3LR 59 05 1
QSO: 14000 PH 2005-10-29 2032 HS0AR 59 26 N3RS 59 05 1
QSO: 14000 PH 2005-10-29 2042 HS0AR 59 26 W3PP 59 05 1
QSO: 14000 PH 2005-10-29 2047 HS0AR 59 26 WC1M 59 05 1
QSO: 14000 PH 2005-10-29 2049 HS0AR 59 26 VC6R 59 04 1
QSO: 14000 PH 2005-10-29 2052 HS0AR 59 26 K8AZ 59 04 1
QSO: 14000 PH 2005-10-29 2052 HS0AR 59 26 YV4A 59 09 1
QSO: 14000 PH 2005-10-29 2059 HS0AR 59 26 W3BGN 59 05 1
QSO: 14000 PH 2005-10-29 2112 HS0AR 59 26 5U7JB 59 35 1
QSO: 7000 PH 2005-10-29 2123 HS0AR 59 26 JH1AEP 59 25 1
QSO: 7000 PH 2005-10-29 2133 HS0AR 59 26 PT5IW 59 11 1
QSO: 14000 PH 2005-10-30 0100 HS0AR 59 26 DS5FNE 59 25 1
QSO: 14000 PH 2005-10-30 0111 HS0AR 59 26 OE5UAL 59 15 1
QSO: 14000 PH 2005-10-30 0112 HS0AR 59 26 IQ5LV 59 15 1
QSO: 14000 PH 2005-10-30 0114 HS0AR 59 26 US5D 59 16 1
QSO: 14000 PH 2005-10-30 0126 HS0AR 59 26 SX5P 59 20 1
QSO: 14000 PH 2005-10-30 0129 HS0AR 59 26 EX8A 59 17 1
QSO: 14000 PH 2005-10-30 0131 HS0AR 59 26 UP4L 59 17 1
QSO: 14000 PH 2005-10-30 0132 HS0AR 59 26 RK4CYW 59 16 1
QSO: 21000 PH 2005-10-30 0146 HS0AR 59 26 BY4BHP 59 24 1
QSO: 21000 PH 2005-10-30 0150 HS0AR 59 26 DU1BP 59 27 1
QSO: 21000 PH 2005-10-30 0153 HS0AR 59 26 JR1UBR 59 25 1
QSO: 21000 PH 2005-10-30 0153 HS0AR 59 26 JA1BAL 59 25 1
QSO: 21000 PH 2005-10-30 0154 HS0AR 59 26 JO1FWF 59 25 1
QSO: 21000 PH 2005-10-30 0155 HS0AR 59 26 JQ1BNL 59 25 1
QSO: 21000 PH 2005-10-30 0155 HS0AR 59 26 JP1QDH 59 25 1
QSO: 21000 PH 2005-10-30 0156 HS0AR 59 26 JA1JYS 59 25 1
QSO: 21000 PH 2005-10-30 0156 HS0AR 59 26 JE2HCJ 59 25 1
QSO: 21000 PH 2005-10-30 0157 HS0AR 59 26 JN2HYD 59 25 1
QSO: 21000 PH 2005-10-30 0157 HS0AR 59 26 JN1LZS 59 25 1
QSO: 21000 PH 2005-10-30 0158 HS0AR 59 26 JR4CRR/1 59 25 1
QSO: 21000 PH 2005-10-30 0158 HS0AR 59 26 JA8FFD 59 25 1
QSO: 21000 PH 2005-10-30 0159 HS0AR 59 26 JA2GHP 59 25 1
QSO: 21000 PH 2005-10-30 0159 HS0AR 59 26 7N2TNI 59 25 1
QSO: 21000 PH 2005-10-30 0201 HS0AR 59 26 JA1AKR 59 25 1
QSO: 21000 PH 2005-10-30 0202 HS0AR 59 26 JE2DJC 59 25 1
QSO: 21000 PH 2005-10-30 0202 HS0AR 59 26 JH7RTQ 59 25 1
QSO: 21000 PH 2005-10-30 0204 HS0AR 59 26 JA1ACF 59 25 1
QSO: 21000 PH 2005-10-30 0204 HS0AR 59 26 JH1CRF 59 25 1
QSO: 21000 PH 2005-10-30 0205 HS0AR 59 26 JE1JAC 59 25 1
QSO: 21000 PH 2005-10-30 0206 HS0AR 59 26 JA7AMD 59 25 1
QSO: 21000 PH 2005-10-30 0208 HS0AR 59 26 JG0GGI 59 25 1
QSO: 21000 PH 2005-10-30 0208 HS0AR 59 26 JA1MVK 59 25 1
QSO: 21000 PH 2005-10-30 0209 HS0AR 59 26 JS6GIM 59 25 1
QSO: 21000 PH 2005-10-30 0209 HS0AR 59 26 JE1GDY 59 25 1
QSO: 21000 PH 2005-10-30 0209 HS0AR 59 26 JI2QIX 59 25 1
QSO: 21000 PH 2005-10-30 0210 HS0AR 59 26 JE1BJP 59 25 1
QSO: 21000 PH 2005-10-30 0212 HS0AR 59 26 BG6IMN 59 24 1
QSO: 21000 PH 2005-10-30 0212 HS0AR 59 26 JO7CVU 59 25 1
QSO: 21000 PH 2005-10-30 0212 HS0AR 59 26 JA1CP 59 25 1
QSO: 21000 PH 2005-10-30 0213 HS0AR 59 26 JF3BFS 59 25 1
QSO: 21000 PH 2005-10-30 0214 HS0AR 59 26 JA4FGD 59 25 1
QSO: 21000 PH 2005-10-30 0215 HS0AR 59 26 JL3TEM 59 25 1
QSO: 21000 PH 2005-10-30 0215 HS0AR 59 26 JA8RUU 59 25 1
QSO: 21000 PH 2005-10-30 0216 HS0AR 59 26 JA7QOU 59 25 1
QSO: 21000 PH 2005-10-30 0216 HS0AR 59 26 JA4XY 59 25 1
QSO: 21000 PH 2005-10-30 0217 HS0AR 59 26 JO7INF 59 25 1
QSO: 21000 PH 2005-10-30 0217 HS0AR 59 26 UA9YE 59 18 1
QSO: 21000 PH 2005-10-30 0218 HS0AR 59 26 JH3JUB 59 25 1
QSO: 21000 PH 2005-10-30 0218 HS0AR 59 26 JA7LMZ 59 25 1
QSO: 21000 PH 2005-10-30 0219 HS0AR 59 26 JG1VVU 59 25 1
QSO: 21000 PH 2005-10-30 0220 HS0AR 59 26 JK1NIA 59 25 1
QSO: 21000 PH 2005-10-30 0222 HS0AR 59 26 JA1YVT 59 25 1
QSO: 21000 PH 2005-10-30 0222 HS0AR 59 26 JF1RPZ 59 25 1
QSO: 21000 PH 2005-10-30 0222 HS0AR 59 26 JR1SGU 59 25 1
QSO: 21000 PH 2005-10-30 0224 HS0AR 59 26 JR1BYO 59 25 1
QSO: 21000 PH 2005-10-30 0226 HS0AR 59 26 BD4ALC 59 24 1
QSO: 21000 PH 2005-10-30 0226 HS0AR 59 26 HS0ZGL 59 26 1
QSO: 21000 PH 2005-10-30 0227 HS0AR 59 26 JR6RHF 59 25 1
QSO: 21000 PH 2005-10-30 0230 HS0AR 59 26 JA1IST 59 25 1
QSO: 21000 PH 2005-10-30 0231 HS0AR 59 26 JA9BJS 59 25 1
QSO: 21000 PH 2005-10-30 0237 HS0AR 59 26 JR6VDU 59 25 1
QSO: 28000 PH 2005-10-30 0238 HS0AR 59 26 PY2CX 59 11 1
QSO: 28000 PH 2005-10-30 0240 HS0AR 59 26 KH6/N0CO 59 31 1
QSO: 28000 PH 2005-10-30 0241 HS0AR 59 26 PY2SBY 59 11 1
QSO: 28000 PH 2005-10-30 0242 HS0AR 59 26 JA6WJL 59 25 1
QSO: 28000 PH 2005-10-30 0242 HS0AR 59 26 NH6T 59 31 1
QSO: 28000 PH 2005-10-30 0246 HS0AR 59 26 PY2DY 59 11 1
QSO: 28000 PH 2005-10-30 0246 HS0AR 59 26 DS2CYI 59 25 1
QSO: 28000 PH 2005-10-30 0251 HS0AR 59 26 RW0CF 59 19 1
QSO: 28000 PH 2005-10-30 0253 HS0AR 59 26 JA8DNV 59 25 1
QSO: 21000 PH 2005-10-30 0307 HS0AR 59 26 ZL3TE 59 32 1
QSO: 21000 PH 2005-10-30 0314 HS0AR 59 26 JA3PYC 59 25 1
QSO: 21000 PH 2005-10-30 0315 HS0AR 59 26 JG8FWH 59 25 1
QSO: 21000 PH 2005-10-30 0318 HS0AR 59 26 DS2KGJ 59 25 1
QSO: 21000 PH 2005-10-30 0318 HS0AR 59 26 AH6NF 59 31 1
QSO: 21000 PH 2005-10-30 0318 HS0AR 59 26 JA1GLE 59 25 1
QSO: 21000 PH 2005-10-30 0319 HS0AR 59 26 JH1WJR 59 25 1
QSO: 21000 PH 2005-10-30 0320 HS0AR 59 26 UN7PBY 59 17 1
QSO: 21000 PH 2005-10-30 0321 HS0AR 59 26 NH7FY 59 31 1
QSO: 21000 PH 2005-10-30 0322 HS0AR 59 26 UA0AV 59 18 1
QSO: 21000 PH 2005-10-30 0322 HS0AR 59 26 JM1RXE 59 25 1
QSO: 21000 PH 2005-10-30 0323 HS0AR 59 26 JG3FWI 59 25 1
QSO: 21000 PH 2005-10-30 0324 HS0AR 59 26 XU7TAS 59 26 1
QSO: 21000 PH 2005-10-30 0328 HS0AR 59 26 UA9CBN 59 17 1
QSO: 21000 PH 2005-10-30 0330 HS0AR 59 26 BU2AP 59 24 1
QSO: 21000 PH 2005-10-30 0331 HS0AR 59 26 RW0LIA 59 19 1
QSO: 21000 PH 2005-10-30 0331 HS0AR 59 26 RW9RA 59 17 1
QSO: 21000 PH 2005-10-30 0332 HS0AR 59 26 RA0CAH 59 19 1
QSO: 21000 PH 2005-10-30 0341 HS0AR 59 26 E21CJN 59 26 1
QSO: 21000 PH 2005-10-30 0342 HS0AR 59 26 JH8HHH 59 25 1
QSO: 21000 PH 2005-10-30 0344 HS0AR 59 26 JI2FOP 59 25 1
QSO: 21000 PH 2005-10-30 0345 HS0AR 59 26 JA1IVY 59 25 1
QSO: 21000 PH 2005-10-30 0346 HS0AR 59 26 JL1MWI 59 25 1
QSO: 21000 PH 2005-10-30 0348 HS0AR 59 26 RU9CM 59 17 1
QSO: 21000 PH 2005-10-30 0349 HS0AR 59 26 JA9SCB/1 59 25 1
QSO: 21000 PH 2005-10-30 0350 HS0AR 59 26 JE1TSD 59 25 1
QSO: 21000 PH 2005-10-30 0351 HS0AR 59 26 UA9CMQ 59 17 1
QSO: 21000 PH 2005-10-30 0354 HS0AR 59 26 UA9UCK 59 18 1
QSO: 21000 PH 2005-10-30 0355 HS0AR 59 26 RW9FW 59 17 1
QSO: 21000 PH 2005-10-30 0408 HS0AR 59 26 VK4WR 59 30 1
QSO: 21000 PH 2005-10-30 0409 HS0AR 59 26 AH7C 59 31 1
QSO: 21000 PH 2005-10-30 0411 HS0AR 59 26 DT0HF 59 25 1
QSO: 21000 PH 2005-10-30 0413 HS0AR 59 26 AH2R 59 27 1
QSO: 14000 PH 2005-10-30 0418 HS0AR 59 26 AH7C 59 31 1
QSO: 14000 PH 2005-10-30 0421 HS0AR 59 26 BD4SUG 59 24 1
QSO: 14000 PH 2005-10-30 0425 HS0AR 59 26 JA3YBK 59 25 1
QSO: 21000 PH 2005-10-30 0434 HS0AR 59 26 JL3CRS 59 25 1
QSO: 21000 PH 2005-10-30 0435 HS0AR 59 26 JR3AAZ 59 25 1
QSO: 21000 PH 2005-10-30 0436 HS0AR 59 26 JA2KPW 59 25 1
QSO: 21000 PH 2005-10-30 0436 HS0AR 59 26 BV0J 59 24 1
QSO: 21000 PH 2005-10-30 0436 HS0AR 59 26 RX0QA 59 19 1
QSO: 21000 PH 2005-10-30 0438 HS0AR 59 26 RK9JWV 59 17 1
QSO: 21000 PH 2005-10-30 0438 HS0AR 59 26 JA0UMV 59 25 1
QSO: 21000 PH 2005-10-30 0439 HS0AR 59 26 JA5SUD 59 25 1
QSO: 21000 PH 2005-10-30 0448 HS0AR 59 26 FK8HN 59 32 1
QSO: 21000 PH 2005-10-30 0450 HS0AR 59 26 UA0MFB 59 17 1
QSO: 21000 PH 2005-10-30 0451 HS0AR 59 26 JR1FBX 59 25 1
QSO: 21000 PH 2005-10-30 0452 HS0AR 59 26 UA9CLB 59 17 1
QSO: 21000 PH 2005-10-30 0456 HS0AR 59 26 RN3QO 59 16 1
QSO: 28000 PH 2005-10-30 0501 HS0AR 59 26 VK6ANC 59 29 1
QSO: 28000 PH 2005-10-30 0507 HS0AR 59 26 JH9VJF 59 25 1
QSO: 28000 PH 2005-10-30 0509 HS0AR 59 26 JA7BMT 59 25 1
QSO: 28000 PH 2005-10-30 0513 HS0AR 59 26 RU0SN 59 18 1
QSO: 28000 PH 2005-10-30 0514 HS0AR 59 26 HL5BLF 59 25 1
QSO: 28000 PH 2005-10-30 0515 HS0AR 59 26 JA1XZF 59 25 1
QSO: 21000 PH 2005-10-30 0530 HS0AR 59 26 UA1AKJ 59 16 1
QSO: 21000 PH 2005-10-30 0531 HS0AR 59 26 EX8O 59 17 1
QSO: 21000 PH 2005-10-30 0532 HS0AR 59 26 UT7L 59 16 1
QSO: 21000 PH 2005-10-30 0535 HS0AR 59 26 UA3BM 59 16 1
QSO: 21000 PH 2005-10-30 0538 HS0AR 59 26 RK9DR 59 17 1
QSO: 28000 PH 2005-10-30 0544 HS0AR 59 26 HS0T 59 26 1
QSO: 28000 PH 2005-10-30 0548 HS0AR 59 26 RN9RZ 59 17 1
QSO: 28000 PH 2005-10-30 0548 HS0AR 59 26 RZ9SWR 59 17 1
QSO: 28000 PH 2005-10-30 0549 HS0AR 59 26 UT0U 59 16 1
QSO: 28000 PH 2005-10-30 0550 HS0AR 59 26 UR9MC 59 16 1
QSO: 28000 PH 2005-10-30 0554 HS0AR 59 26 UA4CC 59 16 1
