START-OF-LOG: 2.0
CREATED-BY: N3FJP's CQ World Wide Log 2.4
CONTEST: CQ-WW-SSB
CALLSIGN: K9DXR
CATEGORY: SINGLE-OP ALL QRP
CLAIMED-SCORE: 1006572
OPERATORS: K9DXR
CLUB: Metro DX Club
NAME: Russell Hibma
SOAPBOX: What a test! Running only 4.5 watts!!
SOAPBOX: Only planned to look for new ones but got hooked
QSO: 21000 PH 2005-10-30 2108 K9DXR         59  4      AL7FD         59  01      
QSO: 21000 PH 2005-10-30 2109 K9DXR         59  4      VK4WR         59  30      
QSO: 21000 PH 2005-10-30 2113 K9DXR         59  4      VK4EJ         59  30      
QSO:  7000 PH 2005-10-30 2135 K9DXR         59  4      VY2LI         59  05      
QSO:  7000 PH 2005-10-30 2136 K9DXR         59  4      PX8C          59  11      
QSO:  7000 PH 2005-10-30 2136 K9DXR         59  4      TM2Y          59  14      
QSO:  7000 PH 2005-10-30 2136 K9DXR         59  4      RF4RD         59  16      
QSO:  7000 PH 2005-10-30 2137 K9DXR         59  4      IR7G          59  15      
QSO:  7000 PH 2005-10-30 2138 K9DXR         59  4      IS0/DL3EW     59  15      
QSO:  7000 PH 2005-10-30 2138 K9DXR         59  4      S58M          59  15      
QSO:  7000 PH 2005-10-30 2138 K9DXR         59  4      LZ9W          59  20      
QSO:  7000 PH 2005-10-30 2139 K9DXR         59  4      VA3SW         59  04      
QSO:  7000 PH 2005-10-30 2139 K9DXR         59  4      VE3NE         59  04      
QSO:  3500 PH 2005-10-30 2140 K9DXR         59  4      DQ0Q          59  14      
QSO:  3500 PH 2005-10-30 2140 K9DXR         59  4      PA0GMW        59  14      
QSO:  3500 PH 2005-10-30 2140 K9DXR         59  4      ER1Q          59  16      
QSO:  3500 PH 2005-10-30 2140 K9DXR         59  4      YT0T          59  15      
QSO:  3500 PH 2005-10-30 2140 K9DXR         59  4      IR4M          59  15      
QSO:  3500 PH 2005-10-30 2141 K9DXR         59  4      YT9X          59  15      
QSO:  3500 PH 2005-10-30 2141 K9DXR         59  4      VE3RM         59  04      
QSO:  3500 PH 2005-10-30 2141 K9DXR         59  4      9A7A          59  15      
QSO:  3500 PH 2005-10-30 2141 K9DXR         59  4      OK2RZ         59  15      
QSO: 21000 PH 2005-10-30 2143 K9DXR         59  4      VK2KPP        59  30      
QSO: 21000 PH 2005-10-30 2143 K9DXR         59  4      XE1FK         59  06      
QSO: 21000 PH 2005-10-30 2143 K9DXR         59  4      LT1F          59  13      
QSO: 21000 PH 2005-10-30 2144 K9DXR         59  4      ZP8VAO        59  11      
QSO: 21000 PH 2005-10-30 2144 K9DXR         59  4      JF1OPL        59  25      
QSO: 21000 PH 2005-10-30 2144 K9DXR         59  4      ZP0R          59  11      
QSO: 21000 PH 2005-10-30 2144 K9DXR         59  4      JA7YAK        59  25      
QSO: 21000 PH 2005-10-30 2146 K9DXR         59  4      JI6UNR        59  25      
QSO: 21000 PH 2005-10-30 2147 K9DXR         59  4      JH7XMO        59  25      
QSO: 21000 PH 2005-10-30 2147 K9DXR         59  4      JR1MQT        59  25      
QSO: 21000 PH 2005-10-30 2147 K9DXR         59  4      PY2IQ         59  11      
QSO: 21000 PH 2005-10-30 2149 K9DXR         59  4      JF1SQC        59  25      
QSO: 21000 PH 2005-10-30 2151 K9DXR         59  4      JE6JEH        59  25      
QSO:  7000 PH 2005-10-30 2153 K9DXR         59  4      OK5W          59  15      
QSO: 14000 PH 2005-10-30 2154 K9DXR         59  4      VK9XD         59  29      
QSO: 14000 PH 2005-10-30 2156 K9DXR         59  4      LQ5H          59  13      
QSO: 14000 PH 2005-10-30 2157 K9DXR         59  4      SM5R          59  14      
QSO: 14000 PH 2005-10-30 2157 K9DXR         59  4      LU8YE         59  13      
QSO: 14000 PH 2005-10-30 2158 K9DXR         59  4      V47KP         59  08      
QSO: 14000 PH 2005-10-30 2159 K9DXR         59  4      8P1A          59  08      
QSO: 14000 PH 2005-10-30 2159 K9DXR         59  4      FY5KE         59  09      
QSO: 14000 PH 2005-10-30 2159 K9DXR         59  4      YV4A          59  09      
QSO: 14000 PH 2005-10-30 2159 K9DXR         59  4      VP5T          59  08      
QSO: 14000 PH 2005-10-30 2200 K9DXR         59  4      JH3DHP        59  25      
QSO: 14000 PH 2005-10-30 2200 K9DXR         59  4      LU1HLH        59  13      
QSO: 14000 PH 2005-10-30 2200 K9DXR         59  4      VA3SK         59  04      
QSO:  7000 PH 2005-10-30 2201 K9DXR         59  4      3V5A          59  33      
QSO: 21000 PH 2005-10-30 2201 K9DXR         59  4      BY1PK         59  23      
QSO: 21000 PH 2005-10-30 2202 K9DXR         59  4      W7ZR          59  03      
QSO:  7000 PH 2005-10-30 2203 K9DXR         59  4      EA6BH         59  14      
QSO: 14000 PH 2005-10-30 2203 K9DXR         59  4      VR2EMT        59  24      
QSO: 14000 PH 2005-10-30 2204 K9DXR         59  4      YB2DX         59  28      
QSO: 21000 PH 2005-10-30 2206 K9DXR         59  4      DU3ZQR        59  27      
QSO: 21000 PH 2005-10-30 2207 K9DXR         59  4      PY2RDX        59  11      
QSO: 21000 PH 2005-10-30 2208 K9DXR         59  4      XE1CWJ        59  06      
QSO: 21000 PH 2005-10-30 2208 K9DXR         59  4      HL1ASW        59  25      
QSO: 21000 PH 2005-10-30 2209 K9DXR         59  4      JH3DRS        59  25      
QSO: 21000 PH 2005-10-30 2209 K9DXR         59  4      JA7JIT        59  25      
QSO: 21000 PH 2005-10-30 2210 K9DXR         59  4      DU5RE         59  27      
QSO: 21000 PH 2005-10-30 2210 K9DXR         59  4      JH5RET        59  25      
QSO: 21000 PH 2005-10-30 2210 K9DXR         59  4      XE1KQ         59  06      
QSO: 21000 PH 2005-10-30 2211 K9DXR         59  4      JA1YTH        59  25      
QSO: 21000 PH 2005-10-30 2211 K9DXR         59  4      HL3ASD        59  25      
QSO: 21000 PH 2005-10-30 2211 K9DXR         59  4      9M8YY         59  28      
QSO: 21000 PH 2005-10-30 2212 K9DXR         59  4      JA5KRR        59  25      
QSO:  7000 PH 2005-10-30 2213 K9DXR         59  4      F5KHM         59  14      
QSO:  7000 PH 2005-10-30 2213 K9DXR         59  4      YZ1E          59  15      
QSO:  7000 PH 2005-10-30 2214 K9DXR         59  4      SP4Z          59  15      
QSO:  7000 PH 2005-10-30 2214 K9DXR         59  4      CT3YA         59  33      
QSO:  7000 PH 2005-10-30 2214 K9DXR         59  4      DJ4PT         59  14      
QSO:  7000 PH 2005-10-30 2214 K9DXR         59  4      S50A          59  15      
QSO:  7000 PH 2005-10-30 2214 K9DXR         59  4      DR5N          59  14      
QSO:  7000 PH 2005-10-30 2216 K9DXR         59  4      VP9I          59  05      
QSO:  7000 PH 2005-10-30 2216 K9DXR         59  4      VP9DX         59  05      
QSO:  7000 PH 2005-10-30 2217 K9DXR         59  4      DL5AWI        59  14      
QSO:  7000 PH 2005-10-30 2218 K9DXR         59  4      IW3IE         59  15      
QSO:  7000 PH 2005-10-30 2218 K9DXR         59  4      F5VJK         59  14      
QSO:  7000 PH 2005-10-30 2218 K9DXR         59  4      RU1A          59  16      
QSO:  7000 PH 2005-10-30 2218 K9DXR         59  4      F6KHM         59  14      
QSO:  7000 PH 2005-10-30 2219 K9DXR         59  4      T94DO         59  15      
QSO:  7000 PH 2005-10-30 2220 K9DXR         59  4      DQ0Q          59  14      
QSO:  3500 PH 2005-10-30 2221 K9DXR         59  4      DF0CG         59  14      
QSO:  3500 PH 2005-10-30 2221 K9DXR         59  4      VA2ZP         59  02      
QSO:  3500 PH 2005-10-30 2221 K9DXR         59  4      YU7AU         59  15      
QSO:  3500 PH 2005-10-30 2221 K9DXR         59  4      G3WXX         59  14      
QSO:  3500 PH 2005-10-30 2221 K9DXR         59  4      OT5A          59  14      
QSO:  3500 PH 2005-10-30 2221 K9DXR         59  4      RW4PL         59  16      
QSO:  3500 PH 2005-10-30 2222 K9DXR         59  4      HA80IARU      59  15      
QSO:  3500 PH 2005-10-30 2222 K9DXR         59  4      SM0W          59  14      
QSO:  3500 PH 2005-10-30 2222 K9DXR         59  4      YU4A          59  15      
QSO:  3500 PH 2005-10-30 2222 K9DXR         59  4      LZ9A          59  20      
QSO:  3500 PH 2005-10-30 2222 K9DXR         59  4      9A6A          59  15      
QSO:  3500 PH 2005-10-30 2223 K9DXR         59  4      SP8BRQ        59  15      
QSO:  3500 PH 2005-10-30 2223 K9DXR         59  4      SN3A          59  15      
QSO:  3500 PH 2005-10-30 2223 K9DXR         59  4      ZL2AL         59  32      
QSO:  7000 PH 2005-10-30 2224 K9DXR         59  4      VE3RM         59  04      
QSO:  7000 PH 2005-10-30 2225 K9DXR         59  4      YT7A          59  15      
END-OF-LOG:
