START-OF-LOG: 3.0
CALLSIGN: ZS2EZ
CLUB:
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 527000
OPERATORS: ZS2EZ
SOAPBOX: What a surprise! 15m wide open both days, 20m jam-packed for 100kHz...
QSO: 21106 RY 2009-09-27 1459 ZS2EZ         599 38 DX  DL2LMS        599 14 DX
QSO: 21106 RY 2009-09-27 1500 ZS2EZ         599 38 DX  K9NU          599 04 IL
QSO: 21106 RY 2009-09-27 1501 ZS2EZ         599 38 DX  K7MTR         599 03 AZ
QSO: 21106 RY 2009-09-27 1502 ZS2EZ         599 38 DX  PU5AAD        599 11 DX
QSO: 21106 RY 2009-09-27 1503 ZS2EZ         599 38 DX  W8TOM         599 04 MI
QSO: 21106 RY 2009-09-27 1504 ZS2EZ         599 38 DX  N4WW          599 05 FL
QSO: 21106 RY 2009-09-27 1504 ZS2EZ         599 38 DX  W2LE          599 05 NJ
QSO: 21106 RY 2009-09-27 1507 ZS2EZ         599 38 DX  IK1SPR        599 15 DX
QSO: 21106 RY 2009-09-27 1508 ZS2EZ         599 38 DX  IK0TWN        599 15 DX
QSO: 21106 RY 2009-09-27 1508 ZS2EZ         599 38 DX  ER3MM         599 16 DX
QSO: 21106 RY 2009-09-27 1509 ZS2EZ         599 38 DX  G0VXE         599 14 DX
QSO: 21106 RY 2009-09-27 1511 ZS2EZ         599 38 DX  WA2HMM        599 05 NY
QSO: 21106 RY 2009-09-27 1512 ZS2EZ         599 38 DX  M0VIE         599 14 DX
QSO: 21106 RY 2009-09-27 1513 ZS2EZ         599 38 DX  EA1ACP        599 14 DX
QSO: 21106 RY 2009-09-27 1513 ZS2EZ         599 38 DX  KE3D          599 04 TX
QSO: 21106 RY 2009-09-27 1514 ZS2EZ         599 38 DX  DL5KUD        599 14 DX
QSO: 21106 RY 2009-09-27 1515 ZS2EZ         599 38 DX  N2BJ          599 04 IL
QSO: 21106 RY 2009-09-27 1516 ZS2EZ         599 38 DX  DK6CQ         599 14 DX
QSO: 21106 RY 2009-09-27 1517 ZS2EZ         599 38 DX  DR09ANT       599 14 DX
QSO: 21106 RY 2009-09-27 1520 ZS2EZ         599 38 DX  K7CMR         599 03 AZ
QSO: 21106 RY 2009-09-27 1521 ZS2EZ         599 38 DX  CX7TT         599 13 DX
QSO: 21106 RY 2009-09-27 1521 ZS2EZ         599 38 DX  LU9DTC        599 13 DX
QSO: 21106 RY 2009-09-27 1522 ZS2EZ         599 38 DX  KA2KON        599 05 NH
QSO: 21106 RY 2009-09-27 1523 ZS2EZ         599 38 DX  HA3OU         599 15 DX
QSO: 21106 RY 2009-09-27 1523 ZS2EZ         599 38 DX  M0DXR         599 14 DX
QSO: 21106 RY 2009-09-27 1524 ZS2EZ         599 38 DX  KQ8M          599 04 OH
QSO: 21106 RY 2009-09-27 1524 ZS2EZ         599 38 DX  N6AR          599 05 FL
QSO: 21106 RY 2009-09-27 1525 ZS2EZ         599 38 DX  DL9IU         599 14 DX
QSO: 21106 RY 2009-09-27 1525 ZS2EZ         599 38 DX  DL1MAJ        599 14 DX
QSO: 21106 RY 2009-09-27 1526 ZS2EZ         599 38 DX  W8DX          599 03 CA
QSO: 21106 RY 2009-09-27 1527 ZS2EZ         599 38 DX  DD5M          599 14 DX
QSO: 21106 RY 2009-09-27 1528 ZS2EZ         599 38 DX  SP2GUV        599 15 DX
QSO: 21106 RY 2009-09-27 1529 ZS2EZ         599 38 DX  KK5OQ         599 04 MS
QSO: 21106 RY 2009-09-27 1530 ZS2EZ         599 38 DX  DL3G          599 14 DX
QSO: 21106 RY 2009-09-27 1531 ZS2EZ         599 38 DX  W2/CT1FMX     599 05 NY
QSO: 21106 RY 2009-09-27 1533 ZS2EZ         599 38 DX  WD4HIM        599 05 FL
QSO: 21106 RY 2009-09-27 1533 ZS2EZ         599 38 DX  WA1EHK        599 05 CT
QSO: 21106 RY 2009-09-27 1534 ZS2EZ         599 38 DX  DM2RG         599 14 DX
QSO: 21106 RY 2009-09-27 1535 ZS2EZ         599 38 DX  IW4EGX        599 15 DX
QSO: 21106 RY 2009-09-27 1535 ZS2EZ         599 38 DX  HB9BTI        599 14 DX
QSO: 21106 RY 2009-09-27 1536 ZS2EZ         599 38 DX  DJ0MCH        599 14 DX
QSO: 21106 RY 2009-09-27 1536 ZS2EZ         599 38 DX  NA5G          599 04 LA
QSO: 21106 RY 2009-09-27 1537 ZS2EZ         599 38 DX  G0MTN         599 14 DX
QSO: 21106 RY 2009-09-27 1540 ZS2EZ         599 38 DX  F5CQ          599 14 DX
QSO: 21106 RY 2009-09-27 1541 ZS2EZ         599 38 DX  K1LPS         599 05 VT
QSO: 21106 RY 2009-09-27 1542 ZS2EZ         599 38 DX  EA1EWC        599 14 DX
QSO: 21106 RY 2009-09-27 1543 ZS2EZ         599 38 DX  HB9TWU        599 14 DX
QSO: 21106 RY 2009-09-27 1544 ZS2EZ         599 38 DX  WY0V          599 04 IA
QSO: 21106 RY 2009-09-27 1544 ZS2EZ         599 38 DX  W9KQD         599 04 IN
QSO: 21106 RY 2009-09-27 1545 ZS2EZ         599 38 DX  PI4W          599 14 DX
QSO: 21106 RY 2009-09-27 1546 ZS2EZ         599 38 DX  VE3DZ         599 04 ON
QSO: 21106 RY 2009-09-27 1547 ZS2EZ         599 38 DX  IT9JOF        599 15 DX
QSO: 21106 RY 2009-09-27 1547 ZS2EZ         599 38 DX  HB9TMW        599 14 DX
QSO: 21106 RY 2009-09-27 1548 ZS2EZ         599 38 DX  I2SVA         599 15 DX
QSO: 21106 RY 2009-09-27 1549 ZS2EZ         599 38 DX  ON3LBS        599 14 DX
QSO: 21106 RY 2009-09-27 1549 ZS2EZ         599 38 DX  N4DW          599 04 TN
QSO: 21106 RY 2009-09-27 1550 ZS2EZ         599 38 DX  SP2EXE        599 15 DX
QSO: 21106 RY 2009-09-27 1551 ZS2EZ         599 38 DX  W1NG          599 05 CT
QSO: 21106 RY 2009-09-27 1552 ZS2EZ         599 38 DX  DL7UMK        599 14 DX
QSO: 21106 RY 2009-09-27 1552 ZS2EZ         599 38 DX  WB9CIF        599 04 IN
QSO: 21106 RY 2009-09-27 1553 ZS2EZ         599 38 DX  DL2FK         599 14 DX
QSO: 21106 RY 2009-09-27 1554 ZS2EZ         599 38 DX  I3KAN         599 15 DX
QSO: 21106 RY 2009-09-27 1554 ZS2EZ         599 38 DX  G3YBY         599 14 DX
QSO: 21106 RY 2009-09-27 1555 ZS2EZ         599 38 DX  WB8TLI        599 04 OH
QSO: 21106 RY 2009-09-27 1555 ZS2EZ         599 38 DX  DL1HTY        599 14 DX
QSO: 21106 RY 2009-09-27 1556 ZS2EZ         599 38 DX  DL8NBE        599 14 DX
QSO: 21106 RY 2009-09-27 1557 ZS2EZ         599 38 DX  PT9PA         599 11 DX
QSO: 21106 RY 2009-09-27 1558 ZS2EZ         599 38 DX  DR5N          599 14 DX
QSO: 21106 RY 2009-09-27 1559 ZS2EZ         599 38 DX  OE1MCU        599 15 DX
QSO: 21106 RY 2009-09-27 1559 ZS2EZ         599 38 DX  IK3IUE        599 15 DX
QSO: 21106 RY 2009-09-27 1601 ZS2EZ         599 38 DX  K4ADR         599 05 FL
QSO: 21106 RY 2009-09-27 1602 ZS2EZ         599 38 DX  N6PE          599 03 CA
QSO: 21106 RY 2009-09-27 1602 ZS2EZ         599 38 DX  N4ST          599 05 VA
QSO: 21106 RY 2009-09-27 1603 ZS2EZ         599 38 DX  W6HGF         599 05 VA
QSO: 21106 RY 2009-09-27 1604 ZS2EZ         599 38 DX  W9ILY         599 04 IL
QSO: 21106 RY 2009-09-27 1605 ZS2EZ         599 38 DX  DL1NEO        599 14 DX
QSO: 21106 RY 2009-09-27 1605 ZS2EZ         599 38 DX  WA1Z          599 05 NH
QSO: 21106 RY 2009-09-27 1606 ZS2EZ         599 38 DX  KB4GYT        599 05 SC
QSO: 21106 RY 2009-09-27 1607 ZS2EZ         599 38 DX  AB4SF         599 05 VA
QSO: 21106 RY 2009-09-27 1608 ZS2EZ         599 38 DX  IK5FKF        599 15 DX
QSO: 21106 RY 2009-09-27 1608 ZS2EZ         599 38 DX  OZ1AXG        599 14 DX
QSO: 21106 RY 2009-09-27 1609 ZS2EZ         599 38 DX  WA6TLA        599 03 CA
QSO: 21106 RY 2009-09-27 1610 ZS2EZ         599 38 DX  K5AUP         599 05 FL
QSO: 21106 RY 2009-09-27 1610 ZS2EZ         599 38 DX  XE1MM         599 06 DX
QSO: 21106 RY 2009-09-27 1611 ZS2EZ         599 38 DX  DL1AKL        599 14 DX
QSO: 21106 RY 2009-09-27 1615 ZS2EZ         599 38 DX  N4NTQ         599 04 KY
QSO: 21106 RY 2009-09-27 1616 ZS2EZ         599 38 DX  XE1R          599 06 DX
QSO: 21106 RY 2009-09-27 1618 ZS2EZ         599 38 DX  IK6IKJ        599 15 DX
QSO: 21106 RY 2009-09-27 1619 ZS2EZ         599 38 DX  W0JPL         599 04 MO
QSO: 21106 RY 2009-09-27 1619 ZS2EZ         599 38 DX  J39BS         599 08 DX
QSO: 21106 RY 2009-09-27 1620 ZS2EZ         599 38 DX  DJ9FG         599 14 DX
QSO: 21106 RY 2009-09-27 1621 ZS2EZ         599 38 DX  I4KMN         599 15 DX
QSO: 21106 RY 2009-09-27 1622 ZS2EZ         599 38 DX  W4DR          599 05 VA
QSO: 21106 RY 2009-09-27 1622 ZS2EZ         599 38 DX  W9IU          599 04 IN
QSO: 21106 RY 2009-09-27 1623 ZS2EZ         599 38 DX  VE3EJ         599 04 ON
QSO: 21106 RY 2009-09-27 1623 ZS2EZ         599 38 DX  VE2SB         599 05 QC
QSO: 21106 RY 2009-09-27 1624 ZS2EZ         599 38 DX  AG4W          599 04 AL
QSO: 21106 RY 2009-09-27 1624 ZS2EZ         599 38 DX  KY5R          599 04 AL
QSO: 21106 RY 2009-09-27 1625 ZS2EZ         599 38 DX  KE0L          599 04 MN
QSO: 21106 RY 2009-09-27 1627 ZS2EZ         599 38 DX  PA1T          599 14 DX
QSO: 21106 RY 2009-09-27 1627 ZS2EZ         599 38 DX  P49X          599 09 DX
QSO: 21106 RY 2009-09-27 1628 ZS2EZ         599 38 DX  W3AG          599 05 PA
QSO: 21106 RY 2009-09-27 1629 ZS2EZ         599 38 DX  EA1CJF        599 14 DX
QSO: 21106 RY 2009-09-27 1630 ZS2EZ         599 38 DX  NA9J          599 04 WI
QSO: 21106 RY 2009-09-27 1631 ZS2EZ         599 38 DX  KA9MOM        599 04 IL
QSO: 21106 RY 2009-09-27 1633 ZS2EZ         599 38 DX  K0BX          599 04 MO
QSO: 21106 RY 2009-09-27 1633 ZS2EZ         599 38 DX  W9RSR         599 04 IN
QSO: 21106 RY 2009-09-27 1634 ZS2EZ         599 38 DX  W2HDI         599 05 VT
QSO: 21106 RY 2009-09-27 1635 ZS2EZ         599 38 DX  N2QT          599 05 VA
QSO: 21106 RY 2009-09-27 1636 ZS2EZ         599 38 DX  KA9OKH        599 04 IN
QSO: 21106 RY 2009-09-27 1636 ZS2EZ         599 38 DX  W4UM          599 05 FL
QSO: 21100 RY 2009-09-27 1640 ZS2EZ         599 38 DX  WA5ZUP        599 04 NM
QSO: 21106 RY 2009-09-27 1646 ZS2EZ         599 38 DX  VE3SSV        599 04 ON
QSO: 14113 RY 2009-09-27 1708 ZS2EZ         599 38 DX  SY1RY         599 20 DX
QSO: 14144 RY 2009-09-27 1714 ZS2EZ         599 38 DX  VE6WQ         599 04 AB
QSO: 14143 RY 2009-09-27 1725 ZS2EZ         599 38 DX  IQ5FI         599 15 DX
QSO: 14143 RY 2009-09-27 1726 ZS2EZ         599 38 DX  IZ2JPN        599 15 DX
QSO: 14143 RY 2009-09-27 1729 ZS2EZ         599 38 DX  DJ0MCZ        599 14 DX
QSO: 14143 RY 2009-09-27 1730 ZS2EZ         599 38 DX  DF0FFH        599 14 DX
QSO: 14143 RY 2009-09-27 1730 ZS2EZ         599 38 DX  DJ0MCH        599 14 DX
QSO: 14143 RY 2009-09-27 1732 ZS2EZ         599 38 DX  DL4FAP        599 14 DX
QSO: 14143 RY 2009-09-27 1735 ZS2EZ         599 38 DX  IK8NIJ        599 15 DX
QSO: 14143 RY 2009-09-27 1736 ZS2EZ         599 38 DX  IK6VXO        599 15 DX
QSO: 14143 RY 2009-09-27 1738 ZS2EZ         599 38 DX  IK2GWH        599 15 DX
QSO: 14143 RY 2009-09-27 1738 ZS2EZ         599 38 DX  DL4CF         599 14 DX
QSO: 14143 RY 2009-09-27 1739 ZS2EZ         599 38 DX  GA0NBM        599 14 DX
QSO: 14143 RY 2009-09-27 1739 ZS2EZ         599 38 DX  RZ1OM         599 16 DX
QSO: 14143 RY 2009-09-27 1740 ZS2EZ         599 38 DX  CR3L          599 33 DX
QSO: 14143 RY 2009-09-27 1740 ZS2EZ         599 38 DX  LZ8E          599 20 DX
QSO: 14143 RY 2009-09-27 1741 ZS2EZ         599 38 DX  KA2KON        599 05 NH
QSO: 14143 RY 2009-09-27 1742 ZS2EZ         599 38 DX  DK3GI         599 14 DX
QSO: 14143 RY 2009-09-27 1742 ZS2EZ         599 38 DX  AD1L          599 05 MA
QSO: 14143 RY 2009-09-27 1743 ZS2EZ         599 38 DX  SV8RX         599 20 DX
QSO: 14143 RY 2009-09-27 1744 ZS2EZ         599 38 DX  I3MLU         599 15 DX
QSO: 14143 RY 2009-09-27 1744 ZS2EZ         599 38 DX  PD7BZ         599 14 DX
QSO: 14143 RY 2009-09-27 1748 ZS2EZ         599 38 DX  AA1V          599 05 MA
QSO: 14143 RY 2009-09-27 1748 ZS2EZ         599 38 DX  KI1G          599 05 RI
QSO: 14143 RY 2009-09-27 1748 ZS2EZ         599 38 DX  Z37M          599 15 DX
QSO: 14143 RY 2009-09-27 1749 ZS2EZ         599 38 DX  OH6R          599 15 DX
QSO: 14143 RY 2009-09-27 1750 ZS2EZ         599 38 DX  SM6CNN        599 14 DX
QSO: 14143 RY 2009-09-27 1750 ZS2EZ         599 38 DX  AB1FY         599 05 ME
QSO: 14143 RY 2009-09-27 1751 ZS2EZ         599 38 DX  OK1FHI        599 15 DX
QSO: 14143 RY 2009-09-27 1752 ZS2EZ         599 38 DX  DJ1AA         599 14 DX
QSO: 14143 RY 2009-09-27 1752 ZS2EZ         599 38 DX  YL7X          599 15 DX
QSO: 14143 RY 2009-09-27 1753 ZS2EZ         599 38 DX  DP4P          599 14 DX
QSO: 14143 RY 2009-09-27 1754 ZS2EZ         599 38 DX  DF2RG         599 14 DX
QSO: 14143 RY 2009-09-27 1754 ZS2EZ         599 38 DX  S58M          599 15 DX
QSO: 14143 RY 2009-09-27 1757 ZS2EZ         599 38 DX  EA7CVF        599 14 DX
QSO: 14143 RY 2009-09-27 1758 ZS2EZ         599 38 DX  LZ1WJ         599 20 DX
QSO: 14143 RY 2009-09-27 1759 ZS2EZ         599 38 DX  9A3XV         599 15 DX
QSO: 14143 RY 2009-09-27 1800 ZS2EZ         599 38 DX  RM9RZ         599 17 DX
QSO: 14143 RY 2009-09-27 1801 ZS2EZ         599 38 DX  UR4U          599 16 DX
QSO: 14146 RY 2009-09-27 1807 ZS2EZ         599 38 DX  ON6LEO        599 14 DX
QSO: 14141 RY 2009-09-27 1809 ZS2EZ         599 38 DX  PR7AR         599 11 DX
QSO: 14109 RY 2009-09-27 1813 ZS2EZ         599 38 DX  EB1LA         599 14 DX
QSO: 14088 RY 2009-09-27 1815 ZS2EZ         599 38 DX  EA1DR         599 14 DX
QSO: 14117 RY 2009-09-27 1841 ZS2EZ         599 38 DX  RU4HP         599 16 DX
QSO: 14125 RY 2009-09-27 1848 ZS2EZ         599 38 DX  NO2T          599 05 NJ
QSO: 14123 RY 2009-09-27 1850 ZS2EZ         599 38 DX  NE3H          599 05 PA
END-OF-LOG:
