START-OF-LOG: 3.0
CREATED-BY: Xped version(3.2.65.4)
CALLSIGN: JA3YBK
CONTEST: CQ-WW-CW
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: UNLIMITED
CLAIMED-SCORE: 11172582
NAME: Mt.RF Shigeaki Furukawa
OPERATORS: JS1PWV, JH3PRR, JG3KIV, JG3MRT, JG3WDN, JN3NFQ, JH4NMT, JR4ISF, JF4FUF, JM4MGM
QSO:  7030 CW 2017-11-25 2018 JA3YBK        599 25     RW4WZ         599 16
QSO: 14081 CW 2017-11-25 2019 JA3YBK        599 25     9Y4/VE3EY     599 9
QSO:  7030 CW 2017-11-25 2019 JA3YBK        599 25     D1CTT         599 16
QSO:  1818 CW 2017-11-25 2019 JA3YBK        599 25     LY7Z          599 15
QSO:  7030 CW 2017-11-25 2020 JA3YBK        599 25     LZ1ZP         599 20
QSO:  7030 CW 2017-11-25 2020 JA3YBK        599 25     RW4W          599 16
QSO:  7030 CW 2017-11-25 2020 JA3YBK        599 25     YU7KW         599 15
QSO:  7030 CW 2017-11-25 2021 JA3YBK        599 25     9A5F          599 15
QSO: 14023 CW 2017-11-25 2022 JA3YBK        599 25     PZ5V          599 9
QSO:  7030 CW 2017-11-25 2022 JA3YBK        599 25     HA7LW         599 15
QSO:  1818 CW 2017-11-25 2022 JA3YBK        599 25     YU5R          599 15
QSO:  7030 CW 2017-11-25 2022 JA3YBK        599 25     II9P          599 15
QSO:  7030 CW 2017-11-25 2024 JA3YBK        599 25     OM8LA         599 15
QSO: 14031 CW 2017-11-25 2024 JA3YBK        599 25     P40L          599 9
QSO:  7030 CW 2017-11-25 2025 JA3YBK        599 25     IZ5FDD        599 15
QSO:  7030 CW 2017-11-25 2026 JA3YBK        599 25     DJ7UC         599 14
QSO:  7030 CW 2017-11-25 2026 JA3YBK        599 25     HA5OW         599 15
QSO: 14029 CW 2017-11-25 2028 JA3YBK        599 25     K0MA          599 4
QSO:  7030 CW 2017-11-25 2028 JA3YBK        599 25     9A2SW         599 15
QSO:  7030 CW 2017-11-25 2029 JA3YBK        599 25     OE3BKC        599 15
QSO: 14029 CW 2017-11-25 2029 JA3YBK        599 25     AD7XG         599 3
QSO: 14029 CW 2017-11-25 2029 JA3YBK        599 25     K3ND          599 5
QSO:  3526 CW 2017-11-25 2029 JA3YBK        599 25     UA3LAR        599 16
QSO:  1813 CW 2017-11-25 2030 JA3YBK        599 25     SN8B          599 15
QSO:  7030 CW 2017-11-25 2030 JA3YBK        599 25     B7Q           599 24
QSO:  7030 CW 2017-11-25 2030 JA3YBK        599 25     UT7QB         599 16
QSO: 14059 CW 2017-11-25 2030 JA3YBK        599 25     V47T          599 8
QSO:  7030 CW 2017-11-25 2031 JA3YBK        599 25     UX3IO         599 16
QSO:  3526 CW 2017-11-25 2031 JA3YBK        599 25     SP3UR         599 15
QSO:  1812 CW 2017-11-25 2031 JA3YBK        599 25     DJ0MDR        599 14
QSO:  3526 CW 2017-11-25 2032 JA3YBK        599 25     R6AP          599 16
QSO:  7030 CW 2017-11-25 2033 JA3YBK        599 25     EF8R          599 33
QSO:  7030 CW 2017-11-25 2033 JA3YBK        599 25     R8WC          599 16
QSO: 14029 CW 2017-11-25 2033 JA3YBK        599 25     K2LNS         599 5
QSO:  3526 CW 2017-11-25 2033 JA3YBK        599 25     UA4FEN        599 16
QSO:  7030 CW 2017-11-25 2033 JA3YBK        599 25     UV5U          599 16
QSO: 14029 CW 2017-11-25 2033 JA3YBK        599 25     NE3H          599 5
QSO: 14029 CW 2017-11-25 2034 JA3YBK        599 25     N4AF          599 5
QSO:  1810 CW 2017-11-25 2034 JA3YBK        599 25     SP4Z          599 15
QSO:  1810 CW 2017-11-25 2035 JA3YBK        599 25     LY5R          599 15
QSO:  3526 CW 2017-11-25 2035 JA3YBK        599 25     DT0HH         599 25
QSO: 14029 CW 2017-11-25 2035 JA3YBK        599 25     AB3CV         599 5
QSO:  7030 CW 2017-11-25 2035 JA3YBK        599 25     RK3PWR        599 16
QSO:  3526 CW 2017-11-25 2036 JA3YBK        599 25     R3RT          599 16
QSO:  7030 CW 2017-11-25 2036 JA3YBK        599 25     UZ2I          599 16
QSO:  1810 CW 2017-11-25 2036 JA3YBK        599 25     RV1CC         599 16
QSO:  7030 CW 2017-11-25 2036 JA3YBK        599 25     SP2LNW        599 15
QSO:  7030 CW 2017-11-25 2037 JA3YBK        599 25     YU1FG         599 15
QSO:  7030 CW 2017-11-25 2038 JA3YBK        599 25     YO7NSP        599 20
QSO: 14029 CW 2017-11-25 2039 JA3YBK        599 25     W9ILY         599 4
QSO:  3526 CW 2017-11-25 2039 JA3YBK        599 25     DL3ANK        599 14
QSO:  7030 CW 2017-11-25 2039 JA3YBK        599 25     IK3DVY        599 15
QSO:  1810 CW 2017-11-25 2039 JA3YBK        599 25     CN2AA         599 33
QSO:  3526 CW 2017-11-25 2039 JA3YBK        599 25     R3XA          599 16
QSO:  7030 CW 2017-11-25 2040 JA3YBK        599 25     UW7RV         599 16
QSO:  1810 CW 2017-11-25 2040 JA3YBK        599 25     EC2DX         599 14
QSO:  7030 CW 2017-11-25 2040 JA3YBK        599 25     HG6Y          599 15
QSO:  7030 CW 2017-11-25 2040 JA3YBK        599 25     HA1TV         599 15
QSO:  3526 CW 2017-11-25 2041 JA3YBK        599 25     HA8DT         599 15
QSO:  7030 CW 2017-11-25 2041 JA3YBK        599 25     RM6Y          599 16
QSO:  1810 CW 2017-11-25 2042 JA3YBK        599 25     JA8DIV        599 25
QSO:  7030 CW 2017-11-25 2043 JA3YBK        599 25     YO8DOH        599 20
QSO:  1810 CW 2017-11-25 2043 JA3YBK        599 25     SP3GTS        599 15
QSO:  7030 CW 2017-11-25 2043 JA3YBK        599 25     HA5UA         599 15
QSO:  7030 CW 2017-11-25 2044 JA3YBK        599 25     I2GPT         599 15
QSO:  1810 CW 2017-11-25 2044 JA3YBK        599 25     OL3A          599 15
QSO:  7030 CW 2017-11-25 2044 JA3YBK        599 25     DJ1XT         599 14
QSO:  3526 CW 2017-11-25 2044 JA3YBK        599 25     S54X          599 15
QSO:  7030 CW 2017-11-25 2044 JA3YBK        599 25     YT7B          599 15
QSO: 14051 CW 2017-11-25 2045 JA3YBK        599 25     V6A           599 27
QSO:  1810 CW 2017-11-25 2045 JA3YBK        599 25     OL3A          599 15
QSO:  1810 CW 2017-11-25 2045 JA3YBK        599 25     OL1A          599 15
QSO:  7030 CW 2017-11-25 2046 JA3YBK        599 25     YO8SAO        599 20
QSO:  1810 CW 2017-11-25 2046 JA3YBK        599 25     UB3A          599 16
QSO:  1810 CW 2017-11-25 2047 JA3YBK        599 25     TM6X          599 14
QSO:  7030 CW 2017-11-25 2047 JA3YBK        599 25     F8ATM         599 14
QSO:  1810 CW 2017-11-25 2047 JA3YBK        599 25     DK3WW         599 14
QSO: 14029 CW 2017-11-25 2048 JA3YBK        599 25     W7TAO         599 3
QSO:  7030 CW 2017-11-25 2048 JA3YBK        599 25     SP9LAS        599 15
QSO:  1810 CW 2017-11-25 2048 JA3YBK        599 25     DF0SAX        599 14
QSO: 14029 CW 2017-11-25 2048 JA3YBK        599 25     VE5ZX         599 4
QSO:  7030 CW 2017-11-25 2048 JA3YBK        599 25     OP4K          599 14
QSO:  3526 CW 2017-11-25 2049 JA3YBK        599 25     DM5DX         599 14
QSO:  7030 CW 2017-11-25 2050 JA3YBK        599 25     HA9RP         599 15
QSO:  7030 CW 2017-11-25 2050 JA3YBK        599 25     UT4UP         599 16
QSO:  1810 CW 2017-11-25 2050 JA3YBK        599 25     UT5UT         599 16
QSO:  7030 CW 2017-11-25 2051 JA3YBK        599 25     UY5BQ         599 16
QSO:  3526 CW 2017-11-25 2051 JA3YBK        599 25     OK7PN         599 15
QSO:  7030 CW 2017-11-25 2051 JA3YBK        599 25     R7MY          599 16
QSO:  1810 CW 2017-11-25 2051 JA3YBK        599 25     HG7T          599 15
QSO:  7030 CW 2017-11-25 2052 JA3YBK        599 25     IU4CHE        599 15
QSO:  1810 CW 2017-11-25 2052 JA3YBK        599 25     DJ4AX         599 14
QSO: 14029 CW 2017-11-25 2052 JA3YBK        599 25     K9PPY         599 4
QSO:  3526 CW 2017-11-25 2053 JA3YBK        599 25     SQ8N          599 15
QSO:  7030 CW 2017-11-25 2053 JA3YBK        599 25     Z33F          599 15
QSO:  1810 CW 2017-11-25 2053 JA3YBK        599 25     RT5ECZ        599 16
QSO: 14029 CW 2017-11-25 2053 JA3YBK        599 25     W6WB          599 3
QSO:  3526 CW 2017-11-25 2053 JA3YBK        599 25     IK0XBX        599 15
QSO:  1810 CW 2017-11-25 2053 JA3YBK        599 25     HB9CA         599 14
QSO:  7030 CW 2017-11-25 2054 JA3YBK        599 25     RJ7M          599 16
QSO:  1810 CW 2017-11-25 2055 JA3YBK        599 25     RV3A          599 16
QSO:  3526 CW 2017-11-25 2055 JA3YBK        599 25     OE3DXA        599 15
QSO:  7030 CW 2017-11-25 2055 JA3YBK        599 25     SV9BAI        599 20
QSO:  7030 CW 2017-11-25 2056 JA3YBK        599 25     OE1PPA        599 15
QSO:  1810 CW 2017-11-25 2056 JA3YBK        599 25     HA7I          599 15
QSO:  3526 CW 2017-11-25 2056 JA3YBK        599 25     RA6L          599 16
QSO:  1810 CW 2017-11-25 2056 JA3YBK        599 25     DR4A          599 14
QSO:  7030 CW 2017-11-25 2057 JA3YBK        599 25     OH0R          599 15
QSO: 14029 CW 2017-11-25 2057 JA3YBK        599 25     KC9K          599 4
QSO:  3526 CW 2017-11-25 2057 JA3YBK        599 25     YQ6A          599 20
QSO:  1810 CW 2017-11-25 2057 JA3YBK        599 25     YU6W          599 15
QSO: 14029 CW 2017-11-25 2057 JA3YBK        599 25     K3PH          599 5
QSO:  7030 CW 2017-11-25 2058 JA3YBK        599 25     UT8AS         599 16
QSO: 14029 CW 2017-11-25 2058 JA3YBK        599 25     K9MA          599 4
QSO:  1810 CW 2017-11-25 2059 JA3YBK        599 25     EA5KY         599 14
QSO: 14029 CW 2017-11-25 2059 JA3YBK        599 25     VE7ACN/7      599 3
QSO:  1810 CW 2017-11-25 2100 JA3YBK        599 25     R3XA          599 16
QSO:  3526 CW 2017-11-25 2100 JA3YBK        599 25     UA6CT         599 16
QSO:  7030 CW 2017-11-25 2100 JA3YBK        599 25     OM4Q          599 15
QSO:  1810 CW 2017-11-25 2100 JA3YBK        599 25     PA3FQA        599 14
QSO:  7030 CW 2017-11-25 2100 JA3YBK        599 25     RL8C          599 17
QSO:  1810 CW 2017-11-25 2101 JA3YBK        599 25     HA8VV         599 15
QSO:  7052 CW 2017-11-25 2102 JA3YBK        599 25     7Z1SJ         599 21
QSO:  3526 CW 2017-11-25 2102 JA3YBK        599 25     IK4UOA        599 15
QSO: 14029 CW 2017-11-25 2102 JA3YBK        599 25     K2NV          599 5
QSO:  3526 CW 2017-11-25 2103 JA3YBK        599 25     RC6V          599 16
QSO:  7061 CW 2017-11-25 2103 JA3YBK        599 25     GM5A          599 14
QSO: 14029 CW 2017-11-25 2103 JA3YBK        599 25     K2GMY         599 3
QSO:  3526 CW 2017-11-25 2103 JA3YBK        599 25     IZ8VYU        599 15
QSO:  1810 CW 2017-11-25 2104 JA3YBK        599 25     ED8X          599 33
QSO:  1810 CW 2017-11-25 2104 JA3YBK        599 25     RT0F          599 19
QSO:  7061 CW 2017-11-25 2104 JA3YBK        599 25     CR6K          599 14
QSO: 14029 CW 2017-11-25 2104 JA3YBK        599 25     NR5M          599 4
QSO:  3526 CW 2017-11-25 2105 JA3YBK        599 25     I2FAK         599 15
QSO: 14029 CW 2017-11-25 2105 JA3YBK        599 25     W9XT          599 4
QSO:  1810 CW 2017-11-25 2105 JA3YBK        599 25     UT6UD         599 16
QSO: 14029 CW 2017-11-25 2105 JA3YBK        599 25     ZF9CW         599 8
QSO:  1810 CW 2017-11-25 2105 JA3YBK        599 25     RM9A          599 17
QSO: 14029 CW 2017-11-25 2106 JA3YBK        599 25     K3OQ          599 5
QSO:  7070 CW 2017-11-25 2106 JA3YBK        599 25     UA2FZ         599 15
QSO: 14029 CW 2017-11-25 2106 JA3YBK        599 25     W2OIB         599 5
QSO:  3526 CW 2017-11-25 2106 JA3YBK        599 25     M6T           599 14
QSO: 14029 CW 2017-11-25 2106 JA3YBK        599 25     K0LUZ         599 5
QSO:  7036 CW 2017-11-25 2106 JA3YBK        599 25     CR3W          599 33
QSO:  1810 CW 2017-11-25 2107 JA3YBK        599 25     UT5UY         599 16
QSO: 14029 CW 2017-11-25 2107 JA3YBK        599 25     K3WI          599 5
QSO:  3526 CW 2017-11-25 2107 JA3YBK        599 25     EA4KT         599 14
QSO: 14029 CW 2017-11-25 2107 JA3YBK        599 25     K1PT          599 5
QSO:  7035 CW 2017-11-25 2107 JA3YBK        599 25     HB9ARF        599 14
QSO: 21030 CW 2017-11-25 2107 JA3YBK        599 25     JA1YXP        599 25
QSO: 14029 CW 2017-11-25 2107 JA3YBK        599 25     VE3UTT        599 4
QSO:  1810 CW 2017-11-25 2108 JA3YBK        599 25     R3LA          599 16
QSO:  1810 CW 2017-11-25 2108 JA3YBK        599 25     SV2JAO        599 20
QSO:  3526 CW 2017-11-25 2108 JA3YBK        599 25     HA6NL         599 15
QSO: 14029 CW 2017-11-25 2109 JA3YBK        599 25     WW4LL         599 5
QSO:  3526 CW 2017-11-25 2109 JA3YBK        599 25     RA3W          599 16
QSO: 14029 CW 2017-11-25 2109 JA3YBK        599 25     K9ZO          599 4
QSO:  7047 CW 2017-11-25 2110 JA3YBK        599 25     YU9CF         599 15
QSO:  1810 CW 2017-11-25 2110 JA3YBK        599 25     ON4GPE        599 14
QSO:  7047 CW 2017-11-25 2110 JA3YBK        599 25     UR7HCX        599 16
QSO: 14029 CW 2017-11-25 2110 JA3YBK        599 25     K1BG          599 5
QSO:  1810 CW 2017-11-25 2110 JA3YBK        599 25     R0SR          599 18
QSO: 14029 CW 2017-11-25 2111 JA3YBK        599 25     W1QK          599 5
QSO:  7047 CW 2017-11-25 2111 JA3YBK        599 25     S52D          599 15
QSO:  3526 CW 2017-11-25 2111 JA3YBK        599 25     YU7KW         599 15
QSO:  1810 CW 2017-11-25 2112 JA3YBK        599 25     PA0WRS        599 14
QSO:  3526 CW 2017-11-25 2112 JA3YBK        599 25     TM6X          599 14
QSO: 14029 CW 2017-11-25 2113 JA3YBK        599 25     VK2IR         599 30
QSO:  7047 CW 2017-11-25 2113 JA3YBK        599 25     EU1A          599 16
QSO:  3526 CW 2017-11-25 2113 JA3YBK        599 25     RT5C          599 16
QSO:  1810 CW 2017-11-25 2113 JA3YBK        599 25     S57AL         599 15
QSO:  7047 CW 2017-11-25 2113 JA3YBK        599 25     TA4SO         599 20
QSO:  1810 CW 2017-11-25 2113 JA3YBK        599 25     LY2XW         599 15
QSO:  3526 CW 2017-11-25 2114 JA3YBK        599 25     IC8TM         599 15
QSO: 14029 CW 2017-11-25 2114 JA3YBK        599 25     W3LL          599 5
QSO:  3526 CW 2017-11-25 2115 JA3YBK        599 25     IC8FAX        599 15
QSO:  7047 CW 2017-11-25 2115 JA3YBK        599 25     SM5CEU        599 14
QSO: 14029 CW 2017-11-25 2115 JA3YBK        599 25     KI7PKL        599 3
QSO:  3526 CW 2017-11-25 2115 JA3YBK        599 25     EU3AA         599 16
QSO:  1810 CW 2017-11-25 2116 JA3YBK        599 25     OH2MA         599 15
QSO: 14029 CW 2017-11-25 2116 JA3YBK        599 25     K7JR          599 3
QSO:  7047 CW 2017-11-25 2116 JA3YBK        599 25     BD3QA         599 24
QSO:  1810 CW 2017-11-25 2116 JA3YBK        599 25     LX7I          599 14
QSO: 14029 CW 2017-11-25 2116 JA3YBK        599 25     VK5LJ         599 30
QSO:  1810 CW 2017-11-25 2117 JA3YBK        599 25     SV3RF         599 20
QSO: 14029 CW 2017-11-25 2117 JA3YBK        599 25     WS7L          599 3
QSO: 14029 CW 2017-11-25 2117 JA3YBK        599 25     W7UT          599 4
QSO:  1810 CW 2017-11-25 2117 JA3YBK        599 25     F8FKI         599 14
QSO:  7047 CW 2017-11-25 2118 JA3YBK        599 25     HA1AG         599 15
QSO: 14029 CW 2017-11-25 2118 JA3YBK        599 25     NN5T          599 4
QSO:  7047 CW 2017-11-25 2118 JA3YBK        599 25     LZ5R          599 20
QSO: 14029 CW 2017-11-25 2118 JA3YBK        599 25     NN7A          599 4
QSO:  1810 CW 2017-11-25 2118 JA3YBK        599 25     UT3NF         599 16
QSO:  1810 CW 2017-11-25 2119 JA3YBK        599 25     RT9S          599 16
QSO: 14029 CW 2017-11-25 2119 JA3YBK        599 25     W4MYA         599 5
QSO:  3535 CW 2017-11-25 2119 JA3YBK        599 25     ZA1WW         599 15
QSO: 14029 CW 2017-11-25 2119 JA3YBK        599 25     W7JKC         599 3
QSO:  1810 CW 2017-11-25 2120 JA3YBK        599 25     TK0C          599 15
QSO: 14029 CW 2017-11-25 2120 JA3YBK        599 25     W6PU          599 4
QSO: 21029 CW 2017-11-25 2120 JA3YBK        599 25     CW5W          599 13
QSO: 14029 CW 2017-11-25 2121 JA3YBK        599 25     JH1MDJ        599 25
QSO: 14029 CW 2017-11-25 2122 JA3YBK        599 25     AH7U          599 31
QSO:  3512 CW 2017-11-25 2122 JA3YBK        599 25     YU5A          599 15
QSO: 21024 CW 2017-11-25 2122 JA3YBK        599 25     CE3CT         599 12
QSO:  1810 CW 2017-11-25 2122 JA3YBK        599 25     LZ5R          599 20
QSO: 14029 CW 2017-11-25 2122 JA3YBK        599 25     CF7JC         599 3
QSO: 14029 CW 2017-11-25 2123 JA3YBK        599 25     K4FXN         599 4
QSO:  1810 CW 2017-11-25 2123 JA3YBK        599 25     S58N          599 15
QSO: 21014 CW 2017-11-25 2123 JA3YBK        599 25     WA7NB         599 3
QSO:  3514 CW 2017-11-25 2123 JA3YBK        599 25     DR5N          599 14
QSO:  1810 CW 2017-11-25 2123 JA3YBK        599 25     RT5K          599 16
QSO: 14029 CW 2017-11-25 2123 JA3YBK        599 25     WA1NPZ        599 5
QSO:  3532 CW 2017-11-25 2124 JA3YBK        599 25     P33W          599 20
QSO:  3531 CW 2017-11-25 2124 JA3YBK        599 25     II9P          599 15
QSO:  1810 CW 2017-11-25 2124 JA3YBK        599 25     EA5RS         599 14
QSO: 21003 CW 2017-11-25 2124 JA3YBK        599 25     NR5M          599 4
QSO: 14029 CW 2017-11-25 2124 JA3YBK        599 25     KQ8Z          599 4
QSO: 14029 CW 2017-11-25 2125 JA3YBK        599 25     VK2GR         599 30
QSO: 14029 CW 2017-11-25 2125 JA3YBK        599 25     N2TK          599 5
QSO: 21001 CW 2017-11-25 2125 JA3YBK        599 25     ZM4M          599 32
QSO:  1810 CW 2017-11-25 2125 JA3YBK        599 25     YT8A          599 15
QSO:  3564 CW 2017-11-25 2125 JA3YBK        599 25     CR3OO         599 33
QSO: 14029 CW 2017-11-25 2126 JA3YBK        599 25     N3RS          599 5
QSO:  1810 CW 2017-11-25 2126 JA3YBK        599 25     UZ3A          599 16
QSO: 14029 CW 2017-11-25 2126 JA3YBK        599 25     W0YJT         599 4
QSO:  1810 CW 2017-11-25 2126 JA3YBK        599 25     TM3R          599 14
QSO: 14029 CW 2017-11-25 2127 JA3YBK        599 25     K3TUF         599 5
QSO:  3572 CW 2017-11-25 2127 JA3YBK        599 25     Z33C          599 15
QSO: 14029 CW 2017-11-25 2127 JA3YBK        599 25     N8EA          599 4
QSO:  7047 CW 2017-11-25 2127 JA3YBK        599 25     YO3LP         599 20
QSO: 14029 CW 2017-11-25 2127 JA3YBK        599 25     K5FP          599 4
QSO:  1810 CW 2017-11-25 2128 JA3YBK        599 25     LY4A          599 15
QSO: 14029 CW 2017-11-25 2128 JA3YBK        599 25     K8AZ          599 4
QSO:  1810 CW 2017-11-25 2128 JA3YBK        599 25     YO9BPX        599 20
QSO: 14029 CW 2017-11-25 2128 JA3YBK        599 25     N4KG          599 4
QSO: 14029 CW 2017-11-25 2128 JA3YBK        599 25     K5NA          599 4
QSO: 14029 CW 2017-11-25 2129 JA3YBK        599 25     WA1S          599 5
QSO: 14029 CW 2017-11-25 2129 JA3YBK        599 25     N5PHT         599 4
QSO: 14029 CW 2017-11-25 2129 JA3YBK        599 25     W5ZO          599 4
QSO:  3527 CW 2017-11-25 2129 JA3YBK        599 25     3B9HA         599 39
QSO: 14029 CW 2017-11-25 2130 JA3YBK        599 25     KW3Z          599 5
QSO:  1810 CW 2017-11-25 2130 JA3YBK        599 25     EF8R          599 33
QSO: 14029 CW 2017-11-25 2130 JA3YBK        599 25     K1PTF         599 5
QSO:  1810 CW 2017-11-25 2131 JA3YBK        599 25     TM6M          599 14
QSO: 21026 CW 2017-11-25 2131 JA3YBK        599 25     NK6A          599 3
QSO: 14029 CW 2017-11-25 2131 JA3YBK        599 25     K9IL          599 4
QSO: 14029 CW 2017-11-25 2131 JA3YBK        599 25     K7NEW         599 3
QSO:  1810 CW 2017-11-25 2131 JA3YBK        599 25     UV5U          599 16
QSO:  1810 CW 2017-11-25 2131 JA3YBK        599 25     UI3A          599 16
QSO: 21026 CW 2017-11-25 2132 JA3YBK        599 25     KZ5OM         599 3
QSO:  3527 CW 2017-11-25 2132 JA3YBK        599 25     9A6W          599 15
QSO: 14029 CW 2017-11-25 2132 JA3YBK        599 25     W1RM          599 5
QSO:  1810 CW 2017-11-25 2132 JA3YBK        599 25     E74R          599 15
QSO: 14029 CW 2017-11-25 2132 JA3YBK        599 25     WA0RSX        599 4
QSO: 14029 CW 2017-11-25 2133 JA3YBK        599 25     N7WY          599 4
QSO:  1810 CW 2017-11-25 2133 JA3YBK        599 25     OK5W          599 15
QSO: 14029 CW 2017-11-25 2133 JA3YBK        599 25     W4TAA         599 5
QSO:  1810 CW 2017-11-25 2133 JA3YBK        599 25     DR5N          599 14
QSO:  7047 CW 2017-11-25 2133 JA3YBK        599 25     HA7SBQ        599 15
QSO:  3527 CW 2017-11-25 2133 JA3YBK        599 25     PX2A          599 11
QSO: 14029 CW 2017-11-25 2134 JA3YBK        599 25     W2LE          599 5
QSO: 21027 CW 2017-11-25 2135 JA3YBK        599 25     W3LPL         599 5
QSO: 14029 CW 2017-11-25 2135 JA3YBK        599 25     NA5J          599 4
QSO: 14029 CW 2017-11-25 2135 JA3YBK        599 25     K0BX          599 4
QSO: 21027 CW 2017-11-25 2135 JA3YBK        599 25     N0NI          599 4
QSO: 14029 CW 2017-11-25 2135 JA3YBK        599 25     N4NO          599 4
QSO: 14029 CW 2017-11-25 2136 JA3YBK        599 25     NX2X          599 5
QSO:  1810 CW 2017-11-25 2136 JA3YBK        599 25     UA4HBM        599 16
QSO: 21027 CW 2017-11-25 2136 JA3YBK        599 25     N5FO          599 4
QSO: 14029 CW 2017-11-25 2136 JA3YBK        599 25     VA7DZ         599 3
QSO: 14029 CW 2017-11-25 2136 JA3YBK        599 25     AA7V          599 3
QSO: 21027 CW 2017-11-25 2136 JA3YBK        599 25     N6WT          599 3
QSO:  7047 CW 2017-11-25 2136 JA3YBK        599 25     N2SR          599 5
QSO:  1810 CW 2017-11-25 2136 JA3YBK        599 25     IR6T          599 15
QSO: 21027 CW 2017-11-25 2137 JA3YBK        599 25     W5NE          599 4
QSO: 14029 CW 2017-11-25 2137 JA3YBK        599 25     W8KR          599 4
QSO:  3527 CW 2017-11-25 2137 JA3YBK        599 25     IZ3ENH        599 15
QSO: 21027 CW 2017-11-25 2137 JA3YBK        599 25     K9CT          599 4
QSO:  1810 CW 2017-11-25 2137 JA3YBK        599 25     DG5AA         599 14
QSO: 14029 CW 2017-11-25 2137 JA3YBK        599 25     WE0Q          599 4
QSO: 14029 CW 2017-11-25 2138 JA3YBK        599 25     KU2C          599 5
QSO: 14029 CW 2017-11-25 2138 JA3YBK        599 25     K5IMC         599 4
QSO: 21027 CW 2017-11-25 2138 JA3YBK        599 25     KF7WNS        599 3
QSO:  1810 CW 2017-11-25 2138 JA3YBK        599 25     ON5FP         599 14
QSO: 21027 CW 2017-11-25 2139 JA3YBK        599 25     W0AIH         599 4
QSO:  7047 CW 2017-11-25 2139 JA3YBK        599 25     YT3H          599 15
QSO: 21027 CW 2017-11-25 2139 JA3YBK        599 25     PY3ZZR        599 11
QSO:  7047 CW 2017-11-25 2140 JA3YBK        599 25     YU1RA         599 15
QSO:  1810 CW 2017-11-25 2140 JA3YBK        599 25     OH9W          599 15
QSO: 14006 CW 2017-11-25 2140 JA3YBK        599 25     FY5FY         599 9
QSO:  3529 CW 2017-11-25 2140 JA3YBK        599 25     PA5KT         599 14
QSO:  1810 CW 2017-11-25 2141 JA3YBK        599 25     HB9FMN        599 14
QSO: 21027 CW 2017-11-25 2141 JA3YBK        599 25     KO7SS         599 3
QSO:  7047 CW 2017-11-25 2141 JA3YBK        599 25     9A2AJ         599 15
QSO:  7047 CW 2017-11-25 2141 JA3YBK        599 25     RU3Q          599 16
QSO: 21027 CW 2017-11-25 2141 JA3YBK        599 25     VK4TT         599 30
QSO:  1810 CW 2017-11-25 2141 JA3YBK        599 25     F5IDJ         599 14
QSO: 21027 CW 2017-11-25 2142 JA3YBK        599 25     W2FU          599 5
QSO: 21027 CW 2017-11-25 2142 JA3YBK        599 25     ZF9CW         599 8
QSO: 21027 CW 2017-11-25 2142 JA3YBK        599 25     N0KV          599 4
QSO:  7047 CW 2017-11-25 2142 JA3YBK        599 25     US7MM         599 16
QSO: 14055 CW 2017-11-25 2143 JA3YBK        599 25     V26K          599 8
QSO: 21027 CW 2017-11-25 2143 JA3YBK        599 25     AD1CK         599 5
QSO: 21027 CW 2017-11-25 2143 JA3YBK        599 25     K5KJ          599 4
QSO:  1810 CW 2017-11-25 2144 JA3YBK        599 25     BG2AUE        599 24
QSO: 21027 CW 2017-11-25 2144 JA3YBK        599 25     WB9Z          599 4
QSO:  1810 CW 2017-11-25 2144 JA3YBK        599 25     F5NTV         599 14
QSO:  3527 CW 2017-11-25 2144 JA3YBK        599 25     DL4CF         599 14
QSO:  1810 CW 2017-11-25 2144 JA3YBK        599 25     IQ3RK         599 15
QSO: 21027 CW 2017-11-25 2144 JA3YBK        599 25     NR4C          599 5
QSO:  3527 CW 2017-11-25 2144 JA3YBK        599 25     TM3R          599 14
QSO: 21027 CW 2017-11-25 2145 JA3YBK        599 25     N6RV          599 3
QSO:  1810 CW 2017-11-25 2145 JA3YBK        599 25     F5UFX         599 14
QSO:  7047 CW 2017-11-25 2145 JA3YBK        599 25     9A3YT         599 15
QSO: 14006 CW 2017-11-25 2145 JA3YBK        599 25     PJ4Y          599 9
QSO:  1810 CW 2017-11-25 2145 JA3YBK        599 25     R3RT          599 16
QSO:  1810 CW 2017-11-25 2146 JA3YBK        599 25     CR3W          599 33
QSO: 21027 CW 2017-11-25 2146 JA3YBK        599 25     KJ0I          599 4
QSO: 21027 CW 2017-11-25 2147 JA3YBK        599 25     N0TK          599 4
QSO:  7047 CW 2017-11-25 2147 JA3YBK        599 25     DR8A          599 14
QSO: 14028 CW 2017-11-25 2147 JA3YBK        599 25     W9GT          599 4
QSO:  1810 CW 2017-11-25 2147 JA3YBK        599 25     UA4PAY        599 16
QSO:  7047 CW 2017-11-25 2148 JA3YBK        599 25     IU4FJI        599 15
QSO: 14028 CW 2017-11-25 2148 JA3YBK        599 25     K6RR          599 3
QSO:  1810 CW 2017-11-25 2148 JA3YBK        599 25     UR5AKU        599 16
QSO: 14028 CW 2017-11-25 2148 JA3YBK        599 25     W5NE          599 4
QSO:  1810 CW 2017-11-25 2149 JA3YBK        599 25     EU3AA         599 16
