START-OF-LOG: 3.0
CALLSIGN: XE2B
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 557106
NAME: Fco. Luis Delgadillo Jaime
LOCATION: DX
OPERATORS: XE2B
CLUB: CLUB DE RADIO EXPERIMENTADORES DE OCCIDENTE
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.6903.0
SOAPBOX: Missed most of the saturday due to a family trip commitment. This
SOAPBOX: left Sunday -to work the contest with plenty of fun.
QSO: 28030 CW 2017-11-26 1913 XE2B          599 6      OA4SS         599 10
QSO: 28016 CW 2017-11-26 1914 XE2B          599 6      LU1DZ         599 13
QSO: 28019 CW 2017-11-26 1915 XE2B          599 6      CW5W          599 13
QSO: 28036 CW 2017-11-26 1916 XE2B          599 6      LW1EUD        599 13
QSO: 28015 CW 2017-11-26 1917 XE2B          599 6      LU7YS         599 13
QSO: 14038 CW 2017-11-26 1918 XE2B          599 6      VP5M          599 08
QSO: 21029 CW 2017-11-26 1923 XE2B          599 6      TI7W          599 07
QSO: 21032 CW 2017-11-26 1924 XE2B          599 6      AH6KO         599 31
QSO: 14018 CW 2017-11-26 1927 XE2B          599 6      C6AGU         599 08
QSO: 14041 CW 2017-11-26 1930 XE2B          599 6      PS0F          599 11
QSO: 14029 CW 2017-11-26 1931 XE2B          599 6      PJ4Y          599 09
QSO: 14024 CW 2017-11-26 1933 XE2B          599 6      W9RE          599 04
QSO: 21002 CW 2017-11-26 1935 XE2B          599 6      CW4MAX        599 13
QSO: 21010 CW 2017-11-26 1936 XE2B          599 6      PX2A          599 11
QSO: 21017 CW 2017-11-26 1937 XE2B          599 6      KB4FB         599 05
QSO: 21037 CW 2017-11-26 1939 XE2B          599 6      KP4EJ         599 08
QSO: 21036 CW 2017-11-26 1940 XE2B          599 6      9Y4/VE3EY     599 09
QSO: 14080 CW 2017-11-26 1941 XE2B          599 6      9Y4/VE3EY     599 09
QSO: 28040 CW 2017-11-26 1943 XE2B          599 6      LW8DQ         599 13
QSO: 28005 CW 2017-11-26 1945 XE2B          599 6      PP5FB         599 11
QSO: 21010 CW 2017-11-26 1948 XE2B          599 6      P40W          599 09
QSO: 14055 CW 2017-11-26 2020 XE2B          599 6      V26K          599 08
QSO: 14050 CW 2017-11-26 2021 XE2B          599 6      V47T          599 08
QSO: 28026 CW 2017-11-26 2024 XE2B          599 6      PY2EX         599 11
QSO: 28028 CW 2017-11-26 2025 XE2B          599 6      LU7HN         599 13
QSO: 28031 CW 2017-11-26 2027 XE2B          599 6      ZM4T          599 32
QSO: 28018 CW 2017-11-26 2051 XE2B          599 6      V34AO         599 07
QSO: 21009 CW 2017-11-26 2054 XE2B          599 6      HP3SS         599 07
QSO: 21002 CW 2017-11-26 2055 XE2B          599 6      6Y0W          599 08
QSO: 21049 CW 2017-11-26 2103 XE2B          599 6      W7POE         599 03
QSO: 21049 CW 2017-11-26 2104 XE2B          599 6      K6CSL         599 03
QSO: 21049 CW 2017-11-26 2104 XE2B          599 6      W6AYC         599 03
QSO: 21049 CW 2017-11-26 2104 XE2B          599 6      WB6BET        599 03
QSO: 21049 CW 2017-11-26 2105 XE2B          599 6      W8HMK         599 04
QSO: 21049 CW 2017-11-26 2105 XE2B          599 6      K7ULS         599 03
QSO: 21049 CW 2017-11-26 2106 XE2B          599 6      W0YJT         599 04
QSO: 21049 CW 2017-11-26 2106 XE2B          599 6      K7HBN         599 03
QSO: 21049 CW 2017-11-26 2106 XE2B          599 6      W6NUC         599 03
QSO: 21049 CW 2017-11-26 2107 XE2B          599 6      W6UDO         599 03
QSO: 21049 CW 2017-11-26 2107 XE2B          599 6      WA7WJR        599 03
QSO: 21049 CW 2017-11-26 2108 XE2B          599 6      K4SBZ         599 05
QSO: 21049 CW 2017-11-26 2108 XE2B          599 6      W7GSV         599 03
QSO: 21049 CW 2017-11-26 2108 XE2B          599 6      NN0G          599 04
QSO: 21049 CW 2017-11-26 2109 XE2B          599 6      W2FV          599 03
QSO: 21049 CW 2017-11-26 2109 XE2B          599 6      KH6J          599 31
QSO: 21049 CW 2017-11-26 2110 XE2B          599 6      W0AIH         599 04
QSO: 21049 CW 2017-11-26 2110 XE2B          599 6      W7ZI          599 03
QSO: 21049 CW 2017-11-26 2110 XE2B          599 6      AD1C          599 04
QSO: 21049 CW 2017-11-26 2110 XE2B          599 6      KX5W          599 03
QSO: 21049 CW 2017-11-26 2111 XE2B          599 6      AL7LO         599 01
QSO: 21049 CW 2017-11-26 2111 XE2B          599 6      W7GF          599 03
QSO: 21049 CW 2017-11-26 2111 XE2B          599 6      K7JR          599 03
QSO: 21049 CW 2017-11-26 2111 XE2B          599 6      AA9OZ         599 04
QSO: 21049 CW 2017-11-26 2112 XE2B          599 6      W0TY          599 04
QSO: 21049 CW 2017-11-26 2112 XE2B          599 6      N0SSM         599 04
QSO: 21049 CW 2017-11-26 2112 XE2B          599 6      ND4G          599 05
QSO: 21049 CW 2017-11-26 2112 XE2B          599 6      K0OU          599 04
QSO: 21049 CW 2017-11-26 2113 XE2B          599 6      NI0C          599 04
QSO: 21049 CW 2017-11-26 2113 XE2B          599 6      WJ7R          599 03
QSO: 21049 CW 2017-11-26 2113 XE2B          599 6      KY6AA         599 04
QSO: 21049 CW 2017-11-26 2114 XE2B          599 6      W6GEE         599 03
QSO: 21049 CW 2017-11-26 2114 XE2B          599 6      K3CCR         599 05
QSO: 21049 CW 2017-11-26 2115 XE2B          599 6      N3AM          599 05
QSO: 21049 CW 2017-11-26 2115 XE2B          599 6      N7IP          599 04
QSO: 21049 CW 2017-11-26 2115 XE2B          599 6      W7RM          599 03
QSO: 21049 CW 2017-11-26 2115 XE2B          599 6      WF7T          599 04
QSO: 21049 CW 2017-11-26 2116 XE2B          599 6      JA3YBK        599 25
QSO: 21049 CW 2017-11-26 2116 XE2B          599 6      KH6CJJ        599 31
QSO: 21049 CW 2017-11-26 2117 XE2B          599 6      K0FJ          599 04
QSO: 21049 CW 2017-11-26 2117 XE2B          599 6      CG5AAD        599 04
QSO: 21049 CW 2017-11-26 2118 XE2B          599 6      KO8Z          599 04
QSO: 21049 CW 2017-11-26 2119 XE2B          599 6      KE6QR         599 03
QSO: 21049 CW 2017-11-26 2120 XE2B          599 6      W2VJN         599 03
QSO: 21049 CW 2017-11-26 2120 XE2B          599 6      K0LDS         599 04
QSO: 21049 CW 2017-11-26 2121 XE2B          599 6      W4YE          599 05
QSO: 21049 CW 2017-11-26 2121 XE2B          599 6      AB0RX         599 04
QSO: 21049 CW 2017-11-26 2121 XE2B          599 6      K7CS          599 03
QSO: 21049 CW 2017-11-26 2122 XE2B          599 6      W0AD          599 04
QSO: 21049 CW 2017-11-26 2122 XE2B          599 6      N7JI          599 03
QSO: 21049 CW 2017-11-26 2122 XE2B          599 6      N4KG          599 04
QSO: 21049 CW 2017-11-26 2123 XE2B          599 6      K7VIT         599 03
QSO: 21049 CW 2017-11-26 2123 XE2B          599 6      WA8OJR        599 05
QSO: 21049 CW 2017-11-26 2124 XE2B          599 6      KB9S          599 04
QSO: 21049 CW 2017-11-26 2125 XE2B          599 6      W9YK          599 04
QSO: 21049 CW 2017-11-26 2125 XE2B          599 6      N6JV          599 03
QSO: 21049 CW 2017-11-26 2125 XE2B          599 6      K6IJ          599 03
QSO: 21049 CW 2017-11-26 2126 XE2B          599 6      K7BV          599 05
QSO: 21049 CW 2017-11-26 2126 XE2B          599 6      N4DU          599 05
QSO: 21049 CW 2017-11-26 2126 XE2B          599 6      WU0A          599 04
QSO: 21049 CW 2017-11-26 2127 XE2B          599 6      W7TJ          599 03
QSO: 21049 CW 2017-11-26 2127 XE2B          599 6      W4HRC         599 04
QSO: 21049 CW 2017-11-26 2128 XE2B          599 6      WB9H          599 04
QSO: 21049 CW 2017-11-26 2128 XE2B          599 6      KG6AO         599 03
QSO: 21049 CW 2017-11-26 2129 XE2B          599 6      VA7CRZ        599 03
QSO: 21049 CW 2017-11-26 2129 XE2B          599 6      KF7ZN         599 03
QSO: 21049 CW 2017-11-26 2129 XE2B          599 6      NV4B          599 04
QSO: 21049 CW 2017-11-26 2130 XE2B          599 6      W0UY          599 04
QSO: 21049 CW 2017-11-26 2130 XE2B          599 6      WA0LJM        599 04
QSO: 21049 CW 2017-11-26 2130 XE2B          599 6      K0YR          599 04
QSO: 21049 CW 2017-11-26 2130 XE2B          599 6      K3SEN         599 05
QSO: 21049 CW 2017-11-26 2131 XE2B          599 6      N0GOS         599 04
QSO: 21049 CW 2017-11-26 2131 XE2B          599 6      WD9HSY        599 04
QSO: 21049 CW 2017-11-26 2132 XE2B          599 6      K9QVB         599 04
QSO: 21049 CW 2017-11-26 2132 XE2B          599 6      AD0H          599 04
QSO: 21049 CW 2017-11-26 2132 XE2B          599 6      AJ6V          599 03
QSO: 21049 CW 2017-11-26 2133 XE2B          599 6      PJ4Y          599 09
QSO: 21049 CW 2017-11-26 2134 XE2B          599 6      WB8JUI        599 04
QSO: 21049 CW 2017-11-26 2134 XE2B          599 6      K9YC          599 03
QSO: 21049 CW 2017-11-26 2134 XE2B          599 6      WE0DX         599 04
QSO: 21049 CW 2017-11-26 2135 XE2B          599 6      W9VA          599 04
QSO: 21049 CW 2017-11-26 2135 XE2B          599 6      WA7G          599 03
QSO: 21049 CW 2017-11-26 2135 XE2B          599 6      N4QS          599 04
QSO: 21049 CW 2017-11-26 2135 XE2B          599 6      NR5M          599 04
QSO: 21049 CW 2017-11-26 2136 XE2B          599 6      K0IP          599 03
QSO: 21049 CW 2017-11-26 2136 XE2B          599 6      W0RX          599 04
QSO: 21049 CW 2017-11-26 2136 XE2B          599 6      KX7L          599 03
QSO: 21049 CW 2017-11-26 2137 XE2B          599 6      K7ABV         599 04
QSO: 21049 CW 2017-11-26 2137 XE2B          599 6      W9AV          599 04
QSO: 21049 CW 2017-11-26 2137 XE2B          599 6      W3HDH         599 04
QSO: 21049 CW 2017-11-26 2138 XE2B          599 6      K2AX          599 05
QSO: 21049 CW 2017-11-26 2138 XE2B          599 6      N2NS          599 03
QSO: 21049 CW 2017-11-26 2138 XE2B          599 6      K0RC          599 04
QSO: 21049 CW 2017-11-26 2138 XE2B          599 6      K0SX          599 04
QSO: 21049 CW 2017-11-26 2139 XE2B          599 6      LW3DC         599 13
QSO: 21049 CW 2017-11-26 2139 XE2B          599 6      NW6P          599 03
QSO: 21049 CW 2017-11-26 2139 XE2B          599 6      PJ4A          599 09
QSO: 21049 CW 2017-11-26 2140 XE2B          599 6      K0DTJ         599 03
QSO: 21049 CW 2017-11-26 2140 XE2B          599 6      WN6W          599 03
QSO: 21049 CW 2017-11-26 2141 XE2B          599 6      K6UKK         599 03
QSO: 21049 CW 2017-11-26 2142 XE2B          599 6      JA1KGV        599 25
QSO: 21049 CW 2017-11-26 2143 XE2B          599 6      LU7YS         599 13
QSO: 21049 CW 2017-11-26 2143 XE2B          599 6      N0KE          599 04
QSO: 21049 CW 2017-11-26 2144 XE2B          599 6      K4IE          599 04
QSO: 21049 CW 2017-11-26 2144 XE2B          599 6      AI4GR         599 05
QSO: 21049 CW 2017-11-26 2145 XE2B          599 6      AK7AT         599 03
QSO: 21049 CW 2017-11-26 2146 XE2B          599 6      N6WT          599 03
QSO: 21049 CW 2017-11-26 2146 XE2B          599 6      JR3EOI        599 25
QSO: 21049 CW 2017-11-26 2147 XE2B          599 6      K9WD          599 04
QSO: 21049 CW 2017-11-26 2148 XE2B          599 6      AE9LL         599 04
QSO: 21049 CW 2017-11-26 2149 XE2B          599 6      K6AAB         599 03
QSO: 21049 CW 2017-11-26 2149 XE2B          599 6      W0OVM         599 04
QSO: 21049 CW 2017-11-26 2149 XE2B          599 6      W8IQ          599 04
QSO: 21049 CW 2017-11-26 2150 XE2B          599 6      AD0AB         599 04
QSO: 21049 CW 2017-11-26 2151 XE2B          599 6      KK9K          599 04
QSO: 21049 CW 2017-11-26 2152 XE2B          599 6      KD9CLH        599 04
QSO: 21049 CW 2017-11-26 2153 XE2B          599 6      WB6NVB        599 03
QSO: 21049 CW 2017-11-26 2153 XE2B          599 6      W8AN          599 04
QSO: 21012 CW 2017-11-26 2157 XE2B          599 6      CE3CT         599 12
QSO: 14042 CW 2017-11-26 2158 XE2B          599 6      TI7W          599 07
QSO: 14031 CW 2017-11-26 2203 XE2B          599 6      W7MRF         599 03
QSO: 14031 CW 2017-11-26 2204 XE2B          599 6      K1TH          599 05
QSO: 14031 CW 2017-11-26 2204 XE2B          599 6      KS1J          599 05
QSO: 14031 CW 2017-11-26 2204 XE2B          599 6      N3JT          599 05
QSO: 14031 CW 2017-11-26 2205 XE2B          599 6      W1CCE         599 05
QSO: 14031 CW 2017-11-26 2205 XE2B          599 6      N2BJ          599 04
QSO: 14031 CW 2017-11-26 2205 XE2B          599 6      K0LUZ         599 05
QSO: 14031 CW 2017-11-26 2205 XE2B          599 6      KB9O          599 04
QSO: 14031 CW 2017-11-26 2206 XE2B          599 6      WA2VQV        599 05
QSO: 14031 CW 2017-11-26 2206 XE2B          599 6      W0DLE         599 04
QSO: 14031 CW 2017-11-26 2207 XE2B          599 6      W9PA          599 04
QSO: 14031 CW 2017-11-26 2207 XE2B          599 6      AA7UN         599 03
QSO: 14031 CW 2017-11-26 2207 XE2B          599 6      W3HDH         599 04
QSO: 14031 CW 2017-11-26 2208 XE2B          599 6      K1LT          599 04
QSO: 14031 CW 2017-11-26 2208 XE2B          599 6      N4YM          599 05
QSO: 14031 CW 2017-11-26 2208 XE2B          599 6      W4RM          599 05
QSO: 14031 CW 2017-11-26 2209 XE2B          599 6      WG0M          599 04
QSO: 14031 CW 2017-11-26 2209 XE2B          599 6      W3ZGD         599 05
QSO: 14031 CW 2017-11-26 2210 XE2B          599 6      W1OHM         599 05
QSO: 14031 CW 2017-11-26 2210 XE2B          599 6      K1AR          599 05
QSO: 14031 CW 2017-11-26 2211 XE2B          599 6      W2AW          599 05
QSO: 14031 CW 2017-11-26 2211 XE2B          599 6      N5KWN         599 04
QSO: 14031 CW 2017-11-26 2212 XE2B          599 6      WE6EZ         599 04
QSO: 14031 CW 2017-11-26 2212 XE2B          599 6      KU4V          599 05
QSO: 14031 CW 2017-11-26 2212 XE2B          599 6      K8LY          599 04
QSO: 14031 CW 2017-11-26 2213 XE2B          599 6      W3TB          599 05
QSO: 14031 CW 2017-11-26 2213 XE2B          599 6      KR2Q          599 05
QSO: 14031 CW 2017-11-26 2213 XE2B          599 6      W8SYD         599 04
QSO: 14031 CW 2017-11-26 2214 XE2B          599 6      VA3DX         599 04
QSO: 14031 CW 2017-11-26 2214 XE2B          599 6      NR5M          599 04
QSO: 14031 CW 2017-11-26 2215 XE2B          599 6      AB9H          599 04
QSO: 14031 CW 2017-11-26 2215 XE2B          599 6      W3LPL         599 05
QSO: 14031 CW 2017-11-26 2216 XE2B          599 6      NZ3D          599 05
QSO: 14031 CW 2017-11-26 2216 XE2B          599 6      K7IA          599 04
QSO: 14031 CW 2017-11-26 2217 XE2B          599 6      W9MS          599 04
QSO: 14031 CW 2017-11-26 2217 XE2B          599 6      K3TC          599 05
QSO: 14031 CW 2017-11-26 2217 XE2B          599 6      N8ET          599 04
QSO: 14031 CW 2017-11-26 2217 XE2B          599 6      AA6EE         599 03
QSO: 14031 CW 2017-11-26 2218 XE2B          599 6      N0BK          599 04
QSO: 14031 CW 2017-11-26 2218 XE2B          599 6      N1GN          599 05
QSO: 14031 CW 2017-11-26 2218 XE2B          599 6      W0ZF          599 04
QSO: 14031 CW 2017-11-26 2218 XE2B          599 6      W4CU          599 05
QSO: 14031 CW 2017-11-26 2219 XE2B          599 6      W7ZR          599 03
QSO: 14031 CW 2017-11-26 2219 XE2B          599 6      K3WJV         599 05
QSO: 14031 CW 2017-11-26 2220 XE2B          599 6      K8MR          599 05
QSO: 14031 CW 2017-11-26 2220 XE2B          599 6      VY2TT         599 05
QSO: 14031 CW 2017-11-26 2221 XE2B          599 6      N6PUC         599 03
QSO: 14031 CW 2017-11-26 2221 XE2B          599 6      N4TZ          599 04
QSO: 14031 CW 2017-11-26 2221 XE2B          599 6      K3MD          599 05
QSO: 14031 CW 2017-11-26 2221 XE2B          599 6      K0ZX          599 04
QSO: 14031 CW 2017-11-26 2222 XE2B          599 6      OA6Q          599 10
QSO: 14031 CW 2017-11-26 2222 XE2B          599 6      VA7CRZ        599 03
QSO: 14031 CW 2017-11-26 2223 XE2B          599 6      NV4B          599 04
QSO: 14031 CW 2017-11-26 2223 XE2B          599 6      K6LL          599 03
QSO: 14031 CW 2017-11-26 2223 XE2B          599 6      K7UT          599 03
QSO: 14031 CW 2017-11-26 2224 XE2B          599 6      WI7N          599 03
QSO: 14031 CW 2017-11-26 2224 XE2B          599 6      KQ2N          599 05
QSO: 14031 CW 2017-11-26 2225 XE2B          599 6      W5NE          599 04
QSO: 14031 CW 2017-11-26 2225 XE2B          599 6      K2AX          599 05
QSO: 14031 CW 2017-11-26 2225 XE2B          599 6      K0KX          599 04
QSO: 14031 CW 2017-11-26 2225 XE2B          599 6      W7RM          599 03
QSO: 14031 CW 2017-11-26 2226 XE2B          599 6      K7WP          599 03
QSO: 14031 CW 2017-11-26 2226 XE2B          599 6      K5AM          599 04
QSO: 14031 CW 2017-11-26 2226 XE2B          599 6      N8BJQ         599 04
QSO: 14031 CW 2017-11-26 2226 XE2B          599 6      W7WSV         599 03
QSO: 14031 CW 2017-11-26 2227 XE2B          599 6      K0SRL         599 04
QSO: 14031 CW 2017-11-26 2227 XE2B          599 6      K7HD          599 04
QSO: 14031 CW 2017-11-26 2227 XE2B          599 6      W7TR          599 03
QSO: 14043 CW 2017-11-26 2228 XE2B          599 6      NP2X          599 08
QSO: 14026 CW 2017-11-26 2229 XE2B          599 6      V34AO         599 07
QSO: 14031 CW 2017-11-26 2230 XE2B          599 6      TO2SP         599 08
QSO: 14018 CW 2017-11-26 2231 XE2B          599 6      OH8WW         599 15
QSO: 21039 CW 2017-11-26 2233 XE2B          599 6      AH0K          599 27
QSO: 21045 CW 2017-11-26 2233 XE2B          599 6      AH2R          599 27
QSO: 14050 CW 2017-11-26 2237 XE2B          599 6      JR3NZC        599 25
QSO: 14045 CW 2017-11-26 2238 XE2B          599 6      AH0K          599 27
QSO: 14063 CW 2017-11-26 2243 XE2B          599 6      NH2DX         599 27
QSO: 14064 CW 2017-11-26 2244 XE2B          599 6      JI1RXQ        599 25
QSO: 14070 CW 2017-11-26 2245 XE2B          599 6      JJ0JML        599 25
QSO: 14068 CW 2017-11-26 2246 XE2B          599 6      XE2ST         599 06
QSO: 14067 CW 2017-11-26 2247 XE2B          599 6      JF2QNM        599 25
QSO: 14067 CW 2017-11-26 2248 XE2B          599 6      JH0NEC        599 25
QSO: 14056 CW 2017-11-26 2250 XE2B          599 6      JA1BJI        599 25
QSO: 14054 CW 2017-11-26 2250 XE2B          599 6      JA6LCJ        599 25
QSO: 14051 CW 2017-11-26 2251 XE2B          599 6      JA9CWJ        599 25
QSO: 14038 CW 2017-11-26 2253 XE2B          599 6      ZF2MJ         599 08
QSO: 21016 CW 2017-11-26 2256 XE2B          599 6      AD5A          599 04
QSO: 21019 CW 2017-11-26 2257 XE2B          599 6      JS3CTQ        599 25
QSO: 21054 CW 2017-11-26 2259 XE2B          599 6      JA1WWO        599 25
QSO: 21054 CW 2017-11-26 2300 XE2B          599 6      W6UFO         599 03
QSO: 21054 CW 2017-11-26 2300 XE2B          599 6      VE6EX         599 04
QSO: 21054 CW 2017-11-26 2301 XE2B          599 6      KH6LC         599 31
QSO: 21054 CW 2017-11-26 2301 XE2B          599 6      JM3UGA        599 25
QSO: 21054 CW 2017-11-26 2302 XE2B          599 6      JI1PBK        599 25
QSO: 21054 CW 2017-11-26 2303 XE2B          599 6      JA2XYO        599 25
QSO: 21054 CW 2017-11-26 2304 XE2B          599 6      W6RK          599 03
QSO: 21054 CW 2017-11-26 2304 XE2B          599 6      JR2GRX        599 25
QSO: 21054 CW 2017-11-26 2305 XE2B          599 6      K7KV          599 03
QSO: 21054 CW 2017-11-26 2305 XE2B          599 6      WN7T          599 03
QSO: 21054 CW 2017-11-26 2305 XE2B          599 6      RT0C          599 19
QSO: 21054 CW 2017-11-26 2306 XE2B          599 6      NA2CC         599 03
QSO: 21054 CW 2017-11-26 2307 XE2B          599 6      W7TR          599 03
QSO: 21054 CW 2017-11-26 2308 XE2B          599 6      JH0TIS        599 25
QSO: 21054 CW 2017-11-26 2308 XE2B          599 6      JH1LEM        599 25
QSO: 21054 CW 2017-11-26 2308 XE2B          599 6      K4XU          599 03
QSO: 21054 CW 2017-11-26 2309 XE2B          599 6      LU7VCH        599 13
QSO: 21054 CW 2017-11-26 2311 XE2B          599 6      JH1TFE        599 25
QSO: 21054 CW 2017-11-26 2312 XE2B          599 6      YE1K          599 28
QSO: 21054 CW 2017-11-26 2313 XE2B          599 6      JA2OLJ        599 25
QSO: 21054 CW 2017-11-26 2314 XE2B          599 6      VE5RAC        599 04
QSO: 21054 CW 2017-11-26 2315 XE2B          599 6      LU1WI         599 13
QSO: 21054 CW 2017-11-26 2315 XE2B          599 6      KE7W          599 03
QSO: 21054 CW 2017-11-26 2316 XE2B          599 6      JA3JOT        599 25
QSO: 21054 CW 2017-11-26 2317 XE2B          599 6      JA2ITK        599 25
QSO: 21054 CW 2017-11-26 2317 XE2B          599 6      JA2BHQ        599 25
QSO: 21054 CW 2017-11-26 2318 XE2B          599 6      N7RVD         599 03
QSO: 21054 CW 2017-11-26 2319 XE2B          599 6      W7VO          599 03
QSO: 21054 CW 2017-11-26 2320 XE2B          599 6      W7ZOI         599 03
QSO: 21054 CW 2017-11-26 2321 XE2B          599 6      VE7FO         599 03
QSO: 21054 CW 2017-11-26 2322 XE2B          599 6      VR0EH         599 24
QSO: 21054 CW 2017-11-26 2324 XE2B          599 6      PY2KG         599 11
QSO: 21054 CW 2017-11-26 2324 XE2B          599 6      PY3DX         599 11
QSO: 21054 CW 2017-11-26 2325 XE2B          599 6      VA7MG         599 03
QSO: 21054 CW 2017-11-26 2326 XE2B          599 6      JA0RUG        599 25
QSO: 21054 CW 2017-11-26 2328 XE2B          599 6      JA4XHF/3      599 25
QSO: 21054 CW 2017-11-26 2328 XE2B          599 6      JF2QNM        599 25
QSO: 21054 CW 2017-11-26 2329 XE2B          599 6      JA0GCI        599 25
QSO: 21054 CW 2017-11-26 2329 XE2B          599 6      ZL2AZ         599 32
QSO: 21054 CW 2017-11-26 2330 XE2B          599 6      JN3DSH        599 25
QSO: 21054 CW 2017-11-26 2330 XE2B          599 6      JF3BFS        599 25
QSO: 21054 CW 2017-11-26 2331 XE2B          599 6      JA9ESZ        599 25
QSO: 21054 CW 2017-11-26 2331 XE2B          599 6      JR1MEG/1      599 25
QSO: 21054 CW 2017-11-26 2332 XE2B          599 6      JA8GAK        599 25
QSO: 21054 CW 2017-11-26 2333 XE2B          599 6      JF3PRS        599 25
QSO: 21054 CW 2017-11-26 2333 XE2B          599 6      JH9KVF        599 25
QSO: 21054 CW 2017-11-26 2334 XE2B          599 6      K5TA          599 04
QSO: 21054 CW 2017-11-26 2335 XE2B          599 6      JA4DWG        599 25
QSO: 21054 CW 2017-11-26 2337 XE2B          599 6      JP1IXV        599 25
QSO: 21054 CW 2017-11-26 2337 XE2B          599 6      JA2FSM        599 25
QSO: 21054 CW 2017-11-26 2338 XE2B          599 6      NW7E          599 03
QSO: 21041 CW 2017-11-26 2340 XE2B          599 6      JE2YRB        599 25
QSO: 21038 CW 2017-11-26 2341 XE2B          599 6      BV1EK         599 24
QSO: 28005 CW 2017-11-26 2342 XE2B          599 6      VK4KW         599 30
QSO: 21052 CW 2017-11-26 2343 XE2B          599 6      V6A           599 27
QSO: 21023 CW 2017-11-26 2344 XE2B          599 6      JR1MQT        599 25
QSO: 21027 CW 2017-11-26 2345 XE2B          599 6      JA1ZGP        599 25
QSO: 21057 CW 2017-11-26 2346 XE2B          599 6      JF2WXS        599 25
QSO: 14066 CW 2017-11-26 2348 XE2B          599 6      8R1/AG6UT     599 09
QSO: 14012 CW 2017-11-26 2350 XE2B          599 6      HS0ZAR        599 26
QSO: 14022 CW 2017-11-26 2356 XE2B          599 6      JA7ZFN        599 25
QSO: 14041 CW 2017-11-26 2358 XE2B          599 6      BI4SSB        599 24
QSO: 14042 CW 2017-11-26 2359 XE2B          599 6      RT0C          599 19
END-OF-LOG:
