START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: LC1U
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE:
NAME:
OPERATORS: LB8CG LB1RH
CLUB: LA4O
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.7300.0
SOAPBOX: We operated from rented cabin at JP50VA with pretty simple antennas.
QSO:  7118 PH 2018-10-27 1158 LC1U          59  14     G8GNI         59  14     1
QSO: 14193 PH 2018-10-27 1158 LC1U          59  14     IZ2BVL        59  15     0
QSO: 14193 PH 2018-10-27 1159 LC1U          59  14     LZ4AW         59  20     0
QSO: 14193 PH 2018-10-27 1159 LC1U          59  14     OM5LR         59  15     0
QSO:  7118 PH 2018-10-27 1159 LC1U          59  14     M0SQC         59  14     1
QSO: 14193 PH 2018-10-27 1200 LC1U          59  14     OK1CLD        59  15     0
QSO: 14193 PH 2018-10-27 1200 LC1U          59  14     9A2LM         59  15     0
QSO: 14193 PH 2018-10-27 1201 LC1U          59  14     DG9SEH        59  14     0
QSO: 14193 PH 2018-10-27 1201 LC1U          59  14     SQ9DXT        59  15     0
QSO:  7118 PH 2018-10-27 1201 LC1U          59  14     SM6YJG        59  14     1
QSO: 14193 PH 2018-10-27 1202 LC1U          59  14     DB6VP/P       59  14     0
QSO: 14193 PH 2018-10-27 1202 LC1U          59  14     DL1CG         59  14     0
QSO: 14193 PH 2018-10-27 1203 LC1U          59  14     DG5MLA        59  14     0
QSO: 14193 PH 2018-10-27 1203 LC1U          59  14     LZ2PS         59  20     0
QSO: 14193 PH 2018-10-27 1204 LC1U          59  14     RT8U          59  18     0
QSO: 14193 PH 2018-10-27 1204 LC1U          59  14     RD7KW         59  16     0
QSO: 14193 PH 2018-10-27 1205 LC1U          59  14     UR6QS         59  16     0
QSO: 14193 PH 2018-10-27 1205 LC1U          59  14     RT9L          59  17     0
QSO: 14193 PH 2018-10-27 1205 LC1U          59  14     MW9W          59  14     0
QSO: 14193 PH 2018-10-27 1206 LC1U          59  14     OK1K          59  15     0
QSO: 14193 PH 2018-10-27 1206 LC1U          59  14     UT8IBU        59  16     0
QSO: 14193 PH 2018-10-27 1207 LC1U          59  14     YO8RKP        59  20     0
QSO: 14193 PH 2018-10-27 1207 LC1U          59  14     OK2MBP        59  15     0
QSO: 14193 PH 2018-10-27 1207 LC1U          59  14     SQ9IWS        59  15     0
QSO: 14193 PH 2018-10-27 1209 LC1U          59  14     I3ZSX         59  15     0
QSO: 14193 PH 2018-10-27 1210 LC1U          59  14     IZ4EKI        59  15     0
QSO: 14193 PH 2018-10-27 1210 LC1U          59  14     UX3HA         59  16     0
QSO: 14193 PH 2018-10-27 1211 LC1U          59  14     OK2BRX        59  15     0
QSO: 14193 PH 2018-10-27 1212 LC1U          59  14     G0RAH         59  14     0
QSO: 14193 PH 2018-10-27 1213 LC1U          59  14     RT6N          59  16     0
QSO: 14193 PH 2018-10-27 1214 LC1U          59  14     IN3JRZ        59  15     0
QSO: 14193 PH 2018-10-27 1215 LC1U          59  14     SV1GRB        59  20     0
QSO: 14193 PH 2018-10-27 1215 LC1U          59  14     F4BCG         59  14     0
QSO: 14193 PH 2018-10-27 1215 LC1U          59  14     OE5JSL        59  15     0
QSO: 14193 PH 2018-10-27 1217 LC1U          59  14     OK2SGY        59  15     1
QSO: 14193 PH 2018-10-27 1219 LC1U          59  14     YO9HG         59  20     1
QSO: 14193 PH 2018-10-27 1223 LC1U          59  14     HG6V          59  15     1
QSO: 14193 PH 2018-10-27 1223 LC1U          59  14     HB9EFJ        59  14     1
QSO: 14193 PH 2018-10-27 1225 LC1U          59  14     OE3NEC        59  15     0
QSO: 14193 PH 2018-10-27 1225 LC1U          59  14     OE1HHB        59  15     1
QSO: 14193 PH 2018-10-27 1228 LC1U          59  14     IU4FKM        59  15     1
QSO: 14193 PH 2018-10-27 1229 LC1U          59  14     HB9VFJ        59  14     1
QSO: 14186 PH 2018-10-27 1235 LC1U          59  14     K2LE          59  05     1
QSO: 14178 PH 2018-10-27 1237 LC1U          59  14     K1RM          59  05     1
QSO: 14144 PH 2018-10-27 1246 LC1U          59  14     UA9XF         59  17     1
QSO: 21360 PH 2018-10-27 1247 LC1U          59  14     CR6T          59  14     0
QSO: 14144 PH 2018-10-27 1249 LC1U          59  14     2E0BJ         59  01     1
QSO: 21272 PH 2018-10-27 1250 LC1U          59  14     PX2A          59  11     0
QSO: 14144 PH 2018-10-27 1252 LC1U          59  14     YO7LYM        59  20     1
QSO: 14144 PH 2018-10-27 1254 LC1U          59  14     UT1XX         59  16     1
QSO: 21229 PH 2018-10-27 1256 LC1U          59  14     D4C           59  35     0
QSO: 21175 PH 2018-10-27 1301 LC1U          59  14     PJ4G          59  09     0
QSO: 21155 PH 2018-10-27 1303 LC1U          59  14     TC0F          59  20     0
QSO: 21196 PH 2018-10-27 1306 LC1U          59  14     PJ4Q          59  09     0
QSO: 21247 PH 2018-10-27 1309 LC1U          59  14     C44C          59  20     0
QSO: 21265 PH 2018-10-27 1314 LC1U          59  14     IR8P          59  15     0
QSO: 14209 PH 2018-10-27 1317 LC1U          59  14     YT5LD         59  15     0
QSO: 14220 PH 2018-10-27 1319 LC1U          59  14     S57S          59  15     0
QSO: 14227 PH 2018-10-27 1319 LC1U          59  14     9A9A          59  15     0
QSO: 14239 PH 2018-10-27 1321 LC1U          59  14     HG7T          59  15     0
QSO: 14187 PH 2018-10-27 1410 LC1U          59  14     II2S          59  15     0
QSO: 14135 PH 2018-10-27 1413 LC1U          59  14     JW5E          59  40     0
QSO: 21263 PH 2018-10-27 1416 LC1U          59  14     K2PLF         59  05     1
QSO: 14135 PH 2018-10-27 1416 LC1U          59  14     F8ATM         59  14     0
QSO: 21274 PH 2018-10-27 1417 LC1U          59  14     W1AEC         59  05     1
QSO: 14135 PH 2018-10-27 1417 LC1U          59  14     UA6LQ         59  16     0
QSO: 21292 PH 2018-10-27 1417 LC1U          59  14     NW3Y          59  05     1
QSO: 14135 PH 2018-10-27 1420 LC1U          59  14     F5JU          59  14     0
QSO: 14135 PH 2018-10-27 1421 LC1U          59  14     OD5PY         59  20     0
QSO: 14135 PH 2018-10-27 1421 LC1U          59  14     UT7CR         59  16     0
QSO: 14135 PH 2018-10-27 1422 LC1U          59  14     UX8ZA         59  16     0
QSO: 14135 PH 2018-10-27 1423 LC1U          59  14     9A3WX         59  15     0
QSO: 14135 PH 2018-10-27 1423 LC1U          59  14     YO4RST        59  20     0
QSO: 21351 PH 2018-10-27 1423 LC1U          59  14     NY6DX         59  05     1
QSO: 14135 PH 2018-10-27 1424 LC1U          59  14     RT2H          59  16     0
QSO: 14135 PH 2018-10-27 1425 LC1U          59  14     DA3EYO        59  14     0
QSO: 14135 PH 2018-10-27 1425 LC1U          59  14     IZ0AXF        59  15     0
QSO: 14135 PH 2018-10-27 1426 LC1U          59  14     IZ8EFD        59  15     0
QSO: 14135 PH 2018-10-27 1426 LC1U          59  14     EA4BAS        59  14     0
QSO: 14135 PH 2018-10-27 1426 LC1U          59  14     YT1Q          59  16     0
QSO: 14135 PH 2018-10-27 1427 LC1U          59  14     LZ1DM         59  20     0
QSO: 14135 PH 2018-10-27 1427 LC1U          59  14     R6YY          59  16     0
QSO: 21416 PH 2018-10-27 1428 LC1U          59  14     N8II          59  05     1
QSO: 14135 PH 2018-10-27 1428 LC1U          59  14     EA3DJL        59  14     0
QSO: 14135 PH 2018-10-27 1428 LC1U          59  14     LZ3SD         59  20     0
QSO: 21431 PH 2018-10-27 1429 LC1U          59  14     WB9Z          59  04     1
QSO: 14135 PH 2018-10-27 1429 LC1U          59  14     UR7CT         59  16     0
QSO: 14135 PH 2018-10-27 1429 LC1U          59  14     IR4X          59  15     0
QSO: 14135 PH 2018-10-27 1430 LC1U          59  14     EA3DNC        59  14     0
QSO: 14135 PH 2018-10-27 1434 LC1U          59  14     IK0XBX        59  15     0
QSO: 14135 PH 2018-10-27 1435 LC1U          59  14     IS0DSW        59  17     0
QSO: 14135 PH 2018-10-27 1435 LC1U          59  14     EA1JO         59  14     0
QSO: 14135 PH 2018-10-27 1438 LC1U          59  14     EE1B          59  14     0
QSO: 14135 PH 2018-10-27 1440 LC1U          59  14     TK4RB         59  15     0
QSO: 14135 PH 2018-10-27 1441 LC1U          59  14     RT6A          59  16     0
QSO: 14135 PH 2018-10-27 1443 LC1U          59  14     EA3BRL        59  14     0
QSO: 14135 PH 2018-10-27 1444 LC1U          59  14     UT7NW         59  16     0
QSO: 14135 PH 2018-10-27 1445 LC1U          59  14     YO6DBL        59  20     0
QSO: 14135 PH 2018-10-27 1447 LC1U          59  14     US5UZ         59  16     0
QSO: 14135 PH 2018-10-27 1448 LC1U          59  14     YO4GPC        59  20     0
QSO: 14135 PH 2018-10-27 1449 LC1U          59  14     F6EWX         59  14     0
QSO: 14135 PH 2018-10-27 1450 LC1U          59  14     ZY2A          59  11     0
QSO: 14135 PH 2018-10-27 1451 LC1U          59  14     F1RHS         59  14     0
QSO: 14135 PH 2018-10-27 1452 LC1U          59  14     LZ2ZY         59  20     0
QSO: 14135 PH 2018-10-27 1452 LC1U          59  14     F5SDD         59  14     0
QSO: 14135 PH 2018-10-27 1452 LC1U          59  14     IU1LCU        59  15     0
QSO: 14135 PH 2018-10-27 1453 LC1U          59  14     4X1IM         59  20     0
QSO: 14135 PH 2018-10-27 1454 LC1U          59  14     IR8W          59  15     0
QSO: 14135 PH 2018-10-27 1454 LC1U          59  14     YO8SBQ        59  20     0
QSO: 14135 PH 2018-10-27 1454 LC1U          59  14     IR4M          59  15     0
QSO: 14135 PH 2018-10-27 1455 LC1U          59  14     LZ2DF         59  20     0
QSO: 14135 PH 2018-10-27 1455 LC1U          59  14     RW6AEW        59  16     0
QSO: 14135 PH 2018-10-27 1456 LC1U          59  14     E79D          59  15     0
QSO: 14135 PH 2018-10-27 1456 LC1U          59  14     LZ6O          59  20     0
QSO: 14135 PH 2018-10-27 1456 LC1U          59  14     YU1CY         59  15     0
QSO: 14135 PH 2018-10-27 1457 LC1U          59  14     IR1X          59  15     0
QSO: 14135 PH 2018-10-27 1457 LC1U          59  14     R7RC          59  16     0
QSO: 14135 PH 2018-10-27 1458 LC1U          59  14     YQ6A          59  20     0
QSO: 14135 PH 2018-10-27 1458 LC1U          59  14     YU1LM         59  15     0
QSO: 14135 PH 2018-10-27 1459 LC1U          59  14     IB2T          59  15     0
QSO: 14135 PH 2018-10-27 1459 LC1U          59  14     EC5AN         59  14     0
QSO: 14135 PH 2018-10-27 1459 LC1U          59  14     E73RV         59  15     0
QSO: 14135 PH 2018-10-27 1500 LC1U          59  14     HB9H          59  14     0
QSO: 14135 PH 2018-10-27 1500 LC1U          59  14     EA6GP         59  14     0
QSO: 14135 PH 2018-10-27 1501 LC1U          59  14     IW1CHX        59  15     0
QSO: 14135 PH 2018-10-27 1501 LC1U          59  14     UX7MR         59  16     0
QSO: 14135 PH 2018-10-27 1501 LC1U          59  14     IK5MES        59  15     0
QSO: 14135 PH 2018-10-27 1502 LC1U          59  14     IU4APB        59  15     0
QSO: 14135 PH 2018-10-27 1504 LC1U          59  14     YO3OM         59  20     0
QSO:  7129 PH 2018-10-27 1504 LC1U          59  14     IB2A          59  15     1
QSO:  7127 PH 2018-10-27 1505 LC1U          59  14     HB9EOU        59  14     1
QSO: 14135 PH 2018-10-27 1505 LC1U          59  14     YO7CVL        59  20     0
QSO: 14135 PH 2018-10-27 1506 LC1U          59  14     I4VOS         59  15     0
QSO: 14135 PH 2018-10-27 1508 LC1U          59  14     HA0HV         59  15     0
QSO: 14135 PH 2018-10-27 1509 LC1U          59  14     YO3IWZ        59  20     0
QSO:  7067 PH 2018-10-27 1509 LC1U          59  14     PD0WR         59  14     1
QSO:  7067 PH 2018-10-27 1510 LC1U          59  14     RA2FU         59  15     1
QSO: 14135 PH 2018-10-27 1510 LC1U          59  14     YO4AAC        59  20     0
QSO: 14135 PH 2018-10-27 1513 LC1U          59  14     IN3FOI        59  15     0
QSO: 14135 PH 2018-10-27 1513 LC1U          59  14     HG8C          59  15     0
QSO: 14135 PH 2018-10-27 1514 LC1U          59  14     S52WW         59  15     0
QSO: 14135 PH 2018-10-27 1514 LC1U          59  14     IZ2HV         59  15     0
QSO: 14135 PH 2018-10-27 1515 LC1U          59  14     S59DXX        59  15     0
QSO:  7069 PH 2018-10-27 1515 LC1U          59  14     UA4S          59  16     1
QSO: 14135 PH 2018-10-27 1515 LC1U          59  14     S56LXB        59  15     0
QSO:  7067 PH 2018-10-27 1515 LC1U          59  14     DL7UXG        59  14     1
QSO:  7067 PH 2018-10-27 1516 LC1U          59  14     M4M           59  14     1
QSO: 14135 PH 2018-10-27 1517 LC1U          59  14     IQ2XI         59  15     0
QSO: 14135 PH 2018-10-27 1517 LC1U          59  14     9A1AA         59  15     0
QSO: 14135 PH 2018-10-27 1518 LC1U          59  14     IR6T          59  15     0
QSO: 14136 PH 2018-10-27 1520 LC1U          59  14     IV3ONZ        59  15     0
QSO: 14136 PH 2018-10-27 1520 LC1U          59  14     IU4HMY        59  15     0
QSO: 14136 PH 2018-10-27 1521 LC1U          59  14     S57T          59  15     0
QSO: 14136 PH 2018-10-27 1522 LC1U          59  14     US6IKF        59  16     0
QSO: 14136 PH 2018-10-27 1522 LC1U          59  14     IK2XSL        59  15     0
QSO: 14136 PH 2018-10-27 1524 LC1U          59  14     OM7LW         59  15     0
QSO: 14136 PH 2018-10-27 1524 LC1U          59  14     S52CQ         59  15     0
QSO: 14136 PH 2018-10-27 1526 LC1U          59  14     S52GP         59  15     0
QSO: 14136 PH 2018-10-27 1526 LC1U          59  14     SV3RPQ        59  20     0
QSO: 14136 PH 2018-10-27 1527 LC1U          59  14     IU3KHI        59  15     0
QSO: 14136 PH 2018-10-27 1528 LC1U          59  14     IU1CZH        59  15     0
QSO: 14136 PH 2018-10-27 1528 LC1U          59  14     HA5KY         59  15     0
QSO: 14136 PH 2018-10-27 1530 LC1U          59  14     IW9FI         59  15     0
QSO: 14136 PH 2018-10-27 1531 LC1U          59  14     Z35W          59  15     0
QSO: 14136 PH 2018-10-27 1532 LC1U          59  14     FA1GYX        59  14     0
QSO: 14136 PH 2018-10-27 1532 LC1U          59  14     IU3KPF        59  15     0
QSO:  3754 PH 2018-10-27 1534 LC1U          59  14     OM2VL         59  15     1
QSO: 14136 PH 2018-10-27 1534 LC1U          59  14     IK3MLF        59  15     0
QSO:  3763 PH 2018-10-27 1536 LC1U          59  14     S57AL         59  15     1
QSO: 14136 PH 2018-10-27 1536 LC1U          59  14     I3MDU         59  15     0
QSO:  3775 PH 2018-10-27 1538 LC1U          59  14     RT3F          59  16     1
QSO: 14136 PH 2018-10-27 1538 LC1U          59  14     IZ2SXZ        59  15     0
QSO:  3783 PH 2018-10-27 1538 LC1U          59  14     SO7M          59  15     1
QSO: 14136 PH 2018-10-27 1538 LC1U          59  14     EA3BWL        59  14     0
QSO: 14136 PH 2018-10-27 1539 LC1U          59  14     I2OGV         59  15     0
QSO: 14136 PH 2018-10-27 1539 LC1U          59  14     F4FRF         59  14     0
QSO:  3761 PH 2018-10-27 1540 LC1U          59  14     PA2TMS        59  14     1
QSO: 14136 PH 2018-10-27 1540 LC1U          59  14     YO7MPI        59  20     0
QSO:  3727 PH 2018-10-27 1540 LC1U          59  14     SP6DZ         59  15     1
QSO: 14136 PH 2018-10-27 1541 LC1U          59  14     YT5C          59  15     0
QSO:  3737 PH 2018-10-27 1542 LC1U          59  14     YO4RIU        59  20     1
QSO: 14136 PH 2018-10-27 1542 LC1U          59  14     IN3MNS        59  15     0
QSO: 14136 PH 2018-10-27 1542 LC1U          59  14     GD2A          59  14     0
QSO: 14136 PH 2018-10-27 1542 LC1U          59  14     9A5BOS        59  15     0
QSO: 14136 PH 2018-10-27 1544 LC1U          59  14     IZ6ERS        59  15     0
QSO: 14136 PH 2018-10-27 1544 LC1U          59  14     IX1AMY        59  15     0
QSO: 14136 PH 2018-10-27 1545 LC1U          59  14     IK6QON        59  15     0
QSO: 14136 PH 2018-10-27 1546 LC1U          59  14     F4DXP         59  14     0
QSO:  3725 PH 2018-10-27 1546 LC1U          59  14     SM6FZO        59  14     1
QSO: 14136 PH 2018-10-27 1547 LC1U          59  14     9A3ST         59  15     0
QSO: 14136 PH 2018-10-27 1548 LC1U          59  14     ED7B          59  14     0
QSO: 14136 PH 2018-10-27 1551 LC1U          59  14     F1VJT         59  14     0
QSO: 14136 PH 2018-10-27 1552 LC1U          59  14     DJ8QP         59  14     0
QSO:  7127 PH 2018-10-27 1553 LC1U          59  14     RW1F          59  16     1
QSO: 14136 PH 2018-10-27 1554 LC1U          59  14     F4HXJ         59  14     0
QSO:  7136 PH 2018-10-27 1554 LC1U          59  14     UI5R          59  16     1
QSO:  7139 PH 2018-10-27 1556 LC1U          59  14     DL5L          59  14     1
QSO: 14136 PH 2018-10-27 1556 LC1U          59  14     IU1JFH        59  15     0
QSO: 14136 PH 2018-10-27 1557 LC1U          59  14     F5PHY         59  14     0
QSO:  7176 PH 2018-10-27 1557 LC1U          59  14     ES9C          59  15     1
QSO: 14136 PH 2018-10-27 1558 LC1U          59  14     IK3TPP        59  15     0
QSO:  7183 PH 2018-10-27 1558 LC1U          59  14     DF0HQ         59  14     1
QSO: 14136 PH 2018-10-27 1600 LC1U          59  14     I2FUM         59  15     0
QSO: 14136 PH 2018-10-27 1601 LC1U          59  14     IZ3IBL        59  15     0
QSO: 14136 PH 2018-10-27 1602 LC1U          59  14     IK1XPK        59  15     0
QSO: 14136 PH 2018-10-27 1603 LC1U          59  14     PA8KW         59  14     0
QSO: 14136 PH 2018-10-27 1605 LC1U          59  14     IZ5MMT        59  15     0
QSO: 21240 PH 2018-10-27 1611 LC1U          59  14     CN2CO         59  33     1
QSO: 21369 PH 2018-10-27 1614 LC1U          59  14     CQ3W          59  33     1
QSO: 14137 PH 2018-10-27 1617 LC1U          59  14     CS9ABEC       59  33     0
QSO: 14142 PH 2018-10-27 1618 LC1U          59  14     EA3FZT        59  14     0
QSO: 14168 PH 2018-10-27 1620 LC1U          59  14     ED3D          59  14     0
QSO: 14168 PH 2018-10-27 1621 LC1U          59  14     IW5BNC        59  15     0
QSO: 14168 PH 2018-10-27 1622 LC1U          59  14     F6EVA         59  14     0
QSO: 14173 PH 2018-10-27 1645 LC1U          59  14     EE5V          59  14     0
QSO: 14344 PH 2018-10-27 1648 LC1U          59  14     EA1FDI        59  14     0
QSO: 14332 PH 2018-10-27 1649 LC1U          59  14     IR3Z          59  15     0
QSO:  1854 PH 2018-10-27 1649 LC1U          59  14     PA6AA         59  14     1
QSO: 14324 PH 2018-10-27 1650 LC1U          59  14     ED1T          59  14     0
QSO: 14309 PH 2018-10-27 1651 LC1U          59  14     OL0M          59  15     0
QSO: 14279 PH 2018-10-27 1652 LC1U          59  14     S50G          59  15     0
QSO: 14261 PH 2018-10-27 1654 LC1U          59  14     ED3X          59  14     0
QSO: 14242 PH 2018-10-27 1655 LC1U          59  14     OE5T          59  15     0
QSO: 14212 PH 2018-10-27 1656 LC1U          59  14     OK5Z          59  15     0
QSO:  7179 PH 2018-10-27 1704 LC1U          59  14     SZ1A          59  20     1
QSO: 14139 PH 2018-10-27 1704 LC1U          59  14     VA2WA         59  05     0
QSO: 14119 PH 2018-10-27 1707 LC1U          59  14     VE2BWL        59  05     0
QSO: 14305 PH 2018-10-27 1708 LC1U          59  14     IR2L          59  15     0
QSO: 14314 PH 2018-10-27 1709 LC1U          59  14     S50K          59  15     0
QSO: 14303 PH 2018-10-27 1711 LC1U          59  14     EE5T          59  14     0
QSO: 14299 PH 2018-10-27 1711 LC1U          59  14     S57DX         59  15     0
QSO: 14267 PH 2018-10-27 1713 LC1U          59  14     OM2Y          59  15     0
QSO:  7060 PH 2018-10-27 1713 LC1U          59  14     R3XA          59  16     1
QSO: 14251 PH 2018-10-27 1714 LC1U          59  14     EA9KB         59  33     0
QSO:  7052 PH 2018-10-27 1714 LC1U          59  14     S52AW         59  15     1
QSO:  7154 PH 2018-10-27 1716 LC1U          59  14     UA4M          59  16     1
QSO: 14209 PH 2018-10-27 1721 LC1U          59  14     S50R          59  15     0
QSO:  7091 PH 2018-10-27 1722 LC1U          59  14     RC6U          59  16     1
QSO: 14164 PH 2018-10-27 1723 LC1U          59  14     HG5A          59  15     0
QSO:  7099 PH 2018-10-27 1723 LC1U          59  14     MW5R          59  14     1
QSO: 14271 PH 2018-10-27 1727 LC1U          59  14     DM4X          59  14     0
QSO: 14217 PH 2018-10-27 1730 LC1U          59  14     OE3DXA        59  15     0
QSO:  7188 PH 2018-10-27 1732 LC1U          59  14     OT5A          59  14     1
QSO:  7192 PH 2018-10-27 1733 LC1U          59  14     OM0R          59  15     1
QSO: 14217 PH 2018-10-27 1734 LC1U          59  14     OK7N          59  15     0
QSO:  7119 PH 2018-10-27 1737 LC1U          59  14     DL0NM         59  14     1
QSO:  3768 PH 2018-10-27 1740 LC1U          59  14     SP1GA         59  15     0
QSO:  7112 PH 2018-10-27 1741 LC1U          59  14     RT6A          59  16     1
QSO:  7105 PH 2018-10-27 1742 LC1U          59  14     J42L          59  20     1
QSO:  3752 PH 2018-10-27 1744 LC1U          59  14     EU1WW         59  16     0
QSO:  7057 PH 2018-10-27 1747 LC1U          59  14     OM7RU         59  15     1
QSO:  3740 PH 2018-10-27 1748 LC1U          59  14     OK1GTH        59  15     0
QSO:  7049 PH 2018-10-27 1748 LC1U          59  14     OL1B          59  15     1
QSO:  3735 PH 2018-10-27 1748 LC1U          59  14     UA4M          59  16     0
QSO:  3724 PH 2018-10-27 1749 LC1U          59  14     OK1FPS        59  15     0
QSO:  7049 PH 2018-10-27 1749 LC1U          59  14     UW7W          59  16     1
QSO:  7049 PH 2018-10-27 1749 LC1U          59  14     OK2BRX        59  15     1
QSO:  3729 PH 2018-10-27 1756 LC1U          59  14     DL1JNA        59  14     0
QSO:  3729 PH 2018-10-27 1758 LC1U          59  14     OM3PA         59  15     0
QSO:  7097 PH 2018-10-27 1758 LC1U          59  14     SO100N        59  15     1
QSO:  7132 PH 2018-10-27 1759 LC1U          59  14     SO7M          59  15     1
QSO:  7145 PH 2018-10-27 1800 LC1U          59  14     OE5BGN        59  15     1
QSO:  7161 PH 2018-10-27 1801 LC1U          59  14     S52NR         59  15     1
QSO:  3729 PH 2018-10-27 1802 LC1U          59  14     HG6V          59  15     0
QSO:  7145 PH 2018-10-27 1804 LC1U          59  14     OM4Q          59  15     1
QSO:  7111 PH 2018-10-27 1808 LC1U          59  14     YP0C          59  20     1
QSO:  1881 PH 2018-10-27 1825 LC1U          59  14     OK1GTH        59  15     1
QSO:  7000 PH 2018-10-27 1848 LC1U          59  14     F1DHX         59  14     0
QSO:  7000 PH 2018-10-27 1858 LC1U          59  14     IR6T          59  15     0
QSO:  7144 PH 2018-10-27 1902 LC1U          59  14     SP9QMP        59  15     0
QSO:  7000 PH 2018-10-27 1904 LC1U          59  14     EW6W          59  16     0
QSO:  7114 PH 2018-10-27 1906 LC1U          59  14     OL7T          59  15     0
QSO:  7107 PH 2018-10-27 1908 LC1U          59  14     UY3U          59  16     0
QSO:  7094 PH 2018-10-27 1911 LC1U          59  14     E73KT         59  15     0
QSO:  7085 PH 2018-10-27 1912 LC1U          59  14     S50C          59  15     0
QSO:  7069 PH 2018-10-27 1913 LC1U          59  14     DL1MGB        59  14     0
QSO:  7115 PH 2018-10-27 1916 LC1U          59  14     HA1BC         59  15     0
QSO:  7115 PH 2018-10-27 1916 LC1U          59  14     OK2FD         59  15     0
QSO:  7115 PH 2018-10-27 1918 LC1U          59  14     F4HHL         59  14     0
QSO:  7115 PH 2018-10-27 1919 LC1U          59  14     SP6UV         59  15     0
QSO:  7115 PH 2018-10-27 1920 LC1U          59  14     OET100KW      59  15     0
QSO:  7115 PH 2018-10-27 1921 LC1U          59  14     HA6NW         59  15     0
QSO:  7115 PH 2018-10-27 1927 LC1U          59  14     OL1Z          59  15     0
QSO:  7115 PH 2018-10-27 1931 LC1U          59  14     US5WDJ        59  16     0
QSO:  7115 PH 2018-10-27 1937 LC1U          59  14     HG5P          59  15     0
QSO:  7115 PH 2018-10-27 1940 LC1U          59  14     OK2KOJ        59  15     0
QSO:  7115 PH 2018-10-27 1942 LC1U          59  14     UA2EUW        59  15     0
QSO:  7163 PH 2018-10-27 1950 LC1U          59  14     UV5U          59  16     0
QSO:  7184 PH 2018-10-27 1951 LC1U          59  14     G2F           59  14     0
QSO:  7195 PH 2018-10-27 1953 LC1U          59  14     LZ1GU         59  20     0
QSO:  7050 PH 2018-10-27 1955 LC1U          59  14     S56Y          59  15     0
QSO:  7063 PH 2018-10-27 1959 LC1U          59  14     P33W          59  20     0
QSO:  7070 PH 2018-10-27 1959 LC1U          59  14     HA7A          59  15     0
QSO:  7093 PH 2018-10-27 2002 LC1U          59  14     E7CW          59  15     0
QSO:  7096 PH 2018-10-27 2003 LC1U          59  14     CN2CO         59  33     0
QSO:  7105 PH 2018-10-27 2003 LC1U          59  14     R2AD          59  16     0
QSO:  7116 PH 2018-10-27 2005 LC1U          59  14     SX2X          59  20     0
QSO:  7139 PH 2018-10-27 2010 LC1U          59  14     IR8P          59  15     0
QSO:  7083 PH 2018-10-27 2018 LC1U          59  14     YT8WW         59  15     0
QSO:  7110 PH 2018-10-27 2026 LC1U          59  14     US9IDD        59  16     0
QSO:  7120 PH 2018-10-27 2027 LC1U          59  14     TM1T          59  14     0
QSO:  1833 PH 2018-10-27 2043 LC1U          59  14     OH5Z          59  15     0
QSO:  1853 PH 2018-10-27 2046 LC1U          59  14     DL7CX         59  14     0
QSO:  1911 PH 2018-10-27 2052 LC1U          59  14     SK7K          59  14     0
QSO:  1895 PH 2018-10-27 2054 LC1U          59  14     YO3APJ        59  20     0
QSO:  1891 PH 2018-10-27 2055 LC1U          59  14     DJ8ES         59  14     0
QSO:  1891 PH 2018-10-27 2056 LC1U          59  14     OH6ECM        59  15     0
QSO:  1891 PH 2018-10-27 2057 LC1U          59  14     YL2PP         59  15     0
QSO:  1891 PH 2018-10-27 2057 LC1U          59  14     OH6GDX        59  15     0
QSO:  1891 PH 2018-10-27 2059 LC1U          59  14     LA4C          59  14     0
QSO:  1860 PH 2018-10-27 2108 LC1U          59  14     HG6N          59  15     0
QSO:  3777 PH 2018-10-27 2111 LC1U          59  14     UP2L          59  17     0
QSO:  3770 PH 2018-10-27 2113 LC1U          59  14     RT6A          59  16     0
QSO:  3767 PH 2018-10-27 2114 LC1U          59  14     LZ1QN         59  20     0
QSO:  3744 PH 2018-10-27 2115 LC1U          59  14     OK8WW         59  15     0
QSO:  3651 PH 2018-10-27 2123 LC1U          59  14     YO5PBF        59  20     0
QSO:  3627 PH 2018-10-27 2126 LC1U          59  14     OM0R          59  15     0
QSO:  7092 PH 2018-10-27 2133 LC1U          59  14     YT70SRW       59  15     0
QSO:  1913 PH 2018-10-27 2135 LC1U          59  14     YT8A          59  15     0
QSO:  1902 PH 2018-10-27 2137 LC1U          59  14     ON6FC         59  14     0
QSO:  1892 PH 2018-10-27 2138 LC1U          59  14     G2X           59  14     0
QSO:  1861 PH 2018-10-27 2143 LC1U          59  14     LY7Z          59  15     0
QSO:  1841 PH 2018-10-27 2146 LC1U          59  14     TM3R          59  14     0
QSO:  7000 PH 2018-10-27 2150 LC1U          59  14     YU5R          59  15     0
QSO:  7000 PH 2018-10-27 2152 LC1U          59  14     C4A           59  20     0
QSO:  7000 PH 2018-10-27 2154 LC1U          59  14     RZ9SZ         59  16     0
