START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: KQ2M
LOCATION: CT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 969362
NAME: Robert L. Shohet
CLUB: Yankee Clipper Contest Club
CERTIFICATE: NO
CREATED-BY: CT Version 9.65
SOAPBOX: Lots of antennas broken in the May 15th Macroburst with 110 mph wind
SOAPBOX: gusts have still not been repaired, so this was a very limited effort
SOAPBOX: with 1 radio.  Always fun to say hello to old friends and make new ones.
SOAPBOX: Tnx for the q's and the mults!  73  Bob KQ2M
QSO: 14153 PH 2018-10-28 1544 KQ2M           59 5      SP3QDX        59  15
QSO: 14153 PH 2018-10-28 1544 KQ2M           59 5      TA1CM         59  20
QSO: 14153 PH 2018-10-28 1545 KQ2M           59 5      DH4PSG        59  14
QSO: 14153 PH 2018-10-28 1545 KQ2M           59 5      DP7D          59  14
QSO: 14153 PH 2018-10-28 1545 KQ2M           59 5      LA5HE         59  14
QSO: 14153 PH 2018-10-28 1545 KQ2M           59 5      ON5AFB        59  14
QSO: 14153 PH 2018-10-28 1546 KQ2M           59 5      HB9CWU        59  14
QSO: 14153 PH 2018-10-28 1546 KQ2M           59 5      4M1K          59  09
QSO: 14153 PH 2018-10-28 1547 KQ2M           59 5      OH8KVY        59  15
QSO: 14153 PH 2018-10-28 1547 KQ2M           59 5      OH2JSR        59  15
QSO: 14153 PH 2018-10-28 1547 KQ2M           59 5      VY0ERC        59  02
QSO: 14153 PH 2018-10-28 1548 KQ2M           59 5      LZ1CRI        59  20
QSO: 14153 PH 2018-10-28 1548 KQ2M           59 5      LY2CX         59  15
QSO: 14153 PH 2018-10-28 1548 KQ2M           59 5      G4RRM         59  14
QSO: 14153 PH 2018-10-28 1549 KQ2M           59 5      DK4FZ         59  14
QSO: 14153 PH 2018-10-28 1549 KQ2M           59 5      OZ7D          59  14
QSO: 14153 PH 2018-10-28 1549 KQ2M           59 5      EA2XR         59  14
QSO: 14153 PH 2018-10-28 1550 KQ2M           59 5      PD3ALX        59  14
QSO: 14153 PH 2018-10-28 1550 KQ2M           59 5      ON4UZ         59  14
QSO: 14153 PH 2018-10-28 1550 KQ2M           59 5      HA1RK         59  15
QSO: 14153 PH 2018-10-28 1551 KQ2M           59 5      SJ3A          59  14
QSO: 14153 PH 2018-10-28 1551 KQ2M           59 5      S56K          59  15
QSO: 14153 PH 2018-10-28 1551 KQ2M           59 5      Z36W          59  15
QSO: 14153 PH 2018-10-28 1552 KQ2M           59 5      F6FTB         59  14
QSO: 14153 PH 2018-10-28 1552 KQ2M           59 5      LA3BPA        59  14
QSO: 14153 PH 2018-10-28 1552 KQ2M           59 5      ES3V          59  15
QSO: 14153 PH 2018-10-28 1553 KQ2M           59 5      DL2JX         59  14
QSO: 14153 PH 2018-10-28 1553 KQ2M           59 5      EA2KV         59  14
QSO: 14153 PH 2018-10-28 1553 KQ2M           59 5      SP1RKR        59  15
QSO: 14153 PH 2018-10-28 1554 KQ2M           59 5      PB2A          59  14
QSO: 14153 PH 2018-10-28 1554 KQ2M           59 5      PA1P          59  14
QSO: 14153 PH 2018-10-28 1554 KQ2M           59 5      OK2RN         59  15
QSO: 14153 PH 2018-10-28 1554 KQ2M           59 5      IQ3BM         59  15
QSO: 14153 PH 2018-10-28 1554 KQ2M           59 5      8S0C          59  14
QSO: 14153 PH 2018-10-28 1555 KQ2M           59 5      UW5ZM         59  16
QSO: 14153 PH 2018-10-28 1555 KQ2M           59 5      G8CMU         59  14
QSO: 14153 PH 2018-10-28 1555 KQ2M           59 5      M4A           59  14
QSO: 14153 PH 2018-10-28 1555 KQ2M           59 5      OZ8AE         59  14
QSO: 14153 PH 2018-10-28 1555 KQ2M           59 5      DL2QT         59  14
QSO: 14153 PH 2018-10-28 1556 KQ2M           59 5      PA2CVD        59  14
QSO: 14153 PH 2018-10-28 1557 KQ2M           59 5      S53GO         59  15
QSO: 14153 PH 2018-10-28 1557 KQ2M           59 5      PF0X          59  14
QSO: 14153 PH 2018-10-28 1558 KQ2M           59 5      DK1YH         59  14
QSO: 14153 PH 2018-10-28 1558 KQ2M           59 5      VU2IT         59  22
QSO: 14153 PH 2018-10-28 1559 KQ2M           59 5      DJ1AA         59  14
QSO: 14153 PH 2018-10-28 1559 KQ2M           59 5      OO4P          59  14
QSO: 14153 PH 2018-10-28 1559 KQ2M           59 5      I2BRT         59  15
QSO: 14153 PH 2018-10-28 1600 KQ2M           59 5      PD1ATH        59  14
QSO: 14153 PH 2018-10-28 1600 KQ2M           59 5      F2AR          59  14
QSO: 14153 PH 2018-10-28 1600 KQ2M           59 5      OH1TD         59  15
QSO: 14153 PH 2018-10-28 1600 KQ2M           59 5      OG7A          59  15
QSO: 14153 PH 2018-10-28 1601 KQ2M           59 5      PA0TCA        59  14
QSO: 14153 PH 2018-10-28 1601 KQ2M           59 5      OM3IAG        59  15
QSO: 14153 PH 2018-10-28 1601 KQ2M           59 5      PA0RM         59  14
QSO: 14153 PH 2018-10-28 1601 KQ2M           59 5      OH1LA         59  15
QSO: 14153 PH 2018-10-28 1601 KQ2M           59 5      K4SQL         59  05
QSO: 14153 PH 2018-10-28 1602 KQ2M           59 5      IK3XJP        59  15
QSO: 14153 PH 2018-10-28 1602 KQ2M           59 5      DK3SJ         59  14
QSO: 14153 PH 2018-10-28 1602 KQ2M           59 5      EA3XR         59  14
QSO: 14153 PH 2018-10-28 1602 KQ2M           59 5      F1AGR         59  14
QSO: 14153 PH 2018-10-28 1603 KQ2M           59 5      PA2RG         59  14
QSO: 14153 PH 2018-10-28 1603 KQ2M           59 5      DL7HZ         59  14
QSO: 14153 PH 2018-10-28 1603 KQ2M           59 5      F6EZV         59  14
QSO: 14153 PH 2018-10-28 1604 KQ2M           59 5      TA4PR         59  20
QSO: 14153 PH 2018-10-28 1604 KQ2M           59 5      OH1C          59  15
QSO: 14153 PH 2018-10-28 1604 KQ2M           59 5      YW5DX         59  09
QSO: 14153 PH 2018-10-28 1604 KQ2M           59 5      DL1M          59  14
QSO: 14153 PH 2018-10-28 1604 KQ2M           59 5      OK1XC         59  15
QSO: 14153 PH 2018-10-28 1605 KQ2M           59 5      G0DRM         59  14
QSO: 14153 PH 2018-10-28 1605 KQ2M           59 5      EA5RS         59  14
QSO: 14153 PH 2018-10-28 1605 KQ2M           59 5      HA6NY         59  15
QSO: 14153 PH 2018-10-28 1605 KQ2M           59 5      IK2JTS        59  15
QSO: 14153 PH 2018-10-28 1606 KQ2M           59 5      F4HXC         59  14
QSO: 14153 PH 2018-10-28 1606 KQ2M           59 5      EU1A          59  16
QSO: 14153 PH 2018-10-28 1606 KQ2M           59 5      ON6LR         59  14
QSO: 14153 PH 2018-10-28 1606 KQ2M           59 5      PD0WVB        59  14
QSO: 14153 PH 2018-10-28 1607 KQ2M           59 5      DG4MB         59  14
QSO: 14153 PH 2018-10-28 1607 KQ2M           59 5      SA6U          59  14
QSO: 14153 PH 2018-10-28 1607 KQ2M           59 5      PA0MJM        59  14
QSO: 14153 PH 2018-10-28 1607 KQ2M           59 5      DJ1OJ         59  14
QSO: 14153 PH 2018-10-28 1608 KQ2M           59 5      PD0MGX        59  14
QSO: 14153 PH 2018-10-28 1608 KQ2M           59 5      DK6QW         59  14
QSO: 14153 PH 2018-10-28 1608 KQ2M           59 5      ON5DN         59  14
QSO: 14153 PH 2018-10-28 1609 KQ2M           59 5      M1N           59  14
QSO: 14153 PH 2018-10-28 1610 KQ2M           59 5      LZ100I        59  20
QSO: 14153 PH 2018-10-28 1610 KQ2M           59 5      VU2MTM        59  22
QSO: 14153 PH 2018-10-28 1610 KQ2M           59 5      EA1CK         59  14
QSO: 14153 PH 2018-10-28 1611 KQ2M           59 5      EE3E          59  14
QSO: 14153 PH 2018-10-28 1611 KQ2M           59 5      DL0WM         59  14
QSO: 14153 PH 2018-10-28 1611 KQ2M           59 5      DL1GME        59  14
QSO: 14153 PH 2018-10-28 1612 KQ2M           59 5      VE7WNK        59  03
QSO: 14153 PH 2018-10-28 1612 KQ2M           59 5      GM7R          59  14
QSO: 14153 PH 2018-10-28 1613 KQ2M           59 5      IZ2WTZ        59  15
QSO: 14153 PH 2018-10-28 1613 KQ2M           59 5      7Z1SJ         59  21
QSO: 14153 PH 2018-10-28 1614 KQ2M           59 5      2E0XNV        59  14
QSO: 14153 PH 2018-10-28 1615 KQ2M           59 5      IT9IMJ        59  15
QSO: 14153 PH 2018-10-28 1616 KQ2M           59 5      I4VOS         59  15
QSO: 14153 PH 2018-10-28 1616 KQ2M           59 5      YL2GD         59  15
QSO: 14153 PH 2018-10-28 1616 KQ2M           59 5      SM6MSG        59  14
QSO: 14153 PH 2018-10-28 1616 KQ2M           59 5      HB9AA         59  14
QSO: 14153 PH 2018-10-28 1617 KQ2M           59 5      HF100I        59  15
QSO: 14153 PH 2018-10-28 1617 KQ2M           59 5      N1JJD         59  05
QSO: 14153 PH 2018-10-28 1617 KQ2M           59 5      G4DDL         59  14
QSO: 14153 PH 2018-10-28 1618 KQ2M           59 5      OM1DK         59  15
QSO: 14153 PH 2018-10-28 1618 KQ2M           59 5      VE6TN         59  04
QSO: 14153 PH 2018-10-28 1618 KQ2M           59 5      F6CLQ         59  14
QSO: 14153 PH 2018-10-28 1618 KQ2M           59 5      OM2DT         59  15
QSO: 14153 PH 2018-10-28 1619 KQ2M           59 5      AJ4AY         59  05
QSO: 14153 PH 2018-10-28 1619 KQ2M           59 5      S58M          59  15
QSO: 14153 PH 2018-10-28 1619 KQ2M           59 5      M3I           59  14
QSO: 14153 PH 2018-10-28 1621 KQ2M           59 5      JR2GRX        59  25
QSO: 14153 PH 2018-10-28 1621 KQ2M           59 5      DF3TE         59  14
QSO: 14153 PH 2018-10-28 1621 KQ2M           59 5      PA0M          59  14
QSO: 14153 PH 2018-10-28 1621 KQ2M           59 5      OZ1OP         59  14
QSO: 14153 PH 2018-10-28 1621 KQ2M           59 5      DK8AX         59  14
QSO: 14153 PH 2018-10-28 1622 KQ2M           59 5      F6GCI         59  14
QSO: 14153 PH 2018-10-28 1622 KQ2M           59 5      SZ3P          59  20
QSO: 14153 PH 2018-10-28 1623 KQ2M           59 5      DL3CA         59  14
QSO: 14153 PH 2018-10-28 1623 KQ2M           59 5      F6HRP         59  14
QSO: 14153 PH 2018-10-28 1623 KQ2M           59 5      SP4DDS        59  15
QSO: 14153 PH 2018-10-28 1624 KQ2M           59 5      M1DNC         59  14
QSO: 14153 PH 2018-10-28 1624 KQ2M           59 5      OH2FNR        59  15
QSO: 14153 PH 2018-10-28 1625 KQ2M           59 5      F5HX          59  14
QSO: 14153 PH 2018-10-28 1625 KQ2M           59 5      LY5Y          59  15
QSO: 14153 PH 2018-10-28 1625 KQ2M           59 5      IV3UTV        59  15
QSO: 14153 PH 2018-10-28 1625 KQ2M           59 5      2E0TWG        59  14
QSO: 14153 PH 2018-10-28 1626 KQ2M           59 5      VE7EME        59  03
QSO: 14153 PH 2018-10-28 1626 KQ2M           59 5      ON5RO         59  14
QSO: 14153 PH 2018-10-28 1626 KQ2M           59 5      OT5A          59  14
QSO: 14153 PH 2018-10-28 1627 KQ2M           59 5      PD0LQQ        59  14
QSO: 14153 PH 2018-10-28 1627 KQ2M           59 5      DK0OF         59  14
QSO: 14153 PH 2018-10-28 1628 KQ2M           59 5      S53EO         59  15
QSO: 14153 PH 2018-10-28 1628 KQ2M           59 5      OG60F         59  15
QSO: 14153 PH 2018-10-28 1628 KQ2M           59 5      DL5ANS        59  14
QSO: 14153 PH 2018-10-28 1628 KQ2M           59 5      HB2S          59  14
QSO: 14153 PH 2018-10-28 1629 KQ2M           59 5      I3MDU         59  15
QSO: 14153 PH 2018-10-28 1629 KQ2M           59 5      PD4WD         59  14
QSO: 14153 PH 2018-10-28 1630 KQ2M           59 5      SP4SHD        59  15
QSO: 14153 PH 2018-10-28 1630 KQ2M           59 5      SO100N        59  15
QSO: 14153 PH 2018-10-28 1630 KQ2M           59 5      DJ1TU         59  14
QSO: 14153 PH 2018-10-28 1630 KQ2M           59 5      G4BYY         59  14
QSO: 14153 PH 2018-10-28 1631 KQ2M           59 5      LA6UL         59  14
QSO: 14153 PH 2018-10-28 1631 KQ2M           59 5      S53M          59  15
QSO: 14153 PH 2018-10-28 1632 KQ2M           59 5      SP7MOQ        59  15
QSO: 14153 PH 2018-10-28 1632 KQ2M           59 5      F6CTT         59  14
QSO: 14153 PH 2018-10-28 1632 KQ2M           59 5      DL2NBB        57  14
QSO: 14153 PH 2018-10-28 1633 KQ2M           59 5      G4ERW         59  14
QSO: 14153 PH 2018-10-28 1633 KQ2M           59 5      OQ4B          59  14
QSO: 14153 PH 2018-10-28 1633 KQ2M           59 5      DK1AX         59  14
QSO: 14153 PH 2018-10-28 1633 KQ2M           59 5      LY7Z          59  15
QSO: 14153 PH 2018-10-28 1633 KQ2M           59 5      OK1JBL        59  15
QSO: 14153 PH 2018-10-28 1634 KQ2M           59 5      IZ2OOS        59  15
QSO: 14153 PH 2018-10-28 1634 KQ2M           59 5      PC2L          59  14
QSO: 14153 PH 2018-10-28 1634 KQ2M           59 5      DL5BAW        59  14
QSO: 14153 PH 2018-10-28 1635 KQ2M           59 5      YP0C          59  20
QSO: 14153 PH 2018-10-28 1635 KQ2M           59 5      IZ2SXZ        59  15
QSO: 14153 PH 2018-10-28 1635 KQ2M           59 5      F6BNX         59  14
QSO: 14153 PH 2018-10-28 1636 KQ2M           59 5      OM5WW         59  15
QSO: 14153 PH 2018-10-28 1636 KQ2M           59 5      IX1FIT        59  15
QSO: 14153 PH 2018-10-28 1636 KQ2M           59 5      PD1RO         59  14
QSO: 14153 PH 2018-10-28 1636 KQ2M           59 5      SP9QMP        59  15
QSO: 14153 PH 2018-10-28 1636 KQ2M           59 5      F4HMV         59  14
QSO: 14153 PH 2018-10-28 1637 KQ2M           59 5      EU1FQ         59  16
QSO: 14153 PH 2018-10-28 1637 KQ2M           59 5      ZF1A          59  08
QSO: 14153 PH 2018-10-28 1637 KQ2M           59 5      S52NR         59  15
QSO: 14153 PH 2018-10-28 1637 KQ2M           59 5      EA5IJD        59  14
QSO: 14153 PH 2018-10-28 1637 KQ2M           59 5      PC9DB         59  14
QSO: 14153 PH 2018-10-28 1638 KQ2M           59 5      IW2CAM        59  15
QSO: 14153 PH 2018-10-28 1638 KQ2M           59 5      DF2RG         59  14
QSO: 14153 PH 2018-10-28 1638 KQ2M           59 5      HB9TOC        59  14
QSO: 14153 PH 2018-10-28 1638 KQ2M           59 5      EW4R          59  16
QSO: 14153 PH 2018-10-28 1639 KQ2M           59 5      F8DVD         59  14
QSO: 14153 PH 2018-10-28 1639 KQ2M           59 5      SP3KQV        59  15
QSO: 14153 PH 2018-10-28 1639 KQ2M           59 5      VA7FC         59  03
QSO: 14153 PH 2018-10-28 1639 KQ2M           59 5      DK2WU         59  14
QSO: 14153 PH 2018-10-28 1640 KQ2M           59 5      WU7X          59  03
QSO: 14153 PH 2018-10-28 1640 KQ2M           59 5      IZ0FUW        59  15
QSO: 14153 PH 2018-10-28 1641 KQ2M           59 5      IK5BDG        59  15
QSO: 14153 PH 2018-10-28 1641 KQ2M           59 5      DL3DRN        59  14
QSO: 14153 PH 2018-10-28 1641 KQ2M           59 5      M8C           59  14
QSO: 14153 PH 2018-10-28 1642 KQ2M           59 5      OZ0TX         59  14
QSO: 14153 PH 2018-10-28 1642 KQ2M           59 5      DC2YY         59  14
QSO: 14153 PH 2018-10-28 1642 KQ2M           59 5      LZ2ZY         59  20
QSO: 14153 PH 2018-10-28 1643 KQ2M           59 5      DK1FW         59  14
QSO: 14153 PH 2018-10-28 1643 KQ2M           59 5      IK2YCW        59  15
QSO: 14153 PH 2018-10-28 1643 KQ2M           59 5      IZ2SMQ        59  15
QSO: 14153 PH 2018-10-28 1644 KQ2M           59 5      DG5FF         59  14
QSO: 14153 PH 2018-10-28 1644 KQ2M           59 5      PE2HLA        59  14
QSO: 14153 PH 2018-10-28 1644 KQ2M           59 5      SQ8Z          59  15
QSO: 14153 PH 2018-10-28 1644 KQ2M           59 5      SP6HEQ        59  15
QSO: 14153 PH 2018-10-28 1645 KQ2M           59 5      I1RB          59  15
QSO: 14153 PH 2018-10-28 1645 KQ2M           59 5      OZ5E          59  14
QSO: 14153 PH 2018-10-28 1646 KQ2M           59 5      II2RR         59  15
QSO: 14153 PH 2018-10-28 1646 KQ2M           59 5      OE3RAA        49  15
QSO: 14153 PH 2018-10-28 1646 KQ2M           59 5      EA3GBU        59  14
QSO: 14153 PH 2018-10-28 1647 KQ2M           59 5      HG8C          59  15
QSO: 14153 PH 2018-10-28 1647 KQ2M           59 5      DL9HB         59  14
QSO: 14153 PH 2018-10-28 1647 KQ2M           59 5      VO2NS         59  02
QSO: 14153 PH 2018-10-28 1648 KQ2M           59 5      PD1AT         59  14
QSO: 14153 PH 2018-10-28 1648 KQ2M           59 5      9H1TT         59  15
QSO: 14153 PH 2018-10-28 1649 KQ2M           59 5      SM6CMU        59  14
QSO: 14153 PH 2018-10-28 1649 KQ2M           59 5      IZ5DKO        59  15
QSO: 14153 PH 2018-10-28 1649 KQ2M           59 5      OE6MMD        59  15
QSO: 14153 PH 2018-10-28 1649 KQ2M           59 5      SP1JQJ        59  15
QSO: 14153 PH 2018-10-28 1649 KQ2M           59 5      G3AB          59  14
QSO: 14153 PH 2018-10-28 1650 KQ2M           59 5      F1ICS         59  14
QSO: 14153 PH 2018-10-28 1651 KQ2M           59 5      OH6DX         59  15
QSO: 14153 PH 2018-10-28 1651 KQ2M           59 5      ON8VT         59  14
QSO: 14153 PH 2018-10-28 1651 KQ2M           59 5      IK2ULV        59  15
QSO: 14153 PH 2018-10-28 1651 KQ2M           59 5      IW2NEF        59  15
QSO: 14153 PH 2018-10-28 1651 KQ2M           59 5      G0AZH         59  14
QSO: 14153 PH 2018-10-28 1652 KQ2M           59 5      SP9PDF        59  15
QSO: 14153 PH 2018-10-28 1652 KQ2M           59 5      OE4VIE        59  15
QSO: 14153 PH 2018-10-28 1652 KQ2M           59 5      G3XSV         59  14
QSO: 14153 PH 2018-10-28 1652 KQ2M           59 5      LZ2JA         59  20
QSO: 14153 PH 2018-10-28 1653 KQ2M           59 5      I1XYX         59  15
QSO: 14153 PH 2018-10-28 1654 KQ2M           59 5      G4XEX         59  14
QSO: 14153 PH 2018-10-28 1654 KQ2M           59 5      CR2L          59  14
QSO: 14153 PH 2018-10-28 1654 KQ2M           59 5      S56YB         59  15
QSO: 14153 PH 2018-10-28 1654 KQ2M           59 5      OE9MON        59  15
QSO: 14153 PH 2018-10-28 1655 KQ2M           59 5      F4GDO         59  14
QSO: 14153 PH 2018-10-28 1656 KQ2M           59 5      VE3MIS        59  04
QSO: 14153 PH 2018-10-28 1656 KQ2M           59 5      IK3TPP        59  15
QSO: 14153 PH 2018-10-28 1656 KQ2M           59 5      MI0M          59  14
QSO: 14153 PH 2018-10-28 1657 KQ2M           59 5      DK6VCO        59  14
QSO: 14153 PH 2018-10-28 1657 KQ2M           59 5      DK5QN         59  14
QSO: 14153 PH 2018-10-28 1657 KQ2M           59 5      SN2B          59  15
QSO: 14153 PH 2018-10-28 1657 KQ2M           59 5      DL1BSN        59  14
QSO: 14153 PH 2018-10-28 1657 KQ2M           59 5      F4HZZ         59  14
QSO: 14153 PH 2018-10-28 1657 KQ2M           59 5      PC3T          59  14
QSO: 14153 PH 2018-10-28 1657 KQ2M           59 5      GM8OFQ        59  14
QSO: 14153 PH 2018-10-28 1658 KQ2M           59 5      EE3X          59  14
QSO: 14153 PH 2018-10-28 1658 KQ2M           59 5      F4DZG         59  14
QSO: 14153 PH 2018-10-28 1658 KQ2M           59 5      G3YSX         59  14
QSO: 14153 PH 2018-10-28 1659 KQ2M           59 5      IW5EIJ        59  15
QSO: 14153 PH 2018-10-28 1659 KQ2M           59 5      SZ1A          59  20
QSO: 14153 PH 2018-10-28 1700 KQ2M           59 5      SP5N          59  15
QSO: 14153 PH 2018-10-28 1701 KQ2M           59 5      IC8CUQ        59  15
QSO: 21212 PH 2018-10-28 2026 KQ2M           59 5      PS2T          59  11
QSO: 21224 PH 2018-10-28 2026 KQ2M           59 5      HC5VF         59  10
QSO: 21228 PH 2018-10-28 2027 KQ2M           59 5      CV7S          59  13
QSO: 21236 PH 2018-10-28 2027 KQ2M           59 5      LU6ETB        59  13
QSO: 21239 PH 2018-10-28 2027 KQ2M           59 5      ZX5J          59  11
QSO: 21249 PH 2018-10-28 2028 KQ2M           59 5      ZP5DA         59  11
QSO: 21253 PH 2018-10-28 2028 KQ2M           59 5      HI3T          59  08
QSO: 21256 PH 2018-10-28 2029 KQ2M           59 5      CX5E          59  13
QSO: 21272 PH 2018-10-28 2030 KQ2M           59 5      3G1D          59  12
QSO: 21272 PH 2018-10-28 2030 KQ2M           59 5      PX2A          59  11
QSO: 21274 PH 2018-10-28 2030 KQ2M           59 5      CB1H          59  12
QSO: 21284 PH 2018-10-28 2031 KQ2M           59 5      LU9MDH        59  13
QSO: 21289 PH 2018-10-28 2031 KQ2M           59 5      ZM4T          59  32
QSO: 21288 PH 2018-10-28 2032 KQ2M           59 5      L77D          59  13
QSO: 21292 PH 2018-10-28 2032 KQ2M           59 5      YW4D          59  09
QSO: 21297 PH 2018-10-28 2032 KQ2M           59 5      PY2CX         59  11
QSO: 21302 PH 2018-10-28 2032 KQ2M           59 5      PP1WW         59  11
QSO: 21305 PH 2018-10-28 2033 KQ2M           59 5      NP2P          59  08
QSO: 21311 PH 2018-10-28 2033 KQ2M           59 5      LU1BJW        59  13
QSO: 21318 PH 2018-10-28 2034 KQ2M           59 5      PZ5K          59  09
QSO: 21326 PH 2018-10-28 2035 KQ2M           59 5      CP6UA         59  10
QSO: 21333 PH 2018-10-28 2035 KQ2M           59 5      PQ5B          59  11
QSO: 21334 PH 2018-10-28 2036 KQ2M           59 5      PY2EJ         59  11
QSO: 21339 PH 2018-10-28 2036 KQ2M           59 5      N4WW          59  05
QSO: 21343 PH 2018-10-28 2036 KQ2M           59 5      CE3PA         59  12
QSO: 21367 PH 2018-10-28 2037 KQ2M           59 5      ZX2B          59  11
QSO: 21378 PH 2018-10-28 2037 KQ2M           59 5      PJ4G          59  09
QSO: 21346 PH 2018-10-28 2039 KQ2M           59 5      KP2M          59  08
QSO: 21303 PH 2018-10-28 2040 KQ2M           59 5      NH7A          59  31
QSO: 21292 PH 2018-10-28 2042 KQ2M           59 5      KH7M          59  31
QSO: 21282 PH 2018-10-28 2042 KQ2M           59 5      KH7XS         59  31
QSO: 21275 PH 2018-10-28 2043 KQ2M           59 5      VE6FI         59  04
QSO: 21270 PH 2018-10-28 2044 KQ2M           59 5      KP3Z          59  08
QSO: 14156 PH 2018-10-28 2045 KQ2M           59 5      VP2MDG        59  08
QSO: 14154 PH 2018-10-28 2045 KQ2M           59 5      W9RE          59  04
QSO: 14167 PH 2018-10-28 2046 KQ2M           59 5      VE3EJ         59  04
QSO: 14170 PH 2018-10-28 2046 KQ2M           59 5      ZW5B          59  11
QSO: 14174 PH 2018-10-28 2046 KQ2M           59 5      PJ4G          59  09
QSO: 14177 PH 2018-10-28 2047 KQ2M           59 5      HK3J          59  09
QSO: 14179 PH 2018-10-28 2048 KQ2M           59 5      VE6SV         59  04
QSO: 14183 PH 2018-10-28 2048 KQ2M           59 5      FG4KH         59  08
QSO: 14190 PH 2018-10-28 2049 KQ2M           59 5      ZY2A          59  11
QSO: 14194 PH 2018-10-28 2049 KQ2M           59 5      T40T          59  08
QSO: 14197 PH 2018-10-28 2049 KQ2M           59 5      ZV5O          59  11
QSO: 14202 PH 2018-10-28 2050 KQ2M           59 5      YV6BXN        59  09
QSO: 14207 PH 2018-10-28 2050 KQ2M           59 5      HI3LT         59  08
QSO: 14213 PH 2018-10-28 2051 KQ2M           59 5      ZW2T          59  11
QSO: 14223 PH 2018-10-28 2052 KQ2M           59 5      KL7RA         59  01
QSO: 14225 PH 2018-10-28 2052 KQ2M           59 5      V26B          59  08
QSO: 14234 PH 2018-10-28 2053 KQ2M           59 5      HK3C          59  09
QSO: 14238 PH 2018-10-28 2054 KQ2M           59 5      PX2A          59  11
QSO: 14241 PH 2018-10-28 2055 KQ2M           59 5      NP4AW         59  08
QSO: 14244 PH 2018-10-28 2055 KQ2M           59 5      PZ5K          59  09
QSO: 14248 PH 2018-10-28 2055 KQ2M           59 5      YV4AW         59  9
QSO: 14251 PH 2018-10-28 2055 KQ2M           59 5      KP4RV         59  08
QSO: 14253 PH 2018-10-28 2056 KQ2M           59 5      LU8YE         59  13
QSO: 14256 PH 2018-10-28 2057 KQ2M           59 5      VP5W          59  08
QSO: 14258 PH 2018-10-28 2058 KQ2M           59 5      VE5PV         59  04
QSO: 14261 PH 2018-10-28 2059 KQ2M           59 5      PP2FRS        59  11
QSO: 14264 PH 2018-10-28 2059 KQ2M           59 5      HC2AO         59  10
QSO: 14271 PH 2018-10-28 2100 KQ2M           59 5      LU2DD         59  13
QSO: 14276 PH 2018-10-28 2101 KQ2M           59 5      CF3A          59  04
QSO: 14282 PH 2018-10-28 2102 KQ2M           59 5      3G1D          59  12
QSO: 14285 PH 2018-10-28 2102 KQ2M           59 5      V3A           59  07
QSO: 14292 PH 2018-10-28 2103 KQ2M           59 5      9Y4W          59  09
QSO: 14295 PH 2018-10-28 2103 KQ2M           59 5      VE7DZO        59  03
QSO: 14300 PH 2018-10-28 2103 KQ2M           59 5      PY2RTB        59  11
QSO: 14303 PH 2018-10-28 2105 KQ2M           59 5      LU9MBY        59  13
QSO: 14308 PH 2018-10-28 2106 KQ2M           59 5      8P5A          59  08
QSO: 21410 PH 2018-10-28 2106 KQ2M           59 5      8P5A          59  08
QSO: 14307 PH 2018-10-28 2106 KQ2M           59 5      PJ4Q          59  09
QSO: 14315 PH 2018-10-28 2107 KQ2M           59 5      VE7GL         59  03
QSO: 14317 PH 2018-10-28 2107 KQ2M           59 5      ZF1A          59  08
QSO: 21323 PH 2018-10-28 2107 KQ2M           59 5      ZF1A          59  08
QSO: 14322 PH 2018-10-28 2108 KQ2M           59 5      VP9I          59  05
QSO: 14327 PH 2018-10-28 2108 KQ2M           59 5      NC6R          59  03
QSO: 14331 PH 2018-10-28 2109 KQ2M           59 5      OA4SS         59  10
QSO: 14337 PH 2018-10-28 2110 KQ2M           59 5      CE3NR         59  12
QSO: 14344 PH 2018-10-28 2112 KQ2M           59 5      KH6J          59  31
QSO: 14346 PH 2018-10-28 2113 KQ2M           59 5      OA4O          59  10
QSO: 14164 PH 2018-10-28 2113 KQ2M           59 5      PS2T          59  11
QSO: 14169 PH 2018-10-28 2114 KQ2M           59 5      JJ0JML        59  25
QSO: 14282 PH 2018-10-28 2116 KQ2M           59 5      JI2ZJS        59  25
QSO:  7130 PH 2018-10-28 2119 KQ2M           59 5      ED7P          59  14
QSO:  7133 PH 2018-10-28 2119 KQ2M           59 5      K3LR          59  05
QSO:  7135 PH 2018-10-28 2119 KQ2M           59 5      TM0T          59  14
QSO:  7144 PH 2018-10-28 2121 KQ2M           59 5      IR4M          59  15
QSO:  7148 PH 2018-10-28 2121 KQ2M           59 5      TM2T          59  14
QSO:  7151 PH 2018-10-28 2121 KQ2M           59 5      OK5Z          59  15
QSO:  7152 PH 2018-10-28 2122 KQ2M           59 5      VA2WA         59  05
QSO:  7156 PH 2018-10-28 2122 KQ2M           59 5      SN3A          59  15
QSO:  7159 PH 2018-10-28 2123 KQ2M           59 5      W0AIH         59  04
QSO:  7161 PH 2018-10-28 2123 KQ2M           59 5      SP8K          59  15
