START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: ED8G
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 427452
NAME: Grupo DX Teide
OPERATORS: EA8AM, EA8ARG, EA8BFH, EA8BRW, EA8CH, EA8DK
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.7300.0
SOAPBOX: We are a group of operators who decided to operate during the contest
SOAPBOX: from the Buenavista del Norte lighthouse.  It is located in the
QSO: 21000  PH  2018-10-28  1426 ED8G  59 33  HB9BHW    59 14  0
QSO: 21000  PH  2018-10-28  1427 ED8G  59 33  IB9WIS    59 15  0
QSO: 21000  PH  2018-10-28  1427 ED8G  59 33  IZ0FUW    59 15  0
QSO: 21000  PH  2018-10-28  1428 ED8G  59 33  G4CWH     59 14  0
QSO: 21000  PH  2018-10-28  1428 ED8G  59 33  OZ4O      59 14  0
QSO: 21000  PH  2018-10-28  1428 ED8G  59 33  TM6AM     59 14  0
QSO: 21000  PH  2018-10-28  1429 ED8G  59 33  DM4X      59 14  0
QSO: 21000  PH  2018-10-28  1429 ED8G  59 33  IK1DFH    59 15  0
QSO: 21000  PH  2018-10-28  1429 ED8G  59 33  G0VIM     59 14  0
QSO: 21000  PH  2018-10-28  1430 ED8G  59 33  HB9VQQ    59 14  0
QSO: 21000  PH  2018-10-28  1431 ED8G  59 33  IK3XGY    59 15  0
QSO: 21000  PH  2018-10-28  1431 ED8G  59 33  IU0KAH    59 15  0
QSO: 21000  PH  2018-10-28  1432 ED8G  59 33  I4VOS     59 15  0
QSO: 21000  PH  2018-10-28  1433 ED8G  59 33  CT1BLE    59 14  0
QSO: 21000  PH  2018-10-28  1433 ED8G  59 33  DK0BM     59 14  0
QSO: 21000  PH  2018-10-28  1434 ED8G  59 33  IO5O      59 15  0
QSO: 21000  PH  2018-10-28  1434 ED8G  59 33  F5LIW     59 14  0
QSO: 21000  PH  2018-10-28  1435 ED8G  59 33  DG9FBA    59 14  0
QSO: 21000  PH  2018-10-28  1435 ED8G  59 33  IV3ARJ    59 15  0
QSO: 21000  PH  2018-10-28  1436 ED8G  59 33  DJ2QV     59 14  0
QSO: 21000  PH  2018-10-28  1436 ED8G  59 33  IZ3XEF    59 15  0
QSO: 21000  PH  2018-10-28  1436 ED8G  59 33  DL9SEV    59 14  0
QSO: 21000  PH  2018-10-28  1437 ED8G  59 33  DD1LD     59 14  0
QSO: 14124  PH  2018-10-28  1437 ED8G  59 33  ON3FFA    59 14  1
QSO: 21000  PH  2018-10-28  1437 ED8G  59 33  OH6K      59 15  0
QSO: 21000  PH  2018-10-28  1437 ED8G  59 33  OK1GTH    59 15  0
QSO: 21000  PH  2018-10-28  1438 ED8G  59 33  DK5EZ     59 14  0
QSO: 21000  PH  2018-10-28  1438 ED8G  59 33  EA3DYY    59 14  0
QSO: 21000  PH  2018-10-28  1439 ED8G  59 33  CT2JBD    59 14  0
QSO: 21000  PH  2018-10-28  1439 ED8G  59 33  EA3HKY    59 14  0
QSO: 21000  PH  2018-10-28  1440 ED8G  59 33  EA3HLM    59 14  0
QSO: 21000  PH  2018-10-28  1440 ED8G  59 33  I2SVA     59 15  0
QSO: 21000  PH  2018-10-28  1441 ED8G  59 33  I5IIL     59 15  0
QSO: 21000  PH  2018-10-28  1441 ED8G  59 33  IK1BPL    59 15  0
QSO: 21000  PH  2018-10-28  1441 ED8G  59 33  CT1EKU    59 14  0
QSO: 21000  PH  2018-10-28  1442 ED8G  59 33  4Z4DX     59 20  0
QSO: 21000  PH  2018-10-28  1442 ED8G  59 33  DK2TG     59 14  0
QSO: 21000  PH  2018-10-28  1442 ED8G  59 33  N0MA      59 04  0
QSO: 21000  PH  2018-10-28  1443 ED8G  59 33  UR6IJ     59 16  0
QSO: 21000  PH  2018-10-28  1443 ED8G  59 33  DL1RG     59 14  0
QSO: 21000  PH  2018-10-28  1443 ED8G  59 33  IO3T      59 15  0
QSO: 21000  PH  2018-10-28  1444 ED8G  59 33  OK1MKU    59 15  0
QSO: 21000  PH  2018-10-28  1445 ED8G  59 33  ON4PAL    59 14  0
QSO: 21000  PH  2018-10-28  1445 ED8G  59 33  DO7AGN    59 14  0
QSO: 21000  PH  2018-10-28  1446 ED8G  59 33  CT7AQS    59 14  0
QSO: 21000  PH  2018-10-28  1446 ED8G  59 33  PA7UKW    59 14  0
QSO: 21000  PH  2018-10-28  1446 ED8G  59 33  IK5MES    59 15  0
QSO: 21000  PH  2018-10-28  1446 ED8G  59 33  DJ7OM     59 14  0
QSO: 21000  PH  2018-10-28  1447 ED8G  59 33  4X0A      59 20  0
QSO: 21000  PH  2018-10-28  1447 ED8G  59 33  DJ5AN     59 14  0
QSO: 21000  PH  2018-10-28  1447 ED8G  59 33  OE3A      59 15  0
QSO: 21000  PH  2018-10-28  1448 ED8G  59 33  IW0AEN    59 15  0
QSO: 21000  PH  2018-10-28  1448 ED8G  59 33  OK1LO     59 15  0
QSO: 21000  PH  2018-10-28  1449 ED8G  59 33  HB9AZO    59 14  0
QSO: 21000  PH  2018-10-28  1449 ED8G  59 33  SN7Q      59 15  0
QSO: 21000  PH  2018-10-28  1450 ED8G  59 33  OK1ES     59 15  0
QSO: 28485  PH  2018-10-28  1450 ED8G  59 33  FY5KE     59 09  1
QSO: 21000  PH  2018-10-28  1450 ED8G  59 33  OE1XTU    59 15  0
QSO: 21000  PH  2018-10-28  1451 ED8G  59 33  F5BBD     59 14  0
QSO: 21000  PH  2018-10-28  1452 ED8G  59 33  DF8MV     59 14  0
QSO: 21000  PH  2018-10-28  1453 ED8G  59 33  DL0OB     59 14  0
QSO: 21000  PH  2018-10-28  1454 ED8G  59 33  DL4NEG    59 14  0
QSO: 21000  PH  2018-10-28  1454 ED8G  59 33  OE100TKW  59 15  0
QSO: 21000  PH  2018-10-28  1455 ED8G  59 33  DL1NKS    59 14  0
QSO: 21000  PH  2018-10-28  1457 ED8G  59 33  S51Z      59 15  0
QSO: 21000  PH  2018-10-28  1457 ED8G  59 33  DL9YEB    59 14  0
QSO: 21000  PH  2018-10-28  1458 ED8G  59 33  DF2DR     59 14  0
QSO: 21000  PH  2018-10-28  1458 ED8G  59 33  IZ5DKO    59 15  0
QSO: 21000  PH  2018-10-28  1458 ED8G  59 33  DL0UA     59 14  0
QSO: 21000  PH  2018-10-28  1458 ED8G  59 33  DL4ABR    59 14  0
QSO: 21000  PH  2018-10-28  1459 ED8G  59 33  I0JBL     59 15  0
QSO: 21000  PH  2018-10-28  1500 ED8G  59 33  DL4SKF    59 14  0
QSO: 21000  PH  2018-10-28  1500 ED8G  59 33  DK6QW     59 14  0
QSO: 21000  PH  2018-10-28  1501 ED8G  59 33  RA3XM     59 16  0
QSO: 21000  PH  2018-10-28  1501 ED8G  59 33  DL9FCR    59 14  0
QSO: 21000  PH  2018-10-28  1501 ED8G  59 33  DL2LZ     59 14  0
QSO: 21000  PH  2018-10-28  1502 ED8G  59 33  DB2BJT    59 14  0
QSO: 21000  PH  2018-10-28  1502 ED8G  59 33  DK4IO     59 14  0
QSO: 21000  PH  2018-10-28  1503 ED8G  59 33  OE8TTR    59 15  0
QSO: 21000  PH  2018-10-28  1503 ED8G  59 33  EA5ASF    59 14  0
QSO: 21000  PH  2018-10-28  1503 ED8G  59 33  DL2SWR    59 14  0
QSO: 21000  PH  2018-10-28  1503 ED8G  59 33  GM0V      59 14  0
QSO: 21000  PH  2018-10-28  1504 ED8G  59 33  HB3YPI    59 14  0
QSO: 21000  PH  2018-10-28  1508 ED8G  59 33  LY9Y      59 15  0
QSO: 21000  PH  2018-10-28  1508 ED8G  59 33  S54E      59 15  0
QSO: 21000  PH  2018-10-28  1509 ED8G  59 33  DG4DX     59 14  0
QSO: 21000  PH  2018-10-28  1510 ED8G  59 33  LX4A      59 14  0
QSO: 21000  PH  2018-10-28  1511 ED8G  59 33  DG2JA     59 14  0
QSO: 21000  PH  2018-10-28  1511 ED8G  59 33  DL7URH    59 14  0
QSO: 21000  PH  2018-10-28  1512 ED8G  59 33  SQ9KEJ    59 15  0
QSO: 21000  PH  2018-10-28  1512 ED8G  59 33  DO8DT     59 14  0
QSO: 21000  PH  2018-10-28  1513 ED8G  59 33  DK3CC     59 14  0
QSO: 21000  PH  2018-10-28  1513 ED8G  59 33  DC2AN     59 14  0
QSO: 21000  PH  2018-10-28  1513 ED8G  59 33  DH5MK     59 14  0
QSO: 21000  PH  2018-10-28  1514 ED8G  59 33  IZ2KIW    59 15  0
QSO: 21000  PH  2018-10-28  1515 ED8G  59 33  S53F      59 15  0
QSO: 21000  PH  2018-10-28  1516 ED8G  59 33  IK5WCK    59 15  0
QSO: 21000  PH  2018-10-28  1517 ED8G  59 33  DL5KHE    59 14  0
QSO: 21000  PH  2018-10-28  1518 ED8G  59 33  DL5YM     59 14  0
QSO: 21000  PH  2018-10-28  1518 ED8G  59 33  HB9GIS    59 14  0
QSO: 21000  PH  2018-10-28  1519 ED8G  59 33  DJ3JD     59 14  0
QSO: 21000  PH  2018-10-28  1520 ED8G  59 33  PA2RG     59 14  0
QSO: 21000  PH  2018-10-28  1521 ED8G  59 33  II4A      59 15  0
QSO: 21000  PH  2018-10-28  1521 ED8G  59 33  DL5BAW    59 14  0
QSO: 21000  PH  2018-10-28  1522 ED8G  59 33  DL6ABN    59 14  0
QSO: 21000  PH  2018-10-28  1522 ED8G  59 33  IK3SSG    59 15  0
QSO: 21000  PH  2018-10-28  1523 ED8G  59 33  DJ9YL     59 14  0
QSO: 21000  PH  2018-10-28  1523 ED8G  59 33  HA3FHH    59 15  0
QSO: 21000  PH  2018-10-28  1524 ED8G  59 33  DL1BFR    59 14  0
QSO: 21000  PH  2018-10-28  1524 ED8G  59 33  HB3YUI    59 14  0
QSO: 21000  PH  2018-10-28  1525 ED8G  59 33  DO3HTV    59 14  0
QSO: 21000  PH  2018-10-28  1525 ED8G  59 33  K0KX      59 04  0
QSO: 21000  PH  2018-10-28  1526 ED8G  59 33  IW5BEN    59 15  0
QSO: 21000  PH  2018-10-28  1526 ED8G  59 33  EF8R      59 33  0
QSO: 21000  PH  2018-10-28  1527 ED8G  59 33  IK5IFH    59 15  0
QSO: 21000  PH  2018-10-28  1528 ED8G  59 33  PE1EWR    59 14  0
QSO: 21000  PH  2018-10-28  1529 ED8G  59 33  IW1BEF    59 15  0
QSO: 21000  PH  2018-10-28  1531 ED8G  59 33  LC1U      59 14  0
QSO: 21000  PH  2018-10-28  1531 ED8G  59 33  DK5DC     59 14  0
QSO: 21000  PH  2018-10-28  1534 ED8G  59 33  IU3EDK    59 15  0
QSO: 21000  PH  2018-10-28  1536 ED8G  59 33  DD5MA     59 14  0
QSO: 21000  PH  2018-10-28  1537 ED8G  59 33  IW2MYH    59 15  0
QSO: 21000  PH  2018-10-28  1538 ED8G  59 33  F2YT      59 14  0
QSO: 21000  PH  2018-10-28  1538 ED8G  59 33  IC8AJU    59 15  0
QSO: 21000  PH  2018-10-28  1539 ED8G  59 33  OO7R      59 14  0
QSO: 21000  PH  2018-10-28  1542 ED8G  59 33  F5HX      59 14  0
QSO: 21000  PH  2018-10-28  1542 ED8G  59 33  I3MDU     59 15  0
QSO: 21000  PH  2018-10-28  1544 ED8G  59 33  IZ1UKF    59 15  0
QSO: 21000  PH  2018-10-28  1544 ED8G  59 33  F6BNX     59 14  0
QSO: 21000  PH  2018-10-28  1546 ED8G  59 33  TM2T      59 14  0
QSO: 21000  PH  2018-10-28  1551 ED8G  59 33  IK4NQW    59 15  0
QSO:  7085  PH  2018-10-28  1552 ED8G  59 33  CN3A      59 33  1
QSO: 21000  PH  2018-10-28  1552 ED8G  59 33  IK4DCX    59 15  0
QSO: 21000  PH  2018-10-28  1553 ED8G  59 33  IV3JVJ    59 15  0
QSO: 21000  PH  2018-10-28  1554 ED8G  59 33  IZ1MKK    59 15  0
QSO: 14000  PH  2018-10-28  1602 ED8G  59 33  IZ1BDQ    59 15  0
QSO: 14000  PH  2018-10-28  1603 ED8G  59 33  IZ1ANK    59 15  0
QSO: 14000  PH  2018-10-28  1604 ED8G  59 33  DK7TX     59 14  0
QSO: 14000  PH  2018-10-28  1605 ED8G  59 33  LY2MM     59 15  0
QSO: 14000  PH  2018-10-28  1607 ED8G  59 33  EA2CCG    59 14  0
QSO: 14000  PH  2018-10-28  1608 ED8G  59 33  IO3T      59 15  0
QSO: 14000  PH  2018-10-28  1609 ED8G  59 33  ES3V      59 15  0
QSO: 14000  PH  2018-10-28  1611 ED8G  59 33  EI9E      59 14  0
QSO: 14000  PH  2018-10-28  1613 ED8G  59 33  DL6DH     59 14  0
QSO: 14000  PH  2018-10-28  1616 ED8G  59 33  DR7B      59 14  0
QSO: 14000  PH  2018-10-28  1617 ED8G  59 33  EA6EE     59 14  0
QSO: 14000  PH  2018-10-28  1617 ED8G  59 33  SP4DZT    59 15  0
QSO: 14000  PH  2018-10-28  1629 ED8G  59 33  ED3D      59 14  0
QSO: 21249  PH  2018-10-28  1631 ED8G  59 33  P41T      59 09  1
QSO: 14000  PH  2018-10-28  1632 ED8G  59 33  EA4ETN    59 14  0
QSO: 14000  PH  2018-10-28  1633 ED8G  59 33  DL4ZA     59 14  0
QSO: 14000  PH  2018-10-28  1633 ED8G  59 33  ED1MK     59 14  0
QSO: 14000  PH  2018-10-28  1635 ED8G  59 33  DM5Z      59 14  0
QSO: 14000  PH  2018-10-28  1635 ED8G  59 33  SV9FBG    59 20  0
QSO: 14000  PH  2018-10-28  1636 ED8G  59 33  EA1DBX    59 14  0
QSO: 14000  PH  2018-10-28  1636 ED8G  59 33  EA5VL     59 14  0
QSO: 14000  PH  2018-10-28  1638 ED8G  59 33  E74Y      59 15  0
QSO: 14000  PH  2018-10-28  1638 ED8G  59 33  UA2FZ     59 15  0
QSO: 14000  PH  2018-10-28  1639 ED8G  59 33  EA1CK     59 14  0
QSO: 21285  PH  2018-10-28  1640 ED8G  59 33  FY5KE     59 04  1
QSO: 14000  PH  2018-10-28  1640 ED8G  59 33  UW7W      59 16  0
QSO: 14000  PH  2018-10-28  1641 ED8G  59 33  EA4EUI    59 14  0
QSO: 14000  PH  2018-10-28  1644 ED8G  59 33  LY1R      59 15  0
QSO: 14000  PH  2018-10-28  1646 ED8G  59 33  YT5LD     59 15  0
QSO: 14000  PH  2018-10-28  1648 ED8G  59 33  DL3SDN    59 14  0
QSO: 14000  PH  2018-10-28  1649 ED8G  59 33  UT1UL     59 16  0
QSO: 14000  PH  2018-10-28  1650 ED8G  59 33  EA1IYK    59 14  0
QSO: 14000  PH  2018-10-28  1651 ED8G  59 33  I4VOS     59 15  0
QSO: 14000  PH  2018-10-28  1651 ED8G  59 33  EA3KE     59 14  0
QSO: 21280  PH  2018-10-28  1651 ED8G  59 33  FM5DN     59 08  1
QSO: 14000  PH  2018-10-28  1652 ED8G  59 33  F5TGR     59 14  0
QSO: 14000  PH  2018-10-28  1653 ED8G  59 33  EF5SP     59 14  0
QSO: 14000  PH  2018-10-28  1654 ED8G  59 33  EA5FCW    59 14  0
QSO: 14000  PH  2018-10-28  1658 ED8G  59 33  SP1GA     59 15  0
QSO: 14000  PH  2018-10-28  1700 ED8G  59 33  DJ6TB     59 14  0
END-OF-LOG:
