START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: W9RE
LOCATION: IN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY:
GRID-LOCATOR: em69
CLAIMED-SCORE: 5064156
NAME: Mike Wetzel
OPERATORS: W9RE
CLUB: SOCIETY OF MIDWEST CONTESTERS
CREATED-BY: TR Log POST Version Linux 0.40
SOAPBOX: Thanks for sponsoring the top of the line SSB Contest.
QSO: 28607 PH 2021-10-31 1440 W9RE   59   04 F2FZ   59   14 
QSO: 28607 PH 2021-10-31 1440 W9RE   59   04 IW0BCF 59   15 
QSO: 28607 PH 2021-10-31 1440 W9RE   59   04 M0KYB  59   14 
QSO: 28607 PH 2021-10-31 1440 W9RE   59   04 F1NZC  59   14 
QSO: 28607 PH 2021-10-31 1441 W9RE   59   04 IK4DZB 59   15 
QSO: 28607 PH 2021-10-31 1441 W9RE   59   04 I4ABG  59   15 
QSO: 28607 PH 2021-10-31 1441 W9RE   59   04 DL3MAL 59   14 
QSO: 28607 PH 2021-10-31 1442 W9RE   59   04 EA1OL  59   14 
QSO: 28607 PH 2021-10-31 1442 W9RE   59   04 IO2R   59   15 
QSO: 28607 PH 2021-10-31 1442 W9RE   59   04 G0TSM  59   14 
QSO: 28607 PH 2021-10-31 1443 W9RE   59   04 OL5Y   59   15 
QSO: 28607 PH 2021-10-31 1443 W9RE   59   04 F5APM  59   14 
QSO: 28607 PH 2021-10-31 1443 W9RE   59   04 IH9YMC 59   33 
QSO: 28607 PH 2021-10-31 1443 W9RE   59   04 F6IPQ  59   14 
QSO: 28607 PH 2021-10-31 1444 W9RE   59   04 DK7AM  59   14 
QSO: 28607 PH 2021-10-31 1444 W9RE   59   04 F1IEH  59   14 
QSO: 28607 PH 2021-10-31 1444 W9RE   59   04 IZ0COG 59   15 
QSO: 28607 PH 2021-10-31 1444 W9RE   59   04 F1AGR  59   14 
QSO: 28607 PH 2021-10-31 1445 W9RE   59   04 ON6FC  59   14 
QSO: 28607 PH 2021-10-31 1445 W9RE   59   04 IK4ZIF 59   15 
QSO: 28607 PH 2021-10-31 1445 W9RE   59   04 F5LIW  59   14 
QSO: 28607 PH 2021-10-31 1445 W9RE   59   04 DQ1P   59   14 
QSO: 28607 PH 2021-10-31 1445 W9RE   59   04 DF0GDX 59   14 
QSO: 28607 PH 2021-10-31 1446 W9RE   59   04 F4EQA  59   14 
QSO: 28607 PH 2021-10-31 1446 W9RE   59   04 DL0LK  59   14 
QSO: 28607 PH 2021-10-31 1446 W9RE   59   04 G5K    59   14 
QSO: 28607 PH 2021-10-31 1446 W9RE   59   04 DL4JLM 59   14 
QSO: 28607 PH 2021-10-31 1446 W9RE   59   04 IR6T   59   15 
QSO: 28607 PH 2021-10-31 1447 W9RE   59   04 F4JBG  59   14 
QSO: 28607 PH 2021-10-31 1448 W9RE   59   04 EA7AQR 59   14 
QSO: 28607 PH 2021-10-31 1448 W9RE   59   04 UT5EL  59   16 
QSO: 28607 PH 2021-10-31 1448 W9RE   59   04 EA1FDJ 59   14 
QSO: 28607 PH 2021-10-31 1448 W9RE   59   04 F5PCV  59   14 
QSO: 28607 PH 2021-10-31 1448 W9RE   59   04 M0ICR  59   14 
QSO: 28607 PH 2021-10-31 1449 W9RE   59   04 ON4CCC 59   14 
QSO: 28607 PH 2021-10-31 1449 W9RE   59   04 F5KSE  59   14 
QSO: 28607 PH 2021-10-31 1449 W9RE   59   04 SN6W   59   15 
QSO: 28607 PH 2021-10-31 1449 W9RE   59   04 F4ERS  59   14 
QSO: 28607 PH 2021-10-31 1449 W9RE   59   04 G0AOJ  59   14 
QSO: 28607 PH 2021-10-31 1449 W9RE   59   04 M7T    59   14 
QSO: 28607 PH 2021-10-31 1450 W9RE   59   04 M6GCP  59   14 
QSO: 28607 PH 2021-10-31 1450 W9RE   59   04 CR6K   59   14 
QSO: 28607 PH 2021-10-31 1450 W9RE   59   04 DG3WN  59   14 
QSO: 28607 PH 2021-10-31 1451 W9RE   59   04 EA4EZ  59   14 
QSO: 28607 PH 2021-10-31 1451 W9RE   59   04 DF2SD  59   14 
QSO: 28607 PH 2021-10-31 1451 W9RE   59   04 TM2F   59   14 
QSO: 28607 PH 2021-10-31 1452 W9RE   59   04 SP1ETT 59   15 
QSO: 28607 PH 2021-10-31 1452 W9RE   59   04 G3XTZ  59   14 
QSO: 28607 PH 2021-10-31 1452 W9RE   59   04 G3P    59   14 
QSO: 28607 PH 2021-10-31 1452 W9RE   59   04 F4DUZ  59   14 
QSO: 28607 PH 2021-10-31 1453 W9RE   59   04 LB5GI  59   14 
QSO: 28607 PH 2021-10-31 1453 W9RE   59   04 SF6U   59   14 
QSO: 28607 PH 2021-10-31 1454 W9RE   59   04 DM6DX  59   14 
QSO: 28607 PH 2021-10-31 1454 W9RE   59   04 PA2LO  59   14 
QSO: 28607 PH 2021-10-31 1455 W9RE   59   04 G8BHB  59   14 
QSO: 28607 PH 2021-10-31 1455 W9RE   59   04 OZ3BJ  59   14 
QSO: 28607 PH 2021-10-31 1455 W9RE   59   04 F1RHS  59   14 
QSO: 28607 PH 2021-10-31 1456 W9RE   59   04 FG5GP  59   08 
QSO: 28607 PH 2021-10-31 1456 W9RE   59   04 IB8A   59   15 
QSO: 28607 PH 2021-10-31 1456 W9RE   59   04 EA1IXQ 59   14 
QSO: 28607 PH 2021-10-31 1456 W9RE   59   04 ED4T   59   14 
QSO: 28607 PH 2021-10-31 1457 W9RE   59   04 OZ1AXG 59   14 
QSO: 28607 PH 2021-10-31 1457 W9RE   59   04 DL1QW  59   14 
QSO: 28607 PH 2021-10-31 1457 W9RE   59   04 M0OIA  59   14 
QSO: 28607 PH 2021-10-31 1457 W9RE   59   04 DK9IP  59   14 
QSO: 28607 PH 2021-10-31 1457 W9RE   59   04 IZ5EBL 59   15 
QSO: 28607 PH 2021-10-31 1458 W9RE   59   04 PA3GRM 59   14 
QSO: 28607 PH 2021-10-31 1458 W9RE   59   04 DQ5T   59   14 
QSO: 28607 PH 2021-10-31 1458 W9RE   59   04 PA1BD  59   14 
QSO: 28607 PH 2021-10-31 1458 W9RE   59   04 SP8R   59   15 
QSO: 28607 PH 2021-10-31 1459 W9RE   59   04 IK2XDE 59   15 
QSO: 28607 PH 2021-10-31 1459 W9RE   59   04 HC1QRC 59   10 
QSO: 28607 PH 2021-10-31 1459 W9RE   59   04 PA3ECZ 59   14 
QSO: 28607 PH 2021-10-31 1459 W9RE   59   04 F4HGU  59   14 
QSO: 28607 PH 2021-10-31 1459 W9RE   59   04 DF1HF  59   14 
QSO: 28607 PH 2021-10-31 1500 W9RE   59   04 OM7M   59   15 
QSO: 28607 PH 2021-10-31 1500 W9RE   59   04 P33W   59   20 
QSO: 28607 PH 2021-10-31 1501 W9RE   59   04 IZ0CVF 59   15 
QSO: 28607 PH 2021-10-31 1501 W9RE   59   04 M0WLF  59   14 
QSO: 28607 PH 2021-10-31 1501 W9RE   59   04 LN1B   59   14 
QSO: 28607 PH 2021-10-31 1502 W9RE   59   04 OO4P   59   14 
QSO: 28607 PH 2021-10-31 1502 W9RE   59   04 DC2AN  59   14 
QSO: 28607 PH 2021-10-31 1503 W9RE   59   04 2E0PKK 59   14 
QSO: 28607 PH 2021-10-31 1503 W9RE   59   04 DF7LS  59   14 
QSO: 28607 PH 2021-10-31 1503 W9RE   59   04 G0SNG  59   14 
QSO: 28607 PH 2021-10-31 1504 W9RE   59   04 DO9SR  59   14 
QSO: 28607 PH 2021-10-31 1504 W9RE   59   04 G0FGI  59   14 
QSO: 28607 PH 2021-10-31 1504 W9RE   59   04 G4SBC  59   14 
QSO: 28607 PH 2021-10-31 1504 W9RE   59   04 DP6T   59   14 
QSO: 28607 PH 2021-10-31 1504 W9RE   59   04 F5FDC  59   14 
QSO: 28607 PH 2021-10-31 1505 W9RE   59   04 PC4AD  59   14 
QSO: 28607 PH 2021-10-31 1505 W9RE   59   04 G0JDL  59   14 
QSO: 28607 PH 2021-10-31 1505 W9RE   59   04 PD4R   59   14 
QSO: 28607 PH 2021-10-31 1505 W9RE   59   04 PA5WT  59   14 
QSO: 28607 PH 2021-10-31 1506 W9RE   59   04 DJ8CG  59   14 
QSO: 28607 PH 2021-10-31 1506 W9RE   59   04 ON3DV  59   14 
QSO: 28607 PH 2021-10-31 1506 W9RE   59   04 G4DDL  59   14 
QSO: 28607 PH 2021-10-31 1506 W9RE   59   04 DF2FM  59   14 
QSO: 28607 PH 2021-10-31 1507 W9RE   59   04 DL2ART 59   14 
QSO: 28607 PH 2021-10-31 1507 W9RE   59   04 DJ1SL  59   14 
QSO: 28607 PH 2021-10-31 1508 W9RE   59   04 OT5A   59   14 
QSO: 28607 PH 2021-10-31 1508 W9RE   59   04 DO8SD  59   14 
QSO: 28607 PH 2021-10-31 1508 W9RE   59   04 G3ULN  59   14 
QSO: 28607 PH 2021-10-31 1508 W9RE   59   04 EA5XA  59   14 
QSO: 28607 PH 2021-10-31 1509 W9RE   59   04 M0HFC  59   14 
QSO: 28607 PH 2021-10-31 1509 W9RE   59   04 G4CUS  59   14 
QSO: 28607 PH 2021-10-31 1509 W9RE   59   04 OZ4NA  59   14 
QSO: 28607 PH 2021-10-31 1509 W9RE   59   04 8S0C   59   14 
QSO: 28607 PH 2021-10-31 1509 W9RE   59   04 DK5WO  59   14 
QSO: 28607 PH 2021-10-31 1510 W9RE   59   04 DK4VW  59   14 
QSO: 28607 PH 2021-10-31 1510 W9RE   59   04 ON4MW  59   14 
QSO: 28607 PH 2021-10-31 1510 W9RE   59   04 DK3GI  59   14 
QSO: 28607 PH 2021-10-31 1510 W9RE   59   04 G4DYC  59   14 
QSO: 28607 PH 2021-10-31 1511 W9RE   59   04 M0CFM  59   14 
QSO: 28607 PH 2021-10-31 1511 W9RE   59   04 OP5T   59   14 
QSO: 28607 PH 2021-10-31 1511 W9RE   59   04 DD2ML  59   14 
QSO: 28607 PH 2021-10-31 1512 W9RE   59   04 F4CPY  59   14 
QSO: 28607 PH 2021-10-31 1512 W9RE   59   04 EA3XR  59   14 
QSO: 28607 PH 2021-10-31 1513 W9RE   59   04 PD1JN  59   14 
QSO: 28607 PH 2021-10-31 1513 W9RE   59   04 PC2F   59   14 
QSO: 28607 PH 2021-10-31 1513 W9RE   59   04 PA0JED 59   14 
QSO: 28607 PH 2021-10-31 1513 W9RE   59   04 ON7ARQ 59   14 
QSO: 28607 PH 2021-10-31 1514 W9RE   59   04 PA3EVY 59   14 
QSO: 28607 PH 2021-10-31 1514 W9RE   59   04 OQ4Q   59   14 
QSO: 28607 PH 2021-10-31 1514 W9RE   59   04 DK5TX  59   14 
QSO: 28607 PH 2021-10-31 1514 W9RE   59   04 PE4BAS 59   14 
QSO: 28607 PH 2021-10-31 1515 W9RE   59   04 F4DPW  59   14 
QSO: 28607 PH 2021-10-31 1515 W9RE   59   04 PD2RG  59   14 
QSO: 28607 PH 2021-10-31 1515 W9RE   59   04 G0WCK  59   14 
QSO: 28607 PH 2021-10-31 1516 W9RE   59   04 M6ETL  59   14 
QSO: 28607 PH 2021-10-31 1516 W9RE   59   04 G4NBS  59   14 
QSO: 28607 PH 2021-10-31 1516 W9RE   59   04 G4UEL  59   14 
QSO: 28607 PH 2021-10-31 1516 W9RE   59   04 DO2HO  59   14 
QSO: 28607 PH 2021-10-31 1516 W9RE   59   04 LY1R   59   15 
QSO: 28607 PH 2021-10-31 1517 W9RE   59   04 EA1BNF 59   14 
QSO: 28607 PH 2021-10-31 1517 W9RE   59   04 SN5V   59   15 
QSO: 28607 PH 2021-10-31 1517 W9RE   59   04 EI8GS  59   14 
QSO: 28607 PH 2021-10-31 1517 W9RE   59   04 DF9VJ  59   14 
QSO: 28607 PH 2021-10-31 1518 W9RE   59   04 M7ABX  59   14 
QSO: 28607 PH 2021-10-31 1518 W9RE   59   04 DK7TX  59   14 
QSO: 28607 PH 2021-10-31 1519 W9RE   59   04 EA4HKF 59   14 
QSO: 28757 PH 2021-10-31 1520 W9RE   59   04 MU0GSY 59   14 
QSO: 28757 PH 2021-10-31 1520 W9RE   59   04 MW8R   59   14 
QSO: 28757 PH 2021-10-31 1521 W9RE   59   04 OS8D   59   14 
QSO: 28757 PH 2021-10-31 1521 W9RE   59   04 DG8DBW 59   14 
QSO: 28757 PH 2021-10-31 1522 W9RE   59   04 DD0XT  59   14 
QSO: 28757 PH 2021-10-31 1522 W9RE   59   04 PD0DEF 59   14 
QSO: 28757 PH 2021-10-31 1522 W9RE   59   04 DG3BZ  59   14 
QSO: 28757 PH 2021-10-31 1522 W9RE   59   04 F6FNA  59   14 
QSO: 28757 PH 2021-10-31 1523 W9RE   59   04 OQ5M   59   14 
QSO: 28757 PH 2021-10-31 1523 W9RE   59   04 DK5LC  59   14 
QSO: 28757 PH 2021-10-31 1523 W9RE   59   04 G0MTN  59   14 
QSO: 28757 PH 2021-10-31 1523 W9RE   59   04 PE1RUS 59   14 
QSO: 28757 PH 2021-10-31 1524 W9RE   59   04 IQ3RK  59   15 
QSO: 28757 PH 2021-10-31 1524 W9RE   59   04 G4TVR  59   14 
QSO: 28757 PH 2021-10-31 1524 W9RE   59   04 PB2A   59   14 
QSO: 28757 PH 2021-10-31 1524 W9RE   59   04 IZ5BRW 59   15 
QSO: 28757 PH 2021-10-31 1524 W9RE   59   04 PD1HDV 59   14 
QSO: 28757 PH 2021-10-31 1525 W9RE   59   04 DF1MHL 59   14 
QSO: 28757 PH 2021-10-31 1525 W9RE   59   04 DK2LO  59   14 
QSO: 28757 PH 2021-10-31 1525 W9RE   59   04 HB9DEN 59   14 
QSO: 28757 PH 2021-10-31 1526 W9RE   59   04 PA3MM  59   14 
QSO: 28757 PH 2021-10-31 1526 W9RE   59   04 ON3AHA 59   14 
QSO: 28757 PH 2021-10-31 1526 W9RE   59   04 DL7HU  59   14 
QSO: 28757 PH 2021-10-31 1526 W9RE   59   04 DK2TG  59   14 
QSO: 28757 PH 2021-10-31 1526 W9RE   59   04 F4ELR  59   14 
QSO: 28757 PH 2021-10-31 1527 W9RE   59   04 EA4IE  59   14 
QSO: 28757 PH 2021-10-31 1527 W9RE   59   04 SP3A   59   15 
QSO: 28757 PH 2021-10-31 1527 W9RE   59   04 M4M    59   14 
QSO: 28757 PH 2021-10-31 1527 W9RE   59   04 DL8TG  59   14 
QSO: 28757 PH 2021-10-31 1528 W9RE   59   04 EI7FRB 59   14 
QSO: 28757 PH 2021-10-31 1529 W9RE   59   04 DL2NBU 59   14 
QSO: 28757 PH 2021-10-31 1529 W9RE   59   04 G7AZA  59   14 
QSO: 28757 PH 2021-10-31 1529 W9RE   59   04 OZ1KEF 59   14 
QSO: 28757 PH 2021-10-31 1529 W9RE   59   04 DL2LSM 59   14 
QSO: 28757 PH 2021-10-31 1530 W9RE   59   04 IO3X   59   15 
QSO: 28757 PH 2021-10-31 1530 W9RE   59   04 DP9I   59   14 
QSO: 28757 PH 2021-10-31 1530 W9RE   59   04 SA6U   59   14 
QSO: 28757 PH 2021-10-31 1530 W9RE   59   04 DJ5MO  59   14 
QSO: 28757 PH 2021-10-31 1531 W9RE   59   04 PA1TX  59   14 
QSO: 28757 PH 2021-10-31 1532 W9RE   59   04 PY4DK  59   11 
QSO: 28757 PH 2021-10-31 1532 W9RE   59   04 DL1YM  59   14 
QSO: 28757 PH 2021-10-31 1532 W9RE   59   04 OR2M   59   14 
QSO: 28757 PH 2021-10-31 1532 W9RE   59   04 DL4JY  59   14 
QSO: 28757 PH 2021-10-31 1532 W9RE   59   04 PD0JMH 59   14 
QSO: 28757 PH 2021-10-31 1533 W9RE   59   04 DJ5LB  59   14 
QSO: 28757 PH 2021-10-31 1533 W9RE   59   04 DO8SD  59   14 
QSO: 28757 PH 2021-10-31 1534 W9RE   59   04 DF2TH  59   14 
QSO: 28757 PH 2021-10-31 1534 W9RE   59   04 TM4T   59   14 
QSO: 28757 PH 2021-10-31 1534 W9RE   59   04 DR5W   59   14 
QSO: 28757 PH 2021-10-31 1535 W9RE   59   04 ON4KNN 59   14 
QSO: 28757 PH 2021-10-31 1535 W9RE   59   04 OZ1KVM 59   14 
QSO: 28757 PH 2021-10-31 1535 W9RE   59   04 DL4JLM 59   14 
QSO: 28757 PH 2021-10-31 1536 W9RE   59   04 F5TAB  59   14 
QSO: 28757 PH 2021-10-31 1536 W9RE   59   04 SX2I   59   20 
QSO: 28757 PH 2021-10-31 1537 W9RE   59   04 G0RAH  59   14 
QSO: 28757 PH 2021-10-31 1537 W9RE   59   04 MX4Y   59   14 
QSO: 28757 PH 2021-10-31 1537 W9RE   59   04 HG6N   59   15 
QSO: 28757 PH 2021-10-31 1537 W9RE   59   04 LZ9W   59   20 
QSO: 28757 PH 2021-10-31 1538 W9RE   59   04 IB9T   59   15 
QSO: 28757 PH 2021-10-31 1538 W9RE   59   04 E7DX   59   15 
QSO: 28757 PH 2021-10-31 1538 W9RE   59   04 GW4HBK 59   14 
QSO: 28757 PH 2021-10-31 1539 W9RE   59   04 EA7AAF 59   14 
QSO: 28757 PH 2021-10-31 1539 W9RE   59   04 G0DTX  59   14 
QSO: 28757 PH 2021-10-31 1539 W9RE   59   04 I2WIJ  59   15 
QSO: 28757 PH 2021-10-31 1539 W9RE   59   04 EB2RA  59   14 
QSO: 28757 PH 2021-10-31 1539 W9RE   59   04 DJ9KH  59   14 
QSO: 28757 PH 2021-10-31 1540 W9RE   59   04 OZ4EDR 59   14 
QSO: 28757 PH 2021-10-31 1540 W9RE   59   04 DO1LR  59   14 
QSO: 28757 PH 2021-10-31 1540 W9RE   59   04 YU5W   59   15 
QSO: 28757 PH 2021-10-31 1540 W9RE   59   04 F8CRS  59   14 
QSO: 28757 PH 2021-10-31 1540 W9RE   59   04 PA0AA  59   14 
QSO: 28757 PH 2021-10-31 1541 W9RE   59   04 OZ9ETOV 59   14 
QSO: 28757 PH 2021-10-31 1542 W9RE   59   04 NP4VM  59   08 
QSO: 28757 PH 2021-10-31 1542 W9RE   59   04 G9D    59   14 
QSO: 28757 PH 2021-10-31 1542 W9RE   59   04 EA1AER 59   14 
QSO: 28757 PH 2021-10-31 1543 W9RE   59   04 G4ELJ  59   14 
QSO: 28757 PH 2021-10-31 1543 W9RE   59   04 PA3CXB 59   14 
QSO: 28757 PH 2021-10-31 1544 W9RE   59   04 PA1MV  59   14 
QSO: 28757 PH 2021-10-31 1544 W9RE   59   04 DL1EMA 59   14 
QSO: 28757 PH 2021-10-31 1545 W9RE   59   04 IZ5CML 59   15 
QSO: 28757 PH 2021-10-31 1545 W9RE   59   04 G4XEE  59   14 
QSO: 28757 PH 2021-10-31 1545 W9RE   59   04 HB9ZZ  59   14 
QSO: 28757 PH 2021-10-31 1545 W9RE   59   04 G8ZRE  59   14 
QSO: 28757 PH 2021-10-31 1545 W9RE   59   04 SP3OS  59   15 
QSO: 28757 PH 2021-10-31 1546 W9RE   59   04 MW0GWG 59   14 
QSO: 28757 PH 2021-10-31 1546 W9RE   59   04 GI4SNA 59   14 
QSO: 28757 PH 2021-10-31 1548 W9RE   59   04 DL8YDU 59   14 
QSO: 28757 PH 2021-10-31 1548 W9RE   59   04 IT9QQP 59   15 
QSO: 28757 PH 2021-10-31 1548 W9RE   59   04 IX1IIU 59   15 
QSO: 28757 PH 2021-10-31 1548 W9RE   59   04 IK7RVY 59   15 
QSO: 28757 PH 2021-10-31 1549 W9RE   59   04 GW3XRM 59   14 
QSO: 28757 PH 2021-10-31 1549 W9RE   59   04 DL1SEH 59   14 
QSO: 28757 PH 2021-10-31 1549 W9RE   59   04 DO4TP  59   14 
QSO: 28757 PH 2021-10-31 1550 W9RE   59   04 DJ3GE  59   14 
QSO: 28757 PH 2021-10-31 1550 W9RE   59   04 IK2SAI 59   15 
QSO: 28757 PH 2021-10-31 1550 W9RE   59   04 TM5DX  59   14 
QSO: 28757 PH 2021-10-31 1551 W9RE   59   04 EE5T   59   14 
QSO: 28757 PH 2021-10-31 1551 W9RE   59   04 PC4J   59   14 
QSO: 28757 PH 2021-10-31 1551 W9RE   59   04 DL2IAC 59   14 
QSO: 28757 PH 2021-10-31 1552 W9RE   59   04 G4NVF  59   14 
QSO: 28757 PH 2021-10-31 1552 W9RE   59   04 OE6MDF 59   15 
QSO: 28757 PH 2021-10-31 1553 W9RE   59   04 G7RHF  59   14 
QSO: 28757 PH 2021-10-31 1553 W9RE   59   04 GW1PJP 59   14 
QSO: 28757 PH 2021-10-31 1553 W9RE   59   04 M4A    59   14 
QSO: 28757 PH 2021-10-31 1553 W9RE   59   04 YT0C   59   15 
QSO: 28757 PH 2021-10-31 1554 W9RE   59   04 DH8BQA 59   14 
QSO: 28757 PH 2021-10-31 1554 W9RE   59   04 DK5DR  59   14 
QSO: 28757 PH 2021-10-31 1554 W9RE   59   04 IZ8ZPS 59   15 
QSO: 28757 PH 2021-10-31 1554 W9RE   59   04 DJ2TG  59   14 
QSO: 28757 PH 2021-10-31 1554 W9RE   59   04 K0VXU  59   04 
QSO: 28757 PH 2021-10-31 1555 W9RE   59   04 M1GWZ  59   14 
QSO: 28757 PH 2021-10-31 1555 W9RE   59   04 IZ3NYS 59   15 
QSO: 28757 PH 2021-10-31 1556 W9RE   59   04 PA3BWK 59   14 
QSO: 28757 PH 2021-10-31 1556 W9RE   59   04 F4ADZ  59   14 
QSO: 28757 PH 2021-10-31 1557 W9RE   59   04 PA3MZ  59   14 
QSO: 28757 PH 2021-10-31 1557 W9RE   59   04 PA2TMS 59   14 
QSO: 28757 PH 2021-10-31 1557 W9RE   59   04 PA4DN  59   14 
QSO: 28757 PH 2021-10-31 1557 W9RE   59   04 PD4VL  59   14 
QSO: 28757 PH 2021-10-31 1557 W9RE   59   04 PD7LJ  59   14 
QSO: 28757 PH 2021-10-31 1558 W9RE   59   04 DL8AAE 59   14 
QSO: 28757 PH 2021-10-31 1558 W9RE   59   04 PA8KW  59   14 
QSO: 28757 PH 2021-10-31 1558 W9RE   59   04 G4SDZ  59   14 
QSO: 28757 PH 2021-10-31 1558 W9RE   59   04 SX16V  59   20 
QSO: 28757 PH 2021-10-31 1559 W9RE   59   04 MW0BYS 59   14 
QSO: 28757 PH 2021-10-31 1559 W9RE   59   04 IW4EGX 59   15 
QSO: 28757 PH 2021-10-31 1600 W9RE   59   04 DO5NU  59   14 
QSO: 28757 PH 2021-10-31 1600 W9RE   59   04 9A9I   59   15 
QSO: 28757 PH 2021-10-31 1600 W9RE   59   04 DF9DX  59   14 
QSO: 21207 PH 2021-10-31 1601 W9RE   59   04 PP5KR  59   11 
QSO: 28757 PH 2021-10-31 1601 W9RE   59   04 G3UML  59   14 
QSO: 28757 PH 2021-10-31 1602 W9RE   59   04 ZS1WY  59   38 
QSO: 28757 PH 2021-10-31 1602 W9RE   59   04 PE0CDN 59   14 
QSO: 28757 PH 2021-10-31 1603 W9RE   59   04 DL2OHL 59   14 
QSO: 28757 PH 2021-10-31 1603 W9RE   59   04 F6BQG  59   14 
QSO: 28757 PH 2021-10-31 1604 W9RE   59   04 DD4A   59   14 
QSO: 28757 PH 2021-10-31 1604 W9RE   59   04 G4ACS  59   14 
QSO: 28757 PH 2021-10-31 1605 W9RE   59   04 IZ8CLM 59   15 
QSO: 28757 PH 2021-10-31 1605 W9RE   59   04 PC2K   59   14 
QSO: 28757 PH 2021-10-31 1605 W9RE   59   04 G1VNB  59   14 
QSO: 28757 PH 2021-10-31 1606 W9RE   59   04 DL3YAT 59   14 
QSO: 28757 PH 2021-10-31 1606 W9RE   59   04 F8KGS  59   14 
QSO: 28757 PH 2021-10-31 1606 W9RE   59   04 IC8FBU 59   15 
QSO: 28757 PH 2021-10-31 1606 W9RE   59   04 DJ9MH  59   14 
QSO: 28757 PH 2021-10-31 1606 W9RE   59   04 EA1S   59   14 
QSO: 28757 PH 2021-10-31 1607 W9RE   59   04 PY1SX  59   11 
QSO: 28757 PH 2021-10-31 1607 W9RE   59   04 SV3RPQ 59   20 
QSO: 28757 PH 2021-10-31 1607 W9RE   59   04 ON5WL  59   14 
QSO: 28757 PH 2021-10-31 1607 W9RE   59   04 SP5T   59   15 
QSO: 28757 PH 2021-10-31 1608 W9RE   59   04 DL1NKS 59   14 
QSO: 28757 PH 2021-10-31 1608 W9RE   59   04 DL5JQ  59   14 
QSO: 28757 PH 2021-10-31 1608 W9RE   59   04 9H1GP  59   15 
QSO: 28757 PH 2021-10-31 1608 W9RE   59   04 OO7P   59   14 
QSO: 28757 PH 2021-10-31 1609 W9RE   59   04 ON3KS  59   14 
QSO: 28757 PH 2021-10-31 1609 W9RE   59   04 DK2CX  59   14 
QSO: 28757 PH 2021-10-31 1609 W9RE   59   04 DB5ABS 59   14 
QSO: 28757 PH 2021-10-31 1612 W9RE   59   04 EA1GCA 59   14 
QSO: 28757 PH 2021-10-31 1612 W9RE   59   04 PG9S   59   14 
QSO: 28757 PH 2021-10-31 1612 W9RE   59   04 PA2JCB 59   14 
QSO: 28757 PH 2021-10-31 1613 W9RE   59   04 F5LMG  59   14 
QSO: 28757 PH 2021-10-31 1613 W9RE   59   04 DO1YHJ 59   14 
QSO: 28757 PH 2021-10-31 1613 W9RE   59   04 PY2EBD 59   11 
QSO: 28757 PH 2021-10-31 1614 W9RE   59   04 F5TGR  59   14 
QSO: 28757 PH 2021-10-31 1614 W9RE   59   04 I2BRT  59   15 
QSO: 28757 PH 2021-10-31 1615 W9RE   59   04 SP3DAT 59   15 
QSO: 28757 PH 2021-10-31 1615 W9RE   59   04 W9GT   59   04 
QSO: 28757 PH 2021-10-31 1615 W9RE   59   04 DJ6HR  59   14 
QSO: 28757 PH 2021-10-31 1615 W9RE   59   04 F4ENR  59   14 
QSO: 28757 PH 2021-10-31 1615 W9RE   59   04 G3SXE  59   14 
QSO: 28757 PH 2021-10-31 1616 W9RE   59   04 ED5R   59   14 
QSO: 28757 PH 2021-10-31 1616 W9RE   59   04 EF2O   59   14 
QSO: 28757 PH 2021-10-31 1617 W9RE   59   04 DK4QT  59   14 
QSO: 28757 PH 2021-10-31 1617 W9RE   59   04 DL2NEA 59   14 
QSO: 28757 PH 2021-10-31 1617 W9RE   59   04 F2CT   59   14 
QSO: 28757 PH 2021-10-31 1618 W9RE   59   04 PI4FL  59   14 
QSO: 28757 PH 2021-10-31 1618 W9RE   59   04 EA4AA  59   14 
QSO: 28757 PH 2021-10-31 1618 W9RE   59   04 F8FLK  59   14 
QSO: 28757 PH 2021-10-31 1618 W9RE   59   04 DL0YFD 59   14 
QSO: 28757 PH 2021-10-31 1619 W9RE   59   04 RA0LQ/MM 59   08 
QSO: 28757 PH 2021-10-31 1619 W9RE   59   04 DL5AWE 59   14 
QSO: 28757 PH 2021-10-31 1619 W9RE   59   04 DL2YMR 59   14 
QSO: 28757 PH 2021-10-31 1620 W9RE   59   04 EA1IYK 59   14 
QSO: 28757 PH 2021-10-31 1620 W9RE   59   04 EA3NO  59   14 
QSO: 28757 PH 2021-10-31 1621 W9RE   59   04 DF8UO  59   14 
QSO: 28757 PH 2021-10-31 1621 W9RE   59   04 NP2Q   59   08 
QSO: 21212 PH 2021-10-31 1622 W9RE   59   04 NP2Q   59   08 
QSO: 28757 PH 2021-10-31 1622 W9RE   59   04 F4GCD  59   14 
QSO: 28757 PH 2021-10-31 1623 W9RE   59   04 PU5MFI 59   11 
QSO: 28757 PH 2021-10-31 1623 W9RE   59   04 IT9RWB 59   15 
QSO: 28757 PH 2021-10-31 1624 W9RE   59   04 SM6YNO 59   14 
QSO: 28757 PH 2021-10-31 1624 W9RE   59   04 F4FMU  59   14 
