START-OF-LOG: 2.0
CONTEST: EA-MAJESTAD-SSB
CALLSIGN: EE5O
CATEGORY: MULTI-MULTI ALL
OPERATORS: EA5HOX EA5HZZ EA5GVJ EA5GUM EA5HEW EB5FOJ EA5UI EA8CWF EB5ILI EB5ILJ
QSO:  3500 PH 2015-06-27 2330 EE5O          59  A      EA4DFD        59  CR    
QSO:  3500 PH 2015-06-27 2331 EE5O          59  A      F6IHY         59  034    
QSO:  3500 PH 2015-06-27 2332 EE5O          59  A      EA1HTF        59  PO    
QSO:  7000 PH 2015-06-27 2332 EE5O          59  A      SV1JGX        59  008    
QSO:  3500 PH 2015-06-27 2334 EE5O          59  A      EA7RU         59  MA    
QSO:  7000 PH 2015-06-27 2337 EE5O          59  A      TA2AGO        59  180    
QSO: 14000 PH 2015-06-27 2340 EE5O          59  A      YV1KK         59  392    
QSO: 14000 PH 2015-06-28 0008 EE5O          59  A      XE1B          59  054    
QSO: 14000 PH 2015-06-28 0013 EE5O          59  A      ED2SMR        59  NA    
QSO:  3500 PH 2015-06-28 0022 EE5O          59  A      EA4IF         59  TO    
QSO:  7000 PH 2015-06-28 0023 EE5O          59  A      EA7ATX        59  CA    
QSO:  3500 PH 2015-06-28 0026 EE5O          59  A      US5D          59  623    
QSO:  7000 PH 2015-06-28 0027 EE5O          59  A      EA7JQT        59  SE    
QSO: 14000 PH 2015-06-28 0028 EE5O          59  A      EB7HQE        59  J    
QSO:  7000 PH 2015-06-28 0031 EE5O          59  A      EA7RU         59  MA    
QSO:  7000 PH 2015-06-28 0032 EE5O          59  A      EA8CZX        59  GC    
QSO:  7000 PH 2015-06-28 0033 EE5O          59  A      HG3M          59  335    
QSO:  7000 PH 2015-06-28 0038 EE5O          59  A      EA8ZS         59  GC    
QSO:  7000 PH 2015-06-28 0042 EE5O          59  A      YT4A          59  036    
QSO: 14000 PH 2015-06-28 0058 EE5O          59  A      EA2BV         59  NA    
QSO: 14000 PH 2015-06-28 0117 EE5O          59  A      YV4NN         59  021    
QSO: 14000 PH 2015-06-28 0119 EE5O          59  A      ED7B          59  CO    
QSO: 14000 PH 2015-06-28 0123 EE5O          59  A      HI8JSG        59  043    
QSO:  7000 PH 2015-06-28 0409 EE5O          59  A      EC7AT         59  AL    
QSO:  7000 PH 2015-06-28 0410 EE5O          59  A      EA5RCK        59  A    
QSO:  7000 PH 2015-06-28 0411 EE5O          59  A      IV3UHL        59  152    
QSO:  7000 PH 2015-06-28 0413 EE5O          59  A      HG6V          59  450    
QSO:  7000 PH 2015-06-28 0422 EE5O          59  A      LZ2PS         59  287    
QSO:  7000 PH 2015-06-28 0425 EE5O          59  A      DL1NKS        59  151    
QSO: 14000 PH 2015-06-28 0445 EE5O          59  A      LZ2PS         59  290    
QSO:  7000 PH 2015-06-28 0534 EE5O          59  A      EF0F          59  SMR    
QSO: 14000 PH 2015-06-28 0538 EE5O          59  A      OE1CIW        59  018    
QSO: 14000 PH 2015-06-28 0539 EE5O          59  A      RA3DGH        59  022    
QSO: 14000 PH 2015-06-28 0540 EE5O          59  A      UR8QR         59  076    
QSO: 14000 PH 2015-06-28 0545 EE5O          59  A      IV3UHL        59  178    
QSO:  7000 PH 2015-06-28 0551 EE5O          59  A      EA7FEM        59  H    
QSO: 14000 PH 2015-06-28 0554 EE5O          59  A      EC7WR         59  CO    
QSO: 14000 PH 2015-06-28 0555 EE5O          59  A      S56IPS        59  007    
QSO: 14000 PH 2015-06-28 0559 EE5O          59  A      G8HBS         59  030    
QSO: 14000 PH 2015-06-28 0601 EE5O          59  A      YU1AHW        59  251    
QSO: 14000 PH 2015-06-28 0603 EE5O          59  A      EA7HE         59  AL    
QSO: 14000 PH 2015-06-28 0603 EE5O          59  A      EA7ITL        59  CA    
QSO: 14000 PH 2015-06-28 0605 EE5O          59  A      SP3J          59  001    
QSO:  7000 PH 2015-06-28 0610 EE5O          59  A      EA7CVF        59  AL    
QSO:  7000 PH 2015-06-28 0613 EE5O          59  A      EA4BXO        59  M    
QSO: 14000 PH 2015-06-28 0616 EE5O          59  A      OE6HLF        59  031    
QSO: 14000 PH 2015-06-28 0620 EE5O          59  A      IN3EIS        59  009    
QSO: 14000 PH 2015-06-28 0624 EE5O          59  A      UT5HX         59  107    
QSO:  7000 PH 2015-06-28 0624 EE5O          59  A      EC5WR         59  V    
QSO:  7000 PH 2015-06-28 0629 EE5O          59  A      EA5ASM        59  A    
QSO: 14000 PH 2015-06-28 0630 EE5O          59  A      OE4WBW        59  012    
QSO: 14000 PH 2015-06-28 0653 EE5O          59  A      DL0GEO        59  033    
QSO: 14000 PH 2015-06-28 0657 EE5O          59  A      OE3JWC        59  004    
QSO:  7000 PH 2015-06-28 0702 EE5O          59  A      EA4EQG        59  M    
QSO: 14000 PH 2015-06-28 0703 EE5O          59  A      S56G          59  033    
QSO:  7000 PH 2015-06-28 0703 EE5O          59  A      EC8CQ         59  GC    
QSO: 14000 PH 2015-06-28 0706 EE5O          59  A      IZ2JNN        59  019    
QSO: 14000 PH 2015-06-28 0707 EE5O          59  A      9A9JZ         59  111    
QSO: 14000 PH 2015-06-28 0711 EE5O          59  A      DK4CR         59  003    
QSO: 14000 PH 2015-06-28 0711 EE5O          59  A      RZ2D          59  060    
QSO: 14000 PH 2015-06-28 0720 EE5O          59  A      DL5ST         59  004    
QSO: 14000 PH 2015-06-28 0720 EE5O          59  A      ON3MOP        59  008    
QSO: 21000 PH 2015-06-28 0721 EE5O          59  A      ON4LT         59  004    
QSO: 14000 PH 2015-06-28 0721 EE5O          59  A      OK1TFH        59  050    
QSO: 14000 PH 2015-06-28 0725 EE5O          59  A      YO4FZX        59  038    
QSO: 14000 PH 2015-06-28 0726 EE5O          59  A      ON7BA         59  070    
QSO: 21000 PH 2015-06-28 0727 EE5O          59  A      EA5HRV        59  V    
QSO: 21000 PH 2015-06-28 0730 EE5O          59  A      MM8Z          59  074    
QSO: 21000 PH 2015-06-28 0734 EE5O          59  A      EA5RCK        59  A    
QSO: 21000 PH 2015-06-28 0739 EE5O          59  A      EA1IQM        59  PO    
QSO: 21000 PH 2015-06-28 0740 EE5O          59  A      UA4NCI        59  016    
QSO: 21000 PH 2015-06-28 0741 EE5O          59  A      IW0UWE        59  011    
QSO: 21000 PH 2015-06-28 0742 EE5O          59  A      YO5OBA        59  124    
QSO: 21000 PH 2015-06-28 0743 EE5O          59  A      DF9EA         59  004    
QSO: 21000 PH 2015-06-28 0743 EE5O          59  A      DK4CR         59  017    
QSO: 21000 PH 2015-06-28 0744 EE5O          59  A      YU1KN         59  061    
QSO: 21000 PH 2015-06-28 0745 EE5O          59  A      DJ7UD         59  032    
QSO: 21000 PH 2015-06-28 0745 EE5O          59  A      F4FRQ         59  006    
QSO: 21000 PH 2015-06-28 0746 EE5O          59  A      DL5LB         59  037    
QSO: 21000 PH 2015-06-28 0748 EE5O          59  A      I4VIL         59  131    
QSO: 21000 PH 2015-06-28 0749 EE5O          59  A      I2BZN         59  041    
QSO: 21000 PH 2015-06-28 0750 EE5O          59  A      DM7DX         59  024    
QSO: 21000 PH 2015-06-28 0751 EE5O          59  A      PA0MIR        59  042    
QSO: 21000 PH 2015-06-28 0752 EE5O          59  A      OK2KFK        59  028    
QSO: 21000 PH 2015-06-28 0756 EE5O          59  A      IZ7UMS        59  001    
QSO: 21000 PH 2015-06-28 0757 EE5O          59  A      9A4OP/QRP     59  024    
QSO: 21000 PH 2015-06-28 0758 EE5O          59  A      IV3TIQ        59  040    
QSO: 21000 PH 2015-06-28 0759 EE5O          59  A      DL9OHA        59  056    
QSO: 21000 PH 2015-06-28 0759 EE5O          59  A      DF2CR         59  003    
QSO: 21000 PH 2015-06-28 0800 EE5O          59  A      HA5KLF        59  021    
QSO: 21000 PH 2015-06-28 0801 EE5O          59  A      IK8LVL        59  001    
QSO: 21000 PH 2015-06-28 0804 EE5O          59  A      EA3E          59  B    
QSO: 21000 PH 2015-06-28 0805 EE5O          59  A      9A9JZ         59  122    
QSO: 21000 PH 2015-06-28 0806 EE5O          59  A      OK1TFH        59  065    
QSO: 21000 PH 2015-06-28 0807 EE5O          59  A      OH1TD         59  315    
QSO: 21000 PH 2015-06-28 0810 EE5O          59  A      IZ3XNJ        59  068    
QSO: 21000 PH 2015-06-28 0811 EE5O          59  A      DO1THG        59  013    
QSO: 21000 PH 2015-06-28 0812 EE5O          59  A      F5BBD         59  043    
QSO: 21000 PH 2015-06-28 0813 EE5O          59  A      RM4I          59  133    
QSO: 21000 PH 2015-06-28 0813 EE5O          59  A      RM2I          59  133    
QSO: 21000 PH 2015-06-28 0814 EE5O          59  A      OE6AC         59  058    
QSO: 21000 PH 2015-06-28 0815 EE5O          59  A      EA5LD         59  V    
QSO: 21000 PH 2015-06-28 0815 EE5O          59  A      YO4DW         59  173    
QSO: 21000 PH 2015-06-28 0817 EE5O          59  A      OD5PY         59  075    
QSO: 21000 PH 2015-06-28 0819 EE5O          59  A      DD8SM         59  155    
QSO: 21000 PH 2015-06-28 0819 EE5O          59  A      RZ2D          59  144    
QSO: 21000 PH 2015-06-28 0820 EE5O          59  A      EA5HZB        59  A    
QSO: 21000 PH 2015-06-28 0820 EE5O          59  A      SP9LJD        59  222    
QSO: 21000 PH 2015-06-28 0821 EE5O          59  A      OZ1KVM        59  106    
QSO: 21000 PH 2015-06-28 0824 EE5O          59  A      YO7BGB        59  039    
QSO: 21000 PH 2015-06-28 0826 EE5O          59  A      YO8RZJ        59  109    
QSO: 21000 PH 2015-06-28 0829 EE5O          59  A      OK1JOC        59  015    
QSO: 21000 PH 2015-06-28 0831 EE5O          59  A      TA5FA         59  032    
QSO: 21000 PH 2015-06-28 0833 EE5O          59  A      ED1B          59  O    
QSO:  7000 PH 2015-06-28 0847 EE5O          59  A      EA1MB         59  CS    
QSO:  7000 PH 2015-06-28 0848 EE5O          59  A      EB7HQE        59  J    
QSO:  7000 PH 2015-06-28 0920 EE5O          59  A      EA7MV         59  GR    
QSO:  7000 PH 2015-06-28 0920 EE5O          59  A      EA7GR         59  CA    
QSO:  7000 PH 2015-06-28 0939 EE5O          59  A      EA5HW         59  V    
END-OF-LOG:
