START-OF-LOG: 3.0
CALLSIGN: VK3FRC
CONTEST: CQ-WW-SSB
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-OVERLAY:
CLAIMED-SCORE: 341317
CLUB:
CREATED-BY: VK3AVV VK Contest Log (Ver 2.25bis)
NAME: Frankston And Mornington Peninsula Amateur Radio Club   FAMPARC
OPERATORS: VK3GB   VK3EW   VK3WF   VK3LDR   VK3BPN   VK3AEJ
SOAPBOX: FAMPARC's first time entry in cqww ssb contest. Everyone enjoyed
QSO: 14000 PH 2010-10-31 1017 VK3FRC        59  30     BD4HY         59  23
QSO: 14000 PH 2010-10-31 1017 VK3FRC        59  30     JG3RXZ        59  25
QSO: 14000 PH 2010-10-31 1018 VK3FRC        59  30     BA6ZR         59  24
QSO: 14000 PH 2010-10-31 1018 VK3FRC        59  30     BB6QZF        59  24
QSO: 14000 PH 2010-10-31 1019 VK3FRC        59  30     B1Z           59  24
QSO: 14000 PH 2010-10-31 1020 VK3FRC        59  30     JA6WFM        59  25
QSO: 14000 PH 2010-10-31 1022 VK3FRC        59  30     DU1ACV        59  27
QSO: 14000 PH 2010-10-31 1025 VK3FRC        59  30     JA2ELH        59  25
QSO: 14000 PH 2010-10-31 1026 VK3FRC        59  30     JJ4ESI        59  25
QSO: 14000 PH 2010-10-31 1026 VK3FRC        59  30     VK3CKL        59  30
QSO: 14000 PH 2010-10-31 1026 VK3FRC        59  30     LR1H          59  13
QSO: 14000 PH 2010-10-31 1027 VK3FRC        59  30     VR2HF         59  24
QSO: 14000 PH 2010-10-31 1027 VK3FRC        59  30     V85ZX         59  28
QSO: 14000 PH 2010-10-31 1029 VK3FRC        59  30     ZL4WRC        59  32
QSO: 14000 PH 2010-10-31 1030 VK3FRC        59  30     YB1BGI        59  28
QSO: 14000 PH 2010-10-31 1031 VK3FRC        59  30     F1AKK         59  14
QSO: 14000 PH 2010-10-31 1033 VK3FRC        59  30     BY4QA         59  24
QSO: 14000 PH 2010-10-31 1043 VK3FRC        59  30     CW5W          59  13
QSO:  7000 PH 2010-10-31 1050 VK3FRC        59  30     VC3A          59  04
QSO:  7000 PH 2010-10-31 1111 VK3FRC        59  30     N2IC          59  04
QSO:  7000 PH 2010-10-31 1112 VK3FRC        59  30     K7ZSD         59  03
QSO: 14000 PH 2010-10-31 1112 VK3FRC        59  30     OL3R          59  15
QSO:  7000 PH 2010-10-31 1113 VK3FRC        59  30     N4NN          59  24
QSO: 14000 PH 2010-10-31 1120 VK3FRC        59  30     SM6BGG        59  14
QSO: 14000 PH 2010-10-31 1122 VK3FRC        59  30     VU2AU         59  22
QSO:  7000 PH 2010-10-31 1128 VK3FRC        59  30     8N5A          59  25
QSO: 14000 PH 2010-10-31 1128 VK3FRC        59  30     UP9L          59  17
QSO: 14000 PH 2010-10-31 1129 VK3FRC        59  30     RU1A          59  16
QSO:  7000 PH 2010-10-31 1132 VK3FRC        59  30     VK2LKW/M      59  30
QSO: 14000 PH 2010-10-31 1133 VK3FRC        59  30     RZ3AXX        59  16
QSO: 14000 PH 2010-10-31 1133 VK3FRC        59  30     SN2B          59  15
QSO:  7000 PH 2010-10-31 1133 VK3FRC        59  30     VK1RW         59  30
QSO: 14000 PH 2010-10-31 1135 VK3FRC        59  30     R3CM          59  16
QSO: 14000 PH 2010-10-31 1142 VK3FRC        59  30     OH2BH         59  15
QSO: 14000 PH 2010-10-31 1143 VK3FRC        59  30     OH8L          59  15
QSO: 14000 PH 2010-10-31 1145 VK3FRC        59  30     UN7BEW        59  17
QSO:  7000 PH 2010-10-31 1146 VK3FRC        59  30     VK2CKZ        59  30
QSO:  7000 PH 2010-10-31 1146 VK3FRC        59  30     W1CCE         59  05
QSO:  7000 PH 2010-10-31 1146 VK3FRC        59  30     K1BX          59  05
QSO: 14000 PH 2010-10-31 1147 VK3FRC        59  30     UA4W          59  16
QSO: 14000 PH 2010-10-31 1148 VK3FRC        59  30     LN9Z          59  14
QSO: 14000 PH 2010-10-31 1149 VK3FRC        59  30     PA3EWP        59  14
QSO:  7000 PH 2010-10-31 1149 VK3FRC        59  30     K3TC          59  05
QSO:  7000 PH 2010-10-31 1151 VK3FRC        59  30     N86UM         59  04
QSO:  7000 PH 2010-10-31 1151 VK3FRC        59  30     KB3RM         59  05
QSO:  7000 PH 2010-10-31 1153 VK3FRC        59  30     K4IE          59  04
QSO: 14000 PH 2010-10-31 1153 VK3FRC        59  30     JH1AWJ        59  25
QSO: 14000 PH 2010-10-31 1154 VK3FRC        59  30     JF1PTX        59  25
QSO: 14000 PH 2010-10-31 1155 VK3FRC        59  30     JA3AER        59  25
QSO: 14000 PH 2010-10-31 1155 VK3FRC        59  30     BY8AC         59  24
QSO: 14000 PH 2010-10-31 1157 VK3FRC        59  30     JH3BFO        59  25
QSO: 14000 PH 2010-10-31 1158 VK3FRC        59  30     9M2ZAK        59  28
QSO:  7000 PH 2010-10-31 1201 VK3FRC        59  30     SJ2W          59  14
QSO: 14000 PH 2010-10-31 1201 VK3FRC        59  30     JL6RAN        59  25
QSO: 14000 PH 2010-10-31 1202 VK3FRC        59  30     JF2BDK        59  25
QSO: 14000 PH 2010-10-31 1203 VK3FRC        59  30     JQ2WTO        59  25
QSO: 14000 PH 2010-10-31 1204 VK3FRC        59  30     JA6AUM        59  23
QSO: 14000 PH 2010-10-31 1204 VK3FRC        59  30     RA9WD         59  17
QSO: 14000 PH 2010-10-31 1206 VK3FRC        59  30     BX8AAD        59  24
QSO: 14000 PH 2010-10-31 1207 VK3FRC        59  30     JA2DHF        59  25
QSO: 14000 PH 2010-10-31 1209 VK3FRC        59  30     JR1FHP        59  25
QSO:  7000 PH 2010-10-31 1213 VK3FRC        59  30     JH4UYB        59  25
QSO: 14000 PH 2010-10-31 1215 VK3FRC        59  30     JF1LCS        59  25
QSO: 14000 PH 2010-10-31 1215 VK3FRC        59  30     JA7RQE        59  25
QSO:  7000 PH 2010-10-31 1216 VK3FRC        59  30     VK3EW         59  30
END-OF-LOG:
