START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.42.0-dev
CONTEST: REF-SSB
LOCATION: FY
GRID-LOCATOR: GJ35PE
CALLSIGN: FY5KE
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: CLUB
CLAIMED-SCORE: 7714041
OPERATORS: F5UII F6FVY
CLUB: CDXC
NAME: Radio Amateurs Club de Kourou
CERTIFICATE: NO
SOAPBOX: 
RIG: TS590s + Dipole 80m + Monobandes du 40m au 10m
QSO: 14197 PH 2022-02-27 0940 FY5KE         59  FY     F6FGH         59  49    
QSO: 14197 PH 2022-02-27 0941 FY5KE         59  FY     F8DYD         59  14    
QSO: 14197 PH 2022-02-27 0943 FY5KE         59  FY     F6FEH         59  13    
QSO: 14197 PH 2022-02-27 0945 FY5KE         59  FY     F9GN          59  11    
QSO: 14197 PH 2022-02-27 0946 FY5KE         59  FY     F6KJU         59  59    
QSO: 14197 PH 2022-02-27 0948 FY5KE         59  FY     F6ECS/P       59  66    
QSO: 21267 PH 2022-02-27 0951 FY5KE         59  FY     F4HTO         59  62    
QSO: 21293 PH 2022-02-27 0956 FY5KE         59  FY     F5MZE         59  62    
QSO: 21293 PH 2022-02-27 0956 FY5KE         59  FY     F5AGO         59  86    
QSO: 21293 PH 2022-02-27 1000 FY5KE         59  FY     F4AHP         59  59    
QSO: 21293 PH 2022-02-27 1000 FY5KE         59  FY     G8HBS         59  053   
QSO: 21293 PH 2022-02-27 1002 FY5KE         59  FY     2E0PKH        55  001   
QSO: 21293 PH 2022-02-27 1003 FY5KE         59  FY     F4FFH/P       59  84    
QSO: 21293 PH 2022-02-27 1003 FY5KE         59  FY     DF2IY         59  047   
QSO: 21293 PH 2022-02-27 1004 FY5KE         59  FY     HF5WIM        59  096   
QSO: 21293 PH 2022-02-27 1004 FY5KE         59  FY     F1AGR         59  46    
QSO: 21293 PH 2022-02-27 1004 FY5KE         59  FY     F4IAW         59  67    
QSO: 21293 PH 2022-02-27 1005 FY5KE         59  FY     F4IOM         59  56    
QSO: 21293 PH 2022-02-27 1005 FY5KE         59  FY     F6KJU         59  59    
QSO: 21293 PH 2022-02-27 1005 FY5KE         59  FY     ON3ER         59  001   
QSO: 21293 PH 2022-02-27 1006 FY5KE         59  FY     F4DPW         59  95    
QSO: 21293 PH 2022-02-27 1007 FY5KE         59  FY     F4HRG         59  44    
QSO: 21293 PH 2022-02-27 1007 FY5KE         59  FY     DO1MFK        59  055   
QSO: 21293 PH 2022-02-27 1007 FY5KE         59  FY     F4GWO         59  66    
QSO: 21293 PH 2022-02-27 1007 FY5KE         59  FY     F4CPY         59  29    
QSO: 21293 PH 2022-02-27 1008 FY5KE         59  FY     HB9TSI        59  003   
QSO: 21293 PH 2022-02-27 1009 FY5KE         59  FY     IU1OLS        59  001   
QSO: 21293 PH 2022-02-27 1009 FY5KE         59  FY     OK7PJ         59  004   
QSO: 21293 PH 2022-02-27 1009 FY5KE         59  FY     F5PMW         59  79    
QSO: 21293 PH 2022-02-27 1010 FY5KE         59  FY     F6DKQ         59  25    
QSO: 21293 PH 2022-02-27 1010 FY5KE         59  FY     5B4AHO        59  010   
QSO: 21293 PH 2022-02-27 1011 FY5KE         59  FY     F6FGH         59  49    
QSO: 21293 PH 2022-02-27 1011 FY5KE         59  FY     HB9HLI        59  024   
QSO: 21293 PH 2022-02-27 1011 FY5KE         59  FY     IU6PPX        59  005   
QSO: 21293 PH 2022-02-27 1012 FY5KE         59  FY     PE1NZI        59  001   
QSO: 21293 PH 2022-02-27 1013 FY5KE         59  FY     F6IIV         59  22    
QSO: 21293 PH 2022-02-27 1013 FY5KE         59  FY     F6FTB         59  21    
QSO: 21293 PH 2022-02-27 1014 FY5KE         59  FY     F6ACD         59  85    
QSO: 21293 PH 2022-02-27 1015 FY5KE         59  FY     DF5AU         59  008   
QSO: 21293 PH 2022-02-27 1015 FY5KE         59  FY     DC2CT         59  003   
QSO: 21293 PH 2022-02-27 1015 FY5KE         59  FY     F5ELL         59  34    
QSO: 21293 PH 2022-02-27 1016 FY5KE         59  FY     IZ3XEF        59  006   
QSO: 21293 PH 2022-02-27 1016 FY5KE         59  FY     IW3GJF        59  001   
QSO: 21293 PH 2022-02-27 1017 FY5KE         59  FY     F6AWU         59  44    
QSO: 21293 PH 2022-02-27 1017 FY5KE         59  FY     DO2IK         59  001   
QSO: 21293 PH 2022-02-27 1019 FY5KE         59  FY     F6GDO         59  73    
QSO: 21293 PH 2022-02-27 1019 FY5KE         59  FY     F6BCC         59  17    
QSO: 21293 PH 2022-02-27 1020 FY5KE         59  FY     F8DGQ         59  62    
QSO: 21293 PH 2022-02-27 1020 FY5KE         59  FY     TK4RB         59  2B    
QSO: 21293 PH 2022-02-27 1020 FY5KE         59  FY     F4HQD         59  49    
QSO: 21293 PH 2022-02-27 1021 FY5KE         59  FY     F6GPT         59  33    
QSO: 21293 PH 2022-02-27 1021 FY5KE         59  FY     F5CBQ         59  56    
QSO: 21293 PH 2022-02-27 1022 FY5KE         59  FY     F6FEH         59  13    
QSO: 21293 PH 2022-02-27 1023 FY5KE         59  FY     F1PSX         59  72    
QSO: 21293 PH 2022-02-27 1024 FY5KE         59  FY     F4GYM         59  77    
QSO: 21293 PH 2022-02-27 1024 FY5KE         59  FY     F5KDY/P       59  28    
QSO: 21293 PH 2022-02-27 1025 FY5KE         59  FY     PE1EWR        59  254   
QSO: 21293 PH 2022-02-27 1025 FY5KE         59  FY     PA2CVD        59  001   
QSO: 21293 PH 2022-02-27 1025 FY5KE         59  FY     HB9AZO        59  002   
QSO: 21293 PH 2022-02-27 1026 FY5KE         59  FY     DD8SM         59  161   
QSO: 21293 PH 2022-02-27 1026 FY5KE         59  FY     HB9SHI        59  010   
QSO: 21293 PH 2022-02-27 1026 FY5KE         59  FY     F4HOT         59  59    
QSO: 21293 PH 2022-02-27 1027 FY5KE         59  FY     VK3KJ         59  015   
QSO: 21293 PH 2022-02-27 1027 FY5KE         59  FY     LA5LJA        59  006   
QSO: 21293 PH 2022-02-27 1027 FY5KE         59  FY     DL1LSH        59  010   
QSO: 21293 PH 2022-02-27 1028 FY5KE         59  FY     TM4S          59  04    
QSO: 21293 PH 2022-02-27 1029 FY5KE         59  FY     VK3SX         59  015   
QSO: 21293 PH 2022-02-27 1029 FY5KE         59  FY     YO3VU         59  017   
QSO: 21293 PH 2022-02-27 1030 FY5KE         59  FY     RL5A          59  053   
QSO: 21293 PH 2022-02-27 1030 FY5KE         59  FY     F5PWK         59  69    
QSO: 21293 PH 2022-02-27 1030 FY5KE         59  FY     IT9YHR        59  005   
QSO: 21293 PH 2022-02-27 1030 FY5KE         59  FY     SP5NZF        59  020   
QSO: 21293 PH 2022-02-27 1031 FY5KE         59  FY     S57NRC        59  044   
QSO: 21293 PH 2022-02-27 1031 FY5KE         59  FY     F5PDG         59  80    
QSO: 21293 PH 2022-02-27 1031 FY5KE         59  FY     F6KUQ         59  33    
QSO: 21293 PH 2022-02-27 1032 FY5KE         59  FY     VK3MH         59  004   
QSO: 21293 PH 2022-02-27 1032 FY5KE         59  FY     F4GOA         59  34    
QSO: 21293 PH 2022-02-27 1033 FY5KE         59  FY     F5LVR         59  57    
QSO: 21293 PH 2022-02-27 1033 FY5KE         59  FY     DH2RTW        59  002   
QSO: 21293 PH 2022-02-27 1034 FY5KE         59  FY     HB9GUR        59  008   
QSO: 21293 PH 2022-02-27 1034 FY5KE         59  FY     F6KMB         59  59    
QSO: 21293 PH 2022-02-27 1035 FY5KE         59  FY     F5MUX         59  29    
QSO: 21293 PH 2022-02-27 1036 FY5KE         59  FY     DJ2MT         59  001   
QSO: 28452 PH 2022-02-27 1038 FY5KE         59  FY     CT7ANH        59  112   
QSO: 28452 PH 2022-02-27 1042 FY5KE         59  FY     EA1FHQ        59  256   
QSO: 28452 PH 2022-02-27 1043 FY5KE         59  FY     YR2X          59  283   
QSO: 28452 PH 2022-02-27 1047 FY5KE         59  FY     F1ROA         59  87    
QSO: 28456 PH 2022-02-27 1048 FY5KE         59  FY     F5SIH         59  38    
QSO: 28456 PH 2022-02-27 1050 FY5KE         59  FY     SV1EET        59  010   
QSO: 28456 PH 2022-02-27 1050 FY5KE         59  FY     F5JFU         59  58    
QSO: 28456 PH 2022-02-27 1051 FY5KE         59  FY     F6KNB         59  33    
QSO: 28456 PH 2022-02-27 1051 FY5KE         59  FY     F4ERS/P       59  37    
QSO: 28456 PH 2022-02-27 1051 FY5KE         59  FY     F4KJN         59  46    
QSO: 28456 PH 2022-02-27 1051 FY5KE         59  FY     F1OKV         59  19    
QSO: 28456 PH 2022-02-27 1052 FY5KE         59  FY     F5GN          59  81    
QSO: 28456 PH 2022-02-27 1053 FY5KE         59  FY     DK3EE         59  002   
QSO: 28456 PH 2022-02-27 1054 FY5KE         59  FY     DK3T          59  002   
QSO: 28456 PH 2022-02-27 1054 FY5KE         59  FY     DM0A          59  002   
QSO: 28456 PH 2022-02-27 1054 FY5KE         59  FY     DK0VHF        59  002   
QSO: 28456 PH 2022-02-27 1056 FY5KE         59  FY     F5AUB         59  81    
QSO: 28456 PH 2022-02-27 1057 FY5KE         59  FY     UA4FDK        59  156   
QSO: 28456 PH 2022-02-27 1057 FY5KE         59  FY     LZ1ZF         59  300   
QSO: 28456 PH 2022-02-27 1058 FY5KE         59  FY     F4ELR         59  82    
QSO: 28456 PH 2022-02-27 1059 FY5KE         59  FY     OM0CS         59  002   
QSO: 28456 PH 2022-02-27 1101 FY5KE         59  FY     F4CPS/P       59  07    
QSO: 28456 PH 2022-02-27 1102 FY5KE         59  FY     RA3ZT         59  000   
QSO: 28456 PH 2022-02-27 1104 FY5KE         59  FY     G0UNJ         59  001   
QSO: 28456 PH 2022-02-27 1118 FY5KE         59  FY     F6GCP         59  77    
QSO: 28456 PH 2022-02-27 1120 FY5KE         59  FY     G0WKH         58  001   
QSO: 28456 PH 2022-02-27 1120 FY5KE         59  FY     F5PPG         59  57    
QSO: 28456 PH 2022-02-27 1121 FY5KE         59  FY     F5SDH         59  35    
QSO: 28456 PH 2022-02-27 1121 FY5KE         59  FY     F1EBN         59  77    
QSO: 28456 PH 2022-02-27 1121 FY5KE         59  FY     F4SGU         59  35    
QSO: 28456 PH 2022-02-27 1121 FY5KE         59  FY     F5PHW         59  56    
QSO: 28456 PH 2022-02-27 1122 FY5KE         59  FY     F5TGR         59  95    
QSO: 28456 PH 2022-02-27 1122 FY5KE         59  FY     F6KPQ         59  56    
QSO: 28456 PH 2022-02-27 1122 FY5KE         59  FY     F6KAT         59  57    
QSO: 28456 PH 2022-02-27 1123 FY5KE         59  FY     F6FET         59  53    
QSO: 28456 PH 2022-02-27 1123 FY5KE         59  FY     F4BDE         59  62    
QSO: 28456 PH 2022-02-27 1124 FY5KE         59  FY     IK4DZB        55  001   
QSO: 28456 PH 2022-02-27 1124 FY5KE         59  FY     F6HLC         59  71    
QSO: 28456 PH 2022-02-27 1124 FY5KE         59  FY     F5OHH         59  44    
QSO: 28456 PH 2022-02-27 1125 FY5KE         59  FY     F4FIP         59  72    
QSO: 28456 PH 2022-02-27 1125 FY5KE         59  FY     TM2RJ         59  45    
QSO: 28456 PH 2022-02-27 1125 FY5KE         59  FY     OK2KG         59  149   
QSO: 28456 PH 2022-02-27 1127 FY5KE         59  FY     F4CQW         59  54    
QSO: 28456 PH 2022-02-27 1128 FY5KE         59  FY     TM5G          59  44    
QSO: 28456 PH 2022-02-27 1129 FY5KE         59  FY     TM3ZZ         59  86    
QSO: 28456 PH 2022-02-27 1129 FY5KE         59  FY     EI7HBB        59  001   
QSO: 28456 PH 2022-02-27 1130 FY5KE         59  FY     F4AIF         59  01    
QSO: 28456 PH 2022-02-27 1130 FY5KE         59  FY     F6APE         59  49    
QSO: 28456 PH 2022-02-27 1130 FY5KE         59  FY     DL4VAI        59  078   
QSO: 28456 PH 2022-02-27 1131 FY5KE         59  FY     F4IVV         59  38    
QSO: 28456 PH 2022-02-27 1133 FY5KE         59  FY     IV3UHL        59  020   
QSO: 28456 PH 2022-02-27 1133 FY5KE         59  FY     F5GSJ         59  77    
QSO: 28456 PH 2022-02-27 1134 FY5KE         59  FY     OH3CCP        57  002   
QSO: 28456 PH 2022-02-27 1134 FY5KE         59  FY     F1AGR         59  46    
QSO: 28456 PH 2022-02-27 1134 FY5KE         59  FY     F8GQO         59  81    
QSO: 28456 PH 2022-02-27 1134 FY5KE         59  FY     F6BUL         59  74    
QSO: 28456 PH 2022-02-27 1135 FY5KE         59  FY     F4KLS         59  69    
QSO: 28456 PH 2022-02-27 1135 FY5KE         59  FY     F6CZV         59  92    
QSO: 28456 PH 2022-02-27 1136 FY5KE         59  FY     F5LIT         59  50    
QSO: 28456 PH 2022-02-27 1137 FY5KE         59  FY     M7TDV         59  001   
QSO: 28456 PH 2022-02-27 1138 FY5KE         59  FY     RA3GAS        59  016   
QSO: 28456 PH 2022-02-27 1138 FY5KE         59  FY     F5AAR         59  49    
QSO: 28456 PH 2022-02-27 1142 FY5KE         59  FY     F5RAB         59  28    
QSO: 28456 PH 2022-02-27 1142 FY5KE         59  FY     F6KEH         59  34    
QSO: 28456 PH 2022-02-27 1143 FY5KE         59  FY     F5BMI         59  46    
QSO: 28456 PH 2022-02-27 1144 FY5KE         59  FY     CT2HXM        59  057   
QSO: 28456 PH 2022-02-27 1144 FY5KE         59  FY     F5JNT         59  30    
QSO: 28456 PH 2022-02-27 1145 FY5KE         59  FY     RK4W          59  191   
QSO: 28456 PH 2022-02-27 1146 FY5KE         59  FY     OM7ANT        59  019   
QSO: 28456 PH 2022-02-27 1146 FY5KE         59  FY     F8CRS         59  67    
QSO: 28456 PH 2022-02-27 1146 FY5KE         59  FY     F8CIO         59  42    
QSO: 28456 PH 2022-02-27 1148 FY5KE         59  FY     F5SPJ         59  06    
QSO: 28456 PH 2022-02-27 1149 FY5KE         59  FY     M0KCV         54  002   
QSO: 28456 PH 2022-02-27 1149 FY5KE         59  FY     DL0LK         59  157   
QSO: 28456 PH 2022-02-27 1149 FY5KE         59  FY     F4JEH         59  82    
QSO: 28456 PH 2022-02-27 1150 FY5KE         59  FY     R6DNB         59  003   
QSO: 28456 PH 2022-02-27 1150 FY5KE         59  FY     F4NNP         59  13    
QSO: 28456 PH 2022-02-27 1150 FY5KE         59  FY     F2CT          59  64    
QSO: 28456 PH 2022-02-27 1151 FY5KE         59  FY     F6GUZ         59  37    
QSO: 28456 PH 2022-02-27 1152 FY5KE         59  FY     F4CQR         59  86    
QSO: 28456 PH 2022-02-27 1152 FY5KE         59  FY     F6GUZ         59  37    
QSO: 28456 PH 2022-02-27 1153 FY5KE         59  FY     EA5JN         59  039   
QSO: 28456 PH 2022-02-27 1153 FY5KE         59  FY     OZ1IKY        59  001   
QSO: 28456 PH 2022-02-27 1154 FY5KE         59  FY     SV3SCW        59  001   
QSO: 28456 PH 2022-02-27 1154 FY5KE         59  FY     F5KSE         59  31    
QSO: 28456 PH 2022-02-27 1154 FY5KE         59  FY     HB9HLM        59  803   
QSO: 28456 PH 2022-02-27 1155 FY5KE         59  FY     F6IIV         59  22    
QSO: 28456 PH 2022-02-27 1155 FY5KE         59  FY     F4JGN         59  33    
QSO: 28456 PH 2022-02-27 1156 FY5KE         59  FY     F4HTZ         59  71    
QSO: 28456 PH 2022-02-27 1156 FY5KE         59  FY     5B4AQC        59  002   
QSO: 28456 PH 2022-02-27 1157 FY5KE         59  FY     F6BBO         59  78    
QSO: 28456 PH 2022-02-27 1157 FY5KE         59  FY     OZ7YY         59  003   
QSO: 28456 PH 2022-02-27 1159 FY5KE         59  FY     G1HPD         59  001   
QSO: 28456 PH 2022-02-27 1200 FY5KE         59  FY     F5KMB         59  60    
QSO: 28456 PH 2022-02-27 1200 FY5KE         59  FY     SV9COL        59  011   
QSO: 28456 PH 2022-02-27 1201 FY5KE         59  FY     F5SVO         59  44    
QSO: 28456 PH 2022-02-27 1202 FY5KE         59  FY     F5KKE         59  79    
QSO: 28456 PH 2022-02-27 1202 FY5KE         59  FY     F6IRA         59  40    
QSO: 28456 PH 2022-02-27 1203 FY5KE         59  FY     EA3DJL        59  002   
QSO: 28456 PH 2022-02-27 1204 FY5KE         59  FY     DG5DJ         59  002   
QSO: 28456 PH 2022-02-27 1204 FY5KE         59  FY     F6GNP/M       59  85    
QSO: 28456 PH 2022-02-27 1205 FY5KE         59  FY     PD0FK         57  001   
QSO: 28456 PH 2022-02-27 1206 FY5KE         59  FY     SV9RKU        59  012   
QSO: 28456 PH 2022-02-27 1207 FY5KE         59  FY     PD1WC         59  000   
QSO: 28456 PH 2022-02-27 1207 FY5KE         59  FY     F4CNE         59  28    
QSO: 28456 PH 2022-02-27 1208 FY5KE         59  FY     PA3EQO        59  001   
QSO: 28456 PH 2022-02-27 1212 FY5KE         59  FY     PF1SCT        59  087   
QSO: 28456 PH 2022-02-27 1214 FY5KE         59  FY     EA5IYI        59  042   
QSO: 28456 PH 2022-02-27 1214 FY5KE         59  FY     IW7DKS        59  001   
QSO: 28456 PH 2022-02-27 1216 FY5KE         59  FY     IT9ZHS        59  000   
QSO: 28456 PH 2022-02-27 1217 FY5KE         59  FY     M6NNC         59  001   
QSO: 28456 PH 2022-02-27 1217 FY5KE         59  FY     F4EQA         59  34    
QSO: 28456 PH 2022-02-27 1218 FY5KE         59  FY     M0IRB         59  000   
QSO: 28456 PH 2022-02-27 1218 FY5KE         59  FY     4L2M          59  060   
QSO: 28456 PH 2022-02-27 1219 FY5KE         59  FY     EA1FKW        59  000   
QSO: 28456 PH 2022-02-27 1219 FY5KE         59  FY     ON5DN         59  002   
QSO: 28456 PH 2022-02-27 1220 FY5KE         59  FY     PD1HV         59  008   
QSO: 28456 PH 2022-02-27 1220 FY5KE         59  FY     F5GXX         59  17    
QSO: 28456 PH 2022-02-27 1221 FY5KE         59  FY     F8VNU         59  34    
QSO: 28456 PH 2022-02-27 1221 FY5KE         59  FY     EA1IZX        59  000   
QSO: 28456 PH 2022-02-27 1222 FY5KE         59  FY     F6DZU         59  40    
QSO: 28456 PH 2022-02-27 1223 FY5KE         59  FY     EA1JAI        59  002   
QSO: 28456 PH 2022-02-27 1223 FY5KE         59  FY     YL2LW         59  089   
QSO: 28455 PH 2022-02-27 1225 FY5KE         59  FY     YO3VU         59  020   
QSO: 28455 PH 2022-02-27 1228 FY5KE         59  FY     SV2SWB        59  000   
QSO: 28455 PH 2022-02-27 1229 FY5KE         59  FY     M0ABG         59  000   
QSO: 28455 PH 2022-02-27 1230 FY5KE         59  FY     ON2OG         59  032   
QSO: 28461 PH 2022-02-27 1234 FY5KE         59  FY     M0IQD         59  004   
QSO: 28461 PH 2022-02-27 1235 FY5KE         59  FY     F6DXL         59  17    
QSO: 28461 PH 2022-02-27 1235 FY5KE         59  FY     LZ1QI         59  002   
QSO: 28461 PH 2022-02-27 1236 FY5KE         59  FY     F5IG          59  33    
QSO: 28461 PH 2022-02-27 1237 FY5KE         59  FY     OT4V/P        59  001   
QSO: 28461 PH 2022-02-27 1237 FY5KE         59  FY     F6KNB         59  33    
QSO: 28461 PH 2022-02-27 1238 FY5KE         59  FY     F4EFG         59  87    
QSO: 28461 PH 2022-02-27 1238 FY5KE         59  FY     OR5T          59  001   
QSO: 28461 PH 2022-02-27 1239 FY5KE         59  FY     DB8DT         59  003   
QSO: 28461 PH 2022-02-27 1240 FY5KE         59  FY     F6KBN/P       59  37    
QSO: 28461 PH 2022-02-27 1240 FY5KE         59  FY     F4ECU         59  02    
QSO: 28461 PH 2022-02-27 1241 FY5KE         59  FY     CT1EEX        59  015   
QSO: 28461 PH 2022-02-27 1241 FY5KE         59  FY     F6HQP         59  73    
QSO: 28461 PH 2022-02-27 1242 FY5KE         59  FY     OH1VR         59  002   
QSO: 28461 PH 2022-02-27 1242 FY5KE         59  FY     SV3RPQ        59  124   
QSO: 28461 PH 2022-02-27 1244 FY5KE         59  FY     F4PZN         59  91    
QSO: 28461 PH 2022-02-27 1245 FY5KE         59  FY     F4KIR         59  35    
QSO: 28461 PH 2022-02-27 1246 FY5KE         59  FY     DG2SBW        59  000   
QSO: 28461 PH 2022-02-27 1247 FY5KE         59  FY     F6CLQ         59  89    
QSO: 28461 PH 2022-02-27 1249 FY5KE         59  FY     DH1PAL        59  026   
QSO: 28461 PH 2022-02-27 1250 FY5KE         59  FY     DF3TE         59  001   
QSO: 28461 PH 2022-02-27 1252 FY5KE         59  FY     G8AKL         59  001   
QSO: 28461 PH 2022-02-27 1253 FY5KE         59  FY     G0MQF         59  003   
QSO: 28461 PH 2022-02-27 1253 FY5KE         59  FY     F5MFO         59  77    
QSO: 28461 PH 2022-02-27 1254 FY5KE         59  FY     DJ6HR         59  001   
QSO: 28461 PH 2022-02-27 1255 FY5KE         59  FY     F4BHS         59  17    
QSO: 28461 PH 2022-02-27 1255 FY5KE         59  FY     IT9KCD        59  008   
QSO: 28461 PH 2022-02-27 1255 FY5KE         59  FY     F5SJC         59  16    
QSO: 28461 PH 2022-02-27 1256 FY5KE         59  FY     F4DJK         59  19    
QSO: 28461 PH 2022-02-27 1256 FY5KE         59  FY     DL1KNO        59  001   
QSO: 28461 PH 2022-02-27 1257 FY5KE         59  FY     DH7AFS        59  002   
QSO: 28461 PH 2022-02-27 1257 FY5KE         59  FY     PD1DCV        59  002   
QSO: 28461 PH 2022-02-27 1258 FY5KE         59  FY     PD0HCV        55  001   
QSO: 28461 PH 2022-02-27 1258 FY5KE         59  FY     PD2WK         59  001   
QSO: 28461 PH 2022-02-27 1258 FY5KE         59  FY     IW7EDT        59  004   
QSO: 28461 PH 2022-02-27 1259 FY5KE         59  FY     F4JDD         59  27    
QSO: 28461 PH 2022-02-27 1300 FY5KE         59  FY     F8GAF         59  71    
QSO: 28461 PH 2022-02-27 1300 FY5KE         59  FY     F1GKS         59  76    
QSO: 28461 PH 2022-02-27 1303 FY5KE         59  FY     F4GFS         59  77    
QSO: 28461 PH 2022-02-27 1303 FY5KE         59  FY     F5AJG         59  59    
QSO: 28461 PH 2022-02-27 1304 FY5KE         59  FY     F6GOE         59  19    
QSO: 28461 PH 2022-02-27 1305 FY5KE         59  FY     DL1AVC        59  003   
QSO: 28461 PH 2022-02-27 1307 FY5KE         59  FY     F4CXO         59  71    
QSO: 28461 PH 2022-02-27 1308 FY5KE         59  FY     F5PNI         59  33    
QSO: 28461 PH 2022-02-27 1309 FY5KE         59  FY     DF2IY         59  059   
QSO: 28461 PH 2022-02-27 1309 FY5KE         59  FY     F6EBF         59  84    
QSO: 28461 PH 2022-02-27 1310 FY5KE         59  FY     PA3ETM        59  001   
QSO: 28461 PH 2022-02-27 1311 FY5KE         59  FY     DL6RDM        59  001   
QSO: 28461 PH 2022-02-27 1312 FY5KE         59  FY     F8BMQ         59  81    
QSO: 28461 PH 2022-02-27 1313 FY5KE         59  FY     EA8DMD        59  001   
QSO: 28461 PH 2022-02-27 1314 FY5KE         59  FY     DB5FP         59  001   
QSO: 28461 PH 2022-02-27 1314 FY5KE         59  FY     F4GOT         59  78    
QSO: 28461 PH 2022-02-27 1315 FY5KE         59  FY     DL4SDA        59  005   
QSO: 28461 PH 2022-02-27 1316 FY5KE         59  FY     F4DXX         59  44    
QSO: 28461 PH 2022-02-27 1317 FY5KE         59  FY     F1IGY         59  87    
QSO: 28461 PH 2022-02-27 1317 FY5KE         59  FY     F4FSV         59  64    
QSO: 28461 PH 2022-02-27 1319 FY5KE         59  FY     F4FRX         59  82    
QSO: 28461 PH 2022-02-27 1321 FY5KE         59  FY     F4GKP         59  87    
QSO: 28461 PH 2022-02-27 1322 FY5KE         59  FY     F4IAA         59  24    
QSO: 28461 PH 2022-02-27 1322 FY5KE         59  FY     F5PHY         59  24    
QSO: 28461 PH 2022-02-27 1323 FY5KE         59  FY     F6BQP         59  49    
QSO: 28461 PH 2022-02-27 1324 FY5KE         59  FY     F6EQZ         59  51    
QSO: 28461 PH 2022-02-27 1325 FY5KE         59  FY     EA4GGH        59  001   
QSO: 28461 PH 2022-02-27 1325 FY5KE         59  FY     ON3DV         59  042   
QSO: 28461 PH 2022-02-27 1328 FY5KE         59  FY     F6EID         59  22    
QSO: 28461 PH 2022-02-27 1332 FY5KE         59  FY     F6CUR         59  74    
QSO: 28461 PH 2022-02-27 1332 FY5KE         59  FY     F4KJP         59  08    
QSO: 28461 PH 2022-02-27 1334 FY5KE         59  FY     PD8RW         59  002   
QSO: 28461 PH 2022-02-27 1334 FY5KE         59  FY     9A5O          59  006   
QSO: 21262 PH 2022-02-27 1339 FY5KE         59  FY     F4HRD         59  62    
QSO: 21259 PH 2022-02-27 1339 FY5KE         59  FY     F5KKD         59  93    
QSO: 21252 PH 2022-02-27 1341 FY5KE         59  FY     F4KIR         59  35    
QSO: 21228 PH 2022-02-27 1342 FY5KE         59  FY     F4EQH         59  85    
QSO: 21234 PH 2022-02-27 1344 FY5KE         59  FY     N1RR          59  020   
QSO: 21201 PH 2022-02-27 1350 FY5KE         59  FY     K4BAI         59  020   
QSO: 21201 PH 2022-02-27 1350 FY5KE         59  FY     F1MKG         59  28    
QSO: 21201 PH 2022-02-27 1351 FY5KE         59  FY     F4EQA         59  34    
QSO: 21201 PH 2022-02-27 1351 FY5KE         59  FY     F4HCT         59  95    
QSO: 21201 PH 2022-02-27 1352 FY5KE         59  FY     M0JQL         59  004   
QSO: 21201 PH 2022-02-27 1354 FY5KE         59  FY     F4FSB         59  49    
QSO: 21201 PH 2022-02-27 1354 FY5KE         59  FY     F4AIF         59  01    
QSO: 21201 PH 2022-02-27 1354 FY5KE         59  FY     F5PTI         59  16    
QSO: 21201 PH 2022-02-27 1355 FY5KE         59  FY     F6AVK         59  73    
QSO: 21201 PH 2022-02-27 1355 FY5KE         59  FY     DL3DRN        59  045   
QSO: 21201 PH 2022-02-27 1356 FY5KE         59  FY     SM6CWP        59  004   
QSO: 21201 PH 2022-02-27 1357 FY5KE         59  FY     HB9DOS        59  003   
QSO: 21201 PH 2022-02-27 1358 FY5KE         59  FY     F6CKD         59  44    
QSO: 21201 PH 2022-02-27 1358 FY5KE         59  FY     F5OYC         59  31    
QSO: 21201 PH 2022-02-27 1359 FY5KE         59  FY     F6HLC         59  71    
QSO: 21201 PH 2022-02-27 1400 FY5KE         59  FY     F6FET         59  53    
QSO: 21201 PH 2022-02-27 1401 FY5KE         59  FY     F5LIW         59  21    
QSO: 21201 PH 2022-02-27 1401 FY5KE         59  FY     F6BQG         59  35    
QSO: 21201 PH 2022-02-27 1403 FY5KE         59  FY     RW3YB         59  135   
QSO: 21201 PH 2022-02-27 1404 FY5KE         59  FY     FP5CJ         59  FP    
QSO: 21201 PH 2022-02-27 1406 FY5KE         59  FY     I2XIP         59  008   
QSO: 21201 PH 2022-02-27 1407 FY5KE         59  FY     9A5O          59  036   
QSO: 21201 PH 2022-02-27 1408 FY5KE         59  FY     F4ITQ         59  29    
QSO: 21211 PH 2022-02-27 1414 FY5KE         59  FY     K3ZO          59  255   
QSO: 21188 PH 2022-02-27 1417 FY5KE         59  FY     F5SPJ         59  06    
QSO: 21229 PH 2022-02-27 1423 FY5KE         59  FY     F6KSD         59  25    
QSO: 21188 PH 2022-02-27 1424 FY5KE         59  FY     G0MTN         59  003   
QSO: 21188 PH 2022-02-27 1424 FY5KE         59  FY     F6BXD         59  59    
QSO: 21188 PH 2022-02-27 1426 FY5KE         59  FY     I4VOS         59  004   
QSO: 21188 PH 2022-02-27 1427 FY5KE         59  FY     F8VNU         59  34    
QSO: 21188 PH 2022-02-27 1427 FY5KE         59  FY     HB9AMO        59  008   
