START-OF-LOG:  3.0
CREATED-BY:    SD by EI5DI
CLUB:          MARITIME CONTEST CLUB
CONTEST:       CQ-WW-SSB
CALLSIGN:      VE1JS
CATEGORY-OPERATOR:  SINGLE-OP
CATEGORY-ASSISTED:  ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER:  HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER:  ONE
LOCATION:      MAR
CLAIMED-SCORE: 519284
NAME:          John Scott
OPERATORS:     VE1JS
SOAPBOX:       Fantastic conditions!! It has to be good when I get
QSO: 28397 PH 2013-10-27 1859 VE1JS         59  05     FO4BM         59  32
QSO: 21325 PH 2013-10-27 1901 VE1JS         59  05     V26B          59  08
QSO: 21330 PH 2013-10-27 1902 VE1JS         59  05     FY5KE         59  09
QSO: 21354 PH 2013-10-27 1904 VE1JS         59  05     ZS6TQ         59  38
QSO: 14144 PH 2013-10-27 1907 VE1JS         59  05     VP9ID         59  05
QSO: 14144 PH 2013-10-27 1907 VE1JS         59  05     DL3AO         59  14
QSO: 14144 PH 2013-10-27 1907 VE1JS         59  05     SP7FBQ        59  15
QSO: 14144 PH 2013-10-27 1907 VE1JS         59  05     DG2JA         59  14
QSO: 14144 PH 2013-10-27 1907 VE1JS         59  05     5Q2J          59  14
QSO: 14144 PH 2013-10-27 1908 VE1JS         59  05     OL9R          59  15
QSO: 14144 PH 2013-10-27 1908 VE1JS         59  05     PC2T          59  14
QSO: 14144 PH 2013-10-27 1909 VE1JS         59  05     OK1WCF        59  15
QSO: 14144 PH 2013-10-27 1909 VE1JS         59  05     9A1P          59  15
QSO: 14144 PH 2013-10-27 1910 VE1JS         59  05     DR1A          59  14
QSO: 14144 PH 2013-10-27 1910 VE1JS         59  05     SP6KCN        59  15
QSO: 14144 PH 2013-10-27 1910 VE1JS         59  05     DP6T          59  14
QSO: 14144 PH 2013-10-27 1911 VE1JS         59  05     M4A           59  14
QSO: 14144 PH 2013-10-27 1911 VE1JS         59  05     II9P          59  15
QSO: 14144 PH 2013-10-27 1911 VE1JS         59  05     9A9DX         59  15
QSO: 14144 PH 2013-10-27 1912 VE1JS         59  05     YT7B          59  15
QSO: 14144 PH 2013-10-27 1912 VE1JS         59  05     4L0A          59  21
QSO: 14144 PH 2013-10-27 1913 VE1JS         59  05     P3N           59  20
QSO: 14144 PH 2013-10-27 1913 VE1JS         59  05     EI/W5GN       59  14
QSO: 14144 PH 2013-10-27 1914 VE1JS         59  05     ED1WW         59  14
QSO: 14144 PH 2013-10-27 1914 VE1JS         59  05     IG9Y          59  33
QSO: 14144 PH 2013-10-27 1914 VE1JS         59  05     EW2M          59  16
QSO: 14144 PH 2013-10-27 1915 VE1JS         59  05     LA9TJA        59  14
QSO: 14144 PH 2013-10-27 1915 VE1JS         59  05     EI8GXB        59  14
QSO: 14144 PH 2013-10-27 1915 VE1JS         59  05     F4DXP         59  14
QSO: 14144 PH 2013-10-27 1916 VE1JS         59  05     EA1FA         59  14
QSO: 14144 PH 2013-10-27 1916 VE1JS         59  05     OG3I          59  15
QSO: 14144 PH 2013-10-27 1916 VE1JS         59  05     ED1R          59  14
QSO: 14144 PH 2013-10-27 1917 VE1JS         59  05     P33W          59  20
QSO: 14163 PH 2013-10-27 1926 VE1JS         59  05     N2RJ          59  05
QSO: 21323 PH 2013-10-27 1927 VE1JS         59  05     TF3CW         59  40
QSO: 21409 PH 2013-10-27 1929 VE1JS         59  05     CN2AA         59  33
END-OF-LOG:
