START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: EF8O
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 663462
OPERATORS: DJ1OJ
CLUB: Bavarian Contest Club
NAME: Heijo Schulte
SOAPBOX: with IC-756PROIII 100W GP/dipole without Cluster but XYL in same room
QSO: 28864 PH 2013-10-27 1238 EF8O          59  33     K8MFO         59  04     0
QSO: 28878 PH 2013-10-27 1239 EF8O          59  33     EI8KB         59  14     0
QSO: 28882 PH 2013-10-27 1241 EF8O          59  33     DB1VQ         59  14     0
QSO: 28882 PH 2013-10-27 1242 EF8O          59  33     DJ6XV         59  14     0
QSO: 28882 PH 2013-10-27 1243 EF8O          59  33     F4FSY         59  14     0
QSO: 28885 PH 2013-10-27 1246 EF8O          59  33     DL8NBJ        59  14     0
QSO: 28885 PH 2013-10-27 1247 EF8O          59  33     DK9ZQ         59  14     0
QSO: 28885 PH 2013-10-27 1247 EF8O          59  33     DJ2YE         59  14     0
QSO: 28885 PH 2013-10-27 1247 EF8O          59  33     S52ZW         59  15     0
QSO: 28885 PH 2013-10-27 1248 EF8O          59  33     DM3PKK        59  14     0
QSO: 28885 PH 2013-10-27 1249 EF8O          59  33     DL1DBR        59  14     0
QSO: 28885 PH 2013-10-27 1250 EF8O          59  33     OE5RI         59  15     0
QSO: 28885 PH 2013-10-27 1250 EF8O          59  33     W3OA          59  05     0
QSO: 28885 PH 2013-10-27 1251 EF8O          59  33     WP2XX         59  08     0
QSO: 28885 PH 2013-10-27 1252 EF8O          59  33     DO9SR         59  14     0
QSO: 28885 PH 2013-10-27 1252 EF8O          59  33     M0BTZ         59  14     0
QSO: 28885 PH 2013-10-27 1252 EF8O          59  33     SP3QDM        59  15     0
QSO: 28885 PH 2013-10-27 1253 EF8O          59  33     K0KX          59  04     0
QSO: 28885 PH 2013-10-27 1254 EF8O          59  33     F6FDR         59  14     0
QSO: 28885 PH 2013-10-27 1255 EF8O          59  33     F5LTB         59  14     0
QSO: 28885 PH 2013-10-27 1255 EF8O          59  33     DO1AYJ        59  14     0
QSO: 28958 PH 2013-10-27 1523 EF8O          59  33     DL3EA         59  14     0
QSO: 28968 PH 2013-10-27 1524 EF8O          59  33     N4TZ          59  04     0
QSO: 28969 PH 2013-10-27 1524 EF8O          59  33     OE9MCV        59  15     0
QSO: 28973 PH 2013-10-27 1525 EF8O          59  33     MZ8A          59  14     0
QSO: 28986 PH 2013-10-27 1526 EF8O          59  33     OT5A          59  14     0
QSO: 28992 PH 2013-10-27 1527 EF8O          59  33     ON5GY         59  14     0
QSO: 29029 PH 2013-10-27 1529 EF8O          59  33     IK2VUC        59  15     0
QSO: 29034 PH 2013-10-27 1530 EF8O          59  33     N1GKX         59  05     0
QSO: 29034 PH 2013-10-27 1530 EF8O          59  33     WA2JQK        59  05     0
QSO: 29034 PH 2013-10-27 1530 EF8O          59  33     AA9RN         59  04     0
QSO: 29034 PH 2013-10-27 1530 EF8O          59  33     WO1I          59  05     0
QSO: 29034 PH 2013-10-27 1531 EF8O          59  33     G4BVY         59  14     0
QSO: 29034 PH 2013-10-27 1532 EF8O          59  33     KE2IL         59  05     0
QSO: 29034 PH 2013-10-27 1532 EF8O          59  33     DL4DXF        59  14     0
QSO: 29034 PH 2013-10-27 1533 EF8O          59  33     W4HG          59  05     0
QSO: 29010 PH 2013-10-27 1534 EF8O          59  33     W1WMU         59  05     0
QSO: 28983 PH 2013-10-27 1536 EF8O          59  33     GJ2A          59  14     0
QSO: 28981 PH 2013-10-27 1537 EF8O          59  33     DQ4W          59  14     0
QSO: 28974 PH 2013-10-27 1538 EF8O          59  33     IO3X          59  15     0
QSO: 28961 PH 2013-10-27 1539 EF8O          59  33     AB3CX         59  05     0
QSO: 28954 PH 2013-10-27 1540 EF8O          59  33     N4QS          59  04     0
QSO: 28951 PH 2013-10-27 1541 EF8O          59  33     N0IJ          59  04     0
QSO: 28946 PH 2013-10-27 1542 EF8O          59  33     K8AZ          59  04     0
QSO: 28936 PH 2013-10-27 1543 EF8O          59  33     WE9V          59  04     0
QSO: 28911 PH 2013-10-27 1546 EF8O          59  33     N8TR          59  04     0
QSO: 28894 PH 2013-10-27 1549 EF8O          59  33     AA4NC         59  05     0
QSO: 28881 PH 2013-10-27 1550 EF8O          59  33     K2ONP         59  05     0
QSO: 28846 PH 2013-10-27 1551 EF8O          59  33     W9XT          59  04     0
QSO: 28832 PH 2013-10-27 1552 EF8O          59  33     OK7K          59  15     0
QSO: 28817 PH 2013-10-27 1553 EF8O          59  33     VE3JM         59  04     0
QSO: 28814 PH 2013-10-27 1554 EF8O          59  33     W3DF          59  05     0
QSO: 28803 PH 2013-10-27 1555 EF8O          59  33     DL6NDW        59  14     0
QSO: 28782 PH 2013-10-27 1558 EF8O          59  33     N1YX          59  05     0
QSO: 28765 PH 2013-10-27 1559 EF8O          59  33     IR6D          59  15     0
QSO: 28739 PH 2013-10-27 1602 EF8O          59  33     W0AIH         59  04     0
QSO: 28731 PH 2013-10-27 1603 EF8O          59  33     F5VHY         59  14     0
QSO: 28715 PH 2013-10-27 1605 EF8O          59  33     EA3CI         59  14     0
QSO: 28697 PH 2013-10-27 1606 EF8O          59  33     AA3B          59  05     0
QSO: 28684 PH 2013-10-27 1607 EF8O          59  33     IK5MEJ        59  15     0
QSO: 28678 PH 2013-10-27 1607 EF8O          59  33     VE7JH         59  03     0
QSO: 28672 PH 2013-10-27 1608 EF8O          59  33     LT7F          59  13     0
QSO: 28667 PH 2013-10-27 1608 EF8O          59  33     9A8DV         59  15     0
QSO: 28664 PH 2013-10-27 1609 EF8O          59  33     OM7M          59  15     0
QSO: 28655 PH 2013-10-27 1610 EF8O          59  33     PT2CM         59  11     0
QSO: 28651 PH 2013-10-27 1610 EF8O          59  33     W1NA          59  05     0
QSO: 28628 PH 2013-10-27 1613 EF8O          59  33     PI4DX         59  14     0
QSO: 28617 PH 2013-10-27 1613 EF8O          59  33     N1MM          59  05     0
QSO: 28614 PH 2013-10-27 1616 EF8O          59  33     OE3K          59  15     0
QSO: 28593 PH 2013-10-27 1617 EF8O          59  33     OL7T          59  15     0
QSO: 28591 PH 2013-10-27 1618 EF8O          59  33     9A4WY         59  15     0
QSO: 28584 PH 2013-10-27 1620 EF8O          59  33     K1GI          59  03     0
QSO: 28579 PH 2013-10-27 1621 EF8O          59  33     NJ0F          59  04     0
QSO: 28574 PH 2013-10-27 1621 EF8O          59  33     IZ3DVU        59  15     0
QSO: 28561 PH 2013-10-27 1626 EF8O          59  33     V26B          59  08     0
QSO: 28558 PH 2013-10-27 1626 EF8O          59  33     N7RO          59  03     0
QSO: 28532 PH 2013-10-27 1628 EF8O          59  33     N0MA          59  04     0
QSO: 28524 PH 2013-10-27 1629 EF8O          59  33     IR9W          59  15     0
QSO: 28482 PH 2013-10-27 1631 EF8O          59  33     IV3CTS        59  15     0
QSO: 28399 PH 2013-10-27 1640 EF8O          59  33     NX2X          59  05     0
QSO: 28395 PH 2013-10-27 1641 EF8O          59  33     M0MJA         59  14     0
QSO: 28392 PH 2013-10-27 1642 EF8O          59  33     IK4ZGO        59  15     0
QSO: 28365 PH 2013-10-27 1642 EF8O          59  33     W4RM          59  05     0
QSO: 28362 PH 2013-10-27 1644 EF8O          59  33     VP5DX         59  08     0
QSO: 28342 PH 2013-10-27 1645 EF8O          59  33     N9NC          59  05     0
QSO: 28325 PH 2013-10-27 1646 EF8O          59  33     EA6AZ         59  14     0
QSO: 28323 PH 2013-10-27 1647 EF8O          59  33     WA0MHJ        59  04     0
QSO: 28315 PH 2013-10-27 1647 EF8O          59  33     II9K          59  15     0
QSO: 28310 PH 2013-10-27 1648 EF8O          59  33     D4C           59  35     0
QSO: 28303 PH 2013-10-27 1648 EF8O          59  33     K7RL          59  03     0
QSO: 28292 PH 2013-10-27 1649 EF8O          59  33     VE3MIS        59  04     0
QSO: 28407 PH 2013-10-27 1655 EF8O          59  33     PJ6A          59  08     0
QSO: 28425 PH 2013-10-27 1657 EF8O          59  33     KP4BD         59  08     0
QSO: 28442 PH 2013-10-27 1659 EF8O          59  33     W0GJ          59  04     0
QSO: 28465 PH 2013-10-27 1700 EF8O          59  33     CE1TT         59  12     0
QSO: 21201 PH 2013-10-27 1720 EF8O          59  33     N5RZ          59  04     0
QSO: 21205 PH 2013-10-27 1721 EF8O          59  33     K1LZ          59  05     0
QSO: 21211 PH 2013-10-27 1722 EF8O          59  33     K2LE          59  05     0
QSO: 21215 PH 2013-10-27 1723 EF8O          59  33     K0HA          59  04     0
QSO: 21216 PH 2013-10-27 1724 EF8O          59  33     NQ4I          59  05     0
QSO: 21233 PH 2013-10-27 1728 EF8O          59  33     K3ZO          59  05     0
QSO: 21265 PH 2013-10-27 1729 EF8O          59  33     IR2L          59  15     0
QSO: 21283 PH 2013-10-27 1731 EF8O          59  33     IB9T          59  15     0
QSO: 21285 PH 2013-10-27 1732 EF8O          59  33     PR5D          59  11     0
QSO: 21306 PH 2013-10-27 1735 EF8O          59  33     TM6M          59  14     0
QSO: 21311 PH 2013-10-27 1736 EF8O          59  33     ED9Z          59  33     0
QSO: 21319 PH 2013-10-27 1737 EF8O          59  33     TM1T          59  14     0
QSO: 21321 PH 2013-10-27 1738 EF8O          59  33     CR6P          59  14     0
QSO: 21346 PH 2013-10-27 1742 EF8O          59  33     W4RM          59  05     0
QSO: 21382 PH 2013-10-27 1745 EF8O          59  33     EF7X          59  14     0
QSO: 21391 PH 2013-10-27 1746 EF8O          59  33     K0TV          59  05     0
QSO: 21420 PH 2013-10-27 1747 EF8O          59  33     OH8X          59  15     0
QSO: 21424 PH 2013-10-27 1748 EF8O          59  33     DF1IAQ        59  14     0
QSO: 21436 PH 2013-10-27 1750 EF8O          59  33     IO4W          59  15     0
QSO: 21431 PH 2013-10-27 1751 EF8O          59  33     DJ5MW         59  14     0
QSO: 21358 PH 2013-10-27 1753 EF8O          59  33     ED3B          59  14     0
QSO: 21303 PH 2013-10-27 1756 EF8O          59  33     EA5/LA7VK     59  14     0
QSO: 14114 PH 2013-10-27 1758 EF8O          59  33     UP2L          59  17     0
QSO: 14132 PH 2013-10-27 1800 EF8O          59  33     LZ6C          59  20     0
QSO: 14140 PH 2013-10-27 1801 EF8O          59  33     IB1B          59  15     0
QSO: 14177 PH 2013-10-27 1803 EF8O          59  33     S53I          59  15     0
QSO:  7190 PH 2013-10-27 2046 EF8O          59  33     IQ2MI         59  15     0
QSO:  7199 PH 2013-10-27 2047 EF8O          59  33     IK3UNA        59  15     0
QSO:  7188 PH 2013-10-27 2048 EF8O          59  33     F6GWV         59  14     0
QSO:  7182 PH 2013-10-27 2049 EF8O          59  33     DR1A          59  14     0
QSO:  7178 PH 2013-10-27 2049 EF8O          59  33     EA2VE         59  14     0
QSO:  7168 PH 2013-10-27 2050 EF8O          59  33     IG9Y          59  33     0
QSO:  7162 PH 2013-10-27 2052 EF8O          59  33     RN3F          59  16     0
QSO:  7157 PH 2013-10-27 2054 EF8O          59  33     YP0C          59  20     0
QSO:  7153 PH 2013-10-27 2055 EF8O          59  33     YT7A          59  15     0
QSO:  7144 PH 2013-10-27 2059 EF8O          59  33     S58FA         59  15     0
QSO:  7134 PH 2013-10-27 2102 EF8O          59  33     OE5T          59  15     0
QSO:  7132 PH 2013-10-27 2103 EF8O          59  33     OM0M          59  15     0
QSO:  7072 PH 2013-10-27 2108 EF8O          59  33     DK5QN         59  14     0
QSO:  7081 PH 2013-10-27 2111 EF8O          59  33     RF9C          59  17     0
QSO:  7089 PH 2013-10-27 2112 EF8O          59  33     RT7T          59  16     0
QSO:  7097 PH 2013-10-27 2113 EF8O          59  33     HB9MM         59  14     0
QSO:  7112 PH 2013-10-27 2117 EF8O          59  33     9A3B          59  15     0
QSO:  7117 PH 2013-10-27 2118 EF8O          59  33     ED5N          59  14     0
QSO:  7119 PH 2013-10-27 2119 EF8O          59  33     OM0A          59  15     0
QSO:  7121 PH 2013-10-27 2121 EF8O          59  33     CT2IOV        59  14     0
QSO:  7122 PH 2013-10-27 2121 EF8O          59  33     EA3CI         59  14     0
QSO:  7127 PH 2013-10-27 2122 EF8O          59  33     EB1DJ         59  14     0
QSO:  7141 PH 2013-10-27 2126 EF8O          59  33     OT5A          59  14     0
QSO:  7142 PH 2013-10-27 2127 EF8O          59  33     GM0B          59  14     0
QSO:  7145 PH 2013-10-27 2128 EF8O          59  33     K1KP          59  05     0
QSO:  7152 PH 2013-10-27 2130 EF8O          59  33     9A8M          59  15     0
QSO:  7155 PH 2013-10-27 2132 EF8O          59  33     HA30S         59  15     0
QSO:  7161 PH 2013-10-27 2133 EF8O          59  33     K3ZO          59  05     0
QSO:  7177 PH 2013-10-27 2134 EF8O          59  33     II9P          59  15     0
QSO:  3695 PH 2013-10-27 2137 EF8O          59  33     CN3A          59  33     0
QSO:  3720 PH 2013-10-27 2139 EF8O          59  33     EF8S          59  33     0
QSO:  3609 PH 2013-10-27 2145 EF8O          59  33     F5VMN         59  14     0
QSO:  7193 PH 2013-10-27 2148 EF8O          59  33     IT9XTP        59  15     0
QSO:  7173 PH 2013-10-27 2149 EF8O          59  33     GW4BLE        59  14     0
QSO:  7148 PH 2013-10-27 2152 EF8O          59  33     TM6M          59  14     0
QSO:  7138 PH 2013-10-27 2153 EF8O          59  33     OK5W          59  15     0
QSO:  7103 PH 2013-10-27 2201 EF8O          59  33     TM9R          59  14     0
QSO:  7083 PH 2013-10-27 2207 EF8O          59  33     SP6T          59  15     0
QSO:  7073 PH 2013-10-27 2207 EF8O          59  33     RC6U          59  16     0
QSO:  7066 PH 2013-10-27 2209 EF8O          59  33     GM3F          59  14     0
QSO:  7064 PH 2013-10-27 2210 EF8O          59  33     IK0GDG        59  15     0
QSO:  7050 PH 2013-10-27 2211 EF8O          59  33     CQ3L          59  33     0
QSO:  7045 PH 2013-10-27 2212 EF8O          59  33     EA7OT         59  14     0
QSO:  7140 PH 2013-10-27 2214 EF8O          59  33     DF0HQ         59  14     0
QSO:  7162 PH 2013-10-27 2216 EF8O          59  33     CR6K          59  14     0
QSO:  7145 PH 2013-10-27 2222 EF8O          59  33     HG6N          59  15     0
END-OF-LOG:
