START-OF-LOG: 3.0
LOCATION: MDC
CALLSIGN: N3IQ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 2008473
CLUB: Potomac Valley Radio Club
CONTEST: CQ-WW-SSB
CREATED-BY: WriteLog V11.07D
NAME: Brian Skutt
OPERATORS: N3IQ
SOAPBOX: Had fun in part time effort.   Conditions awesome overall.
QSO: 28608 PH 2013-10-27 1953 N3IQ           59      5 VE6BMX         59      4
QSO: 28600 PH 2013-10-27 1953 N3IQ           59      5 VA7BEC         59      3
QSO: 28571 PH 2013-10-27 1954 N3IQ           59      5 LU6DC          59     13
QSO: 28550 PH 2013-10-27 1955 N3IQ           59      5 LW6DG          59     13
QSO: 28546 PH 2013-10-27 1955 N3IQ           59      5 PX2W           59     11
QSO: 28538 PH 2013-10-27 1955 N3IQ           59      5 NP4EG          59      8
QSO: 28529 PH 2013-10-27 1956 N3IQ           59      5 LT7F           59     13
QSO: 28521 PH 2013-10-27 1957 N3IQ           59      5 VE5UF          59      4
QSO: 28511 PH 2013-10-27 1958 N3IQ           59      5 PY1JPT         59     11
QSO: 28503 PH 2013-10-27 1959 N3IQ           59      5 LR3M           59     13
QSO: 28491 PH 2013-10-27 1959 N3IQ           59      5 PX5E           59     11
QSO: 28484 PH 2013-10-27 1959 N3IQ           59      5 PR5C           59     11
QSO: 28467 PH 2013-10-27 2000 N3IQ           59      5 WP4DT          59      8
QSO: 28463 PH 2013-10-27 2001 N3IQ           59      5 LO7D           59     13
QSO: 28455 PH 2013-10-27 2001 N3IQ           59      5 PX2C           59     11
QSO: 28453 PH 2013-10-27 2001 N3IQ           59      5 LP1H           59     13
QSO: 28442 PH 2013-10-27 2002 N3IQ           59      5 3G3I           59     12
QSO: 28439 PH 2013-10-27 2002 N3IQ           59      5 AY2H           59     13
QSO: 28437 PH 2013-10-27 2002 N3IQ           59      5 LU1VM          59     13
QSO: 28413 PH 2013-10-27 2003 N3IQ           59      5 LW1HR          59     13
QSO: 28393 PH 2013-10-27 2004 N3IQ           59      5 WP4SK          59      8
QSO: 28375 PH 2013-10-27 2005 N3IQ           59      5 AL9A           59      1
QSO: 28372 PH 2013-10-27 2005 N3IQ           59      5 LU2BPM         59     13
QSO: 28351 PH 2013-10-27 2007 N3IQ           59      5 CV5D           59     13
QSO: 28342 PH 2013-10-27 2007 N3IQ           59      5 PY1NX          59     11
QSO: 28339 PH 2013-10-27 2008 N3IQ           59      5 LU7MT          59     13
QSO: 28330 PH 2013-10-27 2008 N3IQ           59      5 KL7JRC         59      1
QSO: 28307 PH 2013-10-27 2009 N3IQ           59      5 VE5PV          59      4
QSO: 28337 PH 2013-10-27 2011 N3IQ           59      5 VK1CC          59     30
QSO: 28354 PH 2013-10-27 2011 N3IQ           59      5 NH7O           59     31
QSO: 21244 PH 2013-10-27 2013 N3IQ           59      5 GJ2A           59     14
QSO: 21418 PH 2013-10-27 2014 N3IQ           59      5 GW5R           59     14
QSO: 21223 PH 2013-10-27 2017 N3IQ           59      5 ZP5CGL         59     11
QSO: 21347 PH 2013-10-27 2039 N3IQ           59      5 VP2MDG         59      8
QSO: 21350 PH 2013-10-27 2040 N3IQ           59      5 WP3DX          59      8
QSO: 21363 PH 2013-10-27 2040 N3IQ           59      5 KP2DX          59      8
QSO: 21367 PH 2013-10-27 2041 N3IQ           59      5 TO5A           59      8
QSO: 21392 PH 2013-10-27 2042 N3IQ           59      5 HK1MK          59      9
QSO: 21419 PH 2013-10-27 2042 N3IQ           59      5 NP4EG          59      8
QSO: 21229 PH 2013-10-27 2043 N3IQ           59      5 EI5JQ          59     14
QSO: 21424 PH 2013-10-27 2054 N3IQ           59      5 5X1NH          59     37
QSO: 14265 PH 2013-10-27 2054 N3IQ           59      5 TF3W           59     40
QSO: 14250 PH 2013-10-27 2056 N3IQ           59      5 D3AA           59     36
QSO: 14271 PH 2013-10-27 2056 N3IQ           59      5 CR6K           59     14
QSO: 14279 PH 2013-10-27 2057 N3IQ           59      5 ED5O           59     14
QSO: 14305 PH 2013-10-27 2057 N3IQ           59      5 E7/9A9R        59     15
QSO: 14316 PH 2013-10-27 2058 N3IQ           59      5 OK5W           59     15
QSO: 14332 PH 2013-10-27 2058 N3IQ           59      5 8S0C           59     14
QSO: 14340 PH 2013-10-27 2059 N3IQ           59      5 CQ9T           59     33
QSO:  7143 PH 2013-10-27 2100 N3IQ           59      5 GM0B           59     14
QSO: 21429 PH 2013-10-27 2105 N3IQ           59      5 HK4CMB         59      9
QSO: 21429 PH 2013-10-27 2106 N3IQ           59      5 EI1A           59     14
QSO: 21429 PH 2013-10-27 2107 N3IQ           59      5 VE7XF          59      3
QSO: 21429 PH 2013-10-27 2109 N3IQ           59      5 VE6IVN         59      4
QSO: 21429 PH 2013-10-27 2112 N3IQ           59      5 JQ1NGT         59     25
QSO: 21429 PH 2013-10-27 2113 N3IQ           59      5 JH1MDJ         59     25
QSO: 21429 PH 2013-10-27 2115 N3IQ           59      5 JH7CUO         59     25
QSO: 21429 PH 2013-10-27 2115 N3IQ           59      5 VE5KS          59      4
QSO: 21429 PH 2013-10-27 2116 N3IQ           59      5 VE3TU          59      4
QSO: 28505 PH 2013-10-27 2119 N3IQ           59      5 V51YJ          59     38
QSO: 28718 PH 2013-10-27 2125 N3IQ           59      5 VE6SQ          59      4
QSO: 28545 PH 2013-10-27 2147 N3IQ           59      5 VK4GMH         59     30
QSO: 21402 PH 2013-10-27 2148 N3IQ           59      5 VE6WQ          59      4
QSO: 21423 PH 2013-10-27 2151 N3IQ           59      5 JR1UBR         59     25
QSO: 21422 PH 2013-10-27 2153 N3IQ           59      5 JH1EVD         59     25
QSO: 28537 PH 2013-10-27 2157 N3IQ           59      5 RW0CF          59     19
QSO: 14340 PH 2013-10-27 2159 N3IQ           59      5 CT1FHL         59     14
QSO: 14333 PH 2013-10-27 2159 N3IQ           59      5 G5W            59     14
QSO: 14296 PH 2013-10-27 2159 N3IQ           59      5 DJ7WW          59     14
QSO: 14287 PH 2013-10-27 2200 N3IQ           59      5 EI7M           59     14
QSO: 14262 PH 2013-10-27 2200 N3IQ           59      5 EA5DFV         59     14
QSO: 14247 PH 2013-10-27 2201 N3IQ           59      5 G5O            59     14
QSO: 14236 PH 2013-10-27 2201 N3IQ           59      5 EA1DAX         59     14
QSO: 14202 PH 2013-10-27 2201 N3IQ           59      5 CT3MD          59     33
QSO: 14167 PH 2013-10-27 2202 N3IQ           59      5 EE1A           59     14
QSO:  7185 PH 2013-10-27 2203 N3IQ           59      5 ON5NQ          59     14
QSO:  7173 PH 2013-10-27 2204 N3IQ           59      5 DM4X           59     14
QSO:  7169 PH 2013-10-27 2204 N3IQ           59      5 IG9Y           59     33
QSO:  7147 PH 2013-10-27 2205 N3IQ           59      5 DR5N           59     14
QSO:  7146 PH 2013-10-27 2205 N3IQ           59      5 HG6N           59     15
QSO:  7141 PH 2013-10-27 2206 N3IQ           59      5 DF0HQ          59     14
QSO: 28604 PH 2013-10-27 2208 N3IQ           59      5 AH0K           59     27
QSO: 28689 PH 2013-10-27 2208 N3IQ           59      5 VE8GER         59      1
QSO: 28660 PH 2013-10-27 2211 N3IQ           59      5 JI2ZEY         59     25
QSO: 28678 PH 2013-10-27 2212 N3IQ           59      5 JG1AVO         59     25
QSO: 28643 PH 2013-10-27 2212 N3IQ           59      5 JA3EGE         59     25
QSO: 28620 PH 2013-10-27 2213 N3IQ           59      5 JH4UYB         59     25
QSO: 28412 PH 2013-10-27 2215 N3IQ           59      5 JA5FDJ         59     25
QSO: 28408 PH 2013-10-27 2215 N3IQ           59      5 AH2R           59     27
QSO: 28396 PH 2013-10-27 2215 N3IQ           59      5 JH1AGU         59     25
QSO: 28682 PH 2013-10-27 2216 N3IQ           59      5 JA9APS         59     25
QSO: 28666 PH 2013-10-27 2218 N3IQ           59      5 JA2KSI         59     25
QSO: 28419 PH 2013-10-27 2220 N3IQ           59      5 HP2BWJ         59      7
QSO: 14256 PH 2013-10-27 2221 N3IQ           59      5 TI8M           59      7
QSO: 21433 PH 2013-10-27 2221 N3IQ           59      5 JA5FDJ         59     25
QSO: 21429 PH 2013-10-27 2222 N3IQ           59      5 PY2FN          59     11
QSO: 21420 PH 2013-10-27 2223 N3IQ           59      5 JF3BFS         59     25
QSO: 21411 PH 2013-10-27 2223 N3IQ           59      5 RT0F           59     19
QSO: 21408 PH 2013-10-27 2223 N3IQ           59      5 VE7SO          59      3
QSO: 21377 PH 2013-10-27 2224 N3IQ           59      5 JA1TMG         59     25
QSO: 21364 PH 2013-10-27 2225 N3IQ           59      5 P40P           59      9
QSO: 21354 PH 2013-10-27 2225 N3IQ           59      5 PY2COY         59     11
QSO: 21336 PH 2013-10-27 2225 N3IQ           59      5 AH0BT          59     27
QSO: 21323 PH 2013-10-27 2228 N3IQ           59      5 BY5CD          59     24
QSO: 21320 PH 2013-10-27 2228 N3IQ           59      5 JA6LCJ         59     25
QSO: 21360 PH 2013-10-27 2230 N3IQ           59      5 NH7A           59     31
QSO: 28617 PH 2013-10-27 2235 N3IQ           59      5 JE7JDL         59     25
QSO: 28641 PH 2013-10-27 2236 N3IQ           59      5 JF1SQC         59     25
QSO: 28658 PH 2013-10-27 2236 N3IQ           59      5 JA4FHE         59     25
QSO: 28668 PH 2013-10-27 2238 N3IQ           59      5 JI3MJK         59     25
QSO: 28671 PH 2013-10-27 2238 N3IQ           59      5 JO1WKO         59     25
QSO: 14316 PH 2013-10-27 2242 N3IQ           59      5 C6ARW          59      8
QSO: 14325 PH 2013-10-27 2242 N3IQ           59      5 ZP5WBM         59     11
QSO:  7144 PH 2013-10-27 2246 N3IQ           59      5 OM8A           59     15
QSO:  7139 PH 2013-10-27 2246 N3IQ           59      5 S51A           59     15
QSO:  7137 PH 2013-10-27 2247 N3IQ           59      5 CN2AA          59     33
QSO:  7153 PH 2013-10-27 2248 N3IQ           59      5 OH0X           59     15
QSO:  7168 PH 2013-10-27 2249 N3IQ           59      5 A71BX          59     21
QSO: 14214 PH 2013-10-27 2305 N3IQ           59      5 RI1ANU         59     13
QSO:  7181 PH 2013-10-27 2307 N3IQ           59      5 RM5A           59     16
QSO:  7160 PH 2013-10-27 2308 N3IQ           59      5 S50G           59     15
QSO: 28608 PH 2013-10-27 2310 N3IQ           59      5 AL1G           59      1
QSO: 28630 PH 2013-10-27 2310 N3IQ           59      5 JA6LCJ         59     25
QSO: 28815 PH 2013-10-27 2311 N3IQ           59      5 JG7HRZ         59     25
QSO: 28806 PH 2013-10-27 2311 N3IQ           59      5 JH1OAI         59     25
QSO: 28783 PH 2013-10-27 2313 N3IQ           59      5 9W6ZIM         59     28
QSO: 28335 PH 2013-10-27 2314 N3IQ           59      5 JA2FJP         59     25
QSO: 28324 PH 2013-10-27 2315 N3IQ           59      5 JA7QVI         59     25
QSO: 28319 PH 2013-10-27 2315 N3IQ           59      5 JA0QNJ         59     25
QSO: 28627 PH 2013-10-27 2316 N3IQ           59      5 DU1IVT         59     27
QSO: 14338 PH 2013-10-27 2319 N3IQ           59      5 7O2A           59     37
QSO:  7214 PH 2013-10-27 2322 N3IQ           59      5 TF2LL          59     40
QSO:  7265 PH 2013-10-27 2323 N3IQ           59      5 SX2I           59     20
QSO:  7196 PH 2013-10-27 2327 N3IQ           59      5 C37NL          59     14
QSO: 28516 PH 2013-10-27 2328 N3IQ           59      5 JH1RNI         59     25
QSO: 28513 PH 2013-10-27 2328 N3IQ           59      5 JA7YRR         59     25
QSO: 28573 PH 2013-10-27 2329 N3IQ           59      5 JR2PMT         59     25
QSO: 28599 PH 2013-10-27 2329 N3IQ           59      5 JH6FTJ         59     25
QSO: 28770 PH 2013-10-27 2329 N3IQ           59      5 JA1BPA         59     25
QSO: 28685 PH 2013-10-27 2331 N3IQ           59      5 JA7DOT         59     25
QSO: 28682 PH 2013-10-27 2332 N3IQ           59      5 JG2SON         59     25
QSO: 28651 PH 2013-10-27 2332 N3IQ           59      5 JA2VHO         59     25
QSO: 28638 PH 2013-10-27 2333 N3IQ           59      5 JM1XCW         59     25
QSO:  7288 PH 2013-10-27 2337 N3IQ           59      5 LY2W           59     15
QSO: 21278 PH 2013-10-27 2341 N3IQ           59      5 DU1RB          59     27
QSO: 14185 PH 2013-10-27 2348 N3IQ           59      5 9V1YC          59     28
END-OF-LOG:
