START-OF-LOG: 3.0
CREATED-BY: DXKEEPER 11.4.8
CONTEST: CQ-WW-SSB
CALLSIGN: WA8Y
LOCATION: MI
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TIME:
CATEGORY-TRANSMITTER: ONE
OFFTIME: 10/26/2013  0000 10/27/2013  2359
QSO:  7152 PH 2013-10-27 0452 WA8Y     59 04 SJ2W             59 14
QSO:  7135 PH 2013-10-27 0458 WA8Y     59 04 EA4KD            59 14
QSO:  7185 PH 2013-10-27 0503 WA8Y     59 04 F8AAN            59 14
QSO:  7190 PH 2013-10-27 0505 WA8Y     59 04 ES9C             59 15
QSO:  7200 PH 2013-10-27 0509 WA8Y     59 04 UT7U             59 16
QSO:  7197 PH 2013-10-27 0934 WA8Y     59 04 JA1YPA           59 25
QSO:  7199 PH 2013-10-27 0934 WA8Y     59 04 XE1H             59 06
QSO:  7184 PH 2013-10-27 0938 WA8Y     59 04 GW4BLE           59 14
QSO:  7177 PH 2013-10-27 0941 WA8Y     59 04 VO2NS            59 02
QSO:  7177 PH 2013-10-27 0942 WA8Y     59 04 K2GAV            59 05
QSO:  7177 PH 2013-10-27 0943 WA8Y     59 04 W5PKE            59 04
QSO:  7177 PH 2013-10-27 0945 WA8Y     59 04 KF7DMY           59 03
QSO:  7170 PH 2013-10-27 0949 WA8Y     59 04 VE3EJ            59 04
QSO:  7155 PH 2013-10-27 0952 WA8Y     59 04 N6SS             59 03
QSO:  7151 PH 2013-10-27 0954 WA8Y     59 04 CJ3T             59 04
QSO:  3749 PH 2013-10-27 1003 WA8Y     59 04 VE3BR            59 04
QSO:  3738 PH 2013-10-27 1003 WA8Y     59 04 VE3MGY           59 04
QSO:  3794 PH 2013-10-27 1006 WA8Y     59 04 TI5W             59 07
QSO:  3788 PH 2013-10-27 1008 WA8Y     59 04 VE3C             59 05
QSO:  3778 PH 2013-10-27 1009 WA8Y     59 04 P40P             59 09
QSO:  3774 PH 2013-10-27 1012 WA8Y     59 04 VE3JM            59 04
QSO: 14254 PH 2013-10-27 1048 WA8Y     59 04 EA5DFV           59 14
QSO:  7166 PH 2013-10-27 1058 WA8Y     59 04 VK4KW            59 30
QSO:  7135 PH 2013-10-27 1104 WA8Y     59 04 TI8M             59 07
QSO:  7207 PH 2013-10-27 1106 WA8Y     59 04 VE5PV            59 04
QSO:  7202 PH 2013-10-27 1107 WA8Y     59 04 PJ2T             59 09
QSO:  7197 PH 2013-10-27 1108 WA8Y     59 04 JA1YPA           59 25
QSO:  7175 PH 2013-10-27 1114 WA8Y     59 04 VC3R             59 04
QSO:  7172 PH 2013-10-27 1116 WA8Y     59 04 VE3OI            59 04
QSO: 21277 PH 2013-10-27 1141 WA8Y     59 04 EI7M             59 14
QSO: 21255 PH 2013-10-27 1146 WA8Y     59 04 HA3DX            59 15
QSO: 21250 PH 2013-10-27 1149 WA8Y     59 04 SV9FBG           59 20
QSO: 21239 PH 2013-10-27 1153 WA8Y     59 04 RT6A             59 16
QSO: 21233 PH 2013-10-27 1154 WA8Y     59 04 UT5ULX           59 16
QSO: 21232 PH 2013-10-27 1156 WA8Y     59 04 TC90A            59 20
QSO: 21227 PH 2013-10-27 1201 WA8Y     59 04 HA3OU            59 15
QSO: 21224 PH 2013-10-27 1202 WA8Y     59 04 EC2DX            59 14
QSO: 21215 PH 2013-10-27 1206 WA8Y     59 04 7Z1SJ            59 21
QSO: 21210 PH 2013-10-27 1211 WA8Y     59 04 OM5DX            59 15
QSO: 21289 PH 2013-10-27 1218 WA8Y     59 04 DQ4W             59 14
QSO: 21291 PH 2013-10-27 1219 WA8Y     59 04 S50R             59 15
QSO: 21301 PH 2013-10-27 1221 WA8Y     59 04 LZ9W             59 20
QSO: 21303 PH 2013-10-27 1222 WA8Y     59 04 OZ7X             59 14
QSO: 21308 PH 2013-10-27 1223 WA8Y     59 04 R5AJ             59 16
QSO: 21317 PH 2013-10-27 1226 WA8Y     59 04 OK5T             59 15
QSO: 21317 PH 2013-10-27 1228 WA8Y     59 04 UX5UO            59 16
QSO: 21319 PH 2013-10-27 1230 WA8Y     59 04 UA4M             59 16
QSO: 21332 PH 2013-10-27 1232 WA8Y     59 04 HG7T             59 15
QSO: 21337 PH 2013-10-27 1233 WA8Y     59 04 SX2I             59 20
QSO: 21338 PH 2013-10-27 1234 WA8Y     59 04 4L8A             59 21
QSO: 21340 PH 2013-10-27 1235 WA8Y     59 04 UP2L             59 17
QSO: 21343 PH 2013-10-27 1236 WA8Y     59 04 TM2T             59 14
QSO: 21344 PH 2013-10-27 1237 WA8Y     59 04 PA0AGA           59 14
QSO: 21355 PH 2013-10-27 1239 WA8Y     59 04 HA8JV            59 15
QSO: 21357 PH 2013-10-27 1240 WA8Y     59 04 9A1P             59 15
QSO: 21360 PH 2013-10-27 1241 WA8Y     59 04 DL5AN            59 14
QSO: 21369 PH 2013-10-27 1249 WA8Y     59 04 SQ9NIS           59 15
QSO: 21378 PH 2013-10-27 1252 WA8Y     59 04 OT2A             59 14
QSO: 21384 PH 2013-10-27 1253 WA8Y     59 04 RM4I             59 16
QSO: 21387 PH 2013-10-27 1255 WA8Y     59 04 P33W             59 20
QSO: 21389 PH 2013-10-27 1256 WA8Y     59 04 UZ4I             59 16
QSO: 21401 PH 2013-10-27 1259 WA8Y     59 04 5Q1A             59 14
QSO: 21406 PH 2013-10-27 1301 WA8Y     59 04 EU1A             59 16
QSO: 21409 PH 2013-10-27 1302 WA8Y     59 04 RU1A             59 16
QSO: 21416 PH 2013-10-27 1304 WA8Y     59 04 TF3CW            59 40
QSO: 21424 PH 2013-10-27 1306 WA8Y     59 04 UZ2M             59 16
QSO: 21427 PH 2013-10-27 1307 WA8Y     59 04 VP5T             59 08
QSO: 21433 PH 2013-10-27 1308 WA8Y     59 04 UA5B             59 16
QSO: 21434 PH 2013-10-27 1309 WA8Y     59 04 IQ3UD            59 15
QSO: 21436 PH 2013-10-27 1311 WA8Y     59 04 UT7U             59 16
QSO: 21439 PH 2013-10-27 1312 WA8Y     59 04 EF8U             59 33
QSO: 21447 PH 2013-10-27 1315 WA8Y     59 04 IR5A             59 15
QSO: 21230 PH 2013-10-27 1317 WA8Y     59 04 S58P             59 15
QSO: 21230 PH 2013-10-27 1319 WA8Y     59 04 DL7AU            59 14
QSO: 21242 PH 2013-10-27 1321 WA8Y     59 04 M5LRO            59 14
QSO: 21250 PH 2013-10-27 1325 WA8Y     59 04 RT5Z             59 16
QSO: 21253 PH 2013-10-27 1326 WA8Y     59 04 YU5R             59 15
QSO: 21262 PH 2013-10-27 1326 WA8Y     59 04 ED1R             59 14
QSO: 21261 PH 2013-10-27 1327 WA8Y     59 04 LN8W             59 14
QSO: 21254 PH 2013-10-27 1328 WA8Y     59 04 IR2L             59 15
QSO: 21257 PH 2013-10-27 1331 WA8Y     59 04 RA7A             59 16
QSO: 21259 PH 2013-10-27 1333 WA8Y     59 04 OH0V             59 15
QSO: 21440 PH 2013-10-27 1346 WA8Y     59 04 RZ3DW            59 16
QSO: 21322 PH 2013-10-27 1347 WA8Y     59 04 3V7A             59 33
QSO: 21207 PH 2013-10-27 1350 WA8Y     59 04 EF7K             59 14
QSO: 21278 PH 2013-10-27 1355 WA8Y     59 04 UA9JDP           59 17
QSO: 21285 PH 2013-10-27 1356 WA8Y     59 04 HF9M             59 15
QSO: 21286 PH 2013-10-27 1357 WA8Y     59 04 ON4IA            59 14
QSO: 21288 PH 2013-10-27 1359 WA8Y     59 04 IR4M             59 15
QSO: 21306 PH 2013-10-27 1403 WA8Y     59 04 UA6AA            59 16
QSO: 21310 PH 2013-10-27 1404 WA8Y     59 04 CR5T             59 14
QSO: 21312 PH 2013-10-27 1404 WA8Y     59 04 SI9AM            59 14
QSO: 21315 PH 2013-10-27 1406 WA8Y     59 04 EA1KI            59 14
QSO: 21325 PH 2013-10-27 1411 WA8Y     59 04 9K2HN            59 21
QSO: 21328 PH 2013-10-27 1412 WA8Y     59 04 S52OP            59 15
QSO: 21329 PH 2013-10-27 1413 WA8Y     59 04 IZ8BRI           59 15
QSO: 21331 PH 2013-10-27 1414 WA8Y     59 04 SN7O             59 15
QSO: 21335 PH 2013-10-27 1415 WA8Y     59 04 YT7AW            59 15
QSO: 21341 PH 2013-10-27 1418 WA8Y     59 04 LZ5R             59 20
QSO: 21342 PH 2013-10-27 1418 WA8Y     59 04 HA1TNX           59 15
QSO: 21343 PH 2013-10-27 1419 WA8Y     59 04 RM2U             59 16
QSO: 21351 PH 2013-10-27 1421 WA8Y     59 04 SP8R             59 15
QSO: 21355 PH 2013-10-27 1422 WA8Y     59 04 9A7A             59 15
QSO: 21359 PH 2013-10-27 1423 WA8Y     59 04 YU5A             59 15
QSO: 21366 PH 2013-10-27 1428 WA8Y     59 04 F8DWH            59 14
QSO: 21366 PH 2013-10-27 1428 WA8Y     59 04 F6CRP            59 14
QSO: 21366 PH 2013-10-27 1429 WA8Y     59 04 PA3C             59 14
QSO: 21366 PH 2013-10-27 1430 WA8Y     59 04 IW0BCF           59 15
QSO: 21366 PH 2013-10-27 1430 WA8Y     59 04 F5VJK            59 14
QSO: 21366 PH 2013-10-27 1431 WA8Y     59 04 CR6P             59 14
QSO: 21366 PH 2013-10-27 1432 WA8Y     59 04 IZ3NYG           59 15
QSO: 21366 PH 2013-10-27 1433 WA8Y     59 04 EF5T             59 14
QSO: 21366 PH 2013-10-27 1435 WA8Y     59 04 UV5U             59 16
QSO: 21366 PH 2013-10-27 1435 WA8Y     59 04 DL5GAC           59 14
QSO: 21366 PH 2013-10-27 1436 WA8Y     59 04 DP7D             59 14
QSO: 21366 PH 2013-10-27 1437 WA8Y     59 04 F6KFV            59 14
QSO: 21366 PH 2013-10-27 1439 WA8Y     59 04 OM2DT            59 15
QSO: 21366 PH 2013-10-27 1442 WA8Y     59 04 DL6ABN           59 14
QSO: 21366 PH 2013-10-27 1443 WA8Y     59 04 YU1KX            59 15
QSO: 21366 PH 2013-10-27 1444 WA8Y     59 04 EF1W             59 14
QSO: 21366 PH 2013-10-27 1444 WA8Y     59 04 OS2EZ            59 14
QSO: 21366 PH 2013-10-27 1446 WA8Y     59 04 SM5CEU           59 14
QSO: 21366 PH 2013-10-27 1448 WA8Y     59 04 DJ9ZB            59 14
QSO: 21366 PH 2013-10-27 1450 WA8Y     59 04 GM2V             59 14
QSO: 21366 PH 2013-10-27 1452 WA8Y     59 04 EA4UV            59 14
QSO: 21370 PH 2013-10-27 1459 WA8Y     59 04 LY2W             59 15
QSO: 21378 PH 2013-10-27 1502 WA8Y     59 04 SP9RCL           59 15
QSO: 21380 PH 2013-10-27 1505 WA8Y     59 04 II9K             59 15
QSO: 21387 PH 2013-10-27 1507 WA8Y     59 04 EA4KR            59 14
QSO: 21400 PH 2013-10-27 1511 WA8Y     59 04 LY7A             59 15
QSO: 21403 PH 2013-10-27 1512 WA8Y     59 04 DL7ON            59 14
QSO: 21410 PH 2013-10-27 1514 WA8Y     59 04 G3TBK            59 14
QSO: 21423 PH 2013-10-27 1517 WA8Y     59 04 EA1FDI           59 14
QSO: 21427 PH 2013-10-27 1518 WA8Y     59 04 C4A              59 20
QSO: 21430 PH 2013-10-27 1518 WA8Y     59 04 RZ4I             59 16
QSO: 21434 PH 2013-10-27 1520 WA8Y     59 04 DL0CS            59 14
QSO: 21438 PH 2013-10-27 1522 WA8Y     59 04 YP7P             59 20
QSO: 21219 PH 2013-10-27 1530 WA8Y     59 04 UW1M             59 16
QSO: 21224 PH 2013-10-27 1532 WA8Y     59 04 SB6A             59 14
QSO: 21225 PH 2013-10-27 1535 WA8Y     59 04 DK4VW            59 14
QSO: 21225 PH 2013-10-27 1536 WA8Y     59 04 LY2ND            59 15
QSO: 28357 PH 2013-10-27 1545 WA8Y     59 04 UU7J             59 16
QSO: 28350 PH 2013-10-27 1547 WA8Y     59 04 YP9W             59 20
QSO: 28345 PH 2013-10-27 1555 WA8Y     59 04 CR3A             59 33
QSO: 28344 PH 2013-10-27 1556 WA8Y     59 04 S53EA            59 15
QSO: 28340 PH 2013-10-27 1557 WA8Y     59 04 3Z2X             59 15
QSO: 28339 PH 2013-10-27 1559 WA8Y     59 04 EE3A             59 14
QSO: 28333 PH 2013-10-27 1600 WA8Y     59 04 HA8JV            59 15
QSO: 28330 PH 2013-10-27 1600 WA8Y     59 04 EB2AM            59 14
QSO: 28326 PH 2013-10-27 1604 WA8Y     59 04 EA6AZ            59 14
QSO: 28317 PH 2013-10-27 1610 WA8Y     59 04 CT1AOZ           59 14
QSO: 28304 PH 2013-10-27 1612 WA8Y     59 04 XE1CQ            59 06
QSO: 28417 PH 2013-10-27 1613 WA8Y     59 04 EI7M             59 14
QSO: 28431 PH 2013-10-27 1617 WA8Y     59 04 CU1EZ            59 14
QSO: 28433 PH 2013-10-27 1619 WA8Y     59 04 SN2M             59 15
QSO: 28441 PH 2013-10-27 1620 WA8Y     59 04 DR2W             59 14
QSO: 28445 PH 2013-10-27 1621 WA8Y     59 04 TO1A             59 09
QSO: 28448 PH 2013-10-27 1622 WA8Y     59 04 9A1P             59 15
QSO: 28455 PH 2013-10-27 1624 WA8Y     59 04 IQ2MI            59 15
QSO: 28469 PH 2013-10-27 1627 WA8Y     59 04 IZ3SQW           59 15
QSO: 28407 PH 2013-10-27 1658 WA8Y     59 04 MM2R             59 14
QSO: 28407 PH 2013-10-27 1700 WA8Y     59 04 PJ6A             59 08
QSO: 28562 PH 2013-10-27 1701 WA8Y     59 04 V26B             59 08
QSO: 28933 PH 2013-10-27 1725 WA8Y     59 04 MD2C             59 14
QSO: 28919 PH 2013-10-27 1729 WA8Y     59 04 XE3/K5ENS        59 06
QSO: 28911 PH 2013-10-27 1729 WA8Y     59 04 KL7RA            59 01
QSO: 28871 PH 2013-10-27 1732 WA8Y     59 04 AY5F             59 13
QSO: 14263 PH 2013-10-27 1738 WA8Y     59 04 UW1M             59 16
QSO: 14253 PH 2013-10-27 1744 WA8Y     59 04 PJ2T             59 09
QSO: 28404 PH 2013-10-27 1746 WA8Y     59 04 PJ2T             59 09
QSO: 14187 PH 2013-10-27 1748 WA8Y     59 04 7Z1SJ            59 21
QSO: 14269 PH 2013-10-27 1750 WA8Y     59 04 3V7A             59 33
QSO: 14336 PH 2013-10-27 1752 WA8Y     59 04 YL2SW            59 15
QSO: 14305 PH 2013-10-27 1753 WA8Y     59 04 A73A             59 21
QSO: 14224 PH 2013-10-27 1807 WA8Y     59 04 PF9A             59 14
QSO: 14215 PH 2013-10-27 1809 WA8Y     59 04 9A5Y             59 15
QSO: 14215 PH 2013-10-27 1810 WA8Y     59 04 UT7E             59 16
QSO: 14212 PH 2013-10-27 1811 WA8Y     59 04 HA8JV            59 15
QSO: 14169 PH 2013-10-27 1813 WA8Y     59 04 YL9T             59 15
QSO: 14323 PH 2013-10-27 1816 WA8Y     59 04 4L0A             59 21
QSO: 14204 PH 2013-10-27 1819 WA8Y     59 04 P33W             59 20
QSO: 14210 PH 2013-10-27 1834 WA8Y     59 04 E2E              59 26
QSO: 14172 PH 2013-10-27 1835 WA8Y     59 04 YT3M             59 15
QSO: 14170 PH 2013-10-27 1836 WA8Y     59 04 OL9Z             59 15
QSO: 14162 PH 2013-10-27 1838 WA8Y     59 04 HA5NP            59 15
QSO: 14160 PH 2013-10-27 1838 WA8Y     59 04 YT7B             59 15
QSO: 14168 PH 2013-10-27 1841 WA8Y     59 04 TM1T             59 14
QSO: 14179 PH 2013-10-27 1843 WA8Y     59 04 OH5ZZ            59 15
QSO: 14199 PH 2013-10-27 1844 WA8Y     59 04 DK5QN            59 14
QSO: 28415 PH 2013-10-27 1855 WA8Y     59 04 FS/AA4VK         59 08
QSO: 28423 PH 2013-10-27 1903 WA8Y     59 04 ZM4T             59 32
QSO: 28613 PH 2013-10-27 1911 WA8Y     59 04 PY1KN            59 11
QSO: 28376 PH 2013-10-27 1913 WA8Y     59 04 AL9A             59 01
QSO: 28429 PH 2013-10-27 1914 WA8Y     59 04 5W1SA            59 22
QSO: 28492 PH 2013-10-27 1919 WA8Y     59 04 XE2B             59 06
QSO: 28511 PH 2013-10-27 1921 WA8Y     59 04 PY1JPT           59 11
QSO: 28550 PH 2013-10-27 1922 WA8Y     59 04 LW6AG            59 13
QSO: 28463 PH 2013-10-27 1925 WA8Y     59 04 CU3AC            59 14
QSO: 21427 PH 2013-10-27 1927 WA8Y     59 04 5Z4T             59 37
QSO: 28553 PH 2013-10-27 1940 WA8Y     59 04 AL1G             59 01
QSO: 28561 PH 2013-10-27 1949 WA8Y     59 04 ZM2IO            59 32
QSO: 28473 PH 2013-10-27 1951 WA8Y     59 04 ZL3X             59 32
QSO: 28527 PH 2013-10-27 1954 WA8Y     59 04 ZF2AH            59 08
QSO: 28337 PH 2013-10-27 1957 WA8Y     59 04 VK1CC            59 30
QSO: 28501 PH 2013-10-27 1959 WA8Y     59 04 FM5AN            59 08
QSO: 28468 PH 2013-10-27 2004 WA8Y     59 04 CX9AU            59 13
QSO: 28566 PH 2013-10-27 2016 WA8Y     59 05 LU1UM            59 13
QSO: 28580 PH 2013-10-27 2018 WA8Y     59 05 LW0F             59 13
QSO: 28526 PH 2013-10-27 2020 WA8Y     59 05 CW5W             59 13
QSO: 28460 PH 2013-10-27 2022 WA8Y     59 05 E51USA           59 32
QSO: 28501 PH 2013-10-27 2029 WA8Y     59 05 VE8EV            59 01
QSO: 28333 PH 2013-10-27 2042 WA8Y     59 05 PZ5RA            59 09
QSO: 28346 PH 2013-10-27 2047 WA8Y     59 05 XE1HG            59 06
QSO: 28588 PH 2013-10-27 2049 WA8Y     59 05 WP2XX            59 08
QSO: 28523 PH 2013-10-27 2050 WA8Y     59 05 PY1ZV            59 11
QSO: 28508 PH 2013-10-27 2053 WA8Y     59 05 XE1BY            59 06
QSO: 28465 PH 2013-10-27 2059 WA8Y     59 05 NP2N             59 08
QSO: 21338 PH 2013-10-27 2111 WA8Y     59 05 NH2DX            59 27
QSO: 21347 PH 2013-10-27 2114 WA8Y     59 05 AL9A             59 01
QSO: 21372 PH 2013-10-27 2116 WA8Y     59 05 8P5A             59 08
QSO: 21378 PH 2013-10-27 2119 WA8Y     59 05 HI3K             59 08
QSO: 21369 PH 2013-10-27 2120 WA8Y     59 05 K1JB/VE9         59 05
QSO: 21420 PH 2013-10-27 2121 WA8Y     59 05 KL7KY            59 01
QSO:  7152 PH 2013-10-27 2126 WA8Y     59 05 9A8M             59 15
QSO:  7196 PH 2013-10-27 2133 WA8Y     59 05 RT5Z             59 16
QSO:  7173 PH 2013-10-27 2134 WA8Y     59 05 GW4BLE           59 14
QSO:  7193 PH 2013-10-27 2135 WA8Y     59 05 IT9XTP           59 15
QSO:  7179 PH 2013-10-27 2149 WA8Y     59 05 9A1P             59 15
QSO:  7197 PH 2013-10-27 2150 WA8Y     59 05 HG7T             59 15
QSO:  7169 PH 2013-10-27 2151 WA8Y     59 05 IG9Y             59 33
QSO:  7178 PH 2013-10-27 2153 WA8Y     59 05 YU5R             59 15
QSO:  7185 PH 2013-10-27 2208 WA8Y     59 05 ON5NQ            59 14
QSO:  7163 PH 2013-10-27 2209 WA8Y     59 05 OZ5E             59 14
QSO:  7197 PH 2013-10-27 2214 WA8Y     59 05 M4D              59 14
QSO:  7146 PH 2013-10-27 2218 WA8Y     59 05 HG6N             59 15
QSO:  7185 PH 2013-10-27 2223 WA8Y     59 05 DK5QN            59 14
QSO:  7178 PH 2013-10-27 2226 WA8Y     59 05 II9P             59 15
QSO:  7168 PH 2013-10-27 2233 WA8Y     59 05 A71BX            59 21
QSO:  7151 PH 2013-10-27 2237 WA8Y     59 05 HF9Q             59 14
END-OF-LOG:
