START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: CN2AA
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 30438390
OPERATORS: UA2FB UA2FF RN2FA R3FA RK7A RL3FT UA3ASZ RK3AD RA3ATX RU3RQ RV3MA
QSO: 28467 PH 2013-10-27 0117 CN2AA         59  33     VK4GMH        59  30     1
QSO:  3673 PH 2013-10-27 0118 CN2AA         59  33     ED5O          59  14     0
QSO:  3673 PH 2013-10-27 0118 CN2AA         59  33     M4A           59  14     0
QSO:  3673 PH 2013-10-27 0118 CN2AA         59  33     ED1T          59  14     0
QSO:  3673 PH 2013-10-27 0118 CN2AA         59  33     IK2QPR        59  15     0
QSO:  3673 PH 2013-10-27 0118 CN2AA         59  33     RN4AA         59  16     0
QSO:  3673 PH 2013-10-27 0118 CN2AA         59  33     EE3C          59  14     0
QSO:  3673 PH 2013-10-27 0118 CN2AA         59  33     P33W          59  20     0
QSO:  3673 PH 2013-10-27 0119 CN2AA         59  33     UA1CEI        59  16     0
QSO:  3673 PH 2013-10-27 0119 CN2AA         59  33     UX3IO         59  16     0
QSO:  3673 PH 2013-10-27 0119 CN2AA         59  33     RA8T          59  16     0
QSO:  3673 PH 2013-10-27 0120 CN2AA         59  33     K9CIV         59  04     0
QSO:  3673 PH 2013-10-27 0120 CN2AA         59  33     N6PAT         59  05     0
QSO:  3673 PH 2013-10-27 0120 CN2AA         59  33     WK1Q          59  05     0
QSO:  3673 PH 2013-10-27 0121 CN2AA         59  33     K4KZZ         59  05     0
QSO:  3673 PH 2013-10-27 0121 CN2AA         59  33     K2LE          59  05     0
QSO:  3673 PH 2013-10-27 0121 CN2AA         59  33     UT7E          59  16     0
QSO:  3673 PH 2013-10-27 0121 CN2AA         59  33     ED3X          59  14     0
QSO:  3674 PH 2013-10-27 0122 CN2AA         59  33     S51A          59  15     0
QSO:  3673 PH 2013-10-27 0122 CN2AA         59  33     YT8T          59  15     0
QSO:  3673 PH 2013-10-27 0122 CN2AA         59  33     RV6LN         59  16     0
QSO:  3674 PH 2013-10-27 0122 CN2AA         59  33     UT1CZ         59  16     0
QSO:  3673 PH 2013-10-27 0122 CN2AA         59  33     R3DPM         59  16     0
QSO:  3674 PH 2013-10-27 0122 CN2AA         59  33     VE3RA         59  04     0
QSO:  3673 PH 2013-10-27 0123 CN2AA         59  33     UA9TF         59  16     0
QSO:  3673 PH 2013-10-27 0123 CN2AA         59  33     IV3CNZ        59  15     0
QSO:  3673 PH 2013-10-27 0123 CN2AA         59  33     SP3GEM        59  15     0
QSO:  3674 PH 2013-10-27 0123 CN2AA         59  33     IZ6ERS        59  15     0
QSO:  3673 PH 2013-10-27 0123 CN2AA         59  33     PI4COM        59  14     0
QSO:  3673 PH 2013-10-27 0123 CN2AA         59  33     UY2UQ         59  16     0
QSO:  3673 PH 2013-10-27 0124 CN2AA         59  33     DL2AA         59  14     0
QSO: 28537 PH 2013-10-27 0124 CN2AA         59  33     9M6ZAE        59  28     1
QSO:  3673 PH 2013-10-27 0124 CN2AA         59  33     N2DVQ         59  05     0
QSO:  3673 PH 2013-10-27 0124 CN2AA         59  33     CS2P          59  14     0
QSO:  3673 PH 2013-10-27 0124 CN2AA         59  33     N3RR          59  05     0
QSO:  3673 PH 2013-10-27 0124 CN2AA         59  33     UR5CML        59  16     0
QSO:  3673 PH 2013-10-27 0125 CN2AA         59  33     RA4FEA        59  16     0
QSO:  3673 PH 2013-10-27 0125 CN2AA         59  33     SZ1A          59  20     0
QSO:  3673 PH 2013-10-27 0125 CN2AA         59  33     DK5TX         59  14     0
QSO:  3673 PH 2013-10-27 0125 CN2AA         59  33     SO4R          59  15     0
QSO:  3673 PH 2013-10-27 0126 CN2AA         59  33     EA7EU         59  14     0
QSO:  3673 PH 2013-10-27 0126 CN2AA         59  33     IK3ORD        59  15     0
QSO:  3673 PH 2013-10-27 0126 CN2AA         59  33     HA30S         59  15     0
QSO:  3673 PH 2013-10-27 0126 CN2AA         59  33     K3MD          59  05     0
QSO:  3673 PH 2013-10-27 0127 CN2AA         59  33     WW2Y          59  05     0
QSO:  3674 PH 2013-10-27 0127 CN2AA         59  33     OK1DQT        59  15     0
QSO:  3673 PH 2013-10-27 0127 CN2AA         59  33     NN3W          59  05     0
QSO:  3673 PH 2013-10-27 0127 CN2AA         59  33     US0LW         59  16     0
QSO:  3673 PH 2013-10-27 0128 CN2AA         59  33     IS0M          59  15     0
QSO:  3673 PH 2013-10-27 0128 CN2AA         59  33     S57UX         59  15     0
QSO:  3673 PH 2013-10-27 0128 CN2AA         59  33     LZ5R          59  20     0
QSO:  3673 PH 2013-10-27 0128 CN2AA         59  33     DK1AQ         59  14     0
QSO:  3673 PH 2013-10-27 0129 CN2AA         59  33     DF2LH         59  14     0
QSO:  3673 PH 2013-10-27 0129 CN2AA         59  33     KB1H          59  05     0
QSO:  3673 PH 2013-10-27 0129 CN2AA         59  33     SQ9HZM        59  15     0
QSO:  3673 PH 2013-10-27 0129 CN2AA         59  33     YO7LCB        59  20     0
QSO:  3673 PH 2013-10-27 0129 CN2AA         59  33     EA4DUT        59  14     0
QSO:  3673 PH 2013-10-27 0130 CN2AA         59  33     N4LA          59  05     0
QSO:  3673 PH 2013-10-27 0130 CN2AA         59  33     DF0AT         59  14     0
QSO:  3674 PH 2013-10-27 0131 CN2AA         59  33     CT2JBD        59  14     0
QSO:  3673 PH 2013-10-27 0131 CN2AA         59  33     I1NVU         59  15     0
QSO:  3673 PH 2013-10-27 0131 CN2AA         59  33     K1KP          59  05     0
QSO:  3674 PH 2013-10-27 0131 CN2AA         59  33     DL1NEO        59  14     0
QSO:  3673 PH 2013-10-27 0132 CN2AA         59  33     W9HBH         59  04     0
QSO:  3673 PH 2013-10-27 0132 CN2AA         59  33     DL5AN         59  14     0
QSO:  3673 PH 2013-10-27 0132 CN2AA         59  33     LA3BPA        59  14     0
QSO:  3673 PH 2013-10-27 0132 CN2AA         59  33     HB9FA         59  14     0
QSO:  3673 PH 2013-10-27 0133 CN2AA         59  33     NE3F          59  05     0
QSO:  3674 PH 2013-10-27 0133 CN2AA         59  33     DL2JIM        59  14     0
QSO:  3673 PH 2013-10-27 0133 CN2AA         59  33     SM4DQE        59  14     0
QSO:  3673 PH 2013-10-27 0133 CN2AA         59  33     RA3DAD        59  16     0
QSO:  3673 PH 2013-10-27 0133 CN2AA         59  33     RW5C          59  16     0
QSO:  3673 PH 2013-10-27 0133 CN2AA         59  33     R4RT          59  16     0
QSO:  3674 PH 2013-10-27 0134 CN2AA         59  33     YP7P          59  20     0
QSO:  3673 PH 2013-10-27 0134 CN2AA         59  33     G3B           59  14     0
QSO:  3673 PH 2013-10-27 0134 CN2AA         59  33     HG6C          59  15     0
QSO:  3673 PH 2013-10-27 0134 CN2AA         59  33     S58A          59  15     0
QSO:  3673 PH 2013-10-27 0134 CN2AA         59  33     DL5GAC        59  14     0
QSO:  3673 PH 2013-10-27 0135 CN2AA         59  33     K4JGR         59  05     0
QSO:  3673 PH 2013-10-27 0135 CN2AA         59  33     F6KFV         59  14     0
QSO:  3673 PH 2013-10-27 0135 CN2AA         59  33     IF9A          59  15     0
QSO:  3673 PH 2013-10-27 0135 CN2AA         59  33     VE3CX         59  04     0
QSO:  3673 PH 2013-10-27 0136 CN2AA         59  33     KF2O          59  05     0
QSO:  3673 PH 2013-10-27 0136 CN2AA         59  33     N4XM          59  05     0
QSO:  3673 PH 2013-10-27 0136 CN2AA         59  33     KF2O          59  05     0
QSO:  3674 PH 2013-10-27 0137 CN2AA         59  33     SP9KAO        59  15     0
QSO:  3674 PH 2013-10-27 0137 CN2AA         59  33     RA4PKI        59  16     0
QSO:  3673 PH 2013-10-27 0137 CN2AA         59  33     K3TUF         59  05     0
QSO:  3673 PH 2013-10-27 0138 CN2AA         59  33     K4LCP         59  05     0
QSO:  3673 PH 2013-10-27 0138 CN2AA         59  33     DP7D          59  14     0
QSO:  3673 PH 2013-10-27 0138 CN2AA         59  33     OK2RB         59  15     0
QSO:  3673 PH 2013-10-27 0138 CN2AA         59  33     RW2B          59  16     0
QSO:  3673 PH 2013-10-27 0139 CN2AA         59  33     K2YWE         59  05     0
QSO: 14235 PH 2013-10-27 0139 CN2AA         59  33     OA4SS         59  10     1
QSO:  3674 PH 2013-10-27 0139 CN2AA         59  33     UT6EE         59  16     0
QSO:  3673 PH 2013-10-27 0140 CN2AA         59  33     R3LZ          59  16     0
QSO:  3673 PH 2013-10-27 0140 CN2AA         59  33     I7CSB         59  15     0
QSO:  3673 PH 2013-10-27 0140 CN2AA         59  33     UY5AA         59  16     0
QSO:  3673 PH 2013-10-27 0140 CN2AA         59  33     W2CG          59  05     0
QSO:  3673 PH 2013-10-27 0141 CN2AA         59  33     YP7P          59  20     0
QSO:  3673 PH 2013-10-27 0141 CN2AA         59  33     9A1CIG        59  15     0
QSO:  3673 PH 2013-10-27 0141 CN2AA         59  33     K9CT          59  04     0
QSO:  3673 PH 2013-10-27 0141 CN2AA         59  33     W4RM          59  05     0
QSO:  3673 PH 2013-10-27 0141 CN2AA         59  33     W1DX          59  05     0
QSO:  3673 PH 2013-10-27 0142 CN2AA         59  33     KB4CL         59  05     0
QSO:  3673 PH 2013-10-27 0142 CN2AA         59  33     IR3Z          59  15     0
QSO:  3673 PH 2013-10-27 0142 CN2AA         59  33     IQ2MI         59  15     0
QSO:  3673 PH 2013-10-27 0142 CN2AA         59  33     9A2EU         59  15     0
QSO:  3673 PH 2013-10-27 0142 CN2AA         59  33     IR2L          59  15     0
QSO:  3673 PH 2013-10-27 0143 CN2AA         59  33     DP6T          59  14     0
QSO:  3673 PH 2013-10-27 0143 CN2AA         59  33     W0SHL         59  04     0
QSO:  3673 PH 2013-10-27 0144 CN2AA         59  33     RK9AX         59  17     0
QSO:  3673 PH 2013-10-27 0144 CN2AA         59  33     WP4JCF        59  08     0
QSO:  3674 PH 2013-10-27 0144 CN2AA         59  33     A73A          59  21     0
QSO:  3673 PH 2013-10-27 0145 CN2AA         59  33     II9K          59  15     0
QSO:  3673 PH 2013-10-27 0145 CN2AA         59  33     W1HI          59  05     0
QSO:  3673 PH 2013-10-27 0145 CN2AA         59  33     DK1KC         59  14     0
QSO:  3673 PH 2013-10-27 0145 CN2AA         59  33     W0AIH         59  04     0
QSO:  3673 PH 2013-10-27 0146 CN2AA         59  33     DO1GAR        59  14     0
QSO:  3673 PH 2013-10-27 0146 CN2AA         59  33     R4RM          59  16     0
QSO:  3673 PH 2013-10-27 0147 CN2AA         59  33     F5VMN         59  14     0
QSO:  3673 PH 2013-10-27 0147 CN2AA         59  33     NE3F          59  05     0
QSO:  3673 PH 2013-10-27 0147 CN2AA         59  33     AA4NC         59  05     0
QSO:  3673 PH 2013-10-27 0147 CN2AA         59  33     K1DM          59  05     0
QSO:  3673 PH 2013-10-27 0148 CN2AA         59  33     UX4E          59  16     0
QSO:  3674 PH 2013-10-27 0148 CN2AA         59  33     LY2W          59  15     0
QSO:  3673 PH 2013-10-27 0148 CN2AA         59  33     G4R           59  14     0
QSO:  3673 PH 2013-10-27 0148 CN2AA         59  33     DC5NA         59  14     0
QSO:  3673 PH 2013-10-27 0148 CN2AA         59  33     EC1AE         59  14     0
QSO:  3673 PH 2013-10-27 0148 CN2AA         59  33     W1WMU         59  05     0
QSO:  3674 PH 2013-10-27 0149 CN2AA         59  33     RM4I          59  16     0
QSO:  3673 PH 2013-10-27 0149 CN2AA         59  33     K9LOF         59  04     0
QSO:  3673 PH 2013-10-27 0149 CN2AA         59  33     LA6UMA        59  14     0
QSO:  3673 PH 2013-10-27 0150 CN2AA         59  33     NE1B          59  05     0
QSO:  3673 PH 2013-10-27 0150 CN2AA         59  33     YU5R          59  15     0
QSO:  3673 PH 2013-10-27 0150 CN2AA         59  33     K1LZ          59  05     0
QSO:  3673 PH 2013-10-27 0150 CN2AA         59  33     K1EA          59  05     0
QSO:  3673 PH 2013-10-27 0150 CN2AA         59  33     VE9MY         59  05     0
QSO:  3673 PH 2013-10-27 0150 CN2AA         59  33     LY2SA         59  15     0
QSO:  3673 PH 2013-10-27 0151 CN2AA         59  33     N9NC          59  05     0
QSO:  3673 PH 2013-10-27 0152 CN2AA         59  33     W9YK          59  04     0
QSO:  3673 PH 2013-10-27 0152 CN2AA         59  33     K2AX          59  05     0
QSO:  3673 PH 2013-10-27 0152 CN2AA         59  33     VA3MW         59  04     0
QSO:  3673 PH 2013-10-27 0153 CN2AA         59  33     K4VV          59  05     0
QSO:  3674 PH 2013-10-27 0153 CN2AA         59  33     TA1CM         59  20     0
QSO:  3674 PH 2013-10-27 0153 CN2AA         59  33     UT3WX         59  16     0
QSO:  3673 PH 2013-10-27 0153 CN2AA         59  33     F5JFU         59  14     0
QSO:  3673 PH 2013-10-27 0154 CN2AA         59  33     VE9ML         59  05     0
QSO:  3673 PH 2013-10-27 0154 CN2AA         59  33     ED1WW         59  14     0
QSO:  3673 PH 2013-10-27 0154 CN2AA         59  33     W0GJ          59  04     0
QSO:  3673 PH 2013-10-27 0154 CN2AA         59  33     DK2CX         59  14     0
QSO:  3673 PH 2013-10-27 0155 CN2AA         59  33     G3UEG         59  14     0
QSO:  3673 PH 2013-10-27 0155 CN2AA         59  33     WE3C          59  05     0
QSO:  3673 PH 2013-10-27 0155 CN2AA         59  33     K8AZ          59  04     0
QSO:  3674 PH 2013-10-27 0155 CN2AA         59  33     S54A          59  15     0
QSO:  3673 PH 2013-10-27 0155 CN2AA         59  33     K9SH          59  04     0
QSO:  3673 PH 2013-10-27 0156 CN2AA         59  33     TC90A         59  20     0
QSO:  3673 PH 2013-10-27 0156 CN2AA         59  33     AC8MR         59  04     0
QSO:  3674 PH 2013-10-27 0156 CN2AA         59  33     DM4X          59  14     0
QSO:  3673 PH 2013-10-27 0156 CN2AA         59  33     RW7B          59  16     0
QSO:  3673 PH 2013-10-27 0156 CN2AA         59  33     ED5N          59  14     0
QSO:  3674 PH 2013-10-27 0157 CN2AA         59  33     EA4TA         59  14     0
QSO:  3673 PH 2013-10-27 0157 CN2AA         59  33     SQ9ORQ        59  15     0
QSO:  3673 PH 2013-10-27 0157 CN2AA         59  33     R6AZ          59  16     0
QSO:  3673 PH 2013-10-27 0157 CN2AA         59  33     W3LPL         59  05     0
QSO:  3673 PH 2013-10-27 0157 CN2AA         59  33     DL1TPY        59  14     0
QSO:  3673 PH 2013-10-27 0157 CN2AA         59  33     RT7T          59  16     0
QSO:  3673 PH 2013-10-27 0158 CN2AA         59  33     K1KNQ         59  05     0
QSO:  3673 PH 2013-10-27 0158 CN2AA         59  33     RA3QK         59  16     0
QSO:  3673 PH 2013-10-27 0158 CN2AA         59  33     UA1ANA        59  16     0
QSO:  3673 PH 2013-10-27 0158 CN2AA         59  33     UA1CKC        59  16     0
QSO:  3673 PH 2013-10-27 0159 CN2AA         59  33     YL2HX         59  15     0
QSO:  3673 PH 2013-10-27 0159 CN2AA         59  33     RT6A          59  16     0
QSO:  3674 PH 2013-10-27 0159 CN2AA         59  33     R7MM          59  16     0
QSO:  3673 PH 2013-10-27 0159 CN2AA         59  33     OK7O          59  15     0
QSO:  3673 PH 2013-10-27 0200 CN2AA         59  33     W1CSM         59  05     0
QSO:  3673 PH 2013-10-27 0200 CN2AA         59  33     K5ZD          59  05     0
QSO:  3673 PH 2013-10-27 0200 CN2AA         59  33     W8GNM         59  04     0
QSO:  3673 PH 2013-10-27 0200 CN2AA         59  33     UT0AZA        59  16     0
QSO:  3674 PH 2013-10-27 0200 CN2AA         59  33     DL0CS         59  14     0
QSO:  3673 PH 2013-10-27 0200 CN2AA         59  33     KB4FB         59  05     0
QSO:  3673 PH 2013-10-27 0201 CN2AA         59  33     VE3RZ         59  04     0
QSO:  3673 PH 2013-10-27 0201 CN2AA         59  33     W2IRT         59  05     0
QSO:  3673 PH 2013-10-27 0202 CN2AA         59  33     NQ4I          59  05     0
QSO:  3674 PH 2013-10-27 0203 CN2AA         59  33     YL1ZX         59  15     0
QSO:  3673 PH 2013-10-27 0203 CN2AA         59  33     K0TV          59  05     0
QSO:  3673 PH 2013-10-27 0203 CN2AA         59  33     W3LL          59  05     0
QSO:  3673 PH 2013-10-27 0203 CN2AA         59  33     KM2O          59  05     0
QSO:  3673 PH 2013-10-27 0204 CN2AA         59  33     KE0H          59  04     0
QSO:  3673 PH 2013-10-27 0204 CN2AA         59  33     AB3CV         59  05     0
QSO:  3673 PH 2013-10-27 0204 CN2AA         59  33     AA3B          59  05     0
QSO:  3673 PH 2013-10-27 0205 CN2AA         59  33     VE2EBK        59  05     0
QSO:  3673 PH 2013-10-27 0205 CN2AA         59  33     DL0HMK        59  14     0
QSO:  3673 PH 2013-10-27 0205 CN2AA         59  33     N1HOQ         59  05     0
QSO:  3673 PH 2013-10-27 0206 CN2AA         59  33     PX5E          59  11     0
QSO:  3673 PH 2013-10-27 0207 CN2AA         59  33     UT0NN         59  16     0
QSO:  3673 PH 2013-10-27 0207 CN2AA         59  33     N8TR          59  04     0
QSO:  3673 PH 2013-10-27 0208 CN2AA         59  33     VA3LX         59  04     0
QSO:  3673 PH 2013-10-27 0208 CN2AA         59  33     S53I          59  15     0
QSO:  3673 PH 2013-10-27 0208 CN2AA         59  33     EA7KB         59  14     0
QSO:  3673 PH 2013-10-27 0209 CN2AA         59  33     RA4WC         59  16     0
QSO:  3673 PH 2013-10-27 0209 CN2AA         59  33     RT5Z          59  16     0
QSO:  3673 PH 2013-10-27 0209 CN2AA         59  33     IS0ANU        59  15     0
QSO:  3673 PH 2013-10-27 0209 CN2AA         59  33     DK2ZO         59  14     0
QSO:  3673 PH 2013-10-27 0210 CN2AA         59  33     YO3JW         59  20     0
QSO:  3673 PH 2013-10-27 0210 CN2AA         59  33     LA3T          59  14     0
QSO:  3673 PH 2013-10-27 0210 CN2AA         59  33     N8RA          59  05     0
QSO:  3674 PH 2013-10-27 0211 CN2AA         59  33     PX2W          59  11     0
QSO:  3673 PH 2013-10-27 0211 CN2AA         59  33     DL5ZBA        59  14     0
QSO:  3673 PH 2013-10-27 0211 CN2AA         59  33     VE3KP         59  04     0
QSO:  3673 PH 2013-10-27 0212 CN2AA         59  33     EA5EOR        59  14     0
QSO:  3673 PH 2013-10-27 0212 CN2AA         59  33     W1OX          59  05     0
QSO:  3673 PH 2013-10-27 0213 CN2AA         59  33     K8EUR         59  04     0
QSO:  3673 PH 2013-10-27 0213 CN2AA         59  33     NA8V          59  04     0
QSO:  3673 PH 2013-10-27 0214 CN2AA         59  33     N2GC          59  05     0
QSO:  3673 PH 2013-10-27 0214 CN2AA         59  33     RW3SY         59  16     0
QSO:  3765 PH 2013-10-27 0215 CN2AA         59  33     TM2T          59  14     0
QSO:  3673 PH 2013-10-27 0215 CN2AA         59  33     IQ1CN         59  15     0
QSO:  3642 PH 2013-10-27 0215 CN2AA         59  33     EF7K          59  14     0
QSO:  3673 PH 2013-10-27 0215 CN2AA         59  33     YT0W          59  15     0
QSO:  3673 PH 2013-10-27 0215 CN2AA         59  33     UA3SAQ        59  16     0
QSO:  3693 PH 2013-10-27 0216 CN2AA         59  33     GM2T          59  14     0
QSO:  3673 PH 2013-10-27 0216 CN2AA         59  33     DF6WE         59  14     0
QSO:  3673 PH 2013-10-27 0216 CN2AA         59  33     W0AIH         59  04     0
QSO:  3673 PH 2013-10-27 0217 CN2AA         59  33     KP3Z          59  08     0
QSO:  3673 PH 2013-10-27 0217 CN2AA         59  33     K1ZR          59  05     0
QSO:  3673 PH 2013-10-27 0217 CN2AA         59  33     KZ1X          59  05     0
QSO:  3673 PH 2013-10-27 0217 CN2AA         59  33     OK1AY         59  15     0
QSO:  3673 PH 2013-10-27 0218 CN2AA         59  33     EA4GLI        59  14     0
QSO:  3673 PH 2013-10-27 0219 CN2AA         59  33     N4VV          59  04     0
QSO:  3673 PH 2013-10-27 0219 CN2AA         59  33     WD8E          59  04     0
QSO: 14240 PH 2013-10-27 0219 CN2AA         59  33     RI1ANU        59  13     1
QSO:  3673 PH 2013-10-27 0219 CN2AA         59  33     OK1AY         59  15     0
QSO:  3673 PH 2013-10-27 0219 CN2AA         59  33     WB1EAZ        59  05     0
QSO:  3673 PH 2013-10-27 0222 CN2AA         59  33     EA5RCI        59  14     0
QSO:  3673 PH 2013-10-27 0222 CN2AA         59  33     RA3EA         59  16     0
QSO:  3673 PH 2013-10-27 0223 CN2AA         59  33     WJ2D          59  05     0
QSO:  3673 PH 2013-10-27 0224 CN2AA         59  33     OH5Z          59  15     0
QSO:  7169 PH 2013-10-27 0225 CN2AA         59  33     UW3L          59  16     0
QSO:  7196 PH 2013-10-27 0229 CN2AA         59  33     IR4M          59  15     0
QSO:  7192 PH 2013-10-27 0230 CN2AA         59  33     II9K          59  15     0
QSO:  7169 PH 2013-10-27 0230 CN2AA         59  33     OK2BRS        59  15     0
QSO:  7191 PH 2013-10-27 0230 CN2AA         59  33     UT7E          59  16     0
QSO:  7169 PH 2013-10-27 0230 CN2AA         59  33     WB8EKG        59  05     0
QSO:  7188 PH 2013-10-27 0231 CN2AA         59  33     SP8R          59  15     0
QSO:  7169 PH 2013-10-27 0231 CN2AA         59  33     US5IIM        59  16     0
QSO:  7169 PH 2013-10-27 0231 CN2AA         59  33     UA4ATB        59  16     0
QSO:  7182 PH 2013-10-27 0231 CN2AA         59  33     ED5N          59  14     0
QSO:  7169 PH 2013-10-27 0232 CN2AA         59  33     S50XX         59  15     0
QSO:  7169 PH 2013-10-27 0232 CN2AA         59  33     RA3FH         59  16     0
QSO:  7180 PH 2013-10-27 0233 CN2AA         59  33     OM0M          59  15     0
QSO:  7169 PH 2013-10-27 0233 CN2AA         59  33     UT3QD         59  16     0
QSO:  7169 PH 2013-10-27 0234 CN2AA         59  33     W5GCX         59  04     0
QSO:  7176 PH 2013-10-27 0234 CN2AA         59  33     OK5W          59  15     0
QSO:  7163 PH 2013-10-27 0235 CN2AA         59  33     OM8A          59  15     0
QSO:  7169 PH 2013-10-27 0235 CN2AA         59  33     RA1QD         59  16     0
QSO:  7161 PH 2013-10-27 0235 CN2AA         59  33     9A7A          59  15     0
QSO:  7169 PH 2013-10-27 0236 CN2AA         59  33     AA3LX         59  05     0
QSO:  7169 PH 2013-10-27 0236 CN2AA         59  33     OK2BYW        59  15     0
QSO:  7169 PH 2013-10-27 0237 CN2AA         59  33     UX4E          59  16     0
QSO:  7159 PH 2013-10-27 0237 CN2AA         59  33     VE3JM         59  04     0
QSO:  7169 PH 2013-10-27 0237 CN2AA         59  33     DL8NBJ        59  14     0
QSO:  7169 PH 2013-10-27 0237 CN2AA         59  33     WG0U          59  04     0
QSO:  7169 PH 2013-10-27 0238 CN2AA         59  33     FM5AN         59  08     0
QSO:  7150 PH 2013-10-27 0238 CN2AA         59  33     9A8M          59  15     0
QSO:  7169 PH 2013-10-27 0238 CN2AA         59  33     K0MD          59  04     0
QSO:  7149 PH 2013-10-27 0239 CN2AA         59  33     RF9C          59  17     0
QSO:  7169 PH 2013-10-27 0239 CN2AA         59  33     K4EA          59  05     0
QSO:  7169 PH 2013-10-27 0239 CN2AA         59  33     WR7Q          59  03     0
QSO:  7169 PH 2013-10-27 0239 CN2AA         59  33     9A1CIG        59  15     0
QSO:  3795 PH 2013-10-27 0240 CN2AA         59  33     4M5W          59  09     1
QSO:  7169 PH 2013-10-27 0240 CN2AA         59  33     K3IE          59  04     0
QSO:  7145 PH 2013-10-27 0240 CN2AA         59  33     DK6XZ         59  14     0
QSO:  7169 PH 2013-10-27 0240 CN2AA         59  33     DR5N          59  14     0
QSO:  7169 PH 2013-10-27 0240 CN2AA         59  33     RF8F          59  17     0
QSO:  7169 PH 2013-10-27 0241 CN2AA         59  33     UR5QW         59  16     0
QSO:  7136 PH 2013-10-27 0241 CN2AA         59  33     TM9R          59  14     0
QSO:  7169 PH 2013-10-27 0241 CN2AA         59  33     DH1RG         59  14     0
QSO:  7169 PH 2013-10-27 0241 CN2AA         59  33     RW4W          59  16     0
QSO:  7169 PH 2013-10-27 0241 CN2AA         59  33     KM7R          59  03     0
QSO:  7169 PH 2013-10-27 0242 CN2AA         59  33     RA9AP         59  17     0
QSO:  7169 PH 2013-10-27 0242 CN2AA         59  33     RW1CW         59  16     0
QSO:  7169 PH 2013-10-27 0242 CN2AA         59  33     WB4IT         59  04     0
QSO:  7127 PH 2013-10-27 0242 CN2AA         59  33     II9P          59  15     0
QSO:  7112 PH 2013-10-27 0243 CN2AA         59  33     TM1A          59  14     0
QSO:  7169 PH 2013-10-27 0244 CN2AA         59  33     OH4EA         59  15     0
QSO:  7169 PH 2013-10-27 0244 CN2AA         59  33     K1GU          59  04     0
QSO:  7109 PH 2013-10-27 0244 CN2AA         59  33     RM7X          59  16     0
QSO:  7169 PH 2013-10-27 0244 CN2AA         59  33     K8TLC         59  04     0
QSO:  7169 PH 2013-10-27 0244 CN2AA         59  33     S52ZW         59  15     0
QSO:  7169 PH 2013-10-27 0245 CN2AA         59  33     T46A          59  08     0
QSO:  7105 PH 2013-10-27 0245 CN2AA         59  33     YP0C          59  20     0
QSO:  7169 PH 2013-10-27 0245 CN2AA         59  33     RA3QJ         59  16     0
QSO:  7169 PH 2013-10-27 0245 CN2AA         59  33     RK9CYA        59  17     0
QSO:  7099 PH 2013-10-27 0246 CN2AA         59  33     M2W           59  14     0
QSO:  7169 PH 2013-10-27 0246 CN2AA         59  33     US0HZ         59  16     0
QSO:  7169 PH 2013-10-27 0247 CN2AA         59  33     UT5UUV        59  16     0
QSO:  7169 PH 2013-10-27 0247 CN2AA         59  33     SM4DQE        59  14     0
QSO:  7169 PH 2013-10-27 0248 CN2AA         59  33     CQ7A          59  14     0
QSO:  7096 PH 2013-10-27 0248 CN2AA         59  33     UA5B          59  16     0
QSO:  7169 PH 2013-10-27 0249 CN2AA         59  33     RN3DDR        59  16     0
QSO:  7093 PH 2013-10-27 0249 CN2AA         59  33     E73ESP        59  15     0
QSO:  7169 PH 2013-10-27 0250 CN2AA         59  33     F5PXF         59  14     0
QSO:  1840 PH 2013-10-27 0250 CN2AA         59  33     T48K          59  08     1
QSO:  7080 PH 2013-10-27 0250 CN2AA         59  33     LY9Y          59  15     0
QSO:  7076 PH 2013-10-27 0251 CN2AA         59  33     YL3FT         59  15     0
QSO:  7074 PH 2013-10-27 0251 CN2AA         59  33     IO1T          59  15     0
QSO: 14251 PH 2013-10-27 0252 CN2AA         59  33     N5QJ          59  04     0
QSO: 14293 PH 2013-10-27 0254 CN2AA         59  33     N6TA          59  03     0
QSO: 14266 PH 2013-10-27 0254 CN2AA         59  33     A65BP         59  21     0
QSO: 14293 PH 2013-10-27 0254 CN2AA         59  33     KE0MF         59  04     0
QSO: 14287 PH 2013-10-27 0255 CN2AA         59  33     9K2HN         59  21     0
QSO: 14293 PH 2013-10-27 0255 CN2AA         59  33     WA4TA         59  05     0
QSO: 14293 PH 2013-10-27 0255 CN2AA         59  33     WB4JHS        59  05     0
QSO: 14293 PH 2013-10-27 0256 CN2AA         59  33     KA0GOA        59  04     0
QSO: 14293 PH 2013-10-27 0257 CN2AA         59  33     KJ6ZRK        59  03     0
QSO: 14293 PH 2013-10-27 0257 CN2AA         59  33     K6YRA         59  03     0
QSO: 14293 PH 2013-10-27 0257 CN2AA         59  33     KF7CSO        59  03     0
QSO: 14293 PH 2013-10-27 0258 CN2AA         59  33     K9DY          59  04     0
QSO: 14293 PH 2013-10-27 0258 CN2AA         59  33     RZ9JZ         59  17     0
