START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: RG61PP
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: 
OPERATORS: R2BW, R3DCB, RA1ZZ, RA3ATX, RX3APM, RT5C, RN2FA, RN5M, RK6MC
QSO: 21012 CW 2023-04-09 0403 RG61PP        599 YG     RT1Q          599 29    
QSO: 14019 CW 2023-04-09 0404 RG61PP        599 YG     UA9MW         599 30    
QSO: 21012 CW 2023-04-09 0404 RG61PP        599 YG     UA0OK         599 32    
QSO: 21012 CW 2023-04-09 0404 RG61PP        599 YG     R3QA          599 29    
QSO: 21012 CW 2023-04-09 0405 RG61PP        599 YG     RL2H          599 29    
QSO: 21012 CW 2023-04-09 0405 RG61PP        599 YG     JP3AWA        599 25    
QSO: 28023 CW 2023-04-09 0406 RG61PP        599 YG     RZ8U          599 31    
QSO: 21012 CW 2023-04-09 0406 RG61PP        599 YG     R9MA          599 31    
QSO: 14019 CW 2023-04-09 0406 RG61PP        599 YG     RD8D          599 30    
QSO: 21012 CW 2023-04-09 0406 RG61PP        599 YG     UN9GD         599 31    
QSO: 28023 CW 2023-04-09 0407 RG61PP        599 YG     RZ8U          599 31    
QSO: 21012 CW 2023-04-09 0408 RG61PP        599 YG     UN7FW         599 31    
QSO: 21012 CW 2023-04-09 0408 RG61PP        599 YG     RW9AV         599 21    
QSO: 21012 CW 2023-04-09 0408 RG61PP        599 YG     UA0LNA        599 34    
QSO: 21012 CW 2023-04-09 0409 RG61PP        599 YG     UA0KBG        599 26    
QSO: 21012 CW 2023-04-09 0411 RG61PP        599 YG     R7MM          599 29    
QSO: 21012 CW 2023-04-09 0411 RG61PP        599 YG     UA9MW         599 30    
QSO: 14019 CW 2023-04-09 0412 RG61PP        599 YG     RZ9L          599 30    
QSO: 28030 CW 2023-04-09 0414 RG61PP        599 YG     RK3ER         599 29    
QSO: 21012 CW 2023-04-09 0415 RG61PP        599 YG     RD8D          599 30    
QSO: 21012 CW 2023-04-09 0415 RG61PP        599 YG     R0CAF         599 34    
QSO: 21012 CW 2023-04-09 0417 RG61PP        599 YG     UA7G          599 29    
QSO: 14019 CW 2023-04-09 0417 RG61PP        599 YG     R7RF          599 29    
QSO: 14019 CW 2023-04-09 0418 RG61PP        599 YG     LZ2KSB        599 28    
QSO: 14019 CW 2023-04-09 0418 RG61PP        599 YG     UA9CUJ        599 30    
QSO: 21012 CW 2023-04-09 0418 RG61PP        599 YG     R4IT          599 29    
QSO: 21012 CW 2023-04-09 0419 RG61PP        599 YG     JA3PST        599 25    
QSO: 21012 CW 2023-04-09 0420 RG61PP        599 YG     R0SBI         599 32    
QSO: 21012 CW 2023-04-09 0420 RG61PP        599 YG     R7AW          599 29    
QSO: 21012 CW 2023-04-09 0420 RG61PP        599 YG     R0AF          599 32    
QSO: 14019 CW 2023-04-09 0421 RG61PP        599 YG     UG4A          599 29    
QSO: 21012 CW 2023-04-09 0421 RG61PP        599 YG     RO5X          599 29    
QSO: 14019 CW 2023-04-09 0422 RG61PP        599 YG     YO4NF         599 28    
QSO: 21012 CW 2023-04-09 0422 RG61PP        599 YG     JA3JM         599 45    
QSO: 21012 CW 2023-04-09 0423 RG61PP        599 YG     UA0LDY        599 34    
QSO: 28016 CW 2023-04-09 0423 RG61PP        599 YG     UB8Y          599 31    
QSO: 28016 CW 2023-04-09 0424 RG61PP        599 YG     RK3DK         599 29    
QSO: 21012 CW 2023-04-09 0424 RG61PP        599 YG     UB7K          599 29    
QSO: 28016 CW 2023-04-09 0425 RG61PP        599 YG     R2PU          599 29    
QSO: 21012 CW 2023-04-09 0425 RG61PP        599 YG     R6CC          599 29    
QSO: 21012 CW 2023-04-09 0425 RG61PP        599 YG     JA5NSR        599 45    
QSO: 28016 CW 2023-04-09 0425 RG61PP        599 YG     R3PIQ         599 29    
QSO: 21012 CW 2023-04-09 0427 RG61PP        599 YG     SV1AJO        599 28    
QSO: 21012 CW 2023-04-09 0427 RG61PP        599 YG     RT0O          599 32    
QSO: 21012 CW 2023-04-09 0428 RG61PP        599 YG     RK3ER         599 29    
QSO: 21012 CW 2023-04-09 0428 RG61PP        599 YG     UA3SKV        599 29    
QSO: 28019 CW 2023-04-09 0429 RG61PP        599 YG     JK1FDF        599 45    
QSO: 28019 CW 2023-04-09 0429 RG61PP        599 YG     UA4S          599 29    
QSO: 21012 CW 2023-04-09 0429 RG61PP        599 YG     UA0LKD        599 34    
QSO: 28019 CW 2023-04-09 0430 RG61PP        599 YG     RZ3DC         599 29    
QSO: 28019 CW 2023-04-09 0431 RG61PP        599 YG     JE6GCC        599 45    
QSO: 21012 CW 2023-04-09 0431 RG61PP        599 YG     JP1NDO        599 45    
QSO: 28019 CW 2023-04-09 0431 RG61PP        599 YG     UN3G          599 31    
QSO: 21012 CW 2023-04-09 0432 RG61PP        599 YG     R0MZ          599 34    
QSO: 28019 CW 2023-04-09 0432 RG61PP        599 YG     RC0CD         599 34    
QSO: 28019 CW 2023-04-09 0433 RG61PP        599 YG     BH1APZ        599 44    
QSO: 28019 CW 2023-04-09 0434 RG61PP        599 YG     BD3OKO        599 44    
QSO: 28019 CW 2023-04-09 0434 RG61PP        599 YG     RT1Q          599 29    
QSO: 21012 CW 2023-04-09 0434 RG61PP        599 YG     UA0LKD        599 34    
QSO: 28019 CW 2023-04-09 0434 RG61PP        599 YG     RG9A          599 30    
QSO: 28019 CW 2023-04-09 0435 RG61PP        599 YG     R4ACY         599 29    
QSO: 28019 CW 2023-04-09 0435 RG61PP        599 YG     RO5X          599 29    
QSO: 21012 CW 2023-04-09 0435 RG61PP        599 YG     RQ9O          599 31    
QSO: 21012 CW 2023-04-09 0436 RG61PP        599 YG     RA7A          599 29    
QSO: 21012 CW 2023-04-09 0436 RG61PP        599 YG     RX3AEX        599 29    
QSO: 28019 CW 2023-04-09 0436 RG61PP        599 YG     RU6AX         599 29    
QSO: 28019 CW 2023-04-09 0437 RG61PP        599 YG     UN7FW         599 31    
QSO: 21012 CW 2023-04-09 0438 RG61PP        599 YG     R4ACY         599 29    
QSO: 28019 CW 2023-04-09 0438 RG61PP        599 YG     JR2TRC        599 45    
QSO: 28019 CW 2023-04-09 0438 RG61PP        599 YG     RT5Q          599 29    
QSO: 28019 CW 2023-04-09 0439 RG61PP        599 YG     RA7A          599 29    
QSO: 28019 CW 2023-04-09 0439 RG61PP        599 YG     R0RG          599 32    
QSO: 21012 CW 2023-04-09 0439 RG61PP        599 YG     RT3F          599 CP    
QSO: 14033 CW 2023-04-09 0439 RG61PP        599 YG     YU5T          599 28    
QSO: 21012 CW 2023-04-09 0440 RG61PP        599 YG     RA3AN         599 29    
QSO: 28019 CW 2023-04-09 0440 RG61PP        599 YG     JH6RON        599 45    
QSO: 14033 CW 2023-04-09 0441 RG61PP        599 YG     KE0UI         599 07    
QSO: 21012 CW 2023-04-09 0441 RG61PP        599 YG     JK1HIX        599 45    
QSO: 14033 CW 2023-04-09 0441 RG61PP        599 YG     RA5AD         599 29    
QSO: 21012 CW 2023-04-09 0441 RG61PP        599 YG     RC6U          599 29    
QSO: 14033 CW 2023-04-09 0441 RG61PP        599 YG     UD8A          599 30    
QSO: 28019 CW 2023-04-09 0442 RG61PP        599 YG     BD3OKO        599 44    
QSO: 14033 CW 2023-04-09 0442 RG61PP        599 YG     N1SOH         599 08    
QSO: 28019 CW 2023-04-09 0442 RG61PP        599 YG     BG8DIV        599 43    
QSO: 14033 CW 2023-04-09 0442 RG61PP        599 YG     EX8MJ         599 30    
QSO: 28019 CW 2023-04-09 0443 RG61PP        599 YG     UA9LAO        599 30    
QSO: 14033 CW 2023-04-09 0443 RG61PP        599 YG     RL2Y          599 29    
QSO: 28019 CW 2023-04-09 0444 RG61PP        599 YG     R4WDX         599 30    
QSO: 14033 CW 2023-04-09 0444 RG61PP        599 YG     R7GU          599 29    
QSO: 28019 CW 2023-04-09 0444 RG61PP        599 YG     UA0LNA        599 34    
QSO: 28019 CW 2023-04-09 0445 RG61PP        599 YG     JR6CSY        599 45    
QSO: 14033 CW 2023-04-09 0445 RG61PP        599 YG     RK4CYW        599 29    
QSO: 28019 CW 2023-04-09 0445 RG61PP        599 YG     UA0D          599 33    
QSO: 14033 CW 2023-04-09 0445 RG61PP        599 YG     UA4WW         599 30    
QSO: 28019 CW 2023-04-09 0446 RG61PP        599 YG     RU5X          599 29    
QSO: 28019 CW 2023-04-09 0446 RG61PP        599 YG     RW0J          599 KV    
QSO: 21012 CW 2023-04-09 0446 RG61PP        599 YG     JE6WOQ        599 45    
QSO: 28019 CW 2023-04-09 0447 RG61PP        599 YG     RT3F          599 CP    
QSO: 28019 CW 2023-04-09 0447 RG61PP        599 YG     VR2CO         599 44    
QSO: 14033 CW 2023-04-09 0447 RG61PP        599 YG     UA3MEG        599 29    
QSO: 28019 CW 2023-04-09 0447 RG61PP        599 YG     R4BZ          599 29    
QSO: 28019 CW 2023-04-09 0448 RG61PP        599 YG     RQ9O          599 31    
QSO: 28019 CW 2023-04-09 0448 RG61PP        599 YG     UA7G          599 29    
QSO: 14033 CW 2023-04-09 0448 RG61PP        599 YG     AI6O          599 06    
QSO: 21012 CW 2023-04-09 0448 RG61PP        599 YG     JJ6ULP        599 45    
QSO: 28019 CW 2023-04-09 0449 RG61PP        599 YG     R4OF          599 29    
QSO: 14033 CW 2023-04-09 0449 RG61PP        599 YG     UA4WAU        599 30    
QSO: 14033 CW 2023-04-09 0450 RG61PP        599 YG     DL0OO         599 28    
QSO: 21012 CW 2023-04-09 0450 RG61PP        599 YG     PY2XL         599 15    
QSO: 28019 CW 2023-04-09 0450 RG61PP        599 YG     RT0O          599 32    
QSO: 28019 CW 2023-04-09 0451 RG61PP        599 YG     R0CM          599 34    
QSO: 28019 CW 2023-04-09 0451 RG61PP        599 YG     RA3PN         599 29    
QSO: 14033 CW 2023-04-09 0451 RG61PP        599 YG     UA4HGL        599 29    
QSO: 21012 CW 2023-04-09 0451 RG61PP        599 YG     RA9AP         599 30    
QSO: 14033 CW 2023-04-09 0452 RG61PP        599 YG     RT1Q          599 29    
QSO: 21012 CW 2023-04-09 0453 RG61PP        599 YG     UB8A          599 30    
QSO: 28019 CW 2023-04-09 0453 RG61PP        599 YG     UA4AGT        599 29    
QSO: 28019 CW 2023-04-09 0454 RG61PP        599 YG     RW0A          599 SA    
QSO: 14132 PH 2023-04-09 0454 RG61PP        59  YG     RK4CYW        59  29    
QSO: 14132 PH 2023-04-09 0454 RG61PP        59  YG     LZ3CC         59  28    
QSO: 14135 PH 2023-04-09 0455 RG61PP        59  YG     R9YAY         59  31    
QSO: 14135 PH 2023-04-09 0456 RG61PP        59  YG     R9SDL         59  30    
QSO: 21012 CW 2023-04-09 0456 RG61PP        599 YG     R5QQ          599 29    
QSO: 14135 PH 2023-04-09 0456 RG61PP        59  YG     R9SDV         59  30    
QSO: 14135 PH 2023-04-09 0456 RG61PP        59  YG     RK9CYA        59  30    
QSO: 21012 CW 2023-04-09 0457 RG61PP        599 YG     R0CAF         599 34    
QSO: 14135 PH 2023-04-09 0457 RG61PP        59  YG     UA4HEZ        59  30    
QSO: 14135 PH 2023-04-09 0457 RG61PP        59  YG     RC6U          59  29    
QSO: 14135 PH 2023-04-09 0457 RG61PP        59  YG     RN9AVE        59  30    
QSO: 14135 PH 2023-04-09 0457 RG61PP        59  YG     RA9AU         59  30    
QSO: 14135 PH 2023-04-09 0457 RG61PP        59  YG     R0AH          59  32    
QSO: 28019 CW 2023-04-09 0458 RG61PP        599 YG     BH9EAO        599 43    
QSO: 14135 PH 2023-04-09 0458 RG61PP        59  YG     UA9R          59  30    
QSO: 14135 PH 2023-04-09 0458 RG61PP        59  YG     UB8AAT        59  30    
QSO: 28019 CW 2023-04-09 0458 RG61PP        599 YG     R3OM          599 29    
QSO: 28019 CW 2023-04-09 0458 RG61PP        599 YG     RA3AN         599 29    
QSO: 14135 PH 2023-04-09 0458 RG61PP        59  YG     UF5A          59  29    
QSO: 14135 PH 2023-04-09 0458 RG61PP        59  YG     UA9CUA        59  30    
QSO: 14135 PH 2023-04-09 0458 RG61PP        59  YG     R8UT          59  31    
QSO: 28019 CW 2023-04-09 0459 RG61PP        599 YG     R7AM          599 29    
QSO: 14135 PH 2023-04-09 0459 RG61PP        59  YG     RC9AR         59  30    
QSO: 14135 PH 2023-04-09 0459 RG61PP        59  YG     RU3VQ         59  29    
QSO: 28019 CW 2023-04-09 0459 RG61PP        599 YG     R0CAF         599 34    
QSO: 28019 CW 2023-04-09 0500 RG61PP        599 YG     RN9N          599 30    
QSO: 14135 PH 2023-04-09 0500 RG61PP        59  YG     R3AAA         59  29    
QSO: 14135 PH 2023-04-09 0500 RG61PP        59  YG     UG8F          59  30    
QSO: 14135 PH 2023-04-09 0500 RG61PP        59  YG     RW4CJH        59  29    
QSO: 28019 CW 2023-04-09 0500 RG61PP        599 YG     UW1M          599 29    
QSO: 14135 PH 2023-04-09 0500 RG61PP        59  YG     UA3BL         59  29    
QSO: 14135 PH 2023-04-09 0501 RG61PP        59  YG     RA8LA         59  30    
QSO: 28019 CW 2023-04-09 0501 RG61PP        599 YG     RO9O          599 31    
QSO: 28019 CW 2023-04-09 0501 RG61PP        599 YG     UA4Z          599 29    
QSO: 14135 PH 2023-04-09 0501 RG61PP        59  YG     R9AAL         59  30    
QSO: 14135 PH 2023-04-09 0502 RG61PP        59  YG     RW3DU         59  29    
QSO: 21012 CW 2023-04-09 0502 RG61PP        599 YG     R0CM          599 34    
QSO: 21012 CW 2023-04-09 0503 RG61PP        599 YG     RA9Y          599 31    
QSO: 28019 CW 2023-04-09 0503 RG61PP        599 YG     RK9UE         599 31    
QSO: 14135 PH 2023-04-09 0503 RG61PP        59  YG     RZ0SW         59  32    
QSO: 28019 CW 2023-04-09 0503 RG61PP        599 YG     R5AK          599 29    
QSO: 28019 CW 2023-04-09 0504 RG61PP        599 YG     UA0OK         599 32    
QSO: 14135 PH 2023-04-09 0504 RG61PP        59  YG     R7MP          59  29    
QSO: 14135 PH 2023-04-09 0505 RG61PP        59  YG     R6BH          59  29    
QSO: 28019 CW 2023-04-09 0508 RG61PP        599 YG     R5AG          599 AL    
QSO: 28500 PH 2023-04-09 0508 RG61PP        59  YG     UA0D          59  33    
QSO: 21199 PH 2023-04-09 0509 RG61PP        59  YG     RU3VQ         59  29    
QSO: 21199 PH 2023-04-09 0509 RG61PP        59  YG     RA9Y          59  31    
QSO: 21199 PH 2023-04-09 0510 RG61PP        59  YG     R3RZ          59  29    
QSO: 28500 PH 2023-04-09 0510 RG61PP        59  YG     R0AH          59  32    
QSO: 28019 CW 2023-04-09 0511 RG61PP        599 YG     RO8U          599 31    
QSO: 21199 PH 2023-04-09 0511 RG61PP        59  YG     R8KAY         59  20    
QSO: 28500 PH 2023-04-09 0511 RG61PP        59  YG     RY0A          59  32    
QSO: 21199 PH 2023-04-09 0512 RG61PP        59  YG     R0QAF         59  23    
QSO: 28500 PH 2023-04-09 0512 RG61PP        59  YG     RO9O          59  32    
QSO: 28019 CW 2023-04-09 0512 RG61PP        599 YG     RT5P          599 29    
QSO: 21199 PH 2023-04-09 0512 RG61PP        59  YG     RK9CYA        59  30    
QSO: 21199 PH 2023-04-09 0513 RG61PP        59  YG     RA0SAB        59  32    
QSO: 28500 PH 2023-04-09 0513 RG61PP        59  YG     RA9V          59  31    
QSO: 28019 CW 2023-04-09 0514 RG61PP        599 YG     JF2SKV        599 45    
QSO: 21199 PH 2023-04-09 0514 RG61PP        59  YG     RC6U          59  29    
QSO: 21199 PH 2023-04-09 0514 RG61PP        59  YG     RK9UE         59  31    
QSO: 21199 PH 2023-04-09 0515 RG61PP        59  YG     UN7CN         59  30    
QSO: 21199 PH 2023-04-09 0515 RG61PP        59  YG     R9YC          59  31    
QSO: 21199 PH 2023-04-09 0516 RG61PP        59  YG     SV3RPQ        59  28    
QSO: 21199 PH 2023-04-09 0516 RG61PP        59  YG     UA4S          59  29    
QSO:  7100 PH 2023-04-09 0517 RG61PP        59  YG     RM5F          59  29    
QSO:  7100 PH 2023-04-09 0517 RG61PP        59  YG     R5EJ          59  29    
QSO:  7100 PH 2023-04-09 0518 RG61PP        59  YG     RW3RN         59  29    
QSO: 21199 PH 2023-04-09 0518 RG61PP        59  YG     YB5DDE        59  54    
QSO: 14188 PH 2023-04-09 0518 RG61PP        59  YG     UA9AX         59  30    
QSO: 21199 PH 2023-04-09 0520 RG61PP        59  YG     YF8DJ         59  54    
QSO: 21199 PH 2023-04-09 0521 RG61PP        59  YG     IS0IZA        59  28    
QSO: 14188 PH 2023-04-09 0521 RG61PP        59  YG     R0AF          59  32    
QSO: 21199 PH 2023-04-09 0521 RG61PP        59  YG     RW3DU         59  29    
QSO: 14188 PH 2023-04-09 0521 RG61PP        59  YG     RK9UE         59  31    
QSO:  7100 PH 2023-04-09 0521 RG61PP        59  YG     RA3YDA        59  29    
QSO: 14188 PH 2023-04-09 0521 RG61PP        59  YG     UA6GO         59  29    
QSO: 14188 PH 2023-04-09 0522 RG61PP        59  YG     UN7LV         59  30    
QSO: 14188 PH 2023-04-09 0522 RG61PP        59  YG     R5EO          59  29    
QSO:  7100 PH 2023-04-09 0522 RG61PP        59  YG     UA4YDV        59  29    
QSO:  7100 PH 2023-04-09 0522 RG61PP        59  YG     RX3DTV        59  29    
QSO: 14188 PH 2023-04-09 0523 RG61PP        59  YG     RA7M          59  29    
QSO: 21199 PH 2023-04-09 0523 RG61PP        59  YG     9W6AJA        59  54    
QSO: 21199 PH 2023-04-09 0523 RG61PP        59  YG     RD0A          59  32    
QSO:  7100 PH 2023-04-09 0523 RG61PP        59  YG     R3MBD         59  29    
QSO:  7100 PH 2023-04-09 0523 RG61PP        59  YG     UA6AA         59  29    
QSO:  7100 PH 2023-04-09 0524 RG61PP        59  YG     UB3DLM        59  29    
QSO:  7100 PH 2023-04-09 0524 RG61PP        59  YG     RA3DQO        59  29    
QSO:  7100 PH 2023-04-09 0524 RG61PP        59  YG     UA6HLN        59  29    
QSO: 14189 PH 2023-04-09 0525 RG61PP        59  YG     UN7LAN        59  30    
QSO:  7100 PH 2023-04-09 0525 RG61PP        59  YG     RA3DFQ        59  29    
QSO: 21199 PH 2023-04-09 0525 RG61PP        59  YG     UA9JFH        59  21    
QSO: 21199 PH 2023-04-09 0525 RG61PP        59  YG     RA7M          59  29    
QSO: 14189 PH 2023-04-09 0525 RG61PP        59  YG     R9MA          59  31    
QSO:  7100 PH 2023-04-09 0525 RG61PP        59  YG     UB4FHB        59  29    
QSO: 14189 PH 2023-04-09 0526 RG61PP        59  YG     R7KA          59  29    
QSO: 14189 PH 2023-04-09 0526 RG61PP        59  YG     R3WA          59  29    
QSO: 14189 PH 2023-04-09 0527 RG61PP        59  YG     RC5Z          59  29    
QSO: 14189 PH 2023-04-09 0527 RG61PP        59  YG     RA0SAB        59  32    
QSO: 21199 PH 2023-04-09 0528 RG61PP        59  YG     RZ9UO         59  31    
QSO: 21199 PH 2023-04-09 0528 RG61PP        59  YG     UN7LAN        59  30    
QSO: 21199 PH 2023-04-09 0529 RG61PP        59  YG     RC5Z          59  29    
QSO: 14189 PH 2023-04-09 0530 RG61PP        59  YG     RU4CK         59  29    
QSO: 21199 PH 2023-04-09 0530 RG61PP        59  YG     R9MA          59  31    
QSO: 14189 PH 2023-04-09 0531 RG61PP        59  YG     UN8PT         59  30    
QSO: 14189 PH 2023-04-09 0531 RG61PP        59  YG     PH5M          59  27    
QSO: 21199 PH 2023-04-09 0532 RG61PP        59  YG     UA0D          59  33    
QSO: 21199 PH 2023-04-09 0532 RG61PP        59  YG     R0AH          59  32    
QSO: 21199 PH 2023-04-09 0533 RG61PP        59  YG     UA9AX         59  30    
QSO: 21199 PH 2023-04-09 0533 RG61PP        59  YG     RA9V          59  31    
QSO: 14189 PH 2023-04-09 0533 RG61PP        59  YG     PD4HJB        59  28    
QSO: 14189 PH 2023-04-09 0533 RG61PP        59  YG     UA6ABE        59  29    
QSO: 21199 PH 2023-04-09 0534 RG61PP        59  YG     UA9URI        59  31    
QSO: 21199 PH 2023-04-09 0534 RG61PP        59  YG     UA7K          59  29    
QSO: 21199 PH 2023-04-09 0535 RG61PP        59  YG     R5EO          59  29    
QSO: 21199 PH 2023-04-09 0535 RG61PP        59  YG     RZ9L          59  30    
QSO: 21199 PH 2023-04-09 0536 RG61PP        59  YG     RW0J          59  KV    
QSO: 21199 PH 2023-04-09 0536 RG61PP        59  YG     UA3BL         59  29    
QSO: 21199 PH 2023-04-09 0537 RG61PP        59  YG     UA3OO         59  29    
QSO: 21199 PH 2023-04-09 0537 RG61PP        59  YG     UA9R          59  30    
QSO: 21199 PH 2023-04-09 0538 RG61PP        59  YG     R108M         59  RG    
QSO: 21199 PH 2023-04-09 0539 RG61PP        59  YG     RU4CK         59  29    
QSO: 21199 PH 2023-04-09 0539 RG61PP        59  YG     RA9AU         59  30    
QSO: 21199 PH 2023-04-09 0539 RG61PP        59  YG     R8UT          59  31    
QSO: 14189 PH 2023-04-09 0540 RG61PP        59  YG     RZ0SW         59  32    
