START-OF-LOG: 3.0
CREATED-BY: N3FJP's CQ World Wide Log 2.8
CONTEST: CQ-WW-CW
CALLSIGN: VK6HG
CLAIMED-SCORE: 260100
OPERATORS: VK6HG
CLUB:
NAME: Rob Norcross
LOCATION:
SOAPBOX: Broke my previous record ... Tiring buy VERY satisfying !
QSO:  3500 CW 2010-11-28 1311 VK6HG         599 29     NR5M          599 04
QSO:  3500 CW 2010-11-28 1341 VK6HG         599 29     JH1EAQ        599 25
QSO:  7000 CW 2010-11-28 1344 VK6HG         599 29     VE7UF         599 03
QSO:  7000 CW 2010-11-28 1344 VK6HG         599 29     W7DR          599 03
QSO:  7000 CW 2010-11-28 1346 VK6HG         599 29     K3WT          599 03
QSO:  7000 CW 2010-11-28 1347 VK6HG         599 29     JH0INP        599 25
QSO:  7000 CW 2010-11-28 1349 VK6HG         599 29     OH8X          599 15
QSO:  7000 CW 2010-11-28 1352 VK6HG         599 29     OY6A          599 14
QSO:  7000 CW 2010-11-28 1354 VK6HG         599 29     XV1X          599 26
QSO:  7000 CW 2010-11-28 1359 VK6HG         599 29     K7AR          599 03
QSO:  7000 CW 2010-11-28 1359 VK6HG         599 29     R9DX          599 17
QSO:  7000 CW 2010-11-28 1401 VK6HG         599 29     RZ0SR         599 18
QSO:  7000 CW 2010-11-28 1403 VK6HG         599 29     JA1BJI        599 25
QSO:  3500 CW 2010-11-28 1407 VK6HG         599 29     K0RF          599 04
QSO:  7000 CW 2010-11-28 1418 VK6HG         599 29     K6XX          599 03
QSO:  7000 CW 2010-11-28 1422 VK6HG         599 29     8N3N          599 25
QSO:  7000 CW 2010-11-28 1423 VK6HG         599 29     N7RT          599 03
QSO:  7000 CW 2010-11-28 1424 VK6HG         599 29     N6AW          599 03
QSO:  7000 CW 2010-11-28 1424 VK6HG         599 29     JH3PRR        599 25
QSO:  7000 CW 2010-11-28 1427 VK6HG         599 29     YB1KIZ        599 28
QSO:  7000 CW 2010-11-28 1428 VK6HG         599 29     W7CT          599 03
QSO:  7000 CW 2010-11-28 1430 VK6HG         599 29     9M6YBG        599 28
QSO:  7000 CW 2010-11-28 1431 VK6HG         599 29     BN100         599 24
QSO:  7000 CW 2010-11-28 1434 VK6HG         599 29     JR9NVB        599 25
QSO:  7000 CW 2010-11-28 1440 VK6HG         599 29     SN3X          599 15
QSO:  7000 CW 2010-11-28 1444 VK6HG         599 29     JA7ACM        599 25
QSO:  7000 CW 2010-11-28 1447 VK6HG         599 29     W6SX          599 03
QSO:  7000 CW 2010-11-28 1454 VK6HG         599 29     BD1EFO        599 24
QSO:  7000 CW 2010-11-28 1522 VK6HG         599 29     N6ED          599 03
QSO:  7000 CW 2010-11-28 1525 VK6HG         599 29     YT0A          599 15
QSO:  7000 CW 2010-11-28 1528 VK6HG         599 29     HA8FM         599 15
QSO:  7000 CW 2010-11-28 1530 VK6HG         599 29     SP4TKR        599 15
QSO:  7000 CW 2010-11-28 1533 VK6HG         599 29     RN3T          599 16
QSO:  7000 CW 2010-11-28 1536 VK6HG         599 29     LY7A          599 15
QSO:  7000 CW 2010-11-28 1537 VK6HG         599 29     RV9UP         599 18
QSO:  7000 CW 2010-11-28 1540 VK6HG         599 29     K6TA          599 03
QSO:  7000 CW 2010-11-28 1550 VK6HG         599 29     OK3RM         599 15
QSO:  7000 CW 2010-11-28 1552 VK6HG         599 29     9A8M          599 15
QSO:  7000 CW 2010-11-28 1554 VK6HG         599 29     OQ3R          599 14
QSO:  7000 CW 2010-11-28 2007 VK6HG         599 29     LZ5R          599 20
QSO:  7000 CW 2010-11-28 2021 VK6HG         599 29     LY2W          599 15
QSO:  7000 CW 2010-11-28 2024 VK6HG         599 29     LN9Z          599 14
QSO:  7000 CW 2010-11-28 2038 VK6HG         599 29     RT6A          599 16
QSO:  7000 CW 2010-11-28 2041 VK6HG         599 29     SO2O          599 15
QSO:  7000 CW 2010-11-28 2059 VK6HG         599 29     WE3C          599 05
QSO:  7000 CW 2010-11-28 2101 VK6HG         599 29     OK2ZU         599 15
QSO:  7000 CW 2010-11-28 2111 VK6HG         599 29     RM3Q          599 16
QSO:  7000 CW 2010-11-28 2112 VK6HG         599 29     OL5M          599 15
QSO:  7000 CW 2010-11-28 2113 VK6HG         599 29     K1ZZ          599 05
QSO:  7000 CW 2010-11-28 2118 VK6HG         599 29     M/SP3CW       599 14
QSO:  7000 CW 2010-11-28 2120 VK6HG         599 29     DR4A          599 14
QSO:  7000 CW 2010-11-28 2122 VK6HG         599 29     IR9Y          599 15
QSO:  7000 CW 2010-11-28 2129 VK6HG         599 29     E7DX          599 15
QSO:  7000 CW 2010-11-28 2137 VK6HG         599 29     K3CR          599 05
QSO:  7000 CW 2010-11-28 2139 VK6HG         599 29     GM7R          599 14
QSO:  7000 CW 2010-11-28 2141 VK6HG         599 29     OQ5M          599 14
QSO:  7000 CW 2010-11-28 2145 VK6HG         599 29     PA3AAV        599 14
QSO:  7000 CW 2010-11-28 2145 VK6HG         599 29     RL3A          599 16
QSO:  7000 CW 2010-11-28 2147 VK6HG         599 29     UV2L          599 16
QSO:  7000 CW 2010-11-28 2149 VK6HG         599 29     PA1AW         599 14
QSO:  7000 CW 2010-11-28 2155 VK6HG         599 29     HG1DX         599 15
QSO:  7000 CW 2010-11-28 2157 VK6HG         599 29     CR2X          599 14
QSO:  7000 CW 2010-11-28 2201 VK6HG         599 29     VO1NA         599 05
QSO:  7000 CW 2010-11-28 2203 VK6HG         599 29     N4WW          599 05
QSO:  7000 CW 2010-11-28 2205 VK6HG         599 29     G5O           599 14
QSO:  7000 CW 2010-11-28 2207 VK6HG         599 29     K3PH          599 05
QSO: 14000 CW 2010-11-28 2214 VK6HG         599 29     N2IC          599 04
QSO: 14000 CW 2010-11-28 2217 VK6HG         599 29     K1ZZ          599 05
QSO: 21000 CW 2010-11-28 2221 VK6HG         599 29     K7RL          599 03
QSO:  7000 CW 2010-11-28 2225 VK6HG         599 29     SO9Q          599 15
QSO:  7000 CW 2010-11-28 2231 VK6HG         599 29     EA6URA        599 14
QSO:  7000 CW 2010-11-28 2238 VK6HG         599 29     DJ5QV         599 14
QSO: 14000 CW 2010-11-28 2247 VK6HG         599 29     JA1ZGP        599 25
QSO: 14000 CW 2010-11-28 2251 VK6HG         599 29     JE4JPQ        599 25
QSO: 21000 CW 2010-11-28 2254 VK6HG         599 29     VK6HD         599 29
QSO: 21000 CW 2010-11-28 2254 VK6HG         599 29     K6XX          599 03
QSO:  7000 CW 2010-11-28 2258 VK6HG         599 29     N3RR          599 05
QSO:  7000 CW 2010-11-28 2303 VK6HG         599 29     DK6XZ         599 14
QSO: 14000 CW 2010-11-28 2316 VK6HG         599 29     B1Z           599 24
QSO: 14000 CW 2010-11-28 2322 VK6HG         599 29     JA7FTR        599 25
QSO: 14000 CW 2010-11-28 2326 VK6HG         599 29     JH1RNI        599 25
QSO: 14000 CW 2010-11-28 2332 VK6HG         599 29     B4S           599 24
QSO: 14000 CW 2010-11-28 2334 VK6HG         599 29     JA7COI        599 25
QSO: 21000 CW 2010-11-28 2339 VK6HG         599 29     WA7NB         599 03
QSO: 14000 CW 2010-11-28 2345 VK6HG         599 29     RA0FU         599 19
QSO: 14000 CW 2010-11-28 2349 VK6HG         599 29     BA5AG         599 24
QSO: 21000 CW 2010-11-28 2352 VK6HG         599 29     N5RZ          599 04
QSO: 21000 CW 2010-11-28 2354 VK6HG         599 29     W6JZH         599 03
QSO: 14000 CW 2010-11-28 2356 VK6HG         599 29     BN100         599 24
END-OF-LOG:
