START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CREATED-BY: AATest v.1.84
CALLSIGN: UA9MA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: 80M
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-OVERLAY:
CATEGORY-ASSISTED: ASSISTED
CATEGORY-TRANSMITTER: ONE
LOCATION: DX
CLAIMED-SCORE: 270392
OPERATORS: UA9MA
CLUB: Russian Contest Club
NAME: Gennady Kolmakov
SOAPBOX: Many old friends in my log ! Great fun !
QSO:  3500 CW 2010-11-28 2309 UA9MA         599 17     OK1QM         599 15
QSO:  3500 CW 2010-11-28 2309 UA9MA         599 17     OK2TRN        599 15
QSO:  3500 CW 2010-11-28 2310 UA9MA         599 17     SM5CSS        599 14
QSO:  3500 CW 2010-11-28 2311 UA9MA         599 17     OK2EC         599 15
QSO:  3500 CW 2010-11-28 2313 UA9MA         599 17     OM3KWZ        599 15
QSO:  3500 CW 2010-11-28 2315 UA9MA         599 17     OH6BA         599 15
QSO:  3500 CW 2010-11-28 2316 UA9MA         599 17     SP9IGY        599 15
QSO:  3500 CW 2010-11-28 2317 UA9MA         599 17     OZ4UN         599 14
QSO:  3500 CW 2010-11-28 2318 UA9MA         599 17     RX6LOL        599 16
QSO:  3500 CW 2010-11-28 2320 UA9MA         599 17     IR4B          599 15
QSO:  3500 CW 2010-11-28 2323 UA9MA         599 17     G5D           599 14
QSO:  3500 CW 2010-11-28 2323 UA9MA         599 17     YL2EC         599 15
QSO:  3500 CW 2010-11-28 2324 UA9MA         599 17     MM3T          599 14
QSO:  3500 CW 2010-11-28 2325 UA9MA         599 17     YR9F          599 20
QSO:  3500 CW 2010-11-28 2326 UA9MA         599 17     SM6BSK        599 14
QSO:  3500 CW 2010-11-28 2327 UA9MA         599 17     EW1IP         599 16
QSO:  3500 CW 2010-11-28 2327 UA9MA         599 17     OK2TDM        599 15
QSO:  3500 CW 2010-11-28 2329 UA9MA         599 17     SP7CVW        599 15
QSO:  3500 CW 2010-11-28 2331 UA9MA         599 17     R2SA          599 16
QSO:  3500 CW 2010-11-28 2333 UA9MA         599 17     PF7DKW        599 14
QSO:  3500 CW 2010-11-28 2333 UA9MA         599 17     OK3M          599 15
QSO:  3500 CW 2010-11-28 2336 UA9MA         599 17     DF5BM         599 14
QSO:  3500 CW 2010-11-28 2337 UA9MA         599 17     DL2RUG        599 14
QSO:  3500 CW 2010-11-28 2340 UA9MA         599 17     YR6M          599 20
QSO:  3500 CW 2010-11-28 2345 UA9MA         599 17     SJ2W          599 14
QSO:  3500 CW 2010-11-28 2345 UA9MA         599 17     R4RT          599 16
QSO:  3500 CW 2010-11-28 2346 UA9MA         599 17     UT0AZA        599 16
END-OF-LOG:
