START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RUSSIAN-DX
CALLSIGN: RN5AA
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: RN5AA
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RUSSIAN-DX RussianDXContest/2021.
QSO: 21007 CW 2021-03-20 1215 RN5AA         599 MA 4X6FR         599 0042
QSO: 14024 CW 2021-03-21 1128 RN5AA         599 MA DL4YR         599 0047
QSO: 14021 CW 2021-03-21 1130 RN5AA         599 MA DL6KVA        599 0972
QSO: 14021 CW 2021-03-21 1130 RN5AA         599 MA OK2EA         599 0969
QSO: 14020 CW 2021-03-21 1131 RN5AA         599 MA YU5R          599 0899
QSO: 14000 CW 2021-03-21 1132 RN5AA         599 MA YT6M          599 0787
QSO: 14020 CW 2021-03-21 1132 RN5AA         599 MA SM5CSS        599 0438
QSO: 14020 CW 2021-03-21 1133 RN5AA         599 MA CR6K          599 2583
QSO: 14000 CW 2021-03-21 1134 RN5AA         599 MA DK3CC         599 0216
QSO: 14000 CW 2021-03-21 1134 RN5AA         599 MA OK6OK         599 0321
QSO: 14020 CW 2021-03-21 1134 RN5AA         599 MA PA0JED        599 0133
QSO: 14020 CW 2021-03-21 1135 RN5AA         599 MA OK1FKD        599 0326
QSO: 14020 CW 2021-03-21 1136 RN5AA         599 MA SP2LNW        599 1165
QSO: 14020 CW 2021-03-21 1137 RN5AA         599 MA OM5ZW         599 2345
QSO: 14020 CW 2021-03-21 1138 RN5AA         599 MA DJ1MM         599 0399
QSO: 14020 CW 2021-03-21 1138 RN5AA         599 MA OQ5M          599 2057
QSO: 14020 CW 2021-03-21 1139 RN5AA         599 MA IV3SKB        599 1259
QSO: 14020 CW 2021-03-21 1140 RN5AA         599 MA HA9PP         599 0680
QSO: 14020 CW 2021-03-21 1140 RN5AA         599 MA SD3A          599 0167
QSO: 14000 CW 2021-03-21 1141 RN5AA         599 MA DL0FTL        599 0173
QSO: 14020 CW 2021-03-21 1141 RN5AA         599 MA IW3FVZ        599 0210
QSO: 14020 CW 2021-03-21 1141 RN5AA         599 MA SM5ACQ        599 0150
QSO: 14020 CW 2021-03-21 1142 RN5AA         599 MA DL4DZ         599 0331
QSO: 14020 CW 2021-03-21 1143 RN5AA         599 MA 9A7A          599 1139
QSO: 14020 CW 2021-03-21 1143 RN5AA         599 MA DF7CB         599 0042
QSO: 14020 CW 2021-03-21 1143 RN5AA         599 MA YO4NF         599 1228
QSO: 14020 CW 2021-03-21 1145 RN5AA         599 MA SP2MKI        599 0251
QSO: 14000 CW 2021-03-21 1147 RN5AA         599 MA OL6M          599 0028
QSO: 14020 CW 2021-03-21 1147 RN5AA         599 MA DL3MXX        599 0159
QSO: 14000 CW 2021-03-21 1148 RN5AA         599 MA DG7EAO        599 0113
QSO: 14020 CW 2021-03-21 1148 RN5AA         599 MA DL5RMH        599 0239
QSO: 14020 CW 2021-03-21 1149 RN5AA         599 MA DJ4MX         599 1133
QSO: 14017 CW 2021-03-21 1152 RN5AA         599 MA EA1WH         599 0496
QSO: 14018 CW 2021-03-21 1152 RN5AA         599 MA HA5BA         599 0208
QSO: 14017 CW 2021-03-21 1153 RN5AA         599 MA DL5JS         599 0402
QSO: 14017 CW 2021-03-21 1154 RN5AA         599 MA DH0GHU        599 0573
QSO: 14017 CW 2021-03-21 1154 RN5AA         599 MA DJ8EW         599 0485
QSO: 14017 CW 2021-03-21 1155 RN5AA         599 MA OL7O          599 0436
QSO: 14018 CW 2021-03-21 1156 RN5AA         599 MA BY4DX         599 0141
END-OF-LOG:
