START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: ES9UKR
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: TWO
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: 
GRID-LOCATOR: KO38CS
CLAIMED-SCORE: 17291048
NAME: Tonno Vahk
OPERATORS: 4X6TT DL3ON ES2ADO ES2MC ES2RR ES5JR ES5MARI ES5QA ES5RW ES5RY ES5TV
QSO: 14278 PH 2022-10-29 1100 ES9UKR 59   15 GM7ITG 59   14 1
QSO: 14278 PH 2022-10-29 1100 ES9UKR 59   15 AG2J   59   05 1
QSO: 21445 PH 2022-10-29 1100 ES9UKR 59   15 WP4WW  59   08 0
QSO: 14202 PH 2022-10-29 1100 ES9UKR 59   15 9A1CRT 59   15 1
QSO: 14278 PH 2022-10-29 1101 ES9UKR 59   15 DJ6VM  59   14 1
QSO: 21293 PH 2022-10-29 1101 ES9UKR 59   15 F4IXM  59   14 0
QSO: 14278 PH 2022-10-29 1101 ES9UKR 59   15 ON7AE  59   14 1
QSO: 14278 PH 2022-10-29 1101 ES9UKR 59   15 M0ABR  59   14 1
QSO: 14278 PH 2022-10-29 1101 ES9UKR 59   15 KU2C   59   05 1
QSO: 21293 PH 2022-10-29 1101 ES9UKR 59   15 LZ2PS  59   20 0
QSO: 14278 PH 2022-10-29 1102 ES9UKR 59   15 K3NM   59   05 1
QSO: 28490 PH 2022-10-29 1102 ES9UKR 59   15 4L5EE  59   21 1
QSO: 14278 PH 2022-10-29 1102 ES9UKR 59   15 JJ0JML 59   25 1
QSO: 14278 PH 2022-10-29 1102 ES9UKR 59   15 E7GZ   59   15 1
QSO: 21293 PH 2022-10-29 1102 ES9UKR 59   15 R7KCW  59   16 0
QSO: 21293 PH 2022-10-29 1102 ES9UKR 59   15 ON4MAD 59   14 0
QSO: 21293 PH 2022-10-29 1103 ES9UKR 59   15 IK7JNM 59   15 0
QSO: 21293 PH 2022-10-29 1103 ES9UKR 59   15 YC8DUL 59   28 0
QSO: 14278 PH 2022-10-29 1103 ES9UKR 59   15 JA2HOL 59   25 1
QSO: 14278 PH 2022-10-29 1103 ES9UKR 59   15 DM5DM  59   14 1
QSO: 14278 PH 2022-10-29 1103 ES9UKR 59   15 JJ5RBH 59   25 1
QSO: 14278 PH 2022-10-29 1103 ES9UKR 59   15 WW4LL  59   05 1
QSO: 14278 PH 2022-10-29 1104 ES9UKR 59   15 YT0B   59   15 1
QSO: 14278 PH 2022-10-29 1104 ES9UKR 59   15 W1EYZ  59   05 1
QSO: 14278 PH 2022-10-29 1104 ES9UKR 59   15 9A1CVG 59   15 1
QSO: 14278 PH 2022-10-29 1104 ES9UKR 59   15 IN3NJB 59   15 1
QSO: 28403 PH 2022-10-29 1104 ES9UKR 59   15 ZD7BG  59   36 1
QSO: 21293 PH 2022-10-29 1104 ES9UKR 59   15 OZ5W   59   14 0
QSO: 21293 PH 2022-10-29 1105 ES9UKR 59   15 LZ2FP  59   20 0
QSO: 14278 PH 2022-10-29 1105 ES9UKR 59   15 W0NA   59   04 1
QSO: 14278 PH 2022-10-29 1105 ES9UKR 59   15 OK2BPU 59   15 1
QSO: 21293 PH 2022-10-29 1105 ES9UKR 59   15 ES3V   59   15 0
QSO: 21293 PH 2022-10-29 1105 ES9UKR 59   15 VJ2W   59   30 0
QSO: 14241 PH 2022-10-29 1105 ES9UKR 59   15 N3RS   59   05 1
QSO: 14278 PH 2022-10-29 1105 ES9UKR 59   15 DK0TU  59   14 1
QSO: 21293 PH 2022-10-29 1106 ES9UKR 59   15 DO6CH  59   14 0
QSO: 14278 PH 2022-10-29 1106 ES9UKR 59   15 DL7AUO 59   14 1
QSO: 21293 PH 2022-10-29 1106 ES9UKR 59   15 OH8WR  59   15 0
QSO: 14278 PH 2022-10-29 1106 ES9UKR 59   15 JA6FFO 59   25 1
QSO: 21293 PH 2022-10-29 1107 ES9UKR 59   15 EA5BCQ 59   14 0
QSO: 14278 PH 2022-10-29 1107 ES9UKR 59   15 WT3K   59   05 1
QSO: 14278 PH 2022-10-29 1107 ES9UKR 59   15 DH6RAE 59   14 1
QSO: 21293 PH 2022-10-29 1107 ES9UKR 59   15 LZ3DJ  59   20 0
QSO: 14278 PH 2022-10-29 1107 ES9UKR 59   15 AB3CX  59   05 1
QSO: 21293 PH 2022-10-29 1108 ES9UKR 59   15 DK7R   59   14 0
QSO: 21293 PH 2022-10-29 1108 ES9UKR 59   15 PY8WW  59   11 0
QSO: 14278 PH 2022-10-29 1108 ES9UKR 59   15 HA8QB  59   15 1
QSO: 21293 PH 2022-10-29 1108 ES9UKR 59   15 IW9CTR 59   15 0
QSO: 14278 PH 2022-10-29 1108 ES9UKR 59   15 ER1BF  59   16 1
QSO: 21293 PH 2022-10-29 1108 ES9UKR 59   15 F4EKH  59   14 0
QSO: 14278 PH 2022-10-29 1109 ES9UKR 59   15 LA4C   59   14 0
QSO: 14278 PH 2022-10-29 1109 ES9UKR 59   15 W3MA   59   05 0
QSO: 14278 PH 2022-10-29 1110 ES9UKR 59   15 DK1KC  59   14 0
QSO: 14278 PH 2022-10-29 1111 ES9UKR 59   15 SQ3DQ  59   15 0
QSO: 14278 PH 2022-10-29 1111 ES9UKR 59   15 OK1HEH 59   15 0
QSO: 14278 PH 2022-10-29 1111 ES9UKR 59   15 G9P    59   14 0
QSO: 14278 PH 2022-10-29 1111 ES9UKR 59   15 R2AL   59   16 0
QSO: 14278 PH 2022-10-29 1112 ES9UKR 59   15 ON3VS  59   14 0
QSO: 14278 PH 2022-10-29 1112 ES9UKR 59   15 WD4DAN 59   05 0
QSO: 14278 PH 2022-10-29 1113 ES9UKR 59   15 VE1SN  59   03 0
QSO: 28460 PH 2022-10-29 1115 ES9UKR 59   15 YD1CMZ 59   28 1
QSO: 14278 PH 2022-10-29 1115 ES9UKR 59   15 JA8RUZ 59   25 0
QSO: 28460 PH 2022-10-29 1115 ES9UKR 59   15 DH1PAL 59   14 1
QSO: 28460 PH 2022-10-29 1116 ES9UKR 59   15 TA4ORZ 59   20 1
QSO: 21169 PH 2022-10-29 1116 ES9UKR 59   15 P40L   59   09 1
QSO: 14278 PH 2022-10-29 1116 ES9UKR 59   15 BV0TY  59   24 0
QSO: 28460 PH 2022-10-29 1116 ES9UKR 59   15 TA9J   59   20 1
QSO: 14278 PH 2022-10-29 1117 ES9UKR 59   15 KE8HBV 59   04 0
QSO: 21212 PH 2022-10-29 1117 ES9UKR 59   15 W3LPL  59   05 0
QSO: 14278 PH 2022-10-29 1117 ES9UKR 59   15 KP3DX  59   08 0
QSO: 14278 PH 2022-10-29 1117 ES9UKR 59   15 BH6AGG 59   24 0
QSO: 14278 PH 2022-10-29 1118 ES9UKR 59   15 OL1Z   59   15 0
QSO: 14278 PH 2022-10-29 1118 ES9UKR 59   15 G1IZQ  59   14 0
QSO: 28460 PH 2022-10-29 1118 ES9UKR 59   15 ZS6ELI 59   38 1
QSO: 14278 PH 2022-10-29 1119 ES9UKR 59   15 ON9SD/M 59   14 0
QSO: 14278 PH 2022-10-29 1119 ES9UKR 59   15 ED5A   59   14 0
QSO: 28460 PH 2022-10-29 1120 ES9UKR 59   15 ZS1CRG 59   38 1
QSO: 28460 PH 2022-10-29 1120 ES9UKR 59   15 5B4AAB 59   20 1
QSO: 14278 PH 2022-10-29 1120 ES9UKR 59   15 M6EAM  59   14 0
QSO: 28460 PH 2022-10-29 1121 ES9UKR 59   15 YB1HR  59   28 1
QSO: 14278 PH 2022-10-29 1121 ES9UKR 59   15 G5EA   59   14 0
QSO: 28460 PH 2022-10-29 1121 ES9UKR 59   15 ZS2G   59   38 1
QSO: 14278 PH 2022-10-29 1122 ES9UKR 59   15 BG5BWZ 59   24 0
QSO: 14278 PH 2022-10-29 1122 ES9UKR 59   15 JA6MWW 59   25 0
QSO: 14278 PH 2022-10-29 1122 ES9UKR 59   15 M7GAF  59   14 0
QSO: 28460 PH 2022-10-29 1122 ES9UKR 59   15 UN7GF  59   17 1
QSO: 28460 PH 2022-10-29 1123 ES9UKR 59   15 IK2IQD 59   15 1
QSO: 28460 PH 2022-10-29 1124 ES9UKR 59   15 AP2MS  59   21 1
QSO: 28460 PH 2022-10-29 1124 ES9UKR 59   15 7A0A   59   28 1
QSO: 14278 PH 2022-10-29 1124 ES9UKR 59   15 JE4USZ 59   25 0
QSO: 14225 PH 2022-10-29 1125 ES9UKR 59   15 TO5M   59   08 0
QSO: 28460 PH 2022-10-29 1125 ES9UKR 59   15 VU2SMS 59   22 1
QSO: 28460 PH 2022-10-29 1125 ES9UKR 59   15 4Z5MV  59   20 1
QSO: 14278 PH 2022-10-29 1126 ES9UKR 59   15 VK5Y   59   30 0
QSO: 28460 PH 2022-10-29 1126 ES9UKR 59   15 EA5WZ  59   14 1
QSO: 28410 PH 2022-10-29 1127 ES9UKR 59   15 HZ1SK  59   21 1
QSO: 14278 PH 2022-10-29 1127 ES9UKR 59   15 JG1ULT 59   25 0
QSO: 14278 PH 2022-10-29 1128 ES9UKR 59   15 YO8BFB 59   20 0
QSO: 14130 PH 2022-10-29 1129 ES9UKR 59   15 VE2IDX 59   02 0
QSO: 14278 PH 2022-10-29 1130 ES9UKR 59   15 DN4CQ  59   14 0
QSO: 14137 PH 2022-10-29 1130 ES9UKR 59   15 VE3EJ  59   04 0
QSO: 14278 PH 2022-10-29 1130 ES9UKR 59   15 DM6HK  59   14 0
QSO: 14114 PH 2022-10-29 1130 ES9UKR 59   15 XL3T   59   04 0
QSO: 14278 PH 2022-10-29 1130 ES9UKR 59   15 W3SQ   59   05 0
QSO: 14278 PH 2022-10-29 1130 ES9UKR 59   15 HA2KMR 59   15 0
QSO: 14278 PH 2022-10-29 1131 ES9UKR 59   15 DF0EG  59   14 0
QSO: 14278 PH 2022-10-29 1131 ES9UKR 59   15 DB9RZ  59   14 0
QSO: 28457 PH 2022-10-29 1131 ES9UKR 59   15 SO7E   59   15 1
QSO: 14278 PH 2022-10-29 1132 ES9UKR 59   15 N9DAZ  59   04 0
QSO: 14278 PH 2022-10-29 1132 ES9UKR 59   15 N6AR   59   05 0
QSO: 28457 PH 2022-10-29 1132 ES9UKR 59   15 EA5RCG 59   14 1
QSO: 28358 PH 2022-10-29 1132 ES9UKR 59   15 YL2SM  59   15 1
QSO: 14278 PH 2022-10-29 1132 ES9UKR 59   15 UT2O   59   16 0
QSO: 28457 PH 2022-10-29 1132 ES9UKR 59   15 ES2B   59   15 1
QSO: 14278 PH 2022-10-29 1133 ES9UKR 59   15 PG2AA  59   14 0
QSO: 28304 PH 2022-10-29 1133 ES9UKR 59   15 4X7R   59   20 1
QSO: 28457 PH 2022-10-29 1134 ES9UKR 59   15 ZS1S   59   38 1
QSO: 28552 PH 2022-10-29 1134 ES9UKR 59   15 TC7TR  59   20 1
QSO: 14278 PH 2022-10-29 1135 ES9UKR 59   15 W5ORC  59   04 0
QSO: 28457 PH 2022-10-29 1135 ES9UKR 59   15 CT7APD 59   14 1
QSO: 14119 PH 2022-10-29 1135 ES9UKR 59   15 ZF2AA  59   08 0
QSO: 14278 PH 2022-10-29 1135 ES9UKR 59   15 JH8XVT 59   25 0
QSO: 28444 PH 2022-10-29 1135 ES9UKR 59   15 TC7G   59   20 1
QSO: 28425 PH 2022-10-29 1136 ES9UKR 59   15 YI1WWA 59   21 1
QSO: 14278 PH 2022-10-29 1136 ES9UKR 59   15 M0IWO  59   14 0
QSO: 14278 PH 2022-10-29 1137 ES9UKR 59   15 DK2BO  59   14 0
QSO: 28457 PH 2022-10-29 1137 ES9UKR 59   15 TA4AU  59   20 1
QSO: 28457 PH 2022-10-29 1138 ES9UKR 59   15 PI4CC  59   14 1
QSO: 28457 PH 2022-10-29 1138 ES9UKR 59   15 PY2UD  59   11 1
QSO: 28457 PH 2022-10-29 1138 ES9UKR 59   15 M7BVH  59   14 1
QSO: 28457 PH 2022-10-29 1139 ES9UKR 59   15 EA5HJO 59   14 1
QSO: 14152 PH 2022-10-29 1140 ES9UKR 59   15 WX3B   59   05 0
QSO: 28457 PH 2022-10-29 1140 ES9UKR 59   15 4X4LF  59   20 1
QSO: 28457 PH 2022-10-29 1140 ES9UKR 59   15 2E0PLA 59   14 1
QSO: 28457 PH 2022-10-29 1141 ES9UKR 59   15 5B4ABJ 59   20 1
QSO: 14278 PH 2022-10-29 1141 ES9UKR 59   15 OZ0AP  59   14 0
QSO: 14278 PH 2022-10-29 1141 ES9UKR 59   15 SQ1REX 59   15 0
QSO: 14278 PH 2022-10-29 1141 ES9UKR 59   15 HB9FEX 59   14 0
QSO: 28442 PH 2022-10-29 1141 ES9UKR 59   15 EC7R   59   14 1
QSO: 14278 PH 2022-10-29 1141 ES9UKR 59   15 WB9Z   59   04 0
QSO: 14278 PH 2022-10-29 1141 ES9UKR 59   15 YU7XW  59   15 0
QSO: 14278 PH 2022-10-29 1142 ES9UKR 59   15 I3MDU  59   15 0
QSO: 14278 PH 2022-10-29 1142 ES9UKR 59   15 JA1LLY 59   25 0
QSO: 14278 PH 2022-10-29 1143 ES9UKR 59   15 YO4BEX 59   20 0
QSO: 14278 PH 2022-10-29 1143 ES9UKR 59   15 YB1LUE 59   28 0
QSO: 14278 PH 2022-10-29 1143 ES9UKR 59   15 YB1MIG 59   28 0
QSO: 28454 PH 2022-10-29 1143 ES9UKR 59   15 LU6ETB 59   13 1
QSO: 21154 PH 2022-10-29 1143 ES9UKR 59   15 ZF1A   59   08 0
QSO: 28570 PH 2022-10-29 1144 ES9UKR 59   15 PV2K   59   11 1
QSO: 28472 PH 2022-10-29 1144 ES9UKR 59   15 EA8AM  59   33 1
QSO: 14278 PH 2022-10-29 1144 ES9UKR 59   15 F4ETG  59   14 0
QSO: 14278 PH 2022-10-29 1145 ES9UKR 59   15 PC3M   59   14 0
QSO: 14278 PH 2022-10-29 1145 ES9UKR 59   15 EI7LC  59   14 0
QSO: 28415 PH 2022-10-29 1146 ES9UKR 59   15 4X1ST  59   20 1
QSO: 14278 PH 2022-10-29 1146 ES9UKR 59   15 YB9VED 59   28 0
QSO: 14278 PH 2022-10-29 1146 ES9UKR 59   15 SP9BMH 59   15 0
QSO: 28415 PH 2022-10-29 1146 ES9UKR 59   15 4X6DK  59   20 1
QSO: 14278 PH 2022-10-29 1146 ES9UKR 59   15 HG5P   59   15 0
QSO: 28415 PH 2022-10-29 1146 ES9UKR 59   15 PA9X   59   14 1
QSO: 28513 PH 2022-10-29 1147 ES9UKR 59   15 CR6K   59   14 1
QSO: 14278 PH 2022-10-29 1147 ES9UKR 59   15 VJ3O   59   30 0
QSO: 14278 PH 2022-10-29 1147 ES9UKR 59   15 HL2ZN  59   25 0
QSO: 14278 PH 2022-10-29 1147 ES9UKR 59   15 ON2WI  59   14 0
QSO: 14278 PH 2022-10-29 1147 ES9UKR 59   15 OE1TPC 59   15 0
QSO: 14278 PH 2022-10-29 1148 ES9UKR 59   15 IK2AUK 59   15 0
QSO: 28415 PH 2022-10-29 1148 ES9UKR 59   15 ON7BT  59   14 1
QSO: 28415 PH 2022-10-29 1149 ES9UKR 59   15 ZS1RIC 59   38 1
QSO: 28550 PH 2022-10-29 1149 ES9UKR 59   15 E7DX   59   15 1
QSO: 14278 PH 2022-10-29 1149 ES9UKR 59   15 RD1A/MM 59   16 0
QSO: 28415 PH 2022-10-29 1149 ES9UKR 59   15 ZS5JY  59   38 1
QSO: 14278 PH 2022-10-29 1150 ES9UKR 59   15 M0K    59   14 0
QSO: 28486 PH 2022-10-29 1150 ES9UKR 59   15 YT8WW  59   15 1
QSO: 28415 PH 2022-10-29 1150 ES9UKR 59   15 LZ8A   59   20 1
QSO: 14278 PH 2022-10-29 1150 ES9UKR 59   15 E77MA  59   15 0
QSO: 14278 PH 2022-10-29 1150 ES9UKR 59   15 W4WKU  59   04 0
QSO: 28390 PH 2022-10-29 1151 ES9UKR 59   15 SX9V   59   20 1
QSO: 14278 PH 2022-10-29 1151 ES9UKR 59   15 DK2ZO  59   14 0
QSO: 14278 PH 2022-10-29 1151 ES9UKR 59   15 DL5KBO 59   14 0
QSO: 28415 PH 2022-10-29 1152 ES9UKR 59   15 MI5JYK 59   14 1
QSO: 14278 PH 2022-10-29 1152 ES9UKR 59   15 JH0NEC 59   25 0
QSO: 28415 PH 2022-10-29 1152 ES9UKR 59   15 DL4DBM 59   14 1
QSO: 14278 PH 2022-10-29 1153 ES9UKR 59   15 BI8FRF 59   24 0
QSO: 14278 PH 2022-10-29 1154 ES9UKR 59   15 PE5JW  59   14 0
QSO: 28415 PH 2022-10-29 1154 ES9UKR 59   15 EA4AW  59   14 1
QSO: 28415 PH 2022-10-29 1154 ES9UKR 59   15 PA4EL  59   14 1
QSO: 14278 PH 2022-10-29 1154 ES9UKR 59   15 IK0VSY 59   15 0
QSO: 28360 PH 2022-10-29 1155 ES9UKR 59   15 P33W   59   20 1
QSO: 14278 PH 2022-10-29 1155 ES9UKR 59   15 DH5NT  59   14 0
QSO: 28338 PH 2022-10-29 1155 ES9UKR 59   15 OD5OJ  59   20 1
QSO: 28415 PH 2022-10-29 1157 ES9UKR 59   15 OH2BAD 59   15 1
QSO: 14278 PH 2022-10-29 1157 ES9UKR 59   15 OK1MKD 59   15 0
QSO: 28415 PH 2022-10-29 1157 ES9UKR 59   15 SV9CJO 59   20 1
QSO: 28415 PH 2022-10-29 1158 ES9UKR 59   15 EA4NI  59   14 1
QSO: 14278 PH 2022-10-29 1158 ES9UKR 59   15 YB1INQ 59   28 0
QSO: 28326 PH 2022-10-29 1158 ES9UKR 59   15 E71A   59   15 1
QSO: 14278 PH 2022-10-29 1158 ES9UKR 59   15 YO6EL  59   20 0
QSO: 14278 PH 2022-10-29 1159 ES9UKR 59   15 S50BH  59   15 0
QSO: 14278 PH 2022-10-29 1159 ES9UKR 59   15 IW1RLC 59   15 0
QSO: 28415 PH 2022-10-29 1159 ES9UKR 59   15 LZ2FP  59   20 1
QSO: 14278 PH 2022-10-29 1159 ES9UKR 59   15 KV3R   59   05 0
QSO: 28393 PH 2022-10-29 1159 ES9UKR 59   15 9A0BB  59   15 1
QSO: 14278 PH 2022-10-29 1159 ES9UKR 59   15 AD4ES  59   05 0
QSO: 28415 PH 2022-10-29 1159 ES9UKR 59   15 EA5IXX 59   14 1
QSO: 14278 PH 2022-10-29 1200 ES9UKR 59   15 VC3U   59   04 0
QSO: 14278 PH 2022-10-29 1200 ES9UKR 59   15 W2YV   59   05 0
QSO: 21291 PH 2022-10-29 1200 ES9UKR 59   15 TI5VMJ 59   07 0
QSO: 14278 PH 2022-10-29 1200 ES9UKR 59   15 K4PI   59   05 0
QSO: 14278 PH 2022-10-29 1200 ES9UKR 59   15 W4NZ   59   04 0
QSO: 28415 PH 2022-10-29 1200 ES9UKR 59   15 Z62NS  59   15 1
QSO: 14278 PH 2022-10-29 1200 ES9UKR 59   15 K9NW   59   04 0
QSO: 28415 PH 2022-10-29 1201 ES9UKR 59   15 ZS6XY  59   38 1
QSO: 14278 PH 2022-10-29 1201 ES9UKR 59   15 IU1LCK 59   15 0
QSO: 14278 PH 2022-10-29 1201 ES9UKR 59   15 F4GTT  59   14 0
QSO: 28415 PH 2022-10-29 1201 ES9UKR 59   15 LZ1AQ  59   20 1
QSO: 14278 PH 2022-10-29 1201 ES9UKR 59   15 OE1HHB 59   15 0
QSO: 28491 PH 2022-10-29 1202 ES9UKR 59   15 TA4Q   59   20 1
QSO: 14278 PH 2022-10-29 1202 ES9UKR 59   15 IT9ESV 59   15 0
QSO: 14278 PH 2022-10-29 1202 ES9UKR 59   15 YO7HBY 59   20 0
QSO: 14278 PH 2022-10-29 1202 ES9UKR 59   15 NM2R   59   05 0
QSO: 14278 PH 2022-10-29 1202 ES9UKR 59   15 AA2MF  59   05 0
QSO: 14278 PH 2022-10-29 1203 ES9UKR 59   15 IZ8QPA 59   15 0
QSO: 28415 PH 2022-10-29 1203 ES9UKR 59   15 9A6DJX 59   15 1
QSO: 14278 PH 2022-10-29 1203 ES9UKR 59   15 OK1DXW 59   15 0
QSO: 14278 PH 2022-10-29 1203 ES9UKR 59   15 OE3CBE 59   15 0
QSO: 14278 PH 2022-10-29 1204 ES9UKR 59   15 OM8JP  59   15 0
QSO: 14278 PH 2022-10-29 1204 ES9UKR 59   15 S51RM  59   15 0
QSO: 21446 PH 2022-10-29 1204 ES9UKR 59   15 V26B   59   08 0
QSO: 14278 PH 2022-10-29 1204 ES9UKR 59   15 G0JKQ  59   14 0
QSO: 14278 PH 2022-10-29 1204 ES9UKR 59   15 W4MLB  59   05 0
QSO: 14278 PH 2022-10-29 1205 ES9UKR 59   15 AJ4A   59   04 0
QSO: 28415 PH 2022-10-29 1205 ES9UKR 59   15 VU2OO  59   22 1
QSO: 14278 PH 2022-10-29 1205 ES9UKR 59   15 VK3AEL 59   30 0
QSO: 28415 PH 2022-10-29 1205 ES9UKR 59   15 TA5O   59   20 1
QSO: 14278 PH 2022-10-29 1205 ES9UKR 59   15 M4U    59   14 0
QSO: 14278 PH 2022-10-29 1205 ES9UKR 59   15 WE9R   59   04 0
QSO: 28415 PH 2022-10-29 1206 ES9UKR 59   15 OG3B   59   15 1
QSO: 14278 PH 2022-10-29 1206 ES9UKR 59   15 OK1BR  59   15 0
QSO: 28415 PH 2022-10-29 1206 ES9UKR 59   15 ZS2EC  59   38 1
QSO: 14278 PH 2022-10-29 1206 ES9UKR 59   15 IZ1HCS 59   15 0
QSO: 28415 PH 2022-10-29 1207 ES9UKR 59   15 E77SH  59   15 1
QSO: 14278 PH 2022-10-29 1207 ES9UKR 59   15 W2GS   59   04 0
QSO: 14278 PH 2022-10-29 1207 ES9UKR 59   15 IZ2BVC 59   15 0
QSO: 28415 PH 2022-10-29 1207 ES9UKR 59   15 DL4FCM 59   14 1
QSO: 14278 PH 2022-10-29 1207 ES9UKR 59   15 PD0AG  59   14 0
QSO: 14278 PH 2022-10-29 1208 ES9UKR 59   15 Z32K   59   15 0
QSO: 14278 PH 2022-10-29 1208 ES9UKR 59   15 LX1FF  59   14 0
QSO: 14278 PH 2022-10-29 1208 ES9UKR 59   15 ON5WU  59   14 0
QSO: 28415 PH 2022-10-29 1208 ES9UKR 59   15 CX3DAM 59   13 1
QSO: 14287 PH 2022-10-29 1209 ES9UKR 59   15 P29RO  59   28 0
QSO: 14278 PH 2022-10-29 1209 ES9UKR 59   15 PD2TW  59   14 0
QSO: 14278 PH 2022-10-29 1209 ES9UKR 59   15 I2BZN  59   15 0
QSO: 28524 PH 2022-10-29 1210 ES9UKR 59   15 EI7M   59   14 1
QSO: 28415 PH 2022-10-29 1210 ES9UKR 59   15 VU3SPD 59   22 1
QSO: 14278 PH 2022-10-29 1211 ES9UKR 59   15 IZ1OSP 59   15 0
QSO: 14278 PH 2022-10-29 1211 ES9UKR 59   15 A71AE  59   21 0
QSO: 21316 PH 2022-10-29 1211 ES9UKR 59   15 FM5KC  59   08 0
QSO: 14278 PH 2022-10-29 1212 ES9UKR 59   15 VK6ZG  59   29 0
QSO: 14278 PH 2022-10-29 1212 ES9UKR 59   15 G0NXY  59   14 0
QSO: 28483 PH 2022-10-29 1212 ES9UKR 59   15 LZ9W   59   20 1
QSO: 14278 PH 2022-10-29 1212 ES9UKR 59   15 US5QUB 59   16 0
QSO: 14234 PH 2022-10-29 1213 ES9UKR 59   15 W9RE   59   04 0
QSO: 14278 PH 2022-10-29 1213 ES9UKR 59   15 JA2JWH 59   25 0
QSO: 14278 PH 2022-10-29 1214 ES9UKR 59   15 DL9HB  59   14 0
QSO: 14278 PH 2022-10-29 1214 ES9UKR 59   15 DL1RTO 59   14 0
QSO: 14278 PH 2022-10-29 1214 ES9UKR 59   15 VJ2Z   59   30 0
QSO: 21377 PH 2022-10-29 1214 ES9UKR 59   15 HZ1TT  59   21 1
QSO: 14278 PH 2022-10-29 1214 ES9UKR 59   15 PA0FEV 59   14 0
QSO: 14192 PH 2022-10-29 1215 ES9UKR 59   15 YB0ECT 59   28 0
QSO: 21266 PH 2022-10-29 1215 ES9UKR 59   15 HZ1TL  59   21 1
QSO: 21340 PH 2022-10-29 1215 ES9UKR 59   15 ON7DC  59   14 1
QSO: 14278 PH 2022-10-29 1215 ES9UKR 59   15 DH6RAE 59   14 0
QSO: 14171 PH 2022-10-29 1215 ES9UKR 59   15 EE4Y   59   14 0
QSO: 14278 PH 2022-10-29 1215 ES9UKR 59   15 I1BPU  59   15 0
QSO: 14278 PH 2022-10-29 1216 ES9UKR 59   15 DG1RS  59   14 0
QSO: 21340 PH 2022-10-29 1216 ES9UKR 59   15 9A6KZH 59   15 1
QSO: 21340 PH 2022-10-29 1216 ES9UKR 59   15 CE1RT  59   12 1
QSO: 21340 PH 2022-10-29 1216 ES9UKR 59   15 F8AKS  59   14 1
QSO: 14278 PH 2022-10-29 1216 ES9UKR 59   15 YB7WR  59   28 0
QSO: 21340 PH 2022-10-29 1216 ES9UKR 59   15 DG1SR  59   14 1
QSO: 14288 PH 2022-10-29 1216 ES9UKR 59   15 OM7K   59   15 0
QSO: 14278 PH 2022-10-29 1217 ES9UKR 59   15 DL2YMG 59   14 0
QSO: 21340 PH 2022-10-29 1217 ES9UKR 59   15 DG3NAB 59   14 1
QSO: 14223 PH 2022-10-29 1217 ES9UKR 59   15 KM8Q   59   04 0
QSO: 21340 PH 2022-10-29 1217 ES9UKR 59   15 ON3ND  59   14 1
QSO: 14278 PH 2022-10-29 1218 ES9UKR 59   15 PD2GJS 59   14 0
QSO: 21343 PH 2022-10-29 1218 ES9UKR 59   15 LZ1JZ  59   20 1
QSO: 14278 PH 2022-10-29 1218 ES9UKR 59   15 OM1AKU 59   15 0
QSO: 14278 PH 2022-10-29 1218 ES9UKR 59   15 PA2VS  59   14 0
QSO: 21197 PH 2022-10-29 1218 ES9UKR 59   15 J42I   59   20 1
QSO: 21340 PH 2022-10-29 1218 ES9UKR 59   15 PA3DRL 59   14 1
QSO: 14278 PH 2022-10-29 1219 ES9UKR 59   15 G6ORT  59   14 0
QSO: 14278 PH 2022-10-29 1219 ES9UKR 59   15 S55G   59   15 0
QSO: 14278 PH 2022-10-29 1219 ES9UKR 59   15 DB8APG 59   14 0
QSO: 21340 PH 2022-10-29 1219 ES9UKR 59   15 IT9DWF 59   15 1
QSO: 14278 PH 2022-10-29 1219 ES9UKR 59   15 2M0WIC 59   14 0
QSO: 21229 PH 2022-10-29 1219 ES9UKR 59   15 SZ3P   59   20 1
QSO: 14250 PH 2022-10-29 1220 ES9UKR 59   15 DM6V   59   14 0
QSO: 14278 PH 2022-10-29 1220 ES9UKR 59   15 DL6CWM 59   14 0
QSO: 21340 PH 2022-10-29 1220 ES9UKR 59   15 DV3SB  59   27 1
QSO: 21340 PH 2022-10-29 1221 ES9UKR 59   15 DU1VNA 59   27 1
QSO: 21286 PH 2022-10-29 1221 ES9UKR 59   15 IY3A   59   15 1
QSO: 21340 PH 2022-10-29 1221 ES9UKR 59   15 DK2AY  59   14 1
QSO: 14278 PH 2022-10-29 1222 ES9UKR 59   15 DK3TA  59   14 0
QSO: 21378 PH 2022-10-29 1222 ES9UKR 59   15 LW1F   59   13 1
QSO: 14278 PH 2022-10-29 1222 ES9UKR 59   15 VK3X   59   30 0
QSO: 21340 PH 2022-10-29 1222 ES9UKR 59   15 DX7HQ  59   27 1
QSO: 21340 PH 2022-10-29 1222 ES9UKR 59   15 VE3VN  59   04 1
QSO: 14278 PH 2022-10-29 1223 ES9UKR 59   15 IU3QNT 59   15 0
QSO: 21340 PH 2022-10-29 1223 ES9UKR 59   15 DL9ECA 59   14 1
