START-OF-LOG: 3.0
CREATED-BY: Win-Test 3.24.0
CONTEST: CQ-WPX-SSB
CALLSIGN: YL3DR
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 856560
OPERATORS:
CLUB: Latvian Contest Club
NAME: Aivars
SOAPBOX: TRX: Yaesu FT-920, 90W, antennas: GAP Titan DX, Delta 80m, Diamond
QSO: 28445 PH 2012-03-25 1130 YL3DR         59  0617   HZ1HN         59  901    0
QSO: 14161 PH 2012-03-25 1148 YL3DR         59  0618   AJ1I          59  2268   0
QSO: 14153 PH 2012-03-25 1149 YL3DR         59  0619   K1LZ          59  2211   0
QSO: 14183 PH 2012-03-25 1150 YL3DR         59  0620   I8QLS         59  741    0
QSO: 14172 PH 2012-03-25 1151 YL3DR         59  0621   RA4LW         59  750    0
QSO: 14263 PH 2012-03-25 1153 YL3DR         59  0622   S51AF         59  590    0
QSO: 14287 PH 2012-03-25 1156 YL3DR         59  0623   OL4A          59  832    0
QSO: 14157 PH 2012-03-25 1158 YL3DR         59  0624   KQ2M          59  1393   0
QSO: 14122 PH 2012-03-25 1200 YL3DR         59  0625   XL3T          59  3140   0
QSO: 14108 PH 2012-03-25 1201 YL3DR         59  0626   IZ8JFL        59  488    0
QSO: 14343 PH 2012-03-25 1205 YL3DR         59  0627   SP5GRM        59  773    0
QSO: 28561 PH 2012-03-25 1209 YL3DR         59  0628   CE3CT         59  1962   0
QSO: 21335 PH 2012-03-25 1216 YL3DR         59  0629   RM9T          59  574    0
QSO: 21379 PH 2012-03-25 1217 YL3DR         59  0630   II2S          59  1957   0
QSO: 21413 PH 2012-03-25 1218 YL3DR         59  0631   KJ3X          59  2089   0
QSO: 21443 PH 2012-03-25 1219 YL3DR         59  0632   N4WW          59  1464   0
QSO: 21424 PH 2012-03-25 1228 YL3DR         59  0633   UA9AL         59  1231   0
QSO: 28471 PH 2012-03-25 1311 YL3DR         59  0634   PR3A          59  1249   0
QSO: 28509 PH 2012-03-25 1315 YL3DR         59  0635   LU9DAG        59  451    0
QSO: 28574 PH 2012-03-25 1318 YL3DR         59  0636   AY8A          59  516    0
QSO: 28551 PH 2012-03-25 1321 YL3DR         59  0637   LV6D          59  1831   0
QSO: 28545 PH 2012-03-25 1334 YL3DR         59  0638   VU2PAI        59  068    0
QSO: 28445 PH 2012-03-25 1339 YL3DR         59  0639   PU5FJR        59  609    0
QSO: 21394 PH 2012-03-25 1341 YL3DR         59  0640   AK1W          59  3241   0
QSO: 21243 PH 2012-03-25 1345 YL3DR         59  0641   DU1HR         59  1056   0
QSO: 21175 PH 2012-03-25 1349 YL3DR         59  0642   VE2NGH        59  927    0
QSO: 21216 PH 2012-03-25 1351 YL3DR         59  0643   K5MV          59  1048   0
QSO: 21238 PH 2012-03-25 1353 YL3DR         59  0644   AJ1I          59  2511   0
QSO: 21239 PH 2012-03-25 1355 YL3DR         59  0645   N2NT          59  130    0
QSO: 21371 PH 2012-03-25 1405 YL3DR         59  0646   YU5A          59  1788   0
QSO: 21404 PH 2012-03-25 1407 YL3DR         59  0647   NS1L          59  1670   0
QSO: 14225 PH 2012-03-25 1410 YL3DR         59  0648   ED2W          59  247    0
QSO: 14183 PH 2012-03-25 1412 YL3DR         59  0649   OE6MDF        59  1009   0
QSO: 14133 PH 2012-03-25 1414 YL3DR         59  0650   RK9UN         59  640    0
QSO: 14167 PH 2012-03-25 1416 YL3DR         59  0651   RU5TT         59  1898   0
QSO: 14210 PH 2012-03-25 1417 YL3DR         59  0652   IW2HAJ        59  2360   0
QSO: 14282 PH 2012-03-25 1420 YL3DR         59  0653   GJ2A          59  222    0
QSO: 21310 PH 2012-03-25 1426 YL3DR         59  0654   IY4FGM        59  1597   0
QSO: 21218 PH 2012-03-25 1428 YL3DR         59  0655   II4K          59  1154   0
QSO: 21179 PH 2012-03-25 1429 YL3DR         59  0656   PX7C          59  1533   0
QSO: 21210 PH 2012-03-25 1434 YL3DR         59  0657   RA9JBA        59  687    0
QSO: 14328 PH 2012-03-25 1440 YL3DR         59  0658   YQ6A          59  1451   0
QSO: 14329 PH 2012-03-25 1440 YL3DR         59  0659   RT4RO         59  3392   0
QSO: 14314 PH 2012-03-25 1442 YL3DR         59  0660   RL3A          59  5268   0
QSO: 14304 PH 2012-03-25 1447 YL3DR         59  0661   RF9C          59  5153   0
QSO: 14192 PH 2012-03-25 1450 YL3DR         59  0662   S53EO         59  1098   0
QSO: 14188 PH 2012-03-25 1451 YL3DR         59  0663   PI4W          59  279    0
QSO: 14167 PH 2012-03-25 1452 YL3DR         59  0664   IQ4RN         59  038    0
QSO: 14134 PH 2012-03-25 1453 YL3DR         59  0665   RT2T          59  1019   0
QSO: 14126 PH 2012-03-25 1453 YL3DR         59  0666   UP0L          59  4202   0
QSO: 21358 PH 2012-03-25 1455 YL3DR         59  0667   EA3FCQ        59  289    0
QSO: 21369 PH 2012-03-25 1456 YL3DR         59  0668   CQ8X          59  3400   0
QSO: 21391 PH 2012-03-25 1457 YL3DR         59  0669   G6PZ          59  1017   0
QSO: 21379 PH 2012-03-25 1459 YL3DR         59  0670   EI9HX         59  1744   0
QSO: 21429 PH 2012-03-25 1527 YL3DR         59  0671   SN6F          59  468    0
QSO: 21410 PH 2012-03-25 1529 YL3DR         59  0672   WZ4F          59  2186   0
QSO: 21317 PH 2012-03-25 1532 YL3DR         59  0673   KE3X          59  860    0
QSO: 21300 PH 2012-03-25 1533 YL3DR         59  0674   N3UM          59  621    0
QSO: 21228 PH 2012-03-25 1535 YL3DR         59  0675   WM5R          59  2783   0
QSO: 21200 PH 2012-03-25 1541 YL3DR         59  0676   KQ2M          59  1967   0
QSO: 21261 PH 2012-03-25 1543 YL3DR         59  0677   9A7A          59  1610   0
QSO: 21275 PH 2012-03-25 1544 YL3DR         59  0678   ED1G          59  1083   0
QSO: 21364 PH 2012-03-25 1546 YL3DR         59  0679   SP9LJD        59  2446   0
QSO: 21394 PH 2012-03-25 1547 YL3DR         59  0680   KG4W          59  1030   0
QSO: 21422 PH 2012-03-25 1551 YL3DR         59  0681   YP9W          59  2920   0
QSO: 21347 PH 2012-03-25 1603 YL3DR         59  0682   PW2T          59  2287   0
QSO: 14332 PH 2012-03-25 1613 YL3DR         59  0683   IK2SND        59  1297   0
QSO: 14176 PH 2012-03-25 1616 YL3DR         59  0684   II3D          59  129    0
QSO: 14139 PH 2012-03-25 1618 YL3DR         59  0685   DD8SM         59  323    0
QSO: 14126 PH 2012-03-25 1619 YL3DR         59  0686   VK4KW         59  1181   0
QSO: 14148 PH 2012-03-25 1621 YL3DR         59  0687   RN6HCW        59  710    0
QSO: 14218 PH 2012-03-25 1624 YL3DR         59  0688   E21EIC        59  1384   0
QSO: 14262 PH 2012-03-25 1627 YL3DR         59  0689   EA5WP         59  243    0
QSO: 14296 PH 2012-03-25 1628 YL3DR         59  0690   DL0WW         59  1082   0
QSO: 14312 PH 2012-03-25 1631 YL3DR         59  0691   C4W           59  4061   0
QSO: 14328 PH 2012-03-25 1632 YL3DR         59  0692   A73A          59  1192   0
QSO:  7124 PH 2012-03-25 1635 YL3DR         59  0693   RA6T          59  1279   0
QSO:  7183 PH 2012-03-25 1637 YL3DR         59  0694   RN3DMU        59  1960   0
QSO:  7121 PH 2012-03-25 1639 YL3DR         59  0695   OK2DOY        59  218    0
QSO:  7115 PH 2012-03-25 1640 YL3DR         59  0696   UT7MW         59  481    0
QSO: 21245 PH 2012-03-25 1641 YL3DR         59  0697   EA4TG         59  571    0
QSO: 21181 PH 2012-03-25 1642 YL3DR         59  0698   EA5AER        59  1485   0
QSO: 21174 PH 2012-03-25 1643 YL3DR         59  0699   P49Y          59  4556   0
QSO: 21260 PH 2012-03-25 1651 YL3DR         59  0700   N5MV          59  075    0
QSO: 21303 PH 2012-03-25 1654 YL3DR         59  0701   XE1L          59  1579   0
QSO: 21347 PH 2012-03-25 1655 YL3DR         59  0702   LY5E          59  1982   0
QSO:  7130 PH 2012-03-25 1702 YL3DR         59  0703   R5RQQ         59  293    0
QSO:  7151 PH 2012-03-25 1703 YL3DR         59  0704   LZ9W          59  1688   0
QSO:  7169 PH 2012-03-25 1705 YL3DR         59  0705   DK1KC         59  863    0
QSO:  7119 PH 2012-03-25 1708 YL3DR         59  0706   SA2BRN        59  616    0
QSO:  7068 PH 2012-03-25 1710 YL3DR         59  0707   LY5O          59  259    0
QSO: 14132 PH 2012-03-25 1712 YL3DR         59  0708   9A205ST       59  395    0
QSO: 21271 PH 2012-03-25 1720 YL3DR         59  0709   CX3EEA        59  1050   0
QSO: 21185 PH 2012-03-25 1721 YL3DR         59  0710   P40W          59  3055   0
QSO: 21150 PH 2012-03-25 1724 YL3DR         59  0711   EC8AQQ        59  232    0
QSO: 21263 PH 2012-03-25 1726 YL3DR         59  0712   PR5B          59  2791   0
QSO: 21303 PH 2012-03-25 1727 YL3DR         59  0713   XR6T          59  725    0
QSO: 21294 PH 2012-03-25 1730 YL3DR         59  0714   IF9A          59  1803   0
QSO: 21300 PH 2012-03-25 1731 YL3DR         59  0715   NX0X          59  2776   0
QSO: 21238 PH 2012-03-25 1733 YL3DR         59  0716   EF2O          59  840    0
QSO: 14333 PH 2012-03-25 1736 YL3DR         59  0717   NH7A          59  2909   0
QSO: 14257 PH 2012-03-25 1741 YL3DR         59  0718   GX0FUN        59  708    0
QSO: 14259 PH 2012-03-25 1742 YL3DR         59  0719   B7M           59  1606   0
QSO: 14324 PH 2012-03-25 1748 YL3DR         59  0720   B3C           59  1528   0
QSO: 21240 PH 2012-03-25 1749 YL3DR         59  0721   ED2W          59  160    0
QSO: 21315 PH 2012-03-25 1752 YL3DR         59  0722   VC6Z          59  1054   0
QSO: 21340 PH 2012-03-25 1754 YL3DR         59  0723   LW6DG         59  1229   0
QSO: 21428 PH 2012-03-25 1756 YL3DR         59  0724   ED8D          59  616    0
QSO: 21400 PH 2012-03-25 1758 YL3DR         59  0725   WK5T          59  041    0
QSO: 21439 PH 2012-03-25 1800 YL3DR         59  0726   EE1D          59  531    0
QSO:  7120 PH 2012-03-25 1803 YL3DR         59  0727   HA6NL         59  934    0
QSO:  7097 PH 2012-03-25 1805 YL3DR         59  0728   PA7AL         59  386    0
QSO:  7131 PH 2012-03-25 1806 YL3DR         59  0729   HG3R          59  2927   0
QSO:  7156 PH 2012-03-25 1808 YL3DR         59  0730   GM7V          59  2112   0
QSO:  7159 PH 2012-03-25 1815 YL3DR         59  0731   GI7AXB        59  647    0
QSO:  3716 PH 2012-03-25 1817 YL3DR         59  0732   DL1NEO        59  312    0
QSO:  3752 PH 2012-03-25 1819 YL3DR         59  0733   DF2DJ         59  761    0
QSO:  3755 PH 2012-03-25 1820 YL3DR         59  0734   OK1XQ         59  068    0
QSO:  3724 PH 2012-03-25 1823 YL3DR         59  0735   DA0T          59  510    0
QSO:  3727 PH 2012-03-25 1824 YL3DR         59  0736   R3LC          59  310    0
QSO:  3773 PH 2012-03-25 1828 YL3DR         59  0737   YU1ARC        59  753    0
QSO:  3764 PH 2012-03-25 1831 YL3DR         59  0738   LZ9W          59  1083   0
QSO:  3737 PH 2012-03-25 1833 YL3DR         59  0739   RG3K          59  3662   0
QSO:  3711 PH 2012-03-25 1835 YL3DR         59  0740   YT8WW         59  052    0
QSO:  7081 PH 2012-03-25 1838 YL3DR         59  0741   OZ1IKY        59  753    0
QSO:  7069 PH 2012-03-25 1838 YL3DR         59  0742   RC9O          59  3629   0
QSO:  7051 PH 2012-03-25 1840 YL3DR         59  0743   Z33F          59  592    0
QSO:  7096 PH 2012-03-25 1842 YL3DR         59  0744   UA9XF         59  1122   0
QSO:  7109 PH 2012-03-25 1844 YL3DR         59  0745   OH6LI         59  2350   0
QSO:  7077 PH 2012-03-25 1846 YL3DR         59  0746   ES2TI         59  913    0
QSO:  7063 PH 2012-03-25 1847 YL3DR         59  0747   HF3A          59  2776   0
QSO: 14305 PH 2012-03-25 1848 YL3DR         59  0748   TA7EB         59  138    0
QSO:  7048 PH 2012-03-25 1850 YL3DR         59  0749   YL4U          59  2927   0
QSO:  7088 PH 2012-03-25 1853 YL3DR         59  0750   II3D          59  198    0
QSO:  7173 PH 2012-03-25 1857 YL3DR         59  0751   IV3UHL        59  1211   0
QSO:  3702 PH 2012-03-25 1859 YL3DR         59  0752   S54K          59  711    0
QSO:  3722 PH 2012-03-25 1900 YL3DR         59  0753   UT7E          59  2439   0
QSO: 14276 PH 2012-03-25 1902 YL3DR         59  0754   PT2CM         59  1690   0
QSO:  7155 PH 2012-03-25 1909 YL3DR         59  0755   9A2LX         59  123    0
QSO:  7166 PH 2012-03-25 1911 YL3DR         59  0756   PA5VL         59  478    0
QSO:  7122 PH 2012-03-25 1912 YL3DR         59  0757   EI4CF         59  552    0
QSO:  7130 PH 2012-03-25 1913 YL3DR         59  0758   UA2FT         59  201    0
QSO:  7180 PH 2012-03-25 1915 YL3DR         59  0759   SP5VYI        59  1078   0
QSO:  3799 PH 2012-03-25 1916 YL3DR         59  0760   SM3M          59  756    0
QSO:  3738 PH 2012-03-25 1918 YL3DR         59  0761   YL6W          59  718    0
QSO:  3713 PH 2012-03-25 1920 YL3DR         59  0762   YL2GUV        59  387    0
QSO:  3708 PH 2012-03-25 1921 YL3DR         59  0763   UA3VFS        59  1190   0
QSO:  3775 PH 2012-03-25 1922 YL3DR         59  0764   LY2CO         59  709    0
QSO:  3797 PH 2012-03-25 1924 YL3DR         59  0765   OM0CS         59  258    0
QSO:  7180 PH 2012-03-25 1927 YL3DR         59  0766   ES9C          59  5383   0
QSO:  7136 PH 2012-03-25 1929 YL3DR         59  0767   TM0R          59  520    0
QSO:  7106 PH 2012-03-25 1930 YL3DR         59  0768   S52NR         59  405    0
QSO:  7096 PH 2012-03-25 1931 YL3DR         59  0769   YT5A          59  1990   0
QSO:  7082 PH 2012-03-25 1932 YL3DR         59  0770   UA1CEI        59  1834   0
QSO:  7075 PH 2012-03-25 1933 YL3DR         59  0771   DJ8OG         59  2469   0
QSO:  7060 PH 2012-03-25 1934 YL3DR         59  0772   DF1IAQ        59  877    0
QSO:  7042 PH 2012-03-25 1935 YL3DR         59  0773   3V8BB         59  4947   0
QSO:  3724 PH 2012-03-25 1938 YL3DR         59  0774   DP6T          59  766    0
QSO:  3735 PH 2012-03-25 1940 YL3DR         59  0775   UZ2L          59  586    0
QSO:  3748 PH 2012-03-25 1941 YL3DR         59  0776   HG1S          59  798    0
QSO:  3762 PH 2012-03-25 1943 YL3DR         59  0777   EI4GXB        59  164    0
QSO:  3719 PH 2012-03-25 1946 YL3DR         59  0778   S56B          59  819    0
QSO:  7153 PH 2012-03-25 1947 YL3DR         59  0779   SJ2W          59  2186   0
QSO:  7163 PH 2012-03-25 1948 YL3DR         59  0780   MM0SJH        59  274    0
QSO:  7188 PH 2012-03-25 1950 YL3DR         59  0781   EI6JK         59  555    0
QSO:  7123 PH 2012-03-25 1954 YL3DR         59  0782   UX2U          59  2451   0
QSO: 14262 PH 2012-03-25 1959 YL3DR         59  0783   YM7KA         59  3649   0
QSO: 21385 PH 2012-03-25 2002 YL3DR         59  0784   P41P          59  4816   0
QSO: 21342 PH 2012-03-25 2004 YL3DR         59  0785   PQ5B          59  4193   0
QSO: 21372 PH 2012-03-25 2005 YL3DR         59  0786   EF7A          59  457    0
QSO:  7173 PH 2012-03-25 2011 YL3DR         59  0787   EA8DO         59  1256   0
QSO:  7157 PH 2012-03-25 2012 YL3DR         59  0788   DL2OBO        59  430    0
QSO:  7121 PH 2012-03-25 2014 YL3DR         59  0789   ED9Z          59  822    0
QSO:  3743 PH 2012-03-25 2016 YL3DR         59  0790   UP2L          59  5235   0
QSO:  3709 PH 2012-03-25 2016 YL3DR         59  0791   SK7OA         59  482    0
QSO:  3716 PH 2012-03-25 2018 YL3DR         59  0792   YO5KTK        59  830    0
QSO:  3719 PH 2012-03-25 2019 YL3DR         59  0793   OZ8PJ         59  078    0
QSO:  3706 PH 2012-03-25 2022 YL3DR         59  0794   EW7BR         59  925    0
QSO:  7101 PH 2012-03-25 2025 YL3DR         59  0795   G6PZ          59  1031   0
QSO: 14253 PH 2012-03-25 2027 YL3DR         59  0796   TM7F          59  2551   0
QSO:  3747 PH 2012-03-25 2032 YL3DR         59  0797   9A2R          59  715    0
QSO:  3731 PH 2012-03-25 2034 YL3DR         59  0798   RN6HCW        59  975    0
QSO:  3713 PH 2012-03-25 2035 YL3DR         59  0799   SP9JZT        59  095    0
QSO:  7133 PH 2012-03-25 2037 YL3DR         59  0800   OR1Z          59  1410   0
END-OF-LOG:
