START-OF-LOG: 3.0
CALLSIGN: EA6/DK5IR
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 252416
NAME: Jochen Sommer
LOCATION: DX
OPERATORS:  DK5IR
CLUB: German DX Foundation
CERTIFICATE: NO
CREATED-BY: RCKLog V3.27
SOAPBOX: Icom IC-7000,AT 7000 Tuner, Multiband GPA - 6,3m long, 5m high
QSO: 14307 PH 2017-10-29 1520 EA6/DK5IR     59  14     DF2LH         59  14     0
QSO: 14307 PH 2017-10-29 1521 EA6/DK5IR     59  14     VE3EJ         59  04     0
QSO: 14307 PH 2017-10-29 1522 EA6/DK5IR     59  14     NV9L          59  04     0
QSO: 14307 PH 2017-10-29 1522 EA6/DK5IR     59  14     DK1KC         59  14     0
QSO: 14307 PH 2017-10-29 1523 EA6/DK5IR     59  14     OK1DXW        59  15     0
QSO: 14307 PH 2017-10-29 1523 EA6/DK5IR     59  14     DL9BBE        59  14     0
QSO: 14307 PH 2017-10-29 1525 EA6/DK5IR     59  14     DL4JLM        59  14     0
QSO: 14307 PH 2017-10-29 1526 EA6/DK5IR     59  14     DL8DAW        59  14     0
QSO: 14307 PH 2017-10-29 1528 EA6/DK5IR     59  14     OK2KOJ        59  15     0
QSO: 14307 PH 2017-10-29 1531 EA6/DK5IR     59  14     OF1F          59  15     0
QSO: 14307 PH 2017-10-29 1533 EA6/DK5IR     59  14     DL2XB         59  14     0
QSO: 14307 PH 2017-10-29 1533 EA6/DK5IR     59  14     SP3A          59  15     0
QSO: 14307 PH 2017-10-29 1534 EA6/DK5IR     59  14     DL1AI         59  14     0
QSO: 14307 PH 2017-10-29 1535 EA6/DK5IR     59  14     SP6DVP        59  15     0
QSO: 14307 PH 2017-10-29 1536 EA6/DK5IR     59  14     PA3DDP        59  14     0
QSO: 14307 PH 2017-10-29 1536 EA6/DK5IR     59  14     DL5ST         59  14     0
QSO: 14307 PH 2017-10-29 1537 EA6/DK5IR     59  14     OM6DN         59  15     0
QSO: 14307 PH 2017-10-29 1537 EA6/DK5IR     59  14     PG1R          59  14     0
QSO: 14307 PH 2017-10-29 1538 EA6/DK5IR     59  14     F4VSE         59  14     0
QSO: 14307 PH 2017-10-29 1538 EA6/DK5IR     59  14     IQ3RK         59  15     0
QSO: 14307 PH 2017-10-29 1539 EA6/DK5IR     59  14     OE2IJL        59  15     0
QSO: 14307 PH 2017-10-29 1540 EA6/DK5IR     59  14     DF3IS         59  14     0
QSO: 14307 PH 2017-10-29 1541 EA6/DK5IR     59  14     9A6RMI        59  15     0
QSO: 14307 PH 2017-10-29 1542 EA6/DK5IR     59  14     OK1XBF        59  15     0
QSO: 21414 PH 2017-10-29 1608 EA6/DK5IR     59  14     8P5A          59  08     0
QSO: 21449 PH 2017-10-29 1611 EA6/DK5IR     59  14     CO6HLP        59  08     0
QSO: 21444 PH 2017-10-29 1611 EA6/DK5IR     59  14     N1MM          59  05     0
QSO: 21439 PH 2017-10-29 1612 EA6/DK5IR     59  14     N4WW          59  05     0
QSO: 21351 PH 2017-10-29 1617 EA6/DK5IR     59  14     VE2IDX        59  02     0
QSO: 21290 PH 2017-10-29 1621 EA6/DK5IR     59  14     W1NT          59  05     0
QSO: 21241 PH 2017-10-29 1624 EA6/DK5IR     59  14     W9RE          59  04     0
QSO: 21211 PH 2017-10-29 1626 EA6/DK5IR     59  14     W3LPL         59  05     0
QSO: 21205 PH 2017-10-29 1627 EA6/DK5IR     59  14     KC1XX         59  05     0
QSO: 21195 PH 2017-10-29 1629 EA6/DK5IR     59  14     PJ4G          59  09     0
QSO: 21149 PH 2017-10-29 1629 EA6/DK5IR     59  14     CQ3W          59  33     0
QSO: 21164 PH 2017-10-29 1630 EA6/DK5IR     59  14     P40T          59  09     0
QSO: 21189 PH 2017-10-29 1632 EA6/DK5IR     59  14     ZV5O          59  11     0
QSO: 14122 PH 2017-10-29 1636 EA6/DK5IR     59  14     VA2VA         59  05     0
QSO: 14148 PH 2017-10-29 1651 EA6/DK5IR     59  14     PA6AA         59  14     0
QSO: 14246 PH 2017-10-29 1704 EA6/DK5IR     59  14     EA8KC         59  33     0
QSO: 14321 PH 2017-10-29 1710 EA6/DK5IR     59  14     KL7RA         59  01     0
QSO: 14279 PH 2017-10-29 1712 EA6/DK5IR     59  14     CU4DX         59  14     0
QSO: 14265 PH 2017-10-29 1713 EA6/DK5IR     59  14     CN8VO         59  33     0
QSO: 14249 PH 2017-10-29 1716 EA6/DK5IR     59  14     EI7M          59  14     0
QSO: 14232 PH 2017-10-29 1717 EA6/DK5IR     59  14     ED8H          59  33     0
QSO: 21228 PH 2017-10-29 1721 EA6/DK5IR     59  14     EA8KY         59  33     0
QSO: 21349 PH 2017-10-29 1722 EA6/DK5IR     59  14     W1NA          59  05     0
QSO: 21381 PH 2017-10-29 1723 EA6/DK5IR     59  14     W4MLB         59  05     0
QSO: 21307 PH 2017-10-29 1726 EA6/DK5IR     59  14     K3WW          59  05     0
QSO: 21166 PH 2017-10-29 1732 EA6/DK5IR     59  14     HI3K          59  08     0
QSO: 21220 PH 2017-10-29 1737 EA6/DK5IR     59  14     PY2GQ         59  11     0
QSO: 14288 PH 2017-10-29 1750 EA6/DK5IR     59  14     ES9C          59  15     0
QSO:  7151 PH 2017-10-29 1753 EA6/DK5IR     59  14     ES9C          59  15     0
QSO: 14286 PH 2017-10-29 1754 EA6/DK5IR     59  14     OG6N          59  15     0
QSO: 14290 PH 2017-10-29 1755 EA6/DK5IR     59  14     DP7D          59  14     0
QSO:  7181 PH 2017-10-29 1810 EA6/DK5IR     59  14     ON7HLU        59  14     0
QSO:  7167 PH 2017-10-29 1812 EA6/DK5IR     59  14     YU7U          59  15     0
QSO:  7156 PH 2017-10-29 1814 EA6/DK5IR     59  14     M0MJA         59  14     0
QSO:  7144 PH 2017-10-29 1815 EA6/DK5IR     59  14     RT6A          59  16     0
QSO:  7140 PH 2017-10-29 1816 EA6/DK5IR     59  14     DP7D          59  14     0
QSO:  7051 PH 2017-10-29 1829 EA6/DK5IR     59  14     OT6M          59  14     0
QSO:  7058 PH 2017-10-29 1831 EA6/DK5IR     59  14     HA4XH         59  15     0
QSO:  7102 PH 2017-10-29 1835 EA6/DK5IR     59  14     9A5Y          59  15     0
QSO:  7127 PH 2017-10-29 1839 EA6/DK5IR     59  14     S54ZZ         59  15     0
QSO:  7160 PH 2017-10-29 1843 EA6/DK5IR     59  14     S51F          59  15     0
QSO:  7170 PH 2017-10-29 1846 EA6/DK5IR     59  14     S51A          59  15     0
QSO:  7178 PH 2017-10-29 1852 EA6/DK5IR     59  14     LZ9W          59  20     0
QSO:  7195 PH 2017-10-29 1853 EA6/DK5IR     59  14     PI4COM        59  14     0
QSO:  7198 PH 2017-10-29 1854 EA6/DK5IR     59  14     S52NR         59  15     0
QSO:  3743 PH 2017-10-29 1902 EA6/DK5IR     59  14     9A3B          59  15     0
QSO:  3629 PH 2017-10-29 1905 EA6/DK5IR     59  14     IK7YTT        59  15     0
QSO:  3780 PH 2017-10-29 1909 EA6/DK5IR     59  14     C37RC         59  14     0
QSO:  3783 PH 2017-10-29 1913 EA6/DK5IR     59  14     9A1AR         59  15     0
QSO:  7101 PH 2017-10-29 1921 EA6/DK5IR     59  14     HB0A          59  14     0
QSO:  7061 PH 2017-10-29 1922 EA6/DK5IR     59  14     DA0WRTC       59  14     0
QSO: 14336 PH 2017-10-29 1925 EA6/DK5IR     59  14     OF2FNR        59  15     0
QSO: 14143 PH 2017-10-29 1927 EA6/DK5IR     59  14     VE5PV         59  04     0
QSO: 14135 PH 2017-10-29 1929 EA6/DK5IR     59  14     VE6SV         59  04     0
QSO: 14184 PH 2017-10-29 1934 EA6/DK5IR     59  14     W2IRT         59  05     0
QSO: 14189 PH 2017-10-29 1938 EA6/DK5IR     59  14     KD2RD         59  05     0
QSO:  7113 PH 2017-10-29 1947 EA6/DK5IR     59  14     R7AB          59  16     0
QSO:  7138 PH 2017-10-29 1948 EA6/DK5IR     59  14     YT5A          59  15     0
QSO:  7145 PH 2017-10-29 1959 EA6/DK5IR     59  14     US1I          59  16     0
QSO:  7044 PH 2017-10-29 2005 EA6/DK5IR     59  14     SI9AM         59  14     0
QSO:  7062 PH 2017-10-29 2006 EA6/DK5IR     59  14     OK1NP         59  15     0
QSO:  7122 PH 2017-10-29 2009 EA6/DK5IR     59  14     UA7K          59  16     0
QSO:  7193 PH 2017-10-29 2015 EA6/DK5IR     59  14     PI4CC         59  14     0
QSO:  7190 PH 2017-10-29 2017 EA6/DK5IR     59  14     DF0HQ         59  14     0
QSO: 14335 PH 2017-10-29 2021 EA6/DK5IR     59  14     W1NA          59  05     0
QSO:  3792 PH 2017-10-29 2023 EA6/DK5IR     59  14     9A8M          59  15     0
QSO:  3764 PH 2017-10-29 2025 EA6/DK5IR     59  14     ES9C          59  15     0
QSO:  3755 PH 2017-10-29 2026 EA6/DK5IR     59  14     YL3CW         59  15     0
QSO:  3704 PH 2017-10-29 2031 EA6/DK5IR     59  14     IS7ZK         59  15     0
QSO:  3660 PH 2017-10-29 2037 EA6/DK5IR     59  14     PA4WM         59  14     0
QSO:  3747 PH 2017-10-29 2043 EA6/DK5IR     59  14     F8KCF         59  14     0
QSO:  3754 PH 2017-10-29 2044 EA6/DK5IR     59  14     YT8A          59  15     0
QSO:  3777 PH 2017-10-29 2045 EA6/DK5IR     59  14     SN8B          59  15     0
QSO:  3798 PH 2017-10-29 2048 EA6/DK5IR     59  14     UA2F          59  15     0
QSO:  3721 PH 2017-10-29 2054 EA6/DK5IR     59  14     IB2A          59  15     0
QSO:  3659 PH 2017-10-29 2105 EA6/DK5IR     59  14     I2SVA         59  15     0
QSO:  3736 PH 2017-10-29 2112 EA6/DK5IR     59  14     OK1NP         59  15     0
QSO:  3775 PH 2017-10-29 2119 EA6/DK5IR     59  14     HB9DUR        59  14     0
QSO:  3749 PH 2017-10-29 2140 EA6/DK5IR     59  14     HG7T          59  15     0
QSO:  3748 PH 2017-10-29 2146 EA6/DK5IR     59  14     II2S          59  15     0
QSO:  3725 PH 2017-10-29 2151 EA6/DK5IR     59  14     PI4COM        59  14     0
QSO:  3718 PH 2017-10-29 2153 EA6/DK5IR     59  14     IS0XDA        59  15     0
QSO:  3622 PH 2017-10-29 2200 EA6/DK5IR     59  14     SP9RCL        59  15     0
QSO:  3661 PH 2017-10-29 2201 EA6/DK5IR     59  14     EI9E          59  14     0
QSO:  3762 PH 2017-10-29 2207 EA6/DK5IR     59  14     HG6N          59  15     0
QSO:  7057 PH 2017-10-29 2209 EA6/DK5IR     59  14     EB1DJ         59  14     0
QSO:  7127 PH 2017-10-29 2214 EA6/DK5IR     59  14     RU1A          59  16     0
QSO:  7129 PH 2017-10-29 2215 EA6/DK5IR     59  14     CT1JRZ        59  14     0
QSO:  7135 PH 2017-10-29 2216 EA6/DK5IR     59  14     S57AL         59  15     0
QSO:  7192 PH 2017-10-29 2226 EA6/DK5IR     59  14     S52BT         59  15     0
QSO:  7149 PH 2017-10-29 2233 EA6/DK5IR     59  14     W2RE          59  05     0
QSO:  7116 PH 2017-10-29 2238 EA6/DK5IR     59  14     ED1T          59  14     0
QSO:  7073 PH 2017-10-29 2242 EA6/DK5IR     59  14     CR5T          59  14     0
QSO:  7067 PH 2017-10-29 2243 EA6/DK5IR     59  14     TM1T          59  14     0
QSO:  7172 PH 2017-10-29 2252 EA6/DK5IR     59  14     SN3A          59  15     0
QSO:  7191 PH 2017-10-29 2253 EA6/DK5IR     59  14     DR5N          59  14     0
QSO:  7193 PH 2017-10-29 2255 EA6/DK5IR     59  14     A73A          59  21     0
QSO:  7092 PH 2017-10-29 2304 EA6/DK5IR     59  14     LZ5R          59  20     0
END-OF-LOG:
