START-OF-LOG: 3.0
CALLSIGN: P49Y
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 5673206
NAME: Andrew L. Faber
LOCATION: DX
OPERATORS: AE6Y
CLUB: Northern California Contest Club
CERTIFICATE: NO
CREATED-BY: CQPWIN VER. 12.9
SOAPBOX: Score is well down from 2015, mainly due to 10m.  But great
SOAPBOX: stateside runs on 40-10 compensated.  Love the Classic category!
QSO: 7218  PH 2017-10-28 0126 P49Y          59  9      W4MLB         59     5
QSO: 7218  PH 2017-10-28 0126 P49Y          59  9      WQ8Q          59     4
QSO: 7218  PH 2017-10-28 0127 P49Y          59  9      KY7M          59     3
QSO: 7218  PH 2017-10-28 0127 P49Y          59  9      N0LRI         59     4
QSO: 7218  PH 2017-10-28 0127 P49Y          59  9      W2CCC         59     5
QSO: 7218  PH 2017-10-28 0127 P49Y          59  9      K3WJV         59     5
QSO: 7218  PH 2017-10-28 0127 P49Y          59  9      K9RS          59     5
QSO: 7218  PH 2017-10-28 0127 P49Y          59  9      W1NG          59     5
QSO: 7218  PH 2017-10-28 0128 P49Y          59  9      W8PR          59     4
QSO: 7218  PH 2017-10-28 0128 P49Y          59  9      W9MK          59     4
QSO: 7218  PH 2017-10-28 0128 P49Y          59  9      WA4EMU        59     5
QSO: 7218  PH 2017-10-28 0128 P49Y          59  9      K4TKT         59     5
QSO: 7218  PH 2017-10-28 0129 P49Y          59  9      K2AX          59     5
QSO: 7218  PH 2017-10-28 0129 P49Y          59  9      KA3HPM        59     5
QSO: 7218  PH 2017-10-28 0129 P49Y          59  9      W0RIC         59     3
QSO: 7218  PH 2017-10-28 0129 P49Y          59  9      KK4AND        59     5
QSO: 7218  PH 2017-10-28 0129 P49Y          59  9      K4JZQ         59     5
QSO: 7218  PH 2017-10-28 0130 P49Y          59  9      KJ4KHX        59     4
QSO: 7218  PH 2017-10-28 0130 P49Y          59  9      K8AO          59     4
QSO: 7218  PH 2017-10-28 0130 P49Y          59  9      K3TC          59     5
QSO: 7218  PH 2017-10-28 0130 P49Y          59  9      K2JMY         59     5
QSO: 7218  PH 2017-10-28 0130 P49Y          59  9      WB2ZAB        59     5
QSO: 7218  PH 2017-10-28 0130 P49Y          59  9      K4BNC         59     5
QSO: 7218  PH 2017-10-28 0131 P49Y          59  9      NB1N          59     5
QSO: 7218  PH 2017-10-28 0131 P49Y          59  9      KD2DWX        59     5
QSO: 7218  PH 2017-10-28 0131 P49Y          59  9      K8KWT         59     4
QSO: 7218  PH 2017-10-28 0131 P49Y          59  9      K8NU          59     4
QSO: 7218  PH 2017-10-28 0131 P49Y          59  9      W7GDK         59     3
QSO: 7218  PH 2017-10-28 0132 P49Y          59  9      K3MSP         59     4
QSO: 7218  PH 2017-10-28 0132 P49Y          59  9      AE4TI         59     5
QSO: 7218  PH 2017-10-28 0132 P49Y          59  9      EA4ETN        59    14
QSO: 7218  PH 2017-10-28 0133 P49Y          59  9      KB8YBG        59     4
QSO: 7218  PH 2017-10-28 0133 P49Y          59  9      K4UN          59     5
QSO: 7218  PH 2017-10-28 0133 P49Y          59  9      KB3CWQ        59     5
QSO: 7218  PH 2017-10-28 0133 P49Y          59  9      CO6HZ         59     8
QSO: 7218  PH 2017-10-28 0133 P49Y          59  9      W8TAH         59     5
QSO: 7218  PH 2017-10-28 0133 P49Y          59  9      N1DC          59     5
QSO: 7218  PH 2017-10-28 0134 P49Y          59  9      W9YB          59     4
QSO: 7218  PH 2017-10-28 0134 P49Y          59  9      K3UW          59     5
QSO: 7218  PH 2017-10-28 0134 P49Y          59  9      VE9MWA        59     5
QSO: 7218  PH 2017-10-28 0134 P49Y          59  9      N4PQX         59     5
QSO: 7218  PH 2017-10-28 0134 P49Y          59  9      W4UDX         59     5
QSO: 7218  PH 2017-10-28 0134 P49Y          59  9      N7BD          59     4
QSO: 7218  PH 2017-10-28 0135 P49Y          59  9      W4ZAO         59     5
QSO: 7218  PH 2017-10-28 0135 P49Y          59  9      KF8PD         59     4
QSO: 7218  PH 2017-10-28 0135 P49Y          59  9      W3RGA         59     5
QSO: 7218  PH 2017-10-28 0135 P49Y          59  9      WA8MCD        59     4
QSO: 7218  PH 2017-10-28 0135 P49Y          59  9      WY5Y          59     4
QSO: 7218  PH 2017-10-28 0135 P49Y          59  9      K9RM          59     4
QSO: 7218  PH 2017-10-28 0136 P49Y          59  9      W1CSM         59     5
QSO: 7218  PH 2017-10-28 0136 P49Y          59  9      K2WJL         59     5
QSO: 7218  PH 2017-10-28 0136 P49Y          59  9      K7UA          59     3
QSO: 7218  PH 2017-10-28 0136 P49Y          59  9      WE2N          59     5
QSO: 7218  PH 2017-10-28 0136 P49Y          59  9      N6WS          59     3
QSO: 7218  PH 2017-10-28 0137 P49Y          59  9      VA3TPS        59     4
QSO: 7218  PH 2017-10-28 0137 P49Y          59  9      NR3X          59     5
QSO: 7218  PH 2017-10-28 0137 P49Y          59  9      VE3RZ         59     4
QSO: 7218  PH 2017-10-28 0137 P49Y          59  9      W9RN          59     4
QSO: 7218  PH 2017-10-28 0137 P49Y          59  9      K8PVD         59     4
QSO: 7218  PH 2017-10-28 0138 P49Y          59  9      W7RY          59     4
QSO: 7218  PH 2017-10-28 0138 P49Y          59  9      KI7AY         59     4
QSO: 7218  PH 2017-10-28 0138 P49Y          59  9      W8AT          59     5
QSO: 7218  PH 2017-10-28 0138 P49Y          59  9      K7ACZ         59     3
QSO: 7218  PH 2017-10-28 0138 P49Y          59  9      NN3Q          59     5
QSO: 7218  PH 2017-10-28 0139 P49Y          59  9      W0EAR         59     4
QSO: 7218  PH 2017-10-28 0139 P49Y          59  9      AA3LX         59     5
QSO: 7218  PH 2017-10-28 0139 P49Y          59  9      K3EST         59     3
QSO: 7218  PH 2017-10-28 0139 P49Y          59  9      NJ0F          59     4
QSO: 7218  PH 2017-10-28 0139 P49Y          59  9      K9LZR         59     4
QSO: 7218  PH 2017-10-28 0139 P49Y          59  9      N2LBR         59     5
QSO: 7218  PH 2017-10-28 0140 P49Y          59  9      K1TTT         59     5
QSO: 7218  PH 2017-10-28 0140 P49Y          59  9      WD5GBS        59     4
QSO: 7218  PH 2017-10-28 0140 P49Y          59  9      N5GI          59     4
QSO: 7218  PH 2017-10-28 0140 P49Y          59  9      N0OK          59     4
QSO: 7218  PH 2017-10-28 0140 P49Y          59  9      W1JAW         59     5
QSO: 7218  PH 2017-10-28 0140 P49Y          59  9      K4ADB         59     5
QSO: 7218  PH 2017-10-28 0141 P49Y          59  9      N8ME          59     4
QSO: 7218  PH 2017-10-28 0141 P49Y          59  9      VE7SO         59     3
QSO: 7218  PH 2017-10-28 0141 P49Y          59  9      KQ4PK         59     4
QSO: 7218  PH 2017-10-28 0141 P49Y          59  9      AI5SF         59     4
QSO: 7218  PH 2017-10-28 0141 P49Y          59  9      9A5Y          59    15
QSO: 7218  PH 2017-10-28 0142 P49Y          59  9      N3FM          59     5
QSO: 7218  PH 2017-10-28 0142 P49Y          59  9      K4EA          59     5
QSO: 7218  PH 2017-10-28 0142 P49Y          59  9      WS4WW         59     5
QSO: 7218  PH 2017-10-28 0142 P49Y          59  9      K4JRS         59     5
QSO: 7218  PH 2017-10-28 0142 P49Y          59  9      KG5ZCX        59     4
QSO: 7218  PH 2017-10-28 0143 P49Y          59  9      K3EJJ         59     5
QSO: 7218  PH 2017-10-28 0143 P49Y          59  9      KB2IPH        59     5
QSO: 7218  PH 2017-10-28 0143 P49Y          59  9      K4CAE         59     5
QSO: 7218  PH 2017-10-28 0143 P49Y          59  9      VE3BM         59     4
QSO: 7218  PH 2017-10-28 0143 P49Y          59  9      C6ARW         59     8
QSO: 7218  PH 2017-10-28 0144 P49Y          59  9      W4FDS         59     4
QSO: 7218  PH 2017-10-28 0144 P49Y          59  9      N4CW          59     5
QSO: 7218  PH 2017-10-28 0145 P49Y          59  9      N5KB          59     4
QSO: 7218  PH 2017-10-28 0145 P49Y          59  9      AD5HV         59     4
QSO: 7218  PH 2017-10-28 0145 P49Y          59  9      NX0I          59     4
QSO: 7218  PH 2017-10-28 0145 P49Y          59  9      NK7L          59     3
QSO: 7218  PH 2017-10-28 0145 P49Y          59  9      W2GPS         59     5
QSO: 7218  PH 2017-10-28 0145 P49Y          59  9      AD4ES         59     5
QSO: 7218  PH 2017-10-28 0146 P49Y          59  9      KE4S          59     5
QSO: 7218  PH 2017-10-28 0146 P49Y          59  9      AB5NX         59     4
QSO: 7218  PH 2017-10-28 0146 P49Y          59  9      N2NKX         59     5
QSO: 7218  PH 2017-10-28 0146 P49Y          59  9      N4UEZ         59     5
QSO: 7218  PH 2017-10-28 0146 P49Y          59  9      N4WO          59     5
QSO: 7218  PH 2017-10-28 0147 P49Y          59  9      KJ0I          59     4
QSO: 7218  PH 2017-10-28 0147 P49Y          59  9      AL7RF         59     3
QSO: 7218  PH 2017-10-28 0147 P49Y          59  9      W4EEH         59     4
QSO: 7218  PH 2017-10-28 0147 P49Y          59  9      N3ED          59     5
QSO: 7218  PH 2017-10-28 0147 P49Y          59  9      KF7DUR        59     3
QSO: 7218  PH 2017-10-28 0148 P49Y          59  9      K7JKB         59     3
QSO: 7218  PH 2017-10-28 0148 P49Y          59  9      N8PE          59     4
QSO: 7218  PH 2017-10-28 0148 P49Y          59  9      KR2Q          59     5
QSO: 7218  PH 2017-10-28 0148 P49Y          59  9      WW2Y          59     5
QSO: 7218  PH 2017-10-28 0148 P49Y          59  9      WT8E          59     4
QSO: 7218  PH 2017-10-28 0148 P49Y          59  9      W2RD          59     5
QSO: 7218  PH 2017-10-28 0149 P49Y          59  9      K9CJ          59     4
QSO: 7218  PH 2017-10-28 0149 P49Y          59  9      WB8NTA        59     4
QSO: 7218  PH 2017-10-28 0149 P49Y          59  9      K0JJR         59     4
QSO: 7218  PH 2017-10-28 0149 P49Y          59  9      K5FUV         59     4
QSO: 7218  PH 2017-10-28 0150 P49Y          59  9      W4POT         59     5
QSO: 7218  PH 2017-10-28 0150 P49Y          59  9      W4XMT         59     5
QSO: 7218  PH 2017-10-28 0150 P49Y          59  9      AC0W          59     4
QSO: 7218  PH 2017-10-28 0150 P49Y          59  9      K4XL          59     5
QSO: 7218  PH 2017-10-28 0150 P49Y          59  9      N8BI          59     4
QSO: 7218  PH 2017-10-28 0150 P49Y          59  9      KB1DN         59     5
QSO: 7218  PH 2017-10-28 0150 P49Y          59  9      W3BTX         59     5
QSO: 7218  PH 2017-10-28 0151 P49Y          59  9      W3PN          59     5
QSO: 7218  PH 2017-10-28 0151 P49Y          59  9      KD0RSX        59     4
QSO: 7218  PH 2017-10-28 0151 P49Y          59  9      WB9KPT        59     4
QSO: 7218  PH 2017-10-28 0151 P49Y          59  9      W8MSP         59     4
QSO: 7218  PH 2017-10-28 0151 P49Y          59  9      KE4RLA        59     5
QSO: 7218  PH 2017-10-28 0152 P49Y          59  9      W5GN          59     4
QSO: 7218  PH 2017-10-28 0152 P49Y          59  9      N3ATE         59     5
QSO: 7218  PH 2017-10-28 0152 P49Y          59  9      N2CPR         59     5
QSO: 7218  PH 2017-10-28 0152 P49Y          59  9      W0JM          59     4
QSO: 7218  PH 2017-10-28 0153 P49Y          59  9      W5ECJ         59     4
QSO: 7218  PH 2017-10-28 0153 P49Y          59  9      WA1NPZ        59     5
QSO: 7218  PH 2017-10-28 0153 P49Y          59  9      K4OWR         59     4
QSO: 7218  PH 2017-10-28 0153 P49Y          59  9      N7MZW         59     4
QSO: 7218  PH 2017-10-28 0153 P49Y          59  9      W3WHK         59     5
QSO: 7218  PH 2017-10-28 0153 P49Y          59  9      VE3KP         59     4
QSO: 7218  PH 2017-10-28 0154 P49Y          59  9      N8PR          59     5
QSO: 7218  PH 2017-10-28 0154 P49Y          59  9      KC9EZP        59     4
QSO: 7218  PH 2017-10-28 0154 P49Y          59  9      KA1VMG        59     5
QSO: 7218  PH 2017-10-28 0154 P49Y          59  9      W8AB          59     4
QSO: 7218  PH 2017-10-28 0154 P49Y          59  9      K7XC          59     3
QSO: 7218  PH 2017-10-28 0155 P49Y          59  9      AC9GK         59     4
QSO: 7218  PH 2017-10-28 0155 P49Y          59  9      K9IMM         59     4
QSO: 7218  PH 2017-10-28 0155 P49Y          59  9      AB8RL         59     5
QSO: 7218  PH 2017-10-28 0155 P49Y          59  9      NA9RB         59     4
QSO: 7218  PH 2017-10-28 0155 P49Y          59  9      W0MB          59     4
QSO: 7218  PH 2017-10-28 0155 P49Y          59  9      N1PGA         59     5
QSO: 7218  PH 2017-10-28 0156 P49Y          59  9      N4LUC         59     5
QSO: 7218  PH 2017-10-28 0156 P49Y          59  9      AA1SU         59     5
QSO: 7218  PH 2017-10-28 0156 P49Y          59  9      VA2ES         59     5
QSO: 7218  PH 2017-10-28 0156 P49Y          59  9      AE5SG         59     4
QSO: 7218  PH 2017-10-28 0156 P49Y          59  9      N5AA          59     4
QSO: 7218  PH 2017-10-28 0156 P49Y          59  9      KC9K          59     4
QSO: 7218  PH 2017-10-28 0156 P49Y          59  9      VE7XF         59     3
QSO: 7218  PH 2017-10-28 0157 P49Y          59  9      N9JZY         59     4
QSO: 7218  PH 2017-10-28 0157 P49Y          59  9      WY3A          59     5
QSO: 7218  PH 2017-10-28 0157 P49Y          59  9      N0AT          59     4
QSO: 7218  PH 2017-10-28 0157 P49Y          59  9      VE3BR         59     4
QSO: 7218  PH 2017-10-28 0158 P49Y          59  9      KC2PES        59     5
QSO: 7218  PH 2017-10-28 0158 P49Y          59  9      W6KH          59     3
QSO: 7218  PH 2017-10-28 0158 P49Y          59  9      WA8Y          59     4
QSO: 7218  PH 2017-10-28 0159 P49Y          59  9      W5FMH         59     4
QSO: 7218  PH 2017-10-28 0159 P49Y          59  9      P40W          59     9
QSO: 7218  PH 2017-10-28 0159 P49Y          59  9      K6BEW         59     3
QSO: 7218  PH 2017-10-28 0159 P49Y          59  9      K7ZS          59     3
QSO: 7218  PH 2017-10-28 0159 P49Y          59  9      WB5SDV        59     4
QSO: 7218  PH 2017-10-28 0159 P49Y          59  9      N3LNP         59     5
QSO: 7218  PH 2017-10-28 0200 P49Y          59  9      ON4ACW        59    14
QSO: 7218  PH 2017-10-28 0200 P49Y          59  9      K5TR          59     4
QSO: 7218  PH 2017-10-28 0200 P49Y          59  9      K7WP          59     3
QSO: 7218  PH 2017-10-28 0200 P49Y          59  9      K9MMS         59     4
QSO: 7218  PH 2017-10-28 0200 P49Y          59  9      K5TR          59     4
QSO: 7218  PH 2017-10-28 0201 P49Y          59  9      VE2ENN        59     4
QSO: 7218  PH 2017-10-28 0201 P49Y          59  9      VA2OKG        59     5
QSO: 7218  PH 2017-10-28 0201 P49Y          59  9      K4CCK         59     5
QSO: 7218  PH 2017-10-28 0201 P49Y          59  9      W6PH          59     3
QSO: 7218  PH 2017-10-28 0201 P49Y          59  9      AC9S          59     4
QSO: 7218  PH 2017-10-28 0201 P49Y          59  9      K5LLA         59     4
QSO: 7218  PH 2017-10-28 0202 P49Y          59  9      N2FRH         59     5
QSO: 7218  PH 2017-10-28 0202 P49Y          59  9      N1KL          59     5
QSO: 7218  PH 2017-10-28 0202 P49Y          59  9      VE2CJR        59     5
QSO: 7218  PH 2017-10-28 0202 P49Y          59  9      N9LYE         59     4
QSO: 7218  PH 2017-10-28 0202 P49Y          59  9      KU8E          59     5
QSO: 7218  PH 2017-10-28 0203 P49Y          59  9      VE1SQ         59     5
QSO: 7218  PH 2017-10-28 0203 P49Y          59  9      AC1CT         59     5
QSO: 7218  PH 2017-10-28 0203 P49Y          59  9      K4FXN         59     4
QSO: 7218  PH 2017-10-28 0203 P49Y          59  9      W4UDX         59     5
QSO: 7218  PH 2017-10-28 0203 P49Y          59  9      N6ED          59     3
QSO: 7218  PH 2017-10-28 0203 P49Y          59  9      W1WEF         59     5
QSO: 7218  PH 2017-10-28 0204 P49Y          59  9      K0BJ          59     4
QSO: 7218  PH 2017-10-28 0204 P49Y          59  9      VE2GT         59     5
QSO: 7218  PH 2017-10-28 0204 P49Y          59  9      AA2AW         59     5
QSO: 7218  PH 2017-10-28 0204 P49Y          59  9      WB2WMF        59     5
QSO: 7218  PH 2017-10-28 0204 P49Y          59  9      KC1CRS        59     5
QSO: 7218  PH 2017-10-28 0205 P49Y          59  9      G4WPD         59    14
QSO: 7218  PH 2017-10-28 0205 P49Y          59  9      K0HCV         59     4
QSO: 7218  PH 2017-10-28 0205 P49Y          59  9      K9FDX         59     4
QSO: 7218  PH 2017-10-28 0205 P49Y          59  9      N6JW          59     3
QSO: 7218  PH 2017-10-28 0206 P49Y          59  9      AB1NS         59     5
QSO: 7218  PH 2017-10-28 0206 P49Y          59  9      WA8KAN        59     5
QSO: 7218  PH 2017-10-28 0206 P49Y          59  9      KA8GOV        59     4
QSO: 7218  PH 2017-10-28 0206 P49Y          59  9      KG4GMY        59     5
QSO: 7218  PH 2017-10-28 0207 P49Y          59  9      K8PJK         59     4
QSO: 7218  PH 2017-10-28 0207 P49Y          59  9      K9ING         59     4
QSO: 7218  PH 2017-10-28 0207 P49Y          59  9      WS9V          59     4
QSO: 7218  PH 2017-10-28 0207 P49Y          59  9      K1KI          59     5
QSO: 7218  PH 2017-10-28 0207 P49Y          59  9      W7VJ          59     3
QSO: 7218  PH 2017-10-28 0207 P49Y          59  9      AA0AI         59     4
QSO: 7218  PH 2017-10-28 0208 P49Y          59  9      ND9G          59     4
QSO: 7218  PH 2017-10-28 0208 P49Y          59  9      KD8HVN        59     4
QSO: 7218  PH 2017-10-28 0208 P49Y          59  9      WA4IPU        59     5
QSO: 7218  PH 2017-10-28 0208 P49Y          59  9      W8AJT         59     4
QSO: 7218  PH 2017-10-28 0208 P49Y          59  9      KU2C          59     5
QSO: 7218  PH 2017-10-28 0209 P49Y          59  9      NA8B          59     4
QSO: 7218  PH 2017-10-28 0209 P49Y          59  9      N3KBF         59     5
QSO: 7218  PH 2017-10-28 0209 P49Y          59  9      VE2HIT        59     5
QSO: 7218  PH 2017-10-28 0209 P49Y          59  9      P43W          59     9
QSO: 7218  PH 2017-10-28 0209 P49Y          59  9      W9JB          59     4
QSO: 7218  PH 2017-10-28 0209 P49Y          59  9      KG4IGC        59     5
QSO: 7218  PH 2017-10-28 0210 P49Y          59  9      N1GSA         59     5
QSO: 7218  PH 2017-10-28 0210 P49Y          59  9      KC2QYM        59     5
QSO: 7218  PH 2017-10-28 0210 P49Y          59  9      W8TOM         59     4
QSO: 7218  PH 2017-10-28 0211 P49Y          59  9      WC8VOA        59     4
QSO: 7218  PH 2017-10-28 0211 P49Y          59  9      W2NDG         59     5
QSO: 7218  PH 2017-10-28 0211 P49Y          59  9      KD8DZO        59     5
QSO: 7218  PH 2017-10-28 0211 P49Y          59  9      NT2I          59     5
QSO: 7218  PH 2017-10-28 0212 P49Y          59  9      W9YU          59     4
QSO: 7218  PH 2017-10-28 0212 P49Y          59  9      KC1ELF        59     5
QSO: 7218  PH 2017-10-28 0212 P49Y          59  9      W6AFA         59     3
QSO: 7218  PH 2017-10-28 0212 P49Y          59  9      KE4G          59     5
QSO: 7218  PH 2017-10-28 0212 P49Y          59  9      KA3MTT        59     4
QSO: 7218  PH 2017-10-28 0212 P49Y          59  9      K4DTR         59     5
QSO: 7218  PH 2017-10-28 0213 P49Y          59  9      K9ZO          59     4
QSO: 7218  PH 2017-10-28 0213 P49Y          59  9      W7OM          59     3
QSO: 7218  PH 2017-10-28 0213 P49Y          59  9      N8OA          59     4
QSO: 7218  PH 2017-10-28 0213 P49Y          59  9      K3UL          59     5
QSO: 7218  PH 2017-10-28 0214 P49Y          59  9      NK8Q          59     5
