START-OF-LOG: 3.0
CALLSIGN: OH3P
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 326400
NAME: Vesa Myllykangas
LOCATION: DX
OPERATORS: OH3P
CLUB: Contest Club Finland
CERTIFICATE: YES
CREATED-BY: DXLog.net v2.2.17
SOAPBOX: TNX for nice contest. I used OB11-3 tribander, 80/40M H-loop, MKII, TS590
SOAPBOX: and FB logger DXLOG logger sw with MMTTY. Hope to CU 2016 48H !
QSO: 14133 RY  2015-09-27 1630 OH3P          599 15 DX  G6OKU         599  14 DX  0
QSO: 14133 RY  2015-09-27 1633 OH3P          599 15 DX  PA0RRS        599  14 DX  0
QSO: 14133 RY  2015-09-27 1634 OH3P          599 15 DX  N1IXF         599  05 CT  0
QSO: 14133 RY  2015-09-27 1636 OH3P          599 15 DX  AL9A          599  01 DX  0
QSO: 14133 RY  2015-09-27 1638 OH3P          599 15 DX  OK4GP         599  15 DX  0
QSO: 14133 RY  2015-09-27 1641 OH3P          599 15 DX  DJ1PQ         599  14 DX  0
QSO:  3581 RY  2015-09-27 1644 OH3P          599 15 DX  SP4CJA        599  15 DX  0
QSO:  3581 RY  2015-09-27 1644 OH3P          599 15 DX  RZ3DC         599  16 DX  0
QSO:  3581 RY  2015-09-27 1646 OH3P          599 15 DX  9A1A          599  15 DX  0
QSO:  3581 RY  2015-09-27 1646 OH3P          599 15 DX  DJ5TT         599  14 DX  0
QSO:  3581 RY  2015-09-27 1646 OH3P          599 15 DX  UT3N          599  16 DX  0
QSO:  3582 RY  2015-09-27 1650 OH3P          599 15 DX  SP5IVC        599  15 DX  0
QSO:  3584 RY  2015-09-27 1651 OH3P          599 15 DX  YT8A          599  15 DX  0
QSO:  3587 RY  2015-09-27 1653 OH3P          599 15 DX  RU4A          599  16 DX  0
QSO:  3590 RY  2015-09-27 1654 OH3P          599 15 DX  OH5C          599  15 DX  0
QSO:  3592 RY  2015-09-27 1655 OH3P          599 15 DX  LY5O          599  15 DX  0
QSO:  7044 RY  2015-09-27 1659 OH3P          599 15 DX  DL1SEC        599  14 DX  0
QSO:  7044 RY  2015-09-27 1700 OH3P          599 15 DX  LY2SA         599  15 DX  0
QSO:  7044 RY  2015-09-27 1701 OH3P          599 15 DX  OZ/DJ5LA      599  14 DX  0
QSO:  7044 RY  2015-09-27 1702 OH3P          599 15 DX  OM8AKX        599  15 DX  0
QSO:  7044 RY  2015-09-27 1704 OH3P          599 15 DX  IZ2JPN/QRP    599  15 DX  0
QSO: 21124 RY  2015-09-27 1708 OH3P          599 15 DX  SO9T          599  15 DX  0
QSO: 14133 RY  2015-09-27 1712 OH3P          599 15 DX  YO5BLA        599  20 DX  0
QSO: 14133 RY  2015-09-27 1713 OH3P          599 15 DX  W7VXS         599  03 WA  0
QSO: 14133 RY  2015-09-27 1714 OH3P          599 15 DX  M0NPQ         599  14 DX  0
QSO: 14133 RY  2015-09-27 1715 OH3P          599 15 DX  M0UNI         599  14 DX  0
QSO: 14133 RY  2015-09-27 1716 OH3P          599 15 DX  K8IRC         599  04 MN  0
QSO: 14133 RY  2015-09-27 1718 OH3P          599 15 DX  EA1SV         599  14 DX  0
QSO: 14133 RY  2015-09-27 1719 OH3P          599 15 DX  DL1DBR        599  14 DX  0
QSO: 14133 RY  2015-09-27 1720 OH3P          599 15 DX  IW3RUA        599  15 DX  0
QSO: 14133 RY  2015-09-27 1721 OH3P          599 15 DX  OK1DKO        599  15 DX  0
QSO: 14133 RY  2015-09-27 1722 OH3P          599 15 DX  IK4XQT        599  15 DX  0
QSO: 14133 RY  2015-09-27 1723 OH3P          599 15 DX  G0CER         599  15 DX  0
QSO: 14133 RY  2015-09-27 1723 OH3P          599 15 DX  DJ3NG         599  14 DX  0
QSO: 14133 RY  2015-09-27 1724 OH3P          599 15 DX  IW1CBG        599  15 DX  0
QSO: 14133 RY  2015-09-27 1724 OH3P          599 15 DX  G3RLE         599  14 DX  0
QSO: 14133 RY  2015-09-27 1724 OH3P          599 15 DX  IK1ZFO        599  15 DX  0
QSO: 14133 RY  2015-09-27 1726 OH3P          599 15 DX  PA3HFX        599  14 DX  0
QSO: 14133 RY  2015-09-27 1727 OH3P          599 15 DX  RW6CR         599  16 DX  0
QSO: 14133 RY  2015-09-27 1728 OH3P          599 15 DX  S53NW         599  15 DX  0
QSO: 14133 RY  2015-09-27 1729 OH3P          599 15 DX  UN7EG         599  17 DX  0
QSO: 14133 RY  2015-09-27 1730 OH3P          599 15 DX  IZ4DZD        599  15 DX  0
QSO: 14133 RY  2015-09-27 1731 OH3P          599 15 DX  PE2K          599  14 DX  0
QSO: 14133 RY  2015-09-27 1731 OH3P          599 15 DX  PD0JMH        599  14 DX  0
QSO: 14133 RY  2015-09-27 1732 OH3P          599 15 DX  F1IEE         599  14 DX  0
QSO: 14133 RY  2015-09-27 1733 OH3P          599 15 DX  PA4B          599  14 DX  0
QSO: 14133 RY  2015-09-27 1733 OH3P          599 15 DX  3Z9K          599  15 DX  0
QSO: 14133 RY  2015-09-27 1735 OH3P          599 15 DX  JE4MHL        599  25 DX  0
QSO: 14133 RY  2015-09-27 1737 OH3P          599 15 DX  R9WDV         599  16 DX  0
QSO:  7045 RY  2015-09-27 1745 OH3P          599 15 DX  UA4WJ         599  16 DX  0
QSO:  7045 RY  2015-09-27 1746 OH3P          599 15 DX  LA8FTA        599  14 DX  0
QSO:  7045 RY  2015-09-27 1747 OH3P          599 15 DX  EW4R          599  16 DX  0
QSO:  7045 RY  2015-09-27 1748 OH3P          599 15 DX  LY2PAD        599  15 DX  0
QSO:  7045 RY  2015-09-27 1749 OH3P          599 15 DX  SQ7LQJ        599  15 DX  0
QSO:  7045 RY  2015-09-27 1750 OH3P          599 15 DX  CT1BXE/QRP    599  14 DX  0
QSO:  7045 RY  2015-09-27 1751 OH3P          599 15 DX  DL1MAJ        599  14 DX  0
QSO:  7045 RY  2015-09-27 1751 OH3P          599 15 DX  YO2LDU        599  20 DX  0
QSO:  7045 RY  2015-09-27 1753 OH3P          599 15 DX  RT4W          599  16 DX  0
QSO:  7045 RY  2015-09-27 1753 OH3P          599 15 DX  OH2ET         599  15 DX  0
QSO:  7045 RY  2015-09-27 1754 OH3P          599 15 DX  RA3YAO        599  16 DX  0
QSO:  7045 RY  2015-09-27 1756 OH3P          599 15 DX  UR3AC         599  16 DX  0
QSO:  7045 RY  2015-09-27 1756 OH3P          599 15 DX  YT2B          599  15 DX  0
QSO:  7045 RY  2015-09-27 1757 OH3P          599 15 DX  DL1FCU        599  14 DX  0
END-OF-LOG:
