START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RDA
CALLSIGN: R1MJ/P
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: R1MJ/P
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RDA RDAContest/2021.
QSO: 14000 PH 2021-08-21 1204 R1MJ/P        59 LO24 UN7LAN        59 0121
QSO:  3517 CW 2021-08-21 2127 R1MJ/P        599 LO24 US5WE         599 0074
QSO:  3517 CW 2021-08-21 2130 R1MJ/P        599 LO24 OM8FR         599 0269
QSO:  3517 CW 2021-08-21 2132 R1MJ/P        599 LO24 DL5WS         599 0278
QSO:  3517 CW 2021-08-21 2132 R1MJ/P        599 LO24 SP3CW         599 0262
QSO:  3517 CW 2021-08-21 2133 R1MJ/P        599 LO24 EW8DX         599 0663
QSO:  3517 CW 2021-08-21 2136 R1MJ/P        599 LO28 EW1M          599 0545
QSO:  3517 CW 2021-08-21 2136 R1MJ/P        599 LO24 SM0N          599 0003
QSO:  3517 CW 2021-08-21 2138 R1MJ/P        599 LO24 OK1TA         599 0381
QSO:  3517 CW 2021-08-21 2138 R1MJ/P        599 LO24 SP2R          599 0513
QSO:  3517 CW 2021-08-21 2140 R1MJ/P        599 LO24 SP1AEN        599 0297
QSO:  3517 CW 2021-08-21 2141 R1MJ/P        599 LO24 HA3NU         599 1087
QSO:  3517 CW 2021-08-21 2143 R1MJ/P        599 LO24 HA5JI         599 0933
QSO:  3517 CW 2021-08-21 2143 R1MJ/P        599 LO24 SN1T          599 0731
QSO:  3500 CW 2021-08-21 2144 R1MJ/P        599 LO24 YL2PP         599 0192
QSO:  3517 CW 2021-08-21 2145 R1MJ/P        599 LO24 LY9A          599 1023
QSO:  3517 CW 2021-08-21 2146 R1MJ/P        599 LO24 DL7VOG        599 0239
QSO:  3517 CW 2021-08-21 2147 R1MJ/P        599 LO24 DF1MM         599 0075
QSO:  3517 CW 2021-08-21 2147 R1MJ/P        599 LO24 OK1FHI        599 0378
QSO:  3517 CW 2021-08-21 2147 R1MJ/P        599 LO24 UT2UB         599 0409
QSO:  3517 CW 2021-08-21 2149 R1MJ/P        599 LO24 SP5CNA        599 0514
QSO:  3517 CW 2021-08-21 2151 R1MJ/P        599 LO24 LZ9R          599 0669
QSO:  3517 CW 2021-08-21 2152 R1MJ/P        599 LO24 LZ5R          599 1552
QSO:  3517 CW 2021-08-21 2153 R1MJ/P        599 LO24 UN7LZ         599 0744
QSO:  3517 CW 2021-08-21 2154 R1MJ/P        599 LO24 YL7X          599 0949
QSO:  3517 CW 2021-08-21 2155 R1MJ/P        599 LO24 D1CTT         599 0330
QSO:  3517 CW 2021-08-21 2155 R1MJ/P        599 LO24 LA8HGA        599 0160
QSO:  3517 CW 2021-08-21 2156 R1MJ/P        599 LO24 LZ3ZZ         599 0600
QSO:  3517 CW 2021-08-21 2158 R1MJ/P        599 LO24 OM8AA         599 0136
QSO:  3500 CW 2021-08-21 2159 R1MJ/P        599 LO24 SP2FVN        599 0150
QSO:  3517 CW 2021-08-21 2200 R1MJ/P        599 LO24 OH5TS         599 0286
QSO:  3500 CW 2021-08-21 2206 R1MJ/P        599 LO24 SP2FAP        599 0203
QSO:  3517 CW 2021-08-21 2206 R1MJ/P        599 LO24 LZ7G          599 0692
QSO:  3500 CW 2021-08-21 2208 R1MJ/P        599 LO24 UR5LF         599 0352
QSO:  3517 CW 2021-08-21 2208 R1MJ/P        599 LO24 LZ9W          599 1153
QSO:  3517 CW 2021-08-21 2210 R1MJ/P        599 LO24 E77EA         599 0854
QSO:  3517 CW 2021-08-21 2213 R1MJ/P        599 LO24 HA3OU         599 0405
QSO:  3517 CW 2021-08-21 2214 R1MJ/P        599 LO24 HA3MN         599 0293
QSO:  3517 CW 2021-08-21 2216 R1MJ/P        599 LO24 DL6KVA        599 0489
QSO:  3517 CW 2021-08-21 2216 R1MJ/P        599 LO24 SP9DLY        599 0431
QSO:  3517 CW 2021-08-21 2220 R1MJ/P        599 LO24 YU5R          599 0938
QSO:  3517 CW 2021-08-21 2221 R1MJ/P        599 LO24 LY4T          599 0429
QSO:  3517 CW 2021-08-21 2225 R1MJ/P        599 LO24 LZ1ZJ         599 0328
QSO:  3517 CW 2021-08-21 2227 R1MJ/P        599 LO24 F6DCQ         599 0196
QSO:  3500 CW 2021-08-21 2228 R1MJ/P        599 LO24 DL1NKS        599 0202
QSO:  3517 CW 2021-08-21 2228 R1MJ/P        599 LO24 OK1HEH        599 0148
QSO:  7011 CW 2021-08-22 0549 R1MJ/P        599 LO24 LA8HGA        599 0248
QSO:  7011 CW 2021-08-22 0551 R1MJ/P        599 LO24 SE4E          599 0242
QSO:  7011 CW 2021-08-22 0551 R1MJ/P        599 LO24 SP2EWQ        599 0546
QSO:  7027 CW 2021-08-22 0552 R1MJ/P        599 LO24 YL3CW         599 0481
QSO:  7011 CW 2021-08-22 0553 R1MJ/P        599 LO24 SP2R          599 0693
QSO:  7011 CW 2021-08-22 0555 R1MJ/P        599 LO24 OK5SA         599 0158
QSO:  7011 CW 2021-08-22 0555 R1MJ/P        599 LO24 PG2AA         599 0087
QSO:  7011 CW 2021-08-22 0557 R1MJ/P        599 LO24 PA3EWG        599 0067
QSO:  7011 CW 2021-08-22 0557 R1MJ/P        599 LO24 S55AC         599 0012
QSO:  7011 CW 2021-08-22 0558 R1MJ/P        599 LO24 SN1T          599 0971
QSO:  7011 CW 2021-08-22 0559 R1MJ/P        599 LO24 DG0KS         599 0116
QSO:  7000 CW 2021-08-22 0600 R1MJ/P        599 LO24 IK0PXD        599 0074
QSO:  7011 CW 2021-08-22 0600 R1MJ/P        599 LO24 OG6N          599 0683
QSO:  7000 CW 2021-08-22 0601 R1MJ/P        599 LO24 LY2BNL        599 0010
QSO:  7000 CW 2021-08-22 0605 R1MJ/P        599 LO24 DK6SX         599 0280
QSO:  7000 CW 2021-08-22 0608 R1MJ/P        599 LO24 OK6N          599 0063
QSO:  7011 CW 2021-08-22 0611 R1MJ/P        599 LO24 IK2ULV        599 0051
QSO:  7000 CW 2021-08-22 0615 R1MJ/P        599 LO24 SP2FVN        599 0193
QSO:  7011 CW 2021-08-22 0617 R1MJ/P        599 LO24 EW8G          599 0069
QSO:  7011 CW 2021-08-22 0618 R1MJ/P        599 LO24 YO7ARZ        599 0196
QSO:  7000 CW 2021-08-22 0620 R1MJ/P        599 LO24 DL8WEM        599 0422
QSO:  7000 CW 2021-08-22 0622 R1MJ/P        599 LO24 IK2CZQ        599 0084
QSO:  7012 CW 2021-08-22 0622 R1MJ/P        599 LO24 LY7W          599 0290
QSO:  7011 CW 2021-08-22 0628 R1MJ/P        599 LO24 EW1M          599 0744
QSO:  7011 CW 2021-08-22 0629 R1MJ/P        599 LO24 UT4NY         599 0297
QSO:  7011 CW 2021-08-22 0630 R1MJ/P        599 LO24 SP5GDY        599 0188
QSO:  7011 CW 2021-08-22 0631 R1MJ/P        599 LO24 DL4CF         599 0687
QSO: 14000 CW 2021-08-22 0658 R1MJ/P        599 LO24 DL6UD         599 0065
QSO: 14024 CW 2021-08-22 0700 R1MJ/P        599 LO24 LZ4W          599 0101
QSO: 14024 CW 2021-08-22 0701 R1MJ/P        599 LO24 LZ2WP         599 0580
QSO: 14024 CW 2021-08-22 0701 R1MJ/P        599 LO24 SP3CW         599 0422
QSO: 14024 CW 2021-08-22 0701 R1MJ/P        599 LO24 UT7E          599 0458
QSO: 14024 CW 2021-08-22 0702 R1MJ/P        599 LO24 DL4ME         599 0366
QSO: 14024 CW 2021-08-22 0703 R1MJ/P        599 LO24 IQ2CJ         599 0365
QSO: 14024 CW 2021-08-22 0704 R1MJ/P        599 LO24 9A5Y          599 1710
QSO: 14000 CW 2021-08-22 0705 R1MJ/P        599 LO24 DL8WEM        599 0453
QSO: 14024 CW 2021-08-22 0706 R1MJ/P        599 LO24 LA8OM         599 0575
QSO: 14024 CW 2021-08-22 0707 R1MJ/P        599 LO24 F5IND         599 0094
QSO: 14024 CW 2021-08-22 0708 R1MJ/P        599 LO24 EW8DX         599 0896
QSO: 14025 CW 2021-08-22 0708 R1MJ/P        599 LO24 4Z4KX         599 0039
QSO: 14024 CW 2021-08-22 0709 R1MJ/P        599 LO24 UX1AA         599 1197
QSO: 14000 CW 2021-08-22 0710 R1MJ/P        599 LO24 SP2FAP        599 0244
QSO: 14024 CW 2021-08-22 0712 R1MJ/P        599 LO24 HA1AG         599 0870
QSO: 14024 CW 2021-08-22 0713 R1MJ/P        599 LO24 SM2LIY        599 1005
QSO: 14024 CW 2021-08-22 0713 R1MJ/P        599 LO24 SP2EWQ        599 0615
QSO: 14024 CW 2021-08-22 0716 R1MJ/P        599 LO24 OP4K          599 0076
QSO: 14000 CW 2021-08-22 0717 R1MJ/P        599 LO24 DL8QS         599 0378
QSO: 14024 CW 2021-08-22 0718 R1MJ/P        599 LO24 YO4NF         599 0708
QSO: 14024 CW 2021-08-22 0719 R1MJ/P        599 LO24 EW8OM         599 0556
QSO: 14024 CW 2021-08-22 0721 R1MJ/P        599 LO24 EX8MJ         599 0259
QSO: 14024 CW 2021-08-22 0721 R1MJ/P        599 LO24 HA3OU         599 0593
QSO: 14024 CW 2021-08-22 0722 R1MJ/P        599 LO24 OH8MJ         599 0291
QSO: 14000 CW 2021-08-22 0723 R1MJ/P        599 LO24 LZ2HT         599 0071
QSO: 14024 CW 2021-08-22 0724 R1MJ/P        599 LO24 9A1AA         599 0918
QSO: 14024 CW 2021-08-22 0726 R1MJ/P        599 LO24 S51ZJ         599 0095
QSO: 14024 CW 2021-08-22 0728 R1MJ/P        599 LO24 DL7URH        599 0489
QSO: 14024 CW 2021-08-22 0728 R1MJ/P        599 LO24 YO2CEQ        599 0069
QSO: 14024 CW 2021-08-22 0729 R1MJ/P        599 LO24 9A2NO         599 0386
QSO: 14000 CW 2021-08-22 0731 R1MJ/P        599 LO24 SP9ENV        599 0363
QSO: 14024 CW 2021-08-22 0732 R1MJ/P        599 LO24 YO3XX/P       599 0142
QSO: 14000 CW 2021-08-22 0734 R1MJ/P        599 LO24 SP2FVN        599 0224
QSO: 14024 CW 2021-08-22 0735 R1MJ/P        599 LO24 PE3T          599 0228
QSO: 14000 CW 2021-08-22 0740 R1MJ/P        599 LO24 HA0HV         599 0198
QSO: 14024 CW 2021-08-22 0741 R1MJ/P        599 LO24 UN7LZ         599 1095
QSO: 14024 CW 2021-08-22 0742 R1MJ/P        599 LO24 OM3DX         599 0036
QSO: 14024 CW 2021-08-22 0743 R1MJ/P        599 UD03 HG4I          599 0399
QSO: 14024 CW 2021-08-22 0745 R1MJ/P        599 LO24 PA3AAV        599 0503
QSO: 14024 CW 2021-08-22 0747 R1MJ/P        599 LO24 GW4W          599 0152
QSO: 14024 CW 2021-08-22 0748 R1MJ/P        599 LO24 F6FTB         599 0050
QSO: 14024 CW 2021-08-22 0748 R1MJ/P        599 LO24 F6HDI         599 0293
QSO: 14024 CW 2021-08-22 0749 R1MJ/P        599 LO24 IK1XPK        599 0074
QSO: 14024 CW 2021-08-22 0751 R1MJ/P        599 LO24 F4GFT         599 0006
QSO: 14010 CW 2021-08-22 0752 R1MJ/P        599 LO24 ON7CC         599 0116
QSO: 14024 CW 2021-08-22 0752 R1MJ/P        599 LO24 HA5MA         599 0316
QSO: 14024 CW 2021-08-22 0752 R1MJ/P        599 LO24 OK1VK         599 0469
QSO: 14024 CW 2021-08-22 0753 R1MJ/P        599 LO24 OK2BFN        599 0111
QSO: 14000 CW 2021-08-22 0756 R1MJ/P        599 LO24 DL5WW         599 0510
QSO: 14024 CW 2021-08-22 0757 R1MJ/P        599 LO24 DL8DWW        599 0250
QSO: 14024 CW 2021-08-22 0800 R1MJ/P        599 LO24 M0BJL         599 0449
END-OF-LOG:
