START-OF-LOG: 3.0
CALLSIGN: YM2KK
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 2668936
CLUB:
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.76H
NAME: Emin Bora Demirel
OPERATORS: TA1BJ  TA2DA TA2FE  TA2BD  TA2SE  TA2DS  TA2AD
QSO: 28000 CW 2013-11-23 0728 YM2KK         599     20 UP2L          599     17
QSO: 28000 CW 2013-11-23 0729 YM2KK         599     20 UA4NC         599     16
QSO: 28000 CW 2013-11-23 0729 YM2KK         599     20 LA2AB         599     14
QSO: 28000 CW 2013-11-23 0730 YM2KK         599     20 JA1WPX        599     25
QSO: 28000 CW 2013-11-23 0730 YM2KK         599     20 UA0APV        599     18
QSO: 28000 CW 2013-11-23 0731 YM2KK         599     20 G4MKR         599     14
QSO: 28000 CW 2013-11-23 0732 YM2KK         599     20 OG3R          599     15
QSO: 28000 CW 2013-11-23 0732 YM2KK         599     20 OH2LU         599     15
QSO: 28000 CW 2013-11-23 0735 YM2KK         599     20 RK9UC         599     18
QSO: 28000 CW 2013-11-23 0736 YM2KK         599     20 GM3X          599     14
QSO: 28000 CW 2013-11-23 0737 YM2KK         599     20 RT4W          599     16
QSO: 28000 CW 2013-11-23 0737 YM2KK         599     20 UN6P          599     17
QSO: 28000 CW 2013-11-23 0739 YM2KK         599     20 YQ6A          599     20
QSO: 28000 CW 2013-11-23 0740 YM2KK         599     20 UN5J          599     17
QSO: 28000 CW 2013-11-23 0741 YM2KK         599     20 UA9UX         599     18
QSO: 28000 CW 2013-11-23 0743 YM2KK         599     20 OH1B          599     15
QSO: 28000 CW 2013-11-23 0744 YM2KK         599     20 LA5UF         599     14
QSO: 28000 CW 2013-11-23 0746 YM2KK         599     20 JE7JDL        599     25
QSO: 28000 CW 2013-11-23 0748 YM2KK         599     20 RK4R          599     16
QSO: 28000 CW 2013-11-23 0748 YM2KK         599     20 EA3NO         599     14
QSO: 28000 CW 2013-11-23 0748 YM2KK         599     20 PE3V          599     14
QSO: 28000 CW 2013-11-23 0753 YM2KK         599     20 UA9WOB        599     16
QSO: 28000 CW 2013-11-23 0753 YM2KK         599     20 R9XS          599     17
QSO: 28000 CW 2013-11-23 0754 YM2KK         599     20 LA9WDA        599     14
QSO: 28000 CW 2013-11-23 0755 YM2KK         599     20 DL4EAX        599     14
QSO: 28000 CW 2013-11-23 0758 YM2KK         599     20 UF0A          599     18
QSO: 28000 CW 2013-11-23 0801 YM2KK         599     20 UN3Z          599     17
QSO: 28000 CW 2013-11-23 0802 YM2KK         599     20 RT5Z          599     16
QSO: 28000 CW 2013-11-23 0804 YM2KK         599     20 JA2LMY        599     25
QSO: 28000 CW 2013-11-23 0804 YM2KK         599     20 RU9CI         599     17
QSO: 28000 CW 2013-11-23 0805 YM2KK         599     20 JN3DSH        599     25
QSO: 28000 CW 2013-11-23 0806 YM2KK         599     20 UA9AB         599     17
QSO: 28000 CW 2013-11-23 0807 YM2KK         599     20 JI3BFC        599     25
QSO: 28000 CW 2013-11-23 0808 YM2KK         599     20 OM7M          599     15
QSO: 28000 CW 2013-11-23 0811 YM2KK         599     20 P3N           599     20
QSO: 28000 CW 2013-11-23 0812 YM2KK         599     20 GM3YEH        599     14
QSO: 28000 CW 2013-11-23 0814 YM2KK         599     20 PX2B          599     11
QSO: 28000 CW 2013-11-23 0814 YM2KK         599     20 HS0ZIA        599     26
QSO: 28000 CW 2013-11-23 0815 YM2KK         599     20 EI7CC         599     14
QSO: 28000 CW 2013-11-23 0819 YM2KK         599     20 UX1AA         599     16
QSO: 28000 CW 2013-11-23 0819 YM2KK         599     20 R9GM          599     17
QSO: 28000 CW 2013-11-23 0822 YM2KK         599     20 RW9UY         599     18
QSO: 28000 CW 2013-11-23 0823 YM2KK         599     20 YU2A          599     15
QSO: 28000 CW 2013-11-23 0824 YM2KK         599     20 UA1NFA        599     16
QSO: 28000 CW 2013-11-23 0825 YM2KK         599     20 JH5FTY        599     25
QSO: 28000 CW 2013-11-23 0825 YM2KK         599     20 RK9AD         599     17
QSO: 28000 CW 2013-11-23 0826 YM2KK         599     20 G6PZ          599     14
QSO: 28000 CW 2013-11-23 0827 YM2KK         599     20 M3I           599     14
QSO: 28000 CW 2013-11-23 0828 YM2KK         599     20 EA7PP         599     14
QSO: 28000 CW 2013-11-23 0830 YM2KK         599     20 XU4Y          599     26
QSO: 28000 CW 2013-11-23 0831 YM2KK         599     20 LY2W          599     15
QSO: 28000 CW 2013-11-23 0832 YM2KK         599     20 R9AX          599     17
QSO: 28000 CW 2013-11-23 0834 YM2KK         599     20 EA5ARC        599     14
QSO: 28000 CW 2013-11-23 0834 YM2KK         599     20 EA2EA         599     14
QSO: 28000 CW 2013-11-23 0837 YM2KK         599     20 RA4Y          599     16
QSO: 28000 CW 2013-11-23 0841 YM2KK         599     20 OH3MC         599     15
QSO: 28000 CW 2013-11-23 0843 YM2KK         599     20 UZ2M          599     16
QSO: 28000 CW 2013-11-23 0843 YM2KK         599     20 EA3AVV        599     14
QSO: 28000 CW 2013-11-23 0844 YM2KK         599     20 OH1LWZ/M      599     15
QSO: 28000 CW 2013-11-23 0845 YM2KK         599     20 SJ2W          599     14
QSO: 28000 CW 2013-11-23 0852 YM2KK         599     20 EF5R          599     14
QSO: 28000 CW 2013-11-23 0854 YM2KK         599     20 SM5BJT        599     14
QSO: 28000 CW 2013-11-23 0854 YM2KK         599     20 R8XF          599     17
QSO: 28000 CW 2013-11-23 0855 YM2KK         599     20 OG5G          599      5
QSO: 28000 CW 2013-11-23 0856 YM2KK         599     20 OH2BV         599     15
QSO: 28000 CW 2013-11-23 0856 YM2KK         599     20 EA5RS         599     14
QSO: 28000 CW 2013-11-23 0857 YM2KK         599     20 LA5LJA        599     14
QSO: 28000 CW 2013-11-23 0858 YM2KK         599     20 EA6UP         599     14
QSO: 28000 CW 2013-11-23 0859 YM2KK         599     20 LA8AW         599     14
QSO: 28000 CW 2013-11-23 0902 YM2KK         599     20 RX9DJ         599     17
QSO: 28000 CW 2013-11-23 0904 YM2KK         599     20 OH7KD         599     15
QSO: 28000 CW 2013-11-23 0904 YM2KK         599     20 RA1AL         599     16
QSO: 28000 CW 2013-11-23 0904 YM2KK         599     20 RY4W          599     16
QSO: 28000 CW 2013-11-23 0905 YM2KK         599     20 UA9FGJ        599     17
QSO: 28000 CW 2013-11-23 0905 YM2KK         599     20 RF9C          599     17
QSO: 28000 CW 2013-11-23 0906 YM2KK         599     20 LA1VFA        599     14
QSO: 28000 CW 2013-11-23 0906 YM2KK         599     20 RT1O          599     16
QSO: 28000 CW 2013-11-23 0906 YM2KK         599     20 RW0AJ         599     18
QSO: 28000 CW 2013-11-23 0908 YM2KK         599     20 UB0A          599     18
QSO: 28000 CW 2013-11-23 0909 YM2KK         599     20 TA1BM         599     20
QSO: 28000 CW 2013-11-23 0909 YM2KK         599     20 SM5CNQ        599     14
QSO: 28000 CW 2013-11-23 0910 YM2KK         599     20 UA4M          599     16
QSO: 28000 CW 2013-11-23 0910 YM2KK         599     20 OH8FAL        599     15
QSO: 28000 CW 2013-11-23 0911 YM2KK         599     20 OZ/DJ1XT      599     14
QSO: 28000 CW 2013-11-23 0911 YM2KK         599     20 OH6OS         599     15
QSO: 28000 CW 2013-11-23 0913 YM2KK         599     20 OH3GZ         599     15
QSO: 28000 CW 2013-11-23 0913 YM2KK         599     20 R9TO          599     16
QSO: 28000 CW 2013-11-23 0913 YM2KK         599     20 SM0NEJ        599     14
QSO: 28000 CW 2013-11-23 0914 YM2KK         599     20 G4RRM         599     14
QSO: 28000 CW 2013-11-23 0915 YM2KK         599     20 GM4HQF        599     14
QSO: 28000 CW 2013-11-23 0916 YM2KK         599     20 LA3ZA         599     14
QSO: 28000 CW 2013-11-23 0916 YM2KK         599     20 RN1ON         599     16
QSO: 28000 CW 2013-11-23 0916 YM2KK         599     20 SM3C          599     14
QSO: 28000 CW 2013-11-23 0917 YM2KK         599     20 UA4RF         599     16
QSO: 28000 CW 2013-11-23 0917 YM2KK         599     20 RL9X          599     17
QSO: 28000 CW 2013-11-23 0918 YM2KK         599     20 GW4J          599     14
QSO: 28000 CW 2013-11-23 0918 YM2KK         599     20 RW4NJ         599     16
QSO: 28000 CW 2013-11-23 0919 YM2KK         599     20 EI1Y          599     14
QSO: 28000 CW 2013-11-23 0919 YM2KK         599     20 OP4K          599     14
QSO: 28000 CW 2013-11-23 0920 YM2KK         599     20 RW4WA         599     16
QSO: 28000 CW 2013-11-23 0920 YM2KK         599     20 UA1OMS        599     16
QSO: 28000 CW 2013-11-23 0921 YM2KK         599     20 G4OEC         599     14
QSO: 28000 CW 2013-11-23 0922 YM2KK         599     20 RA1WA/1       599     16
QSO: 28000 CW 2013-11-23 0923 YM2KK         599     20 G3ZNR         599     14
QSO: 28000 CW 2013-11-23 0924 YM2KK         599     20 GD4RFZ        599     14
QSO: 28000 CW 2013-11-23 0924 YM2KK         599     20 9A7A          599     15
QSO: 28000 CW 2013-11-23 0925 YM2KK         599     20 GZ3F          599     14
QSO: 28000 CW 2013-11-23 0925 YM2KK         599     20 LA1J          599     14
QSO: 28000 CW 2013-11-23 0925 YM2KK         599     20 OH3OJ         599     15
QSO: 28000 CW 2013-11-23 0926 YM2KK         599     20 SM0WRA        599     14
QSO: 28000 CW 2013-11-23 0926 YM2KK         599     20 RT9A          599     17
QSO: 28000 CW 2013-11-23 0927 YM2KK         599     20 OH2BAH        599     15
QSO: 28000 CW 2013-11-23 0928 YM2KK         599     20 G4ENZ         599     14
QSO: 28000 CW 2013-11-23 0928 YM2KK         599     20 OZ1NF         599     14
QSO: 28000 CW 2013-11-23 0929 YM2KK         599     20 RW4LC         599     16
QSO: 28000 CW 2013-11-23 0931 YM2KK         599     20 LY9Y          599     15
QSO: 28000 CW 2013-11-23 0932 YM2KK         599     20 YL2EC         599     15
QSO: 28000 CW 2013-11-23 0932 YM2KK         599     20 EI7M          599     14
QSO: 28000 CW 2013-11-23 0934 YM2KK         599     20 SM5AOG        599     14
QSO: 28000 CW 2013-11-23 0935 YM2KK         599     20 OG6N          599     15
QSO: 28000 CW 2013-11-23 0936 YM2KK         599     20 OP4K          599     14
QSO: 28000 CW 2013-11-23 0939 YM2KK         599     20 PA3GRM        599     14
QSO: 28000 CW 2013-11-23 0939 YM2KK         599     20 OG6N          599     15
QSO: 28000 CW 2013-11-23 0940 YM2KK         599     20 RA4W          599     16
QSO: 28000 CW 2013-11-23 0940 YM2KK         599     20 YL2CV         599     15
QSO: 28000 CW 2013-11-23 0941 YM2KK         599     20 GI4EBS        599     14
QSO: 28000 CW 2013-11-23 0942 YM2KK         599     20 ZS6TQ         599     38
QSO: 28000 CW 2013-11-23 0942 YM2KK         599     20 SK3W          599     14
QSO: 28000 CW 2013-11-23 0943 YM2KK         599     20 RQ3M          599     16
QSO: 28000 CW 2013-11-23 0944 YM2KK         599     20 OU3A          599     14
QSO: 28000 CW 2013-11-23 0944 YM2KK         599     20 RT3N          599     16
QSO: 28000 CW 2013-11-23 0945 YM2KK         599     20 UA1TGQ        599     16
QSO: 28000 CW 2013-11-23 0945 YM2KK         599     20 RM2U          599     16
QSO: 28000 CW 2013-11-23 0946 YM2KK         599     20 RU3U          599     16
QSO: 28000 CW 2013-11-23 0946 YM2KK         599     20 SM7C          599     14
QSO: 28000 CW 2013-11-23 0948 YM2KK         599     20 SM6Y          599     14
QSO: 28000 CW 2013-11-23 0949 YM2KK         599     20 RN3QO         599     16
QSO: 28000 CW 2013-11-23 0949 YM2KK         599     20 DR1A          599     14
QSO: 28000 CW 2013-11-23 0950 YM2KK         599     20 M0TDW         599     14
QSO: 28000 CW 2013-11-23 0950 YM2KK         599     20 G4CMQ         599     14
QSO: 28000 CW 2013-11-23 0951 YM2KK         599     20 OH3AD         599     15
QSO: 28000 CW 2013-11-23 0951 YM2KK         599     20 G4CWH         599     14
QSO: 28000 CW 2013-11-23 0952 YM2KK         599     20 RT9I          599     18
QSO: 28000 CW 2013-11-23 0952 YM2KK         599     20 PA0ATG        599     14
QSO: 28000 CW 2013-11-23 0953 YM2KK         599     20 UA9FFV        599     17
QSO: 28000 CW 2013-11-23 0954 YM2KK         599     20 EA4TX         599     14
QSO: 28000 CW 2013-11-23 0954 YM2KK         599     20 SM5CIL        599     14
QSO: 28000 CW 2013-11-23 0955 YM2KK         599     20 F1DLZ         599     14
QSO: 28000 CW 2013-11-23 0955 YM2KK         599     20 G3SHF         599     14
QSO: 28000 CW 2013-11-23 0958 YM2KK         599     20 PA0RBO        599     14
QSO: 28000 CW 2013-11-23 0958 YM2KK         599     20 DL6ON         599     14
QSO: 28000 CW 2013-11-23 0959 YM2KK         599     20 G3XVR         599     14
QSO: 28000 CW 2013-11-23 1000 YM2KK         599     20 R3KM          599     16
QSO: 28000 CW 2013-11-23 1001 YM2KK         599     20 F5INJ         599     14
QSO: 28000 CW 2013-11-23 1002 YM2KK         599     20 UA1A          599     16
QSO: 28000 CW 2013-11-23 1002 YM2KK         599     20 OH2EV         599     15
QSO: 28000 CW 2013-11-23 1003 YM2KK         599     20 SM5Q          599     14
QSO: 28000 CW 2013-11-23 1003 YM2KK         599     20 PC3H          599     14
QSO: 28000 CW 2013-11-23 1004 YM2KK         599     20 DC9ZP         599     14
QSO: 28000 CW 2013-11-23 1005 YM2KK         599     20 PA3CUI        599     14
QSO: 28000 CW 2013-11-23 1006 YM2KK         599     20 GM0BKC        599     14
QSO: 28000 CW 2013-11-23 1006 YM2KK         599     20 DL1EJD        599     14
QSO: 28000 CW 2013-11-23 1006 YM2KK         599     20 R9SG          599     16
QSO: 28000 CW 2013-11-23 1008 YM2KK         599     20 M1SMH         599     14
QSO: 28000 CW 2013-11-23 1008 YM2KK         599     20 DJ5AN         599     14
QSO: 28000 CW 2013-11-23 1008 YM2KK         599     20 OH6GP         599     15
QSO: 28000 CW 2013-11-23 1009 YM2KK         599     20 HA30S         599     15
QSO: 28000 CW 2013-11-23 1010 YM2KK         599     20 PA3HBX        599     14
QSO: 28000 CW 2013-11-23 1013 YM2KK         599     20 SE6Y          599     14
QSO: 28000 CW 2013-11-23 1013 YM2KK         599     20 PA6Y          599     14
QSO: 28000 CW 2013-11-23 1013 YM2KK         599     20 RD1D          599     16
QSO: 28000 CW 2013-11-23 1013 YM2KK         599     20 DL5JS         599     14
QSO: 28000 CW 2013-11-23 1014 YM2KK         599     20 G3XPO         599     14
QSO: 28000 CW 2013-11-23 1015 YM2KK         599     20 RN3F          599     16
QSO: 28000 CW 2013-11-23 1018 YM2KK         599     20 G3IZD         599     14
QSO: 28000 CW 2013-11-23 1018 YM2KK         599     20 DK1YY         599     14
QSO: 28000 CW 2013-11-23 1019 YM2KK         599     20 OH4EA         599     15
QSO: 28000 CW 2013-11-23 1020 YM2KK         599     20 SF3A          599     14
QSO: 28000 CW 2013-11-23 1021 YM2KK         599     20 RA9AN         599     17
QSO: 28000 CW 2013-11-23 1021 YM2KK         599     20 OH3GD         599     15
QSO: 28000 CW 2013-11-23 1022 YM2KK         599     20 PA5WT         599     14
QSO: 28000 CW 2013-11-23 1022 YM2KK         599     20 SJ7J          599     14
QSO: 28000 CW 2013-11-23 1023 YM2KK         599     20 9A1A          599     15
QSO: 28000 CW 2013-11-23 1024 YM2KK         599     20 OH1CH         599     15
QSO: 28000 CW 2013-11-23 1024 YM2KK         599     20 F5JU          599     14
QSO: 28000 CW 2013-11-23 1025 YM2KK         599     20 SM2BJS        599     14
QSO: 28000 CW 2013-11-23 1028 YM2KK         599     20 OH2XF         599     15
QSO: 28000 CW 2013-11-23 1028 YM2KK         599     20 G4WGE         599     14
QSO: 28000 CW 2013-11-23 1029 YM2KK         599     20 SM4DQE        599     14
QSO: 28000 CW 2013-11-23 1031 YM2KK         599     20 GT8IOM        599     14
QSO: 28000 CW 2013-11-23 1031 YM2KK         599     20 ED5O          599     14
QSO: 28000 CW 2013-11-23 1031 YM2KK         599     20 GM5M          599     14
QSO: 28000 CW 2013-11-23 1032 YM2KK         599     20 G4FSU         599     14
QSO: 28000 CW 2013-11-23 1033 YM2KK         599     20 G0MRH         599     14
QSO: 28000 CW 2013-11-23 1033 YM2KK         599     20 RT7T          599     16
QSO: 28000 CW 2013-11-23 1034 YM2KK         599     20 G3SVL         599     14
QSO: 28000 CW 2013-11-23 1035 YM2KK         599     20 SM5COP        599     14
QSO: 28000 CW 2013-11-23 1035 YM2KK         599     20 OH1EB         599     15
QSO: 28000 CW 2013-11-23 1037 YM2KK         599     20 HS0ZLM        599     26
QSO: 28000 CW 2013-11-23 1037 YM2KK         599     20 G3SWH         599     14
QSO: 28000 CW 2013-11-23 1038 YM2KK         599     20 F6CYT         599     14
QSO: 28000 CW 2013-11-23 1038 YM2KK         599     20 LZ7J          599     20
QSO: 28000 CW 2013-11-23 1039 YM2KK         599     20 G4KRJ         599     14
QSO: 28000 CW 2013-11-23 1039 YM2KK         599     20 G4SGI         599     14
QSO: 28000 CW 2013-11-23 1040 YM2KK         599     20 EA5AR         599     14
QSO: 28000 CW 2013-11-23 1040 YM2KK         599     20 EA5/DJ4UF     599     14
QSO: 28000 CW 2013-11-23 1041 YM2KK         599     20 LA2MOA        599     14
QSO: 28000 CW 2013-11-23 1042 YM2KK         599     20 PA0CT         599     14
QSO: 28000 CW 2013-11-23 1042 YM2KK         599     20 SK5LW         599     14
QSO: 28000 CW 2013-11-23 1043 YM2KK         599     20 OO9O          599     14
QSO: 28000 CW 2013-11-23 1044 YM2KK         599     20 UA9CC         599     17
QSO: 28000 CW 2013-11-23 1044 YM2KK         599     20 OH0RJ         599     15
QSO: 28000 CW 2013-11-23 1044 YM2KK         599     20 OH2BH         599     15
QSO: 28000 CW 2013-11-23 1045 YM2KK         599     20 R1OO          599     16
QSO: 28000 CW 2013-11-23 1045 YM2KK         599     20 OH5TMU        599     15
QSO: 28000 CW 2013-11-23 1045 YM2KK         599     20 DF9EY         599     14
QSO: 28000 CW 2013-11-23 1046 YM2KK         599     20 G4KFT         599     14
QSO: 28000 CW 2013-11-23 1047 YM2KK         599     20 PA3AIN        599     14
QSO: 28000 CW 2013-11-23 1048 YM2KK         599     20 TC0A          599     20
QSO: 28000 CW 2013-11-23 1048 YM2KK         599     20 RV9DC         599     17
QSO: 28000 CW 2013-11-23 1049 YM2KK         599     20 DK4WO         599     14
QSO: 28000 CW 2013-11-23 1051 YM2KK         599     20 EI8FH         599     14
QSO: 28000 CW 2013-11-23 1053 YM2KK         599     20 RO9A          599     17
QSO: 28000 CW 2013-11-23 1054 YM2KK         599     20 PA3HCC        599     14
QSO: 28000 CW 2013-11-23 1054 YM2KK         599     20 EA6URA        599     14
QSO: 28000 CW 2013-11-23 1055 YM2KK         599     20 RM9RZ         599     17
QSO: 28000 CW 2013-11-23 1055 YM2KK         599     20 G0BNR         599     14
QSO: 28000 CW 2013-11-23 1056 YM2KK         599     20 DL1DBR        599     14
QSO: 28000 CW 2013-11-23 1056 YM2KK         599     20 DK3KD         599     14
QSO: 28000 CW 2013-11-23 1057 YM2KK         599     20 EA5DFV        599     14
QSO: 28000 CW 2013-11-23 1057 YM2KK         599     20 G3LZQ         599     14
QSO: 28000 CW 2013-11-23 1057 YM2KK         599     20 PA0QRB        599     14
QSO: 28000 CW 2013-11-23 1058 YM2KK         599     20 GM0DEQ        599     14
