START-OF-LOG: 3.0
LOCATION: KY
CALLSIGN: K4IE
CLUB: Kentucky Contest Group
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 795932
OPERATORS: K4IE
SOAPBOX: Great conditions.  Wish I could have operated all weekend.  First
QSO: 21067 CW 2013-11-24 1708 K4IE          599 4      HG7T          599 15
QSO: 21070 CW 2013-11-24 1709 K4IE          599 4      M0BJL         599 14
QSO: 21079 CW 2013-11-24 1711 K4IE          599 4      CT3AA         599 33
QSO: 21081 CW 2013-11-24 1712 K4IE          599 4      GM5X          599 14
QSO: 21083 CW 2013-11-24 1713 K4IE          599 4      OK7O          599 15
QSO: 21086 CW 2013-11-24 1714 K4IE          599 4      DL1NEO        599 14
QSO: 21089 CW 2013-11-24 1714 K4IE          599 4      G5E           599 14
QSO: 21090 CW 2013-11-24 1714 K4IE          599 4      DR5N          599 14
QSO: 21114 CW 2013-11-24 1718 K4IE          599 4      5C5T          599 33
QSO: 21119 CW 2013-11-24 1719 K4IE          599 4      TF3W          599 40
QSO: 21129 CW 2013-11-24 1720 K4IE          599 4      OQ5M          599 14
QSO: 21132 CW 2013-11-24 1721 K4IE          599 4      G3Y           599 14
QSO: 14025 CW 2013-11-24 1722 K4IE          599 4      DF3CB         599 14
QSO: 14028 CW 2013-11-24 1723 K4IE          599 4      OL1C          599 15
QSO: 14029 CW 2013-11-24 1724 K4IE          599 4      DJ8OG         599 14
QSO: 14030 CW 2013-11-24 1731 K4IE          599 4      SV1EG         599 20
QSO: 14034 CW 2013-11-24 1733 K4IE          599 4      HA8IH         599 15
QSO: 14036 CW 2013-11-24 1734 K4IE          599 4      ON7PQ         599 14
QSO: 14037 CW 2013-11-24 1735 K4IE          599 4      DK5QN         599 14
QSO: 14038 CW 2013-11-24 1735 K4IE          599 4      RU1A          599 16
QSO: 14040 CW 2013-11-24 1736 K4IE          599 4      DL1A          599 14
QSO: 14041 CW 2013-11-24 1737 K4IE          599 4      ON4IA         599 14
QSO: 14042 CW 2013-11-24 1739 K4IE          599 4      SM6E          599 14
QSO: 14043 CW 2013-11-24 1740 K4IE          599 4      DK6XZ         599 14
QSO: 14046 CW 2013-11-24 1741 K4IE          599 4      DF0GEB        599 14
QSO: 14048 CW 2013-11-24 1742 K4IE          599 4      II0AFM        599 15
QSO: 14048 CW 2013-11-24 1746 K4IE          599 4      HS0ZAR        599 26
QSO: 14051 CW 2013-11-24 1747 K4IE          599 4      DR4A          599 14
END-OF-LOG:
