START-OF-LOG: 3.0
LOCATION: WMA
CALLSIGN: K5ZD
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 2376150
CLUB: Yankee Clipper Contest Club
CONTEST: CQ-WW-RTTY
CREATED-BY: WriteLog V11.13J
NAME: Randy Thompson
OPERATORS: K5ZD
SOAPBOX: Best 60 minutes - 178 QSOs while running on 10 and 15m at same time.
SOAPBOX: Great conditions on all bands. Wish I could have spent more time.
QSO: 28088 RY 2013-09-28 1417 K5ZD          599     05 MA     DL5MEV        599 14     DX
QSO: 21076 RY 2013-09-28 1417 K5ZD          599     05 MA     UA5C          599 16     DX
QSO: 28094 RY 2013-09-28 1418 K5ZD          599     05 MA     SN8N          599 15     DX
QSO: 28098 RY 2013-09-28 1419 K5ZD          599     05 MA     W1UE          599 5      MA
QSO: 21075 RY 2013-09-28 1420 K5ZD          599     05 MA     7Z1HL         599 21     DX
QSO: 21075 RY 2013-09-28 1420 K5ZD          599     05 MA     P49X          599 9      DX
QSO: 28078 RY 2013-09-28 1421 K5ZD          599     05 MA     P49X          599 9      DX
QSO: 21074 RY 2013-09-28 1421 K5ZD          599     05 MA     GM3W          599 14     DX
QSO: 21073 RY 2013-09-28 1422 K5ZD          599     05 MA     DP9A          599 14     DX
QSO: 21070 RY 2013-09-28 1423 K5ZD          599     05 MA     RN4SN         599 16     DX
QSO: 21070 RY 2013-09-28 1424 K5ZD          599     05 MA     UU7J          599 16     DX
QSO: 28094 RY 2013-09-28 1424 K5ZD          599     05 MA     IN3VVK        599 15     DX
QSO: 21069 RY 2013-09-28 1425 K5ZD          599     05 MA     IZ5RVG        599 15     DX
QSO: 28095 RY 2013-09-28 1425 K5ZD          599     05 MA     IK2LTR/5      599 15     DX
QSO: 21069 RY 2013-09-28 1425 K5ZD          599     05 MA     LA1PHA        599 14     DX
QSO: 21069 RY 2013-09-28 1426 K5ZD          599     05 MA     IK7RVY        599 15     DX
QSO: 28099 RY 2013-09-28 1426 K5ZD          599     05 MA     IQ4RN         599 15     DX
QSO: 21069 RY 2013-09-28 1427 K5ZD          599     05 MA     DF2UA         599 14     DX
QSO: 21069 RY 2013-09-28 1427 K5ZD          599     05 MA     OK7T          599 15     DX
QSO: 28103 RY 2013-09-28 1427 K5ZD          599     05 MA     SQ8JLU        599 15     DX
QSO: 21069 RY 2013-09-28 1428 K5ZD          599     05 MA     RW3DY         599 16     DX
QSO: 28108 RY 2013-09-28 1428 K5ZD          599     05 MA     YW2LV         599 9      DX
QSO: 21069 RY 2013-09-28 1429 K5ZD          599     05 MA     E72U          599 15     DX
QSO: 21069 RY 2013-09-28 1430 K5ZD          599     05 MA     W2FU          599 5      NY
QSO: 28115 RY 2013-09-28 1431 K5ZD          599     05 MA     UW0K          599 16     DX
QSO: 21069 RY 2013-09-28 1432 K5ZD          599     05 MA     UT4HZ         599 16     DX
QSO: 21069 RY 2013-09-28 1432 K5ZD          599     05 MA     PA2IP         599 14     DX
QSO: 28119 RY 2013-09-28 1433 K5ZD          599     05 MA     LZ6K          599 20     DX
QSO: 21069 RY 2013-09-28 1433 K5ZD          599     05 MA     UT1CDX        599 16     DX
QSO: 21069 RY 2013-09-28 1434 K5ZD          599     05 MA     S50W          599 15     DX
QSO: 28124 RY 2013-09-28 1434 K5ZD          599     05 MA     PJ4/G3TXF     599 9      DX
QSO: 21069 RY 2013-09-28 1435 K5ZD          599     05 MA     RK3AW         599 16     DX
QSO: 28128 RY 2013-09-28 1435 K5ZD          599     05 MA     DD2ML         599 14     DX
QSO: 28134 RY 2013-09-28 1436 K5ZD          599     05 MA     HK1NA         599 9      DX
QSO: 21069 RY 2013-09-28 1436 K5ZD          599     05 MA     EA7GWA        599 14     DX
QSO: 28127 RY 2013-09-28 1436 K5ZD          599     05 MA     IZ0GYP        599 15     DX
QSO: 21069 RY 2013-09-28 1437 K5ZD          599     05 MA     CT1BXT        599 14     DX
QSO: 21069 RY 2013-09-28 1437 K5ZD          599     05 MA     G4LPD         599 14     DX
QSO: 21069 RY 2013-09-28 1437 K5ZD          599     05 MA     OK3C          599 15     DX
QSO: 21069 RY 2013-09-28 1438 K5ZD          599     05 MA     RW9QA         599 17     DX
QSO: 21069 RY 2013-09-28 1439 K5ZD          599     05 MA     RA3NC         599 16     DX
QSO: 28117 RY 2013-09-28 1439 K5ZD          599     05 MA     N2WQ/VE3      599 4      ON
QSO: 21069 RY 2013-09-28 1440 K5ZD          599     05 MA     RV6LCI        599 16     DX
QSO: 28117 RY 2013-09-28 1440 K5ZD          599     05 MA     EA1DR         599 14     DX
QSO: 21069 RY 2013-09-28 1441 K5ZD          599     05 MA     UA1ORK        599 16     DX
QSO: 21069 RY 2013-09-28 1442 K5ZD          599     05 MA     RN3ZIC        599 16     DX
QSO: 21069 RY 2013-09-28 1443 K5ZD          599     05 MA     I8YAV         599 15     DX
QSO: 21069 RY 2013-09-28 1443 K5ZD          599     05 MA     RT4W          599 16     DX
QSO: 21069 RY 2013-09-28 1443 K5ZD          599     05 MA     IW2MZX        599 15     DX
QSO: 21069 RY 2013-09-28 1444 K5ZD          599     05 MA     RO9A          599 17     DX
QSO: 21069 RY 2013-09-28 1444 K5ZD          599     05 MA     DL5HF         599 14     DX
QSO: 21069 RY 2013-09-28 1445 K5ZD          599     05 MA     SV1XV         599 20     DX
QSO: 28100 RY 2013-09-28 1446 K5ZD          599     05 MA     R3PW          599 16     DX
QSO: 21069 RY 2013-09-28 1446 K5ZD          599     05 MA     IK1ZFO        599 15     DX
QSO: 21069 RY 2013-09-28 1446 K5ZD          599     05 MA     M0OSH         599 14     DX
QSO: 21069 RY 2013-09-28 1448 K5ZD          599     05 MA     K5CS          599 4      AR
QSO: 28092 RY 2013-09-28 1448 K5ZD          599     05 MA     PI4DX         599 14     DX
QSO: 21069 RY 2013-09-28 1448 K5ZD          599     05 MA     IQ2DN         599 15     DX
QSO: 21069 RY 2013-09-28 1449 K5ZD          599     05 MA     R3QW          599 16     DX
QSO: 21069 RY 2013-09-28 1449 K5ZD          599     05 MA     SP6NIN        599 15     DX
QSO: 21069 RY 2013-09-28 1450 K5ZD          599     05 MA     IN3FHE        599 15     DX
QSO: 28090 RY 2013-09-28 1450 K5ZD          599     05 MA     UW1M          599 16     DX
QSO: 14095 RY 2013-09-29 0303 K5ZD          599     05 MA     RA9JB         599 17     DX
QSO: 14090 RY 2013-09-29 0304 K5ZD          599     05 MA     UA9MA         599 17     DX
QSO: 14089 RY 2013-09-29 0305 K5ZD          599     05 MA     RM0A          599 18     DX
QSO: 14088 RY 2013-09-29 0305 K5ZD          599     05 MA     KH7M          599 31     DX
QSO: 14087 RY 2013-09-29 0306 K5ZD          599     05 MA     RD0A          599 18     DX
QSO: 14086 RY 2013-09-29 0307 K5ZD          599     05 MA     UA9UR         599 18     DX
QSO: 14081 RY 2013-09-29 0309 K5ZD          599     05 MA     CE1TT         599 12     DX
QSO: 14116 RY 2013-09-29 0311 K5ZD          599     05 MA     HC1JQ         599 10     DX
QSO: 14114 RY 2013-09-29 0312 K5ZD          599     05 MA     CX5TR         599 13     DX
QSO: 14113 RY 2013-09-29 0312 K5ZD          599     05 MA     PX2V          599 11     DX
QSO: 14110 RY 2013-09-29 0313 K5ZD          599     05 MA     PP1CZ         599 11     DX
QSO: 14109 RY 2013-09-29 0315 K5ZD          599     05 MA     UA0AKY        599 18     DX
QSO: 14108 RY 2013-09-29 0315 K5ZD          599     05 MA     RA0ACM        599 18     DX
QSO: 14107 RY 2013-09-29 0316 K5ZD          599     05 MA     7K4QOK        599 25     DX
QSO: 14107 RY 2013-09-29 0317 K5ZD          599     05 MA     UA4M          599 16     DX
QSO: 14106 RY 2013-09-29 0319 K5ZD          599     05 MA     VE6BMX        599 4      AB
QSO: 14106 RY 2013-09-29 0320 K5ZD          599     05 MA     RV9MA         599 18     DX
QSO: 14106 RY 2013-09-29 0321 K5ZD          599     05 MA     JA1XRA        599 25     DX
QSO: 14106 RY 2013-09-29 0321 K5ZD          599     05 MA     UU9JQ         599 16     DX
QSO:  3599 RY 2013-09-29 0321 K5ZD          599     05 MA     PI4DX         599 14     DX
QSO: 14106 RY 2013-09-29 0322 K5ZD          599     05 MA     JA3QOS        599 25     DX
QSO: 14106 RY 2013-09-29 0322 K5ZD          599     05 MA     JH4UYB        599 25     DX
QSO:  3599 RY 2013-09-29 0322 K5ZD          599     05 MA     HG7T          599 15     DX
QSO:  3597 RY 2013-09-29 0324 K5ZD          599     05 MA     OL9A          599 15     DX
QSO: 14106 RY 2013-09-29 0324 K5ZD          599     05 MA     R9UW          599 18     DX
QSO:  3596 RY 2013-09-29 0326 K5ZD          599     05 MA     VE2GSO        599 2      QC
QSO: 14106 RY 2013-09-29 0326 K5ZD          599     05 MA     JA1AYO        599 25     DX
QSO: 14106 RY 2013-09-29 0328 K5ZD          599     05 MA     UN7JX         599 17     DX
QSO: 14106 RY 2013-09-29 0329 K5ZD          599     05 MA     JA7LLL        599 25     DX
QSO:  3594 RY 2013-09-29 0329 K5ZD          599     05 MA     UZ2M          599 16     DX
QSO:  3593 RY 2013-09-29 0330 K5ZD          599     05 MA     K3TN          599 5      MD
QSO:  3592 RY 2013-09-29 0331 K5ZD          599     05 MA     SN7Q          599 15     DX
QSO:  3589 RY 2013-09-29 0333 K5ZD          599     05 MA     LY1R          599 15     DX
QSO:  3587 RY 2013-09-29 0335 K5ZD          599     05 MA     DL2SAX        599 14     DX
QSO:  3575 RY 2013-09-29 0337 K5ZD          599     05 MA     HA30S         599 15     DX
QSO:  3573 RY 2013-09-29 0338 K5ZD          599     05 MA     PI4Z          599 14     DX
QSO:  3572 RY 2013-09-29 0340 K5ZD          599     05 MA     W4UEF         599 5      NC
QSO:  3569 RY 2013-09-29 0340 K5ZD          599     05 MA     ED1R          599 14     DX
QSO:  3569 RY 2013-09-29 0341 K5ZD          599     05 MA     K3MJW         599 5      PA
QSO:  3568 RY 2013-09-29 0342 K5ZD          599     05 MA     HB0/DL2JRM    599 14     DX
QSO:  3567 RY 2013-09-29 0343 K5ZD          599     05 MA     UU7J          599 16     DX
QSO: 14101 RY 2013-09-29 0344 K5ZD          599     05 MA     ZV2K          599 11     DX
QSO: 14101 RY 2013-09-29 0344 K5ZD          599     05 MA     RA9AU         599 17     DX
QSO:  3566 RY 2013-09-29 0345 K5ZD          599     05 MA     S50XX         599 15     DX
QSO:  3566 RY 2013-09-29 0346 K5ZD          599     05 MA     KE2D          599 5      NJ
QSO: 14096 RY 2013-09-29 0348 K5ZD          599     05 MA     LS1F          599 13     DX
QSO:  3601 RY 2013-09-29 0350 K5ZD          599     05 MA     IQ1RY         599 15     DX
QSO: 14088 RY 2013-09-29 0352 K5ZD          599     05 MA     W6SX          599 3      CA
QSO: 14087 RY 2013-09-29 0353 K5ZD          599     05 MA     YW5T          599 9      DX
QSO: 14086 RY 2013-09-29 0354 K5ZD          599     05 MA     W1UE          599 5      MA
QSO:  3598 RY 2013-09-29 0354 K5ZD          599     05 MA     TM1A          599 14     DX
QSO:  3597 RY 2013-09-29 0355 K5ZD          599     05 MA     N8CL          599 5      NY
QSO:  3596 RY 2013-09-29 0356 K5ZD          599     05 MA     OG30OJ        599 15     DX
QSO:  3591 RY 2013-09-29 0358 K5ZD          599     05 MA     SP8K          599 15     DX
QSO:  3591 RY 2013-09-29 0359 K5ZD          599     05 MA     TF3AM         599 40     DX
QSO:  3590 RY 2013-09-29 0400 K5ZD          599     05 MA     ES9C          599 15     DX
QSO:  3589 RY 2013-09-29 0401 K5ZD          599     05 MA     IQ9UI         599 15     DX
QSO:  3587 RY 2013-09-29 0402 K5ZD          599     05 MA     OK2SAR        599 15     DX
QSO:  3587 RY 2013-09-29 0403 K5ZD          599     05 MA     W2FU          599 5      NY
QSO:  3585 RY 2013-09-29 0404 K5ZD          599     05 MA     N2BJ          599 4      IL
QSO:  3584 RY 2013-09-29 0406 K5ZD          599     05 MA     I4DZ          599 15     DX
QSO:  3584 RY 2013-09-29 0407 K5ZD          599     05 MA     SZ1A          599 20     DX
QSO:  3581 RY 2013-09-29 0408 K5ZD          599     05 MA     DM5TI         599 14     DX
QSO:  3580 RY 2013-09-29 0408 K5ZD          599     05 MA     LB8IB         599 14     DX
QSO:  3579 RY 2013-09-29 0409 K5ZD          599     05 MA     S57AW         599 15     DX
QSO: 14079 RY 2013-09-29 0410 K5ZD          599     05 MA     UR0HQ         599 16     DX
QSO:  3578 RY 2013-09-29 0411 K5ZD          599     05 MA     SP5T          599 15     DX
QSO:  3571 RY 2013-09-29 0412 K5ZD          599     05 MA     KB1LRL        599 5      MA
QSO:  3568 RY 2013-09-29 0413 K5ZD          599     05 MA     WA1Z          599 5      NH
QSO:  3567 RY 2013-09-29 0413 K5ZD          599     05 MA     F5BZB         599 14     DX
QSO:  3566 RY 2013-09-29 0414 K5ZD          599     05 MA     OE6MMF        599 15     DX
QSO: 14085 RY 2013-09-29 0415 K5ZD          599     05 MA     CR3L          599 33     DX
QSO: 14094 RY 2013-09-29 0417 K5ZD          599     05 MA     P49X          599 9      DX
QSO:  7095 RY 2013-09-29 0420 K5ZD          599     05 MA     YO3CZW        599 20     DX
QSO:  3566 RY 2013-09-29 0422 K5ZD          599     05 MA     DL2JIM        599 14     DX
QSO:  7085 RY 2013-09-29 0423 K5ZD          599     05 MA     WI7N          599 3      OR
QSO:  7083 RY 2013-09-29 0424 K5ZD          599     05 MA     IZ6TSA        599 15     DX
QSO:  7082 RY 2013-09-29 0424 K5ZD          599     05 MA     UR7GO         599 16     DX
QSO:  7082 RY 2013-09-29 0426 K5ZD          599     05 MA     NJ5T          599 4      TX
QSO:  7082 RY 2013-09-29 0427 K5ZD          599     05 MA     DJ6OZ         599 14     DX
QSO:  7082 RY 2013-09-29 0427 K5ZD          599     05 MA     PI4CC         599 14     DX
QSO:  3599 RY 2013-09-29 0428 K5ZD          599     05 MA     LY6A          599 15     DX
QSO:  3599 RY 2013-09-29 0429 K5ZD          599     05 MA     W3LL          599 5      MD
QSO:  7082 RY 2013-09-29 0429 K5ZD          599     05 MA     OM7RC         599 15     DX
QSO:  7082 RY 2013-09-29 0429 K5ZD          599     05 MA     AA5AT         599 4      LA
QSO:  3595 RY 2013-09-29 0430 K5ZD          599     05 MA     LY9Y          599 15     DX
QSO:  7082 RY 2013-09-29 0431 K5ZD          599     05 MA     DB1ID         599 14     DX
QSO:  7082 RY 2013-09-29 0432 K5ZD          599     05 MA     PD5JFK        599 14     DX
QSO:  7082 RY 2013-09-29 0432 K5ZD          599     05 MA     IZ0KBR        599 15     DX
QSO:  7082 RY 2013-09-29 0433 K5ZD          599     05 MA     OK7T          599 15     DX
QSO:  3590 RY 2013-09-29 0433 K5ZD          599     05 MA     9A1A          599 15     DX
QSO:  7082 RY 2013-09-29 0433 K5ZD          599     05 MA     RX3VF         599 16     DX
QSO:  3588 RY 2013-09-29 0434 K5ZD          599     05 MA     PI4CC         599 14     DX
QSO:  7082 RY 2013-09-29 0434 K5ZD          599     05 MA     KT5MR         599 4      TX
QSO:  7082 RY 2013-09-29 0435 K5ZD          599     05 MA     N6MA          599 3      AZ
QSO:  7082 RY 2013-09-29 0435 K5ZD          599     05 MA     DC9ZP         599 14     DX
QSO:  7082 RY 2013-09-29 0436 K5ZD          599     05 MA     UA1ZFL        599 16     DX
QSO:  3585 RY 2013-09-29 0437 K5ZD          599     05 MA     EF7R          599 14     DX
QSO:  7082 RY 2013-09-29 0437 K5ZD          599     05 MA     N9TH          599 4      IN
QSO:  7082 RY 2013-09-29 0438 K5ZD          599     05 MA     KX7L          599 3      WA
QSO:  7082 RY 2013-09-29 0439 K5ZD          599     05 MA     YO5KAI        599 20     DX
QSO:  7082 RY 2013-09-29 0439 K5ZD          599     05 MA     R3PW          599 16     DX
QSO:  3582 RY 2013-09-29 0439 K5ZD          599     05 MA     DJ9VA         599 14     DX
QSO:  7082 RY 2013-09-29 0439 K5ZD          599     05 MA     LY6A          599 15     DX
QSO:  7082 RY 2013-09-29 0440 K5ZD          599     05 MA     G6CSY         599 14     DX
QSO:  7082 RY 2013-09-29 0441 K5ZD          599     05 MA     K0FBV         599 4      IA
QSO:  3580 RY 2013-09-29 0441 K5ZD          599     05 MA     WB8CQV        599 4      WV
QSO:  3579 RY 2013-09-29 0442 K5ZD          599     05 MA     YL2PA         599 15     DX
QSO:  7082 RY 2013-09-29 0443 K5ZD          599     05 MA     DL9FB         599 14     DX
QSO:  3577 RY 2013-09-29 0443 K5ZD          599     05 MA     VE3CX         599 4      ON
QSO:  7082 RY 2013-09-29 0445 K5ZD          599     05 MA     EA2CRX        599 14     DX
QSO:  3575 RY 2013-09-29 0445 K5ZD          599     05 MA     DL8OH         599 14     DX
QSO:  7082 RY 2013-09-29 0446 K5ZD          599     05 MA     AD7MQ         599 4      MT
QSO:  7082 RY 2013-09-29 0447 K5ZD          599     05 MA     EW8DZ         599 16     DX
QSO:  3572 RY 2013-09-29 0448 K5ZD          599     05 MA     CR3L          599 33     DX
QSO:  7082 RY 2013-09-29 0449 K5ZD          599     05 MA     N6AR          599 5      FL
QSO:  3571 RY 2013-09-29 0449 K5ZD          599     05 MA     W8KEN         599 4      OH
QSO:  7082 RY 2013-09-29 0450 K5ZD          599     05 MA     KC9UTM        599 4      IL
QSO:  7082 RY 2013-09-29 0450 K5ZD          599     05 MA     SQ7LQJ        599 15     DX
QSO:  7082 RY 2013-09-29 0451 K5ZD          599     05 MA     K4AMQ         599 4      TN
QSO:  3566 RY 2013-09-29 0452 K5ZD          599     05 MA     WA2LXE        599 5      NJ
QSO:  7082 RY 2013-09-29 0452 K5ZD          599     05 MA     N6LN          599 3      CA
QSO:  7082 RY 2013-09-29 0453 K5ZD          599     05 MA     HB9TOC        599 14     DX
QSO:  7082 RY 2013-09-29 0453 K5ZD          599     05 MA     I0GIA         599 15     DX
QSO:  3565 RY 2013-09-29 0453 K5ZD          599     05 MA     K7HP          599 3      AZ
QSO:  7082 RY 2013-09-29 0453 K5ZD          599     05 MA     K0RC          599 4      MN
QSO:  7082 RY 2013-09-29 0455 K5ZD          599     05 MA     LX/OR5M       599 14     DX
QSO:  7082 RY 2013-09-29 0456 K5ZD          599     05 MA     N3RC          599 4      MT
QSO:  7082 RY 2013-09-29 0457 K5ZD          599     05 MA     PE1CPJ        599 14     DX
QSO:  7082 RY 2013-09-29 0459 K5ZD          599     05 MA     NF4A          599 5      FL
QSO:  7082 RY 2013-09-29 0500 K5ZD          599     05 MA     SP9IHP        599 15     DX
QSO:  3593 RY 2013-09-29 0501 K5ZD          599     05 MA     9A5BWW        599 15     DX
QSO:  7082 RY 2013-09-29 0501 K5ZD          599     05 MA     DL3SYA        599 14     DX
QSO:  7082 RY 2013-09-29 0502 K5ZD          599     05 MA     PD7BZ         599 14     DX
QSO:  7082 RY 2013-09-29 0502 K5ZD          599     05 MA     S50XX         599 15     DX
QSO:  7082 RY 2013-09-29 0503 K5ZD          599     05 MA     IK7RVY        599 15     DX
QSO:  7082 RY 2013-09-29 0503 K5ZD          599     05 MA     F6GCI         599 14     DX
QSO:  7082 RY 2013-09-29 0504 K5ZD          599     05 MA     VA7ST         599 3      BC
QSO:  7082 RY 2013-09-29 0506 K5ZD          599     05 MA     OH6BA         599 15     DX
QSO:  3581 RY 2013-09-29 0506 K5ZD          599     05 MA     AC0C          599 4      KS
QSO:  7082 RY 2013-09-29 0507 K5ZD          599     05 MA     KM6Z          599 3      CA
QSO:  3580 RY 2013-09-29 0507 K5ZD          599     05 MA     NA5NN         599 4      MS
QSO:  7082 RY 2013-09-29 0508 K5ZD          599     05 MA     OK7V          599 15     DX
QSO:  3575 RY 2013-09-29 0509 K5ZD          599     05 MA     SP5OXJ        599 15     DX
QSO:  7082 RY 2013-09-29 0510 K5ZD          599     05 MA     RW3WX         599 16     DX
QSO:  7082 RY 2013-09-29 0511 K5ZD          599     05 MA     F8CRS         599 14     DX
QSO:  7082 RY 2013-09-29 0511 K5ZD          599     05 MA     IN3FHE        599 15     DX
QSO:  7082 RY 2013-09-29 0512 K5ZD          599     05 MA     HA5VZ         599 15     DX
QSO:  7082 RY 2013-09-29 0512 K5ZD          599     05 MA     W4TZX         599 4      KY
QSO:  7082 RY 2013-09-29 0513 K5ZD          599     05 MA     UT2UB         599 16     DX
QSO:  3599 RY 2013-09-29 0513 K5ZD          599     05 MA     EA8MT         599 33     DX
QSO:  3599 RY 2013-09-29 0514 K5ZD          599     05 MA     DL8SCG        599 14     DX
QSO:  7082 RY 2013-09-29 0514 K5ZD          599     05 MA     VE5TLW        599 4      SK
QSO:  7082 RY 2013-09-29 0515 K5ZD          599     05 MA     OM7YL         599 15     DX
QSO:  7082 RY 2013-09-29 0515 K5ZD          599     05 MA     UY7MM         599 16     DX
QSO:  3598 RY 2013-09-29 0515 K5ZD          599     05 MA     W7RY          599 3      WA
QSO:  7082 RY 2013-09-29 0516 K5ZD          599     05 MA     K6UM          599 3      OR
QSO:  7082 RY 2013-09-29 0517 K5ZD          599     05 MA     YO4RDW        599 20     DX
QSO:  7082 RY 2013-09-29 0517 K5ZD          599     05 MA     9A3ZI         599 15     DX
QSO:  7082 RY 2013-09-29 0519 K5ZD          599     05 MA     DL5ARM        599 14     DX
QSO:  3589 RY 2013-09-29 0519 K5ZD          599     05 MA     IZ6TSA        599 15     DX
QSO:  7082 RY 2013-09-29 0519 K5ZD          599     05 MA     N4WXB         599 4      AL
QSO:  7082 RY 2013-09-29 0520 K5ZD          599     05 MA     RW1AI         599 16     DX
QSO:  7082 RY 2013-09-29 0520 K5ZD          599     05 MA     YO2LXW        599 20     DX
QSO:  7082 RY 2013-09-29 0521 K5ZD          599     05 MA     M3JFM         599 14     DX
QSO:  3588 RY 2013-09-29 0521 K5ZD          599     05 MA     PG3N          599 14     DX
QSO:  7082 RY 2013-09-29 0521 K5ZD          599     05 MA     LA7JO         599 14     DX
QSO:  7082 RY 2013-09-29 0522 K5ZD          599     05 MA     IZ8EEL        599 15     DX
QSO:  7082 RY 2013-09-29 0523 K5ZD          599     05 MA     WO7V          599 3      AZ
QSO:  7082 RY 2013-09-29 0523 K5ZD          599     05 MA     DD5M          599 14     DX
QSO:  3581 RY 2013-09-29 0523 K5ZD          599     05 MA     WW4LL         599 5      GA
QSO:  7082 RY 2013-09-29 0524 K5ZD          599     05 MA     SM7BHM        599 14     DX
QSO:  3580 RY 2013-09-29 0526 K5ZD          599     05 MA     LX1NO         599 14     DX
QSO:  3578 RY 2013-09-29 0527 K5ZD          599     05 MA     DF9GR         599 14     DX
QSO:  7082 RY 2013-09-29 0527 K5ZD          599     05 MA     AA5AU         599 4      LA
QSO:  7082 RY 2013-09-29 0528 K5ZD          599     05 MA     UT4ZG         599 16     DX
QSO:  7082 RY 2013-09-29 0528 K5ZD          599     05 MA     YO2LXW        599 20     DX
QSO:  7082 RY 2013-09-29 0529 K5ZD          599     05 MA     I5WNN         599 15     DX
QSO:  7082 RY 2013-09-29 0529 K5ZD          599     05 MA     PA3BUD        599 14     DX
QSO:  7082 RY 2013-09-29 0530 K5ZD          599     05 MA     DL1TRK        599 14     DX
QSO:  7082 RY 2013-09-29 0530 K5ZD          599     05 MA     PA9DD         599 14     DX
QSO:  7082 RY 2013-09-29 0531 K5ZD          599     05 MA     OM2DT         599 15     DX
QSO:  7082 RY 2013-09-29 0531 K5ZD          599     05 MA     MJ5Z          599 14     DX
QSO:  7082 RY 2013-09-29 0532 K5ZD          599     05 MA     DL7FA         599 14     DX
QSO:  7082 RY 2013-09-29 0532 K5ZD          599     05 MA     DL7MV         599 14     DX
QSO:  7082 RY 2013-09-29 0533 K5ZD          599     05 MA     AB9YC         599 4      IL
QSO:  3596 RY 2013-09-29 0533 K5ZD          599     05 MA     EI8FH         599 14     DX
QSO:  7082 RY 2013-09-29 0534 K5ZD          599     05 MA     K9MQ          599 4      IN
QSO:  7082 RY 2013-09-29 0535 K5ZD          599     05 MA     OK2JNB        599 15     DX
QSO:  3595 RY 2013-09-29 0535 K5ZD          599     05 MA     N2WQ/VE3      599 4      ON
QSO:  7082 RY 2013-09-29 0535 K5ZD          599     05 MA     ON4VP         599 14     DX
QSO:  7082 RY 2013-09-29 0535 K5ZD          599     05 MA     YL5X          599 15     DX
QSO:  7082 RY 2013-09-29 0536 K5ZD          599     05 MA     DL1QW         599 14     DX
QSO:  7082 RY 2013-09-29 0536 K5ZD          599     05 MA     IW2MXY        599 15     DX
QSO:  7082 RY 2013-09-29 0537 K5ZD          599     05 MA     NR0T          599 4      MN
QSO:  3594 RY 2013-09-29 0537 K5ZD          599     05 MA     DL1IAO        599 14     DX
QSO:  7082 RY 2013-09-29 0538 K5ZD          599     05 MA     AF6GA         599 3      CA
QSO:  7082 RY 2013-09-29 0539 K5ZD          599     05 MA     S50W          599 15     DX
QSO:  7082 RY 2013-09-29 0539 K5ZD          599     05 MA     KT4Q          599 5      FL
QSO:  3587 RY 2013-09-29 0540 K5ZD          599     05 MA     KE0L          599 4      MN
QSO:  7082 RY 2013-09-29 0540 K5ZD          599     05 MA     LA2IJ         599 14     DX
QSO:  7082 RY 2013-09-29 0541 K5ZD          599     05 MA     K6TA          599 3      CA
QSO:  7082 RY 2013-09-29 0541 K5ZD          599     05 MA     K4EA          599 5      GA
QSO:  3580 RY 2013-09-29 0542 K5ZD          599     05 MA     EA1AKS        599 14     DX
QSO:  7082 RY 2013-09-29 0542 K5ZD          599     05 MA     IK4UOA        599 15     DX
QSO:  7082 RY 2013-09-29 0542 K5ZD          599     05 MA     DK1LRS        599 14     DX
QSO:  3578 RY 2013-09-29 0543 K5ZD          599     05 MA     AA3B          599 5      PA
QSO:  7082 RY 2013-09-29 0543 K5ZD          599     05 MA     IK2YXB        599 15     DX
QSO:  7082 RY 2013-09-29 0544 K5ZD          599     05 MA     AE7DW         599 3      AZ
QSO:  7082 RY 2013-09-29 0544 K5ZD          599     05 MA     G3RTU         599 14     DX
QSO:  7082 RY 2013-09-29 0545 K5ZD          599     05 MA     EC7AT         599 14     DX
QSO:  7082 RY 2013-09-29 0545 K5ZD          599     05 MA     DF9DD         599 14     DX
QSO:  7082 RY 2013-09-29 0546 K5ZD          599     05 MA     SM6FKF        599 14     DX
QSO:  7082 RY 2013-09-29 0548 K5ZD          599     05 MA     KG4CUY        599 4      AL
QSO: 14106 RY 2013-09-29 0548 K5ZD          599     05 MA     SP4JCQ        599 15     DX
QSO:  7082 RY 2013-09-29 0549 K5ZD          599     05 MA     PD0RXP        599 14     DX
QSO: 14097 RY 2013-09-29 0549 K5ZD          599     05 MA     KI1G          599 5      RI
QSO:  7082 RY 2013-09-29 0550 K5ZD          599     05 MA     DK6NF         599 14     DX
QSO:  7082 RY 2013-09-29 0550 K5ZD          599     05 MA     EF7R          599 14     DX
QSO:  7082 RY 2013-09-29 0551 K5ZD          599     05 MA     IN3QBR        599 15     DX
QSO:  7082 RY 2013-09-29 0551 K5ZD          599     05 MA     OK1ITK        599 15     DX
QSO:  7082 RY 2013-09-29 0552 K5ZD          599     05 MA     PE4BAS        599 14     DX
QSO:  7082 RY 2013-09-29 0552 K5ZD          599     05 MA     DK3GI         599 14     DX
QSO:  7082 RY 2013-09-29 0553 K5ZD          599     05 MA     US6CQ         599 16     DX
QSO:  7082 RY 2013-09-29 0554 K5ZD          599     05 MA     KD0QFT        599 4      MO
QSO:  7082 RY 2013-09-29 0554 K5ZD          599     05 MA     KI6RRN        599 3      CA
QSO:  7082 RY 2013-09-29 0555 K5ZD          599     05 MA     LX7I          599 14     DX
