START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-RTTY
LOCATION: DX
CALLSIGN: LZ2FQ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 488180
OPERATORS:
NAME: Tsvetomir Tishevishki
SOAPBOX: A lot of fun. I worked US and Canada all night at 20m.
QSO: 14000 RY 2013-09-29 1654 LZ2FQ         599 20 DX  SK7K          599 14 DX  0
QSO: 28000 RY 2013-09-29 1659 LZ2FQ         599 20 DX  NP3U          599 08 DX  0
QSO: 21000 RY 2013-09-29 1702 LZ2FQ         599 20 DX  K6LL          599 03 AZ  0
QSO: 21000 RY 2013-09-29 1708 LZ2FQ         599 20 DX  NE3H          599 05 PA  0
QSO: 21000 RY 2013-09-29 1715 LZ2FQ         599 20 DX  W6AEA         599 03 WA  0
QSO: 21000 RY 2013-09-29 1716 LZ2FQ         599 20 DX  EB2RA         599 14 DX  0
QSO: 14000 RY 2013-09-29 1724 LZ2FQ         599 20 DX  HB9CRV        599 14 DX  0
QSO: 14000 RY 2013-09-29 1725 LZ2FQ         599 20 DX  VU2NKS        599 22 DX  0
QSO: 14000 RY 2013-09-29 1726 LZ2FQ         599 20 DX  UA4M          599 16 DX  0
QSO: 14000 RY 2013-09-29 1727 LZ2FQ         599 20 DX  DL1IAQ        599 14 DX  0
QSO: 14000 RY 2013-09-29 1729 LZ2FQ         599 20 DX  3Z2X          599 15 DX  0
QSO: 14000 RY 2013-09-29 1730 LZ2FQ         599 20 DX  EF5B          599 14 DX  0
QSO: 21000 RY 2013-09-29 1738 LZ2FQ         599 20 DX  HK1NA         599 09 DX  0
QSO: 21000 RY 2013-09-29 1743 LZ2FQ         599 20 DX  N7ESU         599 03 ID  0
QSO: 21000 RY 2013-09-29 1819 LZ2FQ         599 20 DX  KY7M          599 03 AZ  0
QSO: 21000 RY 2013-09-29 1821 LZ2FQ         599 20 DX  NK7U          599 03 OR  0
QSO: 21000 RY 2013-09-29 1823 LZ2FQ         599 20 DX  N1QD          599 05 MA  0
QSO: 14000 RY 2013-09-29 1826 LZ2FQ         599 20 DX  PA7TWO        599 14 DX  0
QSO: 14000 RY 2013-09-29 1826 LZ2FQ         599 20 DX  RW4W          599 16 DX  0
QSO: 14000 RY 2013-09-29 1827 LZ2FQ         599 20 DX  EA3RCB        599 14 DX  0
QSO: 14000 RY 2013-09-29 1829 LZ2FQ         599 20 DX  GM1C          599 14 DX  0
QSO: 14000 RY 2013-09-29 1829 LZ2FQ         599 20 DX  NR4M          599 05 VA  0
QSO: 14000 RY 2013-09-29 1832 LZ2FQ         599 20 DX  OH8A          599 15 DX  0
QSO: 21000 RY 2013-09-29 1837 LZ2FQ         599 20 DX  K5DU          599 04 TX  0
QSO: 21000 RY 2013-09-29 1846 LZ2FQ         599 20 DX  WA5ZUP        599 04 NM  0
QSO: 21000 RY 2013-09-29 1847 LZ2FQ         599 20 DX  VA7KO         599 03 BC  0
QSO: 21000 RY 2013-09-29 1848 LZ2FQ         599 20 DX  N2BJ          599 04 IL  0
QSO: 21000 RY 2013-09-29 1849 LZ2FQ         599 20 DX  AA3B          599 05 PA  0
QSO: 14000 RY 2013-09-29 1852 LZ2FQ         599 20 DX  EA1FA         599 14 DX  0
QSO: 14000 RY 2013-09-29 1858 LZ2FQ         599 20 DX  KI1G          599 05 RI  0
QSO: 14000 RY 2013-09-29 1859 LZ2FQ         599 20 DX  N1QD          599 05 MA  0
QSO: 14000 RY 2013-09-29 1902 LZ2FQ         599 20 DX  PG3N          599 14 DX  0
QSO: 14000 RY 2013-09-29 1906 LZ2FQ         599 20 DX  7Z1SJ         599 21 DX  0
QSO: 14000 RY 2013-09-29 1907 LZ2FQ         599 20 DX  K9CT          599 04 IL  0
QSO: 14000 RY 2013-09-29 1909 LZ2FQ         599 20 DX  PA0O          599 14 DX  0
QSO: 14000 RY 2013-09-29 1910 LZ2FQ         599 20 DX  ON2RDY        599 14 DX  0
QSO: 21000 RY 2013-09-29 1914 LZ2FQ         599 20 DX  VE7ACN        599 03 BC  0
QSO: 21000 RY 2013-09-29 1916 LZ2FQ         599 20 DX  W7VXS         599 03 WA  0
QSO: 14000 RY 2013-09-29 1920 LZ2FQ         599 20 DX  PD1RP         599 14 DX  0
QSO: 14000 RY 2013-09-29 1925 LZ2FQ         599 20 DX  CR3A          599 33 DX  0
QSO: 14000 RY 2013-09-29 1930 LZ2FQ         599 20 DX  NX3R          599 05 PA  0
QSO: 14000 RY 2013-09-29 1932 LZ2FQ         599 20 DX  N6AR          599 05 FL  0
QSO: 14000 RY 2013-09-29 1933 LZ2FQ         599 20 DX  W4PK          599 05 VA  0
QSO: 14000 RY 2013-09-29 1934 LZ2FQ         599 20 DX  K9OM          599 04 WI  0
QSO: 14000 RY 2013-09-29 1935 LZ2FQ         599 20 DX  KA4RRU        599 05 VA  0
QSO: 21000 RY 2013-09-29 1938 LZ2FQ         599 20 DX  KS0AA         599 04 KS  0
QSO:  3500 RY 2013-09-29 1949 LZ2FQ         599 20 DX  DQ4W          599 14 DX  0
QSO:  3500 RY 2013-09-29 1950 LZ2FQ         599 20 DX  IQ9UI         599 15 DX  0
QSO: 14000 RY 2013-09-29 1952 LZ2FQ         599 20 DX  A60A          599 21 DX  0
QSO: 14000 RY 2013-09-29 1955 LZ2FQ         599 20 DX  ED1R          599 14 DX  0
QSO: 14000 RY 2013-09-29 1957 LZ2FQ         599 20 DX  LA8FTA        599 14 DX  0
QSO: 14000 RY 2013-09-29 1958 LZ2FQ         599 20 DX  LN5O          599 14 DX  0
QSO:  7000 RY 2013-09-29 2005 LZ2FQ         599 20 DX  IZ1PKV        599 15 DX  0
QSO:  7000 RY 2013-09-29 2007 LZ2FQ         599 20 DX  RW0A          599 18 DX  0
QSO:  7000 RY 2013-09-29 2009 LZ2FQ         599 20 DX  F4SGU         599 14 DX  0
QSO:  7000 RY 2013-09-29 2011 LZ2FQ         599 20 DX  S57YX         599 15 DX  0
QSO:  7000 RY 2013-09-29 2013 LZ2FQ         599 20 DX  UT0NN         599 16 DX  0
QSO:  7000 RY 2013-09-29 2015 LZ2FQ         599 20 DX  S59KB         599 15 DX  0
QSO:  7000 RY 2013-09-29 2016 LZ2FQ         599 20 DX  SP8CGU        599 15 DX  0
QSO: 14000 RY 2013-09-29 2019 LZ2FQ         599 20 DX  EA1FCI        599 14 DX  0
QSO: 14000 RY 2013-09-29 2020 LZ2FQ         599 20 DX  NK7U          599 03 OR  0
QSO: 14000 RY 2013-09-29 2021 LZ2FQ         599 20 DX  M0GEJ         599 14 DX  0
QSO: 14000 RY 2013-09-29 2024 LZ2FQ         599 20 DX  M7W           599 14 DX  0
QSO: 14000 RY 2013-09-29 2025 LZ2FQ         599 20 DX  N0NI          599 04 IA  0
QSO: 14000 RY 2013-09-29 2026 LZ2FQ         599 20 DX  VE7SQ         599 03 BC  0
QSO: 14000 RY 2013-09-29 2029 LZ2FQ         599 20 DX  W3FV          599 05 PA  0
QSO: 14000 RY 2013-09-29 2033 LZ2FQ         599 20 DX  N4ZZ          599 05 TN  0
QSO: 14000 RY 2013-09-29 2037 LZ2FQ         599 20 DX  VE3BZ         599 04 ON  0
QSO: 14000 RY 2013-09-29 2040 LZ2FQ         599 20 DX  NO2T          599 05 NJ  0
QSO: 14000 RY 2013-09-29 2041 LZ2FQ         599 20 DX  K1FWE         599 05 NH  0
QSO: 14000 RY 2013-09-29 2043 LZ2FQ         599 20 DX  W3LL          599 05 MD  0
QSO: 14000 RY 2013-09-29 2046 LZ2FQ         599 20 DX  AB1QB         599 05 NH  0
QSO: 14000 RY 2013-09-29 2048 LZ2FQ         599 20 DX  GW4BLE        599 14 DX  0
QSO: 14000 RY 2013-09-29 2054 LZ2FQ         599 20 DX  N2WQ/VE3      599 04 ON  0
QSO:  7000 RY 2013-09-29 2058 LZ2FQ         599 20 DX  OH5EHC        599 15 DX  0
QSO:  7000 RY 2013-09-29 2059 LZ2FQ         599 20 DX  SP5UAF        599 15 DX  0
QSO:  7000 RY 2013-09-29 2101 LZ2FQ         599 20 DX  RX1CQ         599 16 DX  0
QSO:  7000 RY 2013-09-29 2102 LZ2FQ         599 20 DX  OH2NT         599 15 DX  0
QSO:  7000 RY 2013-09-29 2103 LZ2FQ         599 20 DX  TF2R          599 40 DX  0
QSO:  7000 RY 2013-09-29 2106 LZ2FQ         599 20 DX  IZ5DKJ        599 15 DX  0
QSO: 14000 RY 2013-09-29 2115 LZ2FQ         599 20 DX  WB4YDL        599 04 TN  0
QSO: 14000 RY 2013-09-29 2124 LZ2FQ         599 20 DX  N9AW          599 04 WI  0
QSO: 14000 RY 2013-09-29 2129 LZ2FQ         599 20 DX  K9DJ          599 04 WI  0
QSO: 14000 RY 2013-09-29 2130 LZ2FQ         599 20 DX  WX4G          599 05 NC  0
QSO: 14000 RY 2013-09-29 2132 LZ2FQ         599 20 DX  VE2GSO        599 02 QC  0
QSO: 14000 RY 2013-09-29 2133 LZ2FQ         599 20 DX  WW4LL         599 05 GA  0
QSO: 14000 RY 2013-09-29 2134 LZ2FQ         599 20 DX  K4FJ          599 05 VA  0
QSO: 14000 RY 2013-09-29 2140 LZ2FQ         599 20 DX  JH4UYB        599 25 DX  0
QSO: 14000 RY 2013-09-29 2147 LZ2FQ         599 20 DX  LZ5R          599 20 DX  0
QSO:  3500 RY 2013-09-29 2150 LZ2FQ         599 20 DX  UT4ZG         599 16 DX  0
QSO:  3500 RY 2013-09-29 2151 LZ2FQ         599 20 DX  SN8N          599 15 DX  0
QSO:  3500 RY 2013-09-29 2152 LZ2FQ         599 20 DX  EM0I          599 16 DX  0
QSO:  7000 RY 2013-09-29 2155 LZ2FQ         599 20 DX  UT7E          599 16 DX  0
QSO:  7000 RY 2013-09-29 2156 LZ2FQ         599 20 DX  YL3CU         599 15 DX  0
QSO:  7000 RY 2013-09-29 2157 LZ2FQ         599 20 DX  ED1R          599 14 DX  0
QSO:  7000 RY 2013-09-29 2158 LZ2FQ         599 20 DX  LX/OR5M       599 14 DX  0
QSO:  7000 RY 2013-09-29 2159 LZ2FQ         599 20 DX  UY7MM         599 16 DX  0
QSO:  7000 RY 2013-09-29 2201 LZ2FQ         599 20 DX  RU3WR         599 16 DX  0
QSO:  7000 RY 2013-09-29 2202 LZ2FQ         599 20 DX  DL5KUT        599 14 DX  0
QSO:  7000 RY 2013-09-29 2216 LZ2FQ         599 20 DX  SN7Q          599 15 DX  0
QSO:  7000 RY 2013-09-29 2217 LZ2FQ         599 20 DX  ES1O          599 15 DX  0
QSO:  7000 RY 2013-09-29 2217 LZ2FQ         599 20 DX  UZ2M          599 16 DX  0
QSO:  7000 RY 2013-09-29 2218 LZ2FQ         599 20 DX  G0BRC         599 14 DX  0
QSO:  7000 RY 2013-09-29 2221 LZ2FQ         599 20 DX  DL1IAO        599 14 DX  0
QSO:  7000 RY 2013-09-29 2255 LZ2FQ         599 20 DX  UR7GO         599 16 DX  0
QSO:  7000 RY 2013-09-29 2257 LZ2FQ         599 20 DX  EW8DD         599 16 DX  0
QSO:  7000 RY 2013-09-29 2258 LZ2FQ         599 20 DX  DD1A          599 14 DX  0
QSO:  7000 RY 2013-09-29 2259 LZ2FQ         599 20 DX  F5VKT         599 14 DX  0
QSO:  7000 RY 2013-09-29 2302 LZ2FQ         599 20 DX  UA0SR         599 18 DX  0
QSO:  7000 RY 2013-09-29 2304 LZ2FQ         599 20 DX  EM0I          599 16 DX  0
QSO:  7000 RY 2013-09-29 2305 LZ2FQ         599 20 DX  SJ2W          599 14 DX  0
QSO:  7000 RY 2013-09-29 2308 LZ2FQ         599 20 DX  SP5T          599 15 DX  0
QSO:  7000 RY 2013-09-29 2309 LZ2FQ         599 20 DX  3Z2X          599 15 DX  0
QSO: 14000 RY 2013-09-29 2312 LZ2FQ         599 20 DX  VE3TW         599 04 ON  0
QSO: 14000 RY 2013-09-29 2314 LZ2FQ         599 20 DX  K1IMI         599 05 ME  0
QSO: 14000 RY 2013-09-29 2316 LZ2FQ         599 20 DX  K5DU          599 04 TX  0
QSO: 14000 RY 2013-09-29 2316 LZ2FQ         599 20 DX  AG4W          599 04 AL  0
QSO: 14000 RY 2013-09-29 2319 LZ2FQ         599 20 DX  N9OK          599 04 IL  0
QSO: 14000 RY 2013-09-29 2321 LZ2FQ         599 20 DX  W3RTY         599 05 PA  0
QSO: 14000 RY 2013-09-29 2322 LZ2FQ         599 20 DX  VE5RI         599 04 SK  0
QSO: 14000 RY 2013-09-29 2324 LZ2FQ         599 20 DX  KU4V          599 05 NC  0
QSO: 14000 RY 2013-09-29 2324 LZ2FQ         599 20 DX  K6XT          599 04 CO  0
QSO: 14000 RY 2013-09-29 2327 LZ2FQ         599 20 DX  P49X          599 09 DX  0
QSO: 14000 RY 2013-09-29 2329 LZ2FQ         599 20 DX  K4GMH         599 05 VA  0
QSO: 14000 RY 2013-09-29 2335 LZ2FQ         599 20 DX  WA1FCN        599 04 AL  0
QSO: 14000 RY 2013-09-29 2337 LZ2FQ         599 20 DX  N6XG          599 03 CA  0
QSO: 14000 RY 2013-09-29 2338 LZ2FQ         599 20 DX  AB0RX         599 04 MO  0
QSO: 14000 RY 2013-09-29 2338 LZ2FQ         599 20 DX  NT0F          599 04 IA  0
QSO: 14000 RY 2013-09-29 2345 LZ2FQ         599 20 DX  KE0L          599 04 MN  0
QSO: 14000 RY 2013-09-29 2348 LZ2FQ         599 20 DX  K0HB          599 04 MN  0
QSO: 14000 RY 2013-09-29 2351 LZ2FQ         599 20 DX  VE4EAR        599 04 MB  0
QSO: 14000 RY 2013-09-29 2352 LZ2FQ         599 20 DX  VA7ST         599 03 BC  0
END-OF-LOG:
