START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.20.0
CONTEST: REF-SSB
LOCATION: 77
CALLSIGN: TM1A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 4887414
OPERATORS: F6DZS F5IYU F4GYM F4HKD F4HRB F4HFD F/IU0BMX F5NQL F4BDG F4AJQ F5GVA
CLUB: F6KOP
NAME: RC de PROVINS
CERTIFICATE: NO
SOAPBOX: 
RIG: Monobandes Filaires, verticales . Beverage et K9AY bandes basses. Beams
QSO:  7130 PH 2017-02-26 0428 TM1A          59  77     WB4FWQ        59  006   
QSO:  7130 PH 2017-02-26 0429 TM1A          59  77     W3FOX         59  012   
QSO:  7130 PH 2017-02-26 0432 TM1A          59  77     KM4C          59  008   
QSO:  7130 PH 2017-02-26 0434 TM1A          59  77     WF5O          59  005   
QSO:  7130 PH 2017-02-26 0435 TM1A          59  77     KK4RR         59  077   
QSO:  7130 PH 2017-02-26 0437 TM1A          59  77     KR4MT         59  002   
QSO:  7130 PH 2017-02-26 0437 TM1A          59  77     KA3CNC        59  003   
QSO:  7130 PH 2017-02-26 0438 TM1A          59  77     N2GXJ         59  002   
QSO:  7130 PH 2017-02-26 0440 TM1A          59  77     XE3MAS        59  001   
QSO:  7130 PH 2017-02-26 0442 TM1A          59  77     4X1AS         59  001   
QSO:  3678 PH 2017-02-26 0503 TM1A          59  77     F4FUB         59  80    
QSO:  3718 PH 2017-02-26 0516 TM1A          59  77     F6CQU         59  73    
QSO:  3718 PH 2017-02-26 0517 TM1A          59  77     CT1BXT        59  038   
QSO:  3718 PH 2017-02-26 0518 TM1A          59  77     IK8UND        59  432   
QSO:  3718 PH 2017-02-26 0520 TM1A          59  77     F5JSQ         59  51    
QSO:  3718 PH 2017-02-26 0521 TM1A          59  77     OZ9V          59  109   
QSO:  3718 PH 2017-02-26 0521 TM1A          59  77     DL4VAI        59  082   
QSO:  3718 PH 2017-02-26 0522 TM1A          59  77     DP6T          59  230   
QSO:  3718 PH 2017-02-26 0522 TM1A          59  77     F4FRG         59  35    
QSO:  3718 PH 2017-02-26 0526 TM1A          59  77     FM5AN         59  FM    
QSO:  7146 PH 2017-02-26 0527 TM1A          59  77     ZL4AU         59  002   
QSO:  3718 PH 2017-02-26 0530 TM1A          59  77     F5IQJ         59  05    
QSO:  7146 PH 2017-02-26 0531 TM1A          59  77     KV4TU         59  002   
QSO:  7146 PH 2017-02-26 0534 TM1A          59  77     KC4VO         59  002   
QSO:  7146 PH 2017-02-26 0534 TM1A          59  77     WV2H          59  011   
QSO:  3718 PH 2017-02-26 0539 TM1A          59  77     SE3X          59  082   
QSO:  3607 PH 2017-02-26 0546 TM1A          59  77     F5KEK         59  03    
QSO:  7149 PH 2017-02-26 0546 TM1A          59  77     HB9GZU        59  001   
QSO:  7149 PH 2017-02-26 0548 TM1A          59  77     N1HCE         59  003   
QSO:  7147 PH 2017-02-26 0552 TM1A          59  77     N8YN          59  005   
QSO:  3736 PH 2017-02-26 0555 TM1A          59  77     F6DZU         59  40    
QSO:  3734 PH 2017-02-26 0556 TM1A          59  77     F5PSA         59  46    
QSO:  3729 PH 2017-02-26 0557 TM1A          59  77     F6GCT         59  77    
QSO:  7149 PH 2017-02-26 0604 TM1A          59  77     RN4HKH        59  154   
QSO:  3622 PH 2017-02-26 0605 TM1A          59  77     TM2M          59  85    
QSO:  3779 PH 2017-02-26 0622 TM1A          59  77     F5KOU         59  80    
QSO:  3758 PH 2017-02-26 0632 TM1A          59  77     F1HUD         59  03    
QSO:  3758 PH 2017-02-26 0635 TM1A          59  77     ON4BIT        59  022   
QSO:  3758 PH 2017-02-26 0637 TM1A          59  77     F4AHN         59  62    
QSO:  3758 PH 2017-02-26 0640 TM1A          59  77     F5PYJ         59  44    
QSO:  3758 PH 2017-02-26 0640 TM1A          59  77     F5SEP         59  65    
QSO:  3758 PH 2017-02-26 0641 TM1A          59  77     F8UNF         59  68    
QSO:  3758 PH 2017-02-26 0642 TM1A          59  77     DL1NKS        59  159   
QSO:  3758 PH 2017-02-26 0643 TM1A          59  77     F4FWI         59  47    
QSO:  3705 PH 2017-02-26 0646 TM1A          59  77     F6EBA         59  48    
QSO:  3752 PH 2017-02-26 0647 TM1A          59  77     F5MMF         59  24    
QSO:  3636 PH 2017-02-26 0654 TM1A          59  77     F5OAM         59  47    
QSO:  3767 PH 2017-02-26 0657 TM1A          59  77     F8KOH         59  27    
QSO:  7134 PH 2017-02-26 0708 TM1A          59  77     F6REF         59  00    
QSO:  7143 PH 2017-02-26 0709 TM1A          59  77     F4ENK         59  37    
QSO:  7196 PH 2017-02-26 0713 TM1A          59  77     F6GNG         59  76    
QSO:  7188 PH 2017-02-26 0717 TM1A          59  77     F4BHW         59  18    
QSO:  7104 PH 2017-02-26 0732 TM1A          59  77     F1IA          59  13    
QSO:  7104 PH 2017-02-26 0733 TM1A          59  77     F4FWI         59  47    
QSO:  7104 PH 2017-02-26 0734 TM1A          59  77     F1SIU         59  59    
QSO:  7104 PH 2017-02-26 0736 TM1A          59  77     EA2SN         59  037   
QSO: 14220 PH 2017-02-26 0737 TM1A          59  77     F6KLO         59  19    
QSO:  3616 PH 2017-02-26 0741 TM1A          59  77     F6KBF         59  78    
QSO:  3716 PH 2017-02-26 0742 TM1A          59  77     F5IG/P        59  47    
QSO: 14250 PH 2017-02-26 0743 TM1A          59  77     F2YT          59  62    
QSO:  7104 PH 2017-02-26 0746 TM1A          59  77     F1TZG         59  26    
QSO: 14258 PH 2017-02-26 0747 TM1A          59  77     R2RT          59  098   
QSO: 14258 PH 2017-02-26 0748 TM1A          59  77     RF9C          59  086   
QSO: 14258 PH 2017-02-26 0749 TM1A          59  77     TA1MFR        59  014   
QSO: 14258 PH 2017-02-26 0749 TM1A          59  77     SV3RPQ        59  090   
QSO: 14258 PH 2017-02-26 0751 TM1A          59  77     F5SVO         59  44    
QSO:  7071 PH 2017-02-26 0752 TM1A          59  77     F6KGI/P       59  11    
QSO: 14258 PH 2017-02-26 0752 TM1A          59  77     RX9CCJ        59  012   
QSO: 14258 PH 2017-02-26 0753 TM1A          59  77     OH6FSG        59  012   
QSO: 14258 PH 2017-02-26 0754 TM1A          59  77     IT9BCC        59  012   
QSO:  7111 PH 2017-02-26 0756 TM1A          59  77     DF5DY         59  012   
QSO:  7111 PH 2017-02-26 0757 TM1A          59  77     HB9IQY        59  020   
QSO:  7111 PH 2017-02-26 0758 TM1A          59  77     F5TXM         59  35    
QSO:  7111 PH 2017-02-26 0802 TM1A          59  77     F6FEO         59  73    
QSO:  7111 PH 2017-02-26 0804 TM1A          59  77     TO3Z          59  FG    
QSO:  7111 PH 2017-02-26 0804 TM1A          59  77     F8UNF         59  68    
QSO:  7111 PH 2017-02-26 0805 TM1A          59  77     F6FSO         59  13    
QSO:  7111 PH 2017-02-26 0807 TM1A          59  77     F6KHT         59  47    
QSO:  7111 PH 2017-02-26 0807 TM1A          59  77     F1BHO         59  74    
QSO:  7111 PH 2017-02-26 0810 TM1A          59  77     F6KHM         59  29    
QSO:  7111 PH 2017-02-26 0812 TM1A          59  77     F5RNP         59  87    
QSO:  7111 PH 2017-02-26 0812 TM1A          59  77     F4HJO         59  76    
QSO:  7111 PH 2017-02-26 0814 TM1A          59  77     F8DFP         59  63    
QSO:  7111 PH 2017-02-26 0814 TM1A          59  77     F4GGT         59  44    
QSO:  7111 PH 2017-02-26 0817 TM1A          59  77     F4FRF         59  42    
QSO:  7111 PH 2017-02-26 0820 TM1A          59  77     F5MIW         59  19    
QSO:  7111 PH 2017-02-26 0820 TM1A          59  77     F4HJX         59  83    
QSO:  7111 PH 2017-02-26 0821 TM1A          59  77     F1GHX         59  07    
QSO:  7111 PH 2017-02-26 0821 TM1A          59  77     F6KOU         59  84    
QSO:  7111 PH 2017-02-26 0822 TM1A          59  77     F6DMQ         59  06    
QSO:  7111 PH 2017-02-26 0826 TM1A          59  77     M6TQB         59  001   
QSO:  7111 PH 2017-02-26 0828 TM1A          59  77     SP9KJU        59  064   
QSO:  7111 PH 2017-02-26 0831 TM1A          59  77     F4CFR         59  74    
QSO:  7111 PH 2017-02-26 0835 TM1A          59  77     F6FWQ         59  86    
QSO:  7111 PH 2017-02-26 0837 TM1A          59  77     F4GQE         59  14    
QSO: 14290 PH 2017-02-26 0840 TM1A          59  77     F4HGH         59  02    
QSO:  7111 PH 2017-02-26 0841 TM1A          59  77     DL9JBN        59  025   
QSO: 14290 PH 2017-02-26 0844 TM1A          59  77     LY1NDN        59  022   
QSO:  7111 PH 2017-02-26 0845 TM1A          59  77     F6GSO         59  69    
QSO:  7111 PH 2017-02-26 0845 TM1A          59  77     F6BQP         59  49    
QSO:  7111 PH 2017-02-26 0846 TM1A          59  77     F5MVB         59  36    
QSO: 14290 PH 2017-02-26 0846 TM1A          59  77     ZL2WL         59  003   
QSO:  7111 PH 2017-02-26 0847 TM1A          59  77     F4FWT         59  62    
QSO:  7111 PH 2017-02-26 0847 TM1A          59  77     F8FZC         59  17    
QSO:  7112 PH 2017-02-26 0850 TM1A          59  77     F1DYI         59  72    
QSO:  7112 PH 2017-02-26 0851 TM1A          59  77     F6ILO         59  49    
QSO:  7112 PH 2017-02-26 0853 TM1A          59  77     F4MXX         59  77    
QSO:  7112 PH 2017-02-26 0854 TM1A          59  77     TM5J          59  31    
QSO:  7112 PH 2017-02-26 0854 TM1A          59  77     F4FHV         59  63    
QSO:  7112 PH 2017-02-26 0855 TM1A          59  77     F6GRD         59  25    
QSO: 14290 PH 2017-02-26 0855 TM1A          59  77     YU3AWA        59  001   
QSO:  7112 PH 2017-02-26 0855 TM1A          59  77     F8DRE         59  28    
QSO:  7112 PH 2017-02-26 0856 TM1A          59  77     F5LKW         59  13    
QSO:  7112 PH 2017-02-26 0856 TM1A          59  77     PH9E          59  022   
QSO: 14290 PH 2017-02-26 0856 TM1A          59  77     JA3KKE        59  002   
QSO: 14290 PH 2017-02-26 0857 TM1A          59  77     JA1BPA        59  009   
QSO:  7112 PH 2017-02-26 0858 TM1A          59  77     DC8XV         59  004   
QSO:  7112 PH 2017-02-26 0858 TM1A          59  77     F4EEI         59  52    
QSO: 14290 PH 2017-02-26 0859 TM1A          59  77     FK4RD         59  FK    
QSO:  7112 PH 2017-02-26 0900 TM1A          59  77     F5ETA         59  23    
QSO: 14290 PH 2017-02-26 0900 TM1A          59  77     F4MXX         59  77    
QSO:  7112 PH 2017-02-26 0901 TM1A          59  77     F5TVG/P       59  77    
QSO:  7112 PH 2017-02-26 0902 TM1A          59  77     TM6K          59  08    
QSO:  7112 PH 2017-02-26 0903 TM1A          59  77     F8KHW         59  62    
QSO:  7112 PH 2017-02-26 0903 TM1A          59  77     F1JFR         59  67    
QSO:  7112 PH 2017-02-26 0904 TM1A          59  77     F5BQU         59  57    
QSO:  3753 PH 2017-02-26 0904 TM1A          59  77     F4MXX         59  77    
QSO:  7112 PH 2017-02-26 0906 TM1A          59  77     F1LPT         59  59    
QSO:  7112 PH 2017-02-26 0906 TM1A          59  77     F5OCL         59  68    
QSO:  7112 PH 2017-02-26 0906 TM1A          59  77     F4FQZ         59  77    
QSO:  7112 PH 2017-02-26 0907 TM1A          59  77     HB9FSL        59  113   
QSO:  7112 PH 2017-02-26 0907 TM1A          59  77     F6KMX         59  94    
QSO: 14290 PH 2017-02-26 0907 TM1A          59  77     F4FRQ         59  90    
QSO:  7112 PH 2017-02-26 0908 TM1A          59  77     LX1KN         59  106   
QSO:  7112 PH 2017-02-26 0909 TM1A          59  77     HB9FVL        59  106   
QSO:  7112 PH 2017-02-26 0910 TM1A          59  77     F8KOU/P       59  23    
QSO:  7112 PH 2017-02-26 0910 TM1A          59  77     DK3WM         59  005   
QSO: 14290 PH 2017-02-26 0911 TM1A          59  77     TM4C          59  72    
QSO:  7112 PH 2017-02-26 0912 TM1A          59  77     F5IQG         59  62    
QSO:  7112 PH 2017-02-26 0914 TM1A          59  77     F5NKX         59  50    
QSO:  7112 PH 2017-02-26 0914 TM1A          59  77     F5GHP         59  17    
QSO:  7112 PH 2017-02-26 0915 TM1A          59  77     F1NNE         59  42    
QSO:  7112 PH 2017-02-26 0916 TM1A          59  77     F8KGZ         59  54    
QSO:  7112 PH 2017-02-26 0916 TM1A          59  77     F4KJN         59  46    
QSO:  7112 PH 2017-02-26 0917 TM1A          59  77     F4TVR         59  64    
QSO:  7112 PH 2017-02-26 0917 TM1A          59  77     F1OKV         59  19    
QSO:  7112 PH 2017-02-26 0918 TM1A          59  77     F5KOU         59  80    
QSO: 14290 PH 2017-02-26 0918 TM1A          59  77     YO8SMV        59  012   
QSO: 14290 PH 2017-02-26 0919 TM1A          59  77     F5KIA         59  45    
QSO:  7112 PH 2017-02-26 0920 TM1A          59  77     F5KDY/P       59  28    
QSO:  7112 PH 2017-02-26 0920 TM1A          59  77     F5IZJ         59  49    
QSO:  7112 PH 2017-02-26 0921 TM1A          59  77     F5JLH         59  83    
QSO:  7112 PH 2017-02-26 0922 TM1A          59  77     ON2AB         59  039   
QSO:  7112 PH 2017-02-26 0922 TM1A          59  77     F6BGH         59  57    
QSO:  7112 PH 2017-02-26 0923 TM1A          59  77     F5ILS         59  62    
QSO:  7112 PH 2017-02-26 0924 TM1A          59  77     F4GWY         59  38    
QSO:  7112 PH 2017-02-26 0925 TM1A          59  77     F1CBE         59  29    
QSO:  7112 PH 2017-02-26 0925 TM1A          59  77     F6CSX         59  13    
QSO:  7112 PH 2017-02-26 0926 TM1A          59  77     F4FRG         59  35    
QSO: 14290 PH 2017-02-26 0930 TM1A          59  77     BH4DQS        59  001   
QSO: 14290 PH 2017-02-26 0931 TM1A          59  77     YL2PP         59  035   
QSO:  7112 PH 2017-02-26 0939 TM1A          59  77     F6HLO         59  82    
QSO:  7112 PH 2017-02-26 0942 TM1A          59  77     PE1RDP        59  030   
QSO:  7112 PH 2017-02-26 0942 TM1A          59  77     HB9MXY        59  098   
QSO:  7112 PH 2017-02-26 0944 TM1A          59  77     G3VSL         59  019   
QSO:  7112 PH 2017-02-26 0947 TM1A          59  77     F6FWZ         59  86    
QSO:  7112 PH 2017-02-26 0947 TM1A          59  77     F5QJ          59  74    
QSO: 21244 PH 2017-02-26 0948 TM1A          59  77     F4HRI/P       59  62    
QSO:  7112 PH 2017-02-26 0949 TM1A          59  77     F4GFD         59  47    
QSO:  7112 PH 2017-02-26 0951 TM1A          59  77     F8CGM         59  49    
QSO:  7112 PH 2017-02-26 0952 TM1A          59  77     F1UMO         59  62    
QSO:  7112 PH 2017-02-26 0953 TM1A          59  77     DL8TV         59  011   
QSO:  7112 PH 2017-02-26 0954 TM1A          59  77     DG4FCN        59  012   
QSO:  7112 PH 2017-02-26 0954 TM1A          59  77     F4TTR         59  77    
QSO:  7112 PH 2017-02-26 0955 TM1A          59  77     F5PSC         59  26    
QSO:  7112 PH 2017-02-26 0956 TM1A          59  77     F5UFX         59  73    
QSO:  7112 PH 2017-02-26 0958 TM1A          59  77     F1BTG         59  73    
QSO:  7112 PH 2017-02-26 0959 TM1A          59  77     F8AOW         59  24    
QSO:  7112 PH 2017-02-26 1001 TM1A          59  77     F5TBY         59  63    
QSO:  7112 PH 2017-02-26 1001 TM1A          59  77     F9SO          59  15    
QSO:  7112 PH 2017-02-26 1002 TM1A          59  77     F4EPP         59  35    
QSO:  7112 PH 2017-02-26 1008 TM1A          59  77     ON2KBW        59  017   
QSO:  7112 PH 2017-02-26 1008 TM1A          59  77     F1TRE         59  68    
QSO:  7112 PH 2017-02-26 1009 TM1A          59  77     F6KSV         59  29    
QSO:  7112 PH 2017-02-26 1009 TM1A          59  77     F6BLZ         59  46    
QSO: 28450 PH 2017-02-26 1011 TM1A          59  77     F2YT          59  62    
QSO:  7112 PH 2017-02-26 1011 TM1A          59  77     ON4KLK        59  004   
QSO: 28464 PH 2017-02-26 1013 TM1A          59  77     F5KMB         59  60    
QSO:  7112 PH 2017-02-26 1013 TM1A          59  77     F5RD          59  03    
QSO: 28464 PH 2017-02-26 1013 TM1A          59  77     F4BHW         59  18    
QSO: 28465 PH 2017-02-26 1018 TM1A          59  77     F4DPW         52  95    
QSO: 14295 PH 2017-02-26 1019 TM1A          59  77     LZ1DM         59  023   
QSO: 28465 PH 2017-02-26 1019 TM1A          59  77     F4DPW         59  95    
QSO: 28465 PH 2017-02-26 1020 TM1A          59  77     F5DM          59  78    
QSO: 28460 PH 2017-02-26 1022 TM1A          59  77     F4TTR         59  77    
QSO: 28460 PH 2017-02-26 1022 TM1A          59  77     F6KRK         59  78    
QSO: 28460 PH 2017-02-26 1022 TM1A          59  77     F4ENK         59  37    
QSO: 28460 PH 2017-02-26 1023 TM1A          59  77     F6APE         59  49    
QSO: 28460 PH 2017-02-26 1024 TM1A          59  77     TM5G          59  44    
QSO: 28460 PH 2017-02-26 1025 TM1A          59  77     F6BIA         59  91    
QSO: 28460 PH 2017-02-26 1026 TM1A          59  77     F6KBF         59  78    
QSO: 28460 PH 2017-02-26 1026 TM1A          59  77     F4FFH         59  50    
QSO: 28460 PH 2017-02-26 1027 TM1A          59  77     F4FRG         59  35    
QSO: 28500 PH 2017-02-26 1031 TM1A          59  77     FR4QT         59  FR    
QSO: 28444 PH 2017-02-26 1034 TM1A          59  77     F6KGL         59  93    
QSO:  7117 PH 2017-02-26 1042 TM1A          59  77     F6KMY         59  25    
QSO:  7092 PH 2017-02-26 1044 TM1A          59  77     F6FET         59  53    
QSO:  7083 PH 2017-02-26 1045 TM1A          59  77     F1PVR         59  31    
QSO:  7071 PH 2017-02-26 1046 TM1A          59  77     F5BBD         59  02    
QSO:  7077 PH 2017-02-26 1047 TM1A          59  77     F8BCA         59  49    
QSO:  7077 PH 2017-02-26 1048 TM1A          59  77     F5NKZ         59  64    
QSO:  7077 PH 2017-02-26 1049 TM1A          59  77     DL1BRD        59  030   
QSO:  7077 PH 2017-02-26 1049 TM1A          59  77     F6EWB         59  64    
QSO:  7077 PH 2017-02-26 1050 TM1A          59  77     F4FRC         59  69    
QSO:  7077 PH 2017-02-26 1051 TM1A          59  77     F5PRU         59  25    
QSO:  7077 PH 2017-02-26 1052 TM1A          59  77     F6AIU         59  70    
QSO:  7077 PH 2017-02-26 1053 TM1A          59  77     DF2RG         59  119   
QSO:  7077 PH 2017-02-26 1053 TM1A          59  77     PD8DX         59  097   
QSO:  7077 PH 2017-02-26 1054 TM1A          59  77     F4CUI         59  43    
QSO:  7077 PH 2017-02-26 1055 TM1A          59  77     ON3AT         59  102   
QSO:  7077 PH 2017-02-26 1055 TM1A          59  77     PD7CJT        59  048   
QSO:  7077 PH 2017-02-26 1056 TM1A          59  77     F5KHG         59  47    
QSO:  7077 PH 2017-02-26 1057 TM1A          59  77     F5PPG         59  57    
QSO:  7077 PH 2017-02-26 1058 TM1A          59  77     F5NJF         59  79    
QSO:  7077 PH 2017-02-26 1058 TM1A          59  77     F6EQO         59  44    
QSO:  7077 PH 2017-02-26 1059 TM1A          59  77     PA3KL         59  046   
QSO:  7077 PH 2017-02-26 1103 TM1A          59  77     F4GCA         59  55    
QSO:  7077 PH 2017-02-26 1104 TM1A          59  77     PA3AOD        59  014   
QSO:  7077 PH 2017-02-26 1104 TM1A          59  77     F6ACD         59  85    
QSO:  7077 PH 2017-02-26 1105 TM1A          59  77     PD0RB         59  001   
QSO: 28468 PH 2017-02-26 1106 TM1A          59  77     F2GL          59  89    
QSO:  7077 PH 2017-02-26 1106 TM1A          59  77     OK2MC         59  016   
QSO: 28468 PH 2017-02-26 1107 TM1A          59  77     F6KMX         59  94    
QSO:  7077 PH 2017-02-26 1107 TM1A          59  77     F6GGO         59  35    
QSO: 28498 PH 2017-02-26 1110 TM1A          59  77     F6KNB         59  33    
QSO:  7077 PH 2017-02-26 1110 TM1A          59  77     G4XRO         59  001   
QSO: 28473 PH 2017-02-26 1111 TM1A          59  77     TM2T          59  13    
QSO:  7077 PH 2017-02-26 1111 TM1A          59  77     DL9YEF        59  001   
QSO:  7077 PH 2017-02-26 1111 TM1A          59  77     F1JBN         59  36    
QSO: 21185 PH 2017-02-26 1112 TM1A          59  77     FR5CB         59  FR    
QSO:  7077 PH 2017-02-26 1112 TM1A          59  77     F5LWD         59  51    
QSO: 28476 PH 2017-02-26 1113 TM1A          59  77     F6HEO/P       59  58    
QSO:  7077 PH 2017-02-26 1113 TM1A          59  77     EB3EHP        59  001   
QSO:  7077 PH 2017-02-26 1114 TM1A          59  77     OZ9V          59  135   
QSO:  7077 PH 2017-02-26 1115 TM1A          59  77     F8FFP         59  25    
QSO:  7077 PH 2017-02-26 1116 TM1A          59  77     DL1EF         59  002   
QSO: 28430 PH 2017-02-26 1116 TM1A          59  77     J28PJ         59  238   
QSO:  7077 PH 2017-02-26 1116 TM1A          59  77     DL3BZ         59  005   
QSO: 21285 PH 2017-02-26 1117 TM1A          59  77     F5KMB         59  60    
QSO:  7077 PH 2017-02-26 1117 TM1A          59  77     F1RXP         59  34    
QSO: 28442 PH 2017-02-26 1117 TM1A          59  77     F6HPP         59  02    
QSO:  7077 PH 2017-02-26 1118 TM1A          59  77     DK2MJ         57  002   
QSO: 28442 PH 2017-02-26 1118 TM1A          59  77     TM2F          59  02    
QSO:  7077 PH 2017-02-26 1118 TM1A          59  77     F6HRL         59  86    
QSO:  7077 PH 2017-02-26 1119 TM1A          59  77     F9NF          59  51    
QSO: 28460 PH 2017-02-26 1120 TM1A          59  77     F5ODK/P       59  03    
QSO:  7077 PH 2017-02-26 1121 TM1A          59  77     ON3TA         59  048   
QSO: 28469 PH 2017-02-26 1121 TM1A          59  77     F6CLQ         59  89    
QSO:  7077 PH 2017-02-26 1122 TM1A          59  77     F5ILN         59  33    
QSO:  7077 PH 2017-02-26 1122 TM1A          59  77     F6HZZ         59  30    
QSO: 28483 PH 2017-02-26 1124 TM1A          59  77     F6KJX         59  41    
QSO:  7077 PH 2017-02-26 1125 TM1A          59  77     IW1BEN        59  001   
QSO:  7077 PH 2017-02-26 1128 TM1A          59  77     IZ1CBK        59  001   
QSO:  7077 PH 2017-02-26 1130 TM1A          59  77     F1POG         59  03    
QSO:  7077 PH 2017-02-26 1131 TM1A          59  77     DK1LN         59  023   
QSO:  7077 PH 2017-02-26 1132 TM1A          59  77     M0CKX         59  005   
QSO:  7077 PH 2017-02-26 1133 TM1A          59  77     PD2GR         59  001   
QSO: 14250 PH 2017-02-26 1134 TM1A          59  77     4L/EA3HSO     59  001   
QSO: 21276 PH 2017-02-26 1242 TM1A          59  77     RK4FM         59  263   
QSO: 21276 PH 2017-02-26 1242 TM1A          59  77     F4EOH         59  84    
QSO: 21276 PH 2017-02-26 1244 TM1A          59  77     F8KGZ         59  54    
QSO: 21276 PH 2017-02-26 1249 TM1A          59  77     F4GFF         59  78    
QSO: 21261 PH 2017-02-26 1250 TM1A          59  77     F2YT          59  62    
QSO: 21230 PH 2017-02-26 1252 TM1A          59  77     US6IKF        59  055   
QSO: 21276 PH 2017-02-26 1253 TM1A          59  77     RT2H          59  063   
QSO: 21285 PH 2017-02-26 1256 TM1A          59  77     RA3QK         59  001   
QSO: 21276 PH 2017-02-26 1258 TM1A          59  77     RZ3Z          59  323   
QSO: 21276 PH 2017-02-26 1308 TM1A          59  77     F4EZG         59  87    
QSO: 21276 PH 2017-02-26 1309 TM1A          59  77     US5IND        59  067   
QSO: 21276 PH 2017-02-26 1310 TM1A          59  77     F5ICC         59  24    
QSO: 21276 PH 2017-02-26 1311 TM1A          59  77     F4EQH         59  85    
QSO: 21276 PH 2017-02-26 1319 TM1A          59  77     YB3IZK        59  065   
QSO: 14220 PH 2017-02-26 1351 TM1A          59  77     F5ODK/P       59  03    
QSO: 14190 PH 2017-02-26 1353 TM1A          59  77     US5IND        59  070   
QSO: 14190 PH 2017-02-26 1354 TM1A          59  77     YO2LEA        59  115   
QSO: 14190 PH 2017-02-26 1358 TM1A          59  77     F5AGQ         59  81    
QSO: 14190 PH 2017-02-26 1359 TM1A          59  77     F4AHN         59  62    
QSO: 14190 PH 2017-02-26 1359 TM1A          59  77     CT1BXT        59  045   
QSO: 14190 PH 2017-02-26 1400 TM1A          59  77     F5JSQ         59  51    
QSO: 14190 PH 2017-02-26 1400 TM1A          59  77     R3OP          59  114   
QSO: 14190 PH 2017-02-26 1401 TM1A          59  77     TM2F          59  02    
QSO: 14190 PH 2017-02-26 1402 TM1A          59  77     RK4FM         59  277   
QSO: 14190 PH 2017-02-26 1404 TM1A          59  77     YO7LDT        59  023   
QSO: 14190 PH 2017-02-26 1404 TM1A          59  77     EA5IJG        59  038   
QSO: 14190 PH 2017-02-26 1405 TM1A          59  77     F6BXD         59  59    
QSO: 14190 PH 2017-02-26 1405 TM1A          59  77     OF5ZA         59  003   
QSO:  7120 PH 2017-02-26 1406 TM1A          59  77     PA3CBH        59  011   
QSO:  7120 PH 2017-02-26 1407 TM1A          59  77     F5PZR         59  77    
QSO:  7120 PH 2017-02-26 1408 TM1A          59  77     ON7JV         59  110   
QSO:  7120 PH 2017-02-26 1408 TM1A          59  77     F5NGB         59  73    
QSO:  7120 PH 2017-02-26 1408 TM1A          59  77     F4ALM         59  21    
QSO:  7120 PH 2017-02-26 1408 TM1A          59  77     F4FAP         59  35    
QSO:  7120 PH 2017-02-26 1409 TM1A          59  77     F4DBA         59  59    
QSO: 14190 PH 2017-02-26 1410 TM1A          59  77     CT2JBD        59  013   
QSO:  7120 PH 2017-02-26 1410 TM1A          59  77     G1PPA         59  050   
QSO:  7120 PH 2017-02-26 1410 TM1A          59  77     F6KKA         59  30    
QSO: 14190 PH 2017-02-26 1411 TM1A          59  77     SM0A          59  016   
QSO:  7120 PH 2017-02-26 1413 TM1A          59  77     F8KOH         59  27    
QSO: 14190 PH 2017-02-26 1413 TM1A          59  77     OH1LWZ/M      59  014   
QSO:  7120 PH 2017-02-26 1414 TM1A          59  77     PA3ELQ        59  017   
QSO:  7120 PH 2017-02-26 1414 TM1A          59  77     F5RIT         59  37    
QSO:  7120 PH 2017-02-26 1415 TM1A          59  77     F5THD         59  35    
QSO:  7120 PH 2017-02-26 1415 TM1A          59  77     F6BFH         59  76    
QSO: 14190 PH 2017-02-26 1416 TM1A          59  77     F6CXJ         59  47    
QSO:  7120 PH 2017-02-26 1416 TM1A          59  77     F6BBF         59  14    
QSO:  7120 PH 2017-02-26 1419 TM1A          59  77     OE3PFS        59  036   
QSO:  7120 PH 2017-02-26 1421 TM1A          59  77     F1LTE/QRP     59  76    
QSO:  7120 PH 2017-02-26 1422 TM1A          59  77     PA7WW         59  047   
QSO:  7120 PH 2017-02-26 1423 TM1A          59  77     F2NJ          59  35    
QSO:  7120 PH 2017-02-26 1424 TM1A          59  77     DK3JF         59  001   
QSO: 14167 PH 2017-02-26 1425 TM1A          59  77     VE100VIMY/VE9 59  001   
QSO:  7120 PH 2017-02-26 1425 TM1A          59  77     M6HLK         59  001   
QSO:  7120 PH 2017-02-26 1428 TM1A          59  77     F5NDP         59  12    
QSO:  7120 PH 2017-02-26 1429 TM1A          59  77     F4CGJ         59  72    
QSO:  7176 PH 2017-02-26 1429 TM1A          59  77     F6DEV         59  09    
QSO: 28489 PH 2017-02-26 1430 TM1A          59  77     FY5KE         59  FY    
QSO:  7120 PH 2017-02-26 1430 TM1A          59  77     F5IHN         59  30    
QSO:  7120 PH 2017-02-26 1431 TM1A          59  77     DF3TE         59  067   
QSO:  7120 PH 2017-02-26 1434 TM1A          59  77     F5DED         59  09    
QSO:  7120 PH 2017-02-26 1435 TM1A          59  77     DL0ZBA        59  001   
