START-OF-LOG: 3.0
CALLSIGN: OA6Q
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 326839
NAME: Hans G. Hartl
LOCATION: DX
OPERATORS: OA6Q
CLUB:
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.6789.0
SOAPBOX: surpringly good condx, 15m open  many hours, 40m could have been better
QSO: 21000 RY 2017-09-24 1141 OA6Q          599 10 DX  DK3TU         599 14 DX
QSO: 21000 RY 2017-09-24 1143 OA6Q          599 10 DX  IK8SVQ        599 15 DX
QSO: 21000 RY 2017-09-24 1144 OA6Q          599 10 DX  SM5FUG        599 14 DX
QSO: 21000 RY 2017-09-24 1145 OA6Q          599 10 DX  PY2CAT        599 11 DX
QSO: 21000 RY 2017-09-24 1148 OA6Q          599 10 DX  G5K           599 14 DX
QSO: 21000 RY 2017-09-24 1148 OA6Q          599 10 DX  SM5YOC        599 14 DX
QSO: 21000 RY 2017-09-24 1158 OA6Q          599 10 DX  SX2X          599 20 DX
QSO: 21000 RY 2017-09-24 1211 OA6Q          599 10 DX  OH6DX         599 15 DX
QSO: 21000 RY 2017-09-24 1212 OA6Q          599 10 DX  DL5AXX        599 14 DX
QSO: 21000 RY 2017-09-24 1213 OA6Q          599 10 DX  IK8NBE        599 15 DX
QSO: 21000 RY 2017-09-24 1216 OA6Q          599 10 DX  HK4SAN        599 09 DX
QSO: 21000 RY 2017-09-24 1220 OA6Q          599 10 DX  DK8ZZ         599 14 DX
QSO: 21000 RY 2017-09-24 1222 OA6Q          599 10 DX  SP6TRX        599 15 DX
QSO: 21000 RY 2017-09-24 1222 OA6Q          599 10 DX  PY1GQ         599 11 DX
QSO: 21000 RY 2017-09-24 1223 OA6Q          599 10 DX  G3TBK         599 14 DX
QSO: 21000 RY 2017-09-24 1226 OA6Q          599 10 DX  OK2KR         599 15 DX
QSO: 21000 RY 2017-09-24 1227 OA6Q          599 10 DX  OM5DW         599 15 DX
QSO: 21000 RY 2017-09-24 1228 OA6Q          599 10 DX  HA1TNX        599 15 DX
QSO: 21000 RY 2017-09-24 1229 OA6Q          599 10 DX  SP3F          599 15 DX
QSO: 21000 RY 2017-09-24 1230 OA6Q          599 10 DX  OM3KFO        599 15 DX
QSO: 21000 RY 2017-09-24 1231 OA6Q          599 10 DX  OM5DM         599 15 DX
QSO: 21000 RY 2017-09-24 1232 OA6Q          599 10 DX  OK2ZA         599 15 DX
QSO: 21000 RY 2017-09-24 1233 OA6Q          599 10 DX  OM3PC         599 15 DX
QSO: 21000 RY 2017-09-24 1235 OA6Q          599 10 DX  DL5KUT        599 14 DX
QSO: 21000 RY 2017-09-24 1236 OA6Q          599 10 DX  OK1PI         599 15 DX
QSO: 21000 RY 2017-09-24 1237 OA6Q          599 10 DX  VA3PC         599 04 ON
QSO: 21000 RY 2017-09-24 1238 OA6Q          599 10 DX  M0NKR         599 14 DX
QSO: 21000 RY 2017-09-24 1239 OA6Q          599 10 DX  RT6DI         599 16 DX
QSO: 21000 RY 2017-09-24 1241 OA6Q          599 10 DX  W3MF          599 05 PA
QSO: 21000 RY 2017-09-24 1242 OA6Q          599 10 DX  WB3AVN        599 05 MD
QSO: 21000 RY 2017-09-24 1243 OA6Q          599 10 DX  F5PHW         599 14 DX
QSO: 21000 RY 2017-09-24 1244 OA6Q          599 10 DX  OH3D          599 15 DX
QSO: 21000 RY 2017-09-24 1244 OA6Q          599 10 DX  LZ8E          599 20 DX
QSO: 21000 RY 2017-09-24 1245 OA6Q          599 10 DX  OF5C          599 15 DX
QSO: 21000 RY 2017-09-24 1247 OA6Q          599 10 DX  HS0ZIV        599 26 DX
QSO: 21000 RY 2017-09-24 1249 OA6Q          599 10 DX  SP3RBG        599 15 DX
QSO: 21000 RY 2017-09-24 1254 OA6Q          599 10 DX  SP4YR         599 15 DX
QSO: 21000 RY 2017-09-24 1255 OA6Q          599 10 DX  F4EUG         599 14 DX
QSO: 21000 RY 2017-09-24 1256 OA6Q          599 10 DX  N4YDU         599 04 NC
QSO: 21000 RY 2017-09-24 1257 OA6Q          599 10 DX  SM7BHM        599 14 DX
QSO: 21000 RY 2017-09-24 1258 OA6Q          599 10 DX  W1ARY         599 05 CT
QSO: 21000 RY 2017-09-24 1259 OA6Q          599 10 DX  OU2DX         599 14 DX
QSO: 21000 RY 2017-09-24 1300 OA6Q          599 10 DX  IK0FUX        599 15 DX
QSO: 21000 RY 2017-09-24 1304 OA6Q          599 10 DX  DF1SD         599 14 DX
QSO: 21000 RY 2017-09-24 1305 OA6Q          599 10 DX  DJ6OZ         599 14 DX
QSO: 21000 RY 2017-09-24 1309 OA6Q          599 10 DX  HP1DCP        599 07 DX
QSO: 21000 RY 2017-09-24 1353 OA6Q          599 10 DX  ZP9MCE        599 11 DX
QSO: 21000 RY 2017-09-24 1354 OA6Q          599 10 DX  S57AW         599 15 DX
QSO: 21000 RY 2017-09-24 1354 OA6Q          599 10 DX  K0XB          599 04 MN
QSO: 21000 RY 2017-09-24 1355 OA6Q          599 10 DX  WB2WPM        599 05 NY
QSO: 21000 RY 2017-09-24 1357 OA6Q          599 10 DX  F1EBN         599 14 DX
QSO: 21000 RY 2017-09-24 1358 OA6Q          599 10 DX  PA2KW         599 14 DX
QSO: 21000 RY 2017-09-24 1358 OA6Q          599 10 DX  DJ2YA         599 14 DX
QSO: 21000 RY 2017-09-24 1359 OA6Q          599 10 DX  NM8O          599 04 OH
QSO: 21000 RY 2017-09-24 1401 OA6Q          599 10 DX  M5A           599 14 DX
QSO: 21000 RY 2017-09-24 1403 OA6Q          599 10 DX  PY7ZB         599 11 DX
QSO: 21000 RY 2017-09-24 1404 OA6Q          599 10 DX  IZ1YPF        599 15 DX
QSO: 21000 RY 2017-09-24 1406 OA6Q          599 10 DX  W3CL          599 05 NC
QSO: 21000 RY 2017-09-24 1425 OA6Q          599 10 DX  PY2YZB        599 11 DX
QSO: 21000 RY 2017-09-24 1426 OA6Q          599 10 DX  N1FF          599 05 MA
QSO: 21000 RY 2017-09-24 1427 OA6Q          599 10 DX  NA9RB         599 04 IL
QSO: 21000 RY 2017-09-24 1428 OA6Q          599 10 DX  ND2OX         599 05 NC
QSO: 21000 RY 2017-09-24 1429 OA6Q          599 10 DX  VC3I          599 04 ON
QSO: 21000 RY 2017-09-24 1436 OA6Q          599 10 DX  CB3R          599 12 DX
QSO: 21000 RY 2017-09-24 1440 OA6Q          599 10 DX  DF1SD         599 14 DX
QSO: 21000 RY 2017-09-24 1443 OA6Q          599 10 DX  K3MJW         599 05 PA
QSO: 21000 RY 2017-09-24 1444 OA6Q          599 10 DX  N0OP          599 04 MO
QSO: 21000 RY 2017-09-24 1445 OA6Q          599 10 DX  W2CDO         599 05 MD
QSO: 21000 RY 2017-09-24 1446 OA6Q          599 10 DX  N3BUO         599 04 TX
QSO: 21000 RY 2017-09-24 1449 OA6Q          599 10 DX  VE7SCC        599 03 BC
QSO: 21000 RY 2017-09-24 1457 OA6Q          599 10 DX  F4GGQ         599 14 DX
QSO: 21000 RY 2017-09-24 1458 OA6Q          599 10 DX  KF4FC         599 05 VA
QSO: 21000 RY 2017-09-24 1459 OA6Q          599 10 DX  AC2QH         599 05 NY
QSO: 21000 RY 2017-09-24 1459 OA6Q          599 10 DX  AE1EZ         599 05 NH
QSO: 21000 RY 2017-09-24 1500 OA6Q          599 10 DX  N0IW          599 04 TX
QSO: 21000 RY 2017-09-24 1500 OA6Q          599 10 DX  WB8IMY        599 05 CT
QSO: 21000 RY 2017-09-24 1502 OA6Q          599 10 DX  VE2SG         599 05 QC
QSO: 21000 RY 2017-09-24 1503 OA6Q          599 10 DX  N0UR          599 04 MN
QSO: 21000 RY 2017-09-24 1504 OA6Q          599 10 DX  N9RU          599 04 IL
QSO: 21000 RY 2017-09-24 1506 OA6Q          599 10 DX  N3QE          599 05 MD
QSO: 21000 RY 2017-09-24 1507 OA6Q          599 10 DX  OZ5BAL        599 14 DX
QSO: 21000 RY 2017-09-24 1516 OA6Q          599 10 DX  IT9LKY        599 15 DX
QSO: 21000 RY 2017-09-24 1525 OA6Q          599 10 DX  9A5Y          599 14 DX
QSO: 21000 RY 2017-09-24 1526 OA6Q          599 10 DX  K2PS          599 05 FL
QSO: 21000 RY 2017-09-24 1526 OA6Q          599 10 DX  ZP6ARO        599 11 DX
QSO: 21000 RY 2017-09-24 1528 OA6Q          599 10 DX  ON6NL         599 14 DX
QSO: 21000 RY 2017-09-24 1528 OA6Q          599 10 DX  W1AJT         599 05 NC
QSO: 21000 RY 2017-09-24 1529 OA6Q          599 10 DX  9A7W          599 15 DX
QSO: 21000 RY 2017-09-24 1530 OA6Q          599 10 DX  K1JX          599 05 CT
QSO: 21000 RY 2017-09-24 1531 OA6Q          599 10 DX  DL8QS         599 14 DX
QSO: 21000 RY 2017-09-24 1635 OA6Q          599 10 DX  WD5DBV        599 04 LA
QSO: 21000 RY 2017-09-24 1639 OA6Q          599 10 DX  LW2DQZ        599 13 DX
QSO: 21000 RY 2017-09-24 1640 OA6Q          599 10 DX  N8BJQ         599 04 OH
QSO: 21000 RY 2017-09-24 1641 OA6Q          599 10 DX  K3TW          599 05 FL
QSO: 21000 RY 2017-09-24 1642 OA6Q          599 10 DX  ND4G          599 05 FL
QSO: 21000 RY 2017-09-24 1646 OA6Q          599 10 DX  K5VI          599 04 TX
QSO: 21000 RY 2017-09-24 1651 OA6Q          599 10 DX  XE2AD         599 06 DX
QSO: 21000 RY 2017-09-24 1654 OA6Q          599 10 DX  WS9M          599 05 NY
QSO: 21000 RY 2017-09-24 1654 OA6Q          599 10 DX  K2DSW         599 04 IA
QSO: 21000 RY 2017-09-24 1655 OA6Q          599 10 DX  OH2PM         599 15 DX
QSO: 21000 RY 2017-09-24 1656 OA6Q          599 10 DX  PU9ATH        599 11 DX
QSO: 21000 RY 2017-09-24 1656 OA6Q          599 10 DX  W1DX          599 05 CT
QSO: 21000 RY 2017-09-24 1657 OA6Q          599 10 DX  DL4WK         599 14 DX
QSO: 21000 RY 2017-09-24 1658 OA6Q          599 10 DX  DD1JN         599 14 DX
QSO: 21000 RY 2017-09-24 1658 OA6Q          599 10 DX  YO9HP         599 20 DX
QSO: 21000 RY 2017-09-24 1701 OA6Q          599 10 DX  DO7DOC        599 14 DX
QSO: 21000 RY 2017-09-24 1702 OA6Q          599 10 DX  EA1GT/QRP     599 14 DX
QSO: 21000 RY 2017-09-24 1702 OA6Q          599 10 DX  OE1SZW        599 15 DX
QSO: 21000 RY 2017-09-24 1703 OA6Q          599 10 DX  VE5RI         599 04 SK
QSO: 21000 RY 2017-09-24 1704 OA6Q          599 10 DX  W4WWQ         599 05 VA
QSO: 21000 RY 2017-09-24 1728 OA6Q          599 10 DX  F5PCV         599 14 DX
QSO: 21000 RY 2017-09-24 1731 OA6Q          599 10 DX  KU4QG         599 05 AL
QSO: 21000 RY 2017-09-24 1733 OA6Q          599 10 DX  K0AD          599 05 CT
QSO: 21000 RY 2017-09-24 1734 OA6Q          599 10 DX  W1DYJ         599 05 MA
QSO: 21000 RY 2017-09-24 1735 OA6Q          599 10 DX  OU4O          599 14 DX
QSO: 21000 RY 2017-09-24 1737 OA6Q          599 10 DX  IC8SQS        599 15 DX
QSO: 21000 RY 2017-09-24 1740 OA6Q          599 10 DX  WA7LNW        599 03 UT
QSO: 21000 RY 2017-09-24 1740 OA6Q          599 10 DX  DK6WL         599 14 DX
QSO: 21000 RY 2017-09-24 1741 OA6Q          599 10 DX  DL9GTB        599 14 DX
QSO: 21000 RY 2017-09-24 1741 OA6Q          599 10 DX  TK4LS         599 15 DX
QSO: 21000 RY 2017-09-24 1742 OA6Q          599 10 DX  DR3W          599 14 DX
QSO: 21000 RY 2017-09-24 1743 OA6Q          599 10 DX  CS5CRE        599 14 DX
QSO: 21000 RY 2017-09-24 1743 OA6Q          599 10 DX  EA1PO         599 14 DX
QSO: 21000 RY 2017-09-24 1744 OA6Q          599 10 DX  OK7LO         599 15 DX
QSO: 21000 RY 2017-09-24 1745 OA6Q          599 10 DX  9A7Y          599 15 DX
QSO: 21000 RY 2017-09-24 1746 OA6Q          599 10 DX  PB7Z          599 14 DX
QSO: 21000 RY 2017-09-24 1747 OA6Q          599 10 DX  W7PP          599 03 AZ
QSO: 21000 RY 2017-09-24 1747 OA6Q          599 10 DX  LZ7A          599 20 DX
QSO: 21000 RY 2017-09-24 1750 OA6Q          599 10 DX  GM3PPE        599 14 DX
QSO: 21000 RY 2017-09-24 1939 OA6Q          599 10 DX  N9NA          599 03 AZ
QSO: 21000 RY 2017-09-24 1948 OA6Q          599 10 DX  W3RGA         599 05 PA
QSO: 21000 RY 2017-09-24 1951 OA6Q          599 10 DX  WR0U          599 04 IA
QSO: 21000 RY 2017-09-24 1954 OA6Q          599 10 DX  XE2B          599 06 DX
QSO: 21000 RY 2017-09-24 1956 OA6Q          599 10 DX  KB7N          599 03 WA
QSO: 21000 RY 2017-09-24 1957 OA6Q          599 10 DX  WS6X          599 05 VA
QSO: 21000 RY 2017-09-24 2001 OA6Q          599 10 DX  KX7L          599 03 WA
QSO: 21000 RY 2017-09-24 2003 OA6Q          599 10 DX  W4OX          599 05 FL
QSO: 21000 RY 2017-09-24 2003 OA6Q          599 10 DX  W4GO          599 05 VA
QSO: 21000 RY 2017-09-24 2004 OA6Q          599 10 DX  N4KG          599 04 AL
QSO: 21000 RY 2017-09-24 2004 OA6Q          599 10 DX  XE1HG         599 06 DX
QSO: 21000 RY 2017-09-24 2005 OA6Q          599 10 DX  W3YY          599 05 VA
QSO: 21000 RY 2017-09-24 2006 OA6Q          599 10 DX  N6MB          599 03 CA
QSO: 21000 RY 2017-09-24 2008 OA6Q          599 10 DX  CO2ER         599 08 DX
QSO: 21000 RY 2017-09-24 2020 OA6Q          599 10 DX  3G3O          599 12 DX
QSO: 21000 RY 2017-09-24 2020 OA6Q          599 10 DX  K6LL          599 03 AZ
QSO: 21000 RY 2017-09-24 2026 OA6Q          599 10 DX  AA4AK         599 05 ME
QSO: 21000 RY 2017-09-24 2029 OA6Q          599 10 DX  ZP5DNB        599 11 DX
QSO: 21000 RY 2017-09-24 2030 OA6Q          599 10 DX  CX9AU         599 13 DX
QSO: 21000 RY 2017-09-24 2031 OA6Q          599 10 DX  W7RN          599 03 NV
QSO: 21000 RY 2017-09-24 2031 OA6Q          599 10 DX  N4IQ          599 05 SC
QSO: 21000 RY 2017-09-24 2038 OA6Q          599 10 DX  LU2FGL        599 13 DX
QSO: 21000 RY 2017-09-24 2038 OA6Q          599 10 DX  W5TN          599 04 TX
QSO: 21000 RY 2017-09-24 2039 OA6Q          599 10 DX  W2LE          599 05 NJ
QSO: 21000 RY 2017-09-24 2041 OA6Q          599 10 DX  AE1T          599 05 NH
QSO: 21000 RY 2017-09-24 2041 OA6Q          599 10 DX  CE1LTL        599 12 DX
QSO: 21000 RY 2017-09-24 2042 OA6Q          599 10 DX  VE3XN         599 04 ON
QSO: 21000 RY 2017-09-24 2044 OA6Q          599 10 DX  W7OM          599 03 WA
QSO: 14000 RY 2017-09-24 2055 OA6Q          599 10 DX  KI1G          599 05 RI
QSO: 14000 RY 2017-09-24 2056 OA6Q          599 10 DX  OU2DX         599 14 DX
QSO: 14000 RY 2017-09-24 2057 OA6Q          599 10 DX  W1AJT         599 05 NC
QSO: 14000 RY 2017-09-24 2057 OA6Q          599 10 DX  AA5AU         599 04 LA
QSO: 14000 RY 2017-09-24 2059 OA6Q          599 10 DX  W2CDO         599 05 MD
QSO: 14000 RY 2017-09-24 2059 OA6Q          599 10 DX  KA6BIM        599 03 OR
QSO: 14000 RY 2017-09-24 2100 OA6Q          599 10 DX  OZ1ADL        599 14 DX
QSO: 14000 RY 2017-09-24 2101 OA6Q          599 10 DX  K3PA          599 04 KS
QSO: 14000 RY 2017-09-24 2101 OA6Q          599 10 DX  N2MM          599 05 NJ
QSO: 14000 RY 2017-09-24 2102 OA6Q          599 10 DX  AA3B          599 05 PA
QSO: 14000 RY 2017-09-24 2103 OA6Q          599 10 DX  HG3DX         599 15 DX
QSO: 14000 RY 2017-09-24 2104 OA6Q          599 10 DX  N2MM          599 05 NJ
QSO: 14000 RY 2017-09-24 2106 OA6Q          599 10 DX  K3LR          599 05 PA
QSO: 14000 RY 2017-09-24 2108 OA6Q          599 10 DX  VA3DF         599 04 ON
QSO: 14000 RY 2017-09-24 2108 OA6Q          599 10 DX  W4TTY         599 05 VA
QSO: 14000 RY 2017-09-24 2109 OA6Q          599 10 DX  XE1MEX        599 06 DX
QSO: 14000 RY 2017-09-24 2110 OA6Q          599 10 DX  K9CT          599 04 IL
QSO: 14000 RY 2017-09-24 2112 OA6Q          599 10 DX  K1SM          599 05 MA
QSO: 14000 RY 2017-09-24 2114 OA6Q          599 10 DX  W9ILY         599 04 IL
QSO: 14000 RY 2017-09-24 2114 OA6Q          599 10 DX  GM3W          599 14 DX
QSO: 14000 RY 2017-09-24 2115 OA6Q          599 10 DX  W3FV          599 05 PA
QSO: 14000 RY 2017-09-24 2115 OA6Q          599 10 DX  VE3RZ         599 04 ON
QSO: 14000 RY 2017-09-24 2116 OA6Q          599 10 DX  K0KB          599 04 IA
QSO: 14000 RY 2017-09-24 2119 OA6Q          599 10 DX  K0KX          599 04 MN
QSO: 14000 RY 2017-09-24 2121 OA6Q          599 10 DX  M0A           599 14 DX
QSO: 14000 RY 2017-09-24 2122 OA6Q          599 10 DX  WA3EKL        599 05 MD
QSO: 14000 RY 2017-09-24 2123 OA6Q          599 10 DX  ZF1A          599 08 DX
QSO: 14000 RY 2017-09-24 2125 OA6Q          599 10 DX  VE3MZD        599 04 ON
QSO: 14000 RY 2017-09-24 2126 OA6Q          599 10 DX  W0LSD         599 04 CO
QSO: 14000 RY 2017-09-24 2126 OA6Q          599 10 DX  W1DX          599 05 CT
QSO: 14000 RY 2017-09-24 2128 OA6Q          599 10 DX  N2BJ          599 04 IL
QSO: 14000 RY 2017-09-24 2129 OA6Q          599 10 DX  W4PK          599 05 VA
QSO: 14000 RY 2017-09-24 2129 OA6Q          599 10 DX  HK1X          599 09 DX
QSO: 14000 RY 2017-09-24 2130 OA6Q          599 10 DX  CE2MVF        599 12 DX
QSO: 14000 RY 2017-09-24 2130 OA6Q          599 10 DX  PY2KP         599 11 DX
QSO: 14000 RY 2017-09-24 2131 OA6Q          599 10 DX  CB3R          599 12 DX
QSO: 14000 RY 2017-09-24 2133 OA6Q          599 10 DX  K3DMG         599 04 OH
QSO: 14000 RY 2017-09-24 2134 OA6Q          599 10 DX  K6LL          599 03 AZ
QSO: 14000 RY 2017-09-24 2135 OA6Q          599 10 DX  M0NKR         599 14 DX
QSO: 14000 RY 2017-09-24 2135 OA6Q          599 10 DX  KY7M          599 03 AZ
QSO: 14000 RY 2017-09-24 2136 OA6Q          599 10 DX  N7NM          599 03 WA
QSO: 14000 RY 2017-09-24 2137 OA6Q          599 10 DX  KF0IQ         599 04 MO
QSO: 14000 RY 2017-09-24 2138 OA6Q          599 10 DX  KO7SS         599 03 AZ
QSO: 14000 RY 2017-09-24 2139 OA6Q          599 10 DX  CB1H          599 12 DX
QSO: 14000 RY 2017-09-24 2140 OA6Q          599 10 DX  W3FIZ         599 05 PA
QSO: 14000 RY 2017-09-24 2141 OA6Q          599 10 DX  N0AV          599 04 IA
QSO: 14000 RY 2017-09-24 2141 OA6Q          599 10 DX  WA8MCD        599 04 MI
QSO: 14000 RY 2017-09-24 2142 OA6Q          599 10 DX  AB3CV         599 05 MD
QSO: 14000 RY 2017-09-24 2144 OA6Q          599 10 DX  K1SFA         599 05 MA
QSO: 14000 RY 2017-09-24 2144 OA6Q          599 10 DX  CN8KD         599 33 DX
QSO: 14000 RY 2017-09-24 2146 OA6Q          599 10 DX  KV1J          599 05 ME
QSO: 14000 RY 2017-09-24 2147 OA6Q          599 10 DX  W4CU          599 05 FL
QSO: 14000 RY 2017-09-24 2147 OA6Q          599 10 DX  K3MJW         599 05 PA
QSO: 14000 RY 2017-09-24 2148 OA6Q          599 10 DX  N4KG          599 04 AL
QSO: 14000 RY 2017-09-24 2149 OA6Q          599 10 DX  K3SAE         599 05 PA
QSO: 14000 RY 2017-09-24 2150 OA6Q          599 10 DX  AA4R          599 04 MI
QSO: 14000 RY 2017-09-24 2151 OA6Q          599 10 DX  EA8QC         599 33 DX
QSO: 14000 RY 2017-09-24 2152 OA6Q          599 10 DX  K2RD          599 03 NV
QSO: 14000 RY 2017-09-24 2155 OA6Q          599 10 DX  WA1FCN        599 04 AL
QSO: 14000 RY 2017-09-24 2155 OA6Q          599 10 DX  K7GS          599 03 ME
QSO: 14000 RY 2017-09-24 2159 OA6Q          599 10 DX  ZZ2T          599 11 DX
QSO: 14000 RY 2017-09-24 2200 OA6Q          599 10 DX  K3EST         599 03 CA
QSO: 14000 RY 2017-09-24 2203 OA6Q          599 10 DX  K2CD          599 05 PA
QSO: 14000 RY 2017-09-24 2208 OA6Q          599 10 DX  VE3MV         599 04 ON
QSO: 14000 RY 2017-09-24 2209 OA6Q          599 10 DX  W0JW          599 04 IA
QSO: 14000 RY 2017-09-24 2211 OA6Q          599 10 DX  K3RMB         599 05 PA
QSO: 14000 RY 2017-09-24 2211 OA6Q          599 10 DX  AA2MF         599 05 FL
QSO: 14000 RY 2017-09-24 2214 OA6Q          599 10 DX  G4PWA         599 14 DX
QSO: 14000 RY 2017-09-24 2214 OA6Q          599 10 DX  K3MD          599 05 PA
QSO: 14000 RY 2017-09-24 2216 OA6Q          599 10 DX  KI6DY         599 04 KS
QSO: 14000 RY 2017-09-24 2216 OA6Q          599 10 DX  K3WW          599 05 PA
QSO: 14000 RY 2017-09-24 2218 OA6Q          599 10 DX  WW4LL         599 05 ME
QSO: 14000 RY 2017-09-24 2219 OA6Q          599 10 DX  AD4ES         599 05 FL
QSO: 14000 RY 2017-09-24 2220 OA6Q          599 10 DX  VA3PC         599 04 ON
QSO: 14000 RY 2017-09-24 2221 OA6Q          599 10 DX  EA8ARI        599 33 DX
QSO: 14000 RY 2017-09-24 2222 OA6Q          599 10 DX  N5KDA         599 05 MS
QSO: 14000 RY 2017-09-24 2223 OA6Q          599 10 DX  WT2P          599 04 IL
QSO: 14000 RY 2017-09-24 2224 OA6Q          599 10 DX  KI0J          599 04 CO
QSO: 14000 RY 2017-09-24 2257 OA6Q          599 10 DX  N7AT          599 03 AZ
QSO: 14000 RY 2017-09-24 2301 OA6Q          599 10 DX  VE2SCA        599 05 QC
QSO: 14000 RY 2017-09-24 2302 OA6Q          599 10 DX  KE8M          599 04 OH
QSO: 14000 RY 2017-09-24 2302 OA6Q          599 10 DX  NN6XT         599 03 CA
QSO: 14000 RY 2017-09-24 2303 OA6Q          599 10 DX  KJ3L          599 05 FL
QSO: 14000 RY 2017-09-24 2304 OA6Q          599 10 DX  K5KLA         599 04 LA
QSO: 14000 RY 2017-09-24 2304 OA6Q          599 10 DX  W3GVX         599 05 MD
QSO: 14000 RY 2017-09-24 2305 OA6Q          599 10 DX  NG7M          599 03 UT
QSO: 14000 RY 2017-09-24 2305 OA6Q          599 10 DX  NR0T          599 04 MN
QSO: 14000 RY 2017-09-24 2306 OA6Q          599 10 DX  KA2D          599 05 NY
QSO: 14000 RY 2017-09-24 2307 OA6Q          599 10 DX  W4LC          599 04 KY
QSO: 14000 RY 2017-09-24 2308 OA6Q          599 10 DX  V31VP         599 07 DX
QSO: 14000 RY 2017-09-24 2309 OA6Q          599 10 DX  N8DJX         599 04 OH
QSO: 14000 RY 2017-09-24 2310 OA6Q          599 10 DX  K0NZ          599 04 ND
QSO: 14000 RY 2017-09-24 2313 OA6Q          599 10 DX  N4WW          599 05 FL
QSO: 14000 RY 2017-09-24 2314 OA6Q          599 10 DX  N5VU          599 04 LA
QSO: 14000 RY 2017-09-24 2315 OA6Q          599 10 DX  HI8PJP        599 08 DX
QSO: 14000 RY 2017-09-24 2315 OA6Q          599 10 DX  N8IRC         599 04 IL
QSO: 14000 RY 2017-09-24 2316 OA6Q          599 10 DX  W6TK          599 03 CA
QSO: 14000 RY 2017-09-24 2317 OA6Q          599 10 DX  WB5TUF        599 04 TX
QSO: 14000 RY 2017-09-24 2317 OA6Q          599 10 DX  K6SRZ         599 03 CA
QSO: 14000 RY 2017-09-24 2318 OA6Q          599 10 DX  WA2MCR        599 05 NY
QSO: 14000 RY 2017-09-24 2320 OA6Q          599 10 DX  AA6V          599 03 CA
QSO: 14000 RY 2017-09-24 2321 OA6Q          599 10 DX  KE4ETY        599 04 TN
QSO: 14000 RY 2017-09-24 2335 OA6Q          599 10 DX  CO2RQ         599 08 DX
END-OF-LOG:
