START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: DF4XX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 471468
OPERATORS:
NAME: Kurt Simon
SOAPBOX: good condx in north DL. see you next year again. 73,Kurt
QSO:  3515 CW 2012-11-25 2232 DF4XX         599 14     IW3FZQ        599 15     0
QSO:  3515 CW 2012-11-25 2234 DF4XX         599 14     EU1DZ         599 16     0
QSO:  3515 CW 2012-11-25 2234 DF4XX         599 14     PA0JNH        599 14     0
QSO:  3515 CW 2012-11-25 2234 DF4XX         599 14     PA0MIR        599 14     0
QSO:  3515 CW 2012-11-25 2235 DF4XX         599 14     YU7AF         599 15     0
QSO:  3515 CW 2012-11-25 2235 DF4XX         599 14     HA5PT         599 15     0
QSO:  3515 CW 2012-11-25 2236 DF4XX         599 14     LY2OM         599 15     0
QSO:  3515 CW 2012-11-25 2237 DF4XX         599 14     N3RS          599 05     0
QSO:  3515 CW 2012-11-25 2237 DF4XX         599 14     SQ5JUP        599 15     0
QSO:  3515 CW 2012-11-25 2237 DF4XX         599 14     W2BC          599 05     0
QSO:  3515 CW 2012-11-25 2238 DF4XX         599 14     W1MAT         599 05     0
QSO:  3515 CW 2012-11-25 2238 DF4XX         599 14     HA5FQ         599 15     0
QSO:  3515 CW 2012-11-25 2239 DF4XX         599 14     YO6PVK        599 20     0
QSO:  3515 CW 2012-11-25 2239 DF4XX         599 14     OK1ITK        599 15     0
QSO:  3515 CW 2012-11-25 2239 DF4XX         599 14     RK9CYA        599 17     0
QSO:  3515 CW 2012-11-25 2240 DF4XX         599 14     SP2FGO        599 15     0
QSO:  3515 CW 2012-11-25 2240 DF4XX         599 14     US2WU         599 16     0
QSO:  3515 CW 2012-11-25 2240 DF4XX         599 14     LY3B          599 15     0
QSO:  3515 CW 2012-11-25 2241 DF4XX         599 14     RA3A          599 16     0
QSO:  3515 CW 2012-11-25 2241 DF4XX         599 14     YT1ZA         599 15     0
QSO:  3515 CW 2012-11-25 2241 DF4XX         599 14     VE1DX         599 05     0
QSO:  3515 CW 2012-11-25 2242 DF4XX         599 14     HA1TV         599 15     0
QSO:  3515 CW 2012-11-25 2242 DF4XX         599 14     HA6IAY        599 15     0
QSO:  3515 CW 2012-11-25 2242 DF4XX         599 14     OK1FFW        599 15     0
QSO:  3515 CW 2012-11-25 2243 DF4XX         599 14     YU1FG         599 15     0
QSO:  3515 CW 2012-11-25 2243 DF4XX         599 14     R7NK          599 16     0
QSO:  3515 CW 2012-11-25 2243 DF4XX         599 14     K1ZZ          599 05     0
QSO:  3515 CW 2012-11-25 2244 DF4XX         599 14     GM3WUX        599 14     0
QSO:  3515 CW 2012-11-25 2245 DF4XX         599 14     IR1X          599 15     0
QSO:  3515 CW 2012-11-25 2245 DF4XX         599 14     RC5A          599 16     0
QSO:  3515 CW 2012-11-25 2246 DF4XX         599 14     IK3ORD        599 15     0
QSO:  3515 CW 2012-11-25 2246 DF4XX         599 14     RA3M          599 16     0
QSO:  3515 CW 2012-11-25 2246 DF4XX         599 14     EI8JX         599 14     0
QSO:  3515 CW 2012-11-25 2247 DF4XX         599 14     UW1WU         599 16     0
QSO:  3515 CW 2012-11-25 2247 DF4XX         599 14     RW9DX         599 17     0
QSO:  3515 CW 2012-11-25 2248 DF4XX         599 14     RL9X          599 17     0
QSO:  3515 CW 2012-11-25 2249 DF4XX         599 14     EF3A          599 14     0
QSO:  3515 CW 2012-11-25 2249 DF4XX         599 14     HA8VK         599 15     0
QSO:  3515 CW 2012-11-25 2249 DF4XX         599 14     RA6C          599 16     0
QSO:  3515 CW 2012-11-25 2249 DF4XX         599 14     SN9V          599 15     0
QSO:  3515 CW 2012-11-25 2250 DF4XX         599 14     PA6V          599 14     0
QSO:  3515 CW 2012-11-25 2250 DF4XX         599 14     DF4PD         599 14     0
QSO:  3515 CW 2012-11-25 2250 DF4XX         599 14     F6KOP         599 14     0
QSO:  3515 CW 2012-11-25 2251 DF4XX         599 14     HB9JOE        599 14     0
QSO:  3515 CW 2012-11-25 2251 DF4XX         599 14     IK0XBX        599 15     0
QSO:  3515 CW 2012-11-25 2252 DF4XX         599 14     RA3FD         599 16     0
QSO:  3515 CW 2012-11-25 2252 DF4XX         599 14     IK4DCX        599 15     0
QSO:  3515 CW 2012-11-25 2253 DF4XX         599 14     RW0A          599 18     0
QSO:  3515 CW 2012-11-25 2253 DF4XX         599 14     WA2BCK        599 05     0
QSO:  3515 CW 2012-11-25 2253 DF4XX         599 14     KA2D          599 05     0
QSO:  3515 CW 2012-11-25 2253 DF4XX         599 14     OK2GU         599 15     0
QSO:  3515 CW 2012-11-25 2254 DF4XX         599 14     F8CRS         599 14     0
QSO:  3515 CW 2012-11-25 2256 DF4XX         599 14     GW3NAS        599 14     0
QSO:  3515 CW 2012-11-25 2257 DF4XX         599 14     W0AS          599 04     0
QSO:  3515 CW 2012-11-25 2258 DF4XX         599 14     WB4SO         599 05     0
QSO:  3515 CW 2012-11-25 2259 DF4XX         599 14     SP2KPD        599 15     0
QSO:  3515 CW 2012-11-25 2301 DF4XX         599 14     GI0RQK        599 14     0
QSO:  3515 CW 2012-11-25 2301 DF4XX         599 14     G4IXF         599 14     0
QSO:  3515 CW 2012-11-25 2302 DF4XX         599 14     OH2BAH        599 15     0
QSO:  3515 CW 2012-11-25 2303 DF4XX         599 14     HA8BT         599 15     0
QSO:  3515 CW 2012-11-25 2303 DF4XX         599 14     RT4RO         599 16     0
QSO:  3526 CW 2012-11-25 2305 DF4XX         599 14     LX7I          599 14     0
QSO:  7017 CW 2012-11-25 2307 DF4XX         599 14     5T0SP         599 35     0
QSO:  7049 CW 2012-11-25 2311 DF4XX         599 14     CR6K          599 14     0
QSO:  7050 CW 2012-11-25 2312 DF4XX         599 14     YR1C          599 20     0
QSO:  7051 CW 2012-11-25 2314 DF4XX         599 14     RL6M          599 16     0
QSO:  7051 CW 2012-11-25 2317 DF4XX         599 14     EA5DD         599 14     0
QSO:  7051 CW 2012-11-25 2317 DF4XX         599 14     EA1GT/QRP     599 14     0
QSO:  7011 CW 2012-11-25 2320 DF4XX         599 14     9A7A          599 15     0
QSO:  7039 CW 2012-11-25 2321 DF4XX         599 14     PJ2T          599 09     0
QSO:  7005 CW 2012-11-25 2327 DF4XX         599 14     PJ4A          599 09     0
QSO:  7051 CW 2012-11-25 2329 DF4XX         599 14     LZ5R          599 20     0
QSO:  7051 CW 2012-11-25 2329 DF4XX         599 14     UA4W          599 16     0
QSO:  7051 CW 2012-11-25 2330 DF4XX         599 14     W3EA          599 05     0
QSO:  7051 CW 2012-11-25 2331 DF4XX         599 14     RD4CAQ        599 16     0
QSO:  7051 CW 2012-11-25 2331 DF4XX         599 14     EA4ESP        599 14     0
QSO:  7051 CW 2012-11-25 2333 DF4XX         599 14     LZ1DNY        599 20     0
QSO:  7001 CW 2012-11-25 2335 DF4XX         599 14     S50G          599 15     0
QSO:  7015 CW 2012-11-25 2336 DF4XX         599 14     W3UA          599 05     0
QSO:  7030 CW 2012-11-25 2338 DF4XX         599 14     W2FU          599 05     0
QSO:  7010 CW 2012-11-25 2341 DF4XX         599 14     4Z5TK         599 20     0
QSO:  7010 CW 2012-11-25 2346 DF4XX         599 14     EA5DKU        599 14     0
QSO:  7010 CW 2012-11-25 2347 DF4XX         599 14     WT1T          599 05     0
QSO:  7010 CW 2012-11-25 2347 DF4XX         599 14     RT3F          599 16     0
QSO:  7010 CW 2012-11-25 2349 DF4XX         599 14     YO4RDW        599 20     0
QSO:  7010 CW 2012-11-25 2350 DF4XX         599 14     K3IPK         599 05     0
QSO:  7010 CW 2012-11-25 2351 DF4XX         599 14     UN0L          599 17     0
QSO:  7010 CW 2012-11-25 2351 DF4XX         599 14     Z6/S56A       599 15     0
QSO:  7010 CW 2012-11-25 2354 DF4XX         599 14     EA1NK         599 14     0
END-OF-LOG:
